,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
40,1,5:32.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by M. Morris),,18,18
41,1,5:15.0,,Turnover by T. Thompson (lost ball),18,18
42,1,4:59.0,T. Harris misses 3-pt jump shot from 25 ft,,18,18
43,1,4:59.0,,Defensive rebound by K. Love,18,18
44,1,4:55.0,,Turnover by K. Love (bad pass; steal by R. Jackson),18,18
45,1,4:47.0,M. Morris misses 3-pt jump shot from 22 ft,,18,18
46,1,4:47.0,Offensive rebound by A. Drummond,,18,18
47,1,4:47.0,A. Drummond makes 2-pt layup from 2 ft,,20,18
48,1,4:23.0,,L. James misses 2-pt jump shot from 16 ft,20,18
49,1,4:23.0,,Offensive rebound by T. Thompson,20,18
50,1,4:07.0,,K. Irving misses 2-pt jump shot from 16 ft,20,18
51,1,4:07.0,Defensive rebound by R. Jackson,,20,18
52,1,3:56.0,T. Harris misses 2-pt jump shot from 9 ft (block by T. Thompson),,20,18
53,1,3:54.0,,Defensive rebound by T. Thompson,20,18
54,1,3:49.0,,K. Irving makes 2-pt layup at rim,20,20
55,1,3:27.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by R. Jackson),,22,20
56,1,3:15.0,,Cleveland full timeout,22,20
57,1,3:15.0,,M. Dellavedova enters the game for K. Irving,22,20
58,1,3:15.0,S. Johnson enters the game for M. Morris,,22,20
59,1,3:06.0,,Turnover by M. Dellavedova (back court),22,20
60,1,2:55.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Harris),,25,20
61,1,2:30.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),25,23
62,1,2:17.0,R. Jackson makes 3-pt jump shot from 24 ft,,28,23
63,1,2:02.0,,L. James misses 2-pt jump shot from 8 ft,28,23
64,1,2:01.0,Defensive rebound by A. Drummond,,28,23
65,1,1:50.0,S. Johnson misses 2-pt jump shot from 10 ft,,28,23
66,1,1:50.0,Offensive rebound by S. Johnson,,28,23
67,1,1:45.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by S. Johnson),,31,23
68,1,1:24.0,,L. James makes 2-pt jump shot from 10 ft (assist by M. Dellavedova),31,25
69,1,1:12.0,R. Jackson makes 2-pt layup from 1 ft,,33,25
70,1,1:00.0,,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),33,28
71,1,0:48.0,R. Jackson misses 3-pt jump shot from 24 ft,,33,28
72,1,0:48.0,,Defensive rebound by J. Smith,33,28
73,1,0:27.0,,K. Love misses 2-pt jump shot from 10 ft,33,28
74,1,0:26.0,,Offensive rebound by Team,33,28
75,1,0:26.0,,T. Mozgov enters the game for T. Thompson,33,28
76,1,0:21.0,,T. Mozgov misses 2-pt jump shot from 14 ft,33,28
77,1,0:20.0,Defensive rebound by A. Drummond,,33,28
78,1,0:05.0,Personal foul by M. Dellavedova (drawn by R. Jackson),,33,28
79,1,0:00.0,A. Drummond misses 2-pt jump shot from 18 ft,,33,28
80,1,0:00.0,Offensive rebound by Team,,33,28
81,2,11:41.0,D. Hilliard misses 2-pt jump shot from 20 ft,,33,28
82,2,11:41.0,,Defensive rebound by C. Frye,33,28
83,2,11:23.0,,K. Irving misses 2-pt jump shot from 9 ft,33,28
84,2,11:21.0,Defensive rebound by A. Baynes,,33,28
85,2,11:13.0,S. Johnson misses 3-pt jump shot from 25 ft,,33,28
86,2,11:13.0,,Defensive rebound by C. Frye,33,28
87,2,10:59.0,,Turnover by K. Irving (lost ball),33,28
88,2,10:48.0,Turnover by D. Hilliard (traveling),,33,28
89,2,10:37.0,,M. Dellavedova makes 2-pt jump shot from 5 ft,33,30
90,2,10:23.0,M. Morris makes 2-pt layup from 1 ft,,35,30
91,2,10:23.0,Shooting foul by C. Frye (drawn by M. Morris),,35,30
92,2,10:23.0,M. Morris makes free throw 1 of 1,,36,30
93,2,10:12.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,36,30
94,2,10:10.0,Defensive rebound by D. Hilliard,,36,30
95,2,10:07.0,Personal foul by C. Frye (drawn by D. Hilliard),,36,30
96,2,9:52.0,Turnover by D. Hilliard (lost ball; steal by K. Irving),,36,30
97,2,9:41.0,,M. Dellavedova makes 2-pt jump shot from 17 ft (assist by K. Irving),36,32
98,2,9:18.0,A. Baynes misses 2-pt layup from 2 ft,,36,32
99,2,9:17.0,,Defensive rebound by T. Mozgov,36,32
100,2,9:03.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,36,32
101,2,9:03.0,Defensive rebound by Team,,36,32
102,2,8:51.0,S. Johnson makes 2-pt jump shot from 11 ft,,38,32
103,2,8:37.0,,Shooting foul by A. Baynes (drawn by K. Irving),38,32
104,2,8:37.0,Official timeout,,38,32
105,2,8:37.0,,K. Irving makes free throw 1 of 2,38,33
106,2,8:37.0,,K. Irving makes free throw 2 of 2,38,34
107,2,8:21.0,M. Morris makes 2-pt jump shot from 16 ft,,40,34
108,2,8:05.0,,T. Mozgov makes 2-pt jump shot from 6 ft (assist by C. Frye),40,36
109,2,7:49.0,S. Johnson misses 3-pt jump shot from 25 ft,,40,36
110,2,7:48.0,,Defensive rebound by T. Mozgov,40,36
111,2,7:38.0,,Personal foul by S. Blake (drawn by K. Irving),40,36
112,2,7:38.0,,J. Smith enters the game for C. Frye,40,36
113,2,7:31.0,,R. Jefferson misses 3-pt jump shot from 23 ft,40,36
114,2,7:30.0,Defensive rebound by D. Hilliard,,40,36
115,2,7:19.0,A. Baynes misses 2-pt jump shot from 19 ft,,40,36
116,2,7:18.0,Offensive rebound by S. Johnson,,40,36
117,2,7:13.0,Turnover by S. Blake (bad pass),,40,36
118,2,7:01.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by R. Jefferson),40,39
119,2,6:45.0,A. Baynes misses 2-pt layup from 2 ft,,40,39
120,2,6:42.0,,Defensive rebound by R. Jefferson,40,39
121,2,6:35.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by R. Jefferson),40,42
122,2,6:28.0,Detroit full timeout,,40,42
123,2,6:18.0,M. Morris makes 2-pt jump shot from 12 ft (assist by D. Hilliard),,42,42
124,2,6:10.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,42,42
125,2,6:10.0,Defensive rebound by A. Baynes,,42,42
126,2,5:56.0,A. Drummond enters the game for A. Baynes,,42,42
127,2,5:56.0,K. Caldwell-Pope enters the game for D. Hilliard,,42,42
128,2,5:56.0,,L. James enters the game for M. Dellavedova,42,42
129,2,5:46.0,Turnover by Team (shot clock),,42,42
130,2,5:32.0,,K. Irving makes 2-pt jump shot from 15 ft,42,44
131,2,5:15.0,M. Morris misses 2-pt jump shot from 13 ft,,42,44
132,2,5:15.0,,Defensive rebound by K. Irving,42,44
133,2,5:10.0,,Turnover by J. Smith (bad pass),42,44
134,2,5:10.0,,K. Love enters the game for R. Jefferson,42,44
135,2,5:10.0,R. Jackson enters the game for S. Johnson,,42,44
136,2,5:10.0,T. Harris enters the game for S. Blake,,42,44
137,2,4:55.0,T. Harris misses 3-pt jump shot from 23 ft,,42,44
138,2,4:54.0,,Defensive rebound by K. Love,42,44
139,2,4:39.0,,Turnover by L. James (bad pass),42,44
140,2,4:24.0,R. Jackson misses 2-pt jump shot from 5 ft (block by T. Mozgov),,42,44
141,2,4:22.0,,Defensive rebound by T. Mozgov,42,44
142,2,4:18.0,,Turnover by T. Mozgov (bad pass; steal by R. Jackson),42,44
143,2,4:15.0,Shooting foul by K. Irving (drawn by K. Caldwell-Pope),,42,44
144,2,4:15.0,K. Caldwell-Pope misses free throw 1 of 2,,42,44
145,2,4:15.0,Offensive rebound by Team,,42,44
146,2,4:15.0,K. Caldwell-Pope makes free throw 2 of 2,,43,44
147,2,4:01.0,,L. James misses 3-pt jump shot from 24 ft,43,44
148,2,4:01.0,Defensive rebound by A. Drummond,,43,44
149,2,3:47.0,Shooting foul by T. Mozgov (drawn by A. Drummond),,43,44
150,2,3:47.0,A. Drummond makes free throw 1 of 2,,44,44
151,2,3:47.0,,T. Thompson enters the game for T. Mozgov,44,44
152,2,3:47.0,A. Drummond misses free throw 2 of 2,,44,44
153,2,3:45.0,,Defensive rebound by T. Thompson,44,44
154,2,3:29.0,,Turnover by K. Irving (lost ball; steal by T. Harris),44,44
155,2,3:26.0,Personal foul by T. Thompson (drawn by A. Drummond),,44,44
156,2,3:26.0,A. Drummond makes free throw 1 of 2,,45,44
157,2,3:26.0,A. Drummond makes free throw 2 of 2,,46,44
158,2,3:14.0,,Turnover by L. James (lost ball; steal by A. Drummond),46,44
159,2,3:09.0,R. Jackson misses 2-pt layup at rim,,46,44
160,2,3:09.0,Offensive rebound by Team,,46,44
161,2,3:04.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft (assist by M. Morris),,48,44
162,2,2:44.0,,K. Love makes 2-pt jump shot from 5 ft,48,46
163,2,2:44.0,,Shooting foul by T. Harris (drawn by K. Love),48,46
164,2,2:44.0,,Cleveland full timeout,48,46
165,2,2:44.0,,M. Dellavedova enters the game for K. Irving,48,46
166,2,2:44.0,S. Johnson enters the game for T. Harris,,48,46
167,2,2:44.0,,K. Love makes free throw 1 of 1,48,47
168,2,2:32.0,R. Jackson misses 2-pt layup from 2 ft,,48,47
169,2,2:30.0,,Defensive rebound by T. Thompson,48,47
170,2,2:13.0,,K. Love misses 3-pt jump shot from 27 ft,48,47
171,2,2:12.0,Defensive rebound by A. Drummond,,48,47
172,2,2:00.0,M. Morris misses 2-pt jump shot from 16 ft,,48,47
173,2,2:00.0,,Defensive rebound by K. Love,48,47
174,2,1:52.0,,Turnover by J. Smith (bad pass; steal by A. Drummond),48,47
175,2,1:48.0,Flagrant foul type 1 by M. Dellavedova (drawn by A. Drummond),,48,47
176,2,1:48.0,A. Drummond misses flagrant free throw 1 of 2,,48,47
177,2,1:48.0,Offensive rebound by Team,,48,47
178,2,1:48.0,A. Drummond misses flagrant free throw 2 of 2,,48,47
179,2,1:48.0,Offensive rebound by Team,,48,47
180,2,1:37.0,S. Johnson makes 2-pt jump shot from 11 ft,,50,47
181,2,1:21.0,,J. Smith misses 3-pt jump shot from 26 ft,50,47
182,2,1:20.0,Defensive rebound by A. Drummond,,50,47
183,2,0:59.0,K. Caldwell-Pope makes 2-pt jump shot from 12 ft,,52,47
184,2,0:42.0,,J. Smith makes 2-pt layup at rim (assist by L. James),52,49
185,2,0:34.0,R. Jackson makes 2-pt layup from 1 ft,,54,49
186,2,0:26.0,,Turnover by Team (turnover),54,49
187,2,0:25.0,Personal foul by K. Love (drawn by A. Drummond),,54,49
188,2,0:25.0,A. Drummond makes free throw 1 of 2,,55,49
189,2,0:25.0,A. Drummond makes free throw 2 of 2,,56,49
190,2,0:00.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,56,49
191,2,0:00.0,,Offensive rebound by Team,56,49
192,3,11:44.0,M. Morris misses 2-pt jump shot from 20 ft,,56,49
193,3,11:43.0,,Defensive rebound by J. Smith,56,49
194,3,11:33.0,,L. James misses 2-pt jump shot from 6 ft,56,49
195,3,11:33.0,,Offensive rebound by T. Thompson,56,49
196,3,11:29.0,,T. Thompson misses 2-pt layup from 2 ft,56,49
197,3,11:24.0,Defensive rebound by R. Jackson,,56,49
198,3,11:21.0,R. Jackson makes 2-pt layup from 1 ft,,58,49
199,3,11:02.0,,K. Irving misses 3-pt jump shot from 24 ft,58,49
200,3,11:02.0,Defensive rebound by M. Morris,,58,49
201,3,10:53.0,T. Harris makes 2-pt jump shot from 5 ft (assist by R. Jackson),,60,49
202,3,10:53.0,,Cleveland full timeout,60,49
203,3,10:29.0,,L. James misses 3-pt jump shot from 24 ft,60,49
204,3,10:28.0,Defensive rebound by K. Caldwell-Pope,,60,49
205,3,10:13.0,T. Harris makes 2-pt layup at rim (assist by M. Morris),,62,49
206,3,9:53.0,,K. Irving misses 3-pt jump shot from 24 ft,62,49
207,3,9:53.0,Defensive rebound by A. Drummond,,62,49
208,3,9:48.0,Detroit full timeout,,62,49
209,3,9:38.0,M. Morris makes 2-pt layup from 1 ft (assist by R. Jackson),,64,49
210,3,9:11.0,,L. James misses 3-pt jump shot from 25 ft,64,49
211,3,9:10.0,Defensive rebound by R. Jackson,,64,49
212,3,9:01.0,M. Morris misses 3-pt jump shot from 24 ft,,64,49
213,3,9:01.0,Offensive rebound by A. Drummond,,64,49
214,3,8:53.0,T. Harris misses 3-pt jump shot from 22 ft,,64,49
215,3,8:53.0,,Defensive rebound by L. James,64,49
216,3,8:42.0,,K. Irving makes 2-pt jump shot from 17 ft (assist by L. James),64,51
217,3,8:24.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by T. Harris),,66,51
218,3,7:52.0,,K. Love makes 3-pt jump shot from 24 ft,66,54
219,3,7:31.0,M. Morris makes 3-pt jump shot from 22 ft (assist by T. Harris),,69,54
220,3,7:06.0,,Shooting foul by R. Jackson (drawn by K. Love),69,54
221,3,7:06.0,,K. Love makes free throw 1 of 2,69,55
222,3,7:06.0,,K. Love makes free throw 2 of 2,69,56
223,3,6:41.0,R. Jackson makes 3-pt jump shot from 24 ft,,72,56
224,3,6:27.0,,K. Love makes 2-pt jump shot from 14 ft (assist by K. Irving),72,58
225,3,6:16.0,Personal foul by J. Smith (drawn by K. Caldwell-Pope),,72,58
226,3,6:16.0,,M. Dellavedova enters the game for T. Thompson,72,58
227,3,6:02.0,Turnover by Team (shot clock),,72,58
228,3,5:35.0,,L. James misses 2-pt jump shot from 7 ft,72,58
229,3,5:34.0,Defensive rebound by A. Drummond,,72,58
230,3,5:28.0,Shooting foul by L. James (drawn by A. Drummond),,72,58
231,3,5:28.0,A. Drummond misses free throw 1 of 2,,72,58
232,3,5:28.0,Offensive rebound by Team,,72,58
233,3,5:28.0,A. Drummond makes free throw 2 of 2,,73,58
234,3,5:19.0,,Offensive foul by K. Love (drawn by R. Jackson),73,58
235,3,5:19.0,,Turnover by K. Love (offensive foul),73,58
236,3,4:58.0,T. Harris misses 2-pt jump shot from 8 ft,,73,58
237,3,4:56.0,Offensive rebound by T. Harris,,73,58
238,3,4:56.0,T. Harris makes 2-pt layup from 1 ft,,75,58
239,3,4:43.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by K. Love),75,61
240,3,4:22.0,R. Jackson misses 3-pt jump shot from 23 ft,,75,61
241,3,4:22.0,,Defensive rebound by Team,75,61
242,3,4:07.0,,K. Irving misses 2-pt jump shot from 13 ft,75,61
243,3,4:05.0,Defensive rebound by T. Harris,,75,61
244,3,3:52.0,Turnover by R. Jackson (bad pass; steal by L. James),,75,61
245,3,3:51.0,,Personal foul by T. Harris (drawn by L. James),75,61
246,3,3:51.0,,R. Jefferson enters the game for K. Irving,75,61
247,3,3:51.0,S. Johnson enters the game for T. Harris,,75,61
248,3,3:35.0,,R. Jefferson makes 2-pt jump shot from 20 ft (assist by K. Love),75,63
249,3,3:16.0,Turnover by S. Johnson (bad pass; steal by M. Dellavedova),,75,63
250,3,3:03.0,,K. Love misses 3-pt jump shot from 24 ft,75,63
251,3,3:02.0,Defensive rebound by M. Morris,,75,63
252,3,2:50.0,A. Drummond misses 2-pt hook shot from 6 ft,,75,63
253,3,2:48.0,,Defensive rebound by J. Smith,75,63
254,3,2:44.0,,Turnover by M. Dellavedova (bad pass; steal by R. Jackson),75,63
255,3,2:31.0,R. Jackson misses 2-pt layup from 1 ft,,75,63
256,3,2:31.0,,Defensive rebound by L. James,75,63
257,3,2:22.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),75,66
258,3,2:01.0,Shooting foul by R. Jefferson (drawn by A. Drummond),,75,66
259,3,2:01.0,A. Drummond misses free throw 1 of 2,,75,66
260,3,2:01.0,Offensive rebound by Team,,75,66
261,3,2:01.0,,C. Frye enters the game for K. Love,75,66
262,3,2:01.0,S. Blake enters the game for R. Jackson,,75,66
263,3,2:01.0,A. Drummond misses free throw 2 of 2,,75,66
264,3,2:00.0,,Defensive rebound by L. James,75,66
265,3,2:00.0,,Personal foul by A. Drummond (drawn by L. James),75,66
266,3,1:46.0,,C. Frye misses 3-pt jump shot from 24 ft,75,66
267,3,1:46.0,Defensive rebound by S. Johnson,,75,66
268,3,1:44.0,Offensive foul by A. Drummond (drawn by C. Frye),,75,66
269,3,1:44.0,Turnover by A. Drummond (offensive foul),,75,66
270,3,1:33.0,,L. James misses 2-pt jump shot from 9 ft,75,66
271,3,1:31.0,Defensive rebound by K. Caldwell-Pope,,75,66
272,3,1:21.0,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,,75,66
273,3,1:20.0,,Defensive rebound by R. Jefferson,75,66
274,3,1:01.0,,J. Smith misses 2-pt jump shot from 5 ft (block by A. Drummond),75,66
275,3,0:59.0,Defensive rebound by K. Caldwell-Pope,,75,66
276,3,0:59.0,Personal foul by M. Dellavedova (drawn by K. Caldwell-Pope),,75,66
277,3,0:46.0,S. Johnson misses 2-pt jump shot from 14 ft,,75,66
278,3,0:46.0,,Defensive rebound by L. James,75,66
279,3,0:40.0,,L. James makes 2-pt layup from 1 ft,75,68
280,3,0:22.0,M. Morris misses 3-pt jump shot from 24 ft,,75,68
281,3,0:21.0,,Defensive rebound by C. Frye,75,68
282,3,0:03.0,,L. James misses 2-pt layup from 2 ft,75,68
283,3,0:02.0,Defensive rebound by K. Caldwell-Pope,,75,68
284,3,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 52 ft,,75,68
285,3,0:00.0,Offensive rebound by Team,,75,68
286,4,11:45.0,,Turnover by C. Frye (bad pass; steal by T. Harris),75,68
287,4,11:29.0,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Blake),,78,68
288,4,11:14.0,,K. Irving misses 2-pt jump shot from 10 ft,78,68
289,4,11:13.0,Defensive rebound by A. Baynes,,78,68
290,4,11:04.0,Personal foul by J. Smith (drawn by A. Baynes),,78,68
291,4,10:48.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by D. Hilliard),,81,68
292,4,10:30.0,,J. Smith misses 2-pt layup from 1 ft,81,68
293,4,10:29.0,Defensive rebound by A. Baynes,,81,68
294,4,10:15.0,S. Johnson misses 3-pt jump shot from 24 ft,,81,68
295,4,10:14.0,,Defensive rebound by C. Frye,81,68
296,4,9:57.0,,C. Frye misses 3-pt jump shot from 25 ft,81,68
297,4,9:56.0,Defensive rebound by T. Harris,,81,68
298,4,9:48.0,Turnover by A. Baynes (lost ball; steal by R. Jefferson),,81,68
299,4,9:42.0,,Personal foul by S. Blake (drawn by R. Jefferson),81,68
300,4,9:42.0,,T. Mozgov enters the game for C. Frye,81,68
301,4,9:29.0,,K. Irving misses 2-pt jump shot from 21 ft (block by S. Johnson),81,68
302,4,9:23.0,Defensive rebound by S. Johnson,,81,68
303,4,9:06.0,T. Harris makes 2-pt jump shot from 9 ft,,83,68
304,4,8:55.0,,K. Irving misses 2-pt layup from 1 ft,83,68
305,4,8:53.0,Defensive rebound by D. Hilliard,,83,68
306,4,8:51.0,Offensive foul by D. Hilliard (drawn by R. Jefferson),,83,68
307,4,8:51.0,Turnover by D. Hilliard (offensive foul),,83,68
308,4,8:51.0,Official timeout,,83,68
309,4,8:51.0,,K. Love enters the game for J. Smith,83,68
310,4,8:36.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,83,68
311,4,8:35.0,Defensive rebound by S. Blake,,83,68
312,4,8:17.0,T. Harris misses 2-pt jump shot from 13 ft,,83,68
313,4,8:15.0,,Defensive rebound by K. Love,83,68
314,4,8:05.0,,K. Love misses 2-pt jump shot from 9 ft,83,68
315,4,8:04.0,Defensive rebound by T. Harris,,83,68
316,4,8:01.0,S. Johnson makes 2-pt jump shot from 7 ft (assist by S. Blake),,85,68
317,4,8:01.0,Shooting foul by M. Dellavedova (drawn by S. Johnson),,85,68
318,4,8:01.0,,L. James enters the game for R. Jefferson,85,68
319,4,8:01.0,S. Johnson makes free throw 1 of 1,,86,68
320,4,7:48.0,,L. James misses 2-pt layup at rim (block by A. Baynes),86,68
321,4,7:48.0,,Offensive rebound by L. James,86,68
322,4,7:47.0,,L. James misses 2-pt layup at rim,86,68
323,4,7:46.0,Defensive rebound by A. Baynes,,86,68
324,4,7:33.0,D. Hilliard misses 3-pt jump shot from 24 ft,,86,68
325,4,7:31.0,,Defensive rebound by K. Love,86,68
326,4,7:24.0,,K. Love misses 3-pt jump shot from 24 ft,86,68
327,4,7:24.0,Defensive rebound by A. Baynes,,86,68
328,4,7:06.0,Turnover by T. Harris (lost ball; steal by M. Dellavedova),,86,68
329,4,6:50.0,,Shooting foul by A. Baynes (drawn by L. James),86,68
330,4,6:50.0,,L. James makes free throw 1 of 2,86,69
331,4,6:50.0,M. Morris enters the game for S. Johnson,,86,69
332,4,6:50.0,K. Caldwell-Pope enters the game for D. Hilliard,,86,69
333,4,6:50.0,,L. James makes free throw 2 of 2,86,70
334,4,6:32.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft,,88,70
335,4,6:22.0,,K. Irving makes 2-pt layup at rim,88,72
336,4,5:57.0,S. Blake misses 3-pt jump shot from 25 ft,,88,72
337,4,5:57.0,,Defensive rebound by T. Mozgov,88,72
338,4,5:40.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),88,75
339,4,5:30.0,Detroit full timeout,,88,75
340,4,5:30.0,A. Drummond enters the game for S. Blake,,88,75
341,4,5:30.0,R. Jackson enters the game for A. Baynes,,88,75
342,4,5:24.0,Turnover by R. Jackson (bad pass),,88,75
343,4,5:15.0,,Turnover by L. James (bad pass),88,75
344,4,4:59.0,M. Morris misses 2-pt jump shot from 18 ft,,88,75
345,4,4:59.0,,Defensive rebound by L. James,88,75
346,4,4:45.0,,Turnover by L. James (lost ball; steal by K. Caldwell-Pope),88,75
347,4,4:34.0,R. Jackson misses 2-pt jump shot from 6 ft,,88,75
348,4,4:31.0,,Defensive rebound by T. Mozgov,88,75
349,4,4:23.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),88,77
350,4,4:10.0,Turnover by R. Jackson (bad pass; steal by L. James),,88,77
351,4,4:05.0,,L. James makes 2-pt dunk at rim,88,79
352,4,3:58.0,Personal foul by M. Dellavedova (drawn by R. Jackson),,88,79
353,4,3:40.0,Turnover by A. Drummond (bad pass; steal by L. James),,88,79
354,4,3:35.0,,Shooting foul by T. Harris (drawn by K. Irving),88,79
355,4,3:35.0,,K. Irving makes free throw 1 of 2,88,80
356,4,3:35.0,,K. Irving misses free throw 2 of 2,88,80
357,4,3:34.0,Defensive rebound by A. Drummond,,88,80
358,4,3:22.0,Detroit full timeout,,88,80
359,4,3:12.0,T. Harris misses 3-pt jump shot from 24 ft,,88,80
360,4,3:12.0,,Defensive rebound by K. Love,88,80
361,4,2:57.0,,L. James misses 3-pt jump shot from 24 ft,88,80
362,4,2:56.0,Defensive rebound by T. Harris,,88,80
363,4,2:41.0,M. Morris misses 3-pt jump shot from 23 ft,,88,80
364,4,2:41.0,,Defensive rebound by M. Dellavedova,88,80
365,4,2:28.0,,K. Irving makes 2-pt layup at rim,88,82
366,4,2:08.0,R. Jackson makes 2-pt jump shot from 9 ft,,90,82
367,4,1:53.0,,K. Irving misses 3-pt jump shot from 24 ft,90,82
368,4,1:53.0,Defensive rebound by Team,,90,82
369,4,1:35.0,Turnover by R. Jackson (bad pass; steal by K. Irving),,90,82
370,4,1:30.0,,Turnover by L. James (lost ball; steal by K. Caldwell-Pope),90,82
371,4,1:26.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,92,82
372,4,1:26.0,,Cleveland full timeout,92,82
373,4,1:26.0,,J. Smith enters the game for M. Dellavedova,92,82
374,4,1:16.0,,K. Love misses 2-pt jump shot from 20 ft,92,82
375,4,1:15.0,,Offensive rebound by T. Mozgov,92,82
376,4,1:11.0,,K. Irving misses 3-pt jump shot from 24 ft,92,82
377,4,1:10.0,Defensive rebound by A. Drummond,,92,82
378,4,0:50.0,R. Jackson misses 2-pt jump shot from 13 ft,,92,82
379,4,0:49.0,,Defensive rebound by T. Mozgov,92,82
380,4,0:49.0,,Personal foul by T. Harris (drawn by T. Mozgov),92,82
381,4,0:42.0,,K. Irving makes 2-pt jump shot from 3 ft,92,84
382,4,0:42.0,,Shooting foul by A. Drummond (drawn by K. Irving),92,84
383,4,0:42.0,,K. Irving makes free throw 1 of 1,92,85
384,4,0:36.0,Personal foul by K. Irving (drawn by T. Harris),,92,85
385,4,0:36.0,,T. Thompson enters the game for T. Mozgov,92,85
386,4,0:34.0,Personal foul by K. Irving (drawn by T. Harris),,92,85
387,4,0:34.0,R. Jackson makes free throw 1 of 2,,93,85
388,4,0:34.0,R. Jackson makes free throw 2 of 2,,94,85
389,4,0:34.0,,Cleveland full timeout,94,85
