,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
40,1,7:13.0,,Personal foul by J. Calderón (drawn by K. Hinrich),2,13
41,1,7:08.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),2,15
42,1,6:46.0,R. Lopez makes 2-pt hook shot from 4 ft,,4,15
43,1,6:25.0,,P. Gasol misses 2-pt hook shot from 5 ft,4,15
44,1,6:24.0,Defensive rebound by K. Porziņģis,,4,15
45,1,6:12.0,Turnover by A. Afflalo (lost ball; steal by J. Butler),,4,15
46,1,5:59.0,,P. Gasol misses 2-pt jump shot from 18 ft,4,15
47,1,5:57.0,Defensive rebound by C. Anthony,,4,15
48,1,5:42.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,4,15
49,1,5:41.0,,Defensive rebound by P. Gasol,4,15
50,1,5:32.0,,J. Butler misses 2-pt layup from 3 ft (block by K. Porziņģis),4,15
51,1,5:30.0,,Offensive rebound by T. Gibson,4,15
52,1,5:30.0,,Shooting foul by K. Porziņģis (drawn by T. Gibson),4,15
53,1,5:30.0,,T. Gibson makes free throw 1 of 2,4,16
54,1,5:30.0,L. Thomas enters the game for A. Afflalo,,4,16
55,1,5:30.0,,T. Gibson makes free throw 2 of 2,4,17
56,1,5:30.0,Turnover by R. Lopez (inbound),,4,17
57,1,5:30.0,,B. Portis enters the game for T. Gibson,4,17
58,1,5:30.0,K. O'Quinn enters the game for K. Porziņģis,,4,17
59,1,5:24.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by K. Hinrich),4,20
60,1,5:08.0,C. Anthony makes 2-pt jump shot from 18 ft,,6,20
61,1,4:48.0,,N. Mirotić misses 3-pt jump shot from 25 ft,6,20
62,1,4:47.0,Defensive rebound by K. O'Quinn,,6,20
63,1,4:39.0,Personal foul by N. Mirotić (drawn by C. Anthony),,6,20
64,1,4:39.0,K. Séraphin enters the game for R. Lopez,,6,20
65,1,4:38.0,Personal foul by B. Portis (drawn by K. O'Quinn),,6,20
66,1,4:31.0,L. Thomas misses 2-pt jump shot from 8 ft (block by N. Mirotić),,6,20
67,1,4:29.0,,Defensive rebound by B. Portis,6,20
68,1,4:23.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by B. Portis),6,23
69,1,4:07.0,L. Thomas makes 2-pt layup from 2 ft (assist by K. O'Quinn),,8,23
70,1,3:55.0,,B. Portis makes 2-pt jump shot from 18 ft (assist by N. Mirotić),8,25
71,1,3:43.0,K. Séraphin makes 2-pt jump shot from 21 ft (assist by J. Calderón),,10,25
72,1,3:27.0,,Turnover by B. Portis (traveling),10,25
73,1,3:27.0,,A. Brooks enters the game for K. Hinrich,10,25
74,1,3:08.0,C. Anthony makes 2-pt jump shot from 15 ft (assist by K. Séraphin),,12,25
75,1,2:47.0,,J. Butler misses 2-pt layup from 2 ft,12,25
76,1,2:46.0,,Offensive rebound by P. Gasol,12,25
77,1,2:46.0,,P. Gasol misses 2-pt layup from 2 ft,12,25
78,1,2:45.0,,Offensive rebound by J. Butler,12,25
79,1,2:42.0,,B. Portis makes 2-pt jump shot from 13 ft (assist by J. Butler),12,27
80,1,2:22.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by C. Anthony),,15,27
81,1,2:03.0,,Shooting foul by K. Séraphin (drawn by P. Gasol),15,27
82,1,2:03.0,,Chicago full timeout,15,27
83,1,2:03.0,Violation by Team (delay of game),,15,27
84,1,2:03.0,L. Galloway enters the game for J. Calderón,,15,27
85,1,2:03.0,,P. Gasol makes free throw 1 of 2,15,28
86,1,2:03.0,,P. Gasol makes free throw 2 of 2,15,29
87,1,1:46.0,K. O'Quinn misses 2-pt layup from 3 ft (block by P. Gasol),,15,29
88,1,1:44.0,,Defensive rebound by J. Butler,15,29
89,1,1:34.0,,Shooting foul by L. Galloway (drawn by J. Butler),15,29
90,1,1:34.0,,J. Butler misses free throw 1 of 2,15,29
91,1,1:34.0,,Offensive rebound by Team,15,29
92,1,1:34.0,D. Williams enters the game for K. O'Quinn,,15,29
93,1,1:34.0,,J. Butler makes free throw 2 of 2,15,30
94,1,1:20.0,D. Williams makes 2-pt jump shot from 20 ft (assist by L. Thomas),,17,30
95,1,0:57.0,,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),17,32
96,1,0:41.0,L. Thomas misses 2-pt jump shot from 15 ft,,17,32
97,1,0:40.0,,Defensive rebound by N. Mirotić,17,32
98,1,0:28.0,,P. Gasol misses 2-pt layup at rim,17,32
99,1,0:27.0,Defensive rebound by L. Galloway,,17,32
100,1,0:23.0,Shooting foul by A. Brooks (drawn by D. Williams),,17,32
101,1,0:23.0,D. Williams misses free throw 1 of 2,,17,32
102,1,0:23.0,Offensive rebound by Team,,17,32
103,1,0:23.0,A. Afflalo enters the game for C. Anthony,,17,32
104,1,0:23.0,D. Williams makes free throw 2 of 2,,18,32
105,1,0:01.0,,N. Mirotić makes 2-pt jump shot from 8 ft,18,34
106,1,0:00.0,K. Séraphin misses 3-pt jump shot from 72 ft,,18,34
107,1,0:00.0,Offensive rebound by Team,,18,34
108,2,11:35.0,A. Afflalo makes 2-pt jump shot from 20 ft,,20,34
109,2,11:15.0,,B. Portis makes 2-pt jump shot from 21 ft,20,36
110,2,11:01.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by D. Williams),,23,36
111,2,10:43.0,,T. Snell misses 2-pt layup from 1 ft,23,36
112,2,10:42.0,Defensive rebound by L. Galloway,,23,36
113,2,10:35.0,A. Afflalo misses 3-pt jump shot from 25 ft,,23,36
114,2,10:34.0,,Defensive rebound by D. McDermott,23,36
115,2,10:24.0,,T. Gibson misses 2-pt hook shot from 11 ft,23,36
116,2,10:22.0,Defensive rebound by K. O'Quinn,,23,36
117,2,10:16.0,L. Thomas misses 2-pt layup from 2 ft,,23,36
118,2,10:15.0,,Defensive rebound by D. McDermott,23,36
119,2,10:05.0,,T. Snell misses 2-pt jump shot from 19 ft,23,36
120,2,10:04.0,Defensive rebound by K. O'Quinn,,23,36
121,2,9:54.0,K. O'Quinn misses 2-pt jump shot from 9 ft,,23,36
122,2,9:54.0,,Defensive rebound by Team,23,36
123,2,9:54.0,Loose ball foul by K. O'Quinn (drawn by T. Gibson),,23,36
124,2,9:43.0,,Personal foul by L. Galloway (drawn by A. Brooks),23,36
125,2,9:34.0,,A. Brooks misses 2-pt layup from 1 ft,23,36
126,2,9:34.0,Defensive rebound by K. O'Quinn,,23,36
127,2,9:34.0,Personal foul by A. Brooks (drawn by K. O'Quinn),,23,36
128,2,9:21.0,Shooting foul by D. McDermott (drawn by D. Williams),,23,36
129,2,9:21.0,D. Williams makes free throw 1 of 2,,24,36
130,2,9:21.0,D. Williams makes free throw 2 of 2,,25,36
131,2,8:58.0,,A. Brooks makes 3-pt jump shot from 23 ft (assist by B. Portis),25,39
132,2,8:39.0,K. O'Quinn makes 2-pt jump shot from 18 ft (assist by L. Galloway),,27,39
133,2,8:30.0,,Personal foul by A. Afflalo (drawn by B. Portis),27,39
134,2,8:30.0,,Chicago full timeout,27,39
135,2,8:30.0,C. Anthony enters the game for L. Thomas,,27,39
136,2,8:30.0,K. Porziņģis enters the game for K. O'Quinn,,27,39
137,2,8:24.0,,D. McDermott misses 3-pt jump shot from 25 ft,27,39
138,2,8:23.0,Defensive rebound by K. Porziņģis,,27,39
139,2,8:10.0,K. Porziņģis makes 2-pt layup from 2 ft,,29,39
140,2,7:50.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by A. Brooks),29,41
141,2,7:33.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,29,41
142,2,7:32.0,,Defensive rebound by B. Portis,29,41
143,2,7:19.0,,B. Portis makes 3-pt jump shot from 24 ft (assist by A. Brooks),29,44
144,2,7:03.0,C. Anthony makes 2-pt dunk at rim,,31,44
145,2,6:45.0,,B. Portis misses 2-pt jump shot from 8 ft,31,44
146,2,6:44.0,,Offensive rebound by T. Gibson,31,44
147,2,6:41.0,,D. McDermott misses 2-pt jump shot from 5 ft,31,44
148,2,6:40.0,,Offensive rebound by T. Gibson,31,44
149,2,6:39.0,,T. Gibson makes 2-pt layup from 2 ft,31,46
150,2,6:14.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by D. Williams),,33,46
151,2,5:55.0,,T. Snell misses 2-pt layup from 2 ft,33,46
152,2,5:54.0,,Offensive rebound by T. Snell,33,46
153,2,5:54.0,,T. Snell makes 2-pt layup from 2 ft,33,48
154,2,5:48.0,New York full timeout,,33,48
155,2,5:48.0,,N. Mirotić enters the game for D. McDermott,33,48
156,2,5:48.0,,J. Butler enters the game for T. Snell,33,48
157,2,5:48.0,J. Calderón enters the game for L. Galloway,,33,48
158,2,5:48.0,R. Lopez enters the game for D. Williams,,33,48
159,2,5:28.0,K. Porziņģis misses 2-pt layup from 2 ft,,33,48
160,2,5:27.0,,Defensive rebound by B. Portis,33,48
161,2,5:10.0,,B. Portis misses 3-pt jump shot from 22 ft,33,48
162,2,5:09.0,Defensive rebound by J. Calderón,,33,48
163,2,4:58.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,33,48
164,2,4:57.0,Offensive rebound by J. Calderón,,33,48
165,2,4:52.0,A. Afflalo misses 2-pt jump shot from 4 ft (block by T. Gibson),,33,48
166,2,4:52.0,,Defensive rebound by T. Gibson,33,48
167,2,4:52.0,,Personal foul by R. Lopez (drawn by T. Gibson),33,48
168,2,4:52.0,,P. Gasol enters the game for B. Portis,33,48
169,2,4:32.0,,A. Brooks makes 2-pt jump shot from 19 ft,33,50
170,2,4:17.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Lopez),,36,50
171,2,4:04.0,,P. Gasol makes 2-pt hook shot from 4 ft,36,52
172,2,4:04.0,,Shooting foul by R. Lopez (drawn by P. Gasol),36,52
173,2,4:04.0,,P. Gasol makes free throw 1 of 1,36,53
174,2,3:42.0,J. Calderón misses 2-pt jump shot from 19 ft,,36,53
175,2,3:41.0,Offensive rebound by R. Lopez,,36,53
176,2,3:41.0,R. Lopez makes 2-pt layup from 2 ft,,38,53
177,2,3:24.0,,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),38,55
178,2,3:14.0,Personal foul by A. Brooks (drawn by A. Afflalo),,38,55
179,2,3:14.0,,K. Hinrich enters the game for A. Brooks,38,55
180,2,3:04.0,Personal foul by N. Mirotić (drawn by R. Lopez),,38,55
181,2,2:54.0,A. Afflalo makes 2-pt layup from 2 ft,,40,55
182,2,2:27.0,,J. Butler misses 2-pt jump shot from 5 ft,40,55
183,2,2:26.0,Defensive rebound by R. Lopez,,40,55
184,2,2:16.0,J. Calderón makes 2-pt layup from 2 ft,,42,55
185,2,1:59.0,,Personal foul by A. Afflalo (drawn by J. Butler),42,55
186,2,1:59.0,,Chicago full timeout,42,55
187,2,1:59.0,L. Thomas enters the game for A. Afflalo,,42,55
188,2,1:59.0,,J. Butler misses free throw 1 of 2,42,55
189,2,1:59.0,,Offensive rebound by Team,42,55
190,2,1:59.0,,J. Butler makes free throw 2 of 2,42,56
191,2,1:42.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),,45,56
192,2,1:25.0,,J. Butler misses 2-pt layup from 3 ft,45,56
193,2,1:24.0,Defensive rebound by K. Porziņģis,,45,56
194,2,1:14.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Calderón),,48,56
195,2,0:59.0,,J. Butler misses 3-pt jump shot from 24 ft,48,56
196,2,0:58.0,Defensive rebound by K. Porziņģis,,48,56
197,2,0:51.0,C. Anthony misses 3-pt jump shot from 25 ft,,48,56
198,2,0:50.0,Offensive rebound by R. Lopez,,48,56
199,2,0:40.0,Personal foul by N. Mirotić (drawn by L. Thomas),,48,56
200,2,0:40.0,L. Thomas makes free throw 1 of 2,,49,56
201,2,0:40.0,,D. McDermott enters the game for N. Mirotić,49,56
202,2,0:40.0,,Chicago full timeout,49,56
203,2,0:40.0,D. Williams enters the game for K. Porziņģis,,49,56
204,2,0:40.0,L. Thomas makes free throw 2 of 2,,50,56
205,2,0:32.0,,J. Butler misses 2-pt layup from 2 ft,50,56
206,2,0:30.0,,Offensive rebound by P. Gasol,50,56
207,2,0:30.0,,T. Gibson misses 2-pt layup from 1 ft,50,56
208,2,0:28.0,,Offensive rebound by T. Gibson,50,56
209,2,0:26.0,,T. Gibson misses 2-pt layup from 3 ft,50,56
210,2,0:25.0,Defensive rebound by R. Lopez,,50,56
211,2,0:03.0,C. Anthony misses 2-pt jump shot from 13 ft,,50,56
212,2,0:02.0,,Defensive rebound by K. Hinrich,50,56
213,2,0:00.0,,K. Hinrich misses 3-pt jump shot from 24 ft,50,56
214,2,0:00.0,,Offensive rebound by Team,50,56
215,3,11:45.0,A. Afflalo misses 2-pt jump shot from 21 ft,,50,56
216,3,11:44.0,,Defensive rebound by J. Butler,50,56
217,3,11:23.0,,P. Gasol misses 2-pt jump shot from 12 ft,50,56
218,3,11:22.0,Defensive rebound by K. Porziņģis,,50,56
219,3,11:14.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,50,56
220,3,11:12.0,,Defensive rebound by K. Hinrich,50,56
221,3,11:09.0,,Personal foul by J. Calderón (drawn by K. Hinrich),50,56
222,3,10:58.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by K. Hinrich),50,58
223,3,10:40.0,A. Afflalo misses 2-pt jump shot from 11 ft,,50,58
224,3,10:37.0,,Offensive rebound by Team,50,58
225,3,10:23.0,,J. Butler makes 2-pt jump shot from 15 ft (assist by N. Mirotić),50,60
226,3,10:22.0,New York full timeout,,50,60
227,3,10:22.0,L. Thomas enters the game for A. Afflalo,,50,60
228,3,9:58.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,50,60
229,3,9:57.0,,Defensive rebound by P. Gasol,50,60
230,3,9:43.0,,J. Butler misses 2-pt layup from 3 ft (block by R. Lopez),50,60
231,3,9:41.0,Offensive rebound by Team,,50,60
232,3,9:27.0,Turnover by C. Anthony (bad pass),,50,60
233,3,9:12.0,,P. Gasol misses 2-pt jump shot from 20 ft,50,60
234,3,9:11.0,Defensive rebound by K. Porziņģis,,50,60
235,3,9:01.0,J. Calderón makes 2-pt layup from 2 ft,,52,60
236,3,8:47.0,,Turnover by P. Gasol (traveling),52,60
237,3,8:26.0,C. Anthony makes 2-pt layup from 2 ft,,54,60
238,3,8:16.0,,Shooting foul by J. Calderón (drawn by T. Gibson),54,60
239,3,8:16.0,,T. Gibson misses free throw 1 of 2,54,60
240,3,8:16.0,,Offensive rebound by Team,54,60
241,3,8:16.0,,T. Gibson makes free throw 2 of 2,54,61
242,3,8:03.0,L. Thomas makes 2-pt jump shot from 11 ft,,56,61
243,3,8:03.0,Shooting foul by N. Mirotić (drawn by L. Thomas),,56,61
244,3,8:03.0,,T. Snell enters the game for N. Mirotić,56,61
245,3,8:03.0,L. Thomas makes free throw 1 of 1,,57,61
246,3,7:45.0,,J. Butler misses 2-pt jump shot from 21 ft,57,61
247,3,7:44.0,Defensive rebound by R. Lopez,,57,61
248,3,7:32.0,C. Anthony misses 2-pt layup from 3 ft (block by T. Gibson),,57,61
249,3,7:30.0,,Defensive rebound by K. Hinrich,57,61
250,3,7:25.0,,Turnover by K. Hinrich (bad pass; steal by J. Calderón),57,61
251,3,7:21.0,C. Anthony makes 2-pt layup from 2 ft (assist by J. Calderón),,59,61
252,3,7:20.0,,Chicago full timeout,59,61
253,3,7:20.0,,A. Brooks enters the game for K. Hinrich,59,61
254,3,7:01.0,,A. Brooks makes 2-pt jump shot from 2 ft,59,63
255,3,6:51.0,Def 3 sec tech foul by T. Gibson,,59,63
256,3,6:51.0,C. Anthony makes technical free throw,,60,63
257,3,6:51.0,Personal foul by T. Gibson,,60,63
258,3,6:45.0,J. Calderón makes 2-pt jump shot from 16 ft,,62,63
259,3,6:30.0,,Shooting foul by R. Lopez (drawn by P. Gasol),62,63
260,3,6:30.0,,P. Gasol makes free throw 1 of 2,62,64
261,3,6:30.0,,P. Gasol makes free throw 2 of 2,62,65
262,3,6:13.0,J. Calderón makes 2-pt jump shot from 14 ft (assist by R. Lopez),,64,65
263,3,6:13.0,Shooting foul by A. Brooks (drawn by J. Calderón),,64,65
264,3,6:13.0,,E. Moore enters the game for A. Brooks,64,65
265,3,6:13.0,J. Calderón makes free throw 1 of 1,,65,65
266,3,6:03.0,,Personal foul by R. Lopez (drawn by P. Gasol),65,65
267,3,6:03.0,K. O'Quinn enters the game for R. Lopez,,65,65
268,3,5:54.0,,P. Gasol misses 2-pt jump shot from 17 ft,65,65
269,3,5:53.0,Defensive rebound by K. Porziņģis,,65,65
270,3,5:43.0,L. Thomas misses 3-pt jump shot from 23 ft,,65,65
271,3,5:42.0,,Defensive rebound by E. Moore,65,65
272,3,5:33.0,,T. Gibson misses 2-pt jump shot from 10 ft,65,65
273,3,5:31.0,Defensive rebound by C. Anthony,,65,65
274,3,5:20.0,K. Porziņģis makes 2-pt hook shot from 7 ft,,67,65
275,3,5:13.0,,Personal foul by L. Thomas (drawn by J. Butler),67,65
276,3,5:13.0,,J. Butler makes free throw 1 of 2,67,66
277,3,5:13.0,,B. Portis enters the game for T. Gibson,67,66
278,3,5:13.0,,J. Butler misses free throw 2 of 2,67,66
279,3,5:11.0,Defensive rebound by C. Anthony,,67,66
280,3,5:00.0,C. Anthony misses 3-pt jump shot from 24 ft,,67,66
281,3,4:59.0,,Defensive rebound by P. Gasol,67,66
282,3,4:41.0,,P. Gasol misses 2-pt layup from 2 ft (block by K. O'Quinn),67,66
283,3,4:39.0,,Offensive rebound by B. Portis,67,66
284,3,4:34.0,,P. Gasol misses 2-pt jump shot from 18 ft,67,66
285,3,4:33.0,Defensive rebound by K. Porziņģis,,67,66
286,3,4:15.0,K. Porziņģis misses 2-pt layup at rim,,67,66
287,3,4:14.0,,Defensive rebound by P. Gasol,67,66
288,3,4:08.0,,J. Butler makes 2-pt layup from 1 ft (assist by E. Moore),67,68
289,3,3:53.0,Personal foul by T. Snell (drawn by L. Thomas),,67,68
290,3,3:53.0,A. Afflalo enters the game for L. Thomas,,67,68
291,3,3:44.0,C. Anthony misses 2-pt jump shot from 11 ft (block by E. Moore),,67,68
292,3,3:42.0,,Defensive rebound by P. Gasol,67,68
293,3,3:36.0,,J. Butler misses 2-pt layup from 2 ft (block by K. O'Quinn),67,68
294,3,3:34.0,Defensive rebound by K. Porziņģis,,67,68
295,3,3:29.0,Offensive foul by K. O'Quinn (drawn by E. Moore),,67,68
296,3,3:29.0,Turnover by K. O'Quinn (offensive foul),,67,68
297,3,3:08.0,,P. Gasol misses 2-pt jump shot from 15 ft,67,68
298,3,3:06.0,Defensive rebound by K. O'Quinn,,67,68
299,3,2:43.0,Turnover by Team (shot clock),,67,68
300,3,2:29.0,,B. Portis makes 3-pt jump shot from 23 ft (assist by P. Gasol),67,71
301,3,2:01.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Anthony),,70,71
302,3,1:50.0,,J. Butler misses 2-pt layup from 1 ft,70,71
303,3,1:48.0,,Offensive rebound by J. Butler,70,71
304,3,1:48.0,,Shooting foul by K. O'Quinn (drawn by J. Butler),70,71
305,3,1:48.0,,J. Butler makes free throw 1 of 2,70,72
306,3,1:48.0,K. Séraphin enters the game for K. Porziņģis,,70,72
307,3,1:48.0,D. Williams enters the game for K. O'Quinn,,70,72
308,3,1:48.0,,J. Butler makes free throw 2 of 2,70,73
309,3,1:37.0,Personal foul by B. Portis (drawn by D. Williams),,70,73
310,3,1:37.0,D. Williams makes free throw 1 of 2,,71,73
311,3,1:37.0,L. Galloway enters the game for J. Calderón,,71,73
312,3,1:37.0,L. Thomas enters the game for C. Anthony,,71,73
313,3,1:37.0,,D. McDermott enters the game for J. Butler,71,73
314,3,1:37.0,D. Williams misses free throw 2 of 2,,71,73
315,3,1:36.0,,Defensive rebound by P. Gasol,71,73
316,3,1:24.0,,Personal foul by K. Séraphin (drawn by P. Gasol),71,73
317,3,1:24.0,,P. Gasol makes free throw 1 of 2,71,74
318,3,1:24.0,,P. Gasol makes free throw 2 of 2,71,75
319,3,1:12.0,Turnover by D. Williams (traveling),,71,75
320,3,1:00.0,,T. Snell misses 2-pt layup from 2 ft,71,75
321,3,0:58.0,Defensive rebound by D. Williams,,71,75
322,3,0:41.0,D. Williams misses 3-pt jump shot from 25 ft,,71,75
323,3,0:40.0,,Defensive rebound by E. Moore,71,75
324,3,0:20.0,,P. Gasol makes 2-pt jump shot from 7 ft,71,77
325,3,0:16.0,L. Galloway misses 2-pt jump shot from 5 ft,,71,77
326,3,0:14.0,Offensive rebound by K. Séraphin,,71,77
327,3,0:14.0,K. Séraphin makes 2-pt layup from 1 ft,,73,77
328,4,11:40.0,,Shooting foul by J. Calderón (drawn by N. Mirotić),73,77
329,4,11:40.0,,N. Mirotić makes free throw 1 of 2,73,78
330,4,11:40.0,,N. Mirotić misses free throw 2 of 2,73,78
331,4,11:39.0,Defensive rebound by K. Séraphin,,73,78
332,4,11:18.0,K. Séraphin misses 2-pt hook shot from 6 ft,,73,78
333,4,11:17.0,,Defensive rebound by B. Portis,73,78
334,4,11:08.0,,E. Moore misses 2-pt jump shot from 5 ft,73,78
335,4,11:06.0,,Offensive rebound by E. Moore,73,78
336,4,11:03.0,,Turnover by E. Moore (bad pass; steal by K. Séraphin),73,78
337,4,10:48.0,D. Williams misses 2-pt layup from 2 ft,,73,78
338,4,10:47.0,,Defensive rebound by B. Portis,73,78
339,4,10:38.0,,Personal foul by K. Séraphin (drawn by N. Mirotić),73,78
340,4,10:36.0,,Personal foul by L. Thomas (drawn by D. McDermott),73,78
341,4,10:23.0,,N. Mirotić makes 2-pt dunk at rim (assist by E. Moore),73,80
342,4,10:02.0,L. Thomas misses 2-pt layup from 1 ft (block by T. Snell),,73,80
343,4,9:59.0,Offensive rebound by K. Séraphin,,73,80
344,4,9:59.0,K. Séraphin misses 2-pt layup from 1 ft,,73,80
345,4,9:59.0,,Defensive rebound by E. Moore,73,80
346,4,9:51.0,,D. McDermott makes 2-pt jump shot from 17 ft (assist by N. Mirotić),73,82
347,4,9:49.0,New York full timeout,,73,82
348,4,9:49.0,C. Anthony enters the game for K. Séraphin,,73,82
349,4,9:49.0,K. Porziņģis enters the game for D. Williams,,73,82
350,4,9:49.0,,J. Butler enters the game for T. Snell,73,82
351,4,9:29.0,,Offensive charge foul by L. Thomas (drawn by N. Mirotić),73,82
352,4,9:29.0,Turnover by L. Thomas (offensive foul),,73,82
353,4,9:14.0,,Turnover by B. Portis (lost ball; steal by K. Porziņģis),73,82
354,4,9:12.0,Personal foul by B. Portis (drawn by K. Porziņģis),,73,82
355,4,9:03.0,,Loose ball foul by D. McDermott (drawn by L. Galloway),73,82
356,4,8:54.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,73,82
357,4,8:52.0,,Defensive rebound by N. Mirotić,73,82
358,4,8:38.0,,Shooting foul by C. Anthony (drawn by J. Butler),73,82
359,4,8:38.0,,J. Butler makes free throw 1 of 2,73,83
360,4,8:38.0,,J. Butler makes free throw 2 of 2,73,84
361,4,8:26.0,Shooting foul by J. Butler (drawn by L. Thomas),,73,84
362,4,8:26.0,L. Thomas makes free throw 1 of 2,,74,84
363,4,8:26.0,L. Thomas makes free throw 2 of 2,,75,84
364,4,8:12.0,,Turnover by B. Portis (lost ball),75,84
365,4,7:57.0,L. Thomas makes 2-pt layup at rim (assist by K. Porziņģis),,77,84
366,4,7:45.0,,J. Butler makes 2-pt jump shot from 6 ft (assist by N. Mirotić),77,86
367,4,7:33.0,C. Anthony misses 2-pt layup from 2 ft (block by N. Mirotić),,77,86
368,4,7:32.0,,Defensive rebound by B. Portis,77,86
369,4,7:27.0,,D. McDermott misses 2-pt layup from 2 ft,77,86
370,4,7:25.0,,Offensive rebound by B. Portis,77,86
371,4,7:25.0,,B. Portis makes 2-pt layup from 2 ft,77,88
372,4,7:14.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,77,88
373,4,7:13.0,Offensive rebound by C. Anthony,,77,88
374,4,7:12.0,C. Anthony makes 2-pt layup from 2 ft,,79,88
375,4,6:58.0,,E. Moore makes 2-pt layup at rim (assist by N. Mirotić),79,90
376,4,6:42.0,Turnover by L. Galloway (bad pass; steal by N. Mirotić),,79,90
377,4,6:38.0,,Shooting foul by L. Galloway (drawn by B. Portis),79,90
378,4,6:38.0,,B. Portis makes free throw 1 of 2,79,91
379,4,6:38.0,A. Afflalo enters the game for L. Galloway,,79,91
380,4,6:38.0,,B. Portis makes free throw 2 of 2,79,92
381,4,6:20.0,Turnover by K. Porziņģis (bad pass),,79,92
