,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
98,1,0:00.0,Offensive rebound by Team,,22,27
99,2,11:39.0,,Personal foul by V. Carter (drawn by R. Anderson),22,27
100,2,11:28.0,,A. Ajinça makes 2-pt dunk at rim (assist by J. Holiday),22,29
101,2,11:12.0,Turnover by V. Carter (bad pass; steal by R. Anderson),,22,29
102,2,10:52.0,,T. Douglas makes 3-pt jump shot from 24 ft (assist by J. Holiday),22,32
103,2,10:41.0,Turnover by M. Chalmers (lost ball),,22,32
104,2,10:30.0,,R. Anderson makes 2-pt jump shot from 3 ft,22,34
105,2,10:30.0,,Shooting foul by R. Hollins (drawn by R. Anderson),22,34
106,2,10:30.0,,R. Anderson misses free throw 1 of 1,22,34
107,2,10:28.0,Defensive rebound by J. Green,,22,34
108,2,10:12.0,V. Carter makes 2-pt layup from 2 ft,,24,34
109,2,10:04.0,,Turnover by R. Anderson (lost ball),24,34
110,2,10:02.0,J. Green enters the game for R. Hollins,,24,34
111,2,9:52.0,J. Green makes 2-pt layup from 2 ft (assist by M. Chalmers),,26,34
112,2,9:42.0,,Personal foul by M. Chalmers (drawn by T. Douglas),26,34
113,2,9:42.0,,A. Davis enters the game for A. Ajinça,26,34
114,2,9:32.0,,R. Anderson misses 3-pt jump shot from 23 ft,26,34
115,2,9:32.0,Defensive rebound by J. Green,,26,34
116,2,9:24.0,J. Green misses 2-pt layup from 1 ft (block by D. Cunningham),,26,34
117,2,9:22.0,,Defensive rebound by Team,26,34
118,2,9:05.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by D. Cunningham),26,36
119,2,8:44.0,J. Green makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,29,36
120,2,8:28.0,,T. Douglas misses 3-pt jump shot from 24 ft,29,36
121,2,8:28.0,Defensive rebound by J. Green,,29,36
122,2,8:18.0,Turnover by J. Green (lost ball; steal by T. Douglas),,29,36
123,2,8:10.0,,J. Holiday misses 3-pt jump shot from 23 ft,29,36
124,2,8:08.0,Defensive rebound by V. Carter,,29,36
125,2,7:56.0,T. Allen misses 2-pt jump shot from 18 ft,,29,36
126,2,7:56.0,,Defensive rebound by A. Davis,29,36
127,2,7:43.0,,J. Holiday makes 2-pt layup from 2 ft,29,38
128,2,7:38.0,Personal foul by T. Douglas (drawn by M. Chalmers),,29,38
129,2,7:38.0,Official timeout,,29,38
130,2,7:28.0,J. Green misses 2-pt jump shot from 4 ft,,29,38
131,2,7:27.0,,Defensive rebound by D. Cunningham,29,38
132,2,7:20.0,,R. Anderson misses 3-pt jump shot from 25 ft,29,38
133,2,7:20.0,,Offensive rebound by A. Davis,29,38
134,2,7:02.0,,D. Cunningham misses 3-pt jump shot from 25 ft,29,38
135,2,7:00.0,Defensive rebound by T. Allen,,29,38
136,2,6:48.0,M. Chalmers makes 3-pt jump shot from 26 ft,,32,38
137,2,6:28.0,,Shooting foul by J. Green (drawn by D. Cunningham),32,38
138,2,6:28.0,,D. Cunningham makes free throw 1 of 2,32,39
139,2,6:28.0,Z. Randolph enters the game for V. Carter,,32,39
140,2,6:28.0,,D. Cunningham makes free throw 2 of 2,32,40
141,2,6:17.0,Shooting foul by T. Douglas (drawn by M. Chalmers),,32,40
142,2,6:17.0,M. Chalmers makes free throw 1 of 2,,33,40
143,2,6:17.0,M. Gasol enters the game for J. Green,,33,40
144,2,6:17.0,M. Chalmers makes free throw 2 of 2,,34,40
145,2,6:09.0,,T. Douglas misses 2-pt layup from 2 ft,34,40
146,2,6:09.0,Defensive rebound by Z. Randolph,,34,40
147,2,6:02.0,M. Chalmers makes 2-pt layup from 1 ft,,36,40
148,2,5:41.0,,J. Holiday misses 2-pt jump shot from 15 ft,36,40
149,2,5:40.0,Defensive rebound by M. Chalmers,,36,40
150,2,5:34.0,Shooting foul by J. Holiday (drawn by J. Green),,36,40
151,2,5:34.0,,New Orleans full timeout,36,40
152,2,5:34.0,M. Conley enters the game for M. Chalmers,,36,40
153,2,5:34.0,,Ö. Aşık enters the game for R. Anderson,36,40
154,2,5:34.0,,A. Gee enters the game for T. Douglas,36,40
155,2,5:34.0,,N. Cole enters the game for D. Cunningham,36,40
156,2,5:34.0,J. Green makes free throw 1 of 2,,37,40
157,2,5:34.0,J. Green makes free throw 2 of 2,,38,40
158,2,5:15.0,,J. Holiday misses 2-pt jump shot from 8 ft,38,40
159,2,5:15.0,,Offensive rebound by Ö. Aşık,38,40
160,2,5:12.0,,Ö. Aşık makes 2-pt layup from 2 ft,38,42
161,2,4:46.0,Z. Randolph misses 2-pt layup from 1 ft,,38,42
162,2,4:45.0,,Defensive rebound by N. Cole,38,42
163,2,4:27.0,,A. Davis makes 2-pt jump shot from 14 ft,38,44
164,2,4:15.0,Personal foul by N. Cole (drawn by M. Conley),,38,44
165,2,4:06.0,M. Conley misses 2-pt layup from 1 ft,,38,44
166,2,4:05.0,,Defensive rebound by Ö. Aşık,38,44
167,2,4:00.0,,N. Cole makes 2-pt jump shot from 19 ft,38,46
168,2,3:44.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),,40,46
169,2,3:35.0,,Personal foul by J. Green (drawn by A. Davis),40,46
170,2,3:35.0,,A. Davis misses free throw 1 of 2,40,46
171,2,3:35.0,,Offensive rebound by Team,40,46
172,2,3:35.0,C. Lee enters the game for T. Allen,,40,46
173,2,3:35.0,,A. Davis makes free throw 2 of 2,40,47
174,2,3:19.0,M. Gasol makes 2-pt hook shot from 4 ft (assist by M. Conley),,42,47
175,2,3:07.0,,A. Davis misses 2-pt jump shot from 13 ft,42,47
176,2,3:04.0,Defensive rebound by Z. Randolph,,42,47
177,2,2:44.0,Z. Randolph misses 2-pt layup at rim,,42,47
178,2,2:43.0,Offensive rebound by Z. Randolph,,42,47
179,2,2:42.0,Z. Randolph makes 2-pt layup from 2 ft,,44,47
180,2,2:33.0,,J. Holiday misses 3-pt jump shot from 25 ft,44,47
181,2,2:29.0,Defensive rebound by Team,,44,47
182,2,2:29.0,Memphis full timeout,,44,47
183,2,2:29.0,,R. Anderson enters the game for Ö. Aşık,44,47
184,2,2:29.0,,B. Dejean-Jones enters the game for J. Holiday,44,47
185,2,2:14.0,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Conley),,47,47
186,2,1:52.0,,A. Davis misses 2-pt layup from 2 ft,47,47
187,2,1:51.0,Defensive rebound by Z. Randolph,,47,47
188,2,1:46.0,J. Green makes 3-pt jump shot from 23 ft (assist by M. Conley),,50,47
189,2,1:32.0,,A. Gee makes 3-pt jump shot from 23 ft (assist by N. Cole),50,50
190,2,1:04.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),,52,50
191,2,0:52.0,,N. Cole misses 2-pt layup from 2 ft (block by M. Conley),52,50
192,2,0:51.0,,Offensive rebound by N. Cole,52,50
193,2,0:49.0,,N. Cole makes 2-pt layup from 2 ft,52,52
194,2,0:36.0,M. Conley makes 2-pt jump shot from 18 ft,,54,52
195,2,0:21.0,,A. Gee misses 2-pt dunk at rim,54,52
196,2,0:19.0,,Offensive rebound by B. Dejean-Jones,54,52
197,2,0:00.0,,Turnover by A. Gee (lost ball),54,52
198,2,0:00.0,Z. Randolph misses 3-pt jump shot from 69 ft (block by A. Davis),,54,52
199,2,0:00.0,Offensive rebound by Team,,54,52
200,3,11:36.0,,B. Dejean-Jones misses 2-pt jump shot from 15 ft,54,52
201,3,11:34.0,Defensive rebound by Z. Randolph,,54,52
202,3,11:16.0,M. Gasol misses 2-pt jump shot from 18 ft,,54,52
203,3,11:14.0,,Defensive rebound by A. Davis,54,52
204,3,11:02.0,,A. Davis misses 2-pt jump shot from 17 ft,54,52
205,3,11:00.0,Defensive rebound by M. Gasol,,54,52
206,3,10:48.0,Turnover by Z. Randolph (bad pass; steal by A. Gee),,54,52
207,3,10:38.0,,Turnover by N. Cole (bad pass; steal by M. Conley),54,52
208,3,10:26.0,Shooting foul by A. Gee (drawn by M. Conley),,54,52
209,3,10:26.0,M. Conley makes free throw 1 of 2,,55,52
210,3,10:26.0,M. Conley makes free throw 2 of 2,,56,52
211,3,10:18.0,,N. Cole makes 2-pt jump shot from 15 ft,56,54
212,3,9:59.0,C. Lee misses 3-pt jump shot from 25 ft,,56,54
213,3,9:55.0,,Defensive rebound by A. Davis,56,54
214,3,9:43.0,,A. Gee makes 3-pt jump shot from 23 ft (assist by A. Davis),56,57
215,3,9:27.0,M. Gasol misses 2-pt jump shot from 15 ft,,56,57
216,3,9:25.0,,Defensive rebound by B. Dejean-Jones,56,57
217,3,9:24.0,,Personal foul by T. Allen (drawn by B. Dejean-Jones),56,57
218,3,9:14.0,,B. Dejean-Jones misses 3-pt jump shot from 25 ft,56,57
219,3,9:12.0,Defensive rebound by Z. Randolph,,56,57
220,3,9:02.0,Z. Randolph makes 2-pt layup from 2 ft,,58,57
221,3,9:02.0,Shooting foul by A. Davis (drawn by Z. Randolph),,58,57
222,3,9:02.0,Z. Randolph makes free throw 1 of 1,,59,57
223,3,8:50.0,,A. Gee misses 3-pt jump shot from 23 ft,59,57
224,3,8:48.0,Defensive rebound by Z. Randolph,,59,57
225,3,8:37.0,M. Gasol misses 2-pt jump shot from 10 ft,,59,57
226,3,8:36.0,Offensive rebound by Z. Randolph,,59,57
227,3,8:28.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),,61,57
228,3,8:06.0,,Ö. Aşık misses 2-pt layup from 1 ft (block by C. Lee),61,57
229,3,8:04.0,,Offensive rebound by Ö. Aşık,61,57
230,3,8:03.0,,Ö. Aşık misses 2-pt layup from 1 ft (block by C. Lee),61,57
231,3,8:02.0,,Offensive rebound by A. Davis,61,57
232,3,8:00.0,,Turnover by Team (shot clock),61,57
233,3,7:55.0,,Violation by N. Cole (kicked ball),61,57
234,3,7:42.0,Z. Randolph makes 2-pt layup from 2 ft,,63,57
235,3,7:28.0,,N. Cole misses 2-pt jump shot from 17 ft,63,57
236,3,7:25.0,,Offensive rebound by Ö. Aşık,63,57
237,3,7:24.0,,Ö. Aşık makes 2-pt layup from 2 ft,63,59
238,3,7:04.0,M. Conley makes 2-pt jump shot from 7 ft (assist by T. Allen),,65,59
239,3,6:46.0,,Ö. Aşık makes 2-pt dunk at rim (assist by B. Dejean-Jones),65,61
240,3,6:24.0,C. Lee misses 2-pt jump shot from 18 ft,,65,61
241,3,6:21.0,,Defensive rebound by B. Dejean-Jones,65,61
242,3,6:14.0,,A. Davis misses 2-pt jump shot from 14 ft,65,61
243,3,6:12.0,,Offensive rebound by Team,65,61
244,3,6:12.0,Loose ball foul by M. Gasol (drawn by Ö. Aşık),,65,61
245,3,6:09.0,,B. Dejean-Jones misses 3-pt jump shot from 25 ft,65,61
246,3,6:06.0,Defensive rebound by M. Conley,,65,61
247,3,5:50.0,C. Lee misses 3-pt jump shot from 25 ft,,65,61
248,3,5:48.0,,Defensive rebound by A. Davis,65,61
249,3,5:42.0,,A. Davis makes 2-pt layup from 2 ft,65,63
250,3,5:16.0,M. Conley makes 2-pt jump shot from 20 ft (assist by M. Gasol),,67,63
251,3,4:57.0,,N. Cole misses 2-pt jump shot from 21 ft,67,63
252,3,4:55.0,Defensive rebound by T. Allen,,67,63
253,3,4:39.0,Z. Randolph misses 2-pt hook shot from 5 ft,,67,63
254,3,4:37.0,,Defensive rebound by Ö. Aşık,67,63
255,3,4:29.0,,A. Gee misses 3-pt jump shot from 23 ft,67,63
256,3,4:26.0,Defensive rebound by M. Conley,,67,63
257,3,4:09.0,Turnover by Z. Randolph (bad pass; steal by B. Dejean-Jones),,67,63
258,3,4:05.0,,Shooting foul by T. Allen (drawn by B. Dejean-Jones),67,63
259,3,4:05.0,,New Orleans full timeout,67,63
260,3,4:05.0,J. Green enters the game for T. Allen,,67,63
261,3,4:05.0,M. Chalmers enters the game for M. Conley,,67,63
262,3,4:05.0,,R. Anderson enters the game for A. Gee,67,63
263,3,4:05.0,,J. Holiday enters the game for Ö. Aşık,67,63
264,3,4:05.0,,B. Dejean-Jones makes free throw 1 of 2,67,64
265,3,4:05.0,,B. Dejean-Jones makes free throw 2 of 2,67,65
266,3,3:47.0,J. Green makes 2-pt jump shot from 10 ft,,69,65
267,3,3:30.0,,B. Dejean-Jones makes 3-pt jump shot from 25 ft (assist by J. Holiday),69,68
268,3,3:05.0,Z. Randolph misses 2-pt jump shot from 18 ft,,69,68
269,3,3:02.0,,Defensive rebound by A. Davis,69,68
270,3,2:53.0,,J. Holiday misses 2-pt jump shot from 6 ft,69,68
271,3,2:51.0,,Offensive rebound by Team,69,68
272,3,2:51.0,Loose ball foul by C. Lee (drawn by A. Davis),,69,68
273,3,2:51.0,Memphis full timeout,,69,68
274,3,2:51.0,J. Green enters the game for M. Gasol,,69,68
275,3,2:44.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),69,71
276,3,2:23.0,J. Green makes 2-pt layup from 1 ft (assist by Z. Randolph),,71,71
277,3,2:08.0,,J. Holiday misses 3-pt jump shot from 25 ft,71,71
278,3,2:06.0,Defensive rebound by J. Green,,71,71
279,3,1:54.0,Z. Randolph makes 2-pt layup from 2 ft (assist by J. Green),,73,71
280,3,1:34.0,,A. Davis misses 2-pt jump shot from 6 ft,73,71
281,3,1:32.0,Defensive rebound by M. Chalmers,,73,71
282,3,1:25.0,C. Lee makes 2-pt jump shot from 5 ft,,75,71
283,3,1:06.0,,R. Anderson misses 2-pt jump shot from 13 ft,75,71
284,3,1:04.0,Defensive rebound by Z. Randolph,,75,71
285,3,0:56.0,J. Green makes 2-pt layup from 2 ft (assist by M. Chalmers),,77,71
286,3,0:42.0,,N. Cole makes 2-pt layup from 1 ft,77,73
287,3,0:23.0,M. Chalmers misses 3-pt jump shot from 23 ft,,77,73
288,3,0:20.0,Offensive rebound by C. Lee,,77,73
289,3,0:18.0,Turnover by M. Chalmers (bad pass),,77,73
290,3,0:03.0,,J. Holiday misses 2-pt layup from 1 ft,77,73
291,3,0:02.0,,Offensive rebound by A. Davis,77,73
292,3,0:02.0,,A. Davis makes 2-pt dunk at rim,77,75
293,4,12:00.0,Offensive foul by J. Green (drawn by D. Cunningham),,77,75
294,4,12:00.0,Turnover by J. Green (offensive foul),,77,75
295,4,11:39.0,,D. Cunningham misses 2-pt jump shot from 21 ft,77,75
296,4,11:36.0,,Offensive rebound by R. Anderson,77,75
297,4,11:35.0,,R. Anderson makes 2-pt layup from 1 ft,77,77
298,4,11:07.0,T. Allen makes 2-pt layup from 1 ft (assist by J. Green),,79,77
299,4,10:55.0,,A. Davis makes 2-pt layup at rim (assist by N. Cole),79,79
300,4,10:39.0,J. Green misses 2-pt jump shot from 18 ft,,79,79
301,4,10:37.0,,Defensive rebound by R. Anderson,79,79
302,4,10:32.0,,J. Holiday misses 2-pt layup from 1 ft,79,79
303,4,10:30.0,Defensive rebound by T. Allen,,79,79
304,4,10:21.0,T. Allen misses 2-pt layup from 2 ft (block by J. Holiday),,79,79
305,4,10:19.0,,Defensive rebound by A. Davis,79,79
306,4,10:19.0,Loose ball foul by T. Allen (drawn by A. Davis),,79,79
307,4,10:14.0,,T. Douglas enters the game for N. Cole,79,79
308,4,10:07.0,,Turnover by R. Anderson (lost ball),79,79
309,4,10:06.0,V. Carter enters the game for J. Green,,79,79
310,4,10:06.0,,A. Ajinça enters the game for A. Davis,79,79
311,4,9:54.0,Shooting foul by A. Ajinça (drawn by Z. Randolph),,79,79
312,4,9:54.0,Z. Randolph makes free throw 1 of 2,,80,79
313,4,9:54.0,Z. Randolph misses free throw 2 of 2,,80,79
314,4,9:52.0,,Defensive rebound by R. Anderson,80,79
315,4,9:35.0,,J. Holiday misses 2-pt jump shot from 17 ft,80,79
316,4,9:32.0,Defensive rebound by Z. Randolph,,80,79
317,4,9:27.0,Turnover by M. Chalmers (bad pass),,80,79
318,4,9:26.0,R. Hollins enters the game for Z. Randolph,,80,79
319,4,9:14.0,,R. Anderson misses 3-pt jump shot from 26 ft,80,79
320,4,9:12.0,Defensive rebound by T. Allen,,80,79
321,4,8:56.0,Shooting foul by D. Cunningham (drawn by J. Green),,80,79
322,4,8:56.0,Official timeout,,80,79
323,4,8:56.0,J. Green makes free throw 1 of 2,,81,79
324,4,8:56.0,J. Green makes free throw 2 of 2,,82,79
325,4,8:42.0,,J. Holiday misses 2-pt jump shot from 3 ft,82,79
326,4,8:42.0,Defensive rebound by Team,,82,79
327,4,8:21.0,M. Chalmers makes 2-pt jump shot from 22 ft,,84,79
328,4,8:04.0,,T. Douglas makes 3-pt jump shot from 25 ft,84,82
329,4,7:43.0,T. Allen misses 2-pt layup from 2 ft (block by J. Holiday),,84,82
330,4,7:41.0,,Defensive rebound by T. Douglas,84,82
331,4,7:29.0,,T. Douglas misses 3-pt jump shot from 25 ft,84,82
332,4,7:28.0,,Offensive rebound by D. Cunningham,84,82
333,4,7:25.0,,D. Cunningham makes 2-pt layup from 1 ft,84,84
334,4,7:16.0,Turnover by M. Chalmers (lost ball; steal by T. Douglas),,84,84
335,4,7:16.0,Loose ball foul by M. Chalmers (drawn by T. Douglas),,84,84
336,4,7:16.0,Technical foul by M. Chalmers,,84,84
337,4,7:16.0,,R. Anderson makes technical free throw,84,85
338,4,7:16.0,,A. Davis enters the game for A. Ajinça,84,85
339,4,7:16.0,M. Conley enters the game for M. Chalmers,,84,85
340,4,7:02.0,,Shooting foul by T. Allen (drawn by R. Anderson),84,85
341,4,7:02.0,,R. Anderson makes free throw 1 of 2,84,86
342,4,7:02.0,M. Gasol enters the game for R. Hollins,,84,86
343,4,7:02.0,,R. Anderson misses free throw 2 of 2,84,86
344,4,7:00.0,Defensive rebound by M. Gasol,,84,86
345,4,6:48.0,Personal foul by J. Holiday (drawn by V. Carter),,84,86
346,4,6:37.0,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),,87,86
347,4,6:16.0,,J. Holiday misses 2-pt jump shot from 12 ft,87,86
348,4,6:15.0,Defensive rebound by T. Allen,,87,86
349,4,6:10.0,Shooting foul by T. Douglas (drawn by M. Conley),,87,86
350,4,6:10.0,M. Conley makes free throw 1 of 2,,88,86
351,4,6:10.0,,N. Cole enters the game for T. Douglas,88,86
352,4,6:10.0,M. Conley makes free throw 2 of 2,,89,86
353,4,5:54.0,,A. Davis misses 3-pt jump shot from 24 ft,89,86
354,4,5:54.0,Defensive rebound by V. Carter,,89,86
355,4,5:42.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),,92,86
356,4,5:28.0,,J. Holiday misses 2-pt layup at rim,92,86
357,4,5:28.0,Defensive rebound by J. Green,,92,86
358,4,5:19.0,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),,94,86
359,4,5:19.0,,New Orleans full timeout,94,86
360,4,4:58.0,,N. Cole misses 2-pt jump shot from 13 ft,94,86
361,4,4:54.0,Defensive rebound by J. Green,,94,86
362,4,4:40.0,Turnover by M. Conley (bad pass; steal by N. Cole),,94,86
363,4,4:38.0,,A. Davis makes 2-pt dunk at rim (assist by N. Cole),94,88
364,4,4:08.0,M. Conley misses 3-pt jump shot from 25 ft,,94,88
365,4,4:05.0,,Defensive rebound by Team,94,88
366,4,3:57.0,,Shooting foul by T. Allen (drawn by J. Holiday),94,88
367,4,3:57.0,,J. Holiday misses free throw 1 of 2,94,88
368,4,3:57.0,,Offensive rebound by Team,94,88
369,4,3:57.0,,J. Holiday makes free throw 2 of 2,94,89
370,4,3:34.0,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),,97,89
371,4,3:08.0,,Shooting foul by T. Allen (drawn by J. Holiday),97,89
372,4,3:08.0,Z. Randolph enters the game for T. Allen,,97,89
373,4,3:08.0,,J. Holiday makes free throw 1 of 2,97,90
374,4,3:08.0,,J. Holiday misses free throw 2 of 2,97,90
375,4,3:06.0,Defensive rebound by Z. Randolph,,97,90
376,4,2:51.0,V. Carter makes 3-pt jump shot from 27 ft (assist by M. Conley),,100,90
377,4,2:38.0,,Shooting foul by M. Conley (drawn by N. Cole),100,90
378,4,2:38.0,Memphis full timeout,,100,90
379,4,2:38.0,,N. Cole makes free throw 1 of 2,100,91
380,4,2:38.0,,N. Cole makes free throw 2 of 2,100,92
381,4,2:20.0,V. Carter makes 3-pt jump shot from 24 ft (assist by M. Gasol),,103,92
382,4,1:57.0,,Turnover by A. Davis (lost ball),103,92
383,4,1:37.0,M. Conley makes 2-pt layup from 1 ft (assist by J. Green),,105,92
