,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
0,1,11:42.0,,A. Morrow misses 2-pt jump shot from 9 ft,0,0
1,1,11:42.0,Defensive rebound by Team,,0,0
2,1,11:30.0,E. Gordon misses 3-pt jump shot from 24 ft,,0,0
3,1,11:29.0,,Defensive rebound by S. Ibaka,0,0
4,1,11:19.0,,R. Westbrook makes 2-pt jump shot from 10 ft,0,2
5,1,11:07.0,A. Gee makes 3-pt jump shot from 22 ft (assist by I. Smith),,3,2
6,1,10:45.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by A. Roberson),3,5
7,1,10:22.0,E. Gordon makes 2-pt jump shot from 16 ft,,5,5
8,1,10:11.0,,S. Ibaka misses 2-pt jump shot from 19 ft,5,5
9,1,10:10.0,Defensive rebound by A. Ajinça,,5,5
10,1,9:59.0,I. Smith makes 2-pt layup from 1 ft,,7,5
11,1,9:46.0,,R. Westbrook makes 2-pt jump shot from 5 ft,7,7
12,1,9:38.0,Personal foul by S. Ibaka (drawn by I. Smith),,7,7
13,1,9:29.0,A. Ajinça makes 2-pt jump shot from 16 ft (assist by I. Smith),,9,7
14,1,9:18.0,,Shooting foul by A. Ajinça (drawn by R. Westbrook),9,7
15,1,9:18.0,,R. Westbrook makes free throw 1 of 2,9,8
16,1,9:18.0,,R. Westbrook makes free throw 2 of 2,9,9
17,1,9:05.0,Turnover by E. Gordon (traveling),,9,9
18,1,8:51.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),9,12
19,1,8:42.0,Turnover by I. Smith (lost ball; steal by A. Roberson),,9,12
20,1,8:30.0,,Shooting foul by I. Smith (drawn by R. Westbrook),9,12
21,1,8:30.0,,R. Westbrook makes free throw 1 of 2,9,13
22,1,8:30.0,,R. Westbrook makes free throw 2 of 2,9,14
23,1,8:20.0,A. Gee misses 3-pt jump shot from 23 ft,,9,14
24,1,8:19.0,,Defensive rebound by A. Morrow,9,14
25,1,8:12.0,,Def 3 sec tech foul by A. Ajinça,9,14
26,1,8:12.0,,R. Westbrook makes technical free throw,9,15
27,1,7:58.0,,Turnover by R. Westbrook (bad pass; steal by E. Gordon),9,15
28,1,7:54.0,E. Gordon misses 2-pt dunk at rim,,9,15
29,1,7:53.0,Offensive rebound by A. Gee,,9,15
30,1,7:49.0,R. Anderson misses 3-pt jump shot from 23 ft,,9,15
31,1,7:47.0,,Defensive rebound by A. Roberson,9,15
32,1,7:37.0,,R. Westbrook misses 2-pt jump shot from 10 ft,9,15
33,1,7:34.0,Defensive rebound by R. Anderson,,9,15
34,1,7:22.0,E. Gordon misses 3-pt jump shot from 24 ft,,9,15
35,1,7:21.0,Offensive rebound by A. Ajinça,,9,15
36,1,7:15.0,I. Smith misses 2-pt jump shot from 4 ft (block by S. Adams),,9,15
37,1,7:15.0,,Defensive rebound by Team,9,15
38,1,7:00.0,,A. Morrow misses 3-pt jump shot from 24 ft,9,15
39,1,6:59.0,Defensive rebound by E. Gordon,,9,15
40,1,6:47.0,R. Anderson misses 3-pt jump shot from 25 ft,,9,15
41,1,6:46.0,,Defensive rebound by A. Roberson,9,15
42,1,6:36.0,,S. Ibaka misses 2-pt jump shot from 14 ft,9,15
43,1,6:36.0,Defensive rebound by A. Ajinça,,9,15
44,1,6:18.0,E. Gordon makes 2-pt layup at rim,,11,15
45,1,6:04.0,,R. Westbrook misses 3-pt jump shot from 25 ft,11,15
46,1,6:04.0,,Offensive rebound by S. Adams,11,15
47,1,5:56.0,,A. Morrow misses 2-pt layup from 2 ft,11,15
48,1,5:56.0,Defensive rebound by I. Smith,,11,15
49,1,5:50.0,E. Gordon misses 2-pt layup at rim,,11,15
50,1,5:49.0,,Defensive rebound by A. Roberson,11,15
51,1,5:43.0,,A. Morrow misses 3-pt jump shot from 22 ft,11,15
52,1,5:42.0,,Offensive rebound by S. Ibaka,11,15
53,1,5:42.0,,S. Ibaka misses 2-pt jump shot from 2 ft,11,15
54,1,5:40.0,,Offensive rebound by Team,11,15
55,1,5:40.0,,Oklahoma City full timeout,11,15
56,1,5:40.0,,D. Waiters enters the game for A. Morrow,11,15
57,1,5:38.0,,S. Adams misses 2-pt hook shot from 7 ft,11,15
58,1,5:37.0,Defensive rebound by A. Gee,,11,15
59,1,5:15.0,R. Anderson makes 2-pt layup at rim (assist by I. Smith),,13,15
60,1,5:14.0,Technical foul by Team,,13,15
61,1,5:14.0,,R. Westbrook misses technical free throw,13,15
62,1,5:14.0,,Offensive rebound by Team,13,15
63,1,5:01.0,,S. Adams misses 2-pt dunk at rim (block by A. Ajinça),13,15
64,1,4:59.0,Defensive rebound by A. Gee,,13,15
65,1,4:50.0,Turnover by R. Anderson (lost ball; steal by D. Waiters),,13,15
66,1,4:45.0,,D. Waiters misses 2-pt layup from 1 ft,13,15
67,1,4:45.0,Defensive rebound by R. Anderson,,13,15
68,1,4:39.0,R. Anderson misses 3-pt jump shot from 25 ft,,13,15
69,1,4:38.0,Offensive rebound by Team,,13,15
70,1,4:37.0,,E. Freedom enters the game for S. Adams,13,15
71,1,4:37.0,D. Cunningham enters the game for A. Ajinça,,13,15
72,1,4:34.0,Turnover by A. Gee (bad pass),,13,15
73,1,4:22.0,,Offensive foul by E. Freedom (drawn by R. Anderson),13,15
74,1,4:22.0,,Turnover by E. Freedom (offensive foul),13,15
75,1,4:00.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by D. Cunningham),,16,15
76,1,3:40.0,,D. Waiters misses 2-pt jump shot from 12 ft,16,15
77,1,3:39.0,Defensive rebound by D. Cunningham,,16,15
78,1,3:24.0,R. Anderson makes 2-pt jump shot from 10 ft,,18,15
79,1,3:10.0,,R. Westbrook makes 2-pt layup from 1 ft,18,17
80,1,2:59.0,R. Anderson makes 2-pt layup from 1 ft (assist by I. Smith),,20,17
81,1,2:42.0,,Turnover by R. Westbrook (lost ball),20,17
82,1,2:42.0,New Orleans full timeout,,20,17
83,1,2:31.0,E. Gordon makes 2-pt layup from 2 ft,,22,17
84,1,2:31.0,Shooting foul by A. Roberson (drawn by E. Gordon),,22,17
85,1,2:31.0,E. Gordon makes free throw 1 of 1,,23,17
86,1,2:16.0,,D. Waiters misses 2-pt jump shot from 20 ft,23,17
87,1,2:15.0,Defensive rebound by A. Gee,,23,17
88,1,2:09.0,Personal foul by D. Waiters (drawn by I. Smith),,23,17
89,1,2:09.0,,K. Singler enters the game for A. Roberson,23,17
90,1,2:02.0,I. Smith misses 2-pt jump shot from 19 ft,,23,17
91,1,2:02.0,,Defensive rebound by R. Westbrook,23,17
92,1,1:50.0,,R. Westbrook makes 2-pt layup from 1 ft,23,19
93,1,1:44.0,D. Cunningham makes 2-pt layup from 2 ft (assist by I. Smith),,25,19
94,1,1:26.0,,Shooting foul by D. Cunningham (drawn by E. Freedom),25,19
95,1,1:26.0,,E. Freedom makes free throw 1 of 2,25,20
96,1,1:26.0,,E. Freedom makes free throw 2 of 2,25,21
97,1,1:10.0,E. Gordon misses 3-pt jump shot from 25 ft,,25,21
98,1,1:09.0,,Defensive rebound by E. Freedom,25,21
99,1,1:00.0,,E. Freedom misses 2-pt jump shot from 12 ft,25,21
100,1,0:59.0,Defensive rebound by Team,,25,21
101,1,0:42.0,Personal foul by D. Waiters (drawn by R. Anderson),,25,21
102,1,0:27.0,I. Smith makes 2-pt jump shot from 12 ft (assist by R. Anderson),,27,21
