,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
82,1,3:03.0,,N. Mirotić misses 2-pt jump shot from 13 ft,18,22
83,1,3:02.0,,Offensive rebound by J. Butler,18,22
84,1,3:02.0,,J. Butler makes 2-pt dunk at rim,18,24
85,1,2:47.0,T. Hardaway misses 2-pt jump shot from 21 ft,,18,24
86,1,2:46.0,,Defensive rebound by J. Butler,18,24
87,1,2:31.0,,P. Gasol makes 2-pt jump shot from 22 ft (assist by J. Butler),18,26
88,1,2:14.0,Turnover by P. Millsap (lost ball; steal by D. Rose),,18,26
89,1,2:09.0,,Turnover by D. Rose (lost ball),18,26
90,1,2:09.0,,A. Brooks enters the game for D. Rose,18,26
91,1,2:09.0,M. Scott enters the game for P. Millsap,,18,26
92,1,1:56.0,Personal foul by A. Brooks,,18,26
93,1,1:56.0,,B. Portis enters the game for P. Gasol,18,26
94,1,1:56.0,,J. Holiday enters the game for J. Butler,18,26
95,1,1:51.0,D. Schröder makes 2-pt layup from 1 ft,,20,26
96,1,1:27.0,,B. Portis misses 2-pt layup from 1 ft (block by M. Scott),20,26
97,1,1:27.0,,Offensive rebound by B. Portis,20,26
98,1,1:27.0,,Shooting foul by M. Scott (drawn by B. Portis),20,26
99,1,1:27.0,,B. Portis makes free throw 1 of 2,20,27
100,1,1:27.0,,B. Portis misses free throw 2 of 2,20,27
101,1,1:25.0,Defensive rebound by K. Humphries,,20,27
102,1,1:07.0,D. Schröder makes 2-pt layup from 1 ft,,22,27
103,1,0:57.0,,A. Brooks makes 2-pt layup from 2 ft,22,29
104,1,0:44.0,D. Schröder misses 2-pt jump shot from 15 ft,,22,29
105,1,0:42.0,,Defensive rebound by A. Brooks,22,29
106,1,0:34.0,,J. Holiday makes 2-pt jump shot from 18 ft,22,31
107,1,0:26.0,D. Schröder misses 3-pt jump shot from 27 ft,,22,31
108,1,0:24.0,,Defensive rebound by D. McDermott,22,31
109,1,0:02.0,,N. Mirotić misses 3-pt jump shot from 24 ft,22,31
110,1,0:01.0,Defensive rebound by K. Humphries,,22,31
111,1,0:00.0,T. Hardaway misses 3-pt jump shot from 45 ft,,22,31
112,1,0:00.0,Offensive rebound by Team,,22,31
113,2,11:50.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Korver),,24,31
114,2,11:31.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),24,34
115,2,11:15.0,K. Korver misses 2-pt jump shot from 19 ft,,24,34
116,2,11:14.0,,Defensive rebound by B. Portis,24,34
117,2,11:07.0,,J. Holiday misses 2-pt layup from 2 ft,24,34
118,2,11:06.0,Defensive rebound by M. Scott,,24,34
119,2,10:48.0,M. Scott misses 3-pt jump shot from 24 ft,,24,34
120,2,10:47.0,,Defensive rebound by D. McDermott,24,34
121,2,10:40.0,,Turnover by A. Brooks (bad pass),24,34
122,2,10:25.0,T. Hardaway misses 3-pt jump shot from 23 ft,,24,34
123,2,10:24.0,,Defensive rebound by N. Mirotić,24,34
124,2,10:14.0,,A. Brooks makes 2-pt jump shot from 13 ft,24,36
125,2,9:58.0,Shooting foul by D. McDermott (drawn by M. Scott),,24,36
126,2,9:58.0,M. Scott makes free throw 1 of 2,,25,36
127,2,9:58.0,M. Scott makes free throw 2 of 2,,26,36
128,2,9:45.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by A. Brooks),26,39
129,2,9:20.0,T. Hardaway misses 2-pt layup from 1 ft,,26,39
130,2,9:19.0,,Defensive rebound by N. Mirotić,26,39
131,2,9:08.0,,A. Brooks misses 2-pt jump shot from 9 ft,26,39
132,2,9:06.0,,Offensive rebound by B. Portis,26,39
133,2,9:04.0,,B. Portis misses 2-pt layup from 1 ft,26,39
134,2,9:03.0,,Offensive rebound by B. Portis,26,39
135,2,9:03.0,,B. Portis misses 2-pt layup from 1 ft,26,39
136,2,9:01.0,Defensive rebound by M. Scott,,26,39
137,2,8:53.0,D. Schröder makes 2-pt layup at rim,,28,39
138,2,8:44.0,,Shooting foul by M. Scott (drawn by D. McDermott),28,39
139,2,8:44.0,,Chicago full timeout,28,39
140,2,8:44.0,K. Bazemore enters the game for T. Hardaway,,28,39
141,2,8:44.0,,D. McDermott misses free throw 1 of 2,28,39
142,2,8:44.0,,Offensive rebound by Team,28,39
143,2,8:44.0,,D. McDermott makes free throw 2 of 2,28,40
144,2,8:36.0,Turnover by D. Schröder (bad pass),,28,40
145,2,8:28.0,,Turnover by A. Brooks (bad pass; steal by K. Bazemore),28,40
146,2,8:25.0,K. Bazemore makes 2-pt dunk from 2 ft,,30,40
147,2,8:02.0,,Turnover by B. Portis (lost ball; steal by K. Korver),30,40
148,2,7:49.0,M. Scott makes 3-pt jump shot from 23 ft (assist by A. Horford),,33,40
149,2,7:35.0,,J. Holiday misses 2-pt jump shot from 8 ft,33,40
150,2,7:34.0,Defensive rebound by A. Horford,,33,40
151,2,7:25.0,J. Teague enters the game for D. Schröder,,33,40
152,2,7:25.0,P. Millsap enters the game for M. Scott,,33,40
153,2,7:25.0,,D. Rose enters the game for D. McDermott,33,40
154,2,7:25.0,,P. Gasol enters the game for N. Mirotić,33,40
155,2,7:25.0,,J. Butler enters the game for A. Brooks,33,40
156,2,7:25.0,,T. Gibson enters the game for B. Portis,33,40
157,2,7:18.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,35,40
158,2,7:01.0,,J. Butler misses 2-pt jump shot from 13 ft,35,40
159,2,6:59.0,,Offensive rebound by Team,35,40
160,2,6:56.0,,M. Dunleavy enters the game for J. Holiday,35,40
161,2,6:49.0,,D. Rose misses 2-pt layup from 1 ft,35,40
162,2,6:47.0,,Offensive rebound by J. Butler,35,40
163,2,6:47.0,,J. Butler misses 2-pt layup from 2 ft,35,40
164,2,6:46.0,,Offensive rebound by D. Rose,35,40
165,2,6:46.0,,D. Rose misses 2-pt layup from 1 ft (block by P. Millsap),35,40
166,2,6:44.0,Defensive rebound by K. Korver,,35,40
167,2,6:34.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,37,40
168,2,6:34.0,,Chicago full timeout,37,40
169,2,6:10.0,,Turnover by Team (shot clock),37,40
170,2,5:48.0,K. Bazemore misses 2-pt jump shot from 15 ft,,37,40
171,2,5:48.0,Offensive rebound by Team,,37,40
172,2,5:37.0,J. Teague misses 2-pt layup from 2 ft,,37,40
173,2,5:36.0,,Defensive rebound by P. Gasol,37,40
174,2,5:27.0,,J. Butler misses 3-pt jump shot from 24 ft,37,40
175,2,5:26.0,Defensive rebound by K. Korver,,37,40
176,2,5:06.0,A. Horford misses 2-pt jump shot from 7 ft,,37,40
177,2,5:05.0,,Defensive rebound by T. Gibson,37,40
178,2,4:56.0,,D. Rose misses 2-pt jump shot from 19 ft,37,40
179,2,4:55.0,Defensive rebound by P. Millsap,,37,40
180,2,4:46.0,J. Teague makes 2-pt jump shot from 11 ft (assist by P. Millsap),,39,40
181,2,4:25.0,,P. Gasol misses 2-pt jump shot from 19 ft,39,40
182,2,4:24.0,Defensive rebound by K. Korver,,39,40
183,2,4:14.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,41,40
184,2,3:59.0,,T. Gibson misses 2-pt layup from 2 ft (block by P. Millsap),41,40
185,2,3:57.0,Defensive rebound by P. Millsap,,41,40
186,2,3:54.0,Shooting foul by D. Rose (drawn by K. Bazemore),,41,40
187,2,3:54.0,K. Bazemore makes free throw 1 of 2,,42,40
188,2,3:54.0,K. Humphries enters the game for A. Horford,,42,40
189,2,3:54.0,T. Sefolosha enters the game for K. Korver,,42,40
190,2,3:54.0,K. Bazemore makes free throw 2 of 2,,43,40
191,2,3:38.0,,J. Butler misses 2-pt layup from 1 ft (block by K. Humphries),43,40
192,2,3:35.0,Defensive rebound by T. Sefolosha,,43,40
193,2,3:23.0,P. Millsap misses 2-pt jump shot from 14 ft,,43,40
194,2,3:22.0,,Defensive rebound by J. Butler,43,40
195,2,3:11.0,,D. Rose misses 3-pt jump shot from 23 ft,43,40
196,2,3:10.0,Defensive rebound by P. Millsap,,43,40
197,2,3:00.0,Atlanta full timeout,,43,40
198,2,2:47.0,P. Millsap misses 2-pt jump shot from 17 ft,,43,40
199,2,2:46.0,,Defensive rebound by M. Dunleavy,43,40
200,2,2:26.0,,Shooting foul by P. Millsap (drawn by J. Butler),43,40
201,2,2:26.0,,J. Butler makes free throw 1 of 2,43,41
202,2,2:26.0,,J. Butler makes free throw 2 of 2,43,42
203,2,2:09.0,K. Bazemore misses 3-pt jump shot from 24 ft,,43,42
204,2,2:07.0,,Defensive rebound by P. Gasol,43,42
205,2,2:03.0,,M. Dunleavy makes 2-pt layup from 2 ft (assist by D. Rose),43,44
206,2,1:51.0,K. Humphries makes 2-pt jump shot from 19 ft,,45,44
207,2,1:37.0,,Personal foul by K. Humphries,45,44
208,2,1:37.0,A. Horford enters the game for K. Humphries,,45,44
209,2,1:27.0,,D. Rose misses 2-pt jump shot from 7 ft,45,44
210,2,1:26.0,,Offensive rebound by T. Gibson,45,44
211,2,1:25.0,,Shooting foul by K. Bazemore (drawn by T. Gibson),45,44
212,2,1:25.0,,T. Gibson makes free throw 1 of 2,45,45
213,2,1:25.0,K. Korver enters the game for K. Bazemore,,45,45
214,2,1:25.0,,T. Gibson misses free throw 2 of 2,45,45
215,2,1:24.0,Defensive rebound by A. Horford,,45,45
216,2,1:14.0,P. Millsap makes 2-pt layup from 1 ft,,47,45
217,2,1:00.0,,P. Gasol misses 2-pt layup from 2 ft (block by P. Millsap),47,45
218,2,0:58.0,,Offensive rebound by T. Gibson,47,45
219,2,0:57.0,,T. Gibson misses 2-pt layup from 1 ft,47,45
220,2,0:56.0,,Offensive rebound by P. Gasol,47,45
221,2,0:56.0,,P. Gasol misses 2-pt layup from 1 ft,47,45
222,2,0:55.0,Defensive rebound by A. Horford,,47,45
223,2,0:41.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),,50,45
224,2,0:32.0,,P. Gasol misses 3-pt jump shot from 24 ft,50,45
225,2,0:31.0,Defensive rebound by J. Teague,,50,45
226,2,0:25.0,P. Millsap makes 2-pt jump shot from 22 ft (assist by J. Teague),,52,45
227,2,0:24.0,,Chicago full timeout,52,45
228,2,0:24.0,K. Bazemore enters the game for K. Korver,,52,45
229,2,0:02.0,,D. Rose misses 2-pt jump shot from 21 ft (block by J. Teague),52,45
230,2,0:01.0,Defensive rebound by Team,,52,45
231,2,0:01.0,Atlanta full timeout,,52,45
232,2,0:01.0,K. Korver enters the game for T. Sefolosha,,52,45
233,2,0:01.0,Turnover by P. Millsap (bad pass),,52,45
234,2,0:01.0,K. Humphries enters the game for J. Teague,,52,45
235,2,0:01.0,T. Sefolosha enters the game for K. Korver,,52,45
236,2,0:00.0,,M. Dunleavy misses 3-pt jump shot from 28 ft,52,45
237,2,0:00.0,,Offensive rebound by Team,52,45
238,3,11:52.0,K. Bazemore misses 2-pt layup from 2 ft,,52,45
239,3,11:50.0,,Defensive rebound by M. Dunleavy,52,45
240,3,11:41.0,,Turnover by M. Dunleavy (bad pass; steal by J. Teague),52,45
241,3,11:23.0,J. Teague misses 2-pt layup from 2 ft (block by T. Gibson),,52,45
242,3,11:21.0,,Defensive rebound by J. Butler,52,45
243,3,11:13.0,,J. Butler misses 3-pt jump shot from 25 ft,52,45
244,3,11:12.0,,Offensive rebound by T. Gibson,52,45
245,3,11:08.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Rose),52,48
246,3,10:55.0,J. Teague makes 2-pt layup from 1 ft (assist by K. Korver),,54,48
247,3,10:40.0,,D. Rose makes 2-pt jump shot from 15 ft,54,50
248,3,10:29.0,K. Korver makes 2-pt layup from 2 ft (assist by K. Bazemore),,56,50
249,3,10:10.0,,M. Dunleavy misses 2-pt layup from 1 ft (block by P. Millsap),56,50
250,3,10:08.0,Defensive rebound by J. Teague,,56,50
251,3,10:01.0,A. Horford makes 2-pt dunk at rim (assist by K. Bazemore),,58,50
252,3,9:46.0,,D. Rose makes 2-pt jump shot from 21 ft,58,52
253,3,9:24.0,A. Horford makes 2-pt jump shot from 14 ft (assist by P. Millsap),,60,52
254,3,9:07.0,,T. Gibson makes 2-pt layup from 2 ft (assist by P. Gasol),60,54
255,3,8:53.0,K. Korver misses 3-pt jump shot from 25 ft,,60,54
256,3,8:51.0,,Defensive rebound by M. Dunleavy,60,54
257,3,8:40.0,,D. Rose misses 2-pt jump shot from 11 ft,60,54
258,3,8:39.0,,Offensive rebound by J. Butler,60,54
259,3,8:34.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,60,54
260,3,8:33.0,Defensive rebound by J. Teague,,60,54
261,3,8:26.0,J. Teague makes 2-pt layup at rim,,62,54
262,3,8:26.0,Shooting foul by P. Gasol (drawn by J. Teague),,62,54
263,3,8:26.0,J. Teague makes free throw 1 of 1,,63,54
264,3,8:15.0,,J. Butler misses 2-pt jump shot from 11 ft (block by K. Bazemore),63,54
265,3,8:15.0,,Offensive rebound by Team,63,54
266,3,8:12.0,,P. Gasol misses 2-pt jump shot from 17 ft,63,54
267,3,8:10.0,Defensive rebound by K. Bazemore,,63,54
268,3,7:56.0,P. Millsap misses 2-pt jump shot from 11 ft,,63,54
269,3,7:55.0,,Defensive rebound by M. Dunleavy,63,54
270,3,7:43.0,,M. Dunleavy misses 2-pt layup from 1 ft,63,54
271,3,7:40.0,,Offensive rebound by P. Gasol,63,54
272,3,7:37.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by P. Gasol),63,57
273,3,7:23.0,J. Teague misses 2-pt jump shot from 10 ft,,63,57
274,3,7:22.0,Offensive rebound by J. Teague,,63,57
275,3,7:10.0,J. Teague misses 2-pt layup from 1 ft,,63,57
276,3,7:09.0,,Defensive rebound by T. Gibson,63,57
277,3,6:55.0,,J. Butler misses 3-pt jump shot from 23 ft,63,57
278,3,6:54.0,Defensive rebound by Team,,63,57
279,3,6:49.0,K. Bazemore misses 3-pt jump shot from 25 ft,,63,57
280,3,6:49.0,,Defensive rebound by Team,63,57
281,3,6:30.0,,M. Dunleavy misses 2-pt jump shot from 21 ft,63,57
282,3,6:29.0,Defensive rebound by A. Horford,,63,57
283,3,6:19.0,K. Korver misses 3-pt jump shot from 26 ft,,63,57
284,3,6:19.0,,Defensive rebound by Team,63,57
285,3,6:19.0,T. Sefolosha enters the game for K. Bazemore,,63,57
286,3,6:19.0,K. Humphries enters the game for A. Horford,,63,57
287,3,6:10.0,,D. Rose misses 2-pt layup from 1 ft,63,57
288,3,6:09.0,,Offensive rebound by D. Rose,63,57
289,3,6:09.0,,D. Rose misses 2-pt layup from 1 ft,63,57
290,3,6:08.0,Defensive rebound by P. Millsap,,63,57
291,3,5:53.0,J. Teague makes 2-pt jump shot from 12 ft,,65,57
292,3,5:45.0,,Chicago full timeout,65,57
293,3,5:45.0,T. Hardaway enters the game for K. Korver,,65,57
294,3,5:45.0,,D. McDermott enters the game for M. Dunleavy,65,57
295,3,5:28.0,,D. Rose misses 2-pt jump shot from 7 ft,65,57
296,3,5:27.0,Defensive rebound by K. Humphries,,65,57
297,3,5:23.0,J. Teague makes 2-pt jump shot from 19 ft,,67,57
298,3,5:07.0,,Technical foul by D. Rose,67,57
299,3,5:07.0,J. Teague makes technical free throw,,68,57
300,3,5:07.0,,A. Brooks enters the game for D. Rose,68,57
301,3,4:57.0,,A. Brooks misses 2-pt jump shot from 17 ft,68,57
302,3,4:56.0,Defensive rebound by K. Humphries,,68,57
303,3,4:50.0,J. Teague makes 2-pt jump shot from 14 ft,,70,57
304,3,4:35.0,,J. Butler makes 2-pt jump shot from 22 ft (assist by P. Gasol),70,59
305,3,4:22.0,Shooting foul by A. Brooks (drawn by J. Teague),,70,59
306,3,4:22.0,J. Teague makes free throw 1 of 2,,71,59
307,3,4:22.0,J. Teague makes free throw 2 of 2,,72,59
308,3,4:07.0,,P. Gasol misses 2-pt layup from 1 ft (block by P. Millsap),72,59
309,3,4:06.0,Defensive rebound by J. Teague,,72,59
310,3,4:01.0,T. Hardaway misses 2-pt layup from 1 ft,,72,59
311,3,4:00.0,Offensive rebound by K. Humphries,,72,59
312,3,4:00.0,K. Humphries makes 2-pt layup from 1 ft,,74,59
313,3,3:47.0,,Shooting foul by K. Humphries (drawn by P. Gasol),74,59
314,3,3:47.0,,P. Gasol misses free throw 1 of 2,74,59
315,3,3:47.0,,Offensive rebound by Team,74,59
316,3,3:47.0,D. Schröder enters the game for J. Teague,,74,59
317,3,3:47.0,,N. Mirotić enters the game for T. Gibson,74,59
318,3,3:47.0,,P. Gasol makes free throw 2 of 2,74,60
319,3,3:26.0,T. Hardaway misses 3-pt jump shot from 25 ft,,74,60
320,3,3:25.0,,Defensive rebound by D. McDermott,74,60
321,3,3:16.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by A. Brooks),74,62
322,3,3:01.0,Atlanta full timeout,,74,62
323,3,2:51.0,Turnover by T. Hardaway (bad pass; steal by P. Gasol),,74,62
324,3,2:35.0,,J. Butler misses 2-pt jump shot from 21 ft,74,62
325,3,2:33.0,Defensive rebound by P. Millsap,,74,62
326,3,2:25.0,Turnover by D. Schröder (lost ball; steal by A. Brooks),,74,62
327,3,2:25.0,,Personal foul by D. Schröder,74,62
328,3,2:25.0,,J. Holiday enters the game for J. Butler,74,62
329,3,2:11.0,,P. Gasol makes 2-pt jump shot from 4 ft,74,64
330,3,1:56.0,Shooting foul by N. Mirotić (drawn by P. Millsap),,74,64
331,3,1:56.0,P. Millsap makes free throw 1 of 2,,75,64
332,3,1:56.0,,B. Portis enters the game for P. Gasol,75,64
333,3,1:56.0,P. Millsap makes free throw 2 of 2,,76,64
334,3,1:47.0,,A. Brooks misses 2-pt layup from 1 ft,76,64
335,3,1:46.0,Defensive rebound by K. Humphries,,76,64
336,3,1:36.0,D. Schröder misses 2-pt jump shot from 21 ft,,76,64
337,3,1:35.0,,Defensive rebound by B. Portis,76,64
338,3,1:22.0,,B. Portis makes 2-pt dunk at rim (assist by N. Mirotić),76,66
339,3,1:01.0,T. Hardaway misses 3-pt jump shot from 24 ft,,76,66
340,3,1:00.0,,Defensive rebound by N. Mirotić,76,66
341,3,0:50.0,,A. Brooks makes 2-pt jump shot from 11 ft,76,68
342,3,0:35.0,Shooting foul by A. Brooks (drawn by D. Schröder),,76,68
343,3,0:35.0,D. Schröder makes free throw 1 of 2,,77,68
344,3,0:35.0,M. Scott enters the game for P. Millsap,,77,68
345,3,0:35.0,D. Schröder makes free throw 2 of 2,,78,68
346,3,0:35.0,,A. Brooks makes 3-pt jump shot from 26 ft,78,71
347,3,0:05.0,M. Scott makes 2-pt jump shot from 8 ft (assist by D. Schröder),,80,71
348,3,0:02.0,,Personal foul by T. Sefolosha,80,71
349,3,0:02.0,A. Horford enters the game for M. Scott,,80,71
350,4,11:42.0,,J. Holiday misses 2-pt jump shot from 3 ft (block by K. Korver),80,71
351,4,11:42.0,,Offensive rebound by Team,80,71
352,4,11:36.0,,D. McDermott misses 2-pt jump shot from 13 ft,80,71
353,4,11:35.0,,Offensive rebound by A. Brooks,80,71
354,4,11:32.0,,Personal foul by D. Schröder,80,71
355,4,11:22.0,,N. Mirotić misses 3-pt jump shot from 25 ft,80,71
356,4,11:21.0,Defensive rebound by M. Scott,,80,71
357,4,11:09.0,K. Korver makes 2-pt jump shot from 20 ft (assist by M. Scott),,82,71
358,4,10:46.0,,D. McDermott misses 3-pt jump shot from 23 ft,82,71
359,4,10:45.0,,Offensive rebound by A. Brooks,82,71
360,4,10:39.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by A. Brooks),82,73
361,4,10:15.0,D. Schröder makes 2-pt layup from 3 ft,,84,73
362,4,9:55.0,,J. Holiday misses 2-pt layup from 1 ft,84,73
363,4,9:54.0,Defensive rebound by K. Korver,,84,73
364,4,9:54.0,Personal foul by N. Mirotić,,84,73
365,4,9:54.0,,D. Rose enters the game for A. Brooks,84,73
366,4,9:32.0,D. Schröder makes 2-pt layup from 1 ft (assist by T. Hardaway),,86,73
367,4,9:06.0,,J. Holiday misses 2-pt jump shot from 9 ft,86,73
368,4,9:03.0,,Offensive rebound by Team,86,73
369,4,9:03.0,,A. Brooks enters the game for J. Holiday,86,73
370,4,8:53.0,,D. Rose makes 2-pt jump shot from 19 ft,86,75
371,4,8:37.0,T. Hardaway makes 2-pt jump shot from 13 ft (assist by K. Korver),,88,75
372,4,8:23.0,,B. Portis makes 2-pt hook shot from 4 ft (assist by A. Brooks),88,77
373,4,8:12.0,Turnover by M. Scott (offensive goaltending),,88,77
374,4,8:12.0,,Chicago full timeout,88,77
375,4,8:12.0,,J. Butler enters the game for D. McDermott,88,77
376,4,8:12.0,,T. Gibson enters the game for N. Mirotić,88,77
377,4,8:12.0,K. Bazemore enters the game for T. Hardaway,,88,77
378,4,7:56.0,,D. Rose makes 2-pt jump shot from 11 ft,88,79
379,4,7:37.0,D. Schröder misses 3-pt jump shot from 26 ft,,88,79
380,4,7:36.0,,Defensive rebound by B. Portis,88,79
381,4,7:26.0,,J. Butler misses 2-pt jump shot from 17 ft,88,79
382,4,7:25.0,Defensive rebound by D. Schröder,,88,79
383,4,7:00.0,K. Bazemore misses 2-pt jump shot from 17 ft,,88,79
384,4,6:59.0,,Defensive rebound by T. Gibson,88,79
385,4,6:53.0,,Shooting foul by D. Schröder (drawn by D. Rose),88,79
386,4,6:53.0,,D. Rose makes free throw 1 of 2,88,80
387,4,6:53.0,,P. Gasol enters the game for B. Portis,88,80
388,4,6:53.0,J. Teague enters the game for K. Korver,,88,80
389,4,6:53.0,P. Millsap enters the game for D. Schröder,,88,80
390,4,6:53.0,T. Sefolosha enters the game for M. Scott,,88,80
391,4,6:53.0,,D. Rose makes free throw 2 of 2,88,81
