,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
383,4,4:47.0,,A. Ajinça enters the game for R. Anderson,99,79
384,4,4:47.0,,J. Holiday makes free throw 1 of 2,99,80
385,4,4:47.0,,J. Holiday makes free throw 2 of 2,99,81
386,4,4:27.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by E. Turner),,102,81
387,4,4:16.0,,I. Smith misses 2-pt jump shot from 5 ft,102,81
388,4,4:15.0,Defensive rebound by J. Sullinger,,102,81
389,4,3:59.0,Turnover by K. Olynyk (lost ball; steal by A. Davis),,102,81
390,4,3:58.0,,Personal foul by I. Thomas (drawn by A. Davis),102,81
391,4,3:58.0,,L. Babbitt enters the game for D. Cunningham,102,81
392,4,3:58.0,,N. Cole enters the game for J. Holiday,102,81
393,4,3:48.0,,A. Davis misses 2-pt layup from 1 ft,102,81
394,4,3:47.0,,Offensive rebound by A. Ajinça,102,81
395,4,3:47.0,,A. Ajinça makes 2-pt layup from 1 ft,102,83
396,4,3:33.0,J. Crowder misses 3-pt jump shot from 22 ft,,102,83
397,4,3:32.0,,Defensive rebound by A. Ajinça,102,83
398,4,3:14.0,,N. Cole misses 2-pt jump shot from 15 ft,102,83
399,4,3:14.0,,Offensive rebound by A. Davis,102,83
400,4,3:14.0,,A. Davis makes 2-pt dunk at rim,102,85
401,4,2:58.0,I. Thomas misses 2-pt jump shot from 12 ft,,102,85
402,4,2:58.0,,Defensive rebound by A. Ajinça,102,85
403,4,2:45.0,,L. Babbitt misses 2-pt layup from 2 ft (block by K. Olynyk),102,85
404,4,2:44.0,,Offensive rebound by A. Ajinça,102,85
405,4,2:44.0,,A. Ajinça misses 2-pt layup from 1 ft,102,85
406,4,2:43.0,Defensive rebound by E. Turner,,102,85
407,4,2:35.0,Boston full timeout,,102,85
408,4,2:35.0,J. Young enters the game for J. Crowder,,102,85
409,4,2:35.0,T. Rozier enters the game for I. Thomas,,102,85
410,4,2:35.0,,A. Gee enters the game for A. Davis,102,85
411,4,2:25.0,J. Sullinger makes 2-pt layup from 2 ft (assist by K. Olynyk),,104,85
412,4,2:09.0,,A. Ajinça makes 2-pt jump shot from 17 ft (assist by I. Smith),104,87
413,4,1:54.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by J. Young),,107,87
414,4,1:44.0,,A. Ajinça misses 2-pt jump shot from 18 ft,107,87
415,4,1:43.0,Defensive rebound by T. Rozier,,107,87
416,4,1:36.0,J. Young misses 3-pt jump shot from 24 ft,,107,87
417,4,1:35.0,,Defensive rebound by A. Ajinça,107,87
418,4,1:30.0,,I. Smith makes 2-pt layup from 1 ft,107,89
419,4,1:18.0,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),,109,89
420,4,1:04.0,,N. Cole misses 2-pt jump shot from 19 ft,109,89
421,4,1:04.0,Defensive rebound by T. Rozier,,109,89
422,4,0:51.0,T. Rozier misses 2-pt layup from 2 ft,,109,89
423,4,0:50.0,Offensive rebound by T. Rozier,,109,89
424,4,0:49.0,T. Rozier makes 2-pt layup from 1 ft,,111,89
425,4,0:47.0,,Turnover by I. Smith (bad pass),111,89
426,4,0:34.0,Turnover by J. Sullinger (lost ball; steal by N. Cole),,111,89
427,4,0:29.0,,A. Gee makes 2-pt dunk at rim (assist by N. Cole),111,91
428,4,0:11.0,T. Rozier misses 3-pt jump shot from 25 ft,,111,91
429,4,0:11.0,,Defensive rebound by I. Smith,111,91
430,4,0:07.0,,I. Smith makes 2-pt layup from 2 ft,111,93
