,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
55,1,5:47.0,,E. Turner misses 2-pt jump shot from 6 ft (block by J. Dudley),8,17
56,1,5:46.0,Defensive rebound by B. Beal,,8,17
57,1,5:43.0,B. Beal misses 2-pt layup from 1 ft,,8,17
58,1,5:42.0,Offensive rebound by J. Wall,,8,17
59,1,5:41.0,J. Wall misses 2-pt layup from 1 ft,,8,17
60,1,5:40.0,,Defensive rebound by E. Turner,8,17
61,1,5:34.0,,J. Crowder misses 3-pt jump shot from 26 ft,8,17
62,1,5:33.0,,Offensive rebound by A. Johnson,8,17
63,1,5:31.0,,A. Johnson misses 2-pt layup from 1 ft,8,17
64,1,5:28.0,,Offensive rebound by J. Sullinger,8,17
65,1,5:27.0,,J. Sullinger makes 2-pt layup from 1 ft,8,19
66,1,5:22.0,M. Gortat misses 2-pt jump shot from 4 ft,,8,19
67,1,5:21.0,,Defensive rebound by J. Crowder,8,19
68,1,5:15.0,,E. Turner misses 3-pt jump shot from 23 ft,8,19
69,1,5:14.0,,Offensive rebound by J. Sullinger,8,19
70,1,5:10.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Sullinger),8,22
71,1,5:03.0,Washington full timeout,,8,22
72,1,5:03.0,N. Hilário enters the game for M. Gortat,,8,22
73,1,5:03.0,,J. Jerebko enters the game for A. Johnson,8,22
74,1,4:52.0,N. Hilário misses 2-pt layup from 2 ft (block by J. Sullinger),,8,22
75,1,4:51.0,,Defensive rebound by J. Sullinger,8,22
76,1,4:38.0,,J. Sullinger misses 2-pt jump shot from 21 ft,8,22
77,1,4:36.0,Defensive rebound by N. Hilário,,8,22
78,1,4:26.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by J. Wall),,10,22
79,1,4:07.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Bradley),10,25
80,1,3:50.0,J. Dudley misses 2-pt layup from 1 ft (block by E. Turner),,10,25
81,1,3:49.0,Offensive rebound by Team,,10,25
82,1,3:47.0,Turnover by J. Dudley (bad pass; steal by J. Jerebko),,10,25
83,1,3:42.0,,A. Bradley makes 2-pt dunk at rim (assist by E. Turner),10,27
84,1,3:19.0,Offensive foul by N. Hilário (drawn by J. Sullinger),,10,27
85,1,3:19.0,Turnover by N. Hilário (offensive foul),,10,27
86,1,3:19.0,D. Blair enters the game for N. Hilário,,10,27
87,1,3:04.0,,Turnover by J. Jerebko (lost ball),10,27
88,1,2:48.0,Turnover by J. Dudley (bad pass; steal by J. Jerebko),,10,27
89,1,2:29.0,,J. Jerebko misses 3-pt jump shot from 23 ft,10,27
90,1,2:29.0,,Offensive rebound by J. Sullinger,10,27
91,1,2:27.0,,J. Sullinger misses 2-pt layup from 2 ft,10,27
92,1,2:25.0,Defensive rebound by J. Dudley,,10,27
93,1,2:23.0,J. Wall misses 2-pt layup from 2 ft (block by E. Turner),,10,27
94,1,2:22.0,Offensive rebound by Team,,10,27
95,1,2:22.0,,Boston full timeout,10,27
96,1,2:22.0,,D. Lee enters the game for J. Crowder,10,27
97,1,2:22.0,,I. Thomas enters the game for J. Sullinger,10,27
98,1,2:13.0,Shooting foul by E. Turner (drawn by J. Wall),,10,27
99,1,2:13.0,J. Wall misses free throw 1 of 2,,10,27
100,1,2:13.0,Offensive rebound by Team,,10,27
101,1,2:13.0,J. Wall makes free throw 2 of 2,,11,27
102,1,2:00.0,,J. Jerebko misses 2-pt jump shot from 19 ft,11,27
103,1,1:59.0,,Offensive rebound by D. Lee,11,27
104,1,1:58.0,,Turnover by D. Lee (lost ball),11,27
105,1,1:58.0,R. Sessions enters the game for J. Wall,,11,27
106,1,1:44.0,B. Beal makes 2-pt jump shot from 7 ft,,13,27
107,1,1:32.0,,A. Bradley misses 3-pt jump shot from 24 ft,13,27
108,1,1:30.0,Defensive rebound by G. Neal,,13,27
109,1,1:08.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Dudley),,16,27
110,1,0:49.0,,D. Lee misses 2-pt jump shot from 19 ft,16,27
111,1,0:47.0,Defensive rebound by D. Blair,,16,27
112,1,0:36.0,B. Beal misses 2-pt jump shot from 19 ft,,16,27
113,1,0:35.0,Offensive rebound by D. Blair,,16,27
114,1,0:25.0,Shooting foul by E. Turner (drawn by R. Sessions),,16,27
115,1,0:25.0,R. Sessions makes free throw 1 of 2,,17,27
116,1,0:25.0,G. Temple enters the game for B. Beal,,17,27
117,1,0:25.0,R. Sessions makes free throw 2 of 2,,18,27
118,1,0:13.0,,Personal take foul by R. Sessions (drawn by I. Thomas),18,27
119,1,0:02.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by D. Lee),18,29
120,2,11:46.0,,I. Thomas misses 2-pt jump shot from 12 ft,18,29
121,2,11:45.0,Defensive rebound by Team,,18,29
122,2,11:45.0,,Loose ball foul by D. Lee (drawn by D. Blair),18,29
123,2,11:35.0,G. Neal makes 2-pt jump shot from 7 ft (assist by R. Sessions),,20,29
124,2,11:21.0,,J. Jerebko misses 2-pt jump shot from 19 ft,20,29
125,2,11:21.0,,Offensive rebound by D. Lee,20,29
126,2,11:19.0,,D. Lee makes 2-pt layup from 1 ft,20,31
127,2,10:59.0,R. Sessions misses 2-pt layup from 1 ft,,20,31
128,2,10:59.0,,Defensive rebound by K. Olynyk,20,31
129,2,10:41.0,,D. Lee makes 2-pt layup from 1 ft,20,33
130,2,10:28.0,G. Temple misses 3-pt jump shot from 24 ft,,20,33
131,2,10:27.0,,Defensive rebound by E. Turner,20,33
132,2,10:25.0,,Turnover by E. Turner (bad pass; steal by G. Temple),20,33
133,2,10:18.0,G. Temple misses 2-pt jump shot from 5 ft,,20,33
134,2,10:17.0,,Defensive rebound by D. Lee,20,33
135,2,10:04.0,,Turnover by D. Lee (bad pass; steal by R. Sessions),20,33
136,2,9:58.0,G. Temple makes 2-pt layup at rim (assist by R. Sessions),,22,33
137,2,9:43.0,,J. Jerebko misses 3-pt jump shot from 24 ft,22,33
138,2,9:42.0,Defensive rebound by O. Porter,,22,33
139,2,9:34.0,D. Blair misses 2-pt jump shot from 13 ft,,22,33
140,2,9:34.0,,Defensive rebound by Team,22,33
141,2,9:34.0,Loose ball foul by O. Porter (drawn by J. Jerebko),,22,33
142,2,9:34.0,M. Gortat enters the game for O. Porter,,22,33
143,2,9:22.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),22,36
144,2,9:03.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by M. Gortat),,25,36
145,2,8:52.0,,E. Turner misses 2-pt jump shot from 14 ft,25,36
146,2,8:51.0,Defensive rebound by M. Gortat,,25,36
147,2,8:42.0,G. Neal misses 2-pt jump shot from 19 ft,,25,36
148,2,8:41.0,,Defensive rebound by D. Lee,25,36
149,2,8:18.0,,I. Thomas makes 2-pt jump shot from 11 ft,25,38
150,2,8:02.0,G. Neal makes 2-pt layup from 2 ft,,27,38
151,2,7:35.0,,K. Olynyk misses 2-pt jump shot from 20 ft,27,38
152,2,7:34.0,Defensive rebound by D. Blair,,27,38
153,2,7:21.0,M. Gortat misses 2-pt hook shot from 4 ft,,27,38
154,2,7:20.0,,Defensive rebound by K. Olynyk,27,38
155,2,7:13.0,,I. Thomas makes 2-pt jump shot from 12 ft (assist by D. Lee),27,40
156,2,7:07.0,Washington full timeout,,27,40
157,2,7:07.0,,Technical foul by J. Jerebko,27,40
158,2,7:07.0,K. Humphries enters the game for D. Blair,,27,40
159,2,7:07.0,J. Wall enters the game for R. Sessions,,27,40
160,2,7:07.0,B. Beal enters the game for G. Temple,,27,40
161,2,7:07.0,,A. Bradley enters the game for E. Turner,27,40
162,2,7:07.0,,J. Crowder enters the game for J. Jerebko,27,40
163,2,7:07.0,,Violation by Team (delay of game),27,40
164,2,7:07.0,G. Neal makes technical free throw,,28,40
165,2,6:56.0,G. Neal misses 2-pt jump shot from 13 ft,,28,40
166,2,6:54.0,,Defensive rebound by Team,28,40
167,2,6:38.0,,D. Lee makes 2-pt hook shot from 7 ft,28,42
168,2,6:31.0,Personal foul by A. Bradley (drawn by J. Wall),,28,42
169,2,6:25.0,K. Humphries misses 2-pt jump shot from 17 ft,,28,42
170,2,6:24.0,,Defensive rebound by J. Crowder,28,42
171,2,6:18.0,,A. Bradley misses 2-pt jump shot from 20 ft,28,42
172,2,6:17.0,Defensive rebound by K. Humphries,,28,42
173,2,5:57.0,K. Humphries misses 3-pt jump shot from 28 ft,,28,42
174,2,5:56.0,Offensive rebound by M. Gortat,,28,42
175,2,5:52.0,M. Gortat misses 2-pt jump shot from 4 ft,,28,42
176,2,5:51.0,,Defensive rebound by J. Crowder,28,42
177,2,5:46.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by D. Lee),28,45
178,2,5:33.0,G. Neal misses 2-pt jump shot from 16 ft,,28,45
179,2,5:32.0,Offensive rebound by Team,,28,45
180,2,5:32.0,Official timeout,,28,45
181,2,5:32.0,R. Sessions enters the game for G. Neal,,28,45
182,2,5:32.0,,E. Turner enters the game for I. Thomas,28,45
183,2,5:32.0,,A. Johnson enters the game for D. Lee,28,45
184,2,5:17.0,J. Wall makes 2-pt jump shot from 21 ft,,30,45
185,2,5:04.0,,Turnover by E. Turner (bad pass),30,45
186,2,4:52.0,Offensive foul by M. Gortat (drawn by E. Turner),,30,45
187,2,4:52.0,Turnover by M. Gortat (offensive foul),,30,45
188,2,4:52.0,J. Dudley enters the game for K. Humphries,,30,45
189,2,4:31.0,,J. Crowder misses 2-pt jump shot from 21 ft,30,45
190,2,4:30.0,Defensive rebound by M. Gortat,,30,45
191,2,4:18.0,B. Beal misses 2-pt jump shot from 17 ft,,30,45
192,2,4:17.0,Offensive rebound by B. Beal,,30,45
193,2,4:12.0,J. Wall misses 3-pt jump shot from 22 ft,,30,45
194,2,4:12.0,,Defensive rebound by J. Crowder,30,45
195,2,3:58.0,,K. Olynyk misses 3-pt jump shot from 26 ft,30,45
196,2,3:56.0,Defensive rebound by R. Sessions,,30,45
197,2,3:50.0,Offensive foul by M. Gortat (drawn by A. Johnson),,30,45
198,2,3:50.0,Turnover by M. Gortat (offensive foul),,30,45
199,2,3:50.0,,J. Sullinger enters the game for K. Olynyk,30,45
200,2,3:33.0,,A. Johnson makes 2-pt hook shot from 11 ft,30,47
201,2,3:15.0,J. Wall misses 3-pt jump shot from 24 ft,,30,47
202,2,3:14.0,,Defensive rebound by J. Sullinger,30,47
203,2,3:01.0,,A. Johnson misses 2-pt layup from 2 ft,30,47
204,2,3:01.0,,Offensive rebound by J. Sullinger,30,47
205,2,3:01.0,,J. Sullinger makes 2-pt layup from 2 ft,30,49
206,2,2:49.0,J. Dudley misses 3-pt jump shot from 24 ft,,30,49
207,2,2:48.0,,Defensive rebound by J. Sullinger,30,49
208,2,2:38.0,,Turnover by J. Crowder (traveling),30,49
209,2,2:38.0,,Boston full timeout,30,49
210,2,2:38.0,,I. Thomas enters the game for E. Turner,30,49
211,2,2:21.0,J. Dudley misses 2-pt jump shot from 19 ft,,30,49
212,2,2:19.0,Offensive rebound by M. Gortat,,30,49
213,2,2:19.0,M. Gortat misses 2-pt layup from 2 ft,,30,49
214,2,2:17.0,,Defensive rebound by J. Sullinger,30,49
215,2,2:03.0,,A. Johnson misses 2-pt jump shot from 3 ft,30,49
216,2,2:02.0,Defensive rebound by M. Gortat,,30,49
217,2,1:54.0,Shooting foul by A. Johnson (drawn by J. Dudley),,30,49
218,2,1:54.0,J. Dudley makes free throw 1 of 3,,31,49
219,2,1:54.0,J. Dudley makes free throw 2 of 3,,32,49
220,2,1:54.0,J. Dudley misses free throw 3 of 3,,32,49
221,2,1:53.0,,Defensive rebound by A. Johnson,32,49
222,2,1:40.0,,J. Sullinger makes 2-pt jump shot from 16 ft (assist by I. Thomas),32,51
223,2,1:20.0,R. Sessions misses 2-pt layup from 1 ft,,32,51
224,2,1:19.0,Offensive rebound by M. Gortat,,32,51
225,2,1:17.0,M. Gortat makes 2-pt layup from 1 ft,,34,51
226,2,0:50.0,,A. Bradley misses 3-pt jump shot from 23 ft,34,51
227,2,0:49.0,Defensive rebound by J. Wall,,34,51
228,2,0:45.0,Shooting foul by J. Sullinger (drawn by J. Dudley),,34,51
229,2,0:45.0,J. Dudley makes free throw 1 of 2,,35,51
230,2,0:45.0,D. Blair enters the game for M. Gortat,,35,51
231,2,0:45.0,,K. Olynyk enters the game for A. Johnson,35,51
232,2,0:45.0,J. Dudley makes free throw 2 of 2,,36,51
233,2,0:35.0,,I. Thomas misses 2-pt jump shot from 5 ft,36,51
234,2,0:34.0,,Offensive rebound by J. Sullinger,36,51
235,2,0:33.0,,Shooting foul by D. Blair (drawn by J. Sullinger),36,51
236,2,0:33.0,,J. Sullinger makes free throw 1 of 2,36,52
237,2,0:33.0,,E. Turner enters the game for I. Thomas,36,52
238,2,0:33.0,,J. Sullinger misses free throw 2 of 2,36,52
239,2,0:33.0,Defensive rebound by D. Blair,,36,52
240,2,0:19.0,R. Sessions misses 3-pt jump shot from 23 ft,,36,52
241,2,0:18.0,,Defensive rebound by J. Sullinger,36,52
242,2,0:01.0,,E. Turner makes 2-pt jump shot from 19 ft,36,54
243,3,11:47.0,,I. Thomas misses 2-pt layup from 1 ft,36,54
244,3,11:47.0,Defensive rebound by B. Beal,,36,54
245,3,11:26.0,Turnover by J. Dudley (bad pass),,36,54
246,3,11:15.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by J. Sullinger),36,56
247,3,10:59.0,J. Dudley makes 2-pt jump shot from 11 ft (assist by J. Wall),,38,56
248,3,10:45.0,,I. Thomas misses 2-pt hook shot from 4 ft,38,56
249,3,10:44.0,,Offensive rebound by A. Johnson,38,56
250,3,10:44.0,,A. Johnson makes 2-pt layup from 1 ft,38,58
251,3,10:27.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by B. Beal),,41,58
252,3,10:12.0,,J. Sullinger misses 3-pt jump shot from 25 ft,41,58
253,3,10:11.0,Defensive rebound by O. Porter,,41,58
254,3,10:03.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Wall),,44,58
255,3,9:46.0,,A. Bradley makes 2-pt layup from 1 ft (assist by A. Johnson),44,60
256,3,9:39.0,Turnover by B. Beal (bad pass; steal by A. Bradley),,44,60
257,3,9:38.0,,Personal foul by J. Dudley (drawn by A. Bradley),44,60
258,3,9:20.0,,J. Crowder misses 3-pt jump shot from 22 ft,44,60
259,3,9:20.0,,Offensive rebound by J. Sullinger,44,60
260,3,9:15.0,,I. Thomas misses 3-pt jump shot from 24 ft,44,60
261,3,9:14.0,Defensive rebound by J. Wall,,44,60
262,3,9:08.0,J. Wall makes 2-pt layup at rim,,46,60
263,3,8:58.0,,I. Thomas misses 2-pt layup from 1 ft,46,60
264,3,8:58.0,,Offensive rebound by J. Crowder,46,60
265,3,8:53.0,,Shooting foul by J. Dudley (drawn by J. Crowder),46,60
266,3,8:53.0,,J. Crowder makes free throw 1 of 2,46,61
267,3,8:53.0,,J. Crowder makes free throw 2 of 2,46,62
268,3,8:35.0,O. Porter misses 2-pt jump shot from 10 ft,,46,62
269,3,8:34.0,,Defensive rebound by I. Thomas,46,62
270,3,8:25.0,,Shooting foul by M. Gortat (drawn by J. Crowder),46,62
271,3,8:25.0,,J. Crowder makes free throw 1 of 2,46,63
272,3,8:25.0,,J. Crowder makes free throw 2 of 2,46,64
273,3,8:18.0,Personal foul by A. Bradley (drawn by J. Dudley),,46,64
274,3,8:08.0,O. Porter misses 2-pt jump shot from 20 ft,,46,64
275,3,8:07.0,,Defensive rebound by J. Sullinger,46,64
276,3,7:47.0,,A. Johnson makes 2-pt jump shot from 15 ft (assist by I. Thomas),46,66
277,3,7:30.0,Turnover by B. Beal (bad pass),,46,66
278,3,7:18.0,,Shooting foul by B. Beal (drawn by J. Sullinger),46,66
279,3,7:18.0,,J. Sullinger misses free throw 1 of 2,46,66
280,3,7:18.0,,Offensive rebound by Team,46,66
281,3,7:18.0,,J. Sullinger makes free throw 2 of 2,46,67
282,3,7:06.0,B. Beal makes 2-pt jump shot from 18 ft,,48,67
283,3,6:52.0,,J. Sullinger makes 2-pt hook shot from 3 ft,48,69
284,3,6:40.0,Turnover by J. Wall (lost ball),,48,69
285,3,6:16.0,,I. Thomas misses 3-pt jump shot from 24 ft,48,69
286,3,6:15.0,Defensive rebound by O. Porter,,48,69
287,3,6:14.0,,Technical foul by I. Thomas,48,69
288,3,6:14.0,B. Beal makes technical free throw,,49,69
289,3,6:02.0,,Offensive charge foul by B. Beal (drawn by J. Sullinger),49,69
290,3,6:02.0,Turnover by B. Beal (offensive foul),,49,69
291,3,5:49.0,,A. Johnson misses 3-pt jump shot from 24 ft,49,69
292,3,5:49.0,Defensive rebound by J. Wall,,49,69
293,3,5:37.0,J. Wall misses 2-pt jump shot from 15 ft,,49,69
294,3,5:36.0,Offensive rebound by M. Gortat,,49,69
295,3,5:36.0,M. Gortat misses 2-pt layup from 1 ft,,49,69
296,3,5:35.0,,Defensive rebound by A. Johnson,49,69
297,3,5:24.0,,Turnover by J. Sullinger (bad pass; steal by B. Beal),49,69
298,3,5:17.0,B. Beal misses 2-pt jump shot from 14 ft,,49,69
299,3,5:17.0,,Defensive rebound by A. Johnson,49,69
300,3,5:16.0,,Boston full timeout,49,69
301,3,5:16.0,,E. Turner enters the game for A. Johnson,49,69
302,3,5:16.0,,J. Jerebko enters the game for I. Thomas,49,69
303,3,5:02.0,,A. Bradley misses 2-pt jump shot from 19 ft (block by B. Beal),49,69
304,3,5:01.0,,Offensive rebound by J. Jerebko,49,69
305,3,4:58.0,,J. Jerebko misses 2-pt layup from 1 ft,49,69
306,3,4:56.0,Defensive rebound by J. Dudley,,49,69
307,3,4:53.0,Turnover by J. Wall (lost ball),,49,69
308,3,4:42.0,,J. Sullinger makes 2-pt jump shot from 17 ft (assist by E. Turner),49,71
309,3,4:29.0,B. Beal misses 2-pt layup from 2 ft (block by J. Sullinger),,49,71
310,3,4:27.0,,Defensive rebound by J. Sullinger,49,71
311,3,4:18.0,,Turnover by A. Bradley (bad pass),49,71
312,3,4:18.0,R. Sessions enters the game for J. Wall,,49,71
313,3,4:05.0,M. Gortat misses 2-pt jump shot from 8 ft,,49,71
314,3,4:04.0,Offensive rebound by O. Porter,,49,71
315,3,3:59.0,O. Porter makes 2-pt jump shot from 4 ft,,51,71
316,3,3:43.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Jerebko),51,74
317,3,3:26.0,B. Beal misses 3-pt jump shot from 26 ft,,51,74
318,3,3:25.0,,Defensive rebound by J. Jerebko,51,74
319,3,3:03.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by J. Crowder),51,76
320,3,2:43.0,R. Sessions makes 2-pt jump shot from 18 ft (assist by M. Gortat),,53,76
321,3,2:22.0,,Turnover by J. Sullinger (lost ball; steal by O. Porter),53,76
322,3,2:12.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by M. Gortat),,56,76
323,3,1:53.0,,J. Jerebko misses 2-pt layup from 1 ft (block by J. Dudley),56,76
324,3,1:52.0,Defensive rebound by J. Dudley,,56,76
325,3,1:46.0,Washington full timeout,,56,76
326,3,1:46.0,D. Blair enters the game for M. Gortat,,56,76
327,3,1:46.0,G. Neal enters the game for B. Beal,,56,76
328,3,1:46.0,,I. Thomas enters the game for J. Crowder,56,76
329,3,1:46.0,,D. Lee enters the game for J. Sullinger,56,76
330,3,1:41.0,Turnover by D. Blair (bad pass; steal by I. Thomas),,56,76
331,3,1:34.0,,A. Bradley misses 2-pt jump shot from 17 ft,56,76
332,3,1:33.0,,Offensive rebound by J. Jerebko,56,76
333,3,1:19.0,,Turnover by D. Lee (lost ball; steal by D. Blair),56,76
334,3,1:16.0,Turnover by J. Dudley (bad pass),,56,76
335,3,1:00.0,K. Oubre enters the game for O. Porter,,56,76
336,3,0:51.0,,I. Thomas misses 3-pt jump shot from 24 ft,56,76
337,3,0:49.0,Defensive rebound by Team,,56,76
338,3,0:29.0,G. Neal misses 2-pt layup from 2 ft,,56,76
339,3,0:27.0,,Defensive rebound by A. Bradley,56,76
340,3,0:21.0,,E. Turner misses 3-pt jump shot from 23 ft,56,76
341,3,0:18.0,,Offensive rebound by D. Lee,56,76
342,3,0:15.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Bradley),56,79
343,4,11:47.0,Turnover by G. Neal (bad pass; steal by K. Olynyk),,56,79
344,4,11:30.0,,Turnover by J. Jerebko (traveling),56,79
345,4,11:22.0,O. Porter makes 2-pt jump shot from 18 ft (assist by R. Sessions),,58,79
346,4,11:06.0,,E. Turner misses 3-pt jump shot from 22 ft,58,79
347,4,11:05.0,,Offensive rebound by K. Olynyk,58,79
348,4,11:02.0,,I. Thomas misses 3-pt jump shot from 24 ft,58,79
349,4,11:02.0,Defensive rebound by O. Porter,,58,79
350,4,10:51.0,G. Neal misses 2-pt jump shot from 6 ft,,58,79
351,4,10:51.0,Offensive rebound by Team,,58,79
352,4,10:45.0,Offensive foul by D. Blair (drawn by E. Turner),,58,79
353,4,10:45.0,Turnover by D. Blair (offensive foul),,58,79
354,4,10:36.0,,E. Turner makes 2-pt layup from 1 ft,58,81
355,4,10:28.0,Turnover by R. Sessions (lost ball; steal by E. Turner),,58,81
356,4,10:24.0,,I. Thomas makes 2-pt layup from 2 ft,58,83
357,4,10:21.0,Washington full timeout,,58,83
358,4,10:21.0,J. Wall enters the game for G. Neal,,58,83
359,4,10:21.0,B. Beal enters the game for R. Sessions,,58,83
360,4,10:21.0,,T. Rozier enters the game for E. Turner,58,83
361,4,10:11.0,K. Oubre misses 3-pt jump shot from 24 ft,,58,83
362,4,10:10.0,,Defensive rebound by T. Rozier,58,83
363,4,9:56.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by K. Olynyk),58,86
364,4,9:41.0,B. Beal makes 2-pt jump shot from 19 ft,,60,86
365,4,9:29.0,,Turnover by I. Thomas (bad pass; steal by O. Porter),60,86
366,4,9:25.0,Turnover by O. Porter (bad pass; steal by K. Olynyk),,60,86
367,4,9:16.0,,I. Thomas misses 3-pt jump shot from 24 ft,60,86
368,4,9:15.0,Defensive rebound by K. Oubre,,60,86
369,4,9:11.0,Shooting foul by K. Olynyk (drawn by K. Oubre),,60,86
370,4,9:11.0,K. Oubre makes free throw 1 of 2,,61,86
371,4,9:11.0,M. Gortat enters the game for D. Blair,,61,86
372,4,9:11.0,K. Oubre makes free throw 2 of 2,,62,86
373,4,9:02.0,,Shooting foul by K. Oubre (drawn by J. Jerebko),62,86
374,4,9:02.0,,J. Jerebko misses free throw 1 of 2,62,86
375,4,9:02.0,,Offensive rebound by Team,62,86
376,4,9:02.0,,J. Jerebko makes free throw 2 of 2,62,87
377,4,8:46.0,K. Oubre misses 3-pt jump shot from 25 ft,,62,87
378,4,8:45.0,,Defensive rebound by J. Jerebko,62,87
379,4,8:28.0,,D. Lee misses 2-pt jump shot from 5 ft,62,87
380,4,8:27.0,,Offensive rebound by D. Lee,62,87
381,4,8:26.0,,D. Lee makes 2-pt layup from 2 ft,62,89
382,4,8:12.0,O. Porter misses 3-pt jump shot from 24 ft,,62,89
383,4,8:11.0,Offensive rebound by M. Gortat,,62,89
384,4,8:04.0,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),,64,89
385,4,7:43.0,,K. Olynyk misses 2-pt jump shot from 14 ft,64,89
386,4,7:42.0,Defensive rebound by K. Oubre,,64,89
387,4,7:29.0,Shooting foul by J. Jerebko (drawn by M. Gortat),,64,89
388,4,7:29.0,M. Gortat makes free throw 1 of 2,,65,89
