,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
143,2,7:59.0,,D. Collison makes 2-pt layup from 2 ft (assist by R. Gay),32,25
144,2,7:43.0,J. Crawford misses 2-pt jump shot from 19 ft,,32,25
145,2,7:40.0,,Defensive rebound by R. Gay,32,25
146,2,7:34.0,,D. Cousins misses 2-pt layup from 1 ft (block by A. Rivers),32,25
147,2,7:33.0,Defensive rebound by A. Rivers,,32,25
148,2,7:26.0,Shooting foul by D. Collison (drawn by J. Crawford),,32,25
149,2,7:26.0,J. Crawford makes free throw 1 of 2,,33,25
150,2,7:26.0,B. Griffin enters the game for P. Pierce,,33,25
151,2,7:26.0,J. Crawford misses free throw 2 of 2,,33,25
152,2,7:25.0,,Defensive rebound by D. Cousins,33,25
153,2,7:14.0,,Shooting foul by A. Rivers (drawn by D. Collison),33,25
154,2,7:14.0,,D. Collison makes free throw 1 of 2,33,26
155,2,7:14.0,C. Paul enters the game for A. Rivers,,33,26
156,2,7:14.0,,D. Collison misses free throw 2 of 2,33,26
157,2,7:13.0,Defensive rebound by D. Jordan,,33,26
158,2,7:03.0,J. Crawford makes 2-pt layup from 3 ft,,35,26
159,2,6:51.0,,R. Gay misses 2-pt jump shot from 6 ft,35,26
160,2,6:49.0,Defensive rebound by C. Paul,,35,26
161,2,6:42.0,C. Paul misses 3-pt jump shot from 25 ft,,35,26
162,2,6:41.0,,Defensive rebound by D. Cousins,35,26
163,2,6:32.0,,C. Butler misses 3-pt jump shot from 23 ft,35,26
164,2,6:32.0,,Offensive rebound by Team,35,26
165,2,6:32.0,,Sacramento full timeout,35,26
166,2,6:32.0,L. Stephenson enters the game for J. Crawford,,35,26
167,2,6:32.0,J. Redick enters the game for W. Johnson,,35,26
168,2,6:32.0,,J. Anderson enters the game for C. Butler,35,26
169,2,6:22.0,,R. Gay misses 3-pt jump shot from 25 ft,35,26
170,2,6:22.0,Defensive rebound by B. Griffin,,35,26
171,2,6:15.0,B. Griffin makes 2-pt layup from 1 ft,,37,26
172,2,6:04.0,,Shooting foul by D. Jordan (drawn by D. Cousins),37,26
173,2,6:04.0,,D. Cousins misses free throw 1 of 2,37,26
174,2,6:04.0,,Offensive rebound by Team,37,26
175,2,6:04.0,,D. Cousins makes free throw 2 of 2,37,27
176,2,5:49.0,Shooting foul by J. Anderson (drawn by D. Jordan),,37,27
177,2,5:49.0,D. Jordan makes 2-pt layup from 2 ft (assist by B. Griffin),,39,27
178,2,5:49.0,,R. Rondo enters the game for D. Collison,39,27
179,2,5:49.0,D. Jordan misses free throw 1 of 1,,39,27
180,2,5:48.0,,Defensive rebound by R. Gay,39,27
181,2,5:35.0,,Personal foul by D. Jordan (drawn by D. Cousins),39,27
182,2,5:35.0,J. Smith enters the game for D. Jordan,,39,27
183,2,5:24.0,,R. Rondo misses 2-pt jump shot from 7 ft,39,27
184,2,5:20.0,,Offensive rebound by D. Cousins,39,27
185,2,5:20.0,,D. Cousins makes 2-pt layup at rim,39,29
186,2,5:01.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,41,29
187,2,4:41.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by J. Smith),41,29
188,2,4:38.0,Defensive rebound by B. Griffin,,41,29
189,2,4:32.0,L. Stephenson misses 3-pt jump shot from 23 ft,,41,29
190,2,4:32.0,,Defensive rebound by R. Gay,41,29
191,2,4:30.0,,Turnover by R. Gay (bad pass; steal by C. Paul),41,29
192,2,4:19.0,J. Redick makes 2-pt layup from 3 ft (assist by L. Stephenson),,43,29
193,2,4:09.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),43,32
194,2,3:53.0,Personal foul by R. Rondo (drawn by C. Paul),,43,32
195,2,3:53.0,C. Paul misses free throw 1 of 2,,43,32
196,2,3:53.0,Offensive rebound by Team,,43,32
197,2,3:53.0,C. Paul makes free throw 2 of 2,,44,32
198,2,3:39.0,,R. Gay misses 2-pt jump shot from 5 ft,44,32
199,2,3:39.0,Defensive rebound by J. Smith,,44,32
200,2,3:29.0,Turnover by J. Smith (lost ball; steal by J. Anderson),,44,32
201,2,3:18.0,,Shooting foul by J. Smith (drawn by D. Cousins),44,32
202,2,3:18.0,,D. Cousins makes free throw 1 of 2,44,33
203,2,3:18.0,,D. Collison enters the game for M. Belinelli,44,33
204,2,3:18.0,,B. McLemore enters the game for J. Anderson,44,33
205,2,3:18.0,,D. Cousins makes free throw 2 of 2,44,34
206,2,2:57.0,B. Griffin makes 2-pt hook shot from 6 ft,,46,34
207,2,2:40.0,,R. Gay misses 2-pt jump shot from 5 ft,46,34
208,2,2:38.0,,Offensive rebound by R. Gay,46,34
209,2,2:38.0,,R. Gay makes 2-pt layup at rim,46,36
210,2,2:31.0,Turnover by J. Smith (offensive foul),,46,36
211,2,2:31.0,,Offensive charge foul by J. Smith (drawn by D. Collison),46,36
212,2,2:31.0,LA Clippers full timeout,,46,36
213,2,2:31.0,,K. Koufos enters the game for R. Gay,46,36
214,2,2:31.0,J. Crawford enters the game for L. Stephenson,,46,36
215,2,2:31.0,P. Pierce enters the game for J. Smith,,46,36
216,2,2:18.0,,Turnover by D. Cousins (bad pass; steal by J. Crawford),46,36
217,2,2:11.0,J. Crawford makes 2-pt layup from 1 ft,,48,36
218,2,2:04.0,,D. Collison makes 2-pt layup from 2 ft,48,38
219,2,2:04.0,,Shooting foul by J. Redick (drawn by D. Collison),48,38
220,2,2:04.0,,D. Collison makes free throw 1 of 1,48,39
221,2,1:53.0,J. Redick misses 3-pt jump shot from 25 ft,,48,39
222,2,1:53.0,,Defensive rebound by R. Rondo,48,39
223,2,1:42.0,Violation by Team (jump ball),,48,39
224,2,1:37.0,,K. Koufos makes 2-pt layup from 2 ft (assist by R. Rondo),48,41
225,2,1:30.0,Shooting foul by R. Rondo (drawn by C. Paul),,48,41
226,2,1:30.0,C. Paul makes free throw 1 of 2,,49,41
227,2,1:30.0,C. Paul makes free throw 2 of 2,,50,41
228,2,1:15.0,,B. McLemore misses 2-pt jump shot from 21 ft,50,41
229,2,1:13.0,,Offensive rebound by D. Collison,50,41
230,2,1:11.0,,D. Collison makes 2-pt jump shot from 18 ft,50,43
231,2,0:48.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,52,43
232,2,0:37.0,,R. Rondo makes 2-pt layup from 2 ft (assist by K. Koufos),52,45
233,2,0:31.0,P. Pierce misses 3-pt jump shot from 24 ft,,52,45
234,2,0:30.0,,Defensive rebound by R. Rondo,52,45
235,2,0:26.0,,Personal foul by B. Griffin (drawn by D. Cousins),52,45
236,2,0:26.0,,D. Cousins makes free throw 1 of 2,52,46
237,2,0:26.0,,M. Belinelli enters the game for R. Rondo,52,46
238,2,0:26.0,,D. Cousins misses free throw 2 of 2,52,46
239,2,0:26.0,Defensive rebound by P. Pierce,,52,46
240,2,0:03.0,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Crawford),,55,46
241,2,0:03.0,Shooting foul by B. McLemore (drawn by J. Redick),,55,46
242,2,0:03.0,C. Aldrich enters the game for B. Griffin,,55,46
243,2,0:03.0,A. Rivers enters the game for P. Pierce,,55,46
244,2,0:03.0,J. Redick makes free throw 1 of 1,,56,46
245,2,0:00.0,,M. Belinelli misses 3-pt jump shot from 26 ft,56,46
246,2,0:00.0,,Offensive rebound by Team,56,46
247,3,11:47.0,,R. Gay makes 2-pt jump shot from 15 ft,56,48
248,3,11:30.0,Turnover by J. Redick (bad pass; steal by R. Rondo),,56,48
249,3,11:29.0,,Turnover by R. Rondo (bad pass; steal by J. Redick),56,48
250,3,11:25.0,C. Paul misses 3-pt jump shot from 25 ft,,56,48
251,3,11:24.0,,Defensive rebound by R. Rondo,56,48
252,3,11:21.0,,R. Rondo misses 2-pt layup from 1 ft (block by D. Jordan),56,48
253,3,11:16.0,,Offensive rebound by R. Rondo,56,48
254,3,11:14.0,,D. Cousins misses 2-pt layup from 1 ft (block by D. Jordan),56,48
255,3,11:13.0,,Offensive rebound by K. Koufos,56,48
256,3,11:11.0,,K. Koufos makes 2-pt hook shot from 4 ft,56,50
257,3,11:00.0,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Griffin),,58,50
258,3,10:36.0,,R. Gay misses 2-pt jump shot from 15 ft,58,50
259,3,10:35.0,Defensive rebound by D. Jordan,,58,50
260,3,10:25.0,C. Paul makes 2-pt jump shot from 16 ft,,60,50
261,3,10:08.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by D. Jordan),60,50
262,3,10:06.0,Defensive rebound by D. Jordan,,60,50
263,3,9:56.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,62,50
264,3,9:33.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),62,53
265,3,9:23.0,D. Jordan misses 2-pt jump shot from 4 ft (block by K. Koufos),,62,53
266,3,9:21.0,Offensive rebound by D. Jordan,,62,53
267,3,9:15.0,B. Griffin makes 2-pt jump shot from 22 ft (assist by C. Paul),,64,53
268,3,9:01.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),64,56
269,3,8:52.0,D. Jordan misses 2-pt jump shot from 5 ft (block by D. Cousins),,64,56
270,3,8:52.0,Offensive rebound by Team,,64,56
271,3,8:44.0,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),,66,56
272,3,8:36.0,,Turnover by R. Gay (bad pass),66,56
273,3,8:27.0,Shooting foul by R. Rondo (drawn by B. Griffin),,66,56
274,3,8:27.0,B. Griffin makes free throw 1 of 2,,67,56
275,3,8:27.0,B. Griffin misses free throw 2 of 2,,67,56
276,3,8:26.0,,Defensive rebound by D. Cousins,67,56
277,3,8:15.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Cousins),67,59
278,3,7:48.0,C. Paul makes 3-pt jump shot from 25 ft,,70,59
279,3,7:34.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Gay),70,61
280,3,7:21.0,B. Griffin misses 2-pt jump shot from 21 ft,,70,61
281,3,7:20.0,,Defensive rebound by K. Koufos,70,61
282,3,7:14.0,,M. Belinelli enters the game for K. Koufos,70,61
283,3,7:09.0,,R. Gay misses 2-pt jump shot from 19 ft,70,61
284,3,7:08.0,Defensive rebound by D. Jordan,,70,61
285,3,6:58.0,L. Stephenson makes 2-pt layup from 2 ft,,72,61
286,3,6:40.0,,R. Rondo misses 2-pt jump shot from 3 ft,72,61
287,3,6:39.0,Defensive rebound by B. Griffin,,72,61
288,3,6:37.0,Turnover by B. Griffin (bad pass; steal by M. Belinelli),,72,61
289,3,6:35.0,,R. Gay makes 2-pt layup from 1 ft (assist by M. Belinelli),72,63
290,3,6:22.0,Personal foul by B. McLemore (drawn by J. Redick),,72,63
291,3,6:14.0,J. Redick misses 2-pt jump shot from 16 ft,,72,63
292,3,6:11.0,Offensive rebound by L. Stephenson,,72,63
293,3,6:11.0,L. Stephenson misses 2-pt dunk at rim,,72,63
294,3,6:10.0,,Defensive rebound by R. Rondo,72,63
295,3,6:07.0,,Shooting foul by D. Jordan (drawn by R. Gay),72,63
296,3,6:07.0,,R. Gay misses free throw 1 of 2,72,63
297,3,6:07.0,,Offensive rebound by Team,72,63
298,3,6:07.0,J. Smith enters the game for D. Jordan,,72,63
299,3,6:07.0,,R. Gay makes free throw 2 of 2,72,64
300,3,5:56.0,Turnover by J. Redick (bad pass; steal by B. McLemore),,72,64
301,3,5:53.0,,B. McLemore makes 2-pt dunk at rim,72,66
302,3,5:36.0,Shooting foul by D. Cousins (drawn by J. Smith),,72,66
303,3,5:36.0,,Sacramento full timeout,72,66
304,3,5:36.0,J. Smith misses free throw 1 of 2,,72,66
305,3,5:36.0,Offensive rebound by Team,,72,66
306,3,5:36.0,J. Smith makes free throw 2 of 2,,73,66
307,3,5:24.0,,B. McLemore misses 3-pt jump shot from 24 ft,73,66
308,3,5:23.0,,Offensive rebound by D. Cousins,73,66
309,3,5:22.0,,D. Cousins misses 2-pt layup from 2 ft (block by J. Smith),73,66
310,3,5:20.0,Defensive rebound by C. Paul,,73,66
311,3,5:18.0,Shooting foul by B. McLemore (drawn by B. Griffin),,73,66
312,3,5:18.0,B. Griffin makes free throw 1 of 2,,74,66
313,3,5:18.0,J. Crawford enters the game for L. Stephenson,,74,66
314,3,5:18.0,,D. Collison enters the game for R. Rondo,74,66
315,3,5:18.0,B. Griffin makes free throw 2 of 2,,75,66
316,3,5:02.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by J. Smith),75,66
317,3,5:02.0,Defensive rebound by Team,,75,66
318,3,4:53.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,77,66
319,3,4:32.0,,Shooting foul by J. Smith (drawn by D. Cousins),77,66
320,3,4:32.0,,D. Cousins makes free throw 1 of 2,77,67
321,3,4:32.0,,K. Koufos enters the game for R. Gay,77,67
322,3,4:32.0,,D. Cousins misses free throw 2 of 2,77,67
323,3,4:29.0,Defensive rebound by C. Paul,,77,67
324,3,4:18.0,C. Paul makes 2-pt jump shot from 18 ft,,79,67
325,3,4:02.0,,Personal foul by J. Crawford (drawn by M. Belinelli),79,67
326,3,3:59.0,,Personal foul by J. Redick (drawn by M. Belinelli),79,67
327,3,3:59.0,,O. Casspi enters the game for D. Cousins,79,67
328,3,3:59.0,,C. Butler enters the game for B. McLemore,79,67
329,3,3:59.0,A. Rivers enters the game for J. Redick,,79,67
330,3,3:49.0,,M. Belinelli misses 3-pt jump shot from 24 ft,79,67
331,3,3:49.0,Defensive rebound by B. Griffin,,79,67
332,3,3:42.0,C. Paul misses 3-pt jump shot from 24 ft,,79,67
333,3,3:42.0,,Defensive rebound by K. Koufos,79,67
334,3,3:32.0,,C. Butler misses 2-pt jump shot from 17 ft,79,67
335,3,3:31.0,Defensive rebound by J. Smith,,79,67
336,3,3:25.0,Turnover by B. Griffin (bad pass; steal by K. Koufos),,79,67
337,3,3:09.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by D. Collison),79,69
338,3,2:55.0,B. Griffin misses 2-pt jump shot from 17 ft,,79,69
339,3,2:55.0,,Defensive rebound by O. Casspi,79,69
340,3,2:47.0,,C. Butler misses 2-pt layup from 2 ft,79,69
341,3,2:44.0,Defensive rebound by J. Smith,,79,69
342,3,2:33.0,J. Smith misses 2-pt jump shot from 5 ft,,79,69
343,3,2:33.0,,Defensive rebound by M. Belinelli,79,69
344,3,2:21.0,,D. Collison misses 2-pt layup from 2 ft,79,69
345,3,2:20.0,Defensive rebound by J. Smith,,79,69
346,3,2:14.0,J. Crawford misses 3-pt jump shot from 24 ft,,79,69
347,3,2:14.0,,Defensive rebound by O. Casspi,79,69
348,3,2:03.0,,M. Belinelli makes 3-pt jump shot from 23 ft,79,72
349,3,2:02.0,LA Clippers full timeout,,79,72
350,3,2:02.0,P. Pierce enters the game for J. Smith,,79,72
351,3,1:50.0,Turnover by A. Rivers (step out of bounds),,79,72
352,3,1:37.0,,M. Belinelli misses 2-pt jump shot from 15 ft,79,72
353,3,1:37.0,Defensive rebound by P. Pierce,,79,72
354,3,1:17.0,P. Pierce makes 2-pt layup from 3 ft,,81,72
355,3,0:59.0,,K. Koufos misses 2-pt jump shot from 5 ft,81,72
356,3,0:59.0,,Offensive rebound by Team,81,72
357,3,0:38.0,,Offensive foul by K. Koufos (drawn by P. Pierce),81,72
358,3,0:38.0,,Turnover by K. Koufos (offensive foul),81,72
359,3,0:32.0,C. Paul misses 2-pt jump shot from 8 ft,,81,72
360,3,0:32.0,Offensive rebound by B. Griffin,,81,72
361,3,0:32.0,B. Griffin makes 2-pt layup from 1 ft,,83,72
362,3,0:19.0,,M. Belinelli misses 2-pt jump shot from 15 ft,83,72
363,3,0:18.0,,Offensive rebound by C. Butler,83,72
364,3,0:16.0,,C. Butler makes 2-pt layup from 2 ft,83,74
365,3,0:03.0,C. Paul makes 2-pt jump shot from 18 ft,,85,74
366,3,0:00.0,,D. Collison misses 3-pt jump shot from 30 ft,85,74
367,3,0:00.0,,Offensive rebound by Team,85,74
368,4,11:51.0,Turnover by D. Jordan (bad pass),,85,74
369,4,11:40.0,,D. Collison misses 2-pt jump shot from 20 ft,85,74
370,4,11:39.0,Defensive rebound by P. Pierce,,85,74
371,4,11:29.0,J. Crawford makes 2-pt jump shot from 14 ft,,87,74
372,4,11:12.0,,M. Belinelli misses 2-pt jump shot from 21 ft,87,74
373,4,11:11.0,Defensive rebound by A. Rivers,,87,74
374,4,10:56.0,J. Crawford makes 2-pt jump shot from 16 ft,,89,74
375,4,10:39.0,,C. Butler makes 2-pt jump shot from 17 ft (assist by M. Belinelli),89,76
376,4,10:28.0,Personal foul by M. Belinelli (drawn by J. Crawford),,89,76
377,4,10:28.0,,R. Gay enters the game for K. Koufos,89,76
378,4,10:28.0,,D. Cousins enters the game for C. Butler,89,76
379,4,10:28.0,W. Johnson enters the game for B. Griffin,,89,76
380,4,10:20.0,W. Johnson misses 2-pt jump shot from 16 ft,,89,76
381,4,10:17.0,,Defensive rebound by M. Belinelli,89,76
382,4,10:13.0,,Shooting foul by D. Jordan (drawn by D. Cousins),89,76
383,4,10:13.0,,D. Cousins makes free throw 1 of 2,89,77
384,4,10:13.0,J. Smith enters the game for D. Jordan,,89,77
385,4,10:13.0,,D. Cousins makes free throw 2 of 2,89,78
386,4,9:48.0,P. Pierce makes 2-pt jump shot from 17 ft,,91,78
