,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
123,2,10:56.0,,A. Baynes misses 2-pt jump shot from 3 ft (block by N. Noel),24,33
124,2,10:56.0,,Offensive rebound by A. Baynes,24,33
125,2,10:56.0,,A. Baynes misses 2-pt jump shot from 3 ft (block by N. Noel),24,33
126,2,10:56.0,,Offensive rebound by Team,24,33
127,2,10:50.0,,S. Blake misses 3-pt jump shot from 26 ft,24,33
128,2,10:50.0,Defensive rebound by N. Noel,,24,33
129,2,10:37.0,K. Marshall misses 2-pt layup at rim,,24,33
130,2,10:35.0,,Defensive rebound by M. Morris,24,33
131,2,10:35.0,,Shooting foul by H. Thompson (drawn by D. Hilliard),24,33
132,2,10:35.0,,D. Hilliard makes free throw 1 of 2,24,34
133,2,10:35.0,,D. Hilliard misses free throw 2 of 2,24,34
134,2,10:34.0,,Offensive rebound by Team,24,34
135,2,10:34.0,Loose ball foul by H. Thompson (drawn by D. Hilliard),,24,34
136,2,10:23.0,,A. Baynes makes 2-pt layup at rim (assist by M. Morris),24,36
137,2,10:15.0,I. Canaan makes 2-pt jump shot from 5 ft (assist by K. Marshall),,26,36
138,2,10:15.0,Shooting foul by D. Hilliard (drawn by I. Canaan),,26,36
139,2,10:15.0,J. Okafor enters the game for N. Noel,,26,36
140,2,10:15.0,I. Canaan misses free throw 1 of 1,,26,36
141,2,10:11.0,,Defensive rebound by M. Morris,26,36
142,2,10:03.0,,Turnover by R. Bullock (step out of bounds),26,36
143,2,9:53.0,Turnover by J. Grant (bad pass; steal by M. Morris),,26,36
144,2,9:35.0,,M. Morris makes 2-pt jump shot from 18 ft,26,38
145,2,9:21.0,Turnover by H. Thompson (bad pass; steal by D. Hilliard),,26,38
146,2,9:16.0,,Personal foul by K. Marshall (drawn by A. Baynes),26,38
147,2,9:06.0,,R. Bullock makes 2-pt jump shot from 15 ft,26,40
148,2,9:06.0,Philadelphia full timeout,,26,40
149,2,8:48.0,H. Thompson makes 2-pt jump shot from 16 ft (assist by K. Marshall),,28,40
150,2,8:40.0,,Personal foul by I. Canaan (drawn by M. Morris),28,40
151,2,8:27.0,,R. Bullock misses 2-pt layup at rim,28,40
152,2,8:26.0,,Offensive rebound by A. Baynes,28,40
153,2,8:22.0,,A. Baynes makes 2-pt dunk at rim,28,42
154,2,8:12.0,Personal foul by S. Blake (drawn by K. Marshall),,28,42
155,2,8:02.0,J. Okafor makes 2-pt layup at rim,,30,42
156,2,7:48.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by M. Morris),30,45
157,2,7:35.0,Personal foul by S. Blake (drawn by K. Marshall),,30,45
158,2,7:35.0,I. Smith enters the game for K. Marshall,,30,45
159,2,7:19.0,I. Canaan misses 2-pt jump shot from 5 ft,,30,45
160,2,7:18.0,Offensive rebound by J. Grant,,30,45
161,2,7:14.0,J. Grant misses 2-pt layup at rim,,30,45
162,2,7:12.0,,Defensive rebound by D. Hilliard,30,45
163,2,7:09.0,,M. Morris misses 3-pt jump shot from 26 ft,30,45
164,2,7:09.0,,Offensive rebound by A. Baynes,30,45
165,2,7:04.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by M. Morris),30,48
166,2,7:01.0,Philadelphia full timeout,,30,48
167,2,6:43.0,I. Canaan misses 3-pt jump shot from 26 ft,,30,48
168,2,6:42.0,,Defensive rebound by A. Baynes,30,48
169,2,6:34.0,,Turnover by S. Blake (bad pass; steal by I. Smith),30,48
170,2,6:27.0,I. Canaan misses 2-pt layup at rim,,30,48
171,2,6:27.0,,Defensive rebound by R. Bullock,30,48
172,2,6:20.0,,D. Hilliard misses 2-pt jump shot from 18 ft,30,48
173,2,6:20.0,,Offensive rebound by Team,30,48
174,2,6:20.0,,R. Jackson enters the game for S. Blake,30,48
175,2,6:20.0,,K. Caldwell-Pope enters the game for D. Hilliard,30,48
176,2,6:20.0,N. Stauskas enters the game for H. Thompson,,30,48
177,2,6:20.0,N. Noel enters the game for J. Grant,,30,48
178,2,6:19.0,,Personal foul by I. Smith (drawn by K. Caldwell-Pope),30,48
179,2,6:19.0,,K. Caldwell-Pope makes free throw 1 of 2,30,49
180,2,6:19.0,,K. Caldwell-Pope misses free throw 2 of 2,30,49
181,2,6:18.0,Defensive rebound by N. Stauskas,,30,49
182,2,5:53.0,I. Smith misses 2-pt jump shot from 6 ft,,30,49
183,2,5:53.0,,Defensive rebound by R. Jackson,30,49
184,2,5:50.0,,Turnover by R. Bullock (step out of bounds),30,49
185,2,5:50.0,Official timeout,,30,49
186,2,5:50.0,,A. Drummond enters the game for M. Morris,30,49
187,2,5:50.0,,T. Harris enters the game for R. Bullock,30,49
188,2,5:27.0,N. Stauskas misses 2-pt jump shot from 6 ft,,30,49
189,2,5:27.0,Offensive rebound by N. Noel,,30,49
190,2,5:26.0,Turnover by N. Noel (bad pass),,30,49
191,2,5:15.0,,R. Jackson misses 3-pt jump shot from 26 ft,30,49
192,2,5:14.0,Defensive rebound by I. Canaan,,30,49
193,2,4:52.0,N. Stauskas misses 3-pt jump shot from 26 ft,,30,49
194,2,4:51.0,,Defensive rebound by R. Jackson,30,49
195,2,4:40.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),30,51
196,2,4:25.0,N. Noel misses 2-pt jump shot from 3 ft,,30,51
197,2,4:25.0,,Defensive rebound by A. Baynes,30,51
198,2,4:19.0,,Shooting foul by I. Smith (drawn by R. Jackson),30,51
199,2,4:19.0,,R. Jackson makes free throw 1 of 2,30,52
200,2,4:19.0,R. Covington enters the game for I. Canaan,,30,52
201,2,4:19.0,,R. Jackson makes free throw 2 of 2,30,53
202,2,4:03.0,Personal foul by K. Caldwell-Pope (drawn by N. Stauskas),,30,53
203,2,4:03.0,N. Stauskas misses free throw 1 of 2,,30,53
204,2,4:03.0,Offensive rebound by Team,,30,53
205,2,4:03.0,N. Stauskas makes free throw 2 of 2,,31,53
206,2,3:51.0,,A. Baynes misses 2-pt jump shot from 20 ft,31,53
207,2,3:51.0,Defensive rebound by N. Stauskas,,31,53
208,2,3:40.0,Turnover by R. Covington (bad pass; steal by R. Jackson),,31,53
209,2,3:20.0,,K. Caldwell-Pope makes 2-pt jump shot from 8 ft (assist by A. Baynes),31,55
210,2,3:09.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,33,55
211,2,3:09.0,Shooting foul by A. Drummond (drawn by N. Noel),,33,55
212,2,3:09.0,,M. Morris enters the game for A. Drummond,33,55
213,2,3:09.0,N. Noel makes free throw 1 of 1,,34,55
214,2,2:52.0,,R. Jackson misses 2-pt jump shot from 20 ft,34,55
215,2,2:52.0,Defensive rebound by R. Covington,,34,55
216,2,2:42.0,J. Okafor makes 2-pt layup at rim,,36,55
217,2,2:35.0,,Detroit full timeout,36,55
218,2,2:34.0,,Turnover by M. Morris (bad pass; steal by N. Noel),36,55
219,2,2:22.0,Turnover by R. Covington (bad pass),,36,55
220,2,2:06.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by M. Morris),36,57
221,2,1:47.0,J. Okafor makes 2-pt hook shot from 4 ft,,38,57
222,2,1:32.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by T. Harris),38,60
223,2,1:13.0,I. Smith makes 2-pt jump shot from 3 ft (assist by J. Okafor),,40,60
224,2,1:07.0,,Personal foul by I. Smith (drawn by R. Jackson),40,60
225,2,1:07.0,,R. Jackson makes free throw 1 of 2,40,61
226,2,1:07.0,K. Marshall enters the game for I. Smith,,40,61
227,2,1:07.0,,R. Jackson makes free throw 2 of 2,40,62
228,2,0:45.0,R. Covington misses 3-pt jump shot from 27 ft,,40,62
229,2,0:45.0,,Defensive rebound by A. Baynes,40,62
230,2,0:34.0,,Shooting foul by N. Stauskas (drawn by M. Morris),40,62
231,2,0:34.0,,M. Morris misses free throw 1 of 2,40,62
232,2,0:34.0,,Offensive rebound by Team,40,62
233,2,0:34.0,,M. Morris makes free throw 2 of 2,40,63
234,2,0:29.0,R. Covington misses 3-pt jump shot from 27 ft,,40,63
235,2,0:28.0,Offensive rebound by N. Noel,,40,63
236,2,0:28.0,Inbound foul by M. Morris,,40,63
237,2,0:28.0,R. Covington makes free throw 1 of 2,,41,63
238,2,0:28.0,J. Grant enters the game for J. Okafor,,41,63
239,2,0:28.0,R. Covington makes free throw 2 of 2,,42,63
240,2,0:05.0,,R. Jackson makes 2-pt jump shot from 14 ft,42,65
241,2,0:00.0,R. Covington misses 3-pt jump shot from 26 ft,,42,65
242,2,0:00.0,Offensive rebound by Team,,42,65
243,3,11:42.0,N. Stauskas misses 2-pt layup at rim,,42,65
244,3,11:39.0,,Defensive rebound by A. Drummond,42,65
245,3,11:19.0,,T. Harris misses 3-pt jump shot from 25 ft,42,65
246,3,11:18.0,Defensive rebound by R. Covington,,42,65
247,3,11:11.0,R. Covington misses 3-pt jump shot from 24 ft,,42,65
248,3,11:10.0,,Defensive rebound by K. Caldwell-Pope,42,65
249,3,11:00.0,,Turnover by A. Drummond (bad pass),42,65
250,3,10:50.0,Turnover by R. Covington (bad pass; steal by M. Morris),,42,65
251,3,10:44.0,,Shooting foul by R. Covington (drawn by M. Morris),42,65
252,3,10:44.0,,M. Morris makes free throw 1 of 2,42,66
253,3,10:44.0,,M. Morris makes free throw 2 of 2,42,67
254,3,10:25.0,N. Noel misses 2-pt jump shot from 4 ft,,42,67
255,3,10:23.0,,Defensive rebound by A. Drummond,42,67
256,3,10:06.0,,Turnover by R. Jackson (bad pass; steal by I. Smith),42,67
257,3,10:02.0,Turnover by I. Smith (bad pass; steal by R. Jackson),,42,67
258,3,9:55.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),42,69
259,3,9:41.0,J. Okafor makes 2-pt jump shot from 14 ft (assist by I. Smith),,44,69
260,3,9:24.0,,M. Morris misses 2-pt jump shot from 14 ft,44,69
261,3,9:22.0,Defensive rebound by N. Noel,,44,69
262,3,9:14.0,I. Smith misses 2-pt jump shot from 12 ft,,44,69
263,3,9:13.0,,Defensive rebound by A. Drummond,44,69
264,3,9:00.0,,R. Jackson misses 3-pt jump shot from 26 ft,44,69
265,3,8:59.0,Defensive rebound by Team,,44,69
266,3,8:43.0,J. Okafor misses 2-pt jump shot from 15 ft,,44,69
267,3,8:42.0,,Defensive rebound by T. Harris,44,69
268,3,8:37.0,,T. Harris makes 2-pt jump shot from 4 ft,44,71
269,3,8:37.0,Philadelphia full timeout,,44,71
270,3,8:37.0,H. Thompson enters the game for N. Noel,,44,71
271,3,8:37.0,J. Grant enters the game for N. Stauskas,,44,71
272,3,8:21.0,J. Okafor makes 2-pt layup at rim,,46,71
273,3,8:00.0,,Shooting foul by I. Smith (drawn by R. Jackson),46,71
274,3,8:00.0,,R. Jackson makes free throw 1 of 2,46,72
275,3,8:00.0,,R. Jackson makes free throw 2 of 2,46,73
276,3,7:44.0,H. Thompson misses 2-pt jump shot from 17 ft,,46,73
277,3,7:43.0,,Defensive rebound by A. Drummond,46,73
278,3,7:27.0,Offensive charge foul by T. Harris (drawn by J. Grant),,46,73
279,3,7:27.0,,Turnover by T. Harris (offensive foul),46,73
280,3,7:17.0,H. Thompson misses 3-pt jump shot from 25 ft,,46,73
281,3,7:15.0,,Defensive rebound by A. Drummond,46,73
282,3,6:53.0,,T. Harris makes 2-pt layup at rim,46,75
283,3,6:33.0,R. Covington misses 3-pt jump shot from 25 ft,,46,75
284,3,6:31.0,,Defensive rebound by A. Drummond,46,75
285,3,6:15.0,,M. Morris misses 3-pt jump shot from 25 ft,46,75
286,3,6:13.0,Defensive rebound by J. Grant,,46,75
287,3,5:55.0,J. Okafor misses 2-pt jump shot from 10 ft,,46,75
288,3,5:54.0,,Defensive rebound by M. Morris,46,75
289,3,5:44.0,,Turnover by R. Jackson (bad pass; steal by I. Smith),46,75
290,3,5:34.0,R. Covington misses 3-pt jump shot from 25 ft,,46,75
291,3,5:33.0,,Defensive rebound by R. Jackson,46,75
292,3,5:30.0,,Shooting foul by J. Grant (drawn by T. Harris),46,75
293,3,5:30.0,,T. Harris misses free throw 1 of 2,46,75
294,3,5:30.0,,Offensive rebound by Team,46,75
295,3,5:30.0,R. Holmes enters the game for J. Okafor,,46,75
296,3,5:30.0,,T. Harris makes free throw 2 of 2,46,76
297,3,5:22.0,I. Smith makes 2-pt layup at rim (assist by R. Holmes),,48,76
298,3,5:22.0,,Detroit full timeout,48,76
299,3,5:22.0,I. Canaan enters the game for R. Covington,,48,76
300,3,4:58.0,,T. Harris misses 2-pt jump shot from 14 ft,48,76
301,3,4:57.0,Defensive rebound by I. Smith,,48,76
302,3,4:50.0,J. Grant makes 2-pt layup from 1 ft (assist by I. Smith),,50,76
303,3,4:42.0,,Offensive foul by K. Caldwell-Pope (drawn by J. Grant),50,76
304,3,4:42.0,,Turnover by K. Caldwell-Pope (offensive foul),50,76
305,3,4:42.0,,R. Bullock enters the game for M. Morris,50,76
306,3,4:30.0,R. Holmes misses 3-pt jump shot from 26 ft,,50,76
307,3,4:29.0,Offensive rebound by I. Smith,,50,76
308,3,4:28.0,I. Canaan misses 3-pt jump shot from 23 ft,,50,76
309,3,4:24.0,,Defensive rebound by T. Harris,50,76
310,3,4:18.0,,Turnover by R. Jackson (lost ball; steal by I. Smith),50,76
311,3,4:05.0,H. Thompson makes 2-pt jump shot from 21 ft (assist by I. Smith),,52,76
312,3,3:45.0,,R. Jackson makes 2-pt jump shot from 12 ft,52,78
313,3,3:32.0,R. Holmes misses 2-pt layup from 1 ft,,52,78
314,3,3:31.0,Offensive rebound by R. Holmes,,52,78
315,3,3:28.0,R. Holmes makes 2-pt dunk at rim,,54,78
316,3,3:08.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),54,81
317,3,2:42.0,R. Holmes makes 2-pt layup from 1 ft,,56,81
318,3,2:25.0,,R. Jackson makes 2-pt layup at rim,56,83
319,3,2:05.0,I. Canaan makes 2-pt jump shot from 18 ft,,58,83
320,3,1:49.0,,Turnover by R. Jackson (bad pass; steal by I. Canaan),58,83
321,3,1:46.0,I. Canaan misses 3-pt jump shot from 24 ft,,58,83
322,3,1:45.0,Offensive rebound by H. Thompson,,58,83
323,3,1:44.0,H. Thompson makes 2-pt layup from 1 ft,,60,83
324,3,1:18.0,,R. Jackson misses 3-pt jump shot from 27 ft,60,83
325,3,1:18.0,,Offensive rebound by Team,60,83
326,3,1:18.0,,S. Blake enters the game for R. Jackson,60,83
327,3,1:18.0,K. Marshall enters the game for I. Smith,,60,83
328,3,1:15.0,,T. Harris misses 2-pt jump shot from 17 ft,60,83
329,3,1:14.0,,Offensive rebound by Team,60,83
330,3,1:04.0,,Shooting foul by R. Holmes (drawn by A. Drummond),60,83
331,3,1:04.0,,A. Drummond misses free throw 1 of 2,60,83
332,3,1:04.0,,Offensive rebound by Team,60,83
333,3,1:04.0,,A. Drummond misses free throw 2 of 2,60,83
334,3,1:02.0,Defensive rebound by R. Holmes,,60,83
335,3,0:42.0,I. Canaan misses 2-pt jump shot from 18 ft,,60,83
336,3,0:40.0,,Defensive rebound by A. Drummond,60,83
337,3,0:32.0,,Turnover by A. Drummond (bad pass; steal by H. Thompson),60,83
338,3,0:25.0,Shooting foul by A. Drummond (drawn by J. Grant),,60,83
339,3,0:25.0,J. Grant makes free throw 1 of 2,,61,83
340,3,0:25.0,J. Grant misses free throw 2 of 2,,61,83
341,3,0:23.0,,Defensive rebound by A. Drummond,61,83
342,3,0:03.0,,Shooting foul by R. Holmes (drawn by A. Drummond),61,83
343,3,0:03.0,,A. Drummond makes free throw 1 of 2,61,84
344,3,0:03.0,,A. Drummond makes free throw 2 of 2,61,85
345,3,0:01.0,K. Marshall misses 3-pt jump shot from 39 ft,,61,85
346,3,0:00.0,Offensive rebound by Team,,61,85
347,4,11:41.0,,S. Blake makes 3-pt jump shot from 23 ft (assist by D. Hilliard),61,88
348,4,11:36.0,Shooting foul by S. Blake (drawn by K. Marshall),,61,88
349,4,11:36.0,K. Marshall misses free throw 1 of 2,,61,88
350,4,11:36.0,Offensive rebound by Team,,61,88
351,4,11:36.0,K. Marshall makes free throw 2 of 2,,62,88
352,4,11:21.0,,M. Morris misses 3-pt jump shot from 23 ft,62,88
353,4,11:21.0,,Offensive rebound by Team,62,88
354,4,11:21.0,Loose ball foul by H. Thompson (drawn by A. Baynes),,62,88
355,4,11:08.0,,D. Hilliard misses 2-pt jump shot from 3 ft (block by R. Holmes),62,88
356,4,11:06.0,Defensive rebound by H. Thompson,,62,88
357,4,10:59.0,J. Grant misses 2-pt layup from 1 ft,,62,88
358,4,10:57.0,,Defensive rebound by M. Morris,62,88
359,4,10:44.0,,D. Hilliard misses 2-pt jump shot from 17 ft,62,88
360,4,10:42.0,,Offensive rebound by A. Baynes,62,88
361,4,10:36.0,,S. Blake misses 3-pt jump shot from 25 ft,62,88
362,4,10:34.0,Defensive rebound by I. Canaan,,62,88
363,4,10:19.0,K. Marshall misses 2-pt jump shot from 16 ft,,62,88
364,4,10:18.0,,Defensive rebound by D. Hilliard,62,88
365,4,10:05.0,,D. Hilliard misses 3-pt jump shot from 25 ft,62,88
366,4,10:05.0,Defensive rebound by R. Holmes,,62,88
367,4,9:58.0,R. Holmes misses 2-pt jump shot from 11 ft,,62,88
368,4,9:57.0,,Defensive rebound by D. Hilliard,62,88
369,4,9:45.0,,A. Baynes makes 2-pt layup from 1 ft (assist by M. Morris),62,90
370,4,9:45.0,Philadelphia full timeout,,62,90
371,4,9:45.0,N. Stauskas enters the game for J. Grant,,62,90
372,4,9:45.0,C. Landry enters the game for I. Canaan,,62,90
373,4,9:30.0,H. Thompson misses 2-pt jump shot at rim,,62,90
374,4,9:30.0,Offensive rebound by H. Thompson,,62,90
375,4,9:30.0,H. Thompson makes 2-pt layup at rim,,64,90
376,4,9:30.0,Shooting foul by R. Bullock (drawn by H. Thompson),,64,90
377,4,9:30.0,H. Thompson makes free throw 1 of 1,,65,90
378,4,9:15.0,,M. Morris misses 2-pt jump shot from 11 ft,65,90
379,4,9:13.0,Defensive rebound by K. Marshall,,65,90
380,4,9:02.0,Turnover by C. Landry (lost ball; steal by A. Baynes),,65,90
381,4,8:46.0,,D. Hilliard misses 3-pt jump shot from 23 ft,65,90
382,4,8:44.0,Defensive rebound by R. Holmes,,65,90
383,4,8:40.0,Turnover by K. Marshall (lost ball),,65,90
384,4,8:29.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by S. Blake),65,93
385,4,8:29.0,Philadelphia full timeout,,65,93
386,4,8:19.0,,Violation by A. Baynes (def goaltending),65,93
387,4,8:19.0,K. Marshall makes 2-pt layup at rim,,67,93
388,4,8:01.0,,D. Hilliard makes 3-pt jump shot from 27 ft (assist by M. Morris),67,96
389,4,7:46.0,N. Stauskas misses 2-pt jump shot from 17 ft,,67,96
390,4,7:46.0,Offensive rebound by R. Holmes,,67,96
391,4,7:41.0,Turnover by R. Holmes (bad pass),,67,96
392,4,7:33.0,,M. Morris misses 2-pt jump shot from 17 ft,67,96
393,4,7:33.0,Defensive rebound by N. Stauskas,,67,96
