,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
133,2,7:14.0,,J. Anderson misses 3-pt jump shot from 22 ft,32,47
134,2,7:13.0,Defensive rebound by R. Hood,,32,47
135,2,7:02.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),,35,47
136,2,7:01.0,,Dallas full timeout,35,47
137,2,7:01.0,,C. Parsons enters the game for D. Nowitzki,35,47
138,2,7:01.0,,Z. Pachulia enters the game for R. Felton,35,47
139,2,7:01.0,,D. Williams enters the game for D. Powell,35,47
140,2,7:01.0,,W. Matthews enters the game for J. Anderson,35,47
141,2,7:01.0,G. Hayward enters the game for E. Green,,35,47
142,2,6:49.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Williams),35,50
143,2,6:31.0,R. Hood makes 2-pt layup at rim (assist by R. Gobert),,37,50
144,2,6:14.0,,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by J. Barea),37,52
145,2,5:56.0,Shooting foul by W. Matthews (drawn by G. Hayward),,37,52
146,2,5:56.0,G. Hayward makes free throw 1 of 2,,38,52
147,2,5:56.0,G. Hayward makes free throw 2 of 2,,39,52
148,2,5:37.0,,W. Matthews misses 3-pt jump shot from 24 ft,39,52
149,2,5:36.0,Defensive rebound by R. Gobert,,39,52
150,2,5:32.0,Turnover by T. Booker (traveling),,39,52
151,2,5:13.0,,Shooting foul by T. Booker (drawn by C. Parsons),39,52
152,2,5:13.0,,C. Parsons misses free throw 1 of 2,39,52
153,2,5:13.0,,Offensive rebound by Team,39,52
154,2,5:13.0,D. Favors enters the game for R. Gobert,,39,52
155,2,5:13.0,,C. Parsons makes free throw 2 of 2,39,53
156,2,4:50.0,R. Hood makes 2-pt jump shot from 13 ft,,41,53
157,2,4:24.0,,D. Williams misses 3-pt jump shot from 24 ft,41,53
158,2,4:24.0,Defensive rebound by T. Booker,,41,53
159,2,4:17.0,R. Hood misses 3-pt jump shot from 24 ft,,41,53
160,2,4:15.0,,Defensive rebound by Team,41,53
161,2,4:06.0,,W. Matthews misses 2-pt layup from 1 ft,41,53
162,2,4:05.0,Defensive rebound by D. Favors,,41,53
163,2,3:57.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Hood),,44,53
164,2,3:42.0,,J. Barea misses 2-pt jump shot from 6 ft,44,53
165,2,3:40.0,Defensive rebound by D. Favors,,44,53
166,2,3:32.0,G. Hayward makes 2-pt layup at rim (assist by D. Favors),,46,53
167,2,3:32.0,,Dallas full timeout,46,53
168,2,3:32.0,,D. Nowitzki enters the game for J. Barea,46,53
169,2,3:32.0,R. Gobert enters the game for T. Booker,,46,53
170,2,3:17.0,,D. Nowitzki misses 3-pt jump shot from 22 ft,46,53
171,2,3:16.0,Defensive rebound by G. Hayward,,46,53
172,2,3:03.0,Shooting foul by C. Parsons (drawn by R. Gobert),,46,53
173,2,3:03.0,R. Gobert makes free throw 1 of 2,,47,53
174,2,3:03.0,R. Gobert misses free throw 2 of 2,,47,53
175,2,3:02.0,,Defensive rebound by D. Nowitzki,47,53
176,2,2:50.0,,C. Parsons makes 2-pt layup at rim (assist by Z. Pachulia),47,55
177,2,2:23.0,R. Hood misses 2-pt jump shot from 6 ft,,47,55
178,2,2:22.0,,Defensive rebound by Z. Pachulia,47,55
179,2,2:12.0,,Shooting foul by R. Gobert (drawn by Z. Pachulia),47,55
180,2,2:12.0,Official timeout,,47,55
181,2,2:12.0,,Z. Pachulia misses free throw 1 of 2,47,55
182,2,2:12.0,,Offensive rebound by Team,47,55
183,2,2:12.0,,Z. Pachulia makes free throw 2 of 2,47,56
184,2,1:59.0,G. Hayward misses 3-pt jump shot from 24 ft,,47,56
185,2,1:58.0,,Defensive rebound by C. Parsons,47,56
186,2,1:49.0,,Personal foul by J. Ingles (drawn by D. Nowitzki),47,56
187,2,1:37.0,,C. Parsons misses 3-pt jump shot from 24 ft,47,56
188,2,1:35.0,Defensive rebound by J. Ingles,,47,56
189,2,1:26.0,G. Hayward misses 2-pt jump shot from 18 ft,,47,56
190,2,1:25.0,Offensive rebound by D. Favors,,47,56
191,2,1:12.0,R. Gobert makes 2-pt dunk at rim (assist by D. Favors),,49,56
192,2,0:47.0,,C. Parsons makes 2-pt jump shot from 13 ft,49,58
193,2,0:37.0,Turnover by J. Ingles (traveling),,49,58
194,2,0:27.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,49,58
195,2,0:26.0,Defensive rebound by R. Gobert,,49,58
196,2,0:04.0,Shooting foul by D. Williams (drawn by R. Hood),,49,58
197,2,0:04.0,R. Hood makes free throw 1 of 2,,50,58
198,2,0:04.0,T. Booker enters the game for R. Gobert,,50,58
199,2,0:04.0,C. Johnson enters the game for J. Ingles,,50,58
200,2,0:04.0,,R. Felton enters the game for D. Williams,50,58
201,2,0:04.0,R. Hood makes free throw 2 of 2,,51,58
202,2,0:01.0,,C. Parsons misses 3-pt jump shot from 36 ft,51,58
203,2,0:00.0,,Offensive rebound by Team,51,58
204,3,11:43.0,,D. Williams misses 2-pt jump shot from 9 ft,51,58
205,3,11:42.0,Defensive rebound by R. Gobert,,51,58
206,3,11:26.0,R. Hood misses 2-pt jump shot from 5 ft,,51,58
207,3,11:25.0,,Defensive rebound by D. Nowitzki,51,58
208,3,11:11.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,51,58
209,3,11:10.0,Defensive rebound by R. Gobert,,51,58
210,3,10:59.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Neto),,53,58
211,3,10:42.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),53,60
212,3,10:26.0,R. Hood misses 3-pt jump shot from 24 ft,,53,60
213,3,10:24.0,,Defensive rebound by D. Nowitzki,53,60
214,3,10:17.0,,Shooting block foul by R. Gobert (drawn by W. Matthews),53,60
215,3,10:17.0,,W. Matthews makes free throw 1 of 2,53,61
216,3,10:17.0,,W. Matthews makes free throw 2 of 2,53,62
217,3,10:02.0,D. Favors makes 2-pt jump shot from 13 ft (assist by R. Hood),,55,62
218,3,9:31.0,,C. Parsons makes 2-pt jump shot from 8 ft,55,64
219,3,9:14.0,D. Favors misses 2-pt jump shot from 15 ft,,55,64
220,3,9:13.0,,Defensive rebound by Z. Pachulia,55,64
221,3,8:52.0,,D. Williams makes 2-pt layup from 1 ft (assist by Z. Pachulia),55,66
222,3,8:32.0,R. Neto makes 2-pt jump shot from 9 ft,,57,66
223,3,8:21.0,,Shooting foul by R. Neto (drawn by D. Williams),57,66
224,3,8:21.0,,D. Williams makes free throw 1 of 2,57,67
225,3,8:21.0,,D. Williams makes free throw 2 of 2,57,68
226,3,7:57.0,D. Favors misses 2-pt jump shot from 7 ft,,57,68
227,3,7:56.0,Offensive rebound by Team,,57,68
228,3,7:56.0,T. Booker enters the game for D. Favors,,57,68
229,3,7:37.0,R. Neto misses 3-pt jump shot from 23 ft,,57,68
230,3,7:36.0,,Defensive rebound by W. Matthews,57,68
231,3,7:27.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,57,68
232,3,7:26.0,Defensive rebound by R. Gobert,,57,68
233,3,7:05.0,Shooting foul by Z. Pachulia (drawn by R. Gobert),,57,68
234,3,7:05.0,R. Gobert makes free throw 1 of 2,,58,68
235,3,7:05.0,R. Gobert makes free throw 2 of 2,,59,68
236,3,6:48.0,,Shooting foul by T. Booker (drawn by D. Nowitzki),59,68
237,3,6:48.0,,D. Nowitzki makes free throw 1 of 2,59,69
238,3,6:48.0,,D. Nowitzki makes free throw 2 of 2,59,70
239,3,6:36.0,Personal foul by C. Parsons (drawn by R. Hood),,59,70
240,3,6:23.0,R. Hood makes 2-pt jump shot from 13 ft,,61,70
241,3,6:02.0,,Shooting foul by R. Neto (drawn by D. Williams),61,70
242,3,6:02.0,,D. Williams misses free throw 1 of 3,61,70
243,3,6:02.0,,Offensive rebound by Team,61,70
244,3,6:02.0,,D. Williams misses free throw 2 of 3,61,70
245,3,6:02.0,,Offensive rebound by Team,61,70
246,3,6:02.0,,R. Felton enters the game for D. Nowitzki,61,70
247,3,6:02.0,J. Ingles enters the game for R. Neto,,61,70
248,3,6:02.0,,D. Williams makes free throw 3 of 3,61,71
249,3,5:45.0,J. Ingles misses 3-pt jump shot from 23 ft,,61,71
250,3,5:44.0,,Defensive rebound by R. Felton,61,71
251,3,5:38.0,,Turnover by D. Williams (lost ball),61,71
252,3,5:38.0,,Dallas full timeout,61,71
253,3,5:22.0,R. Hood misses 3-pt jump shot from 23 ft,,61,71
254,3,5:22.0,Offensive rebound by Team,,61,71
255,3,5:05.0,G. Hayward misses 2-pt jump shot from 20 ft,,61,71
256,3,5:04.0,Offensive rebound by T. Booker,,61,71
257,3,5:03.0,T. Booker makes 2-pt layup at rim,,63,71
258,3,4:42.0,,Turnover by Z. Pachulia (bad pass),63,71
259,3,4:21.0,G. Hayward misses 2-pt jump shot from 14 ft,,63,71
260,3,4:20.0,Offensive rebound by T. Booker,,63,71
261,3,4:18.0,T. Booker makes 2-pt layup from 2 ft,,65,71
262,3,4:00.0,,W. Matthews makes 2-pt layup from 1 ft,65,73
263,3,3:42.0,G. Hayward misses 3-pt jump shot from 24 ft,,65,73
264,3,3:41.0,,Defensive rebound by Z. Pachulia,65,73
265,3,3:27.0,,R. Felton makes 2-pt layup from 2 ft,65,75
266,3,3:02.0,R. Hood makes 2-pt layup from 2 ft,,67,75
267,3,2:51.0,,C. Parsons makes 2-pt layup at rim,67,77
268,3,2:51.0,Utah full timeout,,67,77
269,3,2:51.0,D. Favors enters the game for G. Hayward,,67,77
270,3,2:51.0,E. Green enters the game for R. Gobert,,67,77
271,3,2:51.0,Violation by Team (jump ball),,67,77
272,3,2:30.0,Shooting foul by C. Parsons (drawn by D. Favors),,67,77
273,3,2:30.0,D. Favors makes free throw 1 of 2,,68,77
274,3,2:30.0,,D. Nowitzki enters the game for C. Parsons,68,77
275,3,2:30.0,D. Favors misses free throw 2 of 2,,68,77
276,3,2:29.0,,Defensive rebound by R. Felton,68,77
277,3,2:11.0,,R. Felton misses 2-pt jump shot from 19 ft,68,77
278,3,2:10.0,Defensive rebound by E. Green,,68,77
279,3,1:58.0,Turnover by J. Ingles (bad pass; steal by R. Felton),,68,77
280,3,1:54.0,,W. Matthews makes 2-pt dunk at rim (assist by R. Felton),68,79
281,3,1:36.0,T. Booker makes 2-pt layup from 1 ft (assist by D. Favors),,70,79
282,3,1:28.0,,Shooting foul by E. Green (drawn by Z. Pachulia),70,79
283,3,1:28.0,,Z. Pachulia makes free throw 1 of 2,70,80
284,3,1:28.0,,J. Barea enters the game for D. Williams,70,80
285,3,1:28.0,,Z. Pachulia makes free throw 2 of 2,70,81
286,3,1:13.0,R. Hood misses 2-pt jump shot from 9 ft,,70,81
287,3,1:11.0,Offensive rebound by T. Booker,,70,81
288,3,1:11.0,T. Booker makes 2-pt dunk at rim,,72,81
289,3,0:59.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),72,83
290,3,0:42.0,E. Green makes 2-pt jump shot from 16 ft,,74,83
291,3,0:37.0,,Shooting block foul by T. Booker (drawn by R. Felton),74,83
292,3,0:37.0,,R. Felton makes free throw 1 of 2,74,84
293,3,0:37.0,,D. Powell enters the game for Z. Pachulia,74,84
294,3,0:37.0,T. Lyles enters the game for T. Booker,,74,84
295,3,0:37.0,,R. Felton makes free throw 2 of 2,74,85
296,3,0:32.0,R. Hood makes 2-pt jump shot from 9 ft,,76,85
297,3,0:13.0,,W. Matthews makes 2-pt jump shot from 12 ft,76,87
298,3,0:05.0,Personal take foul by R. Felton (drawn by R. Hood),,76,87
299,3,0:05.0,,J. Anderson enters the game for D. Nowitzki,76,87
300,3,0:00.0,R. Hood makes 2-pt jump shot from 19 ft,,78,87
301,4,11:43.0,T. Lyles misses 3-pt jump shot from 22 ft,,78,87
302,4,11:41.0,Offensive rebound by C. Johnson,,78,87
303,4,11:37.0,D. Favors makes 2-pt dunk at rim (assist by C. Johnson),,80,87
304,4,11:18.0,,D. Powell makes 2-pt layup from 2 ft (assist by R. Felton),80,89
305,4,11:18.0,,Shooting foul by G. Hayward (drawn by D. Powell),80,89
306,4,11:18.0,,D. Powell makes free throw 1 of 1,80,90
307,4,10:55.0,E. Green misses 3-pt jump shot from 24 ft,,80,90
308,4,10:54.0,,Defensive rebound by J. Anderson,80,90
309,4,10:33.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,80,90
310,4,10:32.0,Defensive rebound by D. Favors,,80,90
311,4,10:22.0,D. Favors makes 2-pt jump shot from 2 ft (assist by G. Hayward),,82,90
312,4,10:22.0,Shooting foul by D. Nowitzki (drawn by D. Favors),,82,90
313,4,10:22.0,D. Favors makes free throw 1 of 1,,83,90
314,4,10:01.0,,J. Barea misses 2-pt jump shot from 11 ft,83,90
315,4,10:00.0,Defensive rebound by T. Lyles,,83,90
316,4,9:52.0,Turnover by D. Favors (bad pass; steal by J. Anderson),,83,90
317,4,9:42.0,,Personal block foul by D. Favors (drawn by R. Felton),83,90
318,4,9:34.0,,R. Felton misses 2-pt jump shot from 8 ft,83,90
319,4,9:33.0,,Offensive rebound by R. Felton,83,90
320,4,9:33.0,,Shooting foul by E. Green (drawn by R. Felton),83,90
321,4,9:33.0,,R. Felton makes free throw 1 of 2,83,91
322,4,9:33.0,,C. Parsons enters the game for D. Nowitzki,83,91
323,4,9:33.0,R. Neto enters the game for E. Green,,83,91
324,4,9:33.0,,R. Felton makes free throw 2 of 2,83,92
325,4,9:20.0,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),,85,92
326,4,9:20.0,Shooting foul by J. Anderson (drawn by D. Favors),,85,92
327,4,9:20.0,D. Favors misses free throw 1 of 1,,85,92
328,4,9:20.0,,Defensive rebound by J. Barea,85,92
329,4,9:07.0,,Turnover by D. Powell (step out of bounds),85,92
330,4,8:58.0,Shooting foul by J. Barea (drawn by G. Hayward),,85,92
331,4,8:58.0,Official timeout,,85,92
332,4,8:58.0,,Z. Pachulia enters the game for D. Powell,85,92
333,4,8:58.0,,D. Williams enters the game for J. Barea,85,92
334,4,8:58.0,,W. Matthews enters the game for J. Anderson,85,92
335,4,8:58.0,G. Hayward misses free throw 1 of 2,,85,92
336,4,8:58.0,Offensive rebound by Team,,85,92
337,4,8:58.0,G. Hayward makes free throw 2 of 2,,86,92
338,4,8:43.0,,C. Parsons misses 2-pt jump shot from 16 ft,86,92
339,4,8:41.0,,Offensive rebound by Z. Pachulia,86,92
340,4,8:41.0,,Z. Pachulia misses 2-pt layup from 1 ft,86,92
341,4,8:40.0,Defensive rebound by C. Johnson,,86,92
342,4,8:33.0,Personal foul by W. Matthews (drawn by G. Hayward),,86,92
343,4,8:25.0,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hayward),,88,92
344,4,7:57.0,,W. Matthews misses 3-pt jump shot from 24 ft,88,92
345,4,7:56.0,,Offensive rebound by W. Matthews,88,92
346,4,7:50.0,,C. Parsons misses 3-pt jump shot from 22 ft,88,92
347,4,7:49.0,Defensive rebound by D. Favors,,88,92
348,4,7:31.0,T. Lyles misses 2-pt jump shot from 6 ft,,88,92
349,4,7:29.0,Offensive rebound by C. Johnson,,88,92
350,4,7:29.0,Shooting foul by R. Felton (drawn by C. Johnson),,88,92
351,4,7:29.0,C. Johnson makes free throw 1 of 2,,89,92
352,4,7:29.0,,D. Nowitzki enters the game for R. Felton,89,92
353,4,7:29.0,C. Johnson makes free throw 2 of 2,,90,92
354,4,7:15.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by W. Matthews),90,94
355,4,6:59.0,T. Lyles makes 2-pt jump shot from 4 ft,,92,94
356,4,6:41.0,,D. Williams misses 2-pt jump shot from 18 ft,92,94
357,4,6:40.0,Defensive rebound by G. Hayward,,92,94
358,4,6:29.0,G. Hayward makes 2-pt jump shot from 8 ft,,94,94
359,4,6:29.0,,Dallas full timeout,94,94
360,4,6:29.0,R. Hood enters the game for C. Johnson,,94,94
361,4,6:20.0,,Personal foul by T. Lyles (drawn by D. Williams),94,94
362,4,6:11.0,,C. Parsons misses 3-pt jump shot from 22 ft,94,94
363,4,6:10.0,,Offensive rebound by Z. Pachulia,94,94
364,4,6:03.0,,D. Williams misses 2-pt jump shot from 13 ft,94,94
365,4,6:01.0,,Offensive rebound by Z. Pachulia,94,94
366,4,5:51.0,Offensive charge foul by C. Parsons (drawn by D. Favors),,94,94
367,4,5:51.0,,Turnover by C. Parsons (offensive foul),94,94
368,4,5:51.0,R. Gobert enters the game for T. Lyles,,94,94
369,4,5:51.0,,R. Felton enters the game for C. Parsons,94,94
370,4,5:38.0,R. Gobert makes 2-pt layup at rim (assist by D. Favors),,96,94
371,4,5:18.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,96,94
372,4,5:17.0,Defensive rebound by G. Hayward,,96,94
373,4,4:55.0,G. Hayward misses 3-pt jump shot from 28 ft,,96,94
374,4,4:53.0,Offensive rebound by Team,,96,94
375,4,4:53.0,Turnover by Team (shot clock),,96,94
376,4,4:34.0,,Shooting block foul by R. Neto (drawn by D. Williams),96,94
377,4,4:34.0,,D. Williams makes free throw 1 of 2,96,95
378,4,4:34.0,T. Lyles enters the game for D. Favors,,96,95
379,4,4:34.0,,D. Williams makes free throw 2 of 2,96,96
380,4,4:14.0,R. Hood makes 2-pt jump shot from 10 ft,,98,96
381,4,4:00.0,,D. Williams makes 2-pt jump shot from 4 ft,98,98
382,4,3:43.0,Shooting foul by D. Nowitzki (drawn by R. Neto),,98,98
383,4,3:43.0,R. Neto makes free throw 1 of 2,,99,98
384,4,3:43.0,R. Neto misses free throw 2 of 2,,99,98
385,4,3:42.0,,Defensive rebound by D. Nowitzki,99,98
386,4,3:22.0,,D. Williams misses 2-pt jump shot from 5 ft (block by R. Gobert),99,98
387,4,3:21.0,Defensive rebound by R. Hood,,99,98
388,4,3:15.0,T. Lyles misses 3-pt jump shot from 24 ft,,99,98
389,4,3:13.0,,Defensive rebound by R. Felton,99,98
