,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
384,4,7:58.0,,Turnover by I. Canaan (bad pass; steal by M. Muscala),101,72
385,4,7:54.0,E. Tavares makes 2-pt dunk at rim (assist by L. Patterson),,103,72
386,4,7:45.0,,Philadelphia full timeout,103,72
387,4,7:45.0,T. Hardaway enters the game for D. Schröder,,103,72
388,4,7:45.0,,K. Marshall enters the game for R. Covington,103,72
389,4,7:45.0,,N. Stauskas enters the game for J. Okafor,103,72
390,4,7:45.0,,J. Sampson enters the game for I. Smith,103,72
391,4,7:45.0,,R. Holmes enters the game for I. Canaan,103,72
392,4,7:45.0,,J. Grant enters the game for T. McConnell,103,72
393,4,7:33.0,,J. Sampson makes 2-pt layup from 2 ft (assist by J. Grant),103,74
394,4,7:33.0,,Shooting foul by E. Tavares (drawn by J. Sampson),103,74
395,4,7:33.0,,J. Sampson makes free throw 1 of 1,103,75
396,4,7:21.0,Turnover by E. Tavares (step out of bounds),,103,75
397,4,7:00.0,,J. Grant misses 2-pt hook shot from 2 ft,103,75
398,4,6:59.0,Defensive rebound by S. Mack,,103,75
399,4,6:46.0,S. Mack makes 2-pt jump shot from 10 ft,,105,75
400,4,6:36.0,,K. Marshall misses 3-pt jump shot from 25 ft,105,75
401,4,6:34.0,Defensive rebound by E. Tavares,,105,75
402,4,6:17.0,S. Mack misses 2-pt jump shot from 4 ft,,105,75
403,4,6:15.0,Offensive rebound by E. Tavares,,105,75
404,4,6:15.0,E. Tavares makes 2-pt dunk at rim,,107,75
405,4,6:08.0,,R. Holmes misses 2-pt jump shot from 8 ft,107,75
406,4,6:07.0,Defensive rebound by L. Patterson,,107,75
407,4,5:59.0,Personal foul by J. Grant (drawn by L. Patterson),,107,75
408,4,5:59.0,M. Scott enters the game for M. Muscala,,107,75
409,4,5:49.0,S. Mack makes 2-pt jump shot from 8 ft,,109,75
410,4,5:34.0,,J. Grant misses 2-pt jump shot from 4 ft,109,75
411,4,5:32.0,Defensive rebound by M. Scott,,109,75
412,4,5:28.0,T. Hardaway makes 2-pt layup from 2 ft,,111,75
413,4,5:13.0,,N. Stauskas makes 2-pt jump shot from 4 ft (assist by K. Marshall),111,77
414,4,5:06.0,S. Mack misses 2-pt jump shot from 4 ft (block by R. Holmes),,111,77
415,4,5:04.0,Offensive rebound by Team,,111,77
416,4,5:04.0,Offensive foul by M. Scott (drawn by K. Marshall),,111,77
417,4,5:04.0,Turnover by M. Scott (offensive foul),,111,77
418,4,4:59.0,,Turnover by K. Marshall (bad pass),111,77
419,4,4:46.0,Turnover by L. Patterson (lost ball),,111,77
420,4,4:46.0,,C. Landry enters the game for J. Grant,111,77
421,4,4:32.0,,C. Landry misses 2-pt jump shot from 4 ft (block by E. Tavares),111,77
422,4,4:30.0,Defensive rebound by T. Hardaway,,111,77
423,4,4:26.0,T. Hardaway makes 3-pt jump shot from 26 ft,,114,77
424,4,4:12.0,,R. Holmes makes 2-pt layup from 3 ft (assist by K. Marshall),114,79
425,4,4:01.0,S. Mack makes 2-pt layup from 2 ft (assist by M. Scott),,116,79
426,4,3:45.0,,K. Marshall misses 3-pt jump shot from 23 ft,116,79
427,4,3:44.0,Defensive rebound by E. Tavares,,116,79
428,4,3:32.0,M. Scott makes 2-pt jump shot from 10 ft,,118,79
429,4,3:15.0,,Personal foul by S. Mack (drawn by N. Stauskas),118,79
430,4,3:08.0,,K. Marshall misses 2-pt jump shot from 16 ft,118,79
431,4,3:06.0,Defensive rebound by M. Scott,,118,79
432,4,2:55.0,E. Tavares misses 2-pt jump shot from 11 ft,,118,79
433,4,2:53.0,,Defensive rebound by R. Holmes,118,79
434,4,2:45.0,,R. Holmes misses 3-pt jump shot from 25 ft,118,79
435,4,2:43.0,Defensive rebound by S. Mack,,118,79
436,4,2:38.0,Personal foul by C. Landry (drawn by S. Mack),,118,79
437,4,2:38.0,Official timeout,,118,79
438,4,2:34.0,S. Mack makes 2-pt jump shot from 5 ft,,120,79
439,4,2:34.0,Shooting foul by K. Marshall (drawn by S. Mack),,120,79
440,4,2:34.0,S. Mack makes free throw 1 of 1,,121,79
441,4,2:21.0,,N. Stauskas makes 2-pt jump shot from 17 ft (assist by K. Marshall),121,81
442,4,2:05.0,L. Patterson makes 3-pt jump shot from 23 ft (assist by S. Mack),,124,81
443,4,1:48.0,,J. Sampson misses 2-pt jump shot from 16 ft,124,81
444,4,1:46.0,Defensive rebound by M. Scott,,124,81
445,4,1:28.0,L. Patterson misses 3-pt jump shot from 27 ft,,124,81
446,4,1:26.0,,Defensive rebound by N. Stauskas,124,81
447,4,1:18.0,,J. Sampson makes 2-pt layup from 1 ft,124,83
448,4,1:04.0,S. Mack misses 2-pt jump shot from 16 ft,,124,83
449,4,1:02.0,,Defensive rebound by R. Holmes,124,83
450,4,0:47.0,,R. Holmes makes 2-pt dunk at rim (assist by C. Landry),124,85
451,4,0:33.0,Turnover by L. Patterson (bad pass),,124,85
452,4,0:26.0,,Shooting foul by E. Tavares (drawn by R. Holmes),124,85
453,4,0:26.0,,R. Holmes makes free throw 1 of 2,124,86
454,4,0:26.0,,R. Holmes misses free throw 2 of 2,124,86
455,4,0:25.0,Defensive rebound by E. Tavares,,124,86
456,4,0:07.0,S. Mack misses 3-pt jump shot from 26 ft,,124,86
457,4,0:05.0,,Defensive rebound by C. Landry,124,86
458,4,0:01.0,,J. Sampson misses 3-pt jump shot from 25 ft,124,86
459,4,0:00.0,,Offensive rebound by Team,124,86
