,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
382,4,3:10.0,,Defensive rebound by A. Gordon,97,102
383,4,2:55.0,,N. Vučević makes 2-pt jump shot from 14 ft (assist by A. Gordon),97,104
384,4,2:42.0,J. Crowder misses 3-pt jump shot from 24 ft,,97,104
385,4,2:41.0,,Defensive rebound by A. Gordon,97,104
386,4,2:37.0,M. Smart enters the game for K. Olynyk,,97,104
387,4,2:37.0,E. Turner enters the game for J. Crowder,,97,104
388,4,2:34.0,,Shooting foul by I. Thomas (drawn by E. Fournier),97,104
389,4,2:34.0,,E. Fournier makes free throw 1 of 3,97,105
390,4,2:34.0,,E. Fournier makes free throw 2 of 3,97,106
391,4,2:34.0,,V. Oladipo enters the game for M. Hezonja,97,106
392,4,2:34.0,,E. Fournier misses free throw 3 of 3,97,106
393,4,2:32.0,Defensive rebound by M. Smart,,97,106
394,4,2:26.0,Personal foul by E. Fournier (drawn by I. Thomas),,97,106
395,4,2:17.0,Turnover by E. Turner (bad pass; steal by T. Harris),,97,106
396,4,2:01.0,,Turnover by V. Oladipo (bad pass; steal by I. Thomas),97,106
397,4,1:57.0,A. Bradley misses 3-pt jump shot from 25 ft (block by A. Gordon),,97,106
398,4,1:57.0,Offensive rebound by Team,,97,106
399,4,1:57.0,K. Olynyk enters the game for A. Johnson,,97,106
400,4,1:54.0,Turnover by K. Olynyk (lost ball; steal by T. Harris),,97,106
401,4,1:50.0,,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),97,108
402,4,1:43.0,I. Thomas makes 3-pt jump shot from 25 ft,,100,108
403,4,1:29.0,,N. Vučević misses 2-pt layup from 1 ft,100,108
404,4,1:29.0,,Offensive rebound by A. Gordon,100,108
405,4,1:29.0,,A. Gordon makes 2-pt dunk at rim,100,110
406,4,1:20.0,I. Thomas misses 3-pt jump shot from 24 ft,,100,110
407,4,1:18.0,Offensive rebound by K. Olynyk,,100,110
408,4,1:16.0,E. Turner misses 2-pt layup from 1 ft,,100,110
409,4,1:16.0,,Defensive rebound by Team,100,110
410,4,1:16.0,Loose ball foul by E. Turner (drawn by A. Gordon),,100,110
411,4,1:16.0,,A. Gordon makes free throw 1 of 2,100,111
412,4,1:16.0,,J. Smith enters the game for N. Vučević,100,111
413,4,1:16.0,,A. Gordon misses free throw 2 of 2,100,111
414,4,1:13.0,Defensive rebound by E. Turner,,100,111
415,4,1:09.0,E. Turner makes 2-pt jump shot from 6 ft,,102,111
416,4,1:01.0,,Personal foul by E. Turner (drawn by A. Gordon),102,111
417,4,1:01.0,Technical foul by E. Turner,,102,111
418,4,1:01.0,Technical foul by E. Turner,,102,111
419,4,1:01.0,A. Johnson enters the game for E. Turner,,102,111
420,4,1:01.0,,E. Fournier makes technical free throw,102,112
421,4,1:01.0,,E. Fournier makes technical free throw,102,113
422,4,1:01.0,,A. Gordon misses free throw 1 of 2,102,113
423,4,1:01.0,,Offensive rebound by Team,102,113
424,4,1:01.0,,A. Gordon misses free throw 2 of 2,102,113
425,4,1:00.0,Defensive rebound by A. Johnson,,102,113
426,4,1:00.0,Boston full timeout,,102,113
427,4,0:55.0,Shooting foul by E. Fournier (drawn by A. Bradley),,102,113
428,4,0:55.0,A. Bradley makes free throw 1 of 2,,103,113
429,4,0:55.0,A. Bradley makes free throw 2 of 2,,104,113
430,4,0:55.0,Loose ball foul by I. Thomas (drawn by A. Gordon),,104,113
431,4,0:55.0,,A. Gordon misses free throw 1 of 2,104,113
432,4,0:55.0,,Offensive rebound by Team,104,113
433,4,0:55.0,,A. Gordon makes free throw 2 of 2,104,114
434,4,0:55.0,Boston full timeout,,104,114
435,4,0:50.0,A. Bradley misses 3-pt jump shot from 25 ft,,104,114
436,4,0:48.0,,Defensive rebound by A. Gordon,104,114
437,4,0:43.0,,Turnover by V. Oladipo (lost ball; steal by A. Bradley),104,114
438,4,0:41.0,A. Bradley makes 2-pt layup from 2 ft,,106,114
439,4,0:41.0,,Orlando full timeout,106,114
440,4,0:41.0,J. Crowder enters the game for A. Johnson,,106,114
441,4,0:41.0,J. Jerebko enters the game for K. Olynyk,,106,114
442,4,0:41.0,,N. Vučević enters the game for J. Smith,106,114
443,4,0:39.0,,Personal take foul by I. Thomas (drawn by N. Vučević),106,114
444,4,0:39.0,,N. Vučević misses free throw 1 of 2,106,114
445,4,0:39.0,,Offensive rebound by Team,106,114
446,4,0:39.0,,N. Vučević makes free throw 2 of 2,106,115
447,4,0:29.0,I. Thomas misses 3-pt jump shot from 24 ft,,106,115
448,4,0:28.0,Offensive rebound by J. Jerebko,,106,115
449,4,0:28.0,Personal foul by N. Vučević (drawn by J. Jerebko),,106,115
450,4,0:28.0,J. Jerebko makes free throw 1 of 2,,107,115
451,4,0:28.0,J. Jerebko misses free throw 2 of 2,,107,115
452,4,0:27.0,,Defensive rebound by N. Vučević,107,115
453,4,0:24.0,,Personal foul by I. Thomas (drawn by E. Fournier),107,115
454,4,0:24.0,K. Olynyk enters the game for I. Thomas,,107,115
455,4,0:24.0,,E. Fournier misses free throw 1 of 2,107,115
456,4,0:24.0,,Offensive rebound by Team,107,115
457,4,0:24.0,,E. Fournier makes free throw 2 of 2,107,116
458,4,0:19.0,M. Smart makes 3-pt jump shot from 24 ft,,110,116
459,4,0:18.0,,Personal take foul by J. Jerebko (drawn by E. Fournier),110,116
460,4,0:18.0,A. Johnson enters the game for J. Jerebko,,110,116
461,4,0:18.0,,E. Fournier misses free throw 1 of 2,110,116
462,4,0:18.0,,Offensive rebound by Team,110,116
463,4,0:18.0,,E. Fournier makes free throw 2 of 2,110,117
464,4,0:15.0,M. Smart makes 3-pt jump shot from 25 ft,,113,117
465,4,0:15.0,Shooting block foul by V. Oladipo (drawn by M. Smart),,113,117
466,4,0:15.0,M. Smart makes free throw 1 of 1,,114,117
467,4,0:15.0,,Orlando full timeout,114,117
468,4,0:13.0,,Personal take foul by A. Johnson (drawn by N. Vučević),114,117
469,4,0:13.0,,N. Vučević makes free throw 1 of 2,114,118
470,4,0:13.0,J. Young enters the game for A. Johnson,,114,118
471,4,0:13.0,,N. Vučević makes free throw 2 of 2,114,119
472,4,0:06.0,K. Olynyk misses 3-pt jump shot from 25 ft (block by N. Vučević),,114,119
473,4,0:04.0,,Defensive rebound by T. Harris,114,119
474,4,0:00.0,,V. Oladipo misses 3-pt jump shot from 33 ft,114,119
475,4,0:00.0,,Offensive rebound by Team,114,119
