,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
116,2,7:30.0,R. Anderson misses 2-pt jump shot from 15 ft,,44,39
117,2,7:29.0,,Defensive rebound by O. Casspi,44,39
118,2,7:25.0,,Shooting foul by A. Davis (drawn by D. Collison),44,39
119,2,7:25.0,,D. Collison makes free throw 1 of 2,44,40
120,2,7:25.0,K. Perkins enters the game for A. Davis,,44,40
121,2,7:25.0,,D. Cousins enters the game for K. Koufos,44,40
122,2,7:25.0,,D. Collison makes free throw 2 of 2,44,41
123,2,7:09.0,R. Anderson misses 2-pt jump shot from 17 ft,,44,41
124,2,7:09.0,Offensive rebound by Team,,44,41
125,2,7:08.0,Shooting foul by D. Collison (drawn by T. Frazier),,44,41
126,2,7:08.0,T. Frazier makes free throw 1 of 2,,45,41
127,2,7:08.0,,J. Anderson enters the game for D. Collison,45,41
128,2,7:08.0,,S. Curry enters the game for O. Casspi,45,41
129,2,7:08.0,T. Frazier makes free throw 2 of 2,,46,41
130,2,6:43.0,,D. Cousins misses 2-pt jump shot from 15 ft,46,41
131,2,6:42.0,Defensive rebound by K. Perkins,,46,41
132,2,6:34.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by A. Gee),,49,41
133,2,6:16.0,,J. Anderson misses 3-pt jump shot from 25 ft,49,41
134,2,6:15.0,Defensive rebound by K. Perkins,,49,41
135,2,6:14.0,Turnover by K. Perkins (bad pass; steal by D. Cousins),,49,41
136,2,6:07.0,,D. Cousins makes 2-pt jump shot from 8 ft,49,43
137,2,5:42.0,R. Anderson makes 2-pt jump shot from 21 ft (assist by T. Frazier),,51,43
138,2,5:24.0,,Turnover by R. Gay (lost ball; steal by A. Gee),51,43
139,2,5:16.0,A. Gee makes 3-pt jump shot from 22 ft (assist by T. Frazier),,54,43
140,2,5:16.0,,Sacramento full timeout,54,43
141,2,5:16.0,T. Douglas enters the game for T. Frazier,,54,43
142,2,5:16.0,,O. Casspi enters the game for W. Cauley-Stein,54,43
143,2,5:03.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by S. Curry),54,45
144,2,4:47.0,Shooting foul by D. Cousins (drawn by R. Anderson),,54,45
145,2,4:47.0,R. Anderson makes free throw 1 of 2,,55,45
146,2,4:47.0,J. Holiday enters the game for L. Babbitt,,55,45
147,2,4:47.0,R. Anderson makes free throw 2 of 2,,56,45
148,2,4:29.0,,D. Cousins misses 2-pt jump shot from 8 ft,56,45
149,2,4:28.0,Defensive rebound by A. Gee,,56,45
150,2,4:13.0,R. Anderson makes 2-pt jump shot from 17 ft,,58,45
151,2,3:55.0,,O. Casspi misses 2-pt jump shot from 9 ft,58,45
152,2,3:54.0,,Offensive rebound by R. Gay,58,45
153,2,3:54.0,,R. Gay misses 2-pt dunk at rim,58,45
154,2,3:52.0,,Offensive rebound by J. Anderson,58,45
155,2,3:51.0,,O. Casspi misses 2-pt jump shot from 5 ft (block by A. Gee),58,45
156,2,3:50.0,,Offensive rebound by R. Gay,58,45
157,2,3:47.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by R. Gay),58,48
158,2,3:24.0,R. Anderson makes 3-pt jump shot from 25 ft,,61,48
159,2,3:06.0,,O. Casspi makes 2-pt layup from 2 ft,61,50
160,2,2:55.0,J. Holiday makes 2-pt jump shot from 8 ft,,63,50
161,2,2:43.0,,D. Cousins misses 3-pt jump shot from 25 ft,63,50
162,2,2:42.0,Defensive rebound by T. Douglas,,63,50
163,2,2:23.0,R. Anderson makes 2-pt jump shot from 16 ft,,65,50
164,2,2:04.0,,Turnover by J. Anderson (lost ball),65,50
165,2,2:04.0,New Orleans full timeout,,65,50
166,2,2:04.0,,D. Collison enters the game for J. Anderson,65,50
167,2,2:02.0,Violation by Team (jump ball),,65,50
168,2,1:47.0,Turnover by R. Anderson (bad pass; steal by R. Gay),,65,50
169,2,1:43.0,Offensive charge foul by D. Cousins (drawn by R. Anderson),,65,50
170,2,1:43.0,,Turnover by D. Cousins (offensive foul),65,50
171,2,1:34.0,T. Douglas makes 2-pt jump shot from 7 ft (assist by J. Holiday),,67,50
172,2,1:24.0,,Turnover by R. Gay (lost ball; steal by T. Douglas),67,50
173,2,1:23.0,Personal foul by R. Gay,,67,50
174,2,1:13.0,R. Anderson makes 2-pt jump shot from 18 ft (assist by T. Douglas),,69,50
175,2,0:53.0,,O. Casspi misses 3-pt jump shot from 25 ft,69,50
176,2,0:52.0,Defensive rebound by K. Perkins,,69,50
177,2,0:36.0,K. Perkins makes 2-pt layup from 3 ft (assist by R. Anderson),,71,50
178,2,0:30.0,,D. Collison misses 2-pt jump shot from 11 ft,71,50
179,2,0:29.0,Defensive rebound by K. Perkins,,71,50
180,2,0:23.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by A. Gee),,74,50
181,2,0:04.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by S. Curry),74,53
182,2,0:02.0,Turnover by J. Holiday (bad pass; steal by O. Casspi),,74,53
183,2,0:00.0,,D. Collison misses 2-pt jump shot from 23 ft,74,53
184,2,0:00.0,,Offensive rebound by Team,74,53
185,3,11:49.0,,Personal foul by T. Douglas,74,53
186,3,11:42.0,,R. Gay misses 2-pt jump shot from 16 ft,74,53
187,3,11:41.0,Defensive rebound by A. Davis,,74,53
188,3,11:26.0,Turnover by J. Holiday (bad pass; steal by J. Anderson),,74,53
189,3,11:09.0,,J. Anderson makes 2-pt jump shot from 3 ft (assist by R. Gay),74,55
190,3,10:55.0,J. Holiday misses 2-pt jump shot from 17 ft,,74,55
191,3,10:53.0,,Defensive rebound by Q. Acy,74,55
192,3,10:46.0,,D. Collison makes 2-pt jump shot from 19 ft,74,57
193,3,10:25.0,D. Cunningham misses 2-pt jump shot from 22 ft,,74,57
194,3,10:25.0,,Defensive rebound by D. Cousins,74,57
195,3,10:17.0,,D. Collison makes 2-pt layup from 3 ft,74,59
196,3,10:17.0,New Orleans full timeout,,74,59
197,3,10:03.0,A. Davis misses 2-pt jump shot from 20 ft,,74,59
198,3,10:03.0,,Defensive rebound by D. Cousins,74,59
199,3,9:51.0,,D. Cousins makes 2-pt layup from 3 ft (assist by D. Collison),74,61
200,3,9:42.0,Turnover by J. Holiday (bad pass; steal by D. Cousins),,74,61
201,3,9:36.0,,D. Collison makes 2-pt layup from 3 ft,74,63
202,3,9:22.0,Shooting foul by Q. Acy (drawn by J. Holiday),,74,63
203,3,9:22.0,J. Holiday makes free throw 1 of 2,,75,63
204,3,9:22.0,R. Anderson enters the game for D. Cunningham,,75,63
205,3,9:22.0,J. Holiday makes free throw 2 of 2,,76,63
206,3,9:09.0,,R. Gay misses 2-pt jump shot from 17 ft,76,63
207,3,9:08.0,Defensive rebound by A. Davis,,76,63
208,3,8:56.0,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Douglas),,78,63
209,3,8:44.0,,Personal foul by A. Davis,78,63
210,3,8:37.0,,R. Gay makes 2-pt layup from 3 ft,78,65
211,3,8:15.0,J. Holiday makes 2-pt jump shot from 19 ft,,80,65
212,3,8:07.0,,Shooting foul by T. Douglas (drawn by D. Collison),80,65
213,3,8:07.0,,D. Collison makes free throw 1 of 2,80,66
214,3,8:07.0,,D. Collison makes free throw 2 of 2,80,67
215,3,8:04.0,Personal foul by D. Collison,,80,67
216,3,7:51.0,A. Davis makes 3-pt jump shot from 24 ft (assist by R. Anderson),,83,67
217,3,7:35.0,,R. Gay misses 2-pt jump shot from 20 ft,83,67
218,3,7:33.0,Defensive rebound by T. Douglas,,83,67
219,3,7:24.0,T. Douglas misses 2-pt layup from 4 ft,,83,67
220,3,7:22.0,Offensive rebound by A. Davis,,83,67
221,3,7:22.0,A. Davis misses 2-pt layup from 1 ft,,83,67
222,3,7:19.0,,Defensive rebound by D. Cousins,83,67
223,3,7:15.0,,R. Gay makes 2-pt layup from 3 ft (assist by D. Collison),83,69
224,3,7:15.0,,Shooting foul by Ö. Aşık (drawn by R. Gay),83,69
225,3,7:15.0,,S. Curry enters the game for D. Collison,83,69
226,3,7:15.0,,R. Gay makes free throw 1 of 1,83,70
227,3,6:58.0,R. Anderson misses 2-pt jump shot from 19 ft,,83,70
228,3,6:58.0,,Defensive rebound by J. Anderson,83,70
229,3,6:46.0,,J. Anderson misses 2-pt jump shot from 10 ft,83,70
230,3,6:46.0,Defensive rebound by Team,,83,70
231,3,6:46.0,,Loose ball foul by J. Anderson,83,70
232,3,6:27.0,J. Holiday makes 2-pt jump shot from 11 ft,,85,70
233,3,6:08.0,,Turnover by D. Cousins (lost ball; steal by Ö. Aşık),85,70
234,3,6:00.0,T. Douglas makes 3-pt jump shot from 24 ft (assist by R. Anderson),,88,70
235,3,6:00.0,,Sacramento full timeout,88,70
236,3,5:46.0,,D. Cousins misses 2-pt layup from 3 ft,88,70
237,3,5:45.0,Defensive rebound by Ö. Aşık,,88,70
238,3,5:37.0,T. Douglas misses 2-pt jump shot from 7 ft,,88,70
239,3,5:36.0,,Defensive rebound by D. Cousins,88,70
240,3,5:29.0,,Q. Acy makes 2-pt dunk at rim (assist by D. Cousins),88,72
241,3,5:12.0,R. Anderson misses 2-pt layup from 3 ft (block by D. Cousins),,88,72
242,3,5:11.0,,Defensive rebound by D. Cousins,88,72
243,3,5:08.0,,Turnover by D. Cousins (bad pass),88,72
244,3,4:54.0,J. Holiday makes 2-pt jump shot from 18 ft,,90,72
245,3,4:38.0,,D. Cousins makes 2-pt jump shot from 17 ft (assist by J. Anderson),90,74
246,3,4:12.0,A. Davis misses 3-pt jump shot from 25 ft,,90,74
247,3,4:11.0,,Defensive rebound by D. Cousins,90,74
248,3,4:04.0,,Turnover by D. Cousins (bad pass; steal by A. Davis),90,74
249,3,3:56.0,T. Douglas makes 3-pt jump shot from 25 ft,,93,74
250,3,3:39.0,,S. Curry misses 2-pt jump shot from 17 ft (block by T. Douglas),93,74
251,3,3:37.0,Defensive rebound by R. Anderson,,93,74
252,3,3:26.0,Shooting foul by Q. Acy (drawn by Ö. Aşık),,93,74
253,3,3:26.0,Ö. Aşık makes free throw 1 of 2,,94,74
254,3,3:26.0,,D. Collison enters the game for J. Anderson,94,74
255,3,3:26.0,,O. Casspi enters the game for Q. Acy,94,74
256,3,3:26.0,T. Frazier enters the game for T. Douglas,,94,74
257,3,3:26.0,Ö. Aşık misses free throw 2 of 2,,94,74
258,3,3:24.0,,Defensive rebound by R. Gay,94,74
259,3,3:10.0,,D. Collison misses 2-pt jump shot from 20 ft,94,74
260,3,3:09.0,Defensive rebound by Ö. Aşık,,94,74
261,3,2:47.0,R. Anderson misses 2-pt jump shot from 3 ft,,94,74
262,3,2:46.0,,Defensive rebound by R. Gay,94,74
263,3,2:31.0,,Shooting block foul by R. Anderson (drawn by D. Cousins),94,74
264,3,2:31.0,,D. Cousins makes free throw 1 of 2,94,75
265,3,2:31.0,K. Perkins enters the game for Ö. Aşık,,94,75
266,3,2:31.0,,D. Cousins makes free throw 2 of 2,94,76
267,3,2:19.0,T. Frazier makes 2-pt jump shot from 12 ft,,96,76
268,3,2:09.0,,Offensive foul by O. Casspi (drawn by A. Davis),96,76
269,3,2:09.0,,Turnover by O. Casspi (offensive foul),96,76
270,3,2:09.0,,C. Butler enters the game for R. Gay,96,76
271,3,1:50.0,J. Holiday misses 3-pt jump shot from 25 ft,,96,76
272,3,1:49.0,Offensive rebound by R. Anderson,,96,76
273,3,1:49.0,R. Anderson misses 2-pt layup from 2 ft,,96,76
274,3,1:48.0,,Defensive rebound by Team,96,76
275,3,1:48.0,Loose ball foul by R. Anderson,,96,76
276,3,1:48.0,,C. Butler makes free throw 1 of 2,96,77
277,3,1:48.0,,C. Butler makes free throw 2 of 2,96,78
278,3,1:35.0,J. Holiday misses 2-pt layup from 2 ft,,96,78
279,3,1:34.0,,Defensive rebound by D. Cousins,96,78
280,3,1:34.0,,Personal foul by J. Holiday,96,78
281,3,1:34.0,,D. Cousins makes free throw 1 of 2,96,79
282,3,1:34.0,,D. Cousins makes free throw 2 of 2,96,80
283,3,1:18.0,Turnover by A. Davis (lost ball; steal by C. Butler),,96,80
284,3,1:10.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by O. Casspi),96,83
285,3,0:50.0,K. Perkins misses 2-pt jump shot from 10 ft,,96,83
286,3,0:50.0,,Defensive rebound by O. Casspi,96,83
287,3,0:40.0,,O. Casspi misses 2-pt jump shot from 8 ft,96,83
288,3,0:39.0,,Offensive rebound by D. Cousins,96,83
289,3,0:39.0,,D. Cousins misses 2-pt layup from 2 ft,96,83
290,3,0:38.0,Defensive rebound by A. Davis,,96,83
291,3,0:27.0,Shooting foul by C. Butler (drawn by A. Davis),,96,83
292,3,0:27.0,A. Davis makes free throw 1 of 2,,97,83
293,3,0:27.0,A. Gee enters the game for J. Holiday,,97,83
294,3,0:27.0,D. Cunningham enters the game for R. Anderson,,97,83
295,3,0:27.0,A. Davis makes free throw 2 of 2,,98,83
296,3,0:06.0,,D. Cousins misses 2-pt jump shot from 5 ft,98,83
297,3,0:05.0,Defensive rebound by K. Perkins,,98,83
298,4,11:49.0,A. Davis misses 3-pt jump shot from 25 ft,,98,83
299,4,11:48.0,,Defensive rebound by O. Casspi,98,83
300,4,11:29.0,,D. Collison misses 2-pt jump shot from 21 ft,98,83
301,4,11:28.0,Defensive rebound by T. Frazier,,98,83
302,4,11:15.0,A. Davis makes 2-pt hook shot from 8 ft,,100,83
303,4,11:00.0,,O. Casspi misses 2-pt jump shot from 7 ft,100,83
304,4,10:59.0,,Offensive rebound by Team,100,83
305,4,10:59.0,L. Babbitt enters the game for K. Perkins,,100,83
306,4,10:47.0,,S. Curry misses 2-pt layup from 4 ft (block by A. Davis),100,83
307,4,10:46.0,,Offensive rebound by W. Cauley-Stein,100,83
308,4,10:45.0,,W. Cauley-Stein misses 2-pt jump shot from 5 ft (block by A. Davis),100,83
309,4,10:44.0,Defensive rebound by A. Davis,,100,83
310,4,10:36.0,Shooting foul by C. Butler (drawn by A. Davis),,100,83
311,4,10:36.0,A. Davis misses free throw 1 of 2,,100,83
312,4,10:36.0,Offensive rebound by Team,,100,83
313,4,10:36.0,A. Davis makes free throw 2 of 2,,101,83
314,4,10:27.0,,D. Collison makes 2-pt layup from 2 ft,101,85
315,4,10:16.0,A. Gee makes 2-pt dunk at rim (assist by T. Frazier),,103,85
316,4,10:03.0,,O. Casspi makes 2-pt dunk at rim (assist by C. Butler),103,87
317,4,9:49.0,A. Davis makes 2-pt jump shot from 18 ft,,105,87
318,4,9:33.0,,S. Curry misses 3-pt jump shot from 25 ft,105,87
319,4,9:32.0,Defensive rebound by T. Frazier,,105,87
320,4,9:26.0,A. Davis misses 2-pt dunk at rim,,105,87
321,4,9:25.0,,Defensive rebound by S. Curry,105,87
322,4,9:14.0,,D. Collison misses 2-pt layup from 1 ft,105,87
323,4,9:12.0,Defensive rebound by L. Babbitt,,105,87
324,4,8:59.0,T. Frazier makes 2-pt layup from 2 ft,,107,87
325,4,8:59.0,,Sacramento full timeout,107,87
326,4,8:59.0,,J. Anderson enters the game for C. Butler,107,87
327,4,8:36.0,,O. Casspi misses 3-pt jump shot from 25 ft,107,87
328,4,8:35.0,Defensive rebound by A. Davis,,107,87
329,4,8:26.0,A. Davis misses 2-pt jump shot from 21 ft,,107,87
330,4,8:25.0,,Defensive rebound by O. Casspi,107,87
331,4,8:04.0,,J. Anderson makes 2-pt layup from 3 ft (assist by D. Collison),107,89
332,4,7:48.0,D. Cunningham misses 3-pt jump shot from 23 ft,,107,89
333,4,7:48.0,,Defensive rebound by W. Cauley-Stein,107,89
334,4,7:31.0,,D. Collison misses 2-pt layup from 3 ft,107,89
335,4,7:29.0,,Offensive rebound by W. Cauley-Stein,107,89
336,4,7:29.0,,W. Cauley-Stein misses 2-pt dunk at rim,107,89
337,4,7:28.0,Defensive rebound by A. Davis,,107,89
338,4,7:20.0,A. Davis misses 2-pt jump shot from 4 ft,,107,89
339,4,7:18.0,Offensive rebound by A. Davis,,107,89
340,4,7:18.0,A. Davis makes 2-pt layup from 2 ft,,109,89
341,4,7:07.0,,Turnover by S. Curry (bad pass; steal by T. Frazier),109,89
342,4,7:00.0,D. Cunningham makes 2-pt layup from 1 ft (assist by A. Davis),,111,89
343,4,7:00.0,,Sacramento full timeout,111,89
344,4,7:00.0,K. Perkins enters the game for A. Davis,,111,89
345,4,7:00.0,R. Anderson enters the game for L. Babbitt,,111,89
346,4,7:00.0,,R. Gay enters the game for W. Cauley-Stein,111,89
347,4,7:00.0,,D. Cousins enters the game for O. Casspi,111,89
348,4,6:40.0,,D. Cousins misses 2-pt jump shot from 18 ft,111,89
349,4,6:39.0,Defensive rebound by R. Anderson,,111,89
350,4,6:20.0,T. Frazier makes 2-pt jump shot from 21 ft,,113,89
351,4,5:58.0,,D. Cousins misses 2-pt jump shot from 18 ft,113,89
352,4,5:58.0,Defensive rebound by A. Gee,,113,89
353,4,5:34.0,T. Frazier makes 2-pt jump shot from 9 ft,,115,89
354,4,5:19.0,,R. Gay misses 2-pt jump shot from 21 ft,115,89
355,4,5:18.0,Defensive rebound by K. Perkins,,115,89
356,4,5:13.0,A. Gee misses 2-pt layup from 1 ft,,115,89
357,4,5:12.0,,Defensive rebound by R. Gay,115,89
358,4,5:05.0,,Shooting foul by A. Gee (drawn by R. Gay),115,89
359,4,5:05.0,,R. Gay makes free throw 1 of 2,115,90
360,4,5:05.0,,Q. Acy enters the game for S. Curry,115,90
361,4,5:05.0,,R. Gay makes free throw 2 of 2,115,91
362,4,4:51.0,R. Anderson misses 2-pt jump shot from 4 ft (block by D. Cousins),,115,91
363,4,4:50.0,Offensive rebound by Team,,115,91
364,4,4:45.0,R. Anderson makes 3-pt jump shot from 23 ft,,118,91
365,4,4:31.0,,D. Collison makes 2-pt jump shot from 10 ft,118,93
366,4,4:21.0,Personal foul by Q. Acy,,118,93
367,4,4:21.0,,W. Cauley-Stein enters the game for R. Gay,118,93
368,4,4:21.0,,C. Butler enters the game for D. Cousins,118,93
369,4,4:21.0,,O. Casspi enters the game for D. Collison,118,93
370,4,4:16.0,T. Frazier misses 3-pt jump shot from 24 ft,,118,93
371,4,4:16.0,,Defensive rebound by W. Cauley-Stein,118,93
372,4,4:10.0,,Personal foul by T. Frazier,118,93
373,4,4:10.0,,S. Curry enters the game for J. Anderson,118,93
374,4,3:55.0,,Q. Acy makes 2-pt jump shot from 16 ft (assist by S. Curry),118,95
375,4,3:40.0,Turnover by A. Gee (lost ball),,118,95
376,4,3:23.0,,O. Casspi makes 3-pt jump shot from 24 ft,118,98
377,4,3:05.0,R. Anderson makes 3-pt jump shot from 23 ft (assist by T. Frazier),,121,98
378,4,2:45.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by C. Butler),121,101
379,4,2:21.0,R. Anderson misses 2-pt jump shot from 10 ft,,121,101
380,4,2:20.0,,Defensive rebound by S. Curry,121,101
381,4,2:14.0,,S. Curry misses 3-pt jump shot from 25 ft,121,101
382,4,2:14.0,,Offensive rebound by C. Butler,121,101
383,4,2:10.0,,C. Butler makes 2-pt jump shot from 17 ft,121,103
384,4,1:47.0,K. Perkins misses 2-pt layup from 2 ft,,121,103
