,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
535,1OT,0:19.0,I. Shumpert enters the game for K. Irving,,107,104
536,1OT,0:15.0,,Personal take foul by M. Dellavedova,107,104
537,1OT,0:15.0,,Atlanta full timeout,107,104
538,1OT,0:15.0,,T. Sefolosha enters the game for K. Bazemore,107,104
539,1OT,0:13.0,,P. Millsap makes 2-pt dunk at rim (assist by T. Sefolosha),107,106
540,1OT,0:13.0,Cleveland full timeout,,107,106
541,1OT,0:13.0,K. Irving enters the game for T. Thompson,,107,106
542,1OT,0:13.0,K. Love enters the game for I. Shumpert,,107,106
543,1OT,0:13.0,,K. Bazemore enters the game for K. Korver,107,106
544,1OT,0:12.0,Personal take foul by P. Millsap,,107,106
545,1OT,0:12.0,K. Irving makes free throw 1 of 2,,108,106
546,1OT,0:12.0,,K. Korver enters the game for T. Sefolosha,108,106
547,1OT,0:12.0,I. Shumpert enters the game for K. Love,,108,106
548,1OT,0:12.0,T. Thompson enters the game for M. Dellavedova,,108,106
549,1OT,0:12.0,K. Irving makes free throw 2 of 2,,109,106
550,1OT,0:10.0,,Personal take foul by I. Shumpert,109,106
551,1OT,0:10.0,,J. Teague makes free throw 1 of 2,109,107
552,1OT,0:10.0,K. Love enters the game for I. Shumpert,,109,107
553,1OT,0:10.0,,T. Sefolosha enters the game for P. Millsap,109,107
554,1OT,0:10.0,,J. Teague makes free throw 2 of 2,109,108
555,1OT,0:10.0,Cleveland full timeout,,109,108
556,1OT,0:10.0,M. Dellavedova enters the game for T. Thompson,,109,108
557,1OT,0:07.0,Personal foul by K. Bazemore,,109,108
558,1OT,0:07.0,K. Irving misses free throw 1 of 2,,109,108
559,1OT,0:07.0,Offensive rebound by Team,,109,108
560,1OT,0:07.0,,P. Millsap enters the game for T. Sefolosha,109,108
561,1OT,0:07.0,T. Thompson enters the game for K. Love,,109,108
562,1OT,0:07.0,I. Shumpert enters the game for M. Dellavedova,,109,108
563,1OT,0:07.0,K. Irving makes free throw 2 of 2,,110,108
564,1OT,0:02.0,,A. Horford misses 3-pt jump shot from 25 ft,110,108
565,1OT,0:01.0,Defensive rebound by L. James,,110,108
