,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
391,4,3:38.0,,N. Jokić makes free throw 2 of 2,96,104
392,4,3:25.0,D. Russell makes 2-pt layup from 1 ft,,98,104
393,4,3:01.0,,E. Mudiay makes 2-pt jump shot from 17 ft,98,106
394,4,2:42.0,A. Brown makes 3-pt jump shot from 25 ft (assist by D. Russell),,101,106
395,4,2:25.0,,E. Mudiay misses 2-pt layup from 2 ft (block by B. Bass),101,106
396,4,2:25.0,,Offensive rebound by Team,101,106
397,4,2:25.0,Official timeout,,101,106
398,4,2:16.0,,E. Mudiay makes 2-pt jump shot from 9 ft (assist by D. Augustin),101,108
399,4,1:55.0,J. Randle misses 2-pt jump shot from 13 ft,,101,108
400,4,1:54.0,,Defensive rebound by N. Jokić,101,108
401,4,1:50.0,,D. Augustin makes 2-pt jump shot from 7 ft,101,110
402,4,1:50.0,,Shooting foul by M. Huertas (drawn by D. Augustin),101,110
403,4,1:50.0,,D. Augustin makes free throw 1 of 1,101,111
404,4,1:36.0,A. Brown misses 3-pt jump shot from 23 ft,,101,111
405,4,1:35.0,Offensive rebound by Team,,101,111
406,4,1:32.0,D. Russell misses 3-pt jump shot from 22 ft,,101,111
407,4,1:31.0,,Defensive rebound by D. Augustin,101,111
408,4,1:31.0,Loose ball foul by B. Bass (drawn by D. Augustin),,101,111
409,4,1:31.0,,D. Augustin makes free throw 1 of 2,101,112
410,4,1:31.0,,D. Augustin makes free throw 2 of 2,101,113
411,4,1:21.0,B. Bass makes 2-pt layup from 1 ft (assist by D. Russell),,103,113
412,4,1:21.0,Shooting foul by N. Jokić (drawn by B. Bass),,103,113
413,4,1:21.0,B. Bass makes free throw 1 of 1,,104,113
414,4,0:55.0,,E. Mudiay misses 2-pt jump shot from 19 ft,104,113
415,4,0:54.0,Defensive rebound by J. Randle,,104,113
416,4,0:46.0,Shooting foul by N. Jokić (drawn by J. Randle),,104,113
417,4,0:46.0,J. Randle misses free throw 1 of 2,,104,113
418,4,0:46.0,Offensive rebound by Team,,104,113
419,4,0:46.0,J. Randle makes free throw 2 of 2,,105,113
420,4,0:42.0,,Personal foul by M. Huertas (drawn by D. Augustin),105,113
421,4,0:42.0,,D. Augustin makes free throw 1 of 2,105,114
422,4,0:42.0,,D. Augustin makes free throw 2 of 2,105,115
423,4,0:37.0,D. Russell makes 2-pt layup at rim (assist by M. Huertas),,107,115
424,4,0:33.0,,Personal take foul by A. Brown (drawn by E. Mudiay),107,115
425,4,0:33.0,,E. Mudiay misses free throw 1 of 2,107,115
426,4,0:33.0,,Offensive rebound by Team,107,115
427,4,0:33.0,,E. Mudiay misses free throw 2 of 2,107,115
428,4,0:31.0,Defensive rebound by J. Randle,,107,115
429,4,0:25.0,J. Randle misses 3-pt jump shot from 25 ft,,107,115
430,4,0:23.0,,Defensive rebound by J. Lauvergne,107,115
431,4,0:18.0,,Personal take foul by D. Russell (drawn by D. Augustin),107,115
432,4,0:18.0,,D. Augustin makes free throw 1 of 2,107,116
433,4,0:18.0,,D. Augustin makes free throw 2 of 2,107,117
434,4,0:09.0,D. Russell misses 3-pt jump shot from 25 ft,,107,117
435,4,0:08.0,,Defensive rebound by J. Lauvergne,107,117
