,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
384,4,6:11.0,A. Wiggins misses 2-pt jump shot from 6 ft,,83,95
385,4,6:10.0,Offensive rebound by A. Wiggins,,83,95
386,4,6:06.0,A. Wiggins misses 2-pt layup from 2 ft (block by R. Anderson),,83,95
387,4,6:05.0,,Defensive rebound by R. Anderson,83,95
388,4,5:51.0,,Shooting foul by Z. LaVine (drawn by R. Anderson),83,95
389,4,5:51.0,Official timeout,,83,95
390,4,5:51.0,K. Towns enters the game for Z. LaVine,,83,95
391,4,5:51.0,R. Rubio enters the game for G. Dieng,,83,95
392,4,5:51.0,,R. Anderson makes free throw 1 of 2,83,96
393,4,5:51.0,,R. Anderson makes free throw 2 of 2,83,97
394,4,5:38.0,R. Rubio makes 2-pt layup from 2 ft,,85,97
395,4,5:22.0,,Shooting foul by K. Towns (drawn by A. Davis),85,97
396,4,5:22.0,,A. Davis misses free throw 1 of 2,85,97
397,4,5:22.0,,Offensive rebound by Team,85,97
398,4,5:22.0,,A. Davis makes free throw 2 of 2,85,98
399,4,5:09.0,A. Wiggins makes 2-pt layup from 2 ft,,87,98
400,4,4:59.0,,Shooting foul by R. Rubio (drawn by J. Holiday),87,98
401,4,4:59.0,,J. Holiday makes free throw 1 of 2,87,99
402,4,4:59.0,,J. Holiday makes free throw 2 of 2,87,100
403,4,4:46.0,Turnover by R. Rubio (lost ball),,87,100
404,4,4:34.0,,N. Cole misses 3-pt jump shot from 23 ft,87,100
405,4,4:32.0,,Offensive rebound by D. Cunningham,87,100
406,4,4:17.0,,J. Holiday makes 2-pt jump shot from 9 ft,87,102
407,4,4:04.0,K. Towns misses 2-pt jump shot from 18 ft,,87,102
408,4,4:04.0,,Defensive rebound by R. Anderson,87,102
409,4,3:47.0,,A. Davis misses 2-pt layup from 1 ft,87,102
410,4,3:47.0,Defensive rebound by K. Towns,,87,102
411,4,3:31.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Towns),,90,102
412,4,3:07.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by N. Cole),90,105
413,4,2:54.0,K. Towns makes 2-pt hook shot from 4 ft (assist by T. Prince),,92,105
414,4,2:37.0,,R. Anderson misses 2-pt jump shot from 18 ft,92,105
415,4,2:36.0,Defensive rebound by K. Towns,,92,105
416,4,2:24.0,A. Wiggins makes 2-pt layup from 2 ft,,94,105
417,4,2:01.0,,A. Davis makes 2-pt jump shot from 15 ft,94,107
418,4,1:55.0,Personal foul by N. Cole (drawn by R. Rubio),,94,107
419,4,1:55.0,,New Orleans full timeout,94,107
420,4,1:48.0,A. Wiggins misses 2-pt jump shot from 17 ft,,94,107
421,4,1:48.0,Offensive rebound by K. Towns,,94,107
422,4,1:43.0,K. Towns makes 2-pt layup from 2 ft,,96,107
423,4,1:43.0,Shooting foul by A. Davis (drawn by K. Towns),,96,107
424,4,1:43.0,K. Towns makes free throw 1 of 1,,97,107
425,4,1:27.0,,A. Davis misses 2-pt jump shot from 18 ft,97,107
426,4,1:26.0,,Offensive rebound by J. Holiday,97,107
427,4,1:21.0,,J. Holiday makes 2-pt layup from 1 ft,97,109
428,4,1:15.0,R. Rubio makes 2-pt layup from 1 ft,,99,109
429,4,0:57.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Holiday),99,112
430,4,0:45.0,S. Muhammad misses 3-pt jump shot from 23 ft,,99,112
431,4,0:43.0,,Defensive rebound by N. Cole,99,112
432,4,0:24.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),99,114
433,4,0:10.0,K. Towns misses 2-pt hook shot from 5 ft,,99,114
434,4,0:08.0,,Defensive rebound by J. Holiday,99,114
