,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
392,4,4:08.0,Minnesota full timeout,,91,96
393,4,3:50.0,Z. LaVine misses 2-pt layup from 2 ft,,91,96
394,4,3:49.0,,Defensive rebound by Z. Randolph,91,96
395,4,3:44.0,,M. Barnes misses 2-pt layup from 3 ft,91,96
396,4,3:41.0,,Offensive rebound by J. Green,91,96
397,4,3:41.0,,J. Green makes 2-pt layup from 1 ft,91,98
398,4,3:27.0,Shooting foul by M. Barnes (drawn by A. Wiggins),,91,98
399,4,3:27.0,A. Wiggins makes free throw 1 of 2,,92,98
400,4,3:27.0,,M. Chalmers enters the game for J. Green,92,98
401,4,3:27.0,A. Wiggins makes free throw 2 of 2,,93,98
402,4,3:16.0,,M. Conley misses 2-pt jump shot from 10 ft (block by G. Dieng),93,98
403,4,3:16.0,Defensive rebound by G. Dieng,,93,98
404,4,3:01.0,Shooting foul by V. Carter (drawn by A. Wiggins),,93,98
405,4,3:01.0,A. Wiggins makes free throw 1 of 2,,94,98
406,4,3:01.0,A. Wiggins makes free throw 2 of 2,,95,98
407,4,2:45.0,,Shooting foul by K. Towns (drawn by M. Chalmers),95,98
408,4,2:45.0,,M. Chalmers makes free throw 1 of 2,95,99
409,4,2:45.0,,M. Chalmers makes free throw 2 of 2,95,100
410,4,2:33.0,A. Wiggins misses 2-pt jump shot from 19 ft,,95,100
411,4,2:32.0,,Defensive rebound by M. Chalmers,95,100
412,4,2:18.0,,M. Chalmers misses 2-pt layup from 2 ft,95,100
413,4,2:16.0,Defensive rebound by K. Towns,,95,100
414,4,2:01.0,K. Towns misses 2-pt jump shot from 1 ft,,95,100
415,4,2:01.0,Offensive rebound by K. Towns,,95,100
416,4,2:01.0,Personal foul by Z. Randolph,,95,100
417,4,2:01.0,K. Towns makes free throw 1 of 2,,96,100
418,4,2:01.0,K. Towns makes free throw 2 of 2,,97,100
419,4,1:41.0,,Turnover by Z. Randolph (bad pass; steal by A. Wiggins),97,100
420,4,1:35.0,Personal block foul by M. Conley,,97,100
421,4,1:35.0,A. Wiggins makes free throw 1 of 2,,98,100
422,4,1:35.0,A. Wiggins makes free throw 2 of 2,,99,100
423,4,1:21.0,,M. Barnes misses 3-pt jump shot from 24 ft,99,100
424,4,1:20.0,,Offensive rebound by V. Carter,99,100
425,4,1:20.0,,V. Carter makes 2-pt layup from 1 ft,99,102
426,4,1:08.0,Z. LaVine misses 3-pt jump shot from 26 ft,,99,102
427,4,1:07.0,,Defensive rebound by M. Barnes,99,102
428,4,0:48.0,,Shooting foul by G. Dieng (drawn by M. Barnes),99,102
429,4,0:48.0,,M. Barnes makes free throw 1 of 2,99,103
430,4,0:48.0,,M. Barnes makes free throw 2 of 2,99,104
431,4,0:48.0,Minnesota full timeout,,99,104
432,4,0:40.0,K. Towns misses 3-pt jump shot from 23 ft,,99,104
433,4,0:38.0,,Defensive rebound by M. Barnes,99,104
434,4,0:38.0,,Personal take foul by R. Rubio,99,104
435,4,0:38.0,,M. Barnes makes free throw 1 of 2,99,105
436,4,0:38.0,,M. Barnes makes free throw 2 of 2,99,106
437,4,0:31.0,Shooting foul by M. Conley (drawn by R. Rubio),,99,106
438,4,0:31.0,R. Rubio makes free throw 1 of 3,,100,106
439,4,0:31.0,R. Rubio makes free throw 2 of 3,,101,106
440,4,0:31.0,R. Rubio makes free throw 3 of 3,,102,106
441,4,0:31.0,,Away from play foul by Z. LaVine,102,106
442,4,0:31.0,,V. Carter makes free throw 1 of 1,102,107
443,4,0:29.0,,Personal take foul by Z. LaVine,102,107
444,4,0:29.0,,M. Conley misses free throw 1 of 2,102,107
445,4,0:29.0,,Offensive rebound by Team,102,107
446,4,0:29.0,,M. Conley makes free throw 2 of 2,102,108
447,4,0:21.0,K. Towns misses 3-pt jump shot from 26 ft,,102,108
448,4,0:20.0,Offensive rebound by G. Dieng,,102,108
449,4,0:19.0,Shooting foul by V. Carter (drawn by G. Dieng),,102,108
450,4,0:19.0,G. Dieng makes free throw 1 of 2,,103,108
451,4,0:19.0,S. Muhammad enters the game for Z. LaVine,,103,108
452,4,0:19.0,,C. Andersen enters the game for M. Barnes,103,108
453,4,0:19.0,G. Dieng makes free throw 2 of 2,,104,108
454,4,0:19.0,,Memphis full timeout,104,108
455,4,0:19.0,,M. Barnes enters the game for C. Andersen,104,108
456,4,0:17.0,,Personal take foul by K. Towns,104,108
457,4,0:17.0,,M. Chalmers misses free throw 1 of 2,104,108
458,4,0:17.0,,Offensive rebound by Team,104,108
459,4,0:17.0,Z. LaVine enters the game for G. Dieng,,104,108
460,4,0:17.0,,M. Chalmers makes free throw 2 of 2,104,109
461,4,0:10.0,S. Muhammad misses 3-pt jump shot from 25 ft,,104,109
462,4,0:09.0,,Defensive rebound by M. Barnes,104,109
