,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
155,2,5:36.0,,P. Beverley misses 3-pt jump shot from 23 ft,26,38
156,2,5:35.0,Defensive rebound by T. Lyles,,26,38
157,2,5:27.0,Personal foul by D. Howard,,26,38
158,2,5:27.0,,Houston full timeout,26,38
159,2,5:27.0,R. Hood enters the game for C. Johnson,,26,38
160,2,5:19.0,D. Favors misses 2-pt layup from 2 ft (block by D. Howard),,26,38
161,2,5:19.0,Offensive rebound by Team,,26,38
162,2,5:15.0,Turnover by S. Mack (bad pass; steal by J. Harden),,26,38
163,2,5:07.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,26,38
164,2,5:06.0,Defensive rebound by R. Hood,,26,38
165,2,4:52.0,T. Lyles misses 2-pt jump shot from 8 ft (block by D. Howard),,26,38
166,2,4:51.0,,Defensive rebound by D. Motiejūnas,26,38
167,2,4:44.0,,J. Harden misses 3-pt jump shot from 24 ft,26,38
168,2,4:43.0,Defensive rebound by T. Lyles,,26,38
169,2,4:35.0,T. Lyles misses 3-pt jump shot from 25 ft,,26,38
170,2,4:35.0,,Defensive rebound by Team,26,38
171,2,4:35.0,R. Gobert enters the game for T. Lyles,,26,38
172,2,4:11.0,,D. Motiejūnas makes 3-pt jump shot from 25 ft (assist by P. Beverley),26,41
173,2,3:56.0,Shooting foul by P. Beverley (drawn by S. Mack),,26,41
174,2,3:56.0,S. Mack misses free throw 1 of 2,,26,41
175,2,3:56.0,Offensive rebound by Team,,26,41
176,2,3:56.0,S. Mack makes free throw 2 of 2,,27,41
177,2,3:35.0,,D. Motiejūnas makes 3-pt jump shot from 25 ft (assist by T. Ariza),27,44
178,2,3:27.0,Utah full timeout,,27,44
179,2,3:27.0,R. Neto enters the game for S. Mack,,27,44
180,2,3:17.0,R. Hood misses 2-pt jump shot from 11 ft,,27,44
181,2,3:16.0,,Defensive rebound by D. Howard,27,44
182,2,3:04.0,,Personal foul by R. Hood,27,44
183,2,2:55.0,,Turnover by P. Beverley (bad pass; steal by G. Hayward),27,44
184,2,2:51.0,G. Hayward makes 2-pt layup at rim,,29,44
185,2,2:34.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),29,47
186,2,2:12.0,R. Gobert misses 2-pt hook shot from 9 ft,,29,47
187,2,2:11.0,Offensive rebound by D. Favors,,29,47
188,2,2:11.0,D. Favors makes 2-pt layup from 2 ft,,31,47
189,2,1:56.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,31,47
190,2,1:56.0,Defensive rebound by R. Neto,,31,47
191,2,1:37.0,R. Gobert misses 2-pt jump shot from 5 ft (block by D. Howard),,31,47
192,2,1:36.0,Offensive rebound by R. Neto,,31,47
193,2,1:32.0,R. Neto makes 3-pt jump shot from 23 ft,,34,47
194,2,1:15.0,,D. Motiejūnas misses 2-pt hook shot from 10 ft,34,47
195,2,1:14.0,Defensive rebound by D. Favors,,34,47
196,2,1:05.0,D. Favors misses 2-pt jump shot from 17 ft,,34,47
197,2,1:04.0,,Defensive rebound by D. Howard,34,47
198,2,0:55.0,,T. Ariza makes 2-pt jump shot from 16 ft,34,49
199,2,0:41.0,R. Gobert misses 2-pt jump shot from 7 ft,,34,49
200,2,0:40.0,,Defensive rebound by J. Harden,34,49
201,2,0:34.0,,J. Harden misses 3-pt jump shot from 25 ft,34,49
202,2,0:33.0,Defensive rebound by R. Neto,,34,49
203,2,0:10.0,R. Neto misses 2-pt jump shot from 19 ft,,34,49
204,2,0:09.0,Offensive rebound by D. Favors,,34,49
205,2,0:07.0,Turnover by D. Favors (bad pass; steal by J. Harden),,34,49
206,2,0:03.0,,Offensive foul by J. Harden (drawn by R. Neto),34,49
207,2,0:03.0,,Turnover by J. Harden (offensive foul),34,49
208,2,0:03.0,T. Lyles enters the game for R. Gobert,,34,49
209,2,0:00.0,R. Hood misses 3-pt jump shot from 44 ft,,34,49
210,2,0:00.0,Offensive rebound by Team,,34,49
211,3,11:44.0,,Shooting foul by R. Gobert (drawn by D. Motiejūnas),34,49
212,3,11:44.0,,D. Motiejūnas misses free throw 1 of 2,34,49
213,3,11:44.0,,Offensive rebound by Team,34,49
214,3,11:44.0,,D. Motiejūnas makes free throw 2 of 2,34,50
215,3,11:27.0,Turnover by R. Gobert (bad pass; steal by D. Motiejūnas),,34,50
216,3,11:18.0,,Turnover by P. Beverley (bad pass; steal by R. Hood),34,50
217,3,11:11.0,R. Hood misses 2-pt layup from 3 ft (block by T. Ariza),,34,50
218,3,11:10.0,,Defensive rebound by P. Beverley,34,50
219,3,11:05.0,,Turnover by J. Harden (bad pass; steal by G. Hayward),34,50
220,3,11:02.0,Personal foul by P. Beverley,,34,50
221,3,11:02.0,T. Booker enters the game for R. Gobert,,34,50
222,3,10:44.0,T. Booker makes 2-pt layup at rim (assist by G. Hayward),,36,50
223,3,10:23.0,,D. Motiejūnas misses 2-pt hook shot from 9 ft,36,50
224,3,10:22.0,Defensive rebound by T. Booker,,36,50
225,3,10:16.0,S. Mack makes 3-pt jump shot from 25 ft,,39,50
226,3,10:16.0,,Houston full timeout,39,50
227,3,10:00.0,,J. Harden misses 2-pt jump shot from 13 ft,39,50
228,3,9:57.0,Defensive rebound by T. Booker,,39,50
229,3,9:48.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,41,50
230,3,9:25.0,,D. Motiejūnas misses 2-pt hook shot from 8 ft,41,50
231,3,9:24.0,Defensive rebound by T. Booker,,41,50
232,3,9:04.0,S. Mack misses 2-pt jump shot from 12 ft,,41,50
233,3,9:03.0,Offensive rebound by D. Favors,,41,50
234,3,8:48.0,S. Mack makes 2-pt jump shot from 8 ft,,43,50
235,3,8:31.0,,P. Beverley misses 2-pt layup from 4 ft (block by D. Favors),43,50
236,3,8:29.0,Defensive rebound by D. Favors,,43,50
237,3,8:25.0,G. Hayward misses 2-pt layup from 2 ft,,43,50
238,3,8:23.0,,Defensive rebound by T. Ariza,43,50
239,3,8:18.0,,T. Ariza misses 3-pt jump shot from 25 ft,43,50
240,3,8:16.0,Defensive rebound by R. Hood,,43,50
241,3,8:09.0,G. Hayward makes 2-pt layup from 2 ft,,45,50
242,3,8:09.0,Shooting foul by J. Harden (drawn by G. Hayward),,45,50
243,3,8:09.0,,J. Terry enters the game for P. Beverley,45,50
244,3,8:09.0,,M. Beasley enters the game for D. Motiejūnas,45,50
245,3,8:09.0,G. Hayward misses free throw 1 of 1,,45,50
246,3,8:08.0,Offensive rebound by G. Hayward,,45,50
247,3,8:06.0,G. Hayward misses 2-pt layup from 1 ft,,45,50
248,3,8:06.0,Offensive rebound by D. Favors,,45,50
249,3,8:06.0,Turnover by D. Favors (illegal assist),,45,50
250,3,7:54.0,,D. Howard misses 2-pt dunk at rim,45,50
251,3,7:54.0,Defensive rebound by Team,,45,50
252,3,7:37.0,S. Mack misses 2-pt layup from 3 ft,,45,50
253,3,7:35.0,Offensive rebound by D. Favors,,45,50
254,3,7:34.0,D. Favors misses 2-pt layup from 2 ft (block by D. Howard),,45,50
255,3,7:32.0,Offensive rebound by T. Booker,,45,50
256,3,7:28.0,R. Hood misses 3-pt jump shot from 24 ft,,45,50
257,3,7:28.0,,Defensive rebound by T. Ariza,45,50
258,3,7:22.0,,C. Capela enters the game for D. Howard,45,50
259,3,7:11.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),45,52
260,3,7:00.0,Personal foul by T. Ariza,,45,52
261,3,6:48.0,S. Mack misses 3-pt jump shot from 24 ft,,45,52
262,3,6:47.0,,Defensive rebound by T. Ariza,45,52
263,3,6:43.0,,Shooting foul by R. Hood (drawn by J. Harden),45,52
264,3,6:43.0,,J. Harden makes free throw 1 of 2,45,53
265,3,6:43.0,,J. Harden makes free throw 2 of 2,45,54
266,3,6:29.0,G. Hayward misses 2-pt layup from 2 ft,,45,54
267,3,6:28.0,,Defensive rebound by M. Beasley,45,54
268,3,6:21.0,,M. Beasley makes 2-pt layup from 3 ft (assist by J. Harden),45,56
269,3,6:15.0,Utah full timeout,,45,56
270,3,6:15.0,R. Neto enters the game for S. Mack,,45,56
271,3,6:10.0,Turnover by R. Hood (bad pass),,45,56
272,3,5:49.0,,Shooting foul by T. Booker (drawn by M. Beasley),45,56
273,3,5:49.0,,M. Beasley misses free throw 1 of 2,45,56
274,3,5:49.0,,Offensive rebound by Team,45,56
275,3,5:49.0,,M. Beasley misses free throw 2 of 2,45,56
276,3,5:49.0,Defensive rebound by D. Favors,,45,56
277,3,5:26.0,T. Booker makes 2-pt hook shot from 5 ft,,47,56
278,3,5:15.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),47,58
279,3,4:57.0,R. Neto makes 3-pt jump shot from 25 ft (assist by G. Hayward),,50,58
280,3,4:44.0,,J. Terry misses 2-pt jump shot from 12 ft,50,58
281,3,4:42.0,Defensive rebound by G. Hayward,,50,58
282,3,4:31.0,D. Favors makes 2-pt layup at rim (assist by T. Booker),,52,58
283,3,4:22.0,,M. Beasley misses 2-pt jump shot from 20 ft,52,58
284,3,4:20.0,Defensive rebound by R. Hood,,52,58
285,3,4:15.0,,Offensive charge foul by G. Hayward (drawn by M. Beasley),52,58
286,3,4:15.0,Turnover by G. Hayward (offensive foul),,52,58
287,3,4:15.0,R. Gobert enters the game for D. Favors,,52,58
288,3,4:15.0,J. Ingles enters the game for R. Hood,,52,58
289,3,3:55.0,,J. Harden misses 3-pt jump shot from 24 ft,52,58
290,3,3:54.0,,Offensive rebound by J. Terry,52,58
291,3,3:48.0,,C. Capela misses 2-pt hook shot from 3 ft,52,58
292,3,3:47.0,Defensive rebound by T. Booker,,52,58
293,3,3:33.0,Turnover by R. Neto (bad pass; steal by J. Harden),,52,58
294,3,3:28.0,,J. Harden misses 2-pt layup from 2 ft,52,58
295,3,3:28.0,,Offensive rebound by Team,52,58
296,3,3:28.0,Loose ball foul by J. Ingles,,52,58
297,3,3:28.0,,D. Motiejūnas enters the game for M. Beasley,52,58
298,3,3:28.0,T. Lyles enters the game for T. Booker,,52,58
299,3,3:18.0,,D. Motiejūnas misses 2-pt jump shot from 4 ft,52,58
300,3,3:17.0,Defensive rebound by R. Gobert,,52,58
301,3,3:03.0,Turnover by T. Lyles (step out of bounds),,52,58
302,3,2:54.0,,Turnover by D. Motiejūnas (bad pass),52,58
303,3,2:33.0,R. Neto misses 3-pt jump shot from 24 ft,,52,58
304,3,2:32.0,,Defensive rebound by J. Harden,52,58
305,3,2:25.0,,J. Harden misses 2-pt layup from 1 ft,52,58
306,3,2:24.0,Defensive rebound by J. Ingles,,52,58
307,3,2:22.0,G. Hayward makes 2-pt layup from 1 ft,,54,58
308,3,2:22.0,Shooting foul by D. Motiejūnas (drawn by G. Hayward),,54,58
309,3,2:22.0,,D. Howard enters the game for D. Motiejūnas,54,58
310,3,2:22.0,G. Hayward makes free throw 1 of 1,,55,58
311,3,2:01.0,,Shooting foul by R. Neto (drawn by J. Harden),55,58
312,3,2:01.0,,J. Harden makes free throw 1 of 2,55,59
313,3,2:01.0,R. Hood enters the game for G. Hayward,,55,59
314,3,2:01.0,,C. Brewer enters the game for T. Ariza,55,59
315,3,2:01.0,,J. Harden misses free throw 2 of 2,55,59
316,3,2:01.0,Defensive rebound by R. Gobert,,55,59
317,3,1:50.0,Turnover by R. Hood (bad pass; steal by C. Brewer),,55,59
318,3,1:48.0,,C. Brewer makes 2-pt jump shot from 11 ft,55,61
319,3,1:48.0,,Shooting foul by R. Hood (drawn by C. Brewer),55,61
320,3,1:48.0,,C. Brewer misses free throw 1 of 1,55,61
321,3,1:48.0,Defensive rebound by T. Lyles,,55,61
322,3,1:22.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Hood),,58,61
323,3,1:01.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Harden),58,64
324,3,0:44.0,R. Hood misses 2-pt layup from 3 ft (block by C. Capela),,58,64
325,3,0:44.0,Offensive rebound by Team,,58,64
326,3,0:39.0,R. Hood makes 2-pt jump shot from 20 ft (assist by R. Gobert),,60,64
327,3,0:28.0,,J. Harden makes 2-pt jump shot from 13 ft,60,66
328,3,0:03.0,R. Hood misses 3-pt jump shot from 24 ft,,60,66
329,3,0:02.0,,Defensive rebound by D. Howard,60,66
330,4,11:48.0,Turnover by J. Ingles (step out of bounds),,60,66
331,4,11:32.0,,Shooting foul by R. Hood (drawn by J. Harden),60,66
332,4,11:32.0,,J. Harden makes free throw 1 of 3,60,67
333,4,11:32.0,,J. Harden makes free throw 2 of 3,60,68
334,4,11:32.0,T. Booker enters the game for T. Lyles,,60,68
335,4,11:32.0,,J. Harden makes free throw 3 of 3,60,69
336,4,11:24.0,Personal foul by P. Beverley,,60,69
337,4,11:10.0,Turnover by S. Mack (bad pass),,60,69
338,4,11:03.0,,Turnover by J. Harden (traveling),60,69
339,4,10:46.0,Shooting foul by C. Capela (drawn by R. Hood),,60,69
340,4,10:46.0,R. Hood makes free throw 1 of 2,,61,69
341,4,10:46.0,R. Hood makes free throw 2 of 2,,62,69
342,4,10:28.0,,Turnover by D. Howard (3 sec),62,69
343,4,10:16.0,R. Gobert misses 2-pt dunk at rim (block by C. Capela),,62,69
344,4,10:15.0,,Defensive rebound by J. Harden,62,69
345,4,10:06.0,,J. Harden makes 2-pt layup from 2 ft,62,71
346,4,9:43.0,T. Booker misses 3-pt jump shot from 22 ft,,62,71
347,4,9:42.0,Offensive rebound by R. Gobert,,62,71
348,4,9:42.0,R. Gobert misses 2-pt layup from 1 ft,,62,71
349,4,9:40.0,,Defensive rebound by J. Harden,62,71
350,4,9:36.0,,Turnover by J. Harden (bad pass; steal by T. Booker),62,71
351,4,9:31.0,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Ingles),,65,71
352,4,9:14.0,,C. Brewer misses 2-pt jump shot from 7 ft,65,71
353,4,9:14.0,,Offensive rebound by Team,65,71
354,4,9:14.0,G. Hayward enters the game for J. Ingles,,65,71
355,4,9:14.0,D. Favors enters the game for R. Gobert,,65,71
356,4,9:14.0,,T. Ariza enters the game for C. Capela,65,71
357,4,9:06.0,,D. Howard misses 2-pt jump shot from 4 ft (block by T. Booker),65,71
358,4,9:05.0,Defensive rebound by D. Favors,,65,71
359,4,8:57.0,Utah full timeout,,65,71
360,4,8:44.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Favors),,68,71
361,4,8:23.0,,P. Beverley misses 3-pt jump shot from 24 ft,68,71
362,4,8:23.0,Defensive rebound by R. Hood,,68,71
363,4,8:02.0,S. Mack makes 2-pt jump shot from 9 ft (assist by G. Hayward),,70,71
364,4,7:51.0,,C. Brewer misses 3-pt jump shot from 22 ft,70,71
365,4,7:50.0,,Offensive rebound by D. Howard,70,71
366,4,7:43.0,,Personal foul by D. Favors,70,71
367,4,7:30.0,,J. Harden makes 2-pt jump shot from 11 ft,70,73
368,4,7:10.0,Turnover by S. Mack (lost ball; steal by J. Harden),,70,73
369,4,7:03.0,,T. Ariza misses 3-pt jump shot from 22 ft,70,73
370,4,7:02.0,Defensive rebound by S. Mack,,70,73
371,4,6:48.0,D. Favors misses 2-pt jump shot from 16 ft,,70,73
372,4,6:48.0,Offensive rebound by Team,,70,73
373,4,6:31.0,S. Mack misses 3-pt jump shot from 24 ft,,70,73
374,4,6:30.0,Offensive rebound by D. Favors,,70,73
375,4,6:24.0,R. Hood misses 3-pt jump shot from 25 ft,,70,73
376,4,6:24.0,Offensive rebound by Team,,70,73
377,4,6:24.0,,Loose ball foul by T. Ariza,70,73
378,4,6:05.0,S. Mack makes 3-pt jump shot from 23 ft (assist by G. Hayward),,73,73
379,4,5:54.0,,J. Harden misses 2-pt layup from 4 ft (block by D. Favors),73,73
380,4,5:54.0,,Offensive rebound by Team,73,73
381,4,5:54.0,,Houston full timeout,73,73
382,4,5:54.0,,M. Beasley enters the game for C. Brewer,73,73
383,4,5:48.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by D. Howard),73,76
384,4,5:31.0,Turnover by T. Booker (bad pass; steal by J. Harden),,73,76
385,4,5:26.0,,T. Ariza makes 2-pt dunk at rim (assist by P. Beverley),73,78
386,4,5:04.0,T. Booker makes 2-pt dunk at rim (assist by D. Favors),,75,78
387,4,4:35.0,,J. Harden misses 2-pt jump shot from 11 ft,75,78
388,4,4:34.0,Defensive rebound by G. Hayward,,75,78
389,4,4:16.0,Shooting foul by T. Ariza (drawn by G. Hayward),,75,78
390,4,4:16.0,G. Hayward makes free throw 1 of 2,,76,78
391,4,4:16.0,J. Ingles enters the game for R. Hood,,76,78
392,4,4:16.0,G. Hayward makes free throw 2 of 2,,77,78
393,4,3:59.0,,J. Harden misses 2-pt jump shot from 13 ft,77,78
394,4,3:58.0,Defensive rebound by D. Favors,,77,78
