,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
25,1,8:40.0,Turnover by J. Evans (bad pass; steal by R. Westbrook),,7,7
26,1,8:35.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),7,9
27,1,8:23.0,J. McGee misses 2-pt jump shot from 14 ft,,7,9
28,1,8:22.0,,Defensive rebound by S. Ibaka,7,9
29,1,8:04.0,,S. Adams misses 2-pt layup from 1 ft,7,9
30,1,8:04.0,Defensive rebound by Team,,7,9
31,1,7:43.0,R. Felton misses 3-pt jump shot from 24 ft,,7,9
32,1,7:43.0,,Defensive rebound by S. Ibaka,7,9
33,1,7:35.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),7,11
34,1,7:20.0,Turnover by J. Barea (bad pass; steal by S. Adams),,7,11
35,1,7:16.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),7,13
36,1,7:15.0,Dallas full timeout,,7,13
37,1,7:15.0,J. Anderson enters the game for J. Evans,,7,13
38,1,7:15.0,D. Harris enters the game for J. Barea,,7,13
39,1,7:00.0,C. Villanueva misses 3-pt jump shot from 24 ft,,7,13
40,1,7:00.0,,Defensive rebound by R. Westbrook,7,13
41,1,6:48.0,,Turnover by R. Westbrook (traveling),7,13
42,1,6:38.0,Turnover by R. Felton (bad pass; steal by A. Roberson),,7,13
43,1,6:33.0,,R. Westbrook misses 2-pt layup at rim,7,13
44,1,6:32.0,,Offensive rebound by S. Ibaka,7,13
45,1,6:29.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Westbrook),7,15
46,1,6:08.0,J. Anderson misses 3-pt jump shot from 25 ft,,7,15
47,1,6:08.0,,Defensive rebound by S. Adams,7,15
48,1,5:55.0,,S. Adams misses 2-pt hook shot from 4 ft,7,15
49,1,5:55.0,Defensive rebound by J. McGee,,7,15
50,1,5:46.0,D. Harris misses 2-pt layup from 1 ft,,7,15
51,1,5:44.0,Offensive rebound by J. McGee,,7,15
52,1,5:44.0,J. McGee makes 2-pt layup from 1 ft,,9,15
53,1,5:21.0,,Shooting foul by J. McGee (drawn by A. Roberson),9,15
54,1,5:21.0,,A. Roberson makes free throw 1 of 2,9,16
55,1,5:21.0,D. Powell enters the game for J. McGee,,9,16
56,1,5:21.0,,A. Roberson makes free throw 2 of 2,9,17
57,1,5:09.0,R. Felton misses 3-pt jump shot from 24 ft,,9,17
58,1,5:08.0,,Defensive rebound by S. Ibaka,9,17
59,1,4:54.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Durant),9,19
60,1,4:43.0,C. Villanueva makes 2-pt jump shot from 4 ft,,11,19
61,1,4:24.0,,S. Adams misses 2-pt hook shot from 3 ft,11,19
62,1,4:23.0,,Offensive rebound by S. Ibaka,11,19
63,1,4:22.0,,Turnover by S. Ibaka (lost ball; steal by C. Villanueva),11,19
64,1,4:14.0,D. Powell misses 2-pt layup at rim (block by S. Ibaka),,11,19
65,1,4:13.0,,Defensive rebound by A. Roberson,11,19
66,1,4:05.0,,Turnover by K. Durant (lost ball),11,19
67,1,3:56.0,,Violation by A. Roberson (def goaltending),11,19
68,1,3:56.0,D. Harris makes 2-pt layup from 2 ft (assist by R. Felton),,13,19
69,1,3:45.0,,K. Durant misses 3-pt jump shot from 24 ft,13,19
70,1,3:45.0,Defensive rebound by D. Powell,,13,19
71,1,3:27.0,J. Anderson misses 3-pt jump shot from 24 ft,,13,19
72,1,3:27.0,,Defensive rebound by K. Durant,13,19
73,1,3:19.0,,Shooting foul by D. Powell (drawn by A. Roberson),13,19
74,1,3:19.0,,A. Roberson makes free throw 1 of 2,13,20
75,1,3:19.0,,K. Singler enters the game for S. Ibaka,13,20
76,1,3:19.0,J. Barea enters the game for R. Felton,,13,20
77,1,3:19.0,,A. Roberson misses free throw 2 of 2,13,20
78,1,3:18.0,Defensive rebound by J. Anderson,,13,20
79,1,2:55.0,D. Harris misses 3-pt jump shot from 24 ft,,13,20
80,1,2:54.0,,Defensive rebound by K. Durant,13,20
81,1,2:49.0,,Shooting block foul by J. Anderson (drawn by K. Durant),13,20
82,1,2:49.0,,Oklahoma City full timeout,13,20
83,1,2:49.0,,C. Payne enters the game for A. Roberson,13,20
84,1,2:49.0,,D. Waiters enters the game for R. Westbrook,13,20
85,1,2:49.0,,K. Durant makes free throw 1 of 2,13,21
86,1,2:49.0,,K. Durant makes free throw 2 of 2,13,22
87,1,2:36.0,D. Powell misses 2-pt jump shot from 15 ft,,13,22
88,1,2:35.0,,Defensive rebound by S. Adams,13,22
89,1,2:22.0,,K. Durant makes 2-pt jump shot from 6 ft,13,24
90,1,2:05.0,J. Barea misses 3-pt jump shot from 24 ft,,13,24
91,1,2:04.0,,Defensive rebound by K. Singler,13,24
92,1,1:53.0,,S. Adams makes 2-pt dunk at rim (assist by D. Waiters),13,26
93,1,1:34.0,J. Barea makes 3-pt jump shot from 24 ft,,16,26
94,1,1:13.0,,K. Durant makes 2-pt jump shot from 15 ft,16,28
95,1,1:00.0,Personal foul by C. Payne,,16,28
96,1,1:00.0,,E. Freedom enters the game for S. Adams,16,28
97,1,0:54.0,Shooting foul by E. Freedom (drawn by D. Powell),,16,28
98,1,0:54.0,D. Powell makes 2-pt layup from 2 ft (assist by D. Harris),,18,28
99,1,0:54.0,D. Powell misses free throw 1 of 1,,18,28
100,1,0:54.0,,Defensive rebound by K. Singler,18,28
101,1,0:41.0,,C. Payne makes 2-pt jump shot from 4 ft,18,30
102,1,0:32.0,J. Barea makes 2-pt layup from 2 ft,,20,30
103,1,0:09.0,,E. Freedom misses 2-pt jump shot from 14 ft,20,30
104,1,0:08.0,Defensive rebound by C. Villanueva,,20,30
105,1,0:00.0,J. Barea misses 2-pt jump shot from 4 ft,,20,30
106,1,0:00.0,Offensive rebound by Team,,20,30
107,2,11:52.0,Shooting foul by K. Singler (drawn by D. Powell),,20,30
108,2,11:52.0,D. Powell makes free throw 1 of 3,,21,30
109,2,11:52.0,D. Powell makes free throw 2 of 3,,22,30
110,2,11:52.0,D. Powell makes free throw 3 of 3,,23,30
111,2,11:36.0,,D. Waiters misses 2-pt jump shot from 20 ft,23,30
112,2,11:36.0,,Offensive rebound by Team,23,30
113,2,11:36.0,Loose ball foul by J. Anderson (drawn by E. Freedom),,23,30
114,2,11:26.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by D. Waiters),23,33
115,2,11:06.0,J. Anderson misses 3-pt jump shot from 26 ft,,23,33
116,2,11:05.0,,Defensive rebound by E. Freedom,23,33
117,2,10:54.0,,D. Waiters misses 2-pt layup at rim (block by J. Anderson),23,33
118,2,10:52.0,,Offensive rebound by D. Waiters,23,33
119,2,10:49.0,,D. Waiters misses 3-pt jump shot from 22 ft,23,33
120,2,10:49.0,,Offensive rebound by E. Freedom,23,33
121,2,10:39.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by C. Payne),23,36
122,2,10:25.0,J. Barea makes 2-pt layup from 2 ft,,25,36
123,2,10:16.0,,K. Singler misses 2-pt layup from 1 ft,25,36
124,2,10:16.0,Defensive rebound by D. Powell,,25,36
125,2,10:09.0,Turnover by D. Harris (bad pass),,25,36
126,2,10:09.0,J. Jenkins enters the game for D. Harris,,25,36
127,2,9:58.0,,Turnover by E. Freedom (offensive foul),25,36
128,2,9:58.0,,Offensive foul by E. Freedom (drawn by D. Powell),25,36
129,2,9:46.0,Turnover by D. Powell (traveling),,25,36
130,2,9:23.0,,E. Freedom makes 2-pt layup from 1 ft,25,38
131,2,9:07.0,D. Powell misses 2-pt hook shot from 8 ft,,25,38
132,2,9:06.0,Offensive rebound by Team,,25,38
133,2,9:06.0,R. Felton enters the game for J. Barea,,25,38
134,2,9:06.0,S. Mejri enters the game for J. Evans,,25,38
135,2,9:02.0,J. Jenkins makes 2-pt jump shot from 16 ft (assist by J. Anderson),,27,38
136,2,8:53.0,Violation by D. Powell (kicked ball),,27,38
137,2,8:53.0,Official timeout,,27,38
138,2,8:41.0,,D. Waiters makes 2-pt layup from 1 ft,27,40
139,2,8:28.0,Personal foul by D. Waiters (drawn by J. Jenkins),,27,40
140,2,8:16.0,S. Mejri makes 2-pt dunk at rim (assist by J. Anderson),,29,40
141,2,7:53.0,,A. Morrow misses 3-pt jump shot from 26 ft,29,40
142,2,7:53.0,Defensive rebound by S. Mejri,,29,40
143,2,7:31.0,R. Felton misses 2-pt jump shot from 21 ft,,29,40
144,2,7:29.0,,Defensive rebound by A. Morrow,29,40
145,2,7:21.0,,Shooting foul by J. Anderson (drawn by D. Waiters),29,40
146,2,7:21.0,,D. Waiters misses free throw 1 of 2,29,40
147,2,7:21.0,,Offensive rebound by Team,29,40
148,2,7:21.0,,S. Ibaka enters the game for K. Singler,29,40
149,2,7:21.0,C. Villanueva enters the game for D. Powell,,29,40
150,2,7:21.0,J. Evans enters the game for J. Anderson,,29,40
151,2,7:21.0,,D. Waiters makes free throw 2 of 2,29,41
152,2,7:07.0,Turnover by J. Jenkins (lost ball; steal by A. Morrow),,29,41
153,2,6:59.0,,C. Payne makes 2-pt jump shot from 16 ft,29,43
154,2,6:49.0,Personal block foul by C. Payne (drawn by R. Felton),,29,43
155,2,6:49.0,,R. Westbrook enters the game for C. Payne,29,43
156,2,6:49.0,,K. Durant enters the game for D. Waiters,29,43
157,2,6:34.0,C. Villanueva misses 2-pt jump shot from 3 ft,,29,43
158,2,6:33.0,,Defensive rebound by E. Freedom,29,43
159,2,6:25.0,,E. Freedom makes 2-pt jump shot from 13 ft (assist by R. Westbrook),29,45
160,2,6:24.0,Dallas full timeout,,29,45
161,2,6:24.0,J. Barea enters the game for J. Evans,,29,45
162,2,6:08.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Felton),,32,45
163,2,5:45.0,,R. Westbrook misses 2-pt jump shot from 16 ft,32,45
164,2,5:44.0,,Offensive rebound by S. Ibaka,32,45
165,2,5:41.0,,S. Ibaka misses 2-pt hook shot from 4 ft,32,45
166,2,5:41.0,Defensive rebound by R. Felton,,32,45
167,2,5:34.0,C. Villanueva misses 3-pt jump shot from 23 ft,,32,45
168,2,5:32.0,Offensive rebound by S. Mejri,,32,45
169,2,5:26.0,J. Barea misses 3-pt jump shot from 24 ft,,32,45
170,2,5:26.0,,Defensive rebound by K. Durant,32,45
171,2,5:17.0,,Shooting foul by J. Barea (drawn by R. Westbrook),32,45
172,2,5:17.0,,Technical foul by R. Westbrook,32,45
173,2,5:17.0,Technical foul by J. Barea,,32,45
174,2,5:17.0,Technical foul by C. Villanueva,,32,45
175,2,5:17.0,,Technical foul by S. Ibaka,32,45
176,2,5:17.0,Technical foul by C. Villanueva,,32,45
177,2,5:17.0,D. Powell enters the game for C. Villanueva,,32,45
178,2,5:17.0,,K. Durant makes technical free throw,32,46
179,2,5:17.0,,R. Westbrook misses free throw 1 of 2,32,46
180,2,5:17.0,,Offensive rebound by Team,32,46
181,2,5:17.0,,R. Westbrook misses free throw 2 of 2,32,46
182,2,5:16.0,,Offensive rebound by Team,32,46
183,2,5:04.0,,A. Morrow misses 3-pt jump shot from 23 ft,32,46
184,2,5:03.0,,Offensive rebound by E. Freedom,32,46
185,2,5:03.0,,E. Freedom misses 2-pt layup from 1 ft,32,46
186,2,5:02.0,,Offensive rebound by S. Ibaka,32,46
187,2,4:49.0,,A. Morrow misses 2-pt jump shot from 10 ft,32,46
188,2,4:48.0,,Offensive rebound by R. Westbrook,32,46
189,2,4:44.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by A. Morrow),32,49
190,2,4:28.0,Personal foul by A. Morrow (drawn by J. Jenkins),,32,49
191,2,4:28.0,,S. Adams enters the game for E. Freedom,32,49
192,2,4:28.0,,A. Roberson enters the game for A. Morrow,32,49
193,2,4:21.0,Personal foul by S. Adams (drawn by S. Mejri),,32,49
194,2,4:21.0,S. Mejri misses free throw 1 of 2,,32,49
195,2,4:21.0,Offensive rebound by Team,,32,49
196,2,4:21.0,S. Mejri makes free throw 2 of 2,,33,49
197,2,4:12.0,,K. Durant misses 2-pt jump shot from 9 ft,33,49
198,2,4:11.0,Defensive rebound by S. Mejri,,33,49
199,2,4:03.0,R. Felton misses 3-pt jump shot from 24 ft,,33,49
200,2,4:02.0,,Defensive rebound by R. Westbrook,33,49
201,2,3:51.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by R. Westbrook),33,51
202,2,3:50.0,Dallas full timeout,,33,51
203,2,3:50.0,J. Anderson enters the game for J. Jenkins,,33,51
204,2,3:30.0,Shooting foul by S. Ibaka (drawn by J. Barea),,33,51
205,2,3:30.0,J. Barea misses free throw 1 of 2,,33,51
206,2,3:30.0,Offensive rebound by Team,,33,51
207,2,3:30.0,J. Barea misses free throw 2 of 2,,33,51
208,2,3:29.0,,Defensive rebound by K. Durant,33,51
209,2,3:23.0,,K. Durant makes 3-pt jump shot from 24 ft,33,54
210,2,3:08.0,J. Anderson misses 3-pt jump shot from 24 ft,,33,54
211,2,3:07.0,,Defensive rebound by S. Ibaka,33,54
212,2,3:01.0,,K. Durant makes 3-pt jump shot from 24 ft,33,57
213,2,2:42.0,Turnover by J. Anderson (bad pass; steal by K. Durant),,33,57
214,2,2:39.0,,K. Durant makes 2-pt dunk at rim,33,59
215,2,2:37.0,Dallas full timeout,,33,59
216,2,2:23.0,Shooting foul by S. Ibaka (drawn by S. Mejri),,33,59
217,2,2:23.0,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),,35,59
218,2,2:23.0,J. Evans enters the game for J. Anderson,,35,59
219,2,2:23.0,S. Mejri misses free throw 1 of 1,,35,59
220,2,2:22.0,,Defensive rebound by R. Westbrook,35,59
221,2,2:16.0,,K. Durant misses 3-pt jump shot from 24 ft,35,59
222,2,2:15.0,,Offensive rebound by S. Adams,35,59
223,2,2:09.0,,S. Ibaka misses 3-pt jump shot from 24 ft,35,59
224,2,2:09.0,Defensive rebound by D. Powell,,35,59
225,2,1:57.0,S. Mejri makes 2-pt dunk at rim (assist by R. Felton),,37,59
226,2,1:44.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),37,61
227,2,1:44.0,,Shooting foul by J. Evans (drawn by S. Adams),37,61
228,2,1:44.0,,S. Adams makes free throw 1 of 1,37,62
229,2,1:26.0,D. Powell misses 2-pt layup from 2 ft,,37,62
230,2,1:25.0,Offensive rebound by D. Powell,,37,62
231,2,1:20.0,Turnover by D. Powell (lost ball; steal by R. Westbrook),,37,62
232,2,1:20.0,,Personal foul by J. Barea,37,62
233,2,1:20.0,,Technical foul by R. Westbrook,37,62
234,2,1:20.0,,M. McGary enters the game for R. Westbrook,37,62
235,2,1:20.0,J. Barea makes technical free throw,,38,62
236,2,1:20.0,,M. McGary makes free throw 1 of 2,38,63
237,2,1:20.0,,M. McGary misses free throw 2 of 2,38,63
238,2,1:19.0,Defensive rebound by J. Evans,,38,63
239,2,1:06.0,Shooting foul by A. Roberson (drawn by R. Felton),,38,63
240,2,1:06.0,,Oklahoma City full timeout,38,63
241,2,1:06.0,,C. Payne enters the game for M. McGary,38,63
242,2,1:06.0,R. Felton makes free throw 1 of 2,,39,63
243,2,1:06.0,R. Felton makes free throw 2 of 2,,40,63
244,2,1:01.0,,Personal take foul by D. Powell (drawn by S. Adams),40,63
245,2,1:01.0,,S. Adams misses free throw 1 of 2,40,63
246,2,1:01.0,,Offensive rebound by Team,40,63
247,2,1:01.0,,S. Adams makes free throw 2 of 2,40,64
248,2,0:49.0,R. Felton makes 2-pt layup from 1 ft,,42,64
249,2,0:38.0,,Turnover by K. Durant (bad pass),42,64
250,2,0:22.0,J. Barea misses 2-pt layup from 1 ft,,42,64
251,2,0:21.0,,Defensive rebound by S. Adams,42,64
252,2,0:18.0,,Personal foul by J. Barea,42,64
253,2,0:18.0,,K. Durant misses free throw 1 of 2,42,64
254,2,0:18.0,,Offensive rebound by Team,42,64
255,2,0:18.0,,K. Durant makes free throw 2 of 2,42,65
256,2,0:02.0,J. Evans misses 3-pt jump shot from 25 ft,,42,65
257,2,0:01.0,Offensive rebound by S. Mejri,,42,65
258,3,11:49.0,J. McGee makes 2-pt dunk at rim (assist by J. Barea),,44,65
259,3,11:29.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Durant),44,68
260,3,11:14.0,J. McGee misses 2-pt dunk at rim (block by S. Adams),,44,68
261,3,11:12.0,,Defensive rebound by S. Ibaka,44,68
262,3,11:05.0,,K. Durant misses 3-pt jump shot from 23 ft,44,68
263,3,11:05.0,Defensive rebound by J. McGee,,44,68
264,3,10:50.0,R. Felton misses 2-pt jump shot from 4 ft (block by S. Adams),,44,68
265,3,10:48.0,Offensive rebound by D. Powell,,44,68
266,3,10:45.0,J. Evans misses 2-pt layup from 2 ft,,44,68
267,3,10:44.0,,Defensive rebound by S. Adams,44,68
268,3,10:28.0,,A. Roberson misses 3-pt jump shot from 22 ft,44,68
269,3,10:27.0,Defensive rebound by D. Powell,,44,68
270,3,10:14.0,J. Barea misses 2-pt layup from 2 ft,,44,68
271,3,10:13.0,Offensive rebound by J. McGee,,44,68
272,3,10:13.0,J. McGee makes 2-pt dunk at rim,,46,68
273,3,9:58.0,,S. Ibaka misses 2-pt jump shot from 14 ft,46,68
274,3,9:58.0,,Offensive rebound by Team,46,68
275,3,9:58.0,Loose ball foul by J. McGee (drawn by S. Adams),,46,68
276,3,9:46.0,,C. Payne makes 3-pt jump shot from 24 ft,46,71
277,3,9:21.0,J. Evans misses 3-pt jump shot from 24 ft,,46,71
278,3,9:21.0,Offensive rebound by Team,,46,71
279,3,9:21.0,,Loose ball foul by S. Adams (drawn by J. McGee),46,71
280,3,9:11.0,Turnover by J. Barea (traveling),,46,71
281,3,9:01.0,,K. Durant makes 3-pt jump shot from 22 ft (assist by A. Roberson),46,74
282,3,8:51.0,R. Felton misses 2-pt layup from 1 ft,,46,74
283,3,8:50.0,Offensive rebound by R. Felton,,46,74
284,3,8:36.0,J. Evans misses 3-pt jump shot from 25 ft,,46,74
285,3,8:35.0,,Defensive rebound by C. Payne,46,74
286,3,8:31.0,,Turnover by C. Payne (offensive foul),46,74
287,3,8:31.0,,Offensive foul by C. Payne (drawn by J. Evans),46,74
288,3,8:21.0,Personal foul by A. Roberson,,46,74
289,3,8:14.0,Turnover by R. Felton (bad pass; steal by A. Roberson),,46,74
290,3,7:55.0,,S. Adams misses 2-pt hook shot from 3 ft,46,74
291,3,7:55.0,Defensive rebound by J. McGee,,46,74
292,3,7:50.0,Offensive foul by J. McGee (drawn by C. Payne),,46,74
293,3,7:50.0,Turnover by J. McGee (offensive foul),,46,74
294,3,7:50.0,,Oklahoma City full timeout,46,74
295,3,7:50.0,J. Anderson enters the game for J. Evans,,46,74
296,3,7:38.0,,C. Payne misses 2-pt jump shot from 3 ft,46,74
297,3,7:37.0,,Offensive rebound by K. Durant,46,74
298,3,7:37.0,,Shooting foul by J. Anderson (drawn by K. Durant),46,74
299,3,7:37.0,,K. Durant makes free throw 1 of 2,46,75
300,3,7:37.0,,K. Durant misses free throw 2 of 2,46,75
301,3,7:36.0,Defensive rebound by J. Anderson,,46,75
302,3,7:23.0,D. Powell misses 2-pt jump shot from 15 ft,,46,75
303,3,7:23.0,,Defensive rebound by S. Adams,46,75
304,3,7:14.0,,Turnover by K. Durant (bad pass; steal by J. Anderson),46,75
305,3,7:08.0,J. Barea makes 2-pt layup at rim (assist by D. Powell),,48,75
306,3,6:45.0,,Turnover by S. Ibaka (3 sec),48,75
307,3,6:34.0,D. Powell misses 2-pt jump shot from 16 ft,,48,75
308,3,6:34.0,,Defensive rebound by C. Payne,48,75
309,3,6:21.0,,Turnover by S. Ibaka (lost ball; steal by J. Anderson),48,75
310,3,6:11.0,J. Barea misses 3-pt jump shot from 24 ft,,48,75
311,3,6:11.0,,Defensive rebound by S. Ibaka,48,75
312,3,5:49.0,,Turnover by S. Adams (lost ball; steal by J. Anderson),48,75
313,3,5:44.0,J. Anderson makes 2-pt layup at rim,,50,75
314,3,5:30.0,,K. Durant makes 2-pt jump shot from 15 ft,50,77
315,3,5:13.0,R. Felton makes 2-pt jump shot from 5 ft,,52,77
316,3,4:57.0,,S. Ibaka misses 3-pt jump shot from 24 ft,52,77
317,3,4:57.0,,Offensive rebound by S. Adams,52,77
318,3,4:51.0,,S. Ibaka misses 2-pt jump shot from 21 ft,52,77
319,3,4:51.0,Defensive rebound by J. Barea,,52,77
320,3,4:40.0,Shooting foul by S. Ibaka (drawn by J. McGee),,52,77
321,3,4:40.0,J. McGee makes free throw 1 of 2,,53,77
322,3,4:40.0,,D. Waiters enters the game for C. Payne,53,77
323,3,4:40.0,,D. Augustin enters the game for A. Roberson,53,77
324,3,4:40.0,J. Jenkins enters the game for J. Barea,,53,77
325,3,4:40.0,J. McGee makes free throw 2 of 2,,54,77
326,3,4:23.0,,D. Augustin misses 3-pt jump shot from 23 ft (block by J. McGee),54,77
327,3,4:22.0,Defensive rebound by D. Powell,,54,77
328,3,4:09.0,D. Powell misses 3-pt jump shot from 24 ft,,54,77
329,3,4:08.0,,Defensive rebound by K. Durant,54,77
330,3,3:57.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by D. Augustin),54,80
331,3,3:57.0,Dallas full timeout,,54,80
332,3,3:57.0,S. Mejri enters the game for J. McGee,,54,80
333,3,3:57.0,J. Evans enters the game for D. Powell,,54,80
334,3,3:46.0,J. Jenkins makes 2-pt jump shot from 10 ft (assist by R. Felton),,56,80
335,3,3:23.0,,Turnover by S. Ibaka (3 sec),56,80
336,3,3:23.0,,E. Freedom enters the game for S. Adams,56,80
337,3,3:10.0,J. Evans misses 2-pt dunk at rim,,56,80
338,3,3:09.0,,Defensive rebound by E. Freedom,56,80
339,3,3:05.0,,Shooting foul by J. Anderson (drawn by K. Durant),56,80
340,3,3:05.0,,K. Durant makes free throw 1 of 2,56,81
341,3,3:05.0,,K. Singler enters the game for S. Ibaka,56,81
342,3,3:05.0,,K. Durant makes free throw 2 of 2,56,82
343,3,2:45.0,R. Felton misses 2-pt jump shot from 7 ft,,56,82
344,3,2:45.0,,Defensive rebound by E. Freedom,56,82
345,3,2:37.0,,Turnover by D. Waiters (bad pass),56,82
346,3,2:14.0,J. Anderson misses 3-pt jump shot from 25 ft,,56,82
347,3,2:14.0,Offensive rebound by Team,,56,82
348,3,2:14.0,,Loose ball foul by D. Augustin (drawn by S. Mejri),56,82
349,3,2:04.0,S. Mejri makes 2-pt layup at rim,,58,82
350,3,1:44.0,,E. Freedom misses 2-pt layup from 1 ft,58,82
351,3,1:44.0,Defensive rebound by J. Evans,,58,82
352,3,1:32.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by J. Jenkins),,61,82
353,3,1:10.0,,Offensive foul by E. Freedom (drawn by S. Mejri),61,82
354,3,1:10.0,,Turnover by E. Freedom (offensive foul),61,82
355,3,1:03.0,Personal foul by D. Augustin (drawn by R. Felton),,61,82
356,3,1:03.0,R. Felton makes free throw 1 of 2,,62,82
357,3,1:03.0,R. Felton misses free throw 2 of 2,,62,82
358,3,1:03.0,,Defensive rebound by K. Durant,62,82
359,3,0:47.0,,Shooting foul by S. Mejri (drawn by D. Waiters),62,82
360,3,0:47.0,,D. Waiters makes free throw 1 of 2,62,83
361,3,0:47.0,,D. Waiters misses free throw 2 of 2,62,83
362,3,0:46.0,Defensive rebound by S. Mejri,,62,83
363,3,0:28.0,Shooting foul by D. Augustin (drawn by R. Felton),,62,83
364,3,0:28.0,R. Felton makes free throw 1 of 2,,63,83
365,3,0:28.0,R. Felton makes free throw 2 of 2,,64,83
366,3,0:07.0,,K. Singler misses 3-pt jump shot from 23 ft,64,83
367,3,0:06.0,Defensive rebound by J. Evans,,64,83
368,3,0:00.0,R. Felton misses 3-pt jump shot from 25 ft,,64,83
369,3,0:00.0,Offensive rebound by Team,,64,83
370,4,11:41.0,,D. Waiters misses 3-pt jump shot from 24 ft,64,83
371,4,11:40.0,Defensive rebound by J. Barea,,64,83
372,4,11:40.0,Personal foul by K. Singler,,64,83
373,4,11:29.0,Personal foul by A. Morrow (drawn by J. Evans),,64,83
374,4,11:13.0,D. Powell misses 2-pt jump shot from 17 ft,,64,83
375,4,11:13.0,,Defensive rebound by D. Augustin,64,83
376,4,11:03.0,,A. Morrow misses 3-pt jump shot from 22 ft,64,83
377,4,11:03.0,,Offensive rebound by K. Singler,64,83
378,4,10:59.0,,K. Singler misses 2-pt layup from 2 ft,64,83
379,4,10:58.0,Defensive rebound by S. Mejri,,64,83
380,4,10:48.0,S. Mejri makes 2-pt dunk at rim (assist by D. Powell),,66,83
381,4,10:47.0,,Oklahoma City full timeout,66,83
382,4,10:37.0,,Turnover by D. Waiters (bad pass; steal by D. Powell),66,83
383,4,10:13.0,J. Barea makes 3-pt jump shot from 24 ft,,69,83
384,4,9:53.0,,K. Singler misses 3-pt jump shot from 23 ft,69,83
385,4,9:52.0,Defensive rebound by S. Mejri,,69,83
386,4,9:30.0,D. Powell misses 2-pt jump shot from 3 ft,,69,83
387,4,9:30.0,,Defensive rebound by K. Singler,69,83
388,4,9:18.0,,K. Singler makes 2-pt jump shot from 8 ft (assist by D. Waiters),69,85
389,4,8:57.0,Turnover by J. Barea (bad pass; steal by E. Freedom),,69,85
390,4,8:45.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by D. Waiters),69,88
391,4,8:44.0,Dallas full timeout,,69,88
392,4,8:44.0,,S. Ibaka enters the game for E. Freedom,69,88
393,4,8:44.0,,C. Payne enters the game for D. Augustin,69,88
394,4,8:44.0,R. Felton enters the game for D. Powell,,69,88
395,4,8:31.0,Turnover by R. Felton (lost ball; steal by C. Payne),,69,88
396,4,8:28.0,,D. Waiters misses 2-pt layup from 1 ft (block by S. Mejri),69,88
