,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
112,1,1:26.0,,Loose ball foul by M. McGary (drawn by T. Warren),20,29
113,1,1:26.0,T. Warren makes free throw 1 of 2,,21,29
114,1,1:26.0,J. Leuer enters the game for M. Morris,,21,29
115,1,1:26.0,T. Warren makes free throw 2 of 2,,22,29
116,1,1:05.0,,D. Augustin misses 3-pt jump shot from 24 ft,22,29
117,1,1:04.0,Defensive rebound by A. Len,,22,29
118,1,0:59.0,E. Bledsoe makes 2-pt layup from 2 ft,,24,29
119,1,0:44.0,,D. Waiters misses 3-pt jump shot from 25 ft,24,29
120,1,0:43.0,Defensive rebound by T. Warren,,24,29
121,1,0:29.0,E. Bledsoe misses 2-pt layup at rim,,24,29
122,1,0:29.0,Offensive rebound by A. Len,,24,29
123,1,0:29.0,A. Len makes 2-pt dunk at rim,,26,29
124,1,0:28.0,,Personal foul by E. Bledsoe (drawn by D. Augustin),26,29
125,1,0:07.0,,K. Singler misses 3-pt jump shot from 23 ft,26,29
126,1,0:07.0,Defensive rebound by Team,,26,29
127,1,0:01.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by A. Goodwin),,29,29
128,1,0:00.0,,K. Singler misses 3-pt jump shot from 63 ft,29,29
129,1,0:00.0,Defensive rebound by Team,,29,29
130,2,11:42.0,Turnover by T. Warren (bad pass; steal by D. Augustin),,29,29
131,2,11:36.0,,K. Singler misses 2-pt layup at rim,29,29
132,2,11:36.0,Defensive rebound by A. Len,,29,29
133,2,11:26.0,Turnover by B. Knight (bad pass; steal by D. Augustin),,29,29
134,2,11:22.0,,Shooting foul by J. Leuer (drawn by D. Waiters),29,29
135,2,11:22.0,,D. Waiters makes free throw 1 of 2,29,30
136,2,11:22.0,,D. Waiters makes free throw 2 of 2,29,31
137,2,11:11.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by A. Goodwin),,32,31
138,2,10:50.0,,E. Freedom misses 2-pt jump shot from 9 ft,32,31
139,2,10:50.0,Defensive rebound by A. Len,,32,31
140,2,10:40.0,Turnover by A. Goodwin (lost ball; steal by D. Waiters),,32,31
141,2,10:37.0,,Personal foul by B. Knight (drawn by D. Waiters),32,31
142,2,10:37.0,,S. Ibaka enters the game for M. McGary,32,31
143,2,10:22.0,,D. Waiters makes 2-pt jump shot from 16 ft,32,33
144,2,10:07.0,A. Len makes 2-pt layup from 2 ft (assist by B. Knight),,34,33
145,2,9:47.0,,K. Singler misses 3-pt jump shot from 22 ft,34,33
146,2,9:46.0,,Offensive rebound by E. Freedom,34,33
147,2,9:46.0,,E. Freedom makes 2-pt layup at rim,34,35
148,2,9:25.0,Shooting foul by E. Freedom (drawn by A. Len),,34,35
149,2,9:25.0,A. Len makes free throw 1 of 2,,35,35
150,2,9:25.0,,S. Adams enters the game for E. Freedom,35,35
151,2,9:25.0,A. Len makes free throw 2 of 2,,36,35
152,2,9:13.0,,D. Waiters makes 2-pt jump shot from 15 ft (assist by D. Augustin),36,37
153,2,9:00.0,J. Leuer misses 2-pt layup from 3 ft (block by S. Adams),,36,37
154,2,9:00.0,,Defensive rebound by Team,36,37
155,2,8:43.0,,Shooting foul by J. Leuer (drawn by D. Waiters),36,37
156,2,8:43.0,Official timeout,,36,37
157,2,8:43.0,,D. Waiters makes free throw 1 of 2,36,38
158,2,8:43.0,,D. Waiters makes free throw 2 of 2,36,39
159,2,8:25.0,Turnover by A. Goodwin (lost ball; steal by D. Waiters),,36,39
160,2,8:20.0,,D. Waiters makes 2-pt dunk at rim,36,41
161,2,8:07.0,B. Knight makes 2-pt jump shot from 14 ft,,38,41
162,2,7:53.0,,Offensive foul by D. Waiters (drawn by A. Goodwin),38,41
163,2,7:53.0,,Turnover by S. Adams (offensive foul),38,41
164,2,7:53.0,T. Chandler enters the game for A. Len,,38,41
165,2,7:53.0,,A. Roberson enters the game for K. Singler,38,41
166,2,7:53.0,E. Bledsoe enters the game for A. Goodwin,,38,41
167,2,7:53.0,,R. Westbrook enters the game for D. Augustin,38,41
168,2,7:43.0,B. Knight makes 2-pt jump shot from 16 ft,,40,41
169,2,7:22.0,,S. Adams misses 2-pt layup from 1 ft,40,41
170,2,7:18.0,Defensive rebound by E. Bledsoe,,40,41
171,2,7:11.0,J. Leuer makes 2-pt layup from 1 ft (assist by E. Bledsoe),,42,41
172,2,6:59.0,,R. Westbrook misses 2-pt jump shot from 23 ft,42,41
173,2,6:58.0,,Offensive rebound by S. Ibaka,42,41
174,2,6:52.0,,S. Ibaka makes 2-pt jump shot from 17 ft,42,43
175,2,6:42.0,B. Knight misses 2-pt jump shot from 17 ft,,42,43
176,2,6:41.0,,Defensive rebound by A. Roberson,42,43
177,2,6:37.0,,Shooting block foul by J. Leuer (drawn by R. Westbrook),42,43
178,2,6:37.0,,R. Westbrook makes free throw 1 of 2,42,44
179,2,6:37.0,,K. Durant enters the game for D. Waiters,42,44
180,2,6:37.0,,R. Westbrook makes free throw 2 of 2,42,45
181,2,6:20.0,Shooting foul by S. Adams (drawn by E. Bledsoe),,42,45
182,2,6:20.0,E. Bledsoe misses free throw 1 of 2,,42,45
183,2,6:20.0,Offensive rebound by Team,,42,45
184,2,6:20.0,E. Bledsoe makes free throw 2 of 2,,43,45
185,2,6:14.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),43,47
186,2,5:59.0,T. Warren makes 2-pt jump shot from 16 ft,,45,47
187,2,5:38.0,,K. Durant misses 2-pt jump shot from 16 ft,45,47
188,2,5:37.0,,Offensive rebound by S. Adams,45,47
189,2,5:32.0,,S. Ibaka misses 3-pt jump shot from 23 ft,45,47
190,2,5:32.0,Defensive rebound by T. Chandler,,45,47
191,2,5:24.0,Turnover by B. Knight (bad pass),,45,47
192,2,5:24.0,,Oklahoma City full timeout,45,47
193,2,5:24.0,M. Morris enters the game for T. Warren,,45,47
194,2,5:24.0,P. Tucker enters the game for J. Leuer,,45,47
195,2,5:07.0,,R. Westbrook misses 2-pt jump shot from 11 ft,45,47
196,2,5:06.0,,Offensive rebound by S. Ibaka,45,47
197,2,4:56.0,,Shooting foul by P. Tucker (drawn by K. Durant),45,47
198,2,4:56.0,,K. Durant makes free throw 1 of 2,45,48
199,2,4:56.0,,K. Durant makes free throw 2 of 2,45,49
200,2,4:50.0,Turnover by E. Bledsoe (lost ball),,45,49
201,2,4:40.0,,R. Westbrook makes 2-pt jump shot from 18 ft,45,51
202,2,4:28.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,48,51
203,2,4:04.0,,R. Westbrook misses 2-pt jump shot from 10 ft,48,51
204,2,4:04.0,,Offensive rebound by R. Westbrook,48,51
205,2,4:00.0,,R. Westbrook makes 2-pt jump shot from 9 ft,48,53
206,2,3:48.0,Shooting foul by R. Westbrook (drawn by E. Bledsoe),,48,53
207,2,3:48.0,E. Bledsoe makes free throw 1 of 2,,49,53
208,2,3:48.0,E. Bledsoe makes free throw 2 of 2,,50,53
209,2,3:26.0,,Turnover by K. Durant (bad pass; steal by T. Chandler),50,53
210,2,3:15.0,M. Morris misses 2-pt layup from 3 ft,,50,53
211,2,3:14.0,,Defensive rebound by K. Durant,50,53
212,2,3:06.0,,S. Ibaka misses 2-pt layup from 1 ft,50,53
213,2,3:05.0,,Offensive rebound by S. Adams,50,53
214,2,3:05.0,,S. Adams misses 2-pt layup from 2 ft,50,53
215,2,3:03.0,,Offensive rebound by S. Ibaka,50,53
216,2,2:59.0,,S. Ibaka makes 2-pt hook shot from 4 ft,50,55
217,2,2:48.0,Offensive foul by M. Morris (drawn by A. Roberson),,50,55
218,2,2:48.0,Turnover by M. Morris (offensive foul),,50,55
219,2,2:48.0,Phoenix full timeout,,50,55
220,2,2:48.0,,D. Waiters enters the game for A. Roberson,50,55
221,2,2:37.0,,K. Durant misses 2-pt jump shot from 14 ft,50,55
222,2,2:37.0,Defensive rebound by B. Knight,,50,55
223,2,2:16.0,B. Knight misses 2-pt jump shot from 22 ft,,50,55
224,2,2:16.0,,Defensive rebound by S. Ibaka,50,55
225,2,2:06.0,,R. Westbrook misses 2-pt jump shot from 17 ft,50,55
226,2,2:06.0,Defensive rebound by T. Chandler,,50,55
227,2,1:55.0,E. Bledsoe makes 2-pt jump shot from 12 ft,,52,55
228,2,1:47.0,,K. Durant misses 3-pt jump shot from 25 ft,52,55
229,2,1:46.0,Defensive rebound by M. Morris,,52,55
230,2,1:37.0,Turnover by T. Chandler (lost ball; steal by D. Waiters),,52,55
231,2,1:30.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),52,57
232,2,1:26.0,Phoenix full timeout,,52,57
233,2,1:26.0,A. Len enters the game for T. Chandler,,52,57
234,2,1:11.0,M. Morris makes 2-pt layup from 1 ft,,54,57
235,2,0:58.0,,K. Durant misses 2-pt layup from 2 ft,54,57
236,2,0:57.0,Defensive rebound by M. Morris,,54,57
237,2,0:53.0,Turnover by B. Knight (traveling),,54,57
238,2,0:42.0,,Shooting foul by E. Bledsoe (drawn by R. Westbrook),54,57
239,2,0:42.0,,R. Westbrook misses free throw 1 of 2,54,57
240,2,0:42.0,,Offensive rebound by Team,54,57
241,2,0:42.0,T. Warren enters the game for E. Bledsoe,,54,57
242,2,0:42.0,,R. Westbrook makes free throw 2 of 2,54,58
243,2,0:28.0,Turnover by A. Len (lost ball; steal by S. Ibaka),,54,58
244,2,0:21.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),54,60
245,2,0:05.0,Personal take foul by D. Waiters (drawn by B. Knight),,54,60
246,2,0:05.0,,A. Roberson enters the game for R. Westbrook,54,60
247,2,0:05.0,E. Bledsoe enters the game for A. Len,,54,60
248,2,0:00.0,E. Bledsoe misses 2-pt jump shot from 7 ft (block by S. Adams),,54,60
249,2,0:00.0,Offensive rebound by Team,,54,60
250,2,0:00.0,Turnover by T. Warren (bad pass),,54,60
251,2,0:00.0,,Oklahoma City full timeout,54,60
252,2,0:00.0,,R. Westbrook enters the game for A. Roberson,54,60
253,2,0:00.0,R. Price enters the game for B. Knight,,54,60
254,2,0:00.0,T. Chandler enters the game for E. Bledsoe,,54,60
255,3,11:46.0,Turnover by M. Morris (lost ball; steal by K. Durant),,54,60
256,3,11:46.0,,Personal foul by M. Morris (drawn by K. Durant),54,60
257,3,11:39.0,,K. Durant misses 3-pt jump shot from 23 ft,54,60
258,3,11:38.0,Defensive rebound by P. Tucker,,54,60
259,3,11:32.0,B. Knight misses 3-pt jump shot from 24 ft,,54,60
260,3,11:31.0,,Defensive rebound by K. Durant,54,60
261,3,11:11.0,,R. Westbrook misses 3-pt jump shot from 25 ft,54,60
262,3,11:10.0,Defensive rebound by B. Knight,,54,60
263,3,10:50.0,M. Morris makes 2-pt jump shot from 15 ft,,56,60
264,3,10:30.0,,Turnover by S. Adams (bad pass; steal by P. Tucker),56,60
265,3,10:30.0,Turnover by P. Tucker (bad pass),,56,60
266,3,10:16.0,,S. Adams misses 2-pt layup from 1 ft (block by B. Knight),56,60
267,3,10:15.0,Defensive rebound by T. Chandler,,56,60
268,3,9:51.0,E. Bledsoe misses 2-pt layup from 2 ft (block by S. Adams),,56,60
269,3,9:50.0,,Defensive rebound by A. Roberson,56,60
270,3,9:44.0,,A. Roberson makes 2-pt layup at rim,56,62
271,3,9:31.0,B. Knight makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,58,62
272,3,9:19.0,,R. Westbrook misses 2-pt layup from 1 ft,58,62
273,3,9:18.0,Defensive rebound by P. Tucker,,58,62
274,3,9:05.0,E. Bledsoe misses 2-pt jump shot from 6 ft (block by S. Adams),,58,62
275,3,9:05.0,Offensive rebound by M. Morris,,58,62
276,3,9:05.0,M. Morris misses 2-pt layup from 3 ft (block by A. Roberson),,58,62
277,3,9:05.0,Offensive rebound by Team,,58,62
278,3,9:02.0,M. Morris misses 2-pt jump shot from 18 ft,,58,62
279,3,9:01.0,,Defensive rebound by K. Durant,58,62
280,3,8:49.0,,S. Adams makes 2-pt layup from 1 ft (assist by K. Durant),58,64
281,3,8:34.0,Offensive foul by T. Chandler (drawn by A. Roberson),,58,64
282,3,8:34.0,Turnover by T. Chandler (offensive foul),,58,64
283,3,8:29.0,,Personal foul by T. Chandler (drawn by S. Ibaka),58,64
284,3,8:22.0,,K. Durant misses 2-pt jump shot from 11 ft,58,64
285,3,8:21.0,,Offensive rebound by A. Roberson,58,64
286,3,8:21.0,,A. Roberson misses 2-pt layup from 1 ft,58,64
287,3,8:19.0,,Offensive rebound by A. Roberson,58,64
288,3,8:19.0,,A. Roberson misses 2-pt layup from 1 ft,58,64
289,3,8:18.0,Defensive rebound by T. Chandler,,58,64
290,3,8:10.0,Personal foul by S. Ibaka (drawn by B. Knight),,58,64
291,3,7:57.0,B. Knight misses 3-pt jump shot from 22 ft,,58,64
292,3,7:57.0,,Defensive rebound by R. Westbrook,58,64
293,3,7:46.0,,A. Roberson misses 2-pt layup from 1 ft,58,64
294,3,7:39.0,,E. Freedom enters the game for S. Adams,58,64
295,3,7:37.0,Defensive rebound by M. Morris,,58,64
296,3,7:37.0,Personal foul by A. Roberson (drawn by P. Tucker),,58,64
297,3,7:19.0,P. Tucker misses 2-pt layup from 2 ft,,58,64
298,3,7:18.0,,Defensive rebound by S. Ibaka,58,64
299,3,7:12.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),58,66
300,3,7:06.0,P. Tucker misses 3-pt jump shot from 23 ft,,58,66
301,3,7:05.0,,Defensive rebound by S. Ibaka,58,66
302,3,6:55.0,,S. Ibaka misses 2-pt jump shot from 19 ft,58,66
303,3,6:54.0,Defensive rebound by P. Tucker,,58,66
304,3,6:54.0,Personal foul by R. Westbrook (drawn by P. Tucker),,58,66
305,3,6:28.0,M. Morris makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),,60,66
306,3,6:16.0,,R. Westbrook misses 2-pt jump shot from 19 ft,60,66
307,3,6:15.0,,Offensive rebound by R. Westbrook,60,66
308,3,6:12.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by S. Ibaka),60,69
309,3,5:44.0,M. Morris misses 2-pt jump shot from 11 ft,,60,69
310,3,5:44.0,,Defensive rebound by K. Durant,60,69
311,3,5:30.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Durant),60,71
312,3,5:30.0,Phoenix full timeout,,60,71
313,3,5:12.0,M. Morris misses 2-pt layup from 1 ft,,60,71
314,3,5:11.0,,Defensive rebound by E. Freedom,60,71
315,3,4:57.0,,R. Westbrook makes 2-pt jump shot from 4 ft,60,73
316,3,4:49.0,B. Knight makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,63,73
317,3,4:30.0,,S. Ibaka misses 2-pt jump shot from 17 ft,63,73
318,3,4:30.0,Defensive rebound by B. Knight,,63,73
319,3,4:21.0,Turnover by B. Knight (bad pass; steal by K. Durant),,63,73
320,3,4:18.0,,Shooting foul by E. Bledsoe (drawn by A. Roberson),63,73
321,3,4:18.0,,A. Roberson misses free throw 1 of 2,63,73
322,3,4:18.0,,Offensive rebound by Team,63,73
323,3,4:18.0,T. Warren enters the game for T. Chandler,,63,73
324,3,4:18.0,A. Len enters the game for P. Tucker,,63,73
325,3,4:18.0,,A. Roberson makes free throw 2 of 2,63,74
326,3,4:03.0,T. Warren misses 2-pt jump shot from 7 ft,,63,74
327,3,4:02.0,,Defensive rebound by A. Roberson,63,74
328,3,3:52.0,,A. Roberson makes 2-pt layup from 2 ft,63,76
329,3,3:38.0,M. Morris makes 2-pt layup from 2 ft (assist by E. Bledsoe),,65,76
330,3,3:38.0,Shooting foul by K. Durant (drawn by M. Morris),,65,76
331,3,3:38.0,D. Booker enters the game for B. Knight,,65,76
332,3,3:38.0,,D. Waiters enters the game for A. Roberson,65,76
333,3,3:38.0,M. Morris makes free throw 1 of 1,,66,76
334,3,3:28.0,,Turnover by R. Westbrook (bad pass),66,76
335,3,3:15.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,69,76
336,3,3:01.0,,R. Westbrook makes 2-pt layup from 1 ft,69,78
337,3,2:54.0,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),,71,78
338,3,2:33.0,,K. Durant makes 2-pt jump shot from 6 ft,71,80
339,3,2:21.0,A. Len misses 2-pt jump shot from 18 ft,,71,80
340,3,2:20.0,,Defensive rebound by K. Durant,71,80
341,3,2:06.0,,Shooting foul by E. Bledsoe (drawn by K. Durant),71,80
342,3,2:06.0,,Oklahoma City full timeout,71,80
343,3,2:06.0,,M. McGary enters the game for S. Ibaka,71,80
344,3,2:06.0,R. Price enters the game for E. Bledsoe,,71,80
345,3,2:06.0,,K. Durant makes free throw 1 of 2,71,81
346,3,2:06.0,,K. Durant makes free throw 2 of 2,71,82
347,3,2:00.0,Personal foul by D. Waiters (drawn by M. Morris),,71,82
348,3,2:00.0,M. Morris makes free throw 1 of 2,,72,82
349,3,2:00.0,,K. Singler enters the game for K. Durant,72,82
350,3,2:00.0,M. Morris makes free throw 2 of 2,,73,82
351,3,1:46.0,,Turnover by M. McGary (lost ball),73,82
352,3,1:46.0,,D. Augustin enters the game for R. Westbrook,73,82
353,3,1:29.0,M. Morris makes 2-pt layup from 2 ft,,75,82
354,3,1:26.0,,Personal foul by R. Price (drawn by D. Augustin),75,82
355,3,1:26.0,,D. Augustin misses free throw 1 of 2,75,82
356,3,1:26.0,,Offensive rebound by Team,75,82
357,3,1:26.0,,D. Augustin makes free throw 2 of 2,75,83
358,3,1:13.0,M. Morris misses 2-pt layup from 2 ft,,75,83
359,3,1:13.0,,Defensive rebound by K. Singler,75,83
360,3,1:01.0,,Shooting block foul by R. Price (drawn by D. Waiters),75,83
361,3,1:01.0,,D. Waiters makes free throw 1 of 2,75,84
362,3,1:01.0,,D. Waiters misses free throw 2 of 2,75,84
363,3,1:01.0,,Offensive rebound by M. McGary,75,84
364,3,0:54.0,,K. Singler makes 2-pt layup from 2 ft (assist by D. Waiters),75,86
365,3,0:54.0,,Shooting foul by M. Morris (drawn by K. Singler),75,86
366,3,0:54.0,,K. Singler misses free throw 1 of 1,75,86
367,3,0:54.0,Defensive rebound by T. Warren,,75,86
368,3,0:38.0,D. Booker misses 2-pt layup from 2 ft,,75,86
369,3,0:37.0,,Defensive rebound by E. Freedom,75,86
370,3,0:33.0,,E. Freedom makes 2-pt jump shot from 3 ft (assist by D. Augustin),75,88
371,3,0:33.0,,Shooting foul by D. Booker (drawn by E. Freedom),75,88
372,3,0:33.0,,E. Freedom makes free throw 1 of 1,75,89
373,3,0:16.0,M. Morris makes 2-pt layup from 1 ft,,77,89
374,3,0:00.0,,D. Waiters misses 2-pt jump shot from 19 ft,77,89
375,3,0:00.0,,Offensive rebound by Team,77,89
376,4,11:43.0,,Shooting foul by D. Booker (drawn by M. McGary),77,89
377,4,11:43.0,,M. McGary misses free throw 1 of 2,77,89
378,4,11:43.0,,Offensive rebound by Team,77,89
379,4,11:43.0,,M. McGary makes free throw 2 of 2,77,90
380,4,11:30.0,T. Warren makes 2-pt layup from 2 ft (assist by R. Price),,79,90
381,4,11:22.0,,Turnover by D. Augustin (bad pass; steal by R. Price),79,90
382,4,11:16.0,T. Warren misses 2-pt layup from 2 ft,,79,90
383,4,11:15.0,,Defensive rebound by K. Singler,79,90
384,4,11:00.0,,E. Freedom makes 2-pt layup from 1 ft (assist by D. Augustin),79,92
385,4,10:43.0,T. Warren makes 2-pt jump shot from 14 ft (assist by R. Price),,81,92
386,4,10:33.0,,Offensive foul by E. Freedom (drawn by R. Price),81,92
387,4,10:33.0,,Turnover by E. Freedom (offensive foul),81,92
