,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
63,1,3:33.0,D. Russell makes 2-pt layup at rim (assist by K. Bryant),,25,21
64,1,3:21.0,,Personal foul by D. Russell (drawn by J. Harden),25,21
65,1,3:21.0,J. Randle enters the game for K. Bryant,,25,21
66,1,3:21.0,R. Sacre enters the game for L. Nance,,25,21
67,1,3:21.0,N. Young enters the game for R. Hibbert,,25,21
68,1,3:21.0,M. Huertas enters the game for D. Russell,,25,21
69,1,3:21.0,,C. Brewer enters the game for T. Ariza,25,21
70,1,3:21.0,,C. Capela enters the game for D. Howard,25,21
71,1,3:16.0,,Turnover by T. Jones (bad pass; steal by L. Williams),25,21
72,1,3:07.0,Turnover by L. Williams (bad pass; steal by C. Brewer),,25,21
73,1,3:01.0,,J. Harden makes 2-pt layup from 1 ft,25,23
74,1,2:39.0,J. Randle misses 2-pt jump shot from 18 ft,,25,23
75,1,2:38.0,,Defensive rebound by T. Lawson,25,23
76,1,2:35.0,,Shooting foul by M. Huertas (drawn by T. Lawson),25,23
77,1,2:35.0,LA Lakers full timeout,,25,23
78,1,2:35.0,,M. Thornton enters the game for J. Harden,25,23
79,1,2:35.0,,T. Lawson makes free throw 1 of 2,25,24
80,1,2:35.0,,T. Lawson makes free throw 2 of 2,25,25
81,1,2:25.0,Turnover by L. Williams (bad pass; steal by T. Lawson),,25,25
82,1,2:21.0,,Shooting foul by M. Huertas (drawn by C. Brewer),25,25
83,1,2:21.0,,C. Brewer misses free throw 1 of 2,25,25
84,1,2:21.0,,Offensive rebound by Team,25,25
85,1,2:21.0,,C. Brewer makes free throw 2 of 2,25,26
86,1,2:03.0,Turnover by M. Huertas (bad pass; steal by C. Brewer),,25,26
87,1,1:54.0,,M. Thornton misses 3-pt jump shot from 24 ft,25,26
88,1,1:53.0,Defensive rebound by J. Randle,,25,26
89,1,1:47.0,Turnover by J. Randle (lost ball; steal by C. Brewer),,25,26
90,1,1:34.0,,T. Jones misses 2-pt jump shot from 9 ft,25,26
91,1,1:33.0,Defensive rebound by J. Randle,,25,26
92,1,1:26.0,L. Williams misses 2-pt jump shot from 9 ft,,25,26
93,1,1:23.0,,Defensive rebound by T. Jones,25,26
94,1,1:14.0,,C. Capela misses 2-pt layup at rim,25,26
95,1,1:14.0,,Offensive rebound by C. Capela,25,26
96,1,1:14.0,,Turnover by C. Capela (lost ball; steal by J. Randle),25,26
97,1,0:52.0,Turnover by J. Randle (bad pass; steal by C. Capela),,25,26
98,1,0:46.0,,M. Thornton makes 2-pt layup at rim (assist by C. Brewer),25,28
99,1,0:36.0,R. Sacre misses 2-pt layup from 2 ft (block by T. Jones),,25,28
100,1,0:35.0,,Defensive rebound by C. Brewer,25,28
101,1,0:31.0,,T. Jones makes 2-pt dunk at rim (assist by M. Thornton),25,30
102,1,0:12.0,L. Williams misses 3-pt jump shot from 26 ft,,25,30
103,1,0:11.0,,Defensive rebound by Team,25,30
104,1,0:08.0,,J. Harden enters the game for C. Capela,25,30
105,1,0:04.0,,Personal take foul by L. Williams,25,30
106,1,0:03.0,,J. Harden makes 2-pt layup at rim (assist by C. Brewer),25,32
107,1,0:00.0,Personal foul by C. Brewer (drawn by N. Young),,25,32
108,2,11:43.0,,Shooting foul by M. Huertas (drawn by C. Capela),25,32
109,2,11:43.0,,C. Capela misses free throw 1 of 2,25,32
110,2,11:43.0,,Offensive rebound by Team,25,32
111,2,11:43.0,,C. Capela makes free throw 2 of 2,25,33
112,2,11:34.0,Offensive foul by R. Sacre (drawn by C. Brewer),,25,33
113,2,11:34.0,Turnover by R. Sacre (offensive foul),,25,33
114,2,11:21.0,,M. Thornton makes 2-pt jump shot from 13 ft,25,35
115,2,11:01.0,Shooting foul by T. Jones (drawn by L. Williams),,25,35
116,2,11:01.0,L. Williams makes free throw 1 of 2,,26,35
117,2,11:01.0,,D. Motiejūnas enters the game for C. Capela,26,35
118,2,11:01.0,,D. Howard enters the game for T. Jones,26,35
119,2,11:01.0,D. Russell enters the game for M. Huertas,,26,35
120,2,11:01.0,L. Williams makes free throw 2 of 2,,27,35
121,2,10:49.0,,M. Thornton makes 3-pt jump shot from 24 ft,27,38
122,2,10:41.0,Turnover by J. Randle (bad pass; steal by T. Lawson),,27,38
123,2,10:34.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by T. Lawson),27,41
124,2,10:30.0,LA Lakers full timeout,,27,41
125,2,10:30.0,K. Bryant enters the game for L. Williams,,27,41
126,2,10:07.0,J. Randle misses 2-pt jump shot from 7 ft,,27,41
127,2,10:06.0,Offensive rebound by J. Randle,,27,41
128,2,9:59.0,J. Randle misses 2-pt jump shot from 5 ft (block by D. Howard),,27,41
129,2,9:57.0,Offensive rebound by N. Young,,27,41
130,2,9:52.0,N. Young misses 3-pt jump shot from 24 ft,,27,41
131,2,9:51.0,,Defensive rebound by D. Howard,27,41
132,2,9:38.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by C. Brewer),27,44
133,2,9:23.0,J. Randle misses 2-pt jump shot from 17 ft,,27,44
134,2,9:23.0,,Defensive rebound by D. Howard,27,44
135,2,9:14.0,,M. Thornton misses 3-pt jump shot from 25 ft,27,44
136,2,9:14.0,Defensive rebound by R. Sacre,,27,44
137,2,8:56.0,D. Russell misses 2-pt jump shot from 7 ft,,27,44
138,2,8:54.0,,Defensive rebound by M. Thornton,27,44
139,2,8:40.0,,D. Howard makes 2-pt dunk at rim (assist by D. Motiejūnas),27,46
140,2,8:27.0,N. Young makes 2-pt jump shot from 19 ft (assist by D. Russell),,29,46
141,2,8:12.0,,D. Howard makes 2-pt dunk at rim (assist by C. Brewer),29,48
142,2,8:12.0,,Shooting foul by J. Randle (drawn by D. Howard),29,48
143,2,8:12.0,R. Hibbert enters the game for R. Sacre,,29,48
144,2,8:12.0,L. Nance enters the game for J. Randle,,29,48
145,2,8:12.0,,D. Howard makes free throw 1 of 1,29,49
146,2,7:59.0,D. Russell misses 3-pt jump shot from 24 ft,,29,49
147,2,7:59.0,,Defensive rebound by D. Motiejūnas,29,49
148,2,7:43.0,,Shooting foul by N. Young (drawn by D. Howard),29,49
149,2,7:43.0,,D. Howard misses free throw 1 of 2,29,49
150,2,7:43.0,,Offensive rebound by Team,29,49
151,2,7:43.0,,J. Harden enters the game for M. Thornton,29,49
152,2,7:43.0,,T. Ariza enters the game for C. Brewer,29,49
153,2,7:43.0,,P. Beverley enters the game for T. Lawson,29,49
154,2,7:43.0,,D. Howard misses free throw 2 of 2,29,49
155,2,7:42.0,Defensive rebound by L. Nance,,29,49
156,2,7:18.0,L. Nance misses 2-pt jump shot from 5 ft,,29,49
157,2,7:18.0,Offensive rebound by Team,,29,49
158,2,7:18.0,Turnover by Team (shot clock),,29,49
159,2,7:02.0,,D. Motiejūnas makes 2-pt hook shot from 8 ft,29,51
160,2,6:49.0,Offensive foul by L. Nance (drawn by J. Harden),,29,51
161,2,6:49.0,Turnover by L. Nance (offensive foul),,29,51
162,2,6:31.0,,Shooting foul by L. Nance (drawn by D. Motiejūnas),29,51
163,2,6:31.0,,D. Motiejūnas misses free throw 1 of 2,29,51
164,2,6:31.0,,Offensive rebound by Team,29,51
165,2,6:31.0,,D. Motiejūnas misses free throw 2 of 2,29,51
166,2,6:31.0,Defensive rebound by R. Hibbert,,29,51
167,2,6:08.0,K. Bryant misses 3-pt jump shot from 28 ft,,29,51
168,2,6:08.0,,Defensive rebound by D. Howard,29,51
169,2,6:05.0,,Turnover by D. Howard (bad pass; steal by K. Bryant),29,51
170,2,6:00.0,K. Bryant makes 3-pt jump shot from 23 ft,,32,51
171,2,5:56.0,,Turnover by J. Harden (traveling),32,51
172,2,5:56.0,LA Lakers full timeout,,32,51
173,2,5:45.0,K. Bryant makes 2-pt jump shot from 19 ft,,34,51
174,2,5:29.0,,Turnover by D. Motiejūnas (bad pass; steal by D. Russell),34,51
175,2,5:21.0,Personal foul by P. Beverley (drawn by K. Bryant),,34,51
176,2,5:09.0,L. Nance makes 2-pt jump shot from 19 ft,,36,51
177,2,4:56.0,,Turnover by J. Harden (bad pass; steal by L. Nance),36,51
178,2,4:50.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by N. Young),,39,51
179,2,4:34.0,,P. Beverley misses 3-pt jump shot from 25 ft,39,51
180,2,4:33.0,Defensive rebound by L. Nance,,39,51
181,2,4:27.0,Shooting foul by J. Harden (drawn by K. Bryant),,39,51
182,2,4:27.0,K. Bryant makes free throw 1 of 3,,40,51
183,2,4:27.0,K. Bryant makes free throw 2 of 3,,41,51
184,2,4:27.0,,T. Jones enters the game for D. Motiejūnas,41,51
185,2,4:27.0,K. Bryant makes free throw 3 of 3,,42,51
186,2,4:06.0,,J. Harden misses 2-pt jump shot from 12 ft,42,51
187,2,4:05.0,,Offensive rebound by D. Howard,42,51
188,2,4:05.0,,D. Howard makes 2-pt layup at rim,42,53
189,2,3:48.0,,T. Lawson enters the game for P. Beverley,42,53
190,2,3:40.0,R. Hibbert makes 2-pt jump shot from 12 ft,,44,53
191,2,3:21.0,,Shooting foul by R. Hibbert (drawn by D. Howard),44,53
192,2,3:21.0,,D. Howard misses free throw 1 of 2,44,53
193,2,3:21.0,,Offensive rebound by Team,44,53
194,2,3:21.0,,D. Howard misses free throw 2 of 2,44,53
195,2,3:21.0,Defensive rebound by L. Nance,,44,53
196,2,3:01.0,D. Russell misses 2-pt jump shot from 10 ft,,44,53
197,2,2:59.0,,Defensive rebound by T. Ariza,44,53
198,2,2:48.0,,J. Harden misses 2-pt jump shot from 15 ft,44,53
199,2,2:47.0,Defensive rebound by L. Nance,,44,53
200,2,2:42.0,K. Bryant misses 3-pt jump shot from 24 ft,,44,53
201,2,2:41.0,,Defensive rebound by T. Jones,44,53
202,2,2:35.0,,J. Harden makes 2-pt layup from 1 ft (assist by T. Lawson),44,55
203,2,2:19.0,R. Hibbert misses 2-pt jump shot from 4 ft (block by T. Jones),,44,55
204,2,2:18.0,,Defensive rebound by T. Ariza,44,55
205,2,2:12.0,,T. Jones makes 2-pt dunk at rim (assist by T. Ariza),44,57
206,2,2:05.0,LA Lakers full timeout,,44,57
207,2,2:05.0,,Houston full timeout,44,57
208,2,1:47.0,R. Hibbert misses 2-pt jump shot at rim,,44,57
209,2,1:46.0,Offensive rebound by R. Hibbert,,44,57
210,2,1:46.0,R. Hibbert makes 2-pt layup at rim,,46,57
211,2,1:23.0,,T. Jones misses 2-pt hook shot from 4 ft,46,57
212,2,1:23.0,Defensive rebound by N. Young,,46,57
213,2,1:06.0,R. Hibbert misses 2-pt jump shot from 19 ft,,46,57
214,2,1:05.0,Offensive rebound by L. Nance,,46,57
215,2,1:01.0,L. Nance misses 2-pt layup from 1 ft,,46,57
216,2,1:01.0,,Defensive rebound by T. Jones,46,57
217,2,0:56.0,,J. Harden misses 2-pt layup from 3 ft,46,57
218,2,0:55.0,,Offensive rebound by T. Jones,46,57
219,2,0:55.0,,T. Jones misses 2-pt layup from 2 ft,46,57
220,2,0:55.0,,Offensive rebound by D. Howard,46,57
221,2,0:55.0,,Shooting foul by R. Hibbert (drawn by D. Howard),46,57
222,2,0:55.0,,D. Howard makes free throw 1 of 2,46,58
223,2,0:55.0,,D. Howard makes free throw 2 of 2,46,59
224,2,0:49.0,Turnover by D. Russell (bad pass; steal by T. Ariza),,46,59
225,2,0:45.0,,D. Howard makes 2-pt dunk at rim (assist by T. Ariza),46,61
226,2,0:36.0,D. Russell misses 3-pt jump shot from 25 ft,,46,61
227,2,0:35.0,,Defensive rebound by J. Harden,46,61
228,2,0:28.0,,J. Harden misses 2-pt layup from 3 ft (block by R. Hibbert),46,61
229,2,0:27.0,,Offensive rebound by T. Jones,46,61
230,2,0:24.0,,T. Jones misses 2-pt jump shot from 6 ft,46,61
231,2,0:24.0,,Offensive rebound by D. Howard,46,61
232,2,0:24.0,,D. Howard makes 2-pt layup from 1 ft,46,63
233,2,0:02.0,D. Russell misses 2-pt jump shot from 6 ft,,46,63
234,2,0:01.0,,Defensive rebound by T. Jones,46,63
235,3,11:46.0,,P. Beverley misses 3-pt jump shot from 23 ft,46,63
236,3,11:44.0,Defensive rebound by R. Hibbert,,46,63
237,3,11:31.0,Turnover by L. Williams (bad pass; steal by J. Harden),,46,63
238,3,11:25.0,,J. Harden misses 2-pt layup from 2 ft,46,63
239,3,11:21.0,,Offensive rebound by C. Capela,46,63
240,3,11:21.0,,C. Capela makes 2-pt layup at rim,46,65
241,3,11:03.0,Turnover by D. Russell (lost ball; steal by D. Howard),,46,65
242,3,10:48.0,,Shooting foul by R. Hibbert (drawn by D. Howard),46,65
243,3,10:48.0,,D. Howard misses free throw 1 of 2,46,65
244,3,10:48.0,,Offensive rebound by Team,46,65
245,3,10:48.0,,D. Howard makes free throw 2 of 2,46,66
246,3,10:44.0,Turnover by D. Russell (bad pass; steal by T. Ariza),,46,66
247,3,10:41.0,,Turnover by T. Ariza (bad pass; steal by L. Williams),46,66
248,3,10:34.0,Shooting foul by P. Beverley (drawn by L. Williams),,46,66
249,3,10:34.0,L. Williams makes free throw 1 of 2,,47,66
250,3,10:34.0,L. Williams makes free throw 2 of 2,,48,66
251,3,10:20.0,,T. Ariza misses 3-pt jump shot from 24 ft,48,66
252,3,10:20.0,,Offensive rebound by Team,48,66
253,3,10:20.0,Loose ball foul by R. Hibbert (drawn by D. Howard),,48,66
254,3,10:14.0,,Shooting foul by D. Russell (drawn by J. Harden),48,66
255,3,10:14.0,,J. Harden makes free throw 1 of 2,48,67
256,3,10:14.0,,J. Harden makes free throw 2 of 2,48,68
257,3,10:01.0,L. Nance misses 2-pt jump shot from 15 ft,,48,68
258,3,10:01.0,,Defensive rebound by D. Howard,48,68
259,3,9:54.0,,J. Harden misses 3-pt jump shot from 24 ft,48,68
260,3,9:54.0,,Offensive rebound by P. Beverley,48,68
261,3,9:52.0,,P. Beverley makes 2-pt layup from 1 ft,48,70
262,3,9:39.0,K. Bryant makes 2-pt jump shot from 9 ft (assist by D. Russell),,50,70
263,3,9:24.0,,T. Ariza misses 2-pt jump shot from 15 ft,50,70
264,3,9:22.0,Defensive rebound by R. Hibbert,,50,70
265,3,9:13.0,D. Russell makes 3-pt jump shot from 27 ft (assist by L. Williams),,53,70
266,3,8:56.0,,J. Harden misses 2-pt jump shot from 16 ft,53,70
267,3,8:55.0,Defensive rebound by K. Bryant,,53,70
268,3,8:36.0,D. Russell misses 3-pt jump shot from 27 ft,,53,70
269,3,8:34.0,,Defensive rebound by C. Capela,53,70
270,3,8:21.0,,C. Capela misses 2-pt hook shot from 2 ft,53,70
271,3,8:20.0,Defensive rebound by R. Hibbert,,53,70
272,3,8:12.0,L. Williams makes 2-pt layup from 1 ft,,55,70
273,3,8:11.0,,Houston full timeout,55,70
274,3,8:03.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),55,73
275,3,7:48.0,L. Williams makes 3-pt jump shot from 26 ft (assist by D. Russell),,58,73
276,3,7:30.0,,T. Ariza misses 3-pt jump shot from 23 ft,58,73
277,3,7:29.0,,Offensive rebound by P. Beverley,58,73
278,3,7:26.0,,P. Beverley misses 2-pt jump shot from 3 ft,58,73
279,3,7:26.0,Defensive rebound by K. Bryant,,58,73
280,3,7:20.0,D. Russell misses 3-pt jump shot from 25 ft,,58,73
281,3,7:18.0,,Defensive rebound by P. Beverley,58,73
282,3,7:08.0,,Turnover by D. Howard (traveling),58,73
283,3,7:08.0,,T. Jones enters the game for C. Capela,58,73
284,3,6:56.0,L. Nance misses 2-pt jump shot from 20 ft,,58,73
285,3,6:55.0,,Defensive rebound by D. Howard,58,73
286,3,6:38.0,,J. Harden makes 2-pt layup from 2 ft,58,75
287,3,6:21.0,K. Bryant makes 2-pt jump shot from 12 ft,,60,75
288,3,5:55.0,,P. Beverley misses 2-pt jump shot from 3 ft,60,75
289,3,5:54.0,Defensive rebound by R. Hibbert,,60,75
290,3,5:44.0,L. Williams misses 2-pt jump shot from 6 ft,,60,75
291,3,5:44.0,Offensive rebound by L. Williams,,60,75
292,3,5:40.0,K. Bryant misses 3-pt jump shot from 24 ft,,60,75
293,3,5:40.0,,Defensive rebound by T. Jones,60,75
294,3,5:37.0,,Shooting foul by L. Williams (drawn by J. Harden),60,75
295,3,5:37.0,,J. Harden makes free throw 1 of 2,60,76
296,3,5:37.0,,C. Brewer enters the game for T. Ariza,60,76
297,3,5:37.0,,T. Lawson enters the game for P. Beverley,60,76
298,3,5:37.0,,J. Harden makes free throw 2 of 2,60,77
299,3,5:28.0,,Violation by T. Lawson (kicked ball),60,77
300,3,5:22.0,L. Nance makes 2-pt layup from 2 ft (assist by K. Bryant),,62,77
301,3,4:58.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Jones),62,80
302,3,4:42.0,L. Williams misses 2-pt jump shot from 15 ft,,62,80
303,3,4:40.0,Offensive rebound by K. Bryant,,62,80
304,3,4:32.0,K. Bryant makes 3-pt jump shot from 25 ft,,65,80
305,3,4:19.0,,T. Jones makes 3-pt jump shot from 23 ft (assist by T. Lawson),65,83
306,3,3:54.0,K. Bryant makes 2-pt jump shot from 14 ft,,67,83
307,3,3:48.0,,J. Harden makes 2-pt layup from 2 ft (assist by T. Lawson),67,85
308,3,3:48.0,,Shooting foul by L. Williams (drawn by J. Harden),67,85
309,3,3:48.0,J. Randle enters the game for L. Nance,,67,85
310,3,3:48.0,M. Huertas enters the game for D. Russell,,67,85
311,3,3:48.0,,C. Capela enters the game for D. Howard,67,85
312,3,3:48.0,,J. Harden makes free throw 1 of 1,67,86
313,3,3:38.0,Shooting foul by C. Brewer (drawn by L. Williams),,67,86
314,3,3:38.0,L. Williams misses free throw 1 of 2,,67,86
315,3,3:38.0,Offensive rebound by Team,,67,86
316,3,3:38.0,R. Sacre enters the game for R. Hibbert,,67,86
317,3,3:38.0,L. Williams makes free throw 2 of 2,,68,86
318,3,3:27.0,,Turnover by T. Lawson (bad pass; steal by K. Bryant),68,86
319,3,3:21.0,J. Randle makes 2-pt dunk at rim (assist by M. Huertas),,70,86
320,3,3:04.0,,J. Harden misses 2-pt layup from 4 ft (block by R. Sacre),70,86
321,3,3:03.0,Defensive rebound by K. Bryant,,70,86
322,3,3:00.0,Turnover by M. Huertas (offensive foul),,70,86
323,3,3:00.0,Offensive foul by M. Huertas (drawn by T. Lawson),,70,86
324,3,3:00.0,,M. Thornton enters the game for J. Harden,70,86
325,3,2:45.0,,T. Jones misses 3-pt jump shot from 24 ft,70,86
326,3,2:45.0,Defensive rebound by L. Williams,,70,86
327,3,2:39.0,R. Sacre makes 2-pt layup from 2 ft (assist by L. Williams),,72,86
328,3,2:22.0,,T. Lawson misses 3-pt jump shot from 25 ft,72,86
329,3,2:21.0,Defensive rebound by J. Randle,,72,86
330,3,2:07.0,M. Huertas misses 3-pt jump shot from 24 ft,,72,86
331,3,2:06.0,Offensive rebound by J. Randle,,72,86
332,3,2:03.0,J. Randle misses 2-pt jump shot from 3 ft (block by C. Capela),,72,86
333,3,2:01.0,,Defensive rebound by C. Brewer,72,86
334,3,1:57.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Lawson),72,89
335,3,1:33.0,L. Williams misses 3-pt jump shot from 24 ft,,72,89
336,3,1:32.0,,Defensive rebound by C. Capela,72,89
337,3,1:29.0,,Turnover by T. Lawson (bad pass; steal by K. Bryant),72,89
338,3,1:24.0,K. Bryant misses 3-pt jump shot from 23 ft,,72,89
339,3,1:23.0,,Defensive rebound by Team,72,89
340,3,1:23.0,Loose ball foul by J. Randle (drawn by C. Capela),,72,89
341,3,1:23.0,,C. Capela misses free throw 1 of 2,72,89
342,3,1:23.0,,Offensive rebound by Team,72,89
343,3,1:23.0,,C. Capela misses free throw 2 of 2,72,89
344,3,1:23.0,Defensive rebound by J. Randle,,72,89
345,3,1:09.0,Personal foul by C. Brewer (drawn by K. Bryant),,72,89
346,3,1:01.0,K. Bryant makes 2-pt jump shot from 22 ft (assist by M. Huertas),,74,89
347,3,0:39.0,,T. Jones misses 2-pt layup from 4 ft,74,89
348,3,0:39.0,Defensive rebound by J. Randle,,74,89
349,3,0:34.0,Personal foul by C. Capela (drawn by R. Sacre),,74,89
350,3,0:34.0,R. Sacre makes free throw 1 of 2,,75,89
351,3,0:34.0,R. Sacre makes free throw 2 of 2,,76,89
352,3,0:26.0,,M. Thornton misses 2-pt jump shot from 15 ft,76,89
353,3,0:26.0,Defensive rebound by Team,,76,89
354,3,0:07.0,K. Bryant misses 2-pt jump shot from 18 ft (block by C. Brewer),,76,89
355,3,0:04.0,,Defensive rebound by C. Capela,76,89
356,3,0:00.0,,T. Jones makes 2-pt layup from 2 ft (assist by M. Thornton),76,91
357,4,11:39.0,J. Randle misses 2-pt hook shot from 4 ft,,76,91
358,4,11:39.0,Offensive rebound by Team,,76,91
359,4,11:36.0,N. Young makes 2-pt jump shot from 20 ft (assist by D. Russell),,78,91
360,4,11:19.0,Offensive charge foul by C. Capela (drawn by J. Randle),,78,91
361,4,11:19.0,,Turnover by C. Capela (offensive foul),78,91
362,4,10:59.0,J. Randle misses 2-pt jump shot from 7 ft,,78,91
363,4,10:58.0,,Defensive rebound by T. Jones,78,91
364,4,10:45.0,,M. Thornton makes 2-pt jump shot from 12 ft,78,93
365,4,10:22.0,N. Young makes 3-pt jump shot from 24 ft (assist by M. Huertas),,81,93
366,4,10:09.0,,M. Thornton misses 2-pt layup at rim,81,93
367,4,10:08.0,,Offensive rebound by C. Capela,81,93
368,4,10:08.0,,C. Capela makes 2-pt dunk at rim,81,95
369,4,10:04.0,Turnover by M. Huertas (bad pass; steal by C. Brewer),,81,95
370,4,9:55.0,,M. Thornton misses 3-pt jump shot from 24 ft,81,95
371,4,9:55.0,Defensive rebound by J. Randle,,81,95
372,4,9:48.0,N. Young misses 3-pt jump shot from 24 ft,,81,95
373,4,9:47.0,,Defensive rebound by M. Thornton,81,95
374,4,9:33.0,,C. Capela makes 2-pt dunk at rim (assist by T. Lawson),81,97
375,4,9:09.0,R. Sacre makes 2-pt jump shot from 15 ft (assist by J. Randle),,83,97
376,4,8:55.0,,Turnover by T. Lawson (bad pass; steal by M. Huertas),83,97
377,4,8:51.0,N. Young makes 3-pt jump shot from 22 ft (assist by M. Huertas),,86,97
378,4,8:28.0,,M. Thornton makes 3-pt jump shot from 22 ft (assist by T. Lawson),86,100
379,4,8:10.0,R. Sacre misses 2-pt hook shot from 6 ft,,86,100
380,4,8:08.0,Offensive rebound by Team,,86,100
381,4,8:08.0,LA Lakers full timeout,,86,100
382,4,8:08.0,,D. Motiejūnas enters the game for C. Capela,86,100
383,4,8:08.0,,D. Howard enters the game for T. Jones,86,100
384,4,8:08.0,,P. Beverley enters the game for T. Lawson,86,100
385,4,8:08.0,,J. Harden enters the game for C. Brewer,86,100
386,4,8:08.0,,T. Ariza enters the game for M. Thornton,86,100
387,4,7:59.0,J. Randle makes 2-pt layup at rim,,88,100
