,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BOSTON_ACTION,PHOENIX_SCORE,BOSTON_SCORE
174,2,5:39.0,T. Warren misses free throw 1 of 2,,42,46
175,2,5:39.0,Offensive rebound by Team,,42,46
176,2,5:39.0,T. Warren misses free throw 2 of 2,,42,46
177,2,5:39.0,,Defensive rebound by K. Olynyk,42,46
178,2,5:26.0,,A. Bradley makes 2-pt jump shot from 4 ft,42,48
179,2,5:14.0,,Violation by Team (delay of game),42,48
180,2,5:12.0,M. Morris misses 2-pt layup from 1 ft (block by J. Crowder),,42,48
181,2,5:11.0,Offensive rebound by Team,,42,48
182,2,5:06.0,Turnover by M. Morris (bad pass; steal by K. Olynyk),,42,48
183,2,4:58.0,,J. Sullinger misses 2-pt layup from 2 ft (block by P. Tucker),42,48
184,2,4:57.0,,Offensive rebound by J. Sullinger,42,48
185,2,4:55.0,Violation by M. Morris (def goaltending),,42,48
186,2,4:55.0,,J. Sullinger makes 2-pt layup from 1 ft,42,50
187,2,4:42.0,M. Morris misses 2-pt layup from 2 ft,,42,50
188,2,4:41.0,,Defensive rebound by J. Sullinger,42,50
189,2,4:30.0,,J. Crowder misses 2-pt layup from 1 ft,42,50
190,2,4:29.0,,Offensive rebound by J. Crowder,42,50
191,2,4:29.0,,J. Crowder makes 2-pt layup from 1 ft,42,52
192,2,4:22.0,Phoenix full timeout,,42,52
193,2,4:22.0,T. Chandler enters the game for T. Warren,,42,52
194,2,4:22.0,A. Goodwin enters the game for S. Weems,,42,52
195,2,4:09.0,B. Knight makes 3-pt jump shot from 24 ft (assist by M. Morris),,45,52
196,2,3:52.0,,A. Bradley misses 2-pt jump shot from 16 ft,45,52
197,2,3:51.0,Defensive rebound by M. Morris,,45,52
198,2,3:36.0,Turnover by P. Tucker (lost ball; steal by K. Olynyk),,45,52
199,2,3:30.0,,M. Smart misses 3-pt jump shot from 25 ft,45,52
200,2,3:29.0,Defensive rebound by T. Chandler,,45,52
201,2,3:23.0,A. Goodwin misses 2-pt layup from 2 ft,,45,52
202,2,3:21.0,Offensive rebound by P. Tucker,,45,52
203,2,3:20.0,P. Tucker misses 2-pt layup from 1 ft,,45,52
204,2,3:18.0,,Defensive rebound by J. Sullinger,45,52
205,2,3:07.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),45,55
206,2,2:43.0,A. Goodwin misses 2-pt layup from 2 ft,,45,55
207,2,2:42.0,,Defensive rebound by K. Olynyk,45,55
208,2,2:37.0,,Turnover by M. Smart (bad pass; steal by P. Tucker),45,55
209,2,2:32.0,M. Morris misses 2-pt layup from 2 ft,,45,55
210,2,2:31.0,,Defensive rebound by M. Smart,45,55
211,2,2:25.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),45,58
212,2,2:10.0,A. Goodwin misses 3-pt jump shot from 24 ft,,45,58
213,2,2:09.0,,Defensive rebound by M. Smart,45,58
214,2,2:03.0,,J. Crowder misses 2-pt jump shot from 22 ft,45,58
215,2,2:02.0,Defensive rebound by M. Morris,,45,58
216,2,1:51.0,B. Knight misses 3-pt jump shot from 24 ft,,45,58
217,2,1:50.0,,Defensive rebound by K. Olynyk,45,58
218,2,1:40.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Crowder),45,61
219,2,1:20.0,P. Tucker misses 3-pt jump shot from 23 ft,,45,61
220,2,1:19.0,,Defensive rebound by M. Smart,45,61
221,2,1:13.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),45,63
222,2,1:06.0,Phoenix full timeout,,45,63
223,2,0:58.0,A. Goodwin misses 2-pt layup from 2 ft,,45,63
224,2,0:57.0,Offensive rebound by P. Tucker,,45,63
225,2,0:57.0,P. Tucker makes 2-pt layup from 1 ft,,47,63
226,2,0:43.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),47,65
227,2,0:33.0,B. Knight misses 2-pt jump shot from 19 ft,,47,65
228,2,0:32.0,,Defensive rebound by M. Smart,47,65
229,2,0:21.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by M. Smart),47,68
230,2,0:04.0,Turnover by B. Knight (bad pass; steal by J. Crowder),,47,68
231,2,0:01.0,,J. Crowder misses 2-pt layup from 2 ft,47,68
232,2,0:01.0,,Offensive rebound by A. Bradley,47,68
233,3,11:55.0,,Personal foul by P. Tucker (drawn by I. Thomas),47,68
234,3,11:44.0,,A. Johnson makes 2-pt layup from 2 ft (assist by I. Thomas),47,70
235,3,11:24.0,Turnover by D. Booker (bad pass; steal by A. Johnson),,47,70
236,3,11:19.0,,I. Thomas misses 3-pt jump shot from 24 ft,47,70
237,3,11:18.0,Defensive rebound by T. Chandler,,47,70
238,3,10:56.0,Shooting foul by A. Johnson (drawn by M. Morris),,47,70
239,3,10:56.0,M. Morris makes free throw 1 of 2,,48,70
240,3,10:56.0,M. Morris makes free throw 2 of 2,,49,70
241,3,10:42.0,,A. Bradley misses 2-pt jump shot from 17 ft,49,70
242,3,10:41.0,Defensive rebound by T. Chandler,,49,70
243,3,10:40.0,Personal foul by J. Sullinger (drawn by T. Chandler),,49,70
244,3,10:30.0,D. Booker misses 2-pt jump shot from 22 ft,,49,70
245,3,10:29.0,,Defensive rebound by A. Johnson,49,70
246,3,10:20.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by J. Crowder),49,72
247,3,9:55.0,D. Booker makes 2-pt jump shot from 17 ft (assist by M. Morris),,51,72
248,3,9:44.0,,I. Thomas makes 3-pt jump shot from 24 ft,51,75
249,3,9:26.0,M. Morris misses 2-pt jump shot from 17 ft,,51,75
250,3,9:25.0,,Defensive rebound by A. Johnson,51,75
251,3,9:18.0,,A. Bradley misses 2-pt jump shot from 3 ft,51,75
252,3,9:17.0,Defensive rebound by M. Morris,,51,75
253,3,9:09.0,P. Tucker misses 2-pt layup from 2 ft,,51,75
254,3,9:08.0,,Defensive rebound by J. Crowder,51,75
255,3,9:00.0,,J. Crowder misses 2-pt jump shot from 13 ft,51,75
256,3,8:59.0,Defensive rebound by M. Morris,,51,75
257,3,8:50.0,B. Knight misses 2-pt layup from 1 ft,,51,75
258,3,8:49.0,,Defensive rebound by J. Sullinger,51,75
259,3,8:46.0,,Shooting foul by M. Morris (drawn by J. Crowder),51,75
260,3,8:46.0,,J. Crowder makes free throw 1 of 2,51,76
261,3,8:46.0,,J. Crowder misses free throw 2 of 2,51,76
262,3,8:46.0,Defensive rebound by M. Morris,,51,76
263,3,8:36.0,D. Booker misses 2-pt jump shot from 16 ft,,51,76
264,3,8:35.0,,Defensive rebound by I. Thomas,51,76
265,3,8:28.0,,J. Sullinger misses 2-pt jump shot from 5 ft,51,76
266,3,8:27.0,,Offensive rebound by J. Sullinger,51,76
267,3,8:22.0,,A. Bradley misses 3-pt jump shot from 24 ft,51,76
268,3,8:21.0,,Offensive rebound by I. Thomas,51,76
269,3,8:16.0,,J. Sullinger misses 3-pt jump shot from 24 ft,51,76
270,3,8:15.0,Defensive rebound by T. Chandler,,51,76
271,3,8:07.0,Personal foul by I. Thomas (drawn by D. Booker),,51,76
272,3,8:07.0,M. Teletović enters the game for M. Morris,,51,76
273,3,7:51.0,B. Knight misses 3-pt jump shot from 24 ft,,51,76
274,3,7:48.0,Offensive rebound by T. Chandler,,51,76
275,3,7:45.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by T. Chandler),,54,76
276,3,7:30.0,,Personal foul by M. Teletović (drawn by J. Sullinger),54,76
277,3,7:30.0,S. Weems enters the game for P. Tucker,,54,76
278,3,7:22.0,,Shooting foul by B. Knight (drawn by J. Sullinger),54,76
279,3,7:22.0,,J. Sullinger makes free throw 1 of 2,54,77
280,3,7:22.0,,J. Sullinger makes free throw 2 of 2,54,78
281,3,7:04.0,B. Knight makes 2-pt layup from 1 ft (assist by S. Weems),,56,78
282,3,6:47.0,,A. Johnson misses 2-pt jump shot from 16 ft,56,78
283,3,6:46.0,Defensive rebound by D. Booker,,56,78
284,3,6:27.0,B. Knight misses 3-pt jump shot from 23 ft,,56,78
285,3,6:25.0,Offensive rebound by M. Teletović,,56,78
286,3,6:22.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by S. Weems),,59,78
287,3,6:22.0,,Boston full timeout,59,78
288,3,6:06.0,,A. Johnson makes 2-pt dunk at rim (assist by J. Sullinger),59,80
289,3,5:47.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by S. Weems),,62,80
290,3,5:29.0,,A. Bradley misses 3-pt jump shot from 23 ft,62,80
291,3,5:28.0,Defensive rebound by T. Chandler,,62,80
292,3,5:22.0,Turnover by B. Knight (bad pass; steal by J. Crowder),,62,80
293,3,5:21.0,,Personal foul by M. Teletović (drawn by J. Sullinger),62,80
294,3,5:21.0,,J. Sullinger misses free throw 1 of 2,62,80
295,3,5:21.0,,Offensive rebound by Team,62,80
296,3,5:21.0,,E. Turner enters the game for A. Johnson,62,80
297,3,5:21.0,,M. Smart enters the game for A. Bradley,62,80
298,3,5:21.0,,J. Sullinger misses free throw 2 of 2,62,80
299,3,5:21.0,Defensive rebound by T. Chandler,,62,80
300,3,5:09.0,M. Teletović misses 2-pt jump shot from 13 ft,,62,80
301,3,5:08.0,,Defensive rebound by J. Sullinger,62,80
302,3,4:59.0,,Shooting foul by S. Weems (drawn by J. Crowder),62,80
303,3,4:59.0,,J. Crowder makes free throw 1 of 2,62,81
304,3,4:59.0,,J. Crowder makes free throw 2 of 2,62,82
305,3,4:45.0,Shooting foul by M. Smart (drawn by M. Teletović),,62,82
306,3,4:45.0,M. Teletović makes free throw 1 of 3,,63,82
307,3,4:45.0,M. Teletović makes free throw 2 of 3,,64,82
308,3,4:45.0,M. Teletović makes free throw 3 of 3,,65,82
309,3,4:33.0,,Shooting foul by B. Knight (drawn by I. Thomas),65,82
310,3,4:33.0,,I. Thomas makes free throw 1 of 2,65,83
311,3,4:33.0,,I. Thomas makes free throw 2 of 2,65,84
312,3,4:24.0,Personal foul by E. Turner (drawn by D. Booker),,65,84
313,3,4:24.0,D. Booker misses free throw 1 of 2,,65,84
314,3,4:24.0,Offensive rebound by Team,,65,84
315,3,4:24.0,D. Booker makes free throw 2 of 2,,66,84
316,3,4:09.0,,J. Crowder misses 3-pt jump shot from 25 ft,66,84
317,3,4:09.0,Defensive rebound by S. Weems,,66,84
318,3,3:55.0,Personal foul by I. Thomas (drawn by S. Weems),,66,84
319,3,3:55.0,S. Weems misses free throw 1 of 2,,66,84
320,3,3:55.0,Offensive rebound by Team,,66,84
321,3,3:55.0,S. Weems makes free throw 2 of 2,,67,84
322,3,3:43.0,,J. Sullinger misses 2-pt jump shot from 21 ft,67,84
323,3,3:42.0,Defensive rebound by S. Weems,,67,84
324,3,3:32.0,B. Knight makes 2-pt layup from 1 ft (assist by M. Teletović),,69,84
325,3,3:15.0,,J. Crowder misses 2-pt jump shot from 23 ft,69,84
326,3,3:14.0,Defensive rebound by D. Booker,,69,84
327,3,3:11.0,Turnover by D. Booker (bad pass; steal by J. Crowder),,69,84
328,3,3:05.0,,J. Crowder makes 2-pt jump shot from 18 ft (assist by M. Smart),69,86
329,3,2:49.0,D. Booker misses 3-pt jump shot from 24 ft,,69,86
330,3,2:48.0,,Defensive rebound by J. Sullinger,69,86
331,3,2:40.0,,Shooting foul by S. Weems (drawn by I. Thomas),69,86
332,3,2:40.0,Phoenix full timeout,,69,86
333,3,2:40.0,,K. Olynyk enters the game for J. Sullinger,69,86
334,3,2:40.0,,I. Thomas makes free throw 1 of 2,69,87
335,3,2:40.0,,I. Thomas makes free throw 2 of 2,69,88
336,3,2:28.0,S. Weems makes 2-pt jump shot from 9 ft,,71,88
337,3,2:13.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Crowder),71,91
338,3,1:55.0,M. Teletović misses 2-pt jump shot from 6 ft (block by M. Smart),,71,91
339,3,1:54.0,Offensive rebound by Team,,71,91
340,3,1:50.0,B. Knight misses 3-pt jump shot from 24 ft,,71,91
341,3,1:49.0,,Defensive rebound by Team,71,91
342,3,1:49.0,Loose ball foul by T. Chandler (drawn by M. Smart),,71,91
343,3,1:49.0,,M. Smart misses free throw 1 of 2,71,91
344,3,1:49.0,,Offensive rebound by Team,71,91
345,3,1:49.0,T. Warren enters the game for T. Chandler,,71,91
346,3,1:49.0,,M. Smart makes free throw 2 of 2,71,92
347,3,1:31.0,M. Teletović misses 2-pt hook shot from 2 ft,,71,92
348,3,1:30.0,Offensive rebound by Team,,71,92
349,3,1:30.0,Shooting foul by K. Olynyk (drawn by M. Teletović),,71,92
350,3,1:30.0,M. Teletović makes free throw 1 of 2,,72,92
351,3,1:30.0,M. Teletović makes free throw 2 of 2,,73,92
352,3,1:18.0,,M. Smart makes 2-pt layup from 1 ft,73,94
353,3,1:11.0,M. Teletović misses 2-pt jump shot from 12 ft (block by M. Smart),,73,94
354,3,1:10.0,,Defensive rebound by J. Crowder,73,94
355,3,1:00.0,,Turnover by J. Crowder (bad pass; steal by S. Weems),73,94
356,3,0:55.0,Shooting foul by I. Thomas (drawn by D. Booker),,73,94
357,3,0:55.0,D. Booker makes free throw 1 of 2,,74,94
358,3,0:55.0,D. Booker makes free throw 2 of 2,,75,94
359,3,0:46.0,,I. Thomas misses 2-pt jump shot from 17 ft,75,94
360,3,0:45.0,Defensive rebound by Team,,75,94
361,3,0:45.0,,Loose ball foul by K. Olynyk (drawn by M. Teletović),75,94
362,3,0:45.0,M. Teletović makes free throw 1 of 2,,76,94
363,3,0:45.0,M. Teletović misses free throw 2 of 2,,76,94
364,3,0:45.0,,Defensive rebound by K. Olynyk,76,94
365,3,0:27.0,,K. Olynyk misses 2-pt layup from 2 ft,76,94
366,3,0:27.0,Defensive rebound by M. Teletović,,76,94
367,3,0:19.0,Shooting foul by J. Crowder (drawn by T. Warren),,76,94
368,3,0:19.0,T. Warren makes free throw 1 of 2,,77,94
369,3,0:19.0,T. Warren makes free throw 2 of 2,,78,94
370,3,0:08.0,,Personal foul by T. Warren (drawn by J. Crowder),78,94
371,3,0:08.0,,J. Crowder makes free throw 1 of 2,78,95
372,3,0:08.0,,J. Jerebko enters the game for M. Smart,78,95
373,3,0:08.0,,A. Bradley enters the game for K. Olynyk,78,95
374,3,0:08.0,,J. Crowder makes free throw 2 of 2,78,96
375,3,0:00.0,M. Teletović misses 3-pt jump shot from 27 ft,,78,96
376,3,0:00.0,Offensive rebound by Team,,78,96
377,4,11:49.0,Turnover by S. Weems (step out of bounds),,78,96
378,4,11:32.0,,K. Olynyk misses 2-pt layup from 2 ft (block by J. Leuer),78,96
379,4,11:31.0,Defensive rebound by D. Booker,,78,96
380,4,11:28.0,Personal foul by M. Smart (drawn by D. Booker),,78,96
381,4,11:12.0,T. Warren makes 2-pt jump shot from 17 ft,,80,96
382,4,10:56.0,,M. Smart makes 2-pt layup from 2 ft,80,98
383,4,10:49.0,Personal foul by A. Bradley (drawn by D. Booker),,80,98
384,4,10:38.0,S. Weems makes 2-pt jump shot from 18 ft (assist by T. Warren),,82,98
385,4,10:18.0,,A. Bradley makes 2-pt layup from 2 ft,82,100
386,4,10:12.0,Turnover by D. Booker (lost ball; steal by A. Bradley),,82,100
