,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
383,4,3:49.0,Shooting foul by D. Cunningham (drawn by J. Randle),,85,106
384,4,3:49.0,J. Randle makes free throw 1 of 2,,86,106
385,4,3:49.0,J. Randle makes free throw 2 of 2,,87,106
386,4,3:35.0,,L. Babbitt misses 2-pt jump shot from 5 ft,87,106
387,4,3:34.0,Defensive rebound by Team,,87,106
388,4,3:16.0,D. Russell makes 3-pt jump shot from 25 ft,,90,106
389,4,2:55.0,,Turnover by L. Babbitt (lost ball; steal by J. Randle),90,106
390,4,2:50.0,J. Randle makes 2-pt layup at rim,,92,106
391,4,2:49.0,,New Orleans full timeout,92,106
392,4,2:34.0,,A. Ajinça misses 2-pt jump shot from 18 ft,92,106
393,4,2:33.0,,Offensive rebound by T. Douglas,92,106
394,4,2:33.0,,T. Douglas makes 2-pt layup at rim,92,108
395,4,2:08.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Randle),,95,108
396,4,1:49.0,,T. Frazier misses 3-pt jump shot from 24 ft,95,108
397,4,1:48.0,,Offensive rebound by A. Ajinça,95,108
398,4,1:34.0,,Shooting foul by R. Sacre (drawn by A. Ajinça),95,108
399,4,1:34.0,,A. Ajinça makes free throw 1 of 2,95,109
400,4,1:34.0,,J. Hamilton enters the game for D. Cunningham,95,109
401,4,1:34.0,,A. Ajinça makes free throw 2 of 2,95,110
402,4,1:25.0,Personal foul by T. Douglas,,95,110
403,4,1:11.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Randle),,98,110
404,4,0:51.0,,J. Hamilton misses 3-pt jump shot from 24 ft,98,110
405,4,0:50.0,Defensive rebound by J. Clarkson,,98,110
406,4,0:46.0,D. Russell misses 3-pt jump shot from 25 ft,,98,110
407,4,0:45.0,Offensive rebound by R. Kelly,,98,110
408,4,0:40.0,R. Kelly makes 2-pt jump shot from 21 ft,,100,110
409,4,0:34.0,,Personal foul by D. Russell,100,110
410,4,0:34.0,,T. Frazier misses free throw 1 of 2,100,110
411,4,0:34.0,,Offensive rebound by Team,100,110
412,4,0:34.0,,T. Frazier misses free throw 2 of 2,100,110
413,4,0:33.0,Defensive rebound by R. Sacre,,100,110
414,4,0:23.0,Personal block foul by T. Douglas,,100,110
415,4,0:23.0,D. Russell makes free throw 1 of 2,,101,110
416,4,0:23.0,D. Russell makes free throw 2 of 2,,102,110
