,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
101,1,0:22.0,E. İlyasova misses 3-pt jump shot from 26 ft,,18,24
102,1,0:21.0,,Defensive rebound by P. George,18,24
103,1,0:17.0,Offensive charge foul by C. Miles (drawn by E. İlyasova),,18,24
104,1,0:17.0,,Turnover by C. Miles (offensive foul),18,24
105,1,0:02.0,E. İlyasova misses 2-pt layup from 1 ft,,18,24
106,1,0:01.0,Offensive rebound by A. Drummond,,18,24
107,1,0:01.0,A. Drummond makes 2-pt layup from 1 ft,,20,24
108,2,11:46.0,,R. Stuckey misses 2-pt jump shot from 9 ft,20,24
109,2,11:45.0,Defensive rebound by A. Baynes,,20,24
110,2,11:31.0,Shooting foul by J. Hill (drawn by A. Baynes),,20,24
111,2,11:31.0,A. Baynes makes free throw 1 of 2,,21,24
112,2,11:31.0,A. Baynes makes free throw 2 of 2,,22,24
113,2,11:18.0,,Turnover by S. Hill (bad pass),22,24
114,2,10:52.0,A. Baynes makes 2-pt hook shot from 6 ft,,24,24
115,2,10:27.0,,G. Hill makes 2-pt jump shot from 8 ft,24,26
116,2,10:13.0,S. Johnson misses 3-pt jump shot from 22 ft,,24,26
117,2,10:11.0,,Defensive rebound by Team,24,26
118,2,9:55.0,,J. Hill misses 2-pt jump shot from 19 ft,24,26
119,2,9:54.0,Defensive rebound by K. Caldwell-Pope,,24,26
120,2,9:50.0,Personal foul by J. Hill (drawn by A. Baynes),,24,26
121,2,9:50.0,,M. Turner enters the game for J. Hill,24,26
122,2,9:37.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,,26,26
123,2,9:22.0,,S. Hill misses 2-pt jump shot from 6 ft,26,26
124,2,9:22.0,Defensive rebound by K. Caldwell-Pope,,26,26
125,2,9:08.0,A. Tolliver misses 3-pt jump shot from 25 ft,,26,26
126,2,9:07.0,,Defensive rebound by Team,26,26
127,2,8:49.0,,C. Miles misses 3-pt jump shot from 27 ft,26,26
128,2,8:48.0,Defensive rebound by B. Jennings,,26,26
129,2,8:44.0,,Offensive charge foul by S. Johnson (drawn by C. Miles),26,26
130,2,8:44.0,Turnover by S. Johnson (offensive foul),,26,26
131,2,8:44.0,Official timeout,,26,26
132,2,8:32.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by R. Stuckey),26,28
133,2,8:17.0,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),,28,28
134,2,8:03.0,,M. Turner misses 2-pt jump shot from 18 ft,28,28
135,2,8:02.0,Defensive rebound by K. Caldwell-Pope,,28,28
136,2,7:56.0,Turnover by B. Jennings (bad pass),,28,28
137,2,7:42.0,,Shooting block foul by A. Baynes (drawn by M. Turner),28,28
138,2,7:42.0,,M. Turner makes free throw 1 of 2,28,29
139,2,7:42.0,,M. Turner makes free throw 2 of 2,28,30
140,2,7:27.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,28,30
141,2,7:26.0,Offensive rebound by Team,,28,30
142,2,7:25.0,K. Caldwell-Pope makes 2-pt layup at rim (assist by S. Johnson),,30,30
143,2,7:25.0,Shooting foul by R. Stuckey (drawn by K. Caldwell-Pope),,30,30
144,2,7:25.0,K. Caldwell-Pope makes free throw 1 of 1,,31,30
145,2,7:10.0,,C. Miles misses 3-pt jump shot from 29 ft,31,30
146,2,7:09.0,Defensive rebound by A. Baynes,,31,30
147,2,7:00.0,B. Jennings misses 2-pt layup from 1 ft (block by M. Turner),,31,30
148,2,7:00.0,Offensive rebound by Team,,31,30
149,2,7:00.0,R. Jackson enters the game for B. Jennings,,31,30
150,2,6:55.0,A. Baynes makes 2-pt jump shot from 14 ft (assist by R. Jackson),,33,30
151,2,6:54.0,,Indiana full timeout,33,30
152,2,6:43.0,,Turnover by M. Turner (lost ball),33,30
153,2,6:30.0,R. Jackson misses 3-pt jump shot from 23 ft,,33,30
154,2,6:29.0,,Defensive rebound by M. Turner,33,30
155,2,6:20.0,,S. Hill makes 2-pt layup at rim (assist by R. Stuckey),33,32
156,2,6:01.0,Turnover by A. Tolliver (lost ball; steal by G. Hill),,33,32
157,2,5:51.0,,G. Hill makes 2-pt jump shot from 7 ft,33,34
158,2,5:28.0,R. Jackson misses 2-pt jump shot from 19 ft,,33,34
159,2,5:27.0,,Defensive rebound by M. Turner,33,34
160,2,5:18.0,,S. Hill misses 3-pt jump shot from 25 ft,33,34
161,2,5:17.0,Defensive rebound by K. Caldwell-Pope,,33,34
162,2,5:15.0,Turnover by K. Caldwell-Pope (bad pass; steal by S. Hill),,33,34
163,2,5:13.0,,Personal block foul by K. Caldwell-Pope (drawn by S. Hill),33,34
164,2,5:13.0,A. Drummond enters the game for A. Baynes,,33,34
165,2,5:13.0,M. Morris enters the game for S. Johnson,,33,34
166,2,5:00.0,,M. Turner misses 2-pt jump shot from 18 ft,33,34
167,2,4:59.0,Defensive rebound by R. Jackson,,33,34
168,2,4:50.0,A. Drummond misses 2-pt layup at rim (block by M. Turner),,33,34
169,2,4:49.0,,Defensive rebound by R. Stuckey,33,34
170,2,4:41.0,,R. Stuckey makes 2-pt jump shot from 17 ft,33,36
171,2,4:29.0,R. Jackson misses 2-pt jump shot from 18 ft,,33,36
172,2,4:28.0,,Defensive rebound by S. Hill,33,36
173,2,4:22.0,,G. Hill makes 2-pt layup at rim (assist by S. Hill),33,38
174,2,4:16.0,Detroit full timeout,,33,38
175,2,4:16.0,E. İlyasova enters the game for A. Tolliver,,33,38
176,2,4:14.0,Personal foul by S. Hill (drawn by M. Morris),,33,38
177,2,4:07.0,R. Jackson misses 2-pt jump shot from 6 ft,,33,38
178,2,4:06.0,Offensive rebound by A. Drummond,,33,38
179,2,4:04.0,Turnover by A. Drummond (lost ball; steal by C. Miles),,33,38
180,2,3:40.0,,G. Hill makes 2-pt jump shot from 19 ft,33,40
181,2,3:11.0,E. İlyasova misses 2-pt jump shot from 18 ft,,33,40
182,2,3:09.0,,Defensive rebound by S. Hill,33,40
183,2,3:00.0,,M. Turner misses 2-pt jump shot from 13 ft,33,40
184,2,2:59.0,Defensive rebound by E. İlyasova,,33,40
185,2,2:45.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,36,40
186,2,2:37.0,,Shooting foul by M. Morris (drawn by C. Miles),36,40
187,2,2:37.0,,C. Miles misses free throw 1 of 2,36,40
188,2,2:37.0,,Offensive rebound by Team,36,40
189,2,2:37.0,,I. Mahinmi enters the game for M. Turner,36,40
190,2,2:37.0,,M. Ellis enters the game for G. Hill,36,40
191,2,2:37.0,,C. Miles makes free throw 2 of 2,36,41
192,2,2:23.0,A. Drummond misses 2-pt hook shot from 10 ft,,36,41
193,2,2:22.0,,Defensive rebound by S. Hill,36,41
194,2,2:09.0,,I. Mahinmi misses 2-pt jump shot from 3 ft,36,41
195,2,2:08.0,Defensive rebound by M. Morris,,36,41
196,2,1:59.0,E. İlyasova misses 2-pt jump shot from 23 ft,,36,41
197,2,1:58.0,,Defensive rebound by S. Hill,36,41
198,2,1:46.0,,C. Miles misses 3-pt jump shot from 25 ft,36,41
199,2,1:45.0,Defensive rebound by E. İlyasova,,36,41
200,2,1:35.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,38,41
201,2,1:34.0,,Indiana full timeout,38,41
202,2,1:34.0,B. Jennings enters the game for R. Jackson,,38,41
203,2,1:34.0,,P. George enters the game for S. Hill,38,41
204,2,1:19.0,Offensive charge foul by P. George (drawn by A. Drummond),,38,41
205,2,1:19.0,,Turnover by P. George (offensive foul),38,41
206,2,0:57.0,B. Jennings misses 3-pt jump shot from 27 ft,,38,41
207,2,0:57.0,,Defensive rebound by P. George,38,41
208,2,0:48.0,,Personal foul by E. İlyasova (drawn by C. Miles),38,41
209,2,0:42.0,,M. Ellis misses 3-pt jump shot from 24 ft,38,41
210,2,0:41.0,Defensive rebound by A. Drummond,,38,41
211,2,0:32.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by B. Jennings),,40,41
212,2,0:22.0,,M. Ellis misses 2-pt layup from 1 ft,40,41
213,2,0:21.0,Defensive rebound by A. Drummond,,40,41
214,2,0:16.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Jennings),,42,41
215,2,0:00.0,,P. George misses 2-pt jump shot from 16 ft,42,41
216,2,0:00.0,,Offensive rebound by Team,42,41
217,3,11:41.0,,G. Hill misses 2-pt jump shot from 3 ft,42,41
218,3,11:39.0,Defensive rebound by K. Caldwell-Pope,,42,41
219,3,11:21.0,Shooting foul by G. Hill (drawn by A. Drummond),,42,41
220,3,11:21.0,A. Drummond misses free throw 1 of 2,,42,41
221,3,11:21.0,Offensive rebound by Team,,42,41
222,3,11:21.0,A. Drummond misses free throw 2 of 2,,42,41
223,3,11:21.0,,Defensive rebound by M. Ellis,42,41
224,3,11:04.0,,Personal block foul by M. Morris (drawn by P. George),42,41
225,3,11:00.0,,Turnover by Team (5 sec inbounds),42,41
226,3,10:45.0,Shooting block foul by I. Mahinmi (drawn by M. Morris),,42,41
227,3,10:45.0,M. Morris misses free throw 1 of 2,,42,41
228,3,10:45.0,Offensive rebound by Team,,42,41
229,3,10:45.0,M. Morris makes free throw 2 of 2,,43,41
230,3,10:31.0,,M. Ellis makes 2-pt jump shot from 18 ft,43,43
231,3,10:17.0,R. Jackson makes 2-pt layup from 1 ft,,45,43
232,3,10:05.0,,L. Allen misses 2-pt layup from 2 ft (block by A. Drummond),45,43
233,3,10:04.0,,Offensive rebound by G. Hill,45,43
234,3,9:52.0,,M. Ellis misses 3-pt jump shot from 25 ft,45,43
235,3,9:51.0,,Offensive rebound by L. Allen,45,43
236,3,9:45.0,,P. George misses 3-pt jump shot from 25 ft,45,43
237,3,9:43.0,,Offensive rebound by I. Mahinmi,45,43
238,3,9:37.0,,M. Ellis makes 2-pt layup from 1 ft,45,45
239,3,9:37.0,,Shooting foul by A. Drummond (drawn by M. Ellis),45,45
240,3,9:37.0,,M. Ellis makes free throw 1 of 1,45,46
241,3,9:24.0,Turnover by E. İlyasova (bad pass; steal by P. George),,45,46
242,3,9:19.0,Offensive charge foul by P. George (drawn by E. İlyasova),,45,46
243,3,9:19.0,,Turnover by P. George (offensive foul),45,46
244,3,8:55.0,Personal block foul by I. Mahinmi (drawn by R. Jackson),,45,46
245,3,8:45.0,M. Morris misses 2-pt jump shot from 12 ft,,45,46
246,3,8:44.0,Offensive rebound by A. Drummond,,45,46
247,3,8:44.0,A. Drummond misses 2-pt layup from 3 ft,,45,46
248,3,8:43.0,,Defensive rebound by L. Allen,45,46
249,3,8:18.0,,G. Hill makes 2-pt jump shot from 5 ft,45,48
250,3,8:01.0,R. Jackson makes 3-pt jump shot from 28 ft (assist by M. Morris),,48,48
251,3,7:51.0,,Turnover by P. George (bad pass; steal by R. Jackson),48,48
252,3,7:46.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,50,48
253,3,7:27.0,,P. George misses 2-pt jump shot from 18 ft,50,48
254,3,7:26.0,Defensive rebound by A. Drummond,,50,48
255,3,7:19.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,50,48
256,3,7:18.0,,Defensive rebound by I. Mahinmi,50,48
257,3,7:07.0,,Shooting foul by A. Drummond (drawn by I. Mahinmi),50,48
258,3,7:07.0,,I. Mahinmi makes free throw 1 of 2,50,49
259,3,7:07.0,,I. Mahinmi misses free throw 2 of 2,50,49
260,3,7:07.0,Defensive rebound by A. Drummond,,50,49
261,3,6:42.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,50,49
262,3,6:42.0,,Defensive rebound by I. Mahinmi,50,49
263,3,6:33.0,,M. Ellis misses 2-pt jump shot from 17 ft,50,49
264,3,6:32.0,Defensive rebound by R. Jackson,,50,49
265,3,6:27.0,Turnover by R. Jackson (bad pass; steal by I. Mahinmi),,50,49
266,3,6:17.0,,Indiana full timeout,50,49
267,3,6:17.0,,J. Hill enters the game for I. Mahinmi,50,49
268,3,6:04.0,,M. Ellis makes 2-pt jump shot from 16 ft (assist by J. Hill),50,51
269,3,5:37.0,E. İlyasova misses 2-pt jump shot from 21 ft,,50,51
270,3,5:36.0,,Defensive rebound by P. George,50,51
271,3,5:23.0,,J. Hill makes 2-pt jump shot from 20 ft,50,53
272,3,4:58.0,M. Morris misses 2-pt jump shot from 11 ft,,50,53
273,3,4:58.0,,Defensive rebound by L. Allen,50,53
274,3,4:45.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by P. George),50,56
275,3,4:23.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,50,56
276,3,4:22.0,,Defensive rebound by P. George,50,56
277,3,4:06.0,,Shooting foul by M. Morris (drawn by P. George),50,56
278,3,4:06.0,,P. George misses free throw 1 of 2,50,56
279,3,4:06.0,,Offensive rebound by Team,50,56
280,3,4:06.0,,P. George makes free throw 2 of 2,50,57
281,3,3:49.0,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),,52,57
282,3,3:28.0,,Turnover by P. George (lost ball),52,57
283,3,3:21.0,Personal foul by P. George (drawn by A. Drummond),,52,57
284,3,3:11.0,R. Jackson misses 2-pt layup from 1 ft (block by J. Hill),,52,57
285,3,3:11.0,Offensive rebound by Team,,52,57
286,3,3:11.0,Detroit full timeout,,52,57
287,3,3:11.0,S. Johnson enters the game for K. Caldwell-Pope,,52,57
288,3,3:11.0,,R. Stuckey enters the game for G. Hill,52,57
289,3,3:09.0,E. İlyasova misses 2-pt jump shot from 16 ft,,52,57
290,3,3:08.0,,Defensive rebound by L. Allen,52,57
291,3,3:03.0,,Personal foul by S. Johnson (drawn by P. George),52,57
292,3,3:03.0,,P. George makes free throw 1 of 2,52,58
293,3,3:03.0,,P. George makes free throw 2 of 2,52,59
294,3,2:51.0,Turnover by E. İlyasova (bad pass; steal by L. Allen),,52,59
295,3,2:37.0,,Def 3 sec tech foul by A. Drummond,52,59
296,3,2:37.0,,P. George makes technical free throw,52,60
297,3,2:37.0,B. Jennings enters the game for R. Jackson,,52,60
298,3,2:37.0,,C. Miles enters the game for L. Allen,52,60
299,3,2:27.0,,M. Ellis misses 2-pt layup from 2 ft (block by A. Drummond),52,60
300,3,2:25.0,,Offensive rebound by P. George,52,60
301,3,2:23.0,,P. George makes 2-pt dunk at rim,52,62
302,3,2:01.0,Shooting foul by M. Ellis (drawn by A. Drummond),,52,62
303,3,2:01.0,A. Drummond misses free throw 1 of 2,,52,62
304,3,2:01.0,Offensive rebound by Team,,52,62
305,3,2:01.0,A. Tolliver enters the game for E. İlyasova,,52,62
306,3,2:01.0,A. Drummond makes free throw 2 of 2,,53,62
307,3,1:43.0,,P. George misses 3-pt jump shot from 25 ft,53,62
308,3,1:42.0,Defensive rebound by B. Jennings,,53,62
309,3,1:30.0,A. Drummond makes 2-pt hook shot from 5 ft (assist by A. Tolliver),,55,62
310,3,1:17.0,,Personal foul by S. Johnson (drawn by M. Ellis),55,62
311,3,1:17.0,,M. Ellis makes free throw 1 of 2,55,63
312,3,1:17.0,,M. Ellis makes free throw 2 of 2,55,64
313,3,0:58.0,M. Morris makes 2-pt jump shot from 17 ft,,57,64
314,3,0:38.0,,J. Hill misses 2-pt layup at rim,57,64
315,3,0:38.0,Defensive rebound by A. Drummond,,57,64
316,3,0:32.0,B. Jennings misses 2-pt layup from 1 ft (block by M. Ellis),,57,64
317,3,0:31.0,,Defensive rebound by P. George,57,64
318,3,0:24.0,,P. George misses 2-pt layup at rim,57,64
319,3,0:23.0,Defensive rebound by A. Drummond,,57,64
320,3,0:12.0,Personal take foul by J. Hill (drawn by A. Drummond),,57,64
321,3,0:12.0,A. Drummond misses free throw 1 of 2,,57,64
322,3,0:12.0,Offensive rebound by Team,,57,64
323,3,0:12.0,A. Drummond misses free throw 2 of 2,,57,64
324,3,0:12.0,,Defensive rebound by J. Hill,57,64
325,3,0:05.0,,Turnover by J. Hill (bad pass; steal by A. Tolliver),57,64
326,3,0:04.0,M. Morris makes 2-pt jump shot from 18 ft,,59,64
327,4,11:49.0,Shooting foul by R. Stuckey (drawn by A. Baynes),,59,64
328,4,11:49.0,A. Baynes makes free throw 1 of 2,,60,64
329,4,11:49.0,A. Baynes makes free throw 2 of 2,,61,64
330,4,11:25.0,,R. Stuckey misses 2-pt jump shot from 14 ft,61,64
331,4,11:25.0,Defensive rebound by K. Caldwell-Pope,,61,64
332,4,11:16.0,Personal foul by R. Stuckey (drawn by A. Baynes),,61,64
333,4,11:05.0,Shooting foul by S. Hill (drawn by S. Johnson),,61,64
334,4,11:05.0,S. Johnson misses free throw 1 of 2,,61,64
335,4,11:05.0,Offensive rebound by Team,,61,64
336,4,11:05.0,,M. Turner enters the game for J. Hill,61,64
337,4,11:05.0,S. Johnson makes free throw 2 of 2,,62,64
338,4,10:52.0,,Personal foul by B. Jennings (drawn by G. Hill),62,64
339,4,10:40.0,,C. Miles makes 2-pt jump shot from 16 ft,62,66
340,4,10:20.0,S. Johnson makes 2-pt layup from 1 ft,,64,66
341,4,9:59.0,,M. Turner misses 2-pt jump shot from 6 ft,64,66
342,4,9:59.0,Defensive rebound by K. Caldwell-Pope,,64,66
343,4,9:47.0,A. Baynes misses 2-pt layup from 1 ft,,64,66
344,4,9:47.0,,Defensive rebound by M. Turner,64,66
345,4,9:37.0,,C. Miles misses 3-pt jump shot from 25 ft,64,66
346,4,9:36.0,,Offensive rebound by M. Turner,64,66
347,4,9:22.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Stuckey),64,66
348,4,9:22.0,,R. Stuckey makes free throw 1 of 2,64,67
349,4,9:22.0,,R. Stuckey misses free throw 2 of 2,64,67
350,4,9:22.0,Defensive rebound by S. Johnson,,64,67
351,4,9:00.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,64,67
352,4,8:59.0,Offensive rebound by A. Baynes,,64,67
353,4,8:59.0,A. Baynes misses 2-pt layup at rim,,64,67
354,4,8:58.0,,Defensive rebound by R. Stuckey,64,67
355,4,8:42.0,,G. Hill makes 2-pt jump shot from 10 ft,64,69
356,4,8:31.0,Shooting block foul by M. Turner (drawn by B. Jennings),,64,69
357,4,8:31.0,Official timeout,,64,69
358,4,8:31.0,B. Jennings makes free throw 1 of 2,,65,69
359,4,8:31.0,B. Jennings makes free throw 2 of 2,,66,69
360,4,8:13.0,,C. Miles makes 2-pt layup from 1 ft (assist by G. Hill),66,71
361,4,7:59.0,S. Johnson makes 2-pt layup from 2 ft,,68,71
362,4,7:59.0,Shooting foul by M. Turner (drawn by S. Johnson),,68,71
363,4,7:59.0,,J. Hill enters the game for M. Turner,68,71
364,4,7:59.0,S. Johnson makes free throw 1 of 1,,69,71
365,4,7:44.0,,C. Miles misses 2-pt jump shot from 13 ft,69,71
366,4,7:43.0,Defensive rebound by K. Caldwell-Pope,,69,71
367,4,7:32.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,69,71
368,4,7:31.0,,Defensive rebound by S. Hill,69,71
369,4,7:17.0,,Turnover by G. Hill (bad pass),69,71
370,4,7:04.0,S. Johnson misses 2-pt jump shot from 15 ft (block by S. Hill),,69,71
371,4,7:03.0,Offensive rebound by S. Johnson,,69,71
372,4,7:02.0,S. Johnson misses 2-pt jump shot from 5 ft (block by S. Hill),,69,71
373,4,7:02.0,Offensive rebound by Team,,69,71
374,4,7:02.0,,M. Ellis enters the game for G. Hill,69,71
375,4,7:02.0,,P. George enters the game for C. Miles,69,71
376,4,6:59.0,B. Jennings misses 3-pt jump shot from 23 ft,,69,71
377,4,6:58.0,,Defensive rebound by J. Hill,69,71
378,4,6:49.0,M. Morris enters the game for S. Johnson,,69,71
379,4,6:39.0,,R. Stuckey misses 3-pt jump shot from 23 ft,69,71
380,4,6:38.0,,Offensive rebound by Team,69,71
381,4,6:38.0,R. Jackson enters the game for B. Jennings,,69,71
382,4,6:38.0,A. Drummond enters the game for A. Baynes,,69,71
383,4,6:27.0,,S. Hill makes 2-pt layup from 1 ft,69,73
384,4,6:14.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,69,73
385,4,6:14.0,,Defensive rebound by R. Stuckey,69,73
386,4,5:57.0,,J. Hill misses 2-pt jump shot from 17 ft,69,73
387,4,5:56.0,Defensive rebound by A. Tolliver,,69,73
388,4,5:42.0,M. Morris makes 2-pt layup at rim,,71,73
389,4,5:42.0,,Indiana full timeout,71,73
390,4,5:42.0,,C. Miles enters the game for R. Stuckey,71,73
391,4,5:42.0,,G. Hill enters the game for S. Hill,71,73
392,4,5:42.0,E. İlyasova enters the game for A. Tolliver,,71,73
393,4,5:28.0,,Shooting foul by A. Drummond (drawn by J. Hill),71,73
