,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
33,1,7:40.0,R. Holmes enters the game for N. Stauskas,,10,4
34,1,7:31.0,,K. Middleton makes 2-pt jump shot from 15 ft,10,6
35,1,7:27.0,Turnover by H. Thompson (traveling),,10,6
36,1,7:12.0,,K. Middleton misses 2-pt jump shot from 17 ft,10,6
37,1,7:10.0,Defensive rebound by J. Okafor,,10,6
38,1,7:05.0,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),,12,6
39,1,6:55.0,,Personal foul by J. Grant (drawn by G. Antetokounmpo),12,6
40,1,6:55.0,J. Sampson enters the game for J. Grant,,12,6
41,1,6:52.0,,G. Monroe makes 2-pt layup at rim (assist by J. Bayless),12,8
42,1,6:25.0,J. Okafor misses 2-pt jump shot from 11 ft,,12,8
43,1,6:24.0,,Defensive rebound by J. Bayless,12,8
44,1,6:19.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Bayless),12,10
45,1,6:19.0,Philadelphia full timeout,,12,10
46,1,6:19.0,,J. O'Bryant enters the game for J. Parker,12,10
47,1,6:08.0,Turnover by H. Thompson (bad pass),,12,10
48,1,5:57.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),12,13
49,1,5:33.0,T. McConnell makes 2-pt layup from 4 ft,,14,13
50,1,5:29.0,,Turnover by G. Antetokounmpo (bad pass),14,13
51,1,5:13.0,Turnover by J. Sampson (traveling),,14,13
52,1,5:13.0,N. Noel enters the game for J. Okafor,,14,13
53,1,5:05.0,,Personal foul by J. Sampson (drawn by K. Middleton),14,13
54,1,5:05.0,I. Canaan enters the game for J. Sampson,,14,13
55,1,5:00.0,,Shooting block foul by R. Holmes (drawn by G. Antetokounmpo),14,13
56,1,5:00.0,,G. Antetokounmpo misses free throw 1 of 2,14,13
57,1,5:00.0,,Offensive rebound by Team,14,13
58,1,5:00.0,,G. Antetokounmpo makes free throw 2 of 2,14,14
59,1,4:35.0,N. Noel misses 2-pt jump shot from 5 ft,,14,14
60,1,4:34.0,,Defensive rebound by J. O'Bryant,14,14
61,1,4:25.0,,G. Monroe makes 2-pt jump shot from 4 ft,14,16
62,1,4:25.0,,Shooting foul by N. Noel (drawn by G. Monroe),14,16
63,1,4:25.0,,G. Monroe makes free throw 1 of 1,14,17
64,1,4:11.0,Personal foul by K. Middleton (drawn by H. Thompson),,14,17
65,1,4:01.0,I. Canaan misses 3-pt jump shot from 25 ft,,14,17
66,1,4:00.0,Offensive rebound by T. McConnell,,14,17
67,1,3:52.0,N. Noel makes 2-pt hook shot from 3 ft (assist by T. McConnell),,16,17
68,1,3:39.0,,Shooting foul by I. Canaan (drawn by K. Middleton),16,17
69,1,3:39.0,,K. Middleton makes free throw 1 of 2,16,18
70,1,3:39.0,,R. Vaughn enters the game for G. Antetokounmpo,16,18
71,1,3:39.0,,K. Middleton makes free throw 2 of 2,16,19
72,1,3:18.0,H. Thompson makes 3-pt jump shot from 27 ft (assist by T. McConnell),,19,19
73,1,3:02.0,,Turnover by K. Middleton (bad pass; steal by H. Thompson),19,19
74,1,2:47.0,R. Holmes misses 2-pt jump shot from 11 ft,,19,19
75,1,2:46.0,Offensive rebound by N. Noel,,19,19
76,1,2:46.0,N. Noel misses 2-pt layup from 1 ft,,19,19
77,1,2:44.0,,Defensive rebound by G. Monroe,19,19
78,1,2:34.0,,K. Middleton misses 2-pt jump shot from 12 ft (block by H. Thompson),19,19
79,1,2:34.0,,Offensive rebound by Team,19,19
80,1,2:34.0,,Milwaukee full timeout,19,19
81,1,2:34.0,,G. Vásquez enters the game for J. Bayless,19,19
82,1,2:34.0,J. Sampson enters the game for T. McConnell,,19,19
83,1,2:31.0,,R. Vaughn makes 3-pt jump shot from 23 ft (assist by K. Middleton),19,22
84,1,2:09.0,Turnover by R. Holmes (step out of bounds),,19,22
85,1,1:59.0,,G. Monroe makes 2-pt jump shot from 3 ft (assist by J. O'Bryant),19,24
86,1,1:51.0,H. Thompson misses 2-pt layup at rim,,19,24
87,1,1:48.0,,Defensive rebound by G. Monroe,19,24
88,1,1:38.0,,K. Middleton misses 3-pt jump shot from 27 ft,19,24
89,1,1:37.0,,Offensive rebound by J. O'Bryant,19,24
90,1,1:22.0,,G. Monroe misses 2-pt jump shot from 5 ft,19,24
91,1,1:21.0,,Offensive rebound by J. O'Bryant,19,24
92,1,1:21.0,,J. O'Bryant makes 2-pt layup from 1 ft,19,26
93,1,1:21.0,,Shooting foul by J. Sampson (drawn by J. O'Bryant),19,26
94,1,1:21.0,J. Grant enters the game for J. Sampson,,19,26
95,1,1:21.0,N. Stauskas enters the game for H. Thompson,,19,26
96,1,1:21.0,,J. O'Bryant misses free throw 1 of 1,19,26
97,1,1:20.0,Defensive rebound by N. Noel,,19,26
98,1,1:03.0,R. Holmes misses 3-pt jump shot from 28 ft,,19,26
99,1,1:02.0,,Defensive rebound by R. Vaughn,19,26
100,1,0:51.0,,G. Monroe misses 2-pt hook shot from 4 ft,19,26
101,1,0:50.0,,Offensive rebound by J. O'Bryant,19,26
102,1,0:36.0,,G. Vásquez misses 2-pt jump shot from 4 ft,19,26
103,1,0:35.0,Defensive rebound by Team,,19,26
104,1,0:35.0,,M. Plumlee enters the game for G. Monroe,19,26
105,1,0:27.0,J. Grant misses 3-pt jump shot from 25 ft,,19,26
106,1,0:26.0,,Defensive rebound by M. Plumlee,19,26
107,1,0:09.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Vásquez),19,29
108,1,0:04.0,Personal take foul by G. Vásquez (drawn by I. Canaan),,19,29
109,1,0:01.0,,Violation by M. Plumlee (def goaltending),19,29
110,1,0:01.0,N. Noel makes 2-pt layup from 1 ft,,21,29
111,2,11:41.0,,G. Vásquez misses 3-pt jump shot from 24 ft,21,29
112,2,11:40.0,Defensive rebound by Team,,21,29
113,2,11:27.0,N. Stauskas misses 3-pt jump shot from 22 ft,,21,29
114,2,11:26.0,,Defensive rebound by G. Antetokounmpo,21,29
115,2,11:19.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,21,31
116,2,10:59.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,23,31
117,2,10:45.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft (block by J. Grant),23,31
118,2,10:41.0,Defensive rebound by J. Grant,,23,31
119,2,10:40.0,N. Stauskas makes 2-pt layup from 1 ft (assist by T. McConnell),,25,31
120,2,10:40.0,Shooting foul by G. Vásquez (drawn by N. Stauskas),,25,31
121,2,10:40.0,N. Stauskas makes free throw 1 of 1,,26,31
122,2,10:26.0,,R. Vaughn misses 2-pt jump shot from 3 ft,26,31
123,2,10:26.0,,Offensive rebound by R. Vaughn,26,31
124,2,10:26.0,Loose ball foul by J. Okafor (drawn by R. Vaughn),,26,31
125,2,10:25.0,,Personal foul by H. Thompson (drawn by G. Antetokounmpo),26,31
126,2,10:20.0,,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),26,33
127,2,10:03.0,N. Stauskas misses 2-pt jump shot from 3 ft,,26,33
128,2,10:02.0,Offensive rebound by N. Stauskas,,26,33
129,2,9:56.0,T. McConnell makes 3-pt jump shot from 25 ft (assist by J. Grant),,29,33
130,2,9:42.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),29,35
131,2,9:42.0,,Shooting foul by H. Thompson (drawn by G. Vásquez),29,35
132,2,9:42.0,N. Noel enters the game for H. Thompson,,29,35
133,2,9:42.0,,G. Vásquez misses free throw 1 of 1,29,35
134,2,9:41.0,Defensive rebound by J. Okafor,,29,35
135,2,9:26.0,J. Okafor misses 2-pt layup from 2 ft (block by M. Plumlee),,29,35
136,2,9:26.0,Offensive rebound by J. Okafor,,29,35
137,2,9:26.0,J. Okafor makes 2-pt layup from 2 ft,,31,35
138,2,9:26.0,Shooting foul by J. O'Bryant (drawn by J. Okafor),,31,35
139,2,9:26.0,,J. Parker enters the game for J. O'Bryant,31,35
140,2,9:26.0,J. Okafor makes free throw 1 of 1,,32,35
141,2,9:10.0,,R. Vaughn misses 3-pt jump shot from 22 ft,32,35
142,2,9:08.0,Defensive rebound by J. Okafor,,32,35
143,2,8:58.0,J. Grant misses 2-pt layup at rim (block by G. Antetokounmpo),,32,35
144,2,8:55.0,Offensive rebound by J. Grant,,32,35
145,2,8:55.0,Philadelphia full timeout,,32,35
146,2,8:50.0,N. Stauskas misses 3-pt jump shot from 26 ft,,32,35
147,2,8:49.0,Offensive rebound by Team,,32,35
148,2,8:26.0,N. Noel makes 2-pt jump shot from 16 ft (assist by J. Grant),,34,35
149,2,8:12.0,,J. Parker misses 2-pt jump shot from 15 ft,34,35
150,2,8:11.0,Defensive rebound by T. McConnell,,34,35
151,2,7:58.0,N. Stauskas misses 2-pt dunk at rim (block by M. Plumlee),,34,35
152,2,7:56.0,,Defensive rebound by J. Parker,34,35
153,2,7:44.0,,G. Vásquez misses 2-pt layup from 1 ft (block by J. Grant),34,35
154,2,7:41.0,Defensive rebound by J. Okafor,,34,35
155,2,7:34.0,N. Stauskas misses 3-pt jump shot from 22 ft,,34,35
156,2,7:33.0,,Defensive rebound by M. Plumlee,34,35
157,2,7:23.0,,Personal foul by J. Grant (drawn by G. Antetokounmpo),34,35
158,2,7:23.0,,J. Bayless enters the game for R. Vaughn,34,35
159,2,7:23.0,J. Sampson enters the game for J. Grant,,34,35
160,2,7:19.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Plumlee),34,37
161,2,7:00.0,Personal foul by G. Vásquez (drawn by N. Stauskas),,34,37
162,2,7:00.0,,T. Ennis enters the game for G. Vásquez,34,37
163,2,6:50.0,J. Okafor makes 2-pt jump shot from 9 ft,,36,37
164,2,6:36.0,,J. Bayless makes 2-pt jump shot from 19 ft (assist by T. Ennis),36,39
165,2,6:15.0,J. Sampson misses 2-pt jump shot from 3 ft,,36,39
166,2,6:15.0,Offensive rebound by Team,,36,39
167,2,6:15.0,I. Canaan enters the game for T. McConnell,,36,39
168,2,6:10.0,N. Noel misses 2-pt jump shot from 19 ft,,36,39
169,2,6:09.0,,Defensive rebound by M. Plumlee,36,39
170,2,6:00.0,,J. Bayless misses 2-pt jump shot from 14 ft,36,39
171,2,5:59.0,Defensive rebound by J. Sampson,,36,39
172,2,5:43.0,J. Okafor misses 2-pt jump shot from 16 ft,,36,39
173,2,5:42.0,,Defensive rebound by G. Antetokounmpo,36,39
174,2,5:31.0,,Turnover by G. Antetokounmpo (traveling),36,39
175,2,5:31.0,Official timeout,,36,39
176,2,5:31.0,,G. Monroe enters the game for M. Plumlee,36,39
177,2,5:14.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by I. Canaan),,39,39
178,2,4:51.0,,Shooting foul by J. Okafor (drawn by G. Monroe),39,39
179,2,4:51.0,,G. Monroe makes free throw 1 of 2,39,40
180,2,4:51.0,R. Holmes enters the game for J. Okafor,,39,40
181,2,4:51.0,,G. Monroe misses free throw 2 of 2,39,40
182,2,4:50.0,Defensive rebound by R. Holmes,,39,40
183,2,4:35.0,Turnover by N. Noel (bad pass),,39,40
184,2,4:15.0,,J. Parker misses 2-pt jump shot from 17 ft,39,40
185,2,4:14.0,Defensive rebound by N. Stauskas,,39,40
186,2,4:06.0,Personal foul by J. Bayless (drawn by R. Holmes),,39,40
187,2,4:06.0,,K. Middleton enters the game for J. Parker,39,40
188,2,3:49.0,N. Stauskas misses 3-pt jump shot from 29 ft,,39,40
189,2,3:47.0,,Defensive rebound by J. Bayless,39,40
190,2,3:36.0,,K. Middleton misses 3-pt jump shot from 24 ft,39,40
191,2,3:35.0,Defensive rebound by I. Canaan,,39,40
192,2,3:26.0,N. Noel misses 2-pt jump shot from 16 ft,,39,40
193,2,3:24.0,,Defensive rebound by G. Antetokounmpo,39,40
194,2,3:17.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,39,40
195,2,3:16.0,Defensive rebound by N. Noel,,39,40
196,2,3:10.0,I. Canaan misses 3-pt jump shot from 27 ft,,39,40
197,2,3:09.0,,Defensive rebound by J. Bayless,39,40
198,2,2:55.0,,J. Bayless misses 2-pt jump shot from 5 ft,39,40
199,2,2:53.0,Defensive rebound by N. Noel,,39,40
200,2,2:48.0,,Violation by J. Bayless (def goaltending),39,40
201,2,2:48.0,N. Stauskas makes 2-pt layup from 1 ft (assist by N. Noel),,41,40
202,2,2:35.0,,T. Ennis makes 2-pt jump shot from 13 ft,41,42
203,2,2:12.0,N. Stauskas misses 3-pt jump shot from 26 ft,,41,42
204,2,2:08.0,Offensive rebound by N. Noel,,41,42
205,2,2:03.0,N. Noel misses 2-pt jump shot from 3 ft,,41,42
206,2,2:01.0,Offensive rebound by R. Holmes,,41,42
207,2,1:59.0,R. Holmes makes 2-pt dunk at rim,,43,42
208,2,1:48.0,Offensive charge foul by G. Monroe (drawn by N. Noel),,43,42
209,2,1:48.0,,Turnover by G. Monroe (offensive foul),43,42
210,2,1:48.0,,Milwaukee full timeout,43,42
211,2,1:48.0,T. McConnell enters the game for N. Stauskas,,43,42
212,2,1:48.0,H. Thompson enters the game for R. Holmes,,43,42
213,2,1:48.0,J. Okafor enters the game for J. Sampson,,43,42
214,2,1:34.0,I. Canaan misses 3-pt jump shot from 26 ft,,43,42
215,2,1:33.0,,Defensive rebound by T. Ennis,43,42
216,2,1:22.0,,G. Antetokounmpo misses 2-pt layup at rim (block by J. Okafor),43,42
217,2,1:20.0,Defensive rebound by T. McConnell,,43,42
218,2,1:17.0,I. Canaan misses 2-pt layup from 2 ft,,43,42
219,2,1:14.0,,Defensive rebound by T. Ennis,43,42
220,2,1:08.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by K. Middleton),43,45
221,2,0:52.0,H. Thompson misses 3-pt jump shot from 25 ft,,43,45
222,2,0:51.0,,Defensive rebound by J. Bayless,43,45
223,2,0:34.0,,Turnover by T. Ennis (bad pass; steal by I. Canaan),43,45
224,2,0:32.0,Personal take foul by T. Ennis (drawn by I. Canaan),,43,45
225,2,0:32.0,I. Canaan makes free throw 1 of 2,,44,45
226,2,0:32.0,R. Holmes enters the game for J. Okafor,,44,45
227,2,0:32.0,J. Grant enters the game for N. Noel,,44,45
228,2,0:32.0,I. Canaan makes free throw 2 of 2,,45,45
229,2,0:18.0,,K. Middleton makes 2-pt jump shot from 15 ft,45,47
230,2,0:13.0,Philadelphia full timeout,,45,47
231,2,0:13.0,N. Stauskas enters the game for J. Grant,,45,47
232,2,0:13.0,N. Noel enters the game for R. Holmes,,45,47
233,2,0:13.0,J. Okafor enters the game for I. Canaan,,45,47
234,2,0:01.0,Turnover by T. McConnell (lost ball),,45,47
235,3,11:36.0,,K. Middleton misses 2-pt jump shot from 17 ft,45,47
236,3,11:35.0,Defensive rebound by Team,,45,47
237,3,11:17.0,Personal foul by J. Bayless (drawn by T. McConnell),,45,47
238,3,11:02.0,Turnover by Team (shot clock),,45,47
239,3,10:44.0,,Turnover by G. Antetokounmpo (traveling),45,47
240,3,10:28.0,N. Noel misses 2-pt hook shot from 5 ft,,45,47
241,3,10:27.0,,Defensive rebound by G. Antetokounmpo,45,47
242,3,10:18.0,,J. Bayless misses 3-pt jump shot from 23 ft,45,47
243,3,10:17.0,,Offensive rebound by G. Monroe,45,47
244,3,10:16.0,,Shooting foul by N. Noel (drawn by G. Monroe),45,47
245,3,10:16.0,,G. Monroe makes free throw 1 of 2,45,48
246,3,10:16.0,,G. Monroe makes free throw 2 of 2,45,49
247,3,9:53.0,J. Okafor makes 2-pt hook shot from 5 ft,,47,49
248,3,9:40.0,,K. Middleton misses 2-pt jump shot from 8 ft,47,49
249,3,9:38.0,,Offensive rebound by G. Monroe,47,49
250,3,9:38.0,,G. Monroe misses 2-pt layup from 1 ft,47,49
251,3,9:30.0,Defensive rebound by N. Stauskas,,47,49
252,3,9:30.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by T. McConnell),,50,49
253,3,9:14.0,,G. Monroe misses 2-pt layup from 1 ft (block by N. Noel),50,49
254,3,9:10.0,Defensive rebound by N. Stauskas,,50,49
255,3,9:07.0,T. McConnell makes 2-pt layup from 1 ft (assist by N. Stauskas),,52,49
256,3,8:50.0,,K. Middleton misses 2-pt jump shot from 16 ft,52,49
257,3,8:48.0,Defensive rebound by J. Grant,,52,49
258,3,8:38.0,J. Grant misses 3-pt jump shot from 25 ft,,52,49
259,3,8:37.0,,Defensive rebound by K. Middleton,52,49
260,3,8:18.0,,J. Parker misses 2-pt layup at rim (block by J. Grant),52,49
261,3,8:15.0,Defensive rebound by T. McConnell,,52,49
262,3,8:12.0,Personal foul by K. Middleton (drawn by N. Stauskas),,52,49
263,3,8:12.0,J. Sampson enters the game for N. Noel,,52,49
264,3,8:12.0,R. Holmes enters the game for J. Grant,,52,49
265,3,7:56.0,Turnover by J. Okafor (traveling),,52,49
266,3,7:45.0,,G. Antetokounmpo makes 3-pt jump shot from 22 ft (assist by J. Parker),52,52
267,3,7:24.0,R. Holmes makes 2-pt dunk at rim (assist by N. Stauskas),,54,52
268,3,7:08.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,54,54
269,3,6:58.0,Turnover by N. Stauskas (lost ball; steal by G. Monroe),,54,54
270,3,6:54.0,,K. Middleton misses 2-pt layup at rim,54,54
271,3,6:53.0,Defensive rebound by N. Stauskas,,54,54
272,3,6:40.0,Shooting foul by G. Monroe (drawn by J. Okafor),,54,54
273,3,6:40.0,Philadelphia full timeout,,54,54
274,3,6:40.0,,J. O'Bryant enters the game for J. Parker,54,54
275,3,6:40.0,H. Thompson enters the game for N. Stauskas,,54,54
276,3,6:40.0,J. Okafor makes free throw 1 of 2,,55,54
277,3,6:40.0,J. Okafor makes free throw 2 of 2,,56,54
278,3,6:21.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by J. Bayless),56,56
279,3,5:57.0,J. Okafor makes 2-pt jump shot from 5 ft,,58,56
280,3,5:35.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,58,56
281,3,5:34.0,Defensive rebound by T. McConnell,,58,56
282,3,5:20.0,J. Sampson misses 2-pt hook shot from 3 ft,,58,56
283,3,5:20.0,,Defensive rebound by Team,58,56
284,3,5:10.0,N. Noel enters the game for J. Okafor,,58,56
285,3,4:57.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,58,56
286,3,4:56.0,Defensive rebound by N. Noel,,58,56
287,3,4:50.0,T. McConnell misses 2-pt layup at rim (block by J. O'Bryant),,58,56
288,3,4:47.0,Offensive rebound by J. Sampson,,58,56
289,3,4:44.0,R. Holmes misses 3-pt jump shot from 25 ft,,58,56
290,3,4:43.0,Offensive rebound by Team,,58,56
291,3,4:22.0,J. Sampson makes 3-pt jump shot from 26 ft (assist by H. Thompson),,61,56
292,3,4:05.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,61,56
293,3,4:04.0,Defensive rebound by N. Noel,,61,56
294,3,3:52.0,H. Thompson makes 2-pt jump shot from 20 ft (assist by T. McConnell),,63,56
295,3,3:52.0,,Milwaukee full timeout,63,56
296,3,3:52.0,,G. Vásquez enters the game for J. Bayless,63,56
297,3,3:52.0,,C. Copeland enters the game for J. O'Bryant,63,56
298,3,3:52.0,I. Canaan enters the game for T. McConnell,,63,56
299,3,3:42.0,,Turnover by G. Vásquez (bad pass; steal by R. Holmes),63,56
300,3,3:34.0,R. Holmes misses 2-pt layup from 1 ft,,63,56
301,3,3:32.0,Offensive rebound by N. Noel,,63,56
302,3,3:32.0,N. Noel misses 2-pt layup at rim,,63,56
303,3,3:32.0,,Defensive rebound by Team,63,56
304,3,3:32.0,Loose ball foul by N. Noel (drawn by G. Monroe),,63,56
305,3,3:14.0,,K. Middleton misses 3-pt jump shot from 26 ft,63,56
306,3,3:13.0,,Offensive rebound by K. Middleton,63,56
307,3,3:09.0,,C. Copeland misses 3-pt jump shot from 24 ft,63,56
308,3,3:07.0,Defensive rebound by N. Noel,,63,56
309,3,3:01.0,H. Thompson misses 3-pt jump shot from 25 ft,,63,56
310,3,3:01.0,,Defensive rebound by Team,63,56
311,3,3:01.0,Loose ball foul by J. Sampson (drawn by K. Middleton),,63,56
312,3,3:01.0,J. Okafor enters the game for N. Noel,,63,56
313,3,2:42.0,,G. Vásquez makes 2-pt jump shot from 17 ft (assist by G. Monroe),63,58
314,3,2:33.0,Turnover by I. Canaan (bad pass; steal by G. Vásquez),,63,58
315,3,2:31.0,Violation by R. Holmes (def goaltending),,63,58
316,3,2:31.0,,G. Vásquez makes 2-pt layup from 1 ft,63,60
317,3,2:14.0,J. Okafor misses 2-pt jump shot from 13 ft,,63,60
318,3,2:13.0,,Defensive rebound by G. Monroe,63,60
319,3,2:02.0,,C. Copeland makes 2-pt jump shot from 6 ft (assist by G. Vásquez),63,62
320,3,2:02.0,,Shooting foul by R. Holmes (drawn by C. Copeland),63,62
321,3,2:02.0,,C. Copeland makes free throw 1 of 1,63,63
322,3,1:44.0,Turnover by H. Thompson (bad pass),,63,63
323,3,1:44.0,,R. Vaughn enters the game for K. Middleton,63,63
324,3,1:34.0,,G. Vásquez misses 2-pt layup at rim (block by I. Canaan),63,63
325,3,1:32.0,,Offensive rebound by Team,63,63
326,3,1:32.0,Violation by R. Holmes (def goaltending),,63,63
327,3,1:32.0,,C. Copeland makes 2-pt layup at rim (assist by G. Antetokounmpo),63,65
328,3,1:18.0,Def 3 sec tech foul by C. Copeland,,63,65
329,3,1:18.0,I. Canaan makes technical free throw,,64,65
330,3,1:18.0,N. Stauskas enters the game for J. Sampson,,64,65
331,3,1:07.0,Shooting foul by G. Antetokounmpo (drawn by R. Holmes),,64,65
332,3,1:07.0,R. Holmes makes free throw 1 of 2,,65,65
333,3,1:07.0,R. Holmes makes free throw 2 of 2,,66,65
334,3,0:57.0,,C. Copeland misses 3-pt jump shot from 25 ft,66,65
335,3,0:56.0,Defensive rebound by J. Okafor,,66,65
336,3,0:43.0,Shooting block foul by G. Monroe (drawn by R. Holmes),,66,65
337,3,0:43.0,R. Holmes misses free throw 1 of 2,,66,65
338,3,0:43.0,Offensive rebound by Team,,66,65
339,3,0:43.0,,M. Plumlee enters the game for G. Monroe,66,65
340,3,0:43.0,R. Holmes makes free throw 2 of 2,,67,65
341,3,0:29.0,,G. Vásquez misses 3-pt jump shot from 27 ft,67,65
342,3,0:28.0,Defensive rebound by H. Thompson,,67,65
343,3,0:07.0,Turnover by N. Stauskas (bad pass; steal by G. Antetokounmpo),,67,65
344,3,0:01.0,,G. Antetokounmpo makes 2-pt layup at rim,67,67
345,3,0:01.0,,Shooting foul by I. Canaan (drawn by G. Antetokounmpo),67,67
346,3,0:01.0,,G. Antetokounmpo makes free throw 1 of 1,67,68
347,4,11:49.0,Turnover by H. Thompson (step out of bounds),,67,68
348,4,11:29.0,,G. Vásquez makes 3-pt jump shot from 26 ft (assist by C. Copeland),67,71
349,4,11:14.0,Turnover by N. Noel (bad pass),,67,71
350,4,11:00.0,,C. Copeland misses 3-pt jump shot from 27 ft,67,71
351,4,10:56.0,Defensive rebound by H. Thompson,,67,71
352,4,10:43.0,N. Stauskas misses 3-pt jump shot from 26 ft,,67,71
353,4,10:41.0,,Defensive rebound by M. Plumlee,67,71
354,4,10:36.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Vásquez),67,73
355,4,10:35.0,Philadelphia full timeout,,67,73
356,4,10:35.0,J. Grant enters the game for H. Thompson,,67,73
357,4,10:16.0,J. Grant misses 2-pt layup from 2 ft,,67,73
358,4,10:15.0,Offensive rebound by N. Noel,,67,73
359,4,10:13.0,N. Noel makes 2-pt layup at rim,,69,73
360,4,9:52.0,,G. Vásquez misses 2-pt jump shot from 13 ft,69,73
361,4,9:51.0,,Offensive rebound by G. Vásquez,69,73
362,4,9:48.0,,C. Copeland misses 3-pt jump shot from 24 ft,69,73
363,4,9:47.0,Defensive rebound by T. McConnell,,69,73
364,4,9:46.0,Personal foul by G. Vásquez (drawn by T. McConnell),,69,73
365,4,9:31.0,J. Grant makes 2-pt layup from 2 ft (assist by T. McConnell),,71,73
366,4,9:16.0,,Shooting foul by N. Noel (drawn by G. Vásquez),71,73
367,4,9:16.0,,G. Vásquez makes free throw 1 of 2,71,74
368,4,9:16.0,,K. Middleton enters the game for G. Antetokounmpo,71,74
369,4,9:16.0,H. Thompson enters the game for N. Noel,,71,74
370,4,9:16.0,,G. Vásquez makes free throw 2 of 2,71,75
371,4,8:59.0,J. Okafor makes 2-pt layup from 1 ft (assist by N. Stauskas),,73,75
372,4,8:40.0,,Offensive foul by M. Plumlee (drawn by T. McConnell),73,75
373,4,8:40.0,,Turnover by M. Plumlee (offensive foul),73,75
374,4,8:22.0,Personal foul by M. Plumlee (drawn by J. Okafor),,73,75
375,4,8:16.0,J. Okafor makes 2-pt layup from 1 ft (assist by T. McConnell),,75,75
376,4,8:03.0,,Personal foul by T. McConnell (drawn by K. Middleton),75,75
377,4,8:03.0,,G. Monroe enters the game for M. Plumlee,75,75
378,4,7:52.0,,G. Monroe misses 2-pt hook shot from 5 ft,75,75
379,4,7:51.0,Defensive rebound by J. Grant,,75,75
380,4,7:34.0,H. Thompson makes 2-pt jump shot from 14 ft,,77,75
