,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
70,1,5:00.0,,Turnover by D. Williams (bad pass; steal by J. Holiday),14,12
71,1,4:56.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,16,12
72,1,4:28.0,,D. Powell makes 2-pt layup from 2 ft (assist by Z. Pachulia),16,14
73,1,4:17.0,N. Cole makes 2-pt jump shot from 20 ft (assist by K. Perkins),,18,14
74,1,4:05.0,,D. Williams makes 2-pt jump shot from 19 ft (assist by R. Felton),18,16
75,1,3:53.0,E. Gordon makes 2-pt layup from 2 ft,,20,16
76,1,3:43.0,,D. Williams makes 2-pt jump shot from 3 ft,20,18
77,1,3:27.0,N. Cole misses 2-pt jump shot from 22 ft,,20,18
78,1,3:26.0,,Defensive rebound by Z. Pachulia,20,18
79,1,3:18.0,,Shooting foul by E. Gordon (drawn by D. Williams),20,18
80,1,3:18.0,,D. Williams makes free throw 1 of 2,20,19
81,1,3:18.0,,W. Matthews enters the game for C. Parsons,20,19
82,1,3:18.0,R. Anderson enters the game for K. Perkins,,20,19
83,1,3:18.0,,D. Williams makes free throw 2 of 2,20,20
84,1,3:02.0,E. Gordon misses 3-pt jump shot from 23 ft,,20,20
85,1,3:01.0,,Defensive rebound by D. Powell,20,20
86,1,2:39.0,,R. Felton makes 2-pt jump shot from 13 ft,20,22
87,1,2:31.0,J. Holiday misses 2-pt jump shot from 3 ft,,20,22
88,1,2:28.0,,Defensive rebound by D. Williams,20,22
89,1,2:24.0,,W. Matthews misses 3-pt jump shot from 24 ft,20,22
90,1,2:22.0,Defensive rebound by R. Anderson,,20,22
91,1,2:05.0,A. Davis misses 2-pt layup at rim (block by Z. Pachulia),,20,22
92,1,2:04.0,,Defensive rebound by Z. Pachulia,20,22
93,1,1:57.0,,R. Felton misses 3-pt jump shot from 23 ft,20,22
94,1,1:55.0,Defensive rebound by R. Anderson,,20,22
95,1,1:43.0,J. Holiday makes 2-pt dunk at rim,,22,22
96,1,1:42.0,,Dallas full timeout,22,22
97,1,1:42.0,,J. McGee enters the game for Z. Pachulia,22,22
98,1,1:42.0,,D. Nowitzki enters the game for D. Powell,22,22
99,1,1:42.0,T. Douglas enters the game for N. Cole,,22,22
100,1,1:31.0,,Turnover by R. Felton (bad pass; steal by R. Anderson),22,22
101,1,1:27.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Anderson),,24,22
102,1,1:07.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),24,25
103,1,0:43.0,R. Anderson misses 2-pt jump shot from 21 ft,,24,25
104,1,0:43.0,,Defensive rebound by R. Felton,24,25
105,1,0:32.0,,Turnover by D. Williams (bad pass; steal by J. Holiday),24,25
106,1,0:28.0,A. Davis makes 2-pt dunk at rim (assist by T. Douglas),,26,25
107,1,0:06.0,,J. McGee misses 2-pt jump shot from 8 ft,26,25
108,1,0:05.0,,Offensive rebound by J. McGee,26,25
109,1,0:05.0,,J. McGee misses 2-pt layup from 1 ft,26,25
110,1,0:03.0,Defensive rebound by A. Davis,,26,25
111,1,0:01.0,T. Douglas misses 2-pt jump shot from 11 ft,,26,25
112,1,0:00.0,Offensive rebound by Team,,26,25
113,2,11:44.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,26,27
114,2,11:22.0,A. Gee misses 2-pt jump shot from 15 ft,,26,27
115,2,11:20.0,,Defensive rebound by D. Nowitzki,26,27
116,2,11:12.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,26,27
117,2,11:11.0,Defensive rebound by A. Gee,,26,27
118,2,11:03.0,Turnover by A. Davis (3 sec),,26,27
119,2,11:03.0,,J. Barea enters the game for R. Felton,26,27
120,2,10:51.0,,Personal foul by A. Gee (drawn by J. McGee),26,27
121,2,10:51.0,Ö. Aşık enters the game for A. Davis,,26,27
122,2,10:36.0,,D. Nowitzki misses 2-pt layup at rim,26,27
123,2,10:35.0,Defensive rebound by A. Gee,,26,27
124,2,10:29.0,Shooting foul by J. McGee (drawn by J. Holiday),,26,27
125,2,10:29.0,J. Holiday misses free throw 1 of 2,,26,27
126,2,10:29.0,Offensive rebound by Team,,26,27
127,2,10:29.0,J. Holiday makes free throw 2 of 2,,27,27
128,2,10:12.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,27,27
129,2,10:11.0,Defensive rebound by R. Anderson,,27,27
130,2,10:03.0,J. Holiday makes 2-pt layup from 1 ft,,29,27
131,2,9:52.0,,D. Williams misses 2-pt jump shot from 19 ft,29,27
132,2,9:50.0,Defensive rebound by A. Gee,,29,27
133,2,9:44.0,T. Douglas misses 3-pt jump shot from 25 ft,,29,27
134,2,9:42.0,,Defensive rebound by D. Nowitzki,29,27
135,2,9:32.0,,J. Barea misses 2-pt jump shot from 4 ft,29,27
136,2,9:30.0,Defensive rebound by T. Douglas,,29,27
137,2,9:22.0,R. Anderson misses 2-pt layup from 1 ft,,29,27
138,2,9:21.0,,Defensive rebound by J. McGee,29,27
139,2,9:00.0,,D. Nowitzki makes 2-pt jump shot from 2 ft (assist by D. Williams),29,29
140,2,8:49.0,Shooting foul by J. McGee (drawn by Ö. Aşık),,29,29
141,2,8:49.0,Official timeout,,29,29
142,2,8:49.0,,R. Felton enters the game for D. Williams,29,29
143,2,8:49.0,N. Cole enters the game for T. Douglas,,29,29
144,2,8:49.0,Ö. Aşık makes free throw 1 of 2,,30,29
145,2,8:49.0,Ö. Aşık misses free throw 2 of 2,,30,29
146,2,8:48.0,,Defensive rebound by J. McGee,30,29
147,2,8:28.0,,W. Matthews makes 2-pt jump shot from 18 ft (assist by J. Barea),30,31
148,2,8:17.0,Turnover by Ö. Aşık (lost ball; steal by J. Barea),,30,31
149,2,7:58.0,,J. Barea misses 3-pt jump shot from 25 ft,30,31
150,2,7:58.0,Defensive rebound by N. Cole,,30,31
151,2,7:47.0,N. Cole misses 2-pt jump shot from 10 ft,,30,31
152,2,7:45.0,,Defensive rebound by J. Barea,30,31
153,2,7:36.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by J. Barea),30,34
154,2,7:22.0,R. Anderson makes 2-pt jump shot from 16 ft (assist by A. Gee),,32,34
155,2,7:06.0,,J. Barea makes 2-pt layup at rim,32,36
156,2,6:57.0,R. Anderson misses 3-pt jump shot from 24 ft,,32,36
157,2,6:57.0,,Defensive rebound by J. McGee,32,36
158,2,6:52.0,,Dallas full timeout,32,36
159,2,6:52.0,,C. Parsons enters the game for D. Nowitzki,32,36
160,2,6:52.0,,Z. Pachulia enters the game for W. Matthews,32,36
161,2,6:52.0,,C. Villanueva enters the game for J. McGee,32,36
162,2,6:52.0,A. Davis enters the game for Ö. Aşık,,32,36
163,2,6:52.0,,Violation by Team (delay of game),32,36
164,2,6:33.0,,Z. Pachulia makes 2-pt jump shot from 3 ft,32,38
165,2,6:21.0,J. Holiday misses 2-pt jump shot from 17 ft,,32,38
166,2,6:19.0,,Defensive rebound by Team,32,38
167,2,6:05.0,,Z. Pachulia misses 2-pt jump shot from 4 ft,32,38
168,2,6:04.0,Defensive rebound by A. Gee,,32,38
169,2,5:58.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,34,38
170,2,5:43.0,,R. Felton makes 2-pt jump shot from 17 ft,34,40
171,2,5:28.0,J. Holiday makes 3-pt jump shot from 24 ft,,37,40
172,2,5:11.0,,J. Barea misses 3-pt jump shot from 24 ft,37,40
173,2,5:10.0,Defensive rebound by A. Gee,,37,40
174,2,5:00.0,R. Anderson misses 3-pt jump shot from 24 ft,,37,40
175,2,4:59.0,,Defensive rebound by C. Villanueva,37,40
176,2,4:49.0,,Turnover by R. Felton (traveling),37,40
177,2,4:49.0,,D. Williams enters the game for J. Barea,37,40
178,2,4:49.0,E. Gordon enters the game for J. Holiday,,37,40
179,2,4:33.0,E. Gordon misses 2-pt layup from 2 ft,,37,40
180,2,4:31.0,,Defensive rebound by R. Felton,37,40
181,2,4:20.0,,C. Villanueva misses 2-pt jump shot from 5 ft (block by A. Davis),37,40
182,2,4:18.0,Defensive rebound by R. Anderson,,37,40
183,2,4:13.0,Turnover by R. Anderson (bad pass; steal by C. Parsons),,37,40
184,2,4:07.0,,Turnover by D. Williams (lost ball; steal by N. Cole),37,40
185,2,3:44.0,E. Gordon misses 2-pt jump shot from 8 ft,,37,40
186,2,3:43.0,,Defensive rebound by Z. Pachulia,37,40
187,2,3:24.0,,R. Felton makes 2-pt layup from 1 ft,37,42
188,2,3:12.0,E. Gordon misses 3-pt jump shot from 25 ft,,37,42
189,2,3:11.0,,Defensive rebound by Z. Pachulia,37,42
190,2,3:04.0,,C. Villanueva misses 3-pt jump shot from 25 ft,37,42
191,2,3:02.0,Defensive rebound by A. Davis,,37,42
192,2,2:56.0,N. Cole makes 2-pt layup at rim,,39,42
193,2,2:48.0,,Dallas full timeout,39,42
194,2,2:48.0,New Orleans full timeout,,39,42
195,2,2:48.0,,D. Nowitzki enters the game for C. Villanueva,39,42
196,2,2:48.0,Ö. Aşık enters the game for R. Anderson,,39,42
197,2,2:37.0,,C. Parsons makes 2-pt layup at rim,39,44
198,2,2:24.0,N. Cole makes 2-pt jump shot from 15 ft,,41,44
199,2,2:03.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by R. Felton),41,47
200,2,1:43.0,A. Gee makes 2-pt jump shot from 18 ft (assist by E. Gordon),,43,47
201,2,1:26.0,,Personal foul by A. Gee (drawn by Z. Pachulia),43,47
202,2,1:16.0,,D. Williams misses 3-pt jump shot from 25 ft,43,47
203,2,1:14.0,Defensive rebound by A. Gee,,43,47
204,2,1:03.0,A. Davis misses 2-pt jump shot from 16 ft,,43,47
205,2,1:00.0,Offensive rebound by Ö. Aşık,,43,47
206,2,1:00.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by Ö. Aşık),,46,47
207,2,0:40.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,46,47
208,2,0:39.0,Defensive rebound by E. Gordon,,46,47
209,2,0:29.0,E. Gordon makes 2-pt hook shot from 7 ft,,48,47
210,2,0:08.0,,D. Williams misses 2-pt jump shot from 19 ft,48,47
211,2,0:06.0,Defensive rebound by A. Gee,,48,47
212,2,0:01.0,N. Cole misses 3-pt jump shot from 27 ft,,48,47
213,2,0:00.0,Offensive rebound by Team,,48,47
214,3,11:45.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,48,47
215,3,11:44.0,Defensive rebound by N. Cole,,48,47
216,3,11:29.0,A. Davis misses 2-pt jump shot from 11 ft,,48,47
217,3,11:27.0,,Defensive rebound by D. Nowitzki,48,47
218,3,11:18.0,,Turnover by Z. Pachulia (lost ball; steal by N. Cole),48,47
219,3,11:12.0,N. Cole makes 2-pt jump shot from 14 ft,,50,47
220,3,10:47.0,,W. Matthews misses 3-pt jump shot from 25 ft,50,47
221,3,10:47.0,Defensive rebound by N. Cole,,50,47
222,3,10:39.0,N. Cole misses 2-pt jump shot from 15 ft,,50,47
223,3,10:37.0,Offensive rebound by Ö. Aşık,,50,47
224,3,10:33.0,E. Gordon misses 2-pt jump shot from 19 ft,,50,47
225,3,10:32.0,,Defensive rebound by J. Barea,50,47
226,3,10:24.0,,Turnover by J. Barea (lost ball; steal by N. Cole),50,47
227,3,10:22.0,Turnover by N. Cole (kicked ball),,50,47
228,3,10:17.0,,Personal foul by Ö. Aşık (drawn by Z. Pachulia),50,47
229,3,10:15.0,,Z. Pachulia misses 2-pt jump shot from 9 ft,50,47
230,3,10:14.0,Defensive rebound by A. Gee,,50,47
231,3,10:09.0,Turnover by A. Davis (lost ball),,50,47
232,3,9:54.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Barea),50,49
233,3,9:43.0,Personal foul by W. Matthews (drawn by E. Gordon),,50,49
234,3,9:31.0,N. Cole misses 2-pt jump shot from 10 ft,,50,49
235,3,9:29.0,,Defensive rebound by W. Matthews,50,49
236,3,9:20.0,,Personal foul by A. Gee (drawn by C. Parsons),50,49
237,3,9:09.0,,W. Matthews misses 3-pt jump shot from 24 ft,50,49
238,3,9:08.0,Defensive rebound by Ö. Aşık,,50,49
239,3,9:05.0,Turnover by Ö. Aşık (lost ball; steal by Z. Pachulia),,50,49
240,3,9:01.0,,D. Nowitzki misses 2-pt layup from 1 ft,50,49
241,3,9:00.0,,Offensive rebound by Z. Pachulia,50,49
242,3,9:00.0,,Z. Pachulia makes 2-pt layup at rim,50,51
243,3,8:55.0,Shooting foul by C. Parsons (drawn by A. Gee),,50,51
244,3,8:55.0,New Orleans full timeout,,50,51
245,3,8:55.0,A. Gee misses free throw 1 of 2,,50,51
246,3,8:55.0,Offensive rebound by Team,,50,51
247,3,8:55.0,A. Gee makes free throw 2 of 2,,51,51
248,3,8:40.0,,D. Nowitzki misses 2-pt jump shot from 23 ft,51,51
249,3,8:39.0,Defensive rebound by A. Davis,,51,51
250,3,8:15.0,E. Gordon misses 2-pt jump shot from 9 ft,,51,51
251,3,8:12.0,Offensive rebound by A. Davis,,51,51
252,3,8:12.0,A. Davis makes 2-pt layup from 1 ft,,53,51
253,3,7:55.0,,J. Barea misses 2-pt jump shot from 19 ft,53,51
254,3,7:54.0,Defensive rebound by A. Davis,,53,51
255,3,7:46.0,N. Cole makes 2-pt jump shot from 16 ft,,55,51
256,3,7:46.0,,Dallas full timeout,55,51
257,3,7:46.0,,D. Williams enters the game for D. Nowitzki,55,51
258,3,7:46.0,,D. Powell enters the game for J. Barea,55,51
259,3,7:35.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),55,54
260,3,7:21.0,Turnover by Ö. Aşık (bad pass; steal by C. Parsons),,55,54
261,3,7:13.0,,W. Matthews misses 3-pt jump shot from 25 ft,55,54
262,3,7:12.0,Defensive rebound by N. Cole,,55,54
263,3,7:01.0,Turnover by Ö. Aşık (lost ball),,55,54
264,3,6:49.0,,Turnover by C. Parsons (lost ball; steal by N. Cole),55,54
265,3,6:39.0,A. Davis makes 2-pt jump shot from 20 ft (assist by N. Cole),,57,54
266,3,6:10.0,,C. Parsons misses 2-pt jump shot from 10 ft,57,54
267,3,6:09.0,Defensive rebound by N. Cole,,57,54
268,3,5:50.0,N. Cole misses 2-pt jump shot from 2 ft,,57,54
269,3,5:49.0,Offensive rebound by Team,,57,54
270,3,5:49.0,,R. Felton enters the game for C. Parsons,57,54
271,3,5:46.0,A. Davis makes 2-pt jump shot from 13 ft (assist by A. Gee),,59,54
272,3,5:28.0,,D. Williams makes 2-pt jump shot from 13 ft,59,56
273,3,5:21.0,A. Gee makes 2-pt layup from 1 ft,,61,56
274,3,5:08.0,,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by R. Felton),61,58
275,3,4:59.0,Turnover by N. Cole (bad pass),,61,58
276,3,4:59.0,R. Anderson enters the game for A. Davis,,61,58
277,3,4:46.0,,Turnover by Z. Pachulia (traveling),61,58
278,3,4:28.0,R. Anderson misses 2-pt jump shot from 13 ft,,61,58
279,3,4:27.0,,Defensive rebound by Z. Pachulia,61,58
280,3,4:19.0,,Turnover by R. Felton (bad pass),61,58
281,3,4:19.0,J. Holiday enters the game for A. Gee,,61,58
282,3,4:07.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by N. Cole),,64,58
283,3,4:04.0,,Dallas full timeout,64,58
284,3,3:48.0,,Offensive foul by Z. Pachulia (drawn by J. Holiday),64,58
285,3,3:48.0,,Turnover by Z. Pachulia (offensive foul),64,58
286,3,3:48.0,,C. Parsons enters the game for Z. Pachulia,64,58
287,3,3:48.0,,J. McGee enters the game for W. Matthews,64,58
288,3,3:48.0,,D. Nowitzki enters the game for D. Powell,64,58
289,3,3:48.0,A. Davis enters the game for Ö. Aşık,,64,58
290,3,3:35.0,N. Cole makes 2-pt jump shot from 18 ft,,66,58
291,3,3:14.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,66,58
292,3,3:13.0,Defensive rebound by R. Anderson,,66,58
293,3,3:07.0,N. Cole misses 2-pt jump shot from 6 ft,,66,58
294,3,3:05.0,,Defensive rebound by J. McGee,66,58
295,3,2:59.0,,Turnover by D. Williams (bad pass),66,58
296,3,2:39.0,R. Anderson misses 2-pt layup from 1 ft,,66,58
297,3,2:38.0,Offensive rebound by R. Anderson,,66,58
298,3,2:38.0,R. Anderson makes 2-pt layup from 1 ft,,68,58
299,3,2:23.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Williams),68,60
300,3,2:08.0,A. Davis misses 2-pt hook shot from 6 ft,,68,60
301,3,2:06.0,Offensive rebound by A. Davis,,68,60
302,3,2:05.0,A. Davis misses 2-pt layup from 2 ft (block by J. McGee),,68,60
303,3,2:03.0,Offensive rebound by A. Davis,,68,60
304,3,2:03.0,A. Davis makes 2-pt layup from 1 ft,,70,60
305,3,1:53.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,70,60
306,3,1:51.0,Defensive rebound by J. Holiday,,70,60
307,3,1:47.0,J. Holiday misses 3-pt jump shot from 26 ft,,70,60
308,3,1:46.0,Offensive rebound by N. Cole,,70,60
309,3,1:35.0,A. Davis misses 2-pt jump shot from 20 ft,,70,60
310,3,1:34.0,,Defensive rebound by C. Parsons,70,60
311,3,1:14.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,70,60
312,3,1:13.0,Defensive rebound by R. Anderson,,70,60
313,3,1:11.0,,Technical foul by Team,70,60
314,3,1:11.0,Technical foul by Team,,70,60
315,3,1:11.0,,W. Matthews enters the game for D. Williams,70,60
316,3,1:04.0,R. Anderson misses 3-pt jump shot from 26 ft,,70,60
317,3,1:02.0,Offensive rebound by R. Anderson,,70,60
318,3,0:58.0,Shooting foul by R. Felton (drawn by R. Anderson),,70,60
319,3,0:58.0,R. Anderson makes free throw 1 of 2,,71,60
320,3,0:58.0,T. Douglas enters the game for N. Cole,,71,60
321,3,0:58.0,R. Anderson makes free throw 2 of 2,,72,60
322,3,0:37.0,,Shooting foul by E. Gordon (drawn by C. Parsons),72,60
323,3,0:37.0,,C. Parsons misses free throw 1 of 2,72,60
324,3,0:37.0,,Offensive rebound by Team,72,60
325,3,0:37.0,,C. Parsons makes free throw 2 of 2,72,61
326,3,0:31.0,Turnover by J. Holiday (lost ball; steal by R. Felton),,72,61
327,3,0:26.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by C. Parsons),72,64
328,3,0:14.0,Shooting foul by J. McGee (drawn by A. Davis),,72,64
329,3,0:14.0,A. Davis makes free throw 1 of 2,,73,64
330,3,0:14.0,Ö. Aşık enters the game for R. Anderson,,73,64
331,3,0:14.0,A. Davis makes free throw 2 of 2,,74,64
332,3,0:04.0,,R. Felton makes 2-pt jump shot from 22 ft,74,66
333,3,0:01.0,J. Holiday misses 3-pt jump shot from 34 ft,,74,66
334,3,0:00.0,Offensive rebound by Team,,74,66
335,4,11:48.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),,76,66
336,4,11:28.0,,C. Parsons misses 2-pt jump shot from 23 ft,76,66
337,4,11:27.0,Defensive rebound by A. Davis,,76,66
338,4,11:14.0,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Douglas),,78,66
339,4,11:04.0,,R. Felton misses 2-pt layup from 2 ft,78,66
340,4,11:04.0,,Offensive rebound by Team,78,66
341,4,11:04.0,,J. Barea enters the game for R. Felton,78,66
342,4,10:56.0,,W. Matthews makes 2-pt jump shot from 3 ft,78,68
343,4,10:44.0,R. Anderson misses 3-pt jump shot from 25 ft,,78,68
344,4,10:44.0,,Defensive rebound by J. Barea,78,68
345,4,10:33.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,78,68
346,4,10:32.0,Defensive rebound by A. Davis,,78,68
347,4,10:32.0,,Loose ball foul by J. McGee (drawn by A. Davis),78,68
348,4,10:17.0,J. Holiday misses 3-pt jump shot from 25 ft,,78,68
349,4,10:16.0,,Defensive rebound by Team,78,68
350,4,10:04.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),78,71
351,4,9:48.0,Offensive foul by A. Davis (drawn by J. Barea),,78,71
352,4,9:48.0,Turnover by A. Davis (offensive foul),,78,71
353,4,9:35.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),78,74
354,4,9:29.0,New Orleans full timeout,,78,74
355,4,9:29.0,,Z. Pachulia enters the game for J. McGee,78,74
356,4,9:29.0,N. Cole enters the game for E. Gordon,,78,74
357,4,9:13.0,A. Davis makes 2-pt jump shot from 16 ft (assist by N. Cole),,80,74
358,4,9:03.0,,Personal foul by T. Douglas (drawn by D. Nowitzki),80,74
359,4,8:50.0,,Personal block foul by N. Cole (drawn by W. Matthews),80,74
360,4,8:35.0,,Z. Pachulia makes 2-pt jump shot from 7 ft,80,76
361,4,8:11.0,A. Davis misses 2-pt jump shot from 15 ft,,80,76
362,4,8:11.0,,Defensive rebound by J. Barea,80,76
363,4,7:58.0,,C. Parsons misses 2-pt jump shot from 6 ft,80,76
364,4,7:57.0,Defensive rebound by J. Holiday,,80,76
365,4,7:52.0,Turnover by N. Cole (bad pass; steal by J. Barea),,80,76
366,4,7:35.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,80,76
367,4,7:34.0,Defensive rebound by N. Cole,,80,76
368,4,7:12.0,Shooting foul by C. Parsons (drawn by J. Holiday),,80,76
369,4,7:12.0,J. Holiday misses free throw 1 of 2,,80,76
370,4,7:12.0,Offensive rebound by Team,,80,76
371,4,7:12.0,,C. Villanueva enters the game for D. Nowitzki,80,76
372,4,7:12.0,J. Holiday makes free throw 2 of 2,,81,76
373,4,6:58.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by C. Villanueva),81,79
374,4,6:48.0,Shooting foul by J. Barea (drawn by A. Davis),,81,79
375,4,6:48.0,A. Davis makes free throw 1 of 2,,82,79
376,4,6:48.0,A. Davis misses free throw 2 of 2,,82,79
377,4,6:47.0,,Defensive rebound by J. Barea,82,79
378,4,6:37.0,,C. Villanueva misses 3-pt jump shot from 25 ft,82,79
379,4,6:36.0,Defensive rebound by N. Cole,,82,79
380,4,6:21.0,Turnover by J. Holiday (bad pass; steal by Z. Pachulia),,82,79
381,4,6:12.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by C. Parsons),82,82
382,4,5:55.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by T. Douglas),,85,82
383,4,5:39.0,,Shooting foul by R. Anderson (drawn by J. Barea),85,82
384,4,5:39.0,Official timeout,,85,82
385,4,5:39.0,,R. Felton enters the game for C. Parsons,85,82
386,4,5:39.0,E. Gordon enters the game for T. Douglas,,85,82
