,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
94,1,2:33.0,,S. Muhammad makes 2-pt jump shot from 6 ft (assist by A. Wiggins),22,24
95,1,2:21.0,K. Durant makes 2-pt jump shot from 15 ft (assist by R. Westbrook),,24,24
96,1,2:03.0,,Shooting foul by K. Durant (drawn by A. Wiggins),24,24
97,1,2:03.0,,A. Wiggins makes free throw 1 of 2,24,25
98,1,2:03.0,K. Singler enters the game for K. Durant,,24,25
99,1,2:03.0,C. Payne enters the game for R. Westbrook,,24,25
100,1,2:03.0,,A. Wiggins makes free throw 2 of 2,24,26
101,1,1:49.0,E. Freedom misses 2-pt jump shot from 17 ft,,24,26
102,1,1:48.0,,Defensive rebound by N. Bjelica,24,26
103,1,1:30.0,,Shooting foul by K. Singler (drawn by N. Peković),24,26
104,1,1:30.0,,N. Peković misses free throw 1 of 2,24,26
105,1,1:30.0,,Offensive rebound by Team,24,26
106,1,1:30.0,,T. Prince enters the game for A. Wiggins,24,26
107,1,1:30.0,,N. Peković makes free throw 2 of 2,24,27
108,1,1:17.0,D. Waiters misses 2-pt jump shot from 9 ft,,24,27
109,1,1:16.0,Offensive rebound by E. Freedom,,24,27
110,1,1:15.0,E. Freedom makes 2-pt layup from 1 ft,,26,27
111,1,1:03.0,,T. Prince misses 2-pt layup from 1 ft,26,27
112,1,1:01.0,Defensive rebound by K. Singler,,26,27
113,1,0:44.0,C. Payne misses 3-pt jump shot from 23 ft,,26,27
114,1,0:42.0,Offensive rebound by N. Collison,,26,27
115,1,0:31.0,D. Waiters misses 2-pt jump shot from 4 ft,,26,27
116,1,0:29.0,,Defensive rebound by T. Prince,26,27
117,1,0:14.0,,Personal foul by C. Payne (drawn by Z. LaVine),26,27
118,1,0:14.0,,Z. LaVine makes free throw 1 of 2,26,28
119,1,0:14.0,A. Morrow enters the game for D. Waiters,,26,28
120,1,0:14.0,,Z. LaVine misses free throw 2 of 2,26,28
121,1,0:12.0,Defensive rebound by K. Singler,,26,28
122,1,0:00.0,A. Morrow makes 2-pt jump shot from 16 ft,,28,28
123,2,11:47.0,E. Freedom misses 3-pt jump shot from 22 ft,,28,28
124,2,11:45.0,,Defensive rebound by Team,28,28
125,2,11:28.0,,N. Peković misses 2-pt jump shot from 7 ft (block by E. Freedom),28,28
126,2,11:26.0,Defensive rebound by A. Morrow,,28,28
127,2,11:24.0,Shooting foul by T. Prince (drawn by N. Collison),,28,28
128,2,11:24.0,N. Collison makes free throw 1 of 2,,29,28
129,2,11:24.0,N. Collison makes free throw 2 of 2,,30,28
130,2,11:07.0,,S. Muhammad misses 2-pt layup from 1 ft (block by N. Collison),30,28
131,2,11:05.0,Defensive rebound by E. Freedom,,30,28
132,2,11:02.0,Turnover by E. Freedom (bad pass),,30,28
133,2,11:02.0,S. Ibaka enters the game for N. Collison,,30,28
134,2,10:50.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Peković),30,31
135,2,10:24.0,E. Freedom misses 2-pt jump shot from 10 ft,,30,31
136,2,10:23.0,,Defensive rebound by Z. LaVine,30,31
137,2,10:15.0,,Z. LaVine makes 2-pt jump shot from 8 ft,30,33
138,2,9:47.0,A. Morrow makes 3-pt jump shot from 25 ft,,33,33
139,2,9:29.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Peković),33,36
140,2,9:19.0,K. Singler makes 2-pt jump shot from 6 ft,,35,36
141,2,9:08.0,,Z. LaVine makes 2-pt jump shot from 18 ft,35,38
142,2,9:07.0,Personal foul by N. Peković (drawn by S. Ibaka),,35,38
143,2,9:07.0,,Personal foul by S. Ibaka,35,38
144,2,9:07.0,,G. Dieng enters the game for N. Peković,35,38
145,2,8:54.0,A. Morrow misses 3-pt jump shot from 23 ft,,35,38
146,2,8:53.0,,Defensive rebound by Team,35,38
147,2,8:53.0,,Minnesota full timeout,35,38
148,2,8:53.0,R. Westbrook enters the game for C. Payne,,35,38
149,2,8:35.0,,Shooting foul by S. Ibaka (drawn by N. Bjelica),35,38
150,2,8:35.0,Technical foul by S. Ibaka,,35,38
151,2,8:35.0,,Z. LaVine misses technical free throw,35,38
152,2,8:35.0,,Offensive rebound by Team,35,38
153,2,8:35.0,K. Durant enters the game for S. Ibaka,,35,38
154,2,8:35.0,,N. Bjelica makes free throw 1 of 2,35,39
155,2,8:35.0,,A. Wiggins enters the game for T. Prince,35,39
156,2,8:35.0,,N. Bjelica makes free throw 2 of 2,35,40
157,2,8:25.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,37,40
158,2,8:00.0,,G. Dieng makes 2-pt jump shot from 8 ft (assist by N. Bjelica),37,42
159,2,7:47.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,39,42
160,2,7:47.0,Shooting foul by G. Dieng (drawn by E. Freedom),,39,42
161,2,7:47.0,E. Freedom makes free throw 1 of 1,,40,42
162,2,7:32.0,,Personal foul by K. Singler (drawn by S. Muhammad),40,42
163,2,7:27.0,,S. Muhammad misses 2-pt jump shot from 12 ft,40,42
164,2,7:26.0,,Offensive rebound by S. Muhammad,40,42
165,2,7:24.0,,S. Muhammad misses 2-pt layup at rim,40,42
166,2,7:23.0,,Offensive rebound by G. Dieng,40,42
167,2,7:23.0,,G. Dieng makes 2-pt layup at rim,40,44
168,2,7:07.0,A. Morrow misses 3-pt jump shot from 23 ft,,40,44
169,2,7:05.0,Offensive rebound by E. Freedom,,40,44
170,2,7:05.0,E. Freedom misses 2-pt layup at rim,,40,44
171,2,7:04.0,,Defensive rebound by N. Bjelica,40,44
172,2,6:59.0,,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),40,46
173,2,6:51.0,Oklahoma City full timeout,,40,46
174,2,6:51.0,D. Waiters enters the game for A. Morrow,,40,46
175,2,6:51.0,,K. Towns enters the game for G. Dieng,40,46
176,2,6:44.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,42,46
177,2,6:28.0,,A. Wiggins misses 2-pt jump shot from 15 ft,42,46
178,2,6:27.0,Defensive rebound by K. Durant,,42,46
179,2,6:21.0,Shooting foul by Z. LaVine (drawn by K. Durant),,42,46
180,2,6:21.0,K. Durant misses free throw 1 of 2,,42,46
181,2,6:21.0,Offensive rebound by Team,,42,46
182,2,6:21.0,,R. Rubio enters the game for Z. LaVine,42,46
183,2,6:21.0,K. Durant makes free throw 2 of 2,,43,46
184,2,6:11.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),43,48
185,2,5:56.0,D. Waiters misses 3-pt jump shot from 24 ft,,43,48
186,2,5:54.0,,Defensive rebound by R. Rubio,43,48
187,2,5:50.0,,Personal foul by D. Waiters (drawn by A. Wiggins),43,48
188,2,5:50.0,,Z. LaVine enters the game for S. Muhammad,43,48
189,2,5:43.0,,Z. LaVine makes 2-pt jump shot from 18 ft (assist by R. Rubio),43,50
190,2,5:25.0,R. Westbrook misses 2-pt layup from 2 ft,,43,50
191,2,5:24.0,Offensive rebound by E. Freedom,,43,50
192,2,5:24.0,E. Freedom makes 2-pt layup from 1 ft,,45,50
193,2,5:16.0,,N. Bjelica makes 2-pt jump shot from 3 ft (assist by R. Rubio),45,52
194,2,5:16.0,,Shooting foul by E. Freedom (drawn by N. Bjelica),45,52
195,2,5:16.0,,N. Bjelica makes free throw 1 of 1,45,53
196,2,5:05.0,,Violation by K. Towns (def goaltending),45,53
197,2,5:05.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,47,53
198,2,5:00.0,,Minnesota full timeout,47,53
199,2,4:54.0,,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),47,55
200,2,4:34.0,R. Westbrook misses 3-pt jump shot from 23 ft,,47,55
201,2,4:33.0,Offensive rebound by R. Westbrook,,47,55
202,2,4:31.0,R. Westbrook makes 2-pt layup from 1 ft,,49,55
203,2,4:15.0,,K. Towns makes 2-pt hook shot from 5 ft (assist by A. Wiggins),49,57
204,2,4:01.0,Personal foul by K. Towns (drawn by E. Freedom),,49,57
205,2,4:01.0,N. Collison enters the game for E. Freedom,,49,57
206,2,3:58.0,K. Durant makes 2-pt dunk at rim (assist by N. Collison),,51,57
207,2,3:46.0,,Personal foul by K. Singler (drawn by A. Wiggins),51,57
208,2,3:46.0,,A. Wiggins makes free throw 1 of 2,51,58
209,2,3:46.0,,A. Wiggins misses free throw 2 of 2,51,58
210,2,3:45.0,Defensive rebound by Team,,51,58
211,2,3:37.0,K. Durant misses 3-pt jump shot from 24 ft,,51,58
212,2,3:36.0,,Defensive rebound by Z. LaVine,51,58
213,2,3:22.0,,Turnover by K. Towns (bad pass),51,58
214,2,3:11.0,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,53,58
215,2,2:56.0,,Turnover by N. Bjelica (3 sec),53,58
216,2,2:56.0,,Technical foul by K. Towns,53,58
217,2,2:56.0,K. Durant makes technical free throw,,54,58
218,2,2:45.0,Def 3 sec tech foul by N. Bjelica,,54,58
219,2,2:45.0,K. Durant makes technical free throw,,55,58
220,2,2:33.0,K. Durant makes 2-pt jump shot from 17 ft,,57,58
221,2,2:16.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by K. Towns),57,60
222,2,2:02.0,D. Waiters misses 3-pt jump shot from 25 ft,,57,60
223,2,2:01.0,Offensive rebound by R. Westbrook,,57,60
224,2,1:53.0,R. Westbrook misses 2-pt jump shot from 18 ft,,57,60
225,2,1:51.0,Offensive rebound by N. Collison,,57,60
226,2,1:50.0,N. Collison makes 2-pt layup at rim,,59,60
227,2,1:31.0,,K. Towns misses 2-pt layup from 1 ft,59,60
228,2,1:29.0,Defensive rebound by K. Singler,,59,60
229,2,1:23.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Waiters),,62,60
230,2,1:06.0,,Z. LaVine misses 3-pt jump shot from 23 ft,62,60
231,2,1:03.0,Defensive rebound by K. Singler,,62,60
232,2,0:56.0,K. Durant misses 2-pt jump shot from 18 ft,,62,60
233,2,0:55.0,,Defensive rebound by K. Towns,62,60
234,2,0:51.0,,Z. LaVine makes 2-pt layup at rim (assist by R. Rubio),62,62
235,2,0:51.0,,Shooting foul by R. Westbrook (drawn by Z. LaVine),62,62
236,2,0:51.0,,Z. LaVine misses free throw 1 of 1,62,62
237,2,0:51.0,Defensive rebound by K. Singler,,62,62
238,2,0:38.0,D. Waiters misses 2-pt layup from 1 ft,,62,62
239,2,0:37.0,,Defensive rebound by K. Towns,62,62
240,2,0:25.0,,A. Wiggins misses 2-pt layup at rim (block by N. Collison),62,62
241,2,0:23.0,,Offensive rebound by N. Bjelica,62,62
242,2,0:22.0,,Shooting foul by N. Collison (drawn by N. Bjelica),62,62
243,2,0:22.0,,N. Bjelica makes free throw 1 of 2,62,63
244,2,0:22.0,,T. Prince enters the game for Z. LaVine,62,63
245,2,0:22.0,,N. Bjelica makes free throw 2 of 2,62,64
246,2,0:03.0,K. Durant misses 2-pt jump shot from 9 ft,,62,64
247,2,0:02.0,,Defensive rebound by K. Towns,62,64
248,3,11:47.0,K. Durant makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,64,64
249,3,11:33.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),64,66
250,3,11:16.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,66,66
251,3,11:01.0,,K. Towns misses 2-pt jump shot from 20 ft,66,66
252,3,10:59.0,Defensive rebound by R. Westbrook,,66,66
253,3,10:53.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by S. Ibaka),,69,66
254,3,10:25.0,,T. Prince misses 2-pt jump shot from 19 ft,69,66
255,3,10:24.0,Defensive rebound by K. Durant,,69,66
256,3,10:16.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,71,66
257,3,10:16.0,,Minnesota full timeout,71,66
258,3,9:59.0,,A. Wiggins misses 2-pt jump shot from 15 ft (block by K. Durant),71,66
259,3,9:57.0,,Offensive rebound by G. Dieng,71,66
260,3,9:55.0,,G. Dieng misses 2-pt jump shot from 9 ft,71,66
261,3,9:52.0,Defensive rebound by S. Adams,,71,66
262,3,9:37.0,S. Ibaka misses 2-pt jump shot from 12 ft,,71,66
263,3,9:35.0,,Defensive rebound by G. Dieng,71,66
264,3,9:20.0,,R. Rubio misses 3-pt jump shot from 24 ft,71,66
265,3,9:18.0,Defensive rebound by K. Durant,,71,66
266,3,9:00.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by R. Westbrook),,73,66
267,3,8:39.0,Violation by S. Ibaka (def goaltending),,73,66
268,3,8:39.0,,G. Dieng makes 2-pt layup at rim,73,68
269,3,8:17.0,S. Adams makes 2-pt hook shot from 7 ft (assist by K. Durant),,75,68
270,3,7:53.0,,K. Towns makes 2-pt jump shot from 15 ft (assist by T. Prince),75,70
271,3,7:37.0,S. Ibaka misses 2-pt jump shot from 19 ft,,75,70
272,3,7:35.0,,Defensive rebound by K. Towns,75,70
273,3,7:19.0,,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),75,72
274,3,6:56.0,D. Waiters misses 2-pt layup at rim,,75,72
275,3,6:55.0,,Defensive rebound by G. Dieng,75,72
276,3,6:50.0,,R. Rubio makes 2-pt layup at rim,75,74
277,3,6:48.0,Oklahoma City full timeout,,75,74
278,3,6:48.0,,S. Muhammad enters the game for T. Prince,75,74
279,3,6:34.0,Turnover by R. Westbrook (bad pass; steal by R. Rubio),,75,74
280,3,6:19.0,,R. Rubio misses 2-pt layup from 2 ft,75,74
281,3,6:18.0,Defensive rebound by S. Ibaka,,75,74
282,3,6:10.0,K. Durant misses 2-pt layup from 1 ft (block by G. Dieng),,75,74
283,3,6:08.0,,Defensive rebound by A. Wiggins,75,74
284,3,6:07.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by A. Wiggins),75,76
285,3,6:07.0,,Shooting foul by D. Waiters (drawn by S. Muhammad),75,76
286,3,6:07.0,,S. Muhammad misses free throw 1 of 1,75,76
287,3,6:04.0,,Offensive rebound by G. Dieng,75,76
288,3,6:02.0,,G. Dieng makes 2-pt dunk at rim,75,78
289,3,5:50.0,R. Westbrook misses 2-pt jump shot from 16 ft,,75,78
290,3,5:49.0,,Defensive rebound by K. Towns,75,78
291,3,5:28.0,,A. Wiggins makes 2-pt jump shot from 14 ft,75,80
292,3,5:08.0,R. Westbrook makes 2-pt layup at rim,,77,80
293,3,4:41.0,,A. Wiggins misses 3-pt jump shot from 24 ft,77,80
294,3,4:40.0,,Offensive rebound by S. Muhammad,77,80
295,3,4:29.0,,Turnover by R. Rubio (bad pass),77,80
296,3,4:29.0,N. Collison enters the game for S. Ibaka,,77,80
297,3,4:16.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Durant),,80,80
298,3,3:55.0,,G. Dieng makes 2-pt jump shot from 15 ft,80,82
299,3,3:41.0,S. Adams misses 2-pt layup from 2 ft (block by K. Towns),,80,82
300,3,3:40.0,,Defensive rebound by K. Towns,80,82
301,3,3:36.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),80,84
302,3,3:23.0,R. Westbrook makes 3-pt jump shot from 24 ft,,83,84
303,3,3:06.0,,Def 3 sec tech foul by N. Collison,83,84
304,3,3:06.0,,R. Rubio makes technical free throw,83,85
305,3,3:06.0,,Z. LaVine enters the game for R. Rubio,83,85
306,3,3:06.0,,N. Bjelica enters the game for K. Towns,83,85
307,3,2:51.0,,Z. LaVine makes 2-pt jump shot from 20 ft,83,87
308,3,2:36.0,Turnover by N. Collison (traveling),,83,87
309,3,2:36.0,K. Singler enters the game for S. Adams,,83,87
310,3,2:19.0,,S. Muhammad makes 2-pt jump shot from 12 ft (assist by A. Wiggins),83,89
311,3,2:04.0,D. Waiters makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,86,89
312,3,1:46.0,,Turnover by S. Muhammad (bad pass),86,89
313,3,1:46.0,,T. Prince enters the game for A. Wiggins,86,89
314,3,1:46.0,D. Augustin enters the game for R. Westbrook,,86,89
315,3,1:27.0,Turnover by K. Durant (bad pass; steal by N. Bjelica),,86,89
316,3,1:21.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Bjelica),86,92
317,3,0:57.0,K. Durant misses 2-pt layup at rim,,86,92
318,3,0:57.0,Offensive rebound by N. Collison,,86,92
319,3,0:57.0,N. Collison makes 2-pt layup at rim,,88,92
320,3,0:39.0,,Personal foul by D. Waiters (drawn by S. Muhammad),88,92
321,3,0:39.0,,N. Peković enters the game for G. Dieng,88,92
322,3,0:35.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Prince),88,94
323,3,0:14.0,K. Durant makes 2-pt layup from 1 ft,,90,94
324,3,0:14.0,Shooting foul by T. Prince (drawn by K. Durant),,90,94
325,3,0:14.0,K. Durant makes free throw 1 of 1,,91,94
326,3,0:02.0,,Turnover by T. Prince (step out of bounds),91,94
327,3,0:00.0,K. Durant misses 3-pt jump shot from 26 ft,,91,94
328,3,0:00.0,Offensive rebound by Team,,91,94
329,4,11:45.0,,N. Peković misses 2-pt jump shot from 9 ft,91,94
330,4,11:44.0,Defensive rebound by E. Freedom,,91,94
331,4,11:37.0,D. Augustin makes 2-pt layup at rim,,93,94
332,4,11:21.0,,Personal foul by D. Augustin (drawn by N. Bjelica),93,94
333,4,11:11.0,,N. Bjelica makes 2-pt layup at rim,93,96
334,4,10:51.0,A. Morrow makes 2-pt jump shot from 15 ft,,95,96
335,4,10:29.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Peković),95,99
336,4,10:06.0,N. Collison makes 2-pt layup at rim,,97,99
337,4,9:48.0,,N. Bjelica misses 3-pt jump shot from 27 ft,97,99
338,4,9:47.0,Defensive rebound by D. Augustin,,97,99
339,4,9:25.0,S. Ibaka enters the game for N. Collison,,97,99
340,4,9:22.0,E. Freedom misses 2-pt jump shot from 22 ft,,97,99
341,4,9:21.0,,Defensive rebound by S. Muhammad,97,99
342,4,9:04.0,,S. Muhammad misses 2-pt layup from 2 ft (block by E. Freedom),97,99
343,4,9:03.0,Defensive rebound by D. Augustin,,97,99
344,4,9:01.0,Personal foul by N. Bjelica (drawn by D. Augustin),,97,99
345,4,8:49.0,Turnover by D. Augustin (bad pass),,97,99
346,4,8:49.0,,Minnesota full timeout,97,99
347,4,8:49.0,,K. Towns enters the game for N. Peković,97,99
348,4,8:34.0,,N. Bjelica misses 2-pt layup from 1 ft,97,99
349,4,8:33.0,Defensive rebound by E. Freedom,,97,99
350,4,8:26.0,S. Ibaka misses 2-pt jump shot from 10 ft,,97,99
351,4,8:23.0,Offensive rebound by A. Morrow,,97,99
352,4,8:20.0,K. Singler misses 2-pt jump shot from 19 ft,,97,99
353,4,8:19.0,Offensive rebound by E. Freedom,,97,99
354,4,8:18.0,E. Freedom makes 2-pt layup at rim,,99,99
355,4,7:59.0,,Z. LaVine misses 3-pt jump shot from 22 ft,99,99
356,4,7:59.0,Defensive rebound by A. Morrow,,99,99
357,4,7:59.0,Personal foul by N. Bjelica (drawn by A. Morrow),,99,99
358,4,7:59.0,,A. Wiggins enters the game for T. Prince,99,99
359,4,7:37.0,D. Augustin misses 2-pt jump shot from 3 ft (block by K. Towns),,99,99
360,4,7:36.0,Offensive rebound by Team,,99,99
361,4,7:36.0,R. Westbrook enters the game for D. Augustin,,99,99
362,4,7:36.0,S. Ibaka misses 2-pt jump shot from 16 ft,,99,99
363,4,7:35.0,Offensive rebound by Team,,99,99
364,4,7:35.0,Turnover by Team (shot clock),,99,99
365,4,7:09.0,,K. Towns misses 2-pt jump shot from 20 ft,99,99
366,4,7:07.0,Defensive rebound by R. Westbrook,,99,99
367,4,7:03.0,R. Westbrook misses 2-pt layup from 1 ft (block by K. Towns),,99,99
368,4,7:02.0,Offensive rebound by E. Freedom,,99,99
369,4,7:01.0,E. Freedom misses 2-pt layup from 1 ft,,99,99
370,4,7:00.0,Offensive rebound by E. Freedom,,99,99
371,4,6:59.0,Shooting foul by N. Bjelica (drawn by E. Freedom),,99,99
372,4,6:59.0,E. Freedom makes free throw 1 of 2,,100,99
373,4,6:59.0,,R. Rubio enters the game for Z. LaVine,100,99
374,4,6:59.0,E. Freedom makes free throw 2 of 2,,101,99
375,4,6:47.0,,G. Dieng enters the game for N. Bjelica,101,99
376,4,6:36.0,,S. Muhammad misses 3-pt jump shot from 23 ft,101,99
377,4,6:34.0,,Offensive rebound by Team,101,99
378,4,6:34.0,,Turnover by Team (shot clock),101,99
379,4,6:26.0,,Violation by K. Towns (kicked ball),101,99
380,4,6:20.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,103,99
381,4,6:20.0,,Minnesota full timeout,103,99
382,4,6:20.0,K. Durant enters the game for K. Singler,,103,99
383,4,6:04.0,,Shooting foul by R. Westbrook (drawn by A. Wiggins),103,99
384,4,6:04.0,,A. Wiggins makes free throw 1 of 2,103,100
