,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
61,1,4:55.0,J. Redick makes 3-pt jump shot from 24 ft (assist by A. Rivers),,16,12
62,1,4:55.0,Shooting foul by A. Crabbe (drawn by J. Redick),,16,12
63,1,4:55.0,J. Redick misses free throw 1 of 1,,16,12
64,1,4:54.0,,Defensive rebound by M. Plumlee,16,12
65,1,4:32.0,,A. Aminu misses 2-pt jump shot from 17 ft,16,12
66,1,4:31.0,Defensive rebound by D. Jordan,,16,12
67,1,4:22.0,B. Griffin misses 2-pt jump shot from 21 ft,,16,12
68,1,4:21.0,,Defensive rebound by Team,16,12
69,1,4:21.0,,G. Henderson enters the game for A. Aminu,16,12
70,1,4:06.0,,A. Crabbe misses 2-pt jump shot from 19 ft,16,12
71,1,4:04.0,Defensive rebound by D. Jordan,,16,12
72,1,3:47.0,Turnover by J. Crawford (bad pass; steal by G. Henderson),,16,12
73,1,3:43.0,,Shooting foul by J. Redick (drawn by G. Henderson),16,12
74,1,3:43.0,,G. Henderson makes free throw 1 of 2,16,13
75,1,3:43.0,J. Smith enters the game for B. Griffin,,16,13
76,1,3:43.0,,E. Davis enters the game for M. Plumlee,16,13
77,1,3:43.0,,C. Alexander enters the game for N. Vonleh,16,13
78,1,3:43.0,W. Johnson enters the game for J. Redick,,16,13
79,1,3:43.0,,G. Henderson misses free throw 2 of 2,16,13
80,1,3:42.0,Defensive rebound by J. Smith,,16,13
81,1,3:26.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,18,13
82,1,3:10.0,,G. Henderson misses 2-pt jump shot from 17 ft,18,13
83,1,3:09.0,Defensive rebound by Team,,18,13
84,1,2:50.0,A. Rivers makes 2-pt jump shot from 8 ft,,20,13
85,1,2:48.0,,Portland full timeout,20,13
86,1,2:36.0,,D. Lillard makes 2-pt jump shot from 7 ft (assist by G. Henderson),20,15
87,1,2:23.0,A. Rivers misses 3-pt jump shot from 24 ft,,20,15
88,1,2:22.0,,Defensive rebound by E. Davis,20,15
89,1,2:08.0,,A. Crabbe misses 3-pt jump shot from 24 ft,20,15
90,1,2:05.0,,Offensive rebound by C. Alexander,20,15
91,1,2:05.0,,C. Alexander makes 2-pt layup at rim,20,17
92,1,1:48.0,J. Crawford misses 2-pt jump shot from 20 ft,,20,17
93,1,1:48.0,,Defensive rebound by G. Henderson,20,17
94,1,1:33.0,,C. Alexander misses 2-pt jump shot from 8 ft (block by D. Jordan),20,17
95,1,1:32.0,Defensive rebound by J. Smith,,20,17
96,1,1:28.0,Personal foul by E. Davis (drawn by D. Jordan),,20,17
97,1,1:28.0,,C. McCollum enters the game for D. Lillard,20,17
98,1,1:28.0,L. Mbah a Moute enters the game for D. Jordan,,20,17
99,1,1:18.0,J. Smith misses 2-pt jump shot from 21 ft,,20,17
100,1,1:18.0,,Defensive rebound by C. Alexander,20,17
101,1,1:08.0,,Personal foul by W. Johnson (drawn by G. Henderson),20,17
102,1,1:08.0,,M. Harkless enters the game for C. Alexander,20,17
103,1,1:00.0,,C. McCollum makes 2-pt jump shot from 9 ft,20,19
104,1,0:51.0,Turnover by J. Smith (bad pass),,20,19
105,1,0:32.0,,C. McCollum makes 2-pt layup at rim,20,21
106,1,0:21.0,J. Crawford makes 3-pt jump shot from 24 ft,,23,21
107,1,0:02.0,,Shooting foul by L. Mbah a Moute (drawn by C. McCollum),23,21
108,1,0:02.0,,C. McCollum makes free throw 1 of 2,23,22
109,1,0:02.0,,C. McCollum makes free throw 2 of 2,23,23
110,1,0:00.0,J. Crawford misses 3-pt jump shot from 24 ft,,23,23
111,1,0:00.0,Offensive rebound by Team,,23,23
112,2,11:38.0,,G. Henderson misses 2-pt jump shot from 18 ft,23,23
113,2,11:37.0,,Offensive rebound by E. Davis,23,23
114,2,11:17.0,,G. Henderson misses 3-pt jump shot from 22 ft,23,23
115,2,11:16.0,,Offensive rebound by E. Davis,23,23
116,2,11:15.0,,E. Davis makes 2-pt layup from 1 ft,23,25
117,2,11:03.0,Personal foul by A. Crabbe (drawn by J. Crawford),,23,25
118,2,10:56.0,J. Smith makes 2-pt hook shot from 6 ft,,25,25
119,2,10:46.0,,Personal foul by J. Crawford (drawn by G. Henderson),25,25
120,2,10:39.0,,C. McCollum makes 2-pt jump shot from 19 ft,25,27
121,2,10:26.0,A. Rivers makes 2-pt jump shot from 15 ft,,27,27
122,2,10:15.0,,C. McCollum misses 3-pt jump shot from 25 ft,27,27
123,2,10:14.0,Defensive rebound by W. Johnson,,27,27
124,2,10:04.0,Offensive foul by L. Mbah a Moute (drawn by G. Henderson),,27,27
125,2,10:04.0,Turnover by L. Mbah a Moute (offensive foul),,27,27
126,2,9:42.0,,M. Harkless misses 3-pt jump shot from 23 ft,27,27
127,2,9:41.0,Defensive rebound by A. Rivers,,27,27
128,2,9:27.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Smith),,29,27
129,2,9:09.0,,A. Crabbe misses 2-pt jump shot from 4 ft,29,27
130,2,9:09.0,,Offensive rebound by E. Davis,29,27
131,2,8:53.0,,E. Davis makes 2-pt jump shot at rim (assist by A. Crabbe),29,29
132,2,8:36.0,J. Smith misses 3-pt jump shot from 23 ft,,29,29
133,2,8:35.0,Offensive rebound by L. Mbah a Moute,,29,29
134,2,8:25.0,J. Crawford makes 3-pt jump shot from 24 ft,,32,29
135,2,8:04.0,Violation by W. Johnson (kicked ball),,32,29
136,2,8:04.0,Official timeout,,32,29
137,2,8:04.0,B. Griffin enters the game for J. Smith,,32,29
138,2,7:55.0,,G. Henderson misses 2-pt jump shot from 4 ft,32,29
139,2,7:55.0,,Offensive rebound by E. Davis,32,29
140,2,7:53.0,,E. Davis makes 2-pt jump shot from 1 ft,32,31
141,2,7:40.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by B. Griffin),,35,31
142,2,7:25.0,,Turnover by G. Henderson (bad pass; steal by W. Johnson),35,31
143,2,7:25.0,Turnover by W. Johnson (step out of bounds),,35,31
144,2,7:25.0,C. Paul enters the game for A. Rivers,,35,31
145,2,7:25.0,D. Jordan enters the game for L. Mbah a Moute,,35,31
146,2,7:25.0,,M. Plumlee enters the game for C. McCollum,35,31
147,2,7:25.0,,D. Lillard enters the game for A. Crabbe,35,31
148,2,7:15.0,,D. Lillard makes 2-pt layup from 1 ft,35,33
149,2,7:03.0,J. Crawford misses 2-pt jump shot from 17 ft,,35,33
150,2,7:02.0,,Defensive rebound by G. Henderson,35,33
151,2,6:53.0,,D. Lillard misses 3-pt jump shot from 24 ft,35,33
152,2,6:52.0,,Offensive rebound by M. Plumlee,35,33
153,2,6:46.0,,D. Lillard misses 2-pt layup from 1 ft,35,33
154,2,6:45.0,,Offensive rebound by E. Davis,35,33
155,2,6:45.0,,E. Davis makes 2-pt jump shot at rim,35,35
156,2,6:43.0,,Violation by Team (delay of game),35,35
157,2,6:31.0,Shooting foul by M. Plumlee (drawn by B. Griffin),,35,35
158,2,6:31.0,B. Griffin makes free throw 1 of 2,,36,35
159,2,6:31.0,J. Redick enters the game for J. Crawford,,36,35
160,2,6:31.0,B. Griffin misses free throw 2 of 2,,36,35
161,2,6:30.0,,Defensive rebound by M. Harkless,36,35
162,2,6:15.0,,M. Plumlee makes 2-pt dunk at rim,36,37
163,2,5:49.0,W. Johnson misses 3-pt jump shot from 24 ft,,36,37
164,2,5:47.0,,Defensive rebound by E. Davis,36,37
165,2,5:39.0,,Turnover by D. Lillard (bad pass),36,37
166,2,5:39.0,,Portland full timeout,36,37
167,2,5:39.0,,A. Aminu enters the game for M. Harkless,36,37
168,2,5:24.0,J. Redick misses 2-pt jump shot from 20 ft,,36,37
169,2,5:23.0,,Defensive rebound by D. Lillard,36,37
170,2,5:15.0,,A. Aminu misses 3-pt jump shot from 24 ft,36,37
171,2,5:13.0,Defensive rebound by D. Jordan,,36,37
172,2,4:59.0,C. Paul misses 3-pt jump shot from 24 ft,,36,37
173,2,4:58.0,Offensive rebound by D. Jordan,,36,37
174,2,4:58.0,D. Jordan makes 2-pt jump shot at rim,,38,37
175,2,4:37.0,,D. Lillard misses 2-pt jump shot from 21 ft,38,37
176,2,4:36.0,,Offensive rebound by Team,38,37
177,2,4:36.0,L. Stephenson enters the game for W. Johnson,,38,37
178,2,4:35.0,,Turnover by E. Davis (bad pass),38,37
179,2,4:13.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,40,37
180,2,3:46.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),40,40
181,2,3:34.0,B. Griffin makes 2-pt layup from 1 ft,,42,40
182,2,3:20.0,,A. Aminu makes 2-pt layup from 1 ft,42,42
183,2,3:07.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,44,42
184,2,2:48.0,,D. Lillard misses 2-pt jump shot from 4 ft,44,42
185,2,2:46.0,,Offensive rebound by Team,44,42
186,2,2:46.0,LA Clippers full timeout,,44,42
187,2,2:46.0,,C. McCollum enters the game for G. Henderson,44,42
188,2,2:38.0,,Turnover by A. Aminu (traveling),44,42
189,2,2:22.0,J. Redick misses 2-pt jump shot from 20 ft,,44,42
190,2,2:22.0,,Defensive rebound by E. Davis,44,42
191,2,2:11.0,,A. Aminu misses 3-pt jump shot from 23 ft,44,42
192,2,2:10.0,,Offensive rebound by Team,44,42
193,2,2:04.0,,M. Plumlee makes 2-pt hook shot from 5 ft (assist by D. Lillard),44,44
194,2,1:53.0,Personal foul by C. McCollum (drawn by J. Redick),,44,44
195,2,1:47.0,J. Redick misses 2-pt layup from 2 ft,,44,44
196,2,1:46.0,,Defensive rebound by C. McCollum,44,44
197,2,1:27.0,,A. Aminu misses 2-pt layup from 1 ft (block by L. Stephenson),44,44
198,2,1:26.0,,Offensive rebound by A. Aminu,44,44
199,2,1:24.0,,Personal foul by B. Griffin (drawn by A. Aminu),44,44
200,2,1:15.0,,D. Lillard makes 2-pt jump shot from 16 ft,44,46
201,2,1:10.0,Personal take foul by E. Davis (drawn by D. Jordan),,44,46
202,2,1:10.0,D. Jordan makes free throw 1 of 2,,45,46
203,2,1:10.0,,A. Crabbe enters the game for E. Davis,45,46
204,2,1:10.0,D. Jordan misses free throw 2 of 2,,45,46
205,2,1:09.0,,Defensive rebound by A. Aminu,45,46
206,2,0:54.0,,D. Lillard misses 3-pt jump shot from 24 ft,45,46
207,2,0:53.0,,Offensive rebound by M. Plumlee,45,46
208,2,0:50.0,,D. Lillard misses 2-pt jump shot from 5 ft,45,46
209,2,0:50.0,,Offensive rebound by Team,45,46
210,2,0:50.0,Loose ball foul by D. Jordan (drawn by D. Lillard),,45,46
211,2,0:50.0,Violation by Team (delay of game),,45,46
212,2,0:50.0,,D. Lillard makes free throw 1 of 2,45,47
213,2,0:50.0,,D. Lillard makes free throw 2 of 2,45,48
214,2,0:47.0,Personal take foul by D. Lillard (drawn by D. Jordan),,45,48
215,2,0:47.0,D. Jordan misses free throw 1 of 2,,45,48
216,2,0:47.0,Offensive rebound by Team,,45,48
217,2,0:47.0,D. Jordan misses free throw 2 of 2,,45,48
218,2,0:46.0,,Defensive rebound by Team,45,48
219,2,0:45.0,A. Rivers enters the game for D. Jordan,,45,48
220,2,0:32.0,,C. McCollum misses 2-pt layup from 2 ft,45,48
221,2,0:31.0,Defensive rebound by B. Griffin,,45,48
222,2,0:27.0,Turnover by B. Griffin (lost ball; steal by D. Lillard),,45,48
223,2,0:24.0,,Turnover by A. Crabbe (lost ball; steal by C. Paul),45,48
224,2,0:21.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,47,48
225,2,0:00.0,,D. Lillard misses 2-pt jump shot from 23 ft,47,48
226,2,0:00.0,,Offensive rebound by Team,47,48
227,3,11:50.0,,Turnover by N. Vonleh (3 sec),47,48
228,3,11:34.0,C. Paul makes 2-pt jump shot from 5 ft,,49,48
229,3,11:18.0,,C. McCollum makes 2-pt jump shot from 1 ft (assist by D. Lillard),49,50
230,3,10:53.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,51,50
231,3,10:22.0,,C. McCollum misses 2-pt jump shot from 14 ft,51,50
232,3,10:21.0,Defensive rebound by B. Griffin,,51,50
233,3,10:09.0,C. Paul misses 2-pt jump shot from 10 ft,,51,50
234,3,10:08.0,,Defensive rebound by A. Aminu,51,50
235,3,9:54.0,,A. Aminu misses 2-pt layup from 2 ft,51,50
236,3,9:54.0,Defensive rebound by B. Griffin,,51,50
237,3,9:47.0,Turnover by D. Jordan (lost ball; steal by N. Vonleh),,51,50
238,3,9:39.0,,C. McCollum makes 2-pt jump shot from 8 ft (assist by A. Aminu),51,52
239,3,9:20.0,J. Redick misses 2-pt jump shot from 17 ft,,51,52
240,3,9:20.0,,Defensive rebound by N. Vonleh,51,52
241,3,9:13.0,,Shooting foul by J. Redick (drawn by M. Plumlee),51,52
242,3,9:13.0,,M. Plumlee makes free throw 1 of 2,51,53
243,3,9:13.0,,M. Plumlee makes free throw 2 of 2,51,54
244,3,9:02.0,B. Griffin misses 2-pt jump shot from 20 ft,,51,54
245,3,9:00.0,,Defensive rebound by A. Aminu,51,54
246,3,8:49.0,,Personal foul by C. Paul (drawn by N. Vonleh),51,54
247,3,8:39.0,,N. Vonleh makes 2-pt layup from 2 ft,51,56
248,3,8:16.0,B. Griffin misses 2-pt jump shot from 15 ft,,51,56
249,3,8:15.0,,Defensive rebound by M. Plumlee,51,56
250,3,8:08.0,,D. Lillard makes 2-pt jump shot from 20 ft,51,58
251,3,8:08.0,LA Clippers full timeout,,51,58
252,3,7:55.0,B. Griffin makes 2-pt jump shot from 2 ft (assist by J. Redick),,53,58
253,3,7:44.0,,M. Plumlee misses 2-pt layup at rim (block by D. Jordan),53,58
254,3,7:43.0,Defensive rebound by D. Jordan,,53,58
255,3,7:37.0,Turnover by C. Paul (lost ball; steal by M. Plumlee),,53,58
256,3,7:37.0,,Personal foul by D. Jordan (drawn by D. Lillard),53,58
257,3,7:28.0,,Turnover by D. Lillard (lost ball; steal by J. Redick),53,58
258,3,7:23.0,J. Redick misses 3-pt jump shot from 24 ft,,53,58
259,3,7:22.0,,Defensive rebound by M. Plumlee,53,58
260,3,7:12.0,,A. Aminu misses 3-pt jump shot from 22 ft,53,58
261,3,7:11.0,Defensive rebound by D. Jordan,,53,58
262,3,6:57.0,Turnover by C. Paul (offensive foul),,53,58
263,3,6:57.0,Offensive foul by C. Paul (drawn by D. Lillard),,53,58
264,3,6:38.0,,D. Lillard makes 3-pt jump shot from 24 ft,53,61
265,3,6:12.0,C. Paul misses 3-pt jump shot from 24 ft,,53,61
266,3,6:11.0,,Defensive rebound by M. Plumlee,53,61
267,3,6:04.0,,C. McCollum misses 2-pt layup from 1 ft,53,61
268,3,6:03.0,,Offensive rebound by A. Aminu,53,61
269,3,6:03.0,,A. Aminu makes 2-pt layup from 2 ft,53,63
270,3,5:42.0,C. Paul makes 2-pt jump shot from 16 ft (assist by B. Griffin),,55,63
271,3,5:22.0,,C. McCollum misses 2-pt jump shot from 16 ft,55,63
272,3,5:20.0,Defensive rebound by C. Paul,,55,63
273,3,5:17.0,Shooting foul by C. McCollum (drawn by C. Paul),,55,63
274,3,5:17.0,C. Paul makes free throw 1 of 2,,56,63
275,3,5:17.0,,A. Crabbe enters the game for C. McCollum,56,63
276,3,5:17.0,W. Johnson enters the game for J. Redick,,56,63
277,3,5:17.0,J. Crawford enters the game for L. Stephenson,,56,63
278,3,5:17.0,,G. Henderson enters the game for A. Aminu,56,63
279,3,5:17.0,C. Paul makes free throw 2 of 2,,57,63
280,3,4:59.0,,M. Plumlee makes 2-pt hook shot from 3 ft (assist by A. Crabbe),57,65
281,3,4:44.0,C. Paul makes 2-pt jump shot from 18 ft (assist by B. Griffin),,59,65
282,3,4:25.0,Offensive charge foul by M. Plumlee (drawn by B. Griffin),,59,65
283,3,4:25.0,,Turnover by M. Plumlee (offensive foul),59,65
284,3,4:25.0,,E. Davis enters the game for M. Plumlee,59,65
285,3,4:13.0,C. Paul misses 2-pt jump shot from 7 ft,,59,65
286,3,4:13.0,,Defensive rebound by N. Vonleh,59,65
287,3,4:13.0,A. Rivers enters the game for C. Paul,,59,65
288,3,4:00.0,,Shooting foul by B. Griffin (drawn by N. Vonleh),59,65
289,3,4:00.0,,N. Vonleh makes free throw 1 of 2,59,66
290,3,4:00.0,,N. Vonleh makes free throw 2 of 2,59,67
291,3,3:51.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,59,67
292,3,3:51.0,J. Crawford makes 2-pt jump shot from 12 ft (assist by B. Griffin),,61,67
293,3,3:51.0,J. Crawford makes free throw 1 of 1,,62,67
294,3,3:29.0,,D. Lillard misses 3-pt jump shot from 24 ft,62,67
295,3,3:28.0,Defensive rebound by B. Griffin,,62,67
296,3,3:18.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by B. Griffin),,65,67
297,3,3:18.0,,Portland full timeout,65,67
298,3,3:02.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),65,70
299,3,2:47.0,J. Crawford misses 2-pt jump shot from 18 ft,,65,70
300,3,2:46.0,Offensive rebound by D. Jordan,,65,70
301,3,2:46.0,Shooting foul by N. Vonleh (drawn by D. Jordan),,65,70
302,3,2:46.0,D. Jordan makes free throw 1 of 2,,66,70
303,3,2:46.0,J. Smith enters the game for B. Griffin,,66,70
304,3,2:46.0,,A. Aminu enters the game for N. Vonleh,66,70
305,3,2:46.0,D. Jordan misses free throw 2 of 2,,66,70
306,3,2:45.0,Offensive rebound by J. Smith,,66,70
307,3,2:38.0,D. Jordan makes 2-pt dunk at rim (assist by W. Johnson),,68,70
308,3,2:26.0,,Turnover by D. Lillard (lost ball),68,70
309,3,2:11.0,A. Rivers misses 3-pt jump shot from 25 ft,,68,70
310,3,2:09.0,,Defensive rebound by A. Aminu,68,70
311,3,2:03.0,Violation by W. Johnson (kicked ball),,68,70
312,3,1:52.0,,G. Henderson misses 2-pt jump shot from 14 ft,68,70
313,3,1:51.0,Defensive rebound by D. Jordan,,68,70
314,3,1:39.0,W. Johnson makes 2-pt jump shot from 21 ft (assist by D. Jordan),,70,70
315,3,1:15.0,,D. Lillard misses 2-pt layup from 2 ft,70,70
316,3,1:13.0,,Offensive rebound by E. Davis,70,70
317,3,1:13.0,,E. Davis makes 2-pt jump shot from 2 ft,70,72
318,3,0:53.0,A. Rivers misses 2-pt jump shot from 4 ft (block by A. Aminu),,70,72
319,3,0:52.0,,Defensive rebound by G. Henderson,70,72
320,3,0:44.0,,G. Henderson misses 3-pt jump shot from 22 ft,70,72
321,3,0:43.0,Defensive rebound by W. Johnson,,70,72
322,3,0:36.0,J. Crawford makes 3-pt jump shot from 24 ft,,73,72
323,3,0:17.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),73,75
324,3,0:05.0,Personal take foul by A. Crabbe (drawn by J. Crawford),,73,75
325,3,0:05.0,J. Redick enters the game for D. Jordan,,73,75
326,3,0:01.0,J. Crawford misses 3-pt jump shot from 24 ft,,73,75
327,3,0:00.0,,Defensive rebound by G. Henderson,73,75
328,4,11:48.0,J. Crawford misses 2-pt jump shot from 6 ft,,73,75
329,4,11:47.0,Offensive rebound by L. Mbah a Moute,,73,75
330,4,11:43.0,L. Mbah a Moute misses 2-pt layup from 1 ft (block by E. Davis),,73,75
331,4,11:42.0,Offensive rebound by W. Johnson,,73,75
332,4,11:31.0,J. Smith misses 3-pt jump shot from 24 ft,,73,75
333,4,11:31.0,,Defensive rebound by G. Henderson,73,75
334,4,11:18.0,,G. Henderson misses 2-pt jump shot from 5 ft,73,75
335,4,11:17.0,Defensive rebound by L. Mbah a Moute,,73,75
336,4,11:04.0,A. Rivers makes 2-pt jump shot from 7 ft (assist by J. Smith),,75,75
337,4,10:38.0,,G. Henderson makes 2-pt jump shot from 19 ft,75,77
338,4,10:26.0,Personal foul by A. Crabbe (drawn by J. Crawford),,75,77
339,4,10:18.0,A. Rivers misses 3-pt jump shot from 24 ft,,75,77
340,4,10:17.0,,Defensive rebound by E. Davis,75,77
341,4,10:10.0,,Personal foul by J. Smith (drawn by C. McCollum),75,77
342,4,10:03.0,,C. McCollum misses 2-pt jump shot from 5 ft (block by J. Smith),75,77
343,4,10:02.0,Defensive rebound by J. Smith,,75,77
344,4,9:59.0,Turnover by J. Smith (bad pass; steal by A. Aminu),,75,77
345,4,9:51.0,,G. Henderson misses 2-pt layup from 2 ft (block by J. Smith),75,77
346,4,9:51.0,,Offensive rebound by E. Davis,75,77
347,4,9:51.0,,E. Davis makes 2-pt layup from 2 ft,75,79
348,4,9:51.0,Violation by J. Smith (def goaltending),,75,79
349,4,9:40.0,J. Smith misses 2-pt hook shot from 2 ft,,75,79
350,4,9:39.0,,Defensive rebound by G. Henderson,75,79
351,4,9:24.0,,Turnover by A. Crabbe (bad pass; steal by A. Rivers),75,79
352,4,9:19.0,A. Rivers makes 2-pt layup at rim,,77,79
353,4,9:06.0,,C. McCollum misses 2-pt layup from 2 ft,77,79
354,4,9:06.0,,Offensive rebound by E. Davis,77,79
355,4,9:06.0,,Personal foul by J. Smith (drawn by E. Davis),77,79
356,4,8:56.0,,A. Aminu misses 2-pt jump shot from 11 ft,77,79
357,4,8:56.0,,Offensive rebound by E. Davis,77,79
358,4,8:53.0,,E. Davis misses 2-pt jump shot from 4 ft,77,79
359,4,8:52.0,Defensive rebound by J. Smith,,77,79
360,4,8:44.0,J. Crawford misses 2-pt jump shot from 10 ft,,77,79
361,4,8:44.0,,Defensive rebound by A. Aminu,77,79
362,4,8:39.0,,Personal foul by J. Smith (drawn by C. McCollum),77,79
363,4,8:39.0,Official timeout,,77,79
364,4,8:39.0,B. Griffin enters the game for L. Mbah a Moute,,77,79
365,4,8:39.0,,D. Lillard enters the game for C. McCollum,77,79
366,4,8:31.0,,D. Lillard misses 3-pt jump shot from 25 ft,77,79
367,4,8:30.0,Defensive rebound by J. Smith,,77,79
368,4,8:11.0,W. Johnson makes 2-pt jump shot from 21 ft (assist by B. Griffin),,79,79
369,4,7:48.0,,E. Davis makes 2-pt layup from 2 ft (assist by A. Crabbe),79,81
370,4,7:22.0,B. Griffin misses 3-pt jump shot from 27 ft,,79,81
371,4,7:21.0,,Defensive rebound by D. Lillard,79,81
372,4,7:15.0,,A. Aminu misses 2-pt layup from 1 ft,79,81
373,4,7:14.0,Defensive rebound by J. Smith,,79,81
374,4,7:06.0,A. Rivers makes 2-pt jump shot from 5 ft,,81,81
375,4,6:51.0,,Shooting foul by J. Smith (drawn by E. Davis),81,81
376,4,6:51.0,,E. Davis makes free throw 1 of 2,81,82
377,4,6:51.0,C. Paul enters the game for W. Johnson,,81,82
378,4,6:51.0,,E. Davis makes free throw 2 of 2,81,83
379,4,6:43.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,81,83
380,4,6:43.0,,C. McCollum enters the game for A. Crabbe,81,83
381,4,6:43.0,J. Crawford makes free throw 1 of 2,,82,83
382,4,6:43.0,J. Crawford makes free throw 2 of 2,,83,83
383,4,6:25.0,,D. Lillard makes 2-pt layup from 2 ft,83,85
384,4,6:07.0,B. Griffin misses 2-pt jump shot from 19 ft,,83,85
