,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
104,2,11:17.0,R. Bullock misses 2-pt jump shot from 19 ft,,21,25
105,2,11:16.0,,Defensive rebound by K. O'Quinn,21,25
106,2,11:04.0,,L. Thomas misses 2-pt jump shot from 6 ft,21,25
107,2,11:03.0,,Offensive rebound by L. Thomas,21,25
108,2,11:01.0,,L. Thomas makes 2-pt layup at rim,21,27
109,2,10:54.0,Detroit full timeout,,21,27
110,2,10:42.0,D. Hilliard misses 2-pt jump shot from 17 ft,,21,27
111,2,10:41.0,,Defensive rebound by L. Galloway,21,27
112,2,10:34.0,,L. Thomas makes 2-pt jump shot from 5 ft,21,29
113,2,10:19.0,S. Blake misses 3-pt jump shot from 25 ft,,21,29
114,2,10:18.0,,Defensive rebound by K. O'Quinn,21,29
115,2,10:13.0,,Shooting foul by D. Hilliard (drawn by L. Galloway),21,29
116,2,10:13.0,,L. Galloway makes free throw 1 of 2,21,30
117,2,10:13.0,,L. Galloway makes free throw 2 of 2,21,31
118,2,9:55.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by S. Blake),,24,31
119,2,9:45.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,24,31
120,2,9:44.0,Defensive rebound by R. Bullock,,24,31
121,2,9:42.0,Offensive foul by A. Baynes (drawn by K. O'Quinn),,24,31
122,2,9:42.0,Turnover by A. Baynes (offensive foul),,24,31
123,2,9:23.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by L. Galloway),24,33
124,2,9:03.0,M. Morris misses 2-pt jump shot from 11 ft,,24,33
125,2,9:02.0,,Defensive rebound by A. Afflalo,24,33
126,2,8:52.0,,Turnover by J. Grant (bad pass),24,33
127,2,8:52.0,,C. Anthony enters the game for L. Thomas,24,33
128,2,8:37.0,Turnover by S. Blake (bad pass; steal by J. Grant),,24,33
129,2,8:30.0,,A. Afflalo makes 2-pt jump shot from 16 ft,24,35
130,2,8:15.0,S. Blake makes 2-pt layup from 1 ft (assist by M. Morris),,26,35
131,2,7:56.0,,C. Anthony makes 2-pt jump shot from 16 ft,26,37
132,2,7:40.0,S. Blake makes 3-pt jump shot from 24 ft (assist by R. Bullock),,29,37
133,2,7:31.0,,Personal foul by R. Bullock (drawn by A. Afflalo),29,37
134,2,7:31.0,,J. Calderón enters the game for L. Galloway,29,37
135,2,7:17.0,,K. O'Quinn makes 2-pt jump shot from 14 ft,29,39
136,2,6:59.0,M. Morris misses 2-pt jump shot from 15 ft,,29,39
137,2,6:58.0,,Defensive rebound by C. Anthony,29,39
138,2,6:54.0,,Offensive foul by K. O'Quinn (drawn by M. Morris),29,39
139,2,6:54.0,,Turnover by K. O'Quinn (offensive foul),29,39
140,2,6:54.0,R. Jackson enters the game for S. Blake,,29,39
141,2,6:54.0,A. Drummond enters the game for A. Baynes,,29,39
142,2,6:54.0,,R. Lopez enters the game for K. O'Quinn,29,39
143,2,6:41.0,R. Jackson misses 2-pt jump shot from 10 ft,,29,39
144,2,6:40.0,Offensive rebound by A. Drummond,,29,39
145,2,6:34.0,M. Morris misses 3-pt jump shot from 25 ft,,29,39
146,2,6:33.0,,Defensive rebound by C. Anthony,29,39
147,2,6:13.0,,Turnover by R. Lopez (traveling),29,39
148,2,6:13.0,T. Harris enters the game for D. Hilliard,,29,39
149,2,6:13.0,K. Caldwell-Pope enters the game for R. Bullock,,29,39
150,2,6:00.0,Shooting foul by A. Afflalo (drawn by T. Harris),,29,39
151,2,6:00.0,T. Harris misses free throw 1 of 2,,29,39
152,2,6:00.0,Offensive rebound by Team,,29,39
153,2,6:00.0,,D. Williams enters the game for J. Grant,29,39
154,2,6:00.0,T. Harris makes free throw 2 of 2,,30,39
155,2,5:43.0,,D. Williams makes 2-pt layup from 1 ft,30,41
156,2,5:21.0,M. Morris makes 2-pt jump shot from 6 ft,,32,41
157,2,5:12.0,,C. Anthony misses 3-pt jump shot from 27 ft,32,41
158,2,5:11.0,Defensive rebound by A. Drummond,,32,41
159,2,5:03.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,34,41
160,2,4:45.0,,Turnover by R. Lopez (bad pass; steal by K. Caldwell-Pope),34,41
161,2,4:41.0,K. Caldwell-Pope makes 2-pt dunk at rim,,36,41
162,2,4:40.0,,New York full timeout,36,41
163,2,4:24.0,,C. Anthony makes 2-pt jump shot from 21 ft,36,43
164,2,4:09.0,R. Jackson misses 2-pt jump shot from 18 ft,,36,43
165,2,4:08.0,Offensive rebound by A. Drummond,,36,43
166,2,4:02.0,A. Drummond makes 2-pt hook shot from 4 ft,,38,43
167,2,3:42.0,,C. Anthony makes 2-pt jump shot from 19 ft,38,45
168,2,3:25.0,Personal foul by D. Williams (drawn by R. Jackson),,38,45
169,2,3:16.0,T. Harris makes 2-pt layup from 1 ft (assist by R. Jackson),,40,45
170,2,3:02.0,,Personal foul by T. Harris (drawn by C. Anthony),40,45
171,2,2:52.0,,A. Afflalo makes 2-pt layup from 1 ft (assist by R. Lopez),40,47
172,2,2:39.0,Turnover by R. Jackson (lost ball; steal by D. Williams),,40,47
173,2,2:32.0,,D. Williams misses 2-pt layup from 1 ft (block by R. Jackson),40,47
174,2,2:31.0,Defensive rebound by M. Morris,,40,47
175,2,2:20.0,M. Morris misses 2-pt jump shot from 5 ft,,40,47
176,2,2:19.0,Offensive rebound by A. Drummond,,40,47
177,2,2:19.0,A. Drummond misses 2-pt layup from 3 ft,,40,47
178,2,2:18.0,Offensive rebound by A. Drummond,,40,47
179,2,2:17.0,A. Drummond misses 2-pt layup from 1 ft,,40,47
180,2,2:16.0,Offensive rebound by K. Caldwell-Pope,,40,47
181,2,2:16.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,40,47
182,2,2:15.0,,Defensive rebound by R. Lopez,40,47
183,2,2:10.0,,Shooting foul by A. Drummond (drawn by R. Lopez),40,47
184,2,2:10.0,Official timeout,,40,47
185,2,2:10.0,,R. Lopez makes free throw 1 of 2,40,48
186,2,2:10.0,,R. Lopez makes free throw 2 of 2,40,49
187,2,1:55.0,R. Jackson misses 3-pt jump shot from 25 ft,,40,49
188,2,1:54.0,,Defensive rebound by C. Anthony,40,49
189,2,1:31.0,,Shooting foul by M. Morris (drawn by C. Anthony),40,49
190,2,1:31.0,,C. Anthony misses free throw 1 of 2,40,49
191,2,1:31.0,,Offensive rebound by Team,40,49
192,2,1:31.0,,L. Thomas enters the game for D. Williams,40,49
193,2,1:31.0,J. Harper enters the game for M. Morris,,40,49
194,2,1:31.0,,C. Anthony makes free throw 2 of 2,40,50
195,2,1:19.0,A. Drummond makes 2-pt jump shot from 5 ft (assist by R. Jackson),,42,50
196,2,1:01.0,,L. Thomas misses 2-pt jump shot from 19 ft,42,50
197,2,1:00.0,,Offensive rebound by R. Lopez,42,50
198,2,1:00.0,,R. Lopez makes 2-pt layup from 1 ft,42,52
199,2,0:48.0,Turnover by R. Jackson (lost ball; steal by J. Calderón),,42,52
200,2,0:42.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by A. Afflalo),42,55
201,2,0:24.0,J. Harper misses 3-pt jump shot from 25 ft,,42,55
202,2,0:23.0,,Defensive rebound by J. Calderón,42,55
203,2,0:04.0,,R. Lopez makes 2-pt hook shot from 8 ft (assist by J. Calderón),42,57
204,2,0:00.0,R. Jackson misses 3-pt jump shot from 41 ft,,42,57
205,2,0:00.0,Offensive rebound by Team,,42,57
206,3,11:39.0,,A. Afflalo misses 3-pt jump shot from 26 ft,42,57
207,3,11:38.0,Defensive rebound by R. Jackson,,42,57
208,3,11:25.0,T. Harris makes 2-pt jump shot from 4 ft,,44,57
209,3,11:09.0,,D. Williams misses 3-pt jump shot from 26 ft,44,57
210,3,11:08.0,Defensive rebound by A. Drummond,,44,57
211,3,10:45.0,R. Jackson misses 2-pt jump shot from 18 ft,,44,57
212,3,10:44.0,,Defensive rebound by D. Williams,44,57
213,3,10:35.0,,Personal foul by M. Morris (drawn by R. Lopez),44,57
214,3,10:35.0,J. Harper enters the game for M. Morris,,44,57
215,3,10:21.0,,D. Williams makes 2-pt layup from 1 ft (assist by C. Anthony),44,59
216,3,9:53.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,46,59
217,3,9:40.0,,A. Afflalo misses 2-pt jump shot from 17 ft,46,59
218,3,9:39.0,Defensive rebound by A. Drummond,,46,59
219,3,9:27.0,T. Harris makes 2-pt layup from 1 ft,,48,59
220,3,9:27.0,Shooting foul by D. Williams (drawn by T. Harris),,48,59
221,3,9:27.0,T. Harris misses free throw 1 of 1,,48,59
222,3,9:26.0,,Defensive rebound by A. Afflalo,48,59
223,3,9:15.0,,C. Anthony misses 2-pt jump shot from 9 ft,48,59
224,3,9:13.0,Defensive rebound by T. Harris,,48,59
225,3,9:07.0,R. Jackson makes 2-pt layup from 1 ft,,50,59
226,3,9:06.0,,New York full timeout,50,59
227,3,8:53.0,,Shooting foul by R. Jackson (drawn by J. Calderón),50,59
228,3,8:53.0,,J. Calderón makes free throw 1 of 2,50,60
229,3,8:53.0,,J. Calderón makes free throw 2 of 2,50,61
230,3,8:42.0,R. Jackson misses 3-pt jump shot from 25 ft,,50,61
231,3,8:41.0,,Defensive rebound by A. Afflalo,50,61
232,3,8:23.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Williams),50,61
233,3,8:23.0,,D. Williams makes free throw 1 of 2,50,62
234,3,8:23.0,,D. Williams makes free throw 2 of 2,50,63
235,3,8:10.0,T. Harris makes 2-pt layup from 1 ft,,52,63
236,3,7:52.0,,Shooting foul by J. Harper (drawn by D. Williams),52,63
237,3,7:52.0,,D. Williams makes 2-pt layup from 1 ft,52,65
238,3,7:52.0,,D. Williams makes free throw 1 of 1,52,66
239,3,7:31.0,A. Drummond misses 2-pt hook shot from 10 ft,,52,66
240,3,7:30.0,,Defensive rebound by R. Lopez,52,66
241,3,7:26.0,,Shooting foul by J. Harper (drawn by D. Williams),52,66
242,3,7:26.0,,D. Williams makes free throw 1 of 2,52,67
243,3,7:26.0,R. Bullock enters the game for J. Harper,,52,67
244,3,7:26.0,,D. Williams misses free throw 2 of 2,52,67
245,3,7:25.0,Defensive rebound by A. Drummond,,52,67
246,3,7:17.0,Shooting foul by J. Calderón (drawn by R. Jackson),,52,67
247,3,7:17.0,R. Jackson makes free throw 1 of 2,,53,67
248,3,7:17.0,R. Jackson makes free throw 2 of 2,,54,67
249,3,6:53.0,,C. Anthony misses 3-pt jump shot from 29 ft,54,67
250,3,6:52.0,Defensive rebound by R. Bullock,,54,67
251,3,6:46.0,R. Jackson misses 3-pt jump shot from 25 ft,,54,67
252,3,6:45.0,,Defensive rebound by D. Williams,54,67
253,3,6:36.0,,J. Calderón misses 3-pt jump shot from 26 ft,54,67
254,3,6:35.0,Defensive rebound by K. Caldwell-Pope,,54,67
255,3,6:22.0,R. Jackson misses 2-pt layup from 1 ft,,54,67
256,3,6:21.0,Offensive rebound by A. Drummond,,54,67
257,3,6:20.0,A. Drummond makes 2-pt layup at rim,,56,67
258,3,5:54.0,,D. Williams misses 3-pt jump shot from 25 ft,56,67
259,3,5:53.0,Defensive rebound by T. Harris,,56,67
260,3,5:48.0,T. Harris makes 2-pt layup from 2 ft,,58,67
261,3,5:48.0,Shooting foul by C. Anthony (drawn by T. Harris),,58,67
262,3,5:48.0,T. Harris makes free throw 1 of 1,,59,67
263,3,5:30.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by A. Afflalo),59,70
264,3,5:18.0,R. Jackson misses 2-pt layup from 1 ft (block by R. Lopez),,59,70
265,3,5:17.0,Offensive rebound by Team,,59,70
266,3,5:17.0,,L. Thomas enters the game for D. Williams,59,70
267,3,5:06.0,R. Jackson misses 3-pt jump shot from 26 ft,,59,70
268,3,5:05.0,,Defensive rebound by L. Thomas,59,70
269,3,4:54.0,,R. Lopez makes 2-pt dunk at rim (assist by C. Anthony),59,72
270,3,4:37.0,T. Harris misses 3-pt jump shot from 23 ft,,59,72
271,3,4:36.0,,Defensive rebound by C. Anthony,59,72
272,3,4:29.0,,Offensive foul by R. Lopez (drawn by K. Caldwell-Pope),59,72
273,3,4:29.0,,Turnover by R. Lopez (offensive foul),59,72
274,3,4:16.0,R. Jackson misses 2-pt jump shot from 17 ft,,59,72
275,3,4:15.0,,Defensive rebound by C. Anthony,59,72
276,3,3:57.0,,Shooting foul by A. Drummond (drawn by R. Lopez),59,72
277,3,3:57.0,,R. Lopez makes 2-pt layup from 1 ft (assist by C. Anthony),59,74
278,3,3:57.0,,L. Galloway enters the game for J. Calderón,59,74
279,3,3:57.0,,R. Lopez makes free throw 1 of 1,59,75
280,3,3:43.0,,K. O'Quinn enters the game for R. Lopez,59,75
281,3,3:36.0,Shooting foul by K. O'Quinn (drawn by A. Drummond),,59,75
282,3,3:36.0,A. Drummond makes 2-pt layup at rim,,61,75
283,3,3:36.0,S. Blake enters the game for R. Jackson,,61,75
284,3,3:36.0,A. Drummond makes free throw 1 of 1,,62,75
285,3,3:18.0,,Turnover by C. Anthony (bad pass; steal by A. Drummond),62,75
286,3,3:13.0,R. Bullock misses 3-pt jump shot from 24 ft,,62,75
287,3,3:12.0,,Defensive rebound by C. Anthony,62,75
288,3,3:04.0,,L. Thomas misses 3-pt jump shot from 24 ft,62,75
289,3,3:03.0,Defensive rebound by K. Caldwell-Pope,,62,75
290,3,2:54.0,Personal foul by L. Thomas (drawn by K. Caldwell-Pope),,62,75
291,3,2:54.0,Detroit full timeout,,62,75
292,3,2:54.0,K. Caldwell-Pope makes free throw 1 of 2,,63,75
293,3,2:54.0,K. Caldwell-Pope makes free throw 2 of 2,,64,75
294,3,2:33.0,,C. Anthony makes 2-pt jump shot from 7 ft,64,77
295,3,2:24.0,Offensive foul by A. Drummond (drawn by L. Thomas),,64,77
296,3,2:24.0,Turnover by A. Drummond (offensive foul),,64,77
297,3,2:24.0,,J. Grant enters the game for A. Afflalo,64,77
298,3,2:04.0,,C. Anthony makes 2-pt jump shot from 17 ft,64,79
299,3,1:50.0,T. Harris misses 2-pt layup from 2 ft (block by K. O'Quinn),,64,79
300,3,1:49.0,Offensive rebound by Team,,64,79
301,3,1:43.0,S. Blake makes 3-pt jump shot from 23 ft (assist by R. Bullock),,67,79
302,3,1:21.0,,C. Anthony misses 2-pt jump shot from 21 ft,67,79
303,3,1:19.0,Defensive rebound by R. Bullock,,67,79
304,3,1:08.0,S. Blake makes 3-pt jump shot from 24 ft (assist by T. Harris),,70,79
305,3,0:50.0,,J. Grant misses 2-pt layup from 2 ft,70,79
306,3,0:48.0,Defensive rebound by K. Caldwell-Pope,,70,79
307,3,0:44.0,S. Blake misses 3-pt jump shot from 24 ft,,70,79
308,3,0:42.0,,Defensive rebound by L. Thomas,70,79
309,3,0:28.0,,L. Galloway misses 3-pt jump shot from 24 ft,70,79
310,3,0:27.0,,Offensive rebound by K. O'Quinn,70,79
311,3,0:21.0,,J. Grant misses 2-pt jump shot from 8 ft,70,79
312,3,0:20.0,,Offensive rebound by K. O'Quinn,70,79
313,3,0:20.0,,K. O'Quinn misses 2-pt layup at rim,70,79
314,3,0:18.0,Defensive rebound by S. Blake,,70,79
315,3,0:03.0,T. Harris misses 2-pt layup from 2 ft,,70,79
316,3,0:02.0,,Defensive rebound by L. Galloway,70,79
317,3,0:00.0,,L. Galloway misses 3-pt jump shot from 50 ft,70,79
318,3,0:00.0,,Offensive rebound by Team,70,79
319,4,11:37.0,S. Blake misses 2-pt jump shot from 19 ft,,70,79
320,4,11:36.0,,Defensive rebound by L. Thomas,70,79
321,4,11:20.0,,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by J. Grant),70,81
322,4,11:03.0,K. Caldwell-Pope makes 2-pt jump shot from 21 ft,,72,81
323,4,10:47.0,,Turnover by K. O'Quinn (bad pass; steal by R. Bullock),72,81
324,4,10:30.0,A. Baynes misses 2-pt layup from 2 ft (block by K. O'Quinn),,72,81
325,4,10:29.0,Offensive rebound by A. Baynes,,72,81
326,4,10:28.0,A. Baynes makes 2-pt layup at rim,,74,81
327,4,10:06.0,,J. Grant misses 3-pt jump shot from 24 ft,74,81
328,4,10:05.0,Defensive rebound by S. Blake,,74,81
329,4,9:51.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by S. Blake),,77,81
330,4,9:34.0,,Personal foul by R. Bullock (drawn by A. Afflalo),77,81
331,4,9:21.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by J. Grant),77,83
332,4,9:02.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,77,83
333,4,9:01.0,,Defensive rebound by L. Thomas,77,83
334,4,8:58.0,Official timeout,,77,83
335,4,8:58.0,,C. Anthony enters the game for L. Thomas,77,83
336,4,8:58.0,T. Harris enters the game for K. Caldwell-Pope,,77,83
337,4,8:46.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by C. Anthony),77,86
338,4,8:30.0,M. Morris misses 2-pt jump shot from 9 ft,,77,86
339,4,8:29.0,,Defensive rebound by J. Grant,77,86
340,4,8:19.0,,Personal foul by S. Blake (drawn by J. Calderón),77,86
341,4,8:19.0,A. Drummond enters the game for A. Baynes,,77,86
342,4,8:19.0,,R. Lopez enters the game for K. O'Quinn,77,86
343,4,8:12.0,,A. Afflalo makes 2-pt jump shot from 18 ft (assist by J. Calderón),77,88
344,4,7:52.0,M. Morris misses 3-pt jump shot from 23 ft,,77,88
345,4,7:51.0,,Defensive rebound by A. Afflalo,77,88
346,4,7:28.0,,A. Afflalo misses 2-pt jump shot from 16 ft,77,88
347,4,7:27.0,Defensive rebound by A. Drummond,,77,88
348,4,7:19.0,S. Blake makes 2-pt jump shot from 20 ft,,79,88
349,4,7:05.0,,C. Anthony makes 2-pt jump shot from 5 ft (assist by A. Afflalo),79,90
350,4,6:50.0,Offensive foul by T. Harris (drawn by J. Grant),,79,90
351,4,6:50.0,Turnover by T. Harris (offensive foul),,79,90
352,4,6:50.0,,L. Thomas enters the game for J. Grant,79,90
353,4,6:50.0,K. Caldwell-Pope enters the game for S. Blake,,79,90
354,4,6:50.0,R. Jackson enters the game for R. Bullock,,79,90
355,4,6:33.0,,R. Lopez makes 2-pt jump shot from 14 ft (assist by J. Calderón),79,92
356,4,6:26.0,Detroit full timeout,,79,92
357,4,6:17.0,R. Jackson misses 2-pt jump shot from 10 ft,,79,92
358,4,6:16.0,,Defensive rebound by L. Thomas,79,92
359,4,5:55.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Calderón),79,94
360,4,5:41.0,T. Harris misses 3-pt jump shot from 22 ft,,79,94
361,4,5:40.0,,Defensive rebound by A. Afflalo,79,94
362,4,5:29.0,,Turnover by A. Afflalo (bad pass; steal by K. Caldwell-Pope),79,94
363,4,5:22.0,K. Caldwell-Pope makes 2-pt jump shot from 8 ft,,81,94
364,4,4:58.0,,J. Calderón misses 2-pt jump shot from 22 ft,81,94
365,4,4:57.0,Defensive rebound by A. Drummond,,81,94
366,4,4:51.0,Offensive foul by R. Jackson (drawn by J. Calderón),,81,94
367,4,4:51.0,Turnover by R. Jackson (offensive foul),,81,94
368,4,4:35.0,,J. Calderón makes 2-pt layup from 1 ft (assist by R. Lopez),81,96
369,4,4:16.0,M. Morris misses 3-pt jump shot from 26 ft,,81,96
370,4,4:15.0,,Defensive rebound by A. Afflalo,81,96
371,4,3:52.0,,C. Anthony makes 2-pt layup at rim,81,98
372,4,3:34.0,R. Jackson misses 2-pt jump shot from 6 ft,,81,98
373,4,3:33.0,Offensive rebound by A. Drummond,,81,98
374,4,3:32.0,Shooting foul by R. Lopez (drawn by A. Drummond),,81,98
375,4,3:32.0,A. Drummond misses free throw 1 of 2,,81,98
376,4,3:32.0,Offensive rebound by Team,,81,98
377,4,3:32.0,S. Blake enters the game for R. Jackson,,81,98
378,4,3:32.0,A. Drummond misses free throw 2 of 2,,81,98
379,4,3:31.0,,Defensive rebound by R. Lopez,81,98
380,4,3:11.0,,C. Anthony makes 2-pt jump shot from 11 ft,81,100
381,4,3:09.0,Detroit full timeout,,81,100
382,4,3:09.0,R. Bullock enters the game for T. Harris,,81,100
383,4,3:09.0,A. Baynes enters the game for M. Morris,,81,100
384,4,3:09.0,J. Harper enters the game for A. Drummond,,81,100
