,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
55,1,5:26.0,,Defensive rebound by Team,7,10
56,1,5:26.0,T. Allen enters the game for V. Carter,,7,10
57,1,5:26.0,,D. West enters the game for T. Duncan,7,10
58,1,5:10.0,,K. Leonard misses 3-pt jump shot from 25 ft,7,10
59,1,5:09.0,Defensive rebound by J. Farmar,,7,10
60,1,5:05.0,Offensive foul by M. Barnes (drawn by M. Ginóbili),,7,10
61,1,5:05.0,Turnover by M. Barnes (offensive foul),,7,10
62,1,5:05.0,,P. Mills enters the game for T. Parker,7,10
63,1,4:50.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),7,12
64,1,4:31.0,M. Barnes makes 2-pt layup from 1 ft (assist by Z. Randolph),,9,12
65,1,4:18.0,,K. Leonard misses 3-pt jump shot from 26 ft,9,12
66,1,4:17.0,Defensive rebound by C. Andersen,,9,12
67,1,4:04.0,Z. Randolph makes 2-pt hook shot from 7 ft,,11,12
68,1,3:52.0,,L. Aldridge misses 2-pt jump shot from 15 ft,11,12
69,1,3:52.0,Defensive rebound by M. Barnes,,11,12
70,1,3:35.0,Z. Randolph misses 2-pt layup at rim,,11,12
71,1,3:35.0,,Defensive rebound by K. Leonard,11,12
72,1,3:13.0,,L. Aldridge misses 2-pt layup from 1 ft (block by T. Allen),11,12
73,1,3:12.0,,Offensive rebound by L. Aldridge,11,12
74,1,3:08.0,,K. Leonard misses 3-pt jump shot from 24 ft,11,12
75,1,3:08.0,Defensive rebound by C. Andersen,,11,12
76,1,3:01.0,J. Farmar misses 3-pt jump shot from 26 ft,,11,12
77,1,2:59.0,,Defensive rebound by P. Mills,11,12
78,1,2:42.0,,P. Mills misses 3-pt jump shot from 25 ft,11,12
79,1,2:41.0,Defensive rebound by C. Andersen,,11,12
80,1,2:36.0,Memphis full timeout,,11,12
81,1,2:36.0,X. Munford enters the game for J. Farmar,,11,12
82,1,2:36.0,J. Green enters the game for C. Andersen,,11,12
83,1,2:35.0,Turnover by T. Allen (bad pass; steal by M. Ginóbili),,11,12
84,1,2:26.0,,Shooting foul by T. Allen (drawn by D. West),11,12
85,1,2:26.0,,D. West makes free throw 1 of 2,11,13
86,1,2:26.0,,D. Green enters the game for K. Leonard,11,13
87,1,2:26.0,L. Stephenson enters the game for M. Barnes,,11,13
88,1,2:26.0,,D. West makes free throw 2 of 2,11,14
89,1,2:10.0,J. Green misses 2-pt jump shot from 16 ft,,11,14
90,1,2:07.0,,Defensive rebound by L. Aldridge,11,14
91,1,2:00.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. West),11,16
92,1,2:00.0,,Shooting foul by T. Allen (drawn by L. Aldridge),11,16
93,1,2:00.0,,L. Aldridge makes free throw 1 of 1,11,17
94,1,1:44.0,Z. Randolph misses 2-pt jump shot from 8 ft,,11,17
95,1,1:44.0,,Defensive rebound by D. West,11,17
96,1,1:24.0,,L. Aldridge makes 2-pt jump shot from 6 ft,11,19
97,1,1:06.0,J. Green misses 2-pt jump shot from 16 ft,,11,19
98,1,1:05.0,,Defensive rebound by M. Ginóbili,11,19
99,1,0:56.0,,Turnover by D. West (3 sec),11,19
100,1,0:46.0,X. Munford makes 2-pt jump shot from 15 ft,,13,19
101,1,0:27.0,,L. Aldridge misses 2-pt jump shot from 12 ft,13,19
102,1,0:26.0,,Offensive rebound by D. West,13,19
103,1,0:07.0,,P. Mills makes 3-pt jump shot from 24 ft,13,22
104,1,0:00.0,L. Stephenson misses 3-pt jump shot from 25 ft,,13,22
105,1,0:00.0,Offensive rebound by Team,,13,22
106,2,11:44.0,Turnover by L. Stephenson (lost ball; steal by D. Green),,13,22
107,2,11:40.0,Violation by T. Allen (kicked ball),,13,22
108,2,11:30.0,,P. Mills misses 3-pt jump shot from 25 ft,13,22
109,2,11:30.0,Defensive rebound by X. Munford,,13,22
110,2,11:29.0,Personal foul by M. Ginóbili,,13,22
111,2,11:23.0,,Violation by P. Mills (kicked ball),13,22
112,2,11:15.0,L. Stephenson misses 2-pt jump shot from 17 ft,,13,22
113,2,11:14.0,,Defensive rebound by P. Mills,13,22
114,2,11:07.0,,Personal foul by J. Green,13,22
115,2,10:57.0,,D. West misses 2-pt dunk at rim,13,22
116,2,10:57.0,,Offensive rebound by D. West,13,22
117,2,10:49.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,13,22
118,2,10:48.0,Defensive rebound by T. Allen,,13,22
119,2,10:41.0,J. Green makes 2-pt layup from 1 ft (assist by T. Allen),,15,22
120,2,10:25.0,,D. West misses 2-pt jump shot from 18 ft,15,22
121,2,10:25.0,,Offensive rebound by Team,15,22
122,2,10:25.0,Loose ball foul by J. Green,,15,22
123,2,10:25.0,,K. Leonard enters the game for M. Ginóbili,15,22
124,2,10:25.0,V. Carter enters the game for J. Green,,15,22
125,2,10:10.0,,B. Diaw makes 2-pt hook shot from 9 ft,15,24
126,2,9:54.0,V. Carter makes 2-pt jump shot from 11 ft,,17,24
127,2,9:44.0,,D. West makes 2-pt layup from 1 ft (assist by B. Diaw),17,26
128,2,9:23.0,T. Allen makes 3-pt jump shot from 25 ft (assist by V. Carter),,20,26
129,2,9:11.0,,Personal foul by V. Carter,20,26
130,2,9:03.0,,Turnover by K. Leonard (bad pass; steal by J. Martin),20,26
131,2,8:53.0,V. Carter makes 2-pt layup at rim,,22,26
132,2,8:53.0,,San Antonio full timeout,22,26
133,2,8:39.0,,B. Diaw misses 3-pt jump shot from 24 ft,22,26
134,2,8:38.0,Defensive rebound by L. Stephenson,,22,26
135,2,8:22.0,Turnover by V. Carter (bad pass; steal by K. Leonard),,22,26
136,2,8:17.0,,K. Leonard makes 2-pt dunk at rim,22,28
137,2,7:59.0,Turnover by T. Allen (bad pass; steal by K. Leonard),,22,28
138,2,7:54.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),22,30
139,2,7:51.0,Technical foul by Team,,22,30
140,2,7:51.0,,K. Leonard makes technical free throw,22,31
141,2,7:51.0,,L. Aldridge enters the game for D. West,22,31
142,2,7:36.0,L. Stephenson makes 2-pt jump shot from 18 ft (assist by X. Munford),,24,31
143,2,7:15.0,,B. Diaw misses 2-pt hook shot from 4 ft,24,31
144,2,7:14.0,,Offensive rebound by L. Aldridge,24,31
145,2,7:11.0,,L. Aldridge makes 2-pt layup at rim,24,33
146,2,6:57.0,J. Martin makes 2-pt layup from 2 ft (assist by V. Carter),,26,33
147,2,6:44.0,,P. Mills misses 3-pt jump shot from 25 ft,26,33
148,2,6:43.0,Defensive rebound by V. Carter,,26,33
149,2,6:30.0,L. Stephenson makes 2-pt jump shot from 22 ft,,28,33
150,2,6:22.0,,T. Parker enters the game for P. Mills,28,33
151,2,6:09.0,,Turnover by L. Aldridge (traveling),28,33
152,2,6:09.0,Z. Randolph enters the game for V. Carter,,28,33
153,2,5:49.0,Turnover by Z. Randolph (lost ball; steal by D. Green),,28,33
154,2,5:38.0,,B. Diaw misses 2-pt layup from 2 ft,28,33
155,2,5:37.0,Defensive rebound by Z. Randolph,,28,33
156,2,5:32.0,Official timeout,,28,33
157,2,5:32.0,,T. Duncan enters the game for B. Diaw,28,33
158,2,5:32.0,,M. Ginóbili enters the game for D. Green,28,33
159,2,5:18.0,X. Munford misses 2-pt jump shot from 21 ft,,28,33
160,2,5:15.0,,Defensive rebound by M. Ginóbili,28,33
161,2,5:09.0,,T. Duncan makes 2-pt dunk at rim (assist by M. Ginóbili),28,35
162,2,4:54.0,T. Allen misses 2-pt layup from 2 ft (block by T. Duncan),,28,35
163,2,4:53.0,Offensive rebound by T. Allen,,28,35
164,2,4:51.0,T. Allen makes 2-pt layup at rim,,30,35
165,2,4:34.0,,T. Duncan misses 2-pt jump shot from 6 ft,30,35
166,2,4:33.0,Defensive rebound by Z. Randolph,,30,35
167,2,4:24.0,X. Munford misses 3-pt jump shot from 25 ft,,30,35
168,2,4:23.0,,Defensive rebound by T. Duncan,30,35
169,2,4:12.0,,L. Aldridge misses 2-pt layup from 2 ft,30,35
170,2,4:10.0,,Offensive rebound by K. Leonard,30,35
171,2,4:09.0,,K. Leonard makes 2-pt layup from 1 ft,30,37
172,2,3:46.0,L. Stephenson makes 2-pt jump shot from 14 ft (assist by Z. Randolph),,32,37
173,2,3:35.0,,Turnover by T. Duncan (bad pass),32,37
174,2,3:35.0,M. Barnes enters the game for X. Munford,,32,37
175,2,3:21.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,35,37
176,2,2:58.0,,L. Aldridge makes 2-pt hook shot from 6 ft,35,39
177,2,2:45.0,Z. Randolph makes 2-pt hook shot from 8 ft,,37,39
178,2,2:30.0,,T. Duncan makes 2-pt layup at rim (assist by T. Parker),37,41
179,2,2:11.0,L. Stephenson misses 2-pt jump shot from 22 ft,,37,41
180,2,2:10.0,,Defensive rebound by T. Parker,37,41
181,2,1:52.0,,K. Leonard misses 2-pt jump shot from 13 ft,37,41
182,2,1:51.0,Defensive rebound by M. Barnes,,37,41
183,2,1:41.0,T. Allen misses 2-pt jump shot from 7 ft,,37,41
184,2,1:39.0,,Defensive rebound by T. Duncan,37,41
185,2,1:28.0,,T. Parker misses 2-pt jump shot from 16 ft,37,41
186,2,1:26.0,,Offensive rebound by L. Aldridge,37,41
187,2,1:24.0,,L. Aldridge makes 2-pt layup from 2 ft,37,43
188,2,1:20.0,Memphis full timeout,,37,43
189,2,1:20.0,C. Andersen enters the game for J. Martin,,37,43
190,2,1:20.0,V. Carter enters the game for T. Allen,,37,43
191,2,1:09.0,M. Barnes misses 3-pt jump shot from 23 ft,,37,43
192,2,1:08.0,,Defensive rebound by T. Duncan,37,43
193,2,0:48.0,,T. Parker makes 2-pt layup from 1 ft,37,45
194,2,0:35.0,Z. Randolph misses 2-pt layup from 1 ft (block by L. Aldridge),,37,45
195,2,0:33.0,,Defensive rebound by T. Duncan,37,45
196,2,0:20.0,,T. Parker makes 2-pt jump shot from 7 ft,37,47
197,2,0:20.0,,Shooting foul by L. Stephenson (drawn by T. Parker),37,47
198,2,0:20.0,J. Farmar enters the game for C. Andersen,,37,47
199,2,0:20.0,,T. Parker makes free throw 1 of 1,37,48
200,2,0:01.0,L. Stephenson misses 3-pt jump shot from 24 ft,,37,48
201,2,0:00.0,,Defensive rebound by M. Ginóbili,37,48
202,3,11:40.0,M. Barnes misses 3-pt jump shot from 27 ft (block by K. Leonard),,37,48
203,3,11:38.0,,Defensive rebound by D. Green,37,48
204,3,11:30.0,,T. Parker misses 2-pt layup from 2 ft,37,48
205,3,11:29.0,Defensive rebound by C. Andersen,,37,48
206,3,11:20.0,M. Barnes misses 2-pt jump shot from 13 ft,,37,48
207,3,11:19.0,Offensive rebound by M. Barnes,,37,48
208,3,11:12.0,Turnover by J. Farmar (bad pass; steal by K. Leonard),,37,48
209,3,11:03.0,,Offensive foul by T. Duncan (drawn by M. Barnes),37,48
210,3,11:03.0,,Turnover by T. Duncan (offensive foul),37,48
211,3,10:51.0,Z. Randolph misses 2-pt jump shot from 16 ft,,37,48
212,3,10:50.0,,Defensive rebound by D. Green,37,48
213,3,10:35.0,,L. Aldridge makes 2-pt jump shot from 13 ft,37,50
214,3,10:13.0,Turnover by Z. Randolph (bad pass; steal by D. Green),,37,50
215,3,9:52.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),37,53
216,3,9:35.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Barnes),,40,53
217,3,9:34.0,,San Antonio full timeout,40,53
218,3,9:21.0,,Personal foul by V. Carter,40,53
219,3,9:04.0,,K. Leonard makes 2-pt jump shot from 17 ft,40,55
220,3,8:42.0,V. Carter makes 2-pt layup at rim,,42,55
221,3,8:19.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),42,57
222,3,8:04.0,J. Farmar makes 3-pt jump shot from 25 ft (assist by C. Andersen),,45,57
223,3,7:46.0,,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),45,59
224,3,7:32.0,Turnover by Z. Randolph (lost ball; steal by T. Duncan),,45,59
225,3,7:25.0,,T. Parker makes 2-pt layup from 1 ft,45,61
226,3,7:25.0,Memphis full timeout,,45,61
227,3,7:25.0,,M. Ginóbili enters the game for D. Green,45,61
228,3,7:20.0,Personal foul by T. Parker,,45,61
229,3,7:13.0,Z. Randolph misses 2-pt jump shot from 18 ft,,45,61
230,3,7:12.0,,Defensive rebound by M. Ginóbili,45,61
231,3,7:00.0,,T. Parker makes 2-pt jump shot from 12 ft,45,63
232,3,6:51.0,X. Munford enters the game for J. Farmar,,45,63
233,3,6:43.0,X. Munford misses 2-pt layup from 1 ft,,45,63
234,3,6:41.0,Offensive rebound by C. Andersen,,45,63
235,3,6:39.0,C. Andersen makes 2-pt layup from 1 ft,,47,63
236,3,6:23.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),47,66
237,3,6:03.0,Z. Randolph makes 2-pt layup from 1 ft (assist by X. Munford),,49,66
238,3,5:46.0,,Turnover by T. Parker (bad pass; steal by X. Munford),49,66
239,3,5:44.0,Turnover by M. Barnes (lost ball),,49,66
240,3,5:34.0,,Turnover by T. Parker (bad pass; steal by C. Andersen),49,66
241,3,5:26.0,Z. Randolph misses 2-pt layup from 1 ft (block by L. Aldridge),,49,66
242,3,5:25.0,,Defensive rebound by T. Duncan,49,66
243,3,5:15.0,,T. Parker makes 2-pt layup from 1 ft,49,68
244,3,4:58.0,,D. West enters the game for L. Aldridge,49,68
245,3,4:58.0,J. Green enters the game for V. Carter,,49,68
246,3,4:58.0,T. Allen enters the game for C. Andersen,,49,68
247,3,4:48.0,Turnover by Team (shot clock),,49,68
248,3,4:42.0,,P. Mills enters the game for T. Parker,49,68
249,3,4:34.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Mills),49,71
250,3,4:09.0,J. Green misses 2-pt layup at rim (block by M. Ginóbili),,49,71
251,3,4:08.0,,Defensive rebound by M. Ginóbili,49,71
252,3,3:57.0,,P. Mills misses 3-pt jump shot from 24 ft,49,71
253,3,3:57.0,,Offensive rebound by T. Duncan,49,71
254,3,3:49.0,,K. Leonard misses 2-pt jump shot from 16 ft,49,71
255,3,3:49.0,Defensive rebound by Team,,49,71
256,3,3:28.0,X. Munford misses 2-pt jump shot from 10 ft,,49,71
257,3,3:28.0,,Defensive rebound by M. Ginóbili,49,71
258,3,3:22.0,,K. Anderson enters the game for K. Leonard,49,71
259,3,3:18.0,,M. Ginóbili misses 2-pt jump shot from 10 ft,49,71
260,3,3:17.0,Defensive rebound by Z. Randolph,,49,71
261,3,3:10.0,Personal foul by D. West,,49,71
262,3,3:00.0,T. Allen misses 2-pt jump shot from 8 ft,,49,71
263,3,2:58.0,Offensive rebound by T. Allen,,49,71
264,3,2:57.0,T. Allen makes 2-pt layup from 1 ft,,51,71
265,3,2:57.0,Violation by Team (jump ball),,51,71
266,3,2:45.0,,Personal foul by Z. Randolph,51,71
267,3,2:33.0,,P. Mills makes 2-pt jump shot from 17 ft (assist by D. West),51,73
268,3,2:15.0,Turnover by M. Barnes (bad pass; steal by K. Anderson),,51,73
269,3,2:09.0,,Shooting foul by M. Barnes (drawn by P. Mills),51,73
270,3,2:09.0,,P. Mills makes free throw 1 of 2,51,74
271,3,2:09.0,,B. Diaw enters the game for T. Duncan,51,74
272,3,2:09.0,J. Martin enters the game for Z. Randolph,,51,74
273,3,2:09.0,L. Stephenson enters the game for M. Barnes,,51,74
274,3,2:09.0,,P. Mills makes free throw 2 of 2,51,75
275,3,1:51.0,J. Green misses 2-pt jump shot from 18 ft,,51,75
276,3,1:50.0,,Defensive rebound by P. Mills,51,75
277,3,1:42.0,,Personal foul by J. Martin,51,75
278,3,1:33.0,,B. Diaw makes 2-pt layup at rim (assist by M. Ginóbili),51,77
279,3,1:18.0,T. Allen misses 2-pt jump shot from 16 ft,,51,77
280,3,1:18.0,,Defensive rebound by M. Ginóbili,51,77
281,3,1:11.0,,M. Ginóbili makes 2-pt layup from 1 ft,51,79
282,3,0:51.0,T. Allen misses 2-pt jump shot from 6 ft,,51,79
283,3,0:49.0,,Defensive rebound by D. West,51,79
284,3,0:44.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,51,79
285,3,0:43.0,,Offensive rebound by K. Anderson,51,79
286,3,0:39.0,,Shooting foul by X. Munford (drawn by P. Mills),51,79
287,3,0:39.0,,P. Mills makes free throw 1 of 2,51,80
288,3,0:39.0,,P. Mills makes free throw 2 of 2,51,81
289,3,0:28.0,T. Allen misses 2-pt jump shot from 13 ft (block by K. Anderson),,51,81
290,3,0:26.0,Offensive rebound by J. Martin,,51,81
291,3,0:18.0,Turnover by X. Munford (bad pass; steal by P. Mills),,51,81
292,4,11:45.0,,Turnover by K. Martin (bad pass; steal by X. Munford),51,81
293,4,11:29.0,P. Hairston misses 2-pt jump shot from 21 ft,,51,81
294,4,11:29.0,Offensive rebound by J. Green,,51,81
295,4,11:29.0,Shooting foul by K. Anderson (drawn by J. Green),,51,81
296,4,11:29.0,J. Green misses free throw 1 of 2,,51,81
297,4,11:29.0,Offensive rebound by Team,,51,81
298,4,11:29.0,J. Green makes free throw 2 of 2,,52,81
299,4,11:11.0,,B. Diaw misses 2-pt hook shot from 5 ft,52,81
300,4,11:10.0,Defensive rebound by J. Martin,,52,81
301,4,10:50.0,X. Munford misses 2-pt layup from 1 ft,,52,81
302,4,10:49.0,,Defensive rebound by D. West,52,81
303,4,10:33.0,,Turnover by D. West (bad pass; steal by L. Stephenson),52,81
304,4,10:26.0,P. Hairston makes 2-pt jump shot from 13 ft (assist by L. Stephenson),,54,81
305,4,10:03.0,,P. Mills makes 3-pt jump shot from 25 ft,54,84
306,4,9:50.0,Personal foul by K. Anderson,,54,84
307,4,9:39.0,Turnover by X. Munford (bad pass; steal by P. Mills),,54,84
308,4,9:30.0,,K. Martin misses 3-pt jump shot from 25 ft,54,84
309,4,9:30.0,Defensive rebound by Team,,54,84
310,4,9:30.0,,Loose ball foul by D. West,54,84
311,4,9:30.0,,B. Marjanović enters the game for D. West,54,84
312,4,9:18.0,L. Stephenson makes 2-pt jump shot from 16 ft,,56,84
313,4,9:06.0,,B. Marjanović makes 2-pt jump shot from 6 ft (assist by B. Diaw),56,86
314,4,8:50.0,X. Munford misses 3-pt jump shot from 27 ft,,56,86
315,4,8:49.0,,Defensive rebound by K. Martin,56,86
316,4,8:34.0,,P. Mills makes 3-pt jump shot from 24 ft,56,89
317,4,8:17.0,J. Martin misses 2-pt jump shot from 19 ft,,56,89
318,4,8:15.0,,Defensive rebound by P. Mills,56,89
319,4,8:13.0,,San Antonio full timeout,56,89
320,4,8:13.0,,J. Simmons enters the game for P. Mills,56,89
321,4,8:13.0,J. Farmar enters the game for X. Munford,,56,89
322,4,8:05.0,,K. Martin misses 2-pt layup from 2 ft,56,89
323,4,8:02.0,Defensive rebound by L. Stephenson,,56,89
324,4,7:57.0,L. Stephenson misses 2-pt jump shot from 16 ft,,56,89
325,4,7:56.0,,Defensive rebound by B. Diaw,56,89
326,4,7:37.0,,J. Simmons misses 2-pt jump shot from 11 ft,56,89
327,4,7:35.0,,Offensive rebound by J. Simmons,56,89
328,4,7:31.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by J. Simmons),56,92
329,4,7:04.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by J. Farmar),,59,92
330,4,6:39.0,,J. Simmons misses 2-pt layup at rim (block by J. Farmar),59,92
331,4,6:38.0,Defensive rebound by J. Martin,,59,92
332,4,6:31.0,J. Farmar misses 2-pt jump shot from 5 ft,,59,92
333,4,6:30.0,,Defensive rebound by B. Marjanović,59,92
334,4,6:17.0,,B. Marjanović makes 2-pt dunk at rim (assist by B. Diaw),59,94
335,4,5:56.0,Personal foul by K. Anderson,,59,94
336,4,5:56.0,Official timeout,,59,94
337,4,5:56.0,X. Munford enters the game for J. Green,,59,94
338,4,5:46.0,P. Hairston makes 3-pt jump shot from 23 ft (assist by L. Stephenson),,62,94
339,4,5:27.0,,K. Martin makes 2-pt jump shot from 18 ft (assist by K. Anderson),62,96
340,4,5:09.0,J. Farmar makes 3-pt jump shot from 23 ft,,65,96
341,4,4:50.0,,B. Marjanović makes 2-pt jump shot from 5 ft (assist by B. Diaw),65,98
342,4,4:36.0,Turnover by J. Martin (bad pass; steal by J. Simmons),,65,98
343,4,4:20.0,,Turnover by B. Marjanović (bad pass; steal by P. Hairston),65,98
344,4,4:19.0,Offensive foul by P. Hairston (drawn by J. Simmons),,65,98
345,4,4:19.0,Turnover by P. Hairston (offensive foul),,65,98
346,4,4:04.0,,K. Martin makes 2-pt jump shot from 14 ft (assist by B. Marjanović),65,100
347,4,3:45.0,X. Munford misses 2-pt jump shot from 8 ft,,65,100
348,4,3:44.0,Offensive rebound by J. Martin,,65,100
349,4,3:38.0,J. Martin makes 2-pt layup from 2 ft,,67,100
350,4,3:18.0,,B. Marjanović misses 2-pt jump shot from 7 ft,67,100
351,4,3:18.0,Defensive rebound by Team,,67,100
352,4,3:18.0,J. Green enters the game for J. Martin,,67,100
353,4,3:03.0,J. Green makes 2-pt jump shot from 17 ft (assist by X. Munford),,69,100
354,4,2:47.0,,B. Marjanović misses 2-pt jump shot from 17 ft,69,100
355,4,2:46.0,Defensive rebound by J. Farmar,,69,100
356,4,2:38.0,J. Farmar misses 2-pt layup from 1 ft,,69,100
357,4,2:37.0,,Defensive rebound by B. Diaw,69,100
358,4,2:16.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by K. Martin),69,103
359,4,2:01.0,X. Munford makes 2-pt jump shot from 18 ft,,71,103
360,4,1:37.0,,J. Simmons misses 3-pt jump shot from 25 ft (block by X. Munford),71,103
361,4,1:36.0,,Offensive rebound by Team,71,103
362,4,1:36.0,,Turnover by Team (shot clock),71,103
363,4,1:36.0,Memphis full timeout,,71,103
364,4,1:36.0,J. Martin enters the game for J. Farmar,,71,103
365,4,1:18.0,Shooting foul by B. Marjanović (drawn by J. Martin),,71,103
366,4,1:18.0,J. Martin misses free throw 1 of 2,,71,103
367,4,1:18.0,Offensive rebound by Team,,71,103
368,4,1:18.0,J. Martin makes free throw 2 of 2,,72,103
369,4,0:59.0,,Turnover by J. Simmons (lost ball; steal by X. Munford),72,103
370,4,0:55.0,J. Green makes 2-pt layup from 1 ft (assist by X. Munford),,74,103
371,4,0:43.0,,K. Martin makes 3-pt jump shot from 23 ft (assist by B. Diaw),74,106
372,4,0:28.0,P. Hairston misses 3-pt jump shot from 26 ft,,74,106
373,4,0:28.0,,Defensive rebound by K. Anderson,74,106
374,4,0:03.0,,K. Anderson misses 2-pt jump shot from 19 ft,74,106
375,4,0:03.0,Defensive rebound by J. Green,,74,106
