,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
32,1,8:02.0,S. Vujačić makes 2-pt jump shot from 19 ft (assist by R. Lopez),,5,8
33,1,7:51.0,,J. Wall misses 2-pt jump shot from 18 ft,5,8
34,1,7:51.0,,Offensive rebound by M. Gortat,5,8
35,1,7:48.0,,M. Gortat misses 2-pt layup from 1 ft,5,8
36,1,7:48.0,Defensive rebound by S. Vujačić,,5,8
37,1,7:44.0,R. Lopez misses 2-pt layup from 2 ft,,5,8
38,1,7:43.0,Offensive rebound by R. Lopez,,5,8
39,1,7:41.0,R. Lopez makes 2-pt layup from 1 ft,,7,8
40,1,7:27.0,,B. Beal misses 3-pt jump shot from 26 ft,7,8
41,1,7:27.0,Defensive rebound by K. Porziņģis,,7,8
42,1,7:10.0,J. Calderón misses 2-pt jump shot from 19 ft,,7,8
43,1,7:10.0,,Defensive rebound by M. Gortat,7,8
44,1,7:02.0,,Shooting foul by K. Porziņģis (drawn by J. Wall),7,8
45,1,7:02.0,,J. Wall makes free throw 1 of 2,7,9
46,1,7:02.0,,J. Wall makes free throw 2 of 2,7,10
47,1,6:43.0,Shooting foul by O. Porter (drawn by C. Anthony),,7,10
48,1,6:43.0,C. Anthony makes free throw 1 of 2,,8,10
49,1,6:43.0,C. Anthony makes free throw 2 of 2,,9,10
50,1,6:22.0,,O. Porter misses 3-pt jump shot from 25 ft,9,10
51,1,6:21.0,Defensive rebound by R. Lopez,,9,10
52,1,6:15.0,Personal foul by B. Beal (drawn by C. Anthony),,9,10
53,1,6:08.0,R. Lopez misses 2-pt jump shot from 15 ft,,9,10
54,1,6:07.0,,Defensive rebound by O. Porter,9,10
55,1,6:01.0,,J. Wall makes 2-pt layup at rim,9,12
56,1,6:01.0,,Shooting foul by R. Lopez (drawn by J. Wall),9,12
57,1,6:01.0,,D. Gooden enters the game for K. Humphries,9,12
58,1,6:01.0,,J. Wall makes free throw 1 of 1,9,13
59,1,5:48.0,J. Calderón misses 3-pt jump shot from 26 ft,,9,13
60,1,5:47.0,,Defensive rebound by O. Porter,9,13
61,1,5:41.0,,D. Gooden makes 3-pt jump shot from 25 ft (assist by J. Wall),9,16
62,1,5:22.0,C. Anthony makes 3-pt jump shot from 26 ft,,12,16
63,1,5:17.0,,Turnover by D. Gooden (step out of bounds),12,16
64,1,5:17.0,L. Thomas enters the game for K. Porziņģis,,12,16
65,1,5:17.0,L. Galloway enters the game for R. Lopez,,12,16
66,1,5:17.0,K. O'Quinn enters the game for S. Vujačić,,12,16
67,1,5:10.0,Personal foul by D. Gooden (drawn by J. Calderón),,12,16
68,1,5:02.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,12,16
69,1,5:02.0,,Defensive rebound by J. Wall,12,16
70,1,4:52.0,,Shooting foul by K. O'Quinn (drawn by M. Gortat),12,16
71,1,4:52.0,,M. Gortat makes free throw 1 of 2,12,17
72,1,4:52.0,J. Grant enters the game for J. Calderón,,12,17
73,1,4:52.0,,M. Gortat makes free throw 2 of 2,12,18
74,1,4:38.0,C. Anthony makes 2-pt jump shot from 14 ft,,14,18
75,1,4:30.0,,Turnover by J. Wall (bad pass; steal by L. Thomas),14,18
76,1,4:19.0,C. Anthony makes 3-pt jump shot from 23 ft,,17,18
77,1,4:04.0,,B. Beal misses 2-pt jump shot from 19 ft,17,18
78,1,4:04.0,Defensive rebound by K. O'Quinn,,17,18
79,1,3:56.0,Turnover by C. Anthony (lost ball),,17,18
80,1,3:56.0,,N. Hilário enters the game for M. Gortat,17,18
81,1,3:56.0,,G. Neal enters the game for B. Beal,17,18
82,1,3:44.0,,J. Wall makes 2-pt jump shot from 21 ft,17,20
83,1,3:26.0,L. Thomas makes 2-pt jump shot from 18 ft,,19,20
84,1,3:16.0,,Shooting foul by J. Grant (drawn by J. Wall),19,20
85,1,3:16.0,,J. Wall makes free throw 1 of 2,19,21
86,1,3:16.0,,J. Wall misses free throw 2 of 2,19,21
87,1,3:15.0,Defensive rebound by Team,,19,21
88,1,3:15.0,,R. Sessions enters the game for J. Wall,19,21
89,1,2:53.0,K. O'Quinn makes 2-pt layup at rim (assist by L. Thomas),,21,21
90,1,2:41.0,,N. Hilário makes 2-pt jump shot from 20 ft (assist by R. Sessions),21,23
91,1,2:31.0,Turnover by L. Galloway (step out of bounds),,21,23
92,1,2:31.0,,Washington full timeout,21,23
93,1,2:31.0,D. Williams enters the game for C. Anthony,,21,23
94,1,2:15.0,,G. Neal misses 2-pt jump shot from 7 ft,21,23
95,1,2:14.0,,Offensive rebound by D. Gooden,21,23
96,1,2:13.0,,D. Gooden makes 2-pt layup from 1 ft,21,25
97,1,1:58.0,J. Grant makes 2-pt jump shot from 12 ft,,23,25
98,1,1:46.0,,Turnover by G. Neal (lost ball; steal by J. Grant),23,25
99,1,1:44.0,Personal foul by N. Hilário (drawn by J. Grant),,23,25
100,1,1:44.0,,J. Dudley enters the game for O. Porter,23,25
101,1,1:34.0,Personal foul by N. Hilário (drawn by K. O'Quinn),,23,25
102,1,1:34.0,K. O'Quinn makes free throw 1 of 2,,24,25
103,1,1:34.0,K. O'Quinn makes free throw 2 of 2,,25,25
104,1,1:24.0,,Shooting foul by J. Grant (drawn by R. Sessions),25,25
105,1,1:24.0,,R. Sessions makes free throw 1 of 2,25,26
106,1,1:24.0,J. Calderón enters the game for J. Grant,,25,26
107,1,1:24.0,,R. Sessions makes free throw 2 of 2,25,27
108,1,1:15.0,,Violation by J. Dudley (kicked ball),25,27
109,1,1:10.0,Turnover by K. O'Quinn (traveling),,25,27
110,1,1:00.0,,N. Hilário misses 2-pt jump shot from 18 ft,25,27
111,1,0:59.0,,Offensive rebound by D. Gooden,25,27
112,1,0:59.0,,D. Gooden makes 2-pt layup from 1 ft,25,29
113,1,0:40.0,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by L. Galloway),,27,29
114,1,0:33.0,,R. Sessions misses 2-pt jump shot from 6 ft,27,29
115,1,0:32.0,Defensive rebound by L. Galloway,,27,29
116,1,0:26.0,L. Galloway makes 2-pt layup from 1 ft,,29,29
117,1,0:03.0,,R. Sessions misses 3-pt jump shot from 26 ft,29,29
118,1,0:03.0,Defensive rebound by L. Galloway,,29,29
119,1,0:00.0,L. Galloway misses 3-pt jump shot from 57 ft,,29,29
120,1,0:00.0,Offensive rebound by Team,,29,29
121,2,11:46.0,,Offensive charge foul by D. Williams (drawn by N. Hilário),29,29
122,2,11:46.0,Turnover by D. Williams (offensive foul),,29,29
123,2,11:34.0,,G. Neal misses 3-pt jump shot from 27 ft,29,29
124,2,11:34.0,Defensive rebound by Team,,29,29
125,2,11:09.0,D. Williams makes 3-pt jump shot from 27 ft,,32,29
126,2,10:54.0,,G. Neal makes 2-pt jump shot from 19 ft (assist by N. Hilário),32,31
127,2,10:37.0,D. Williams makes 2-pt jump shot from 18 ft,,34,31
128,2,10:24.0,,D. Gooden makes 2-pt jump shot from 20 ft (assist by R. Sessions),34,33
129,2,10:10.0,J. Calderón makes 2-pt layup at rim (assist by K. O'Quinn),,36,33
130,2,10:10.0,Shooting foul by R. Sessions (drawn by J. Calderón),,36,33
131,2,10:10.0,J. Calderón makes free throw 1 of 1,,37,33
132,2,9:58.0,,N. Hilário makes 2-pt dunk at rim (assist by R. Sessions),37,35
133,2,9:45.0,D. Williams misses 3-pt jump shot from 25 ft,,37,35
134,2,9:44.0,,Defensive rebound by J. Dudley,37,35
135,2,9:33.0,,G. Neal misses 2-pt jump shot from 14 ft,37,35
136,2,9:32.0,Defensive rebound by K. O'Quinn,,37,35
137,2,9:23.0,Turnover by L. Thomas (traveling),,37,35
138,2,9:15.0,,Personal foul by L. Galloway (drawn by N. Hilário),37,35
139,2,9:13.0,,Personal foul by K. O'Quinn (drawn by N. Hilário),37,35
140,2,8:57.0,,G. Neal makes 2-pt jump shot from 6 ft,37,37
141,2,8:42.0,D. Williams misses 2-pt jump shot from 20 ft,,37,37
142,2,8:41.0,,Defensive rebound by N. Hilário,37,37
143,2,8:37.0,,R. Sessions makes 2-pt layup from 1 ft,37,39
144,2,8:37.0,,Shooting foul by L. Galloway (drawn by R. Sessions),37,39
145,2,8:37.0,Official timeout,,37,39
146,2,8:37.0,R. Lopez enters the game for J. Calderón,,37,39
147,2,8:37.0,J. Grant enters the game for K. O'Quinn,,37,39
148,2,8:37.0,C. Anthony enters the game for L. Thomas,,37,39
149,2,8:37.0,,R. Sessions makes free throw 1 of 1,37,40
150,2,8:20.0,Turnover by J. Grant (bad pass; steal by N. Hilário),,37,40
151,2,8:09.0,,D. Gooden misses 2-pt jump shot from 11 ft,37,40
152,2,8:08.0,Defensive rebound by L. Galloway,,37,40
153,2,7:57.0,Personal foul by J. Dudley (drawn by C. Anthony),,37,40
154,2,7:57.0,,J. Wall enters the game for R. Sessions,37,40
155,2,7:57.0,K. Porziņģis enters the game for D. Williams,,37,40
156,2,7:57.0,,B. Beal enters the game for G. Neal,37,40
157,2,7:43.0,C. Anthony makes 2-pt jump shot from 17 ft,,39,40
158,2,7:28.0,,B. Beal misses 2-pt jump shot from 15 ft,39,40
159,2,7:24.0,,Offensive rebound by J. Wall,39,40
160,2,7:24.0,,B. Beal misses 2-pt layup from 1 ft,39,40
161,2,7:24.0,Defensive rebound by R. Lopez,,39,40
162,2,7:16.0,R. Lopez misses 2-pt layup at rim,,39,40
163,2,7:15.0,,Defensive rebound by D. Gooden,39,40
164,2,6:59.0,,N. Hilário makes 2-pt layup at rim,39,42
165,2,6:49.0,,M. Gortat enters the game for N. Hilário,39,42
166,2,6:49.0,,K. Humphries enters the game for D. Gooden,39,42
167,2,6:49.0,S. Vujačić enters the game for L. Galloway,,39,42
168,2,6:32.0,S. Vujačić misses 3-pt jump shot from 24 ft,,39,42
169,2,6:32.0,Offensive rebound by Team,,39,42
170,2,6:32.0,Turnover by Team (shot clock),,39,42
171,2,6:20.0,,Shooting foul by R. Lopez (drawn by M. Gortat),39,42
172,2,6:20.0,,M. Gortat makes free throw 1 of 2,39,43
173,2,6:20.0,,M. Gortat misses free throw 2 of 2,39,43
174,2,6:18.0,Defensive rebound by K. Porziņģis,,39,43
175,2,6:06.0,Personal foul by J. Wall (drawn by R. Lopez),,39,43
176,2,6:01.0,J. Grant misses 2-pt jump shot from 12 ft (block by J. Wall),,39,43
177,2,6:01.0,Offensive rebound by Team,,39,43
178,2,5:58.0,Shooting foul by K. Humphries (drawn by K. Porziņģis),,39,43
179,2,5:58.0,,Washington full timeout,39,43
180,2,5:58.0,K. Porziņģis makes free throw 1 of 2,,40,43
181,2,5:58.0,K. Porziņģis makes free throw 2 of 2,,41,43
182,2,5:37.0,,J. Wall makes 2-pt jump shot from 19 ft,41,45
183,2,5:22.0,Turnover by R. Lopez (lost ball; steal by B. Beal),,41,45
184,2,5:18.0,,B. Beal makes 2-pt dunk at rim,41,47
185,2,4:58.0,Shooting foul by J. Dudley (drawn by C. Anthony),,41,47
186,2,4:58.0,,Technical foul by J. Dudley,41,47
187,2,4:58.0,Technical foul by C. Anthony,,41,47
188,2,4:58.0,C. Anthony makes free throw 1 of 2,,42,47
189,2,4:58.0,J. Calderón enters the game for J. Grant,,42,47
190,2,4:58.0,,O. Porter enters the game for J. Dudley,42,47
191,2,4:58.0,C. Anthony makes free throw 2 of 2,,43,47
192,2,4:49.0,,J. Wall makes 2-pt jump shot from 5 ft,43,49
193,2,4:37.0,R. Lopez misses 2-pt jump shot from 4 ft,,43,49
194,2,4:35.0,,Defensive rebound by M. Gortat,43,49
195,2,4:27.0,,O. Porter misses 3-pt jump shot from 22 ft,43,49
196,2,4:27.0,Defensive rebound by S. Vujačić,,43,49
197,2,4:10.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by R. Lopez),,45,49
198,2,3:54.0,,Turnover by B. Beal (lost ball; steal by J. Calderón),45,49
199,2,3:51.0,Turnover by J. Calderón (bad pass; steal by M. Gortat),,45,49
200,2,3:47.0,,Personal foul by S. Vujačić (drawn by B. Beal),45,49
201,2,3:47.0,,B. Beal makes free throw 1 of 2,45,50
202,2,3:47.0,,B. Beal makes free throw 2 of 2,45,51
203,2,3:31.0,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by J. Calderón),,47,51
204,2,3:21.0,,Shooting foul by J. Calderón (drawn by J. Wall),47,51
205,2,3:21.0,,J. Wall misses free throw 1 of 2,47,51
206,2,3:21.0,,Offensive rebound by Team,47,51
207,2,3:21.0,,J. Wall misses free throw 2 of 2,47,51
208,2,3:21.0,Defensive rebound by S. Vujačić,,47,51
209,2,3:11.0,Shooting block foul by K. Humphries (drawn by R. Lopez),,47,51
210,2,3:11.0,R. Lopez makes free throw 1 of 2,,48,51
211,2,3:11.0,R. Lopez makes free throw 2 of 2,,49,51
212,2,2:57.0,,B. Beal misses 2-pt jump shot from 14 ft,49,51
213,2,2:57.0,Defensive rebound by R. Lopez,,49,51
214,2,2:46.0,J. Calderón makes 2-pt jump shot from 16 ft,,51,51
215,2,2:42.0,,Personal foul by J. Calderón (drawn by J. Wall),51,51
216,2,2:42.0,New York full timeout,,51,51
217,2,2:42.0,J. Grant enters the game for J. Calderón,,51,51
218,2,2:42.0,,J. Wall makes free throw 1 of 2,51,52
219,2,2:42.0,,J. Wall misses free throw 2 of 2,51,52
220,2,2:40.0,Defensive rebound by J. Grant,,51,52
221,2,2:18.0,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by C. Anthony),,53,52
222,2,2:00.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),53,54
223,2,1:43.0,J. Grant misses 2-pt layup at rim,,53,54
224,2,1:42.0,,Defensive rebound by K. Humphries,53,54
225,2,1:35.0,,O. Porter misses 3-pt jump shot from 24 ft,53,54
226,2,1:35.0,,Offensive rebound by Team,53,54
227,2,1:35.0,Loose ball foul by K. Porziņģis (drawn by K. Humphries),,53,54
228,2,1:35.0,,K. Humphries makes free throw 1 of 2,53,55
229,2,1:35.0,,K. Humphries makes free throw 2 of 2,53,56
230,2,1:21.0,C. Anthony makes 2-pt jump shot from 20 ft,,55,56
231,2,1:16.0,,Offensive foul by M. Gortat (drawn by K. Porziņģis),55,56
232,2,1:16.0,,Turnover by M. Gortat (offensive foul),55,56
233,2,1:16.0,,D. Gooden enters the game for K. Humphries,55,56
234,2,1:05.0,Turnover by K. Porziņģis (lost ball; steal by J. Wall),,55,56
235,2,1:01.0,,Turnover by J. Wall (traveling),55,56
236,2,0:41.0,S. Vujačić misses 2-pt jump shot from 20 ft,,55,56
237,2,0:40.0,Offensive rebound by R. Lopez,,55,56
238,2,0:39.0,R. Lopez makes 2-pt dunk at rim,,57,56
239,2,0:31.0,,Turnover by J. Wall (lost ball; steal by J. Grant),57,56
240,2,0:27.0,J. Grant makes 2-pt dunk at rim,,59,56
241,2,0:05.0,,O. Porter misses 2-pt jump shot from 4 ft,59,56
242,2,0:04.0,Defensive rebound by K. Porziņģis,,59,56
243,2,0:01.0,J. Grant misses 2-pt layup from 2 ft,,59,56
244,2,0:00.0,Offensive rebound by Team,,59,56
245,3,11:40.0,Turnover by R. Lopez (bad pass; steal by O. Porter),,59,56
246,3,11:40.0,,Personal foul by C. Anthony (drawn by O. Porter),59,56
247,3,11:16.0,,O. Porter makes 2-pt jump shot from 19 ft,59,58
248,3,10:58.0,R. Lopez misses 2-pt jump shot from 17 ft,,59,58
249,3,10:58.0,,Defensive rebound by O. Porter,59,58
250,3,10:52.0,,K. Humphries misses 2-pt layup from 1 ft,59,58
251,3,10:52.0,Defensive rebound by Team,,59,58
252,3,10:40.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by S. Vujačić),,61,58
253,3,10:27.0,,Turnover by M. Gortat (bad pass; steal by S. Vujačić),61,58
254,3,10:13.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by S. Vujačić),,64,58
255,3,10:03.0,,B. Beal makes 2-pt jump shot from 12 ft (assist by J. Wall),64,60
256,3,9:49.0,C. Anthony makes 3-pt jump shot from 30 ft (assist by J. Calderón),,67,60
257,3,9:28.0,,Turnover by O. Porter (bad pass),67,60
258,3,9:11.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,67,60
259,3,9:10.0,,Defensive rebound by K. Humphries,67,60
260,3,9:04.0,,B. Beal misses 2-pt jump shot from 13 ft,67,60
261,3,9:02.0,Defensive rebound by C. Anthony,,67,60
262,3,8:58.0,Personal foul by O. Porter (drawn by C. Anthony),,67,60
263,3,8:58.0,,D. Gooden enters the game for K. Humphries,67,60
264,3,8:47.0,J. Calderón misses 3-pt jump shot from 28 ft,,67,60
265,3,8:47.0,Offensive rebound by K. Porziņģis,,67,60
266,3,8:42.0,Turnover by S. Vujačić (traveling),,67,60
267,3,8:32.0,,Offensive foul by M. Gortat (drawn by S. Vujačić),67,60
268,3,8:32.0,,Turnover by M. Gortat (offensive foul),67,60
269,3,8:17.0,J. Calderón misses 2-pt jump shot from 16 ft,,67,60
270,3,8:17.0,,Defensive rebound by D. Gooden,67,60
271,3,8:05.0,,D. Gooden misses 2-pt jump shot from 16 ft,67,60
272,3,8:05.0,Defensive rebound by K. Porziņģis,,67,60
273,3,7:55.0,L. Thomas enters the game for K. Porziņģis,,67,60
274,3,7:52.0,S. Vujačić misses 2-pt jump shot from 16 ft,,67,60
275,3,7:52.0,,Defensive rebound by D. Gooden,67,60
276,3,7:39.0,,D. Gooden misses 2-pt jump shot from 15 ft,67,60
277,3,7:38.0,Defensive rebound by R. Lopez,,67,60
278,3,7:26.0,C. Anthony misses 2-pt jump shot from 18 ft,,67,60
279,3,7:26.0,,Defensive rebound by D. Gooden,67,60
280,3,7:16.0,,M. Gortat misses 2-pt layup at rim (block by C. Anthony),67,60
281,3,7:14.0,Defensive rebound by S. Vujačić,,67,60
282,3,7:11.0,S. Vujačić misses 2-pt layup from 1 ft,,67,60
283,3,7:10.0,Offensive rebound by S. Vujačić,,67,60
284,3,7:10.0,S. Vujačić makes 2-pt layup from 1 ft,,69,60
285,3,7:10.0,Technical foul by S. Vujačić,,69,60
286,3,7:10.0,,Washington full timeout,69,60
287,3,7:10.0,,B. Beal makes technical free throw,69,61
288,3,6:57.0,,J. Wall misses 2-pt jump shot from 14 ft,69,61
289,3,6:56.0,Defensive rebound by L. Thomas,,69,61
290,3,6:49.0,S. Vujačić misses 3-pt jump shot from 26 ft,,69,61
291,3,6:48.0,,Defensive rebound by B. Beal,69,61
292,3,6:42.0,,Shooting foul by C. Anthony (drawn by O. Porter),69,61
293,3,6:42.0,,O. Porter makes free throw 1 of 2,69,62
294,3,6:42.0,,O. Porter makes free throw 2 of 2,69,63
295,3,6:30.0,J. Calderón makes 2-pt jump shot from 21 ft,,71,63
296,3,6:17.0,,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),71,65
297,3,6:08.0,L. Thomas makes 2-pt layup from 1 ft (assist by C. Anthony),,73,65
298,3,6:08.0,Shooting foul by B. Beal (drawn by L. Thomas),,73,65
299,3,6:08.0,K. O'Quinn enters the game for R. Lopez,,73,65
300,3,6:08.0,L. Thomas misses free throw 1 of 1,,73,65
301,3,6:06.0,,Defensive rebound by D. Gooden,73,65
302,3,5:55.0,,B. Beal misses 2-pt jump shot from 22 ft,73,65
303,3,5:54.0,,Offensive rebound by O. Porter,73,65
304,3,5:50.0,,O. Porter misses 2-pt layup from 2 ft,73,65
305,3,5:50.0,,Offensive rebound by D. Gooden,73,65
306,3,5:49.0,,D. Gooden makes 2-pt layup from 2 ft,73,67
307,3,5:47.0,Personal block foul by B. Beal (drawn by S. Vujačić),,73,67
308,3,5:40.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,73,67
309,3,5:39.0,,Defensive rebound by B. Beal,73,67
310,3,5:31.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by D. Gooden),73,70
311,3,5:18.0,C. Anthony misses 2-pt layup at rim,,73,70
312,3,5:17.0,,Defensive rebound by O. Porter,73,70
313,3,5:09.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by O. Porter),73,73
314,3,5:09.0,New York full timeout,,73,73
315,3,5:09.0,J. Grant enters the game for J. Calderón,,73,73
316,3,5:09.0,L. Galloway enters the game for S. Vujačić,,73,73
317,3,4:45.0,Turnover by C. Anthony (lost ball; steal by B. Beal),,73,73
318,3,4:40.0,,B. Beal misses 2-pt layup at rim,73,73
319,3,4:39.0,,Offensive rebound by O. Porter,73,73
320,3,4:39.0,,O. Porter makes 2-pt layup from 2 ft,73,75
321,3,4:24.0,Shooting foul by O. Porter (drawn by C. Anthony),,73,75
322,3,4:24.0,C. Anthony makes free throw 1 of 2,,74,75
323,3,4:24.0,C. Anthony makes free throw 2 of 2,,75,75
324,3,4:11.0,,B. Beal makes 2-pt jump shot from 7 ft,75,77
325,3,3:58.0,L. Thomas makes 2-pt jump shot from 15 ft,,77,77
326,3,3:39.0,,Offensive foul by M. Gortat (drawn by L. Thomas),77,77
327,3,3:39.0,,Turnover by M. Gortat (offensive foul),77,77
328,3,3:39.0,,N. Hilário enters the game for M. Gortat,77,77
329,3,3:27.0,L. Galloway misses 2-pt jump shot from 17 ft,,77,77
330,3,3:27.0,,Defensive rebound by N. Hilário,77,77
331,3,3:22.0,,Personal foul by L. Galloway (drawn by B. Beal),77,77
332,3,3:22.0,,G. Neal enters the game for B. Beal,77,77
333,3,3:16.0,,J. Wall misses 2-pt layup from 2 ft (block by K. O'Quinn),77,77
334,3,3:16.0,,Offensive rebound by Team,77,77
335,3,3:16.0,Loose ball foul by L. Thomas (drawn by O. Porter),,77,77
336,3,3:11.0,,O. Porter makes 2-pt jump shot from 8 ft (assist by G. Neal),77,79
337,3,2:58.0,Turnover by J. Grant (lost ball; steal by D. Gooden),,77,79
338,3,2:54.0,,J. Wall makes 2-pt dunk at rim (assist by D. Gooden),77,81
339,3,2:36.0,Shooting foul by N. Hilário (drawn by K. O'Quinn),,77,81
340,3,2:36.0,K. O'Quinn misses free throw 1 of 2,,77,81
341,3,2:36.0,Offensive rebound by Team,,77,81
342,3,2:36.0,D. Williams enters the game for C. Anthony,,77,81
343,3,2:36.0,K. O'Quinn makes free throw 2 of 2,,78,81
344,3,2:27.0,,J. Wall misses 3-pt jump shot from 24 ft,78,81
345,3,2:26.0,Defensive rebound by L. Galloway,,78,81
346,3,2:20.0,Shooting foul by N. Hilário (drawn by L. Galloway),,78,81
347,3,2:20.0,L. Galloway makes 2-pt jump shot from 3 ft,,80,81
348,3,2:20.0,,R. Sessions enters the game for J. Wall,80,81
349,3,2:20.0,L. Galloway makes free throw 1 of 1,,81,81
350,3,2:06.0,,G. Neal makes 2-pt jump shot from 18 ft,81,83
351,3,1:54.0,,Offensive charge foul by K. O'Quinn (drawn by D. Gooden),81,83
352,3,1:54.0,Turnover by K. O'Quinn (offensive foul),,81,83
353,3,1:39.0,,G. Neal misses 2-pt jump shot from 14 ft (block by L. Galloway),81,83
354,3,1:39.0,,Offensive rebound by Team,81,83
355,3,1:35.0,,Offensive foul by G. Neal (drawn by L. Galloway),81,83
356,3,1:35.0,,Turnover by G. Neal (offensive foul),81,83
357,3,1:26.0,Shooting block foul by N. Hilário (drawn by L. Galloway),,81,83
358,3,1:26.0,,Violation by Team (delay of game),81,83
359,3,1:26.0,L. Galloway misses free throw 1 of 2,,81,83
360,3,1:26.0,Offensive rebound by Team,,81,83
361,3,1:26.0,,M. Gortat enters the game for N. Hilário,81,83
362,3,1:26.0,,Technical foul by N. Hilário,81,83
363,3,1:26.0,K. O'Quinn makes technical free throw,,82,83
364,3,1:26.0,L. Galloway makes free throw 2 of 2,,83,83
365,3,1:17.0,,Shooting foul by L. Thomas (drawn by M. Gortat),83,83
366,3,1:17.0,,M. Gortat makes free throw 1 of 2,83,84
367,3,1:17.0,,M. Gortat makes free throw 2 of 2,83,85
368,3,1:01.0,K. O'Quinn makes 2-pt dunk at rim,,85,85
369,3,0:54.0,,Turnover by R. Sessions (bad pass; steal by D. Williams),85,85
370,3,0:51.0,Shooting foul by D. Gooden (drawn by D. Williams),,85,85
371,3,0:51.0,D. Williams makes free throw 1 of 2,,86,85
372,3,0:51.0,D. Williams misses free throw 2 of 2,,86,85
373,3,0:50.0,Offensive rebound by Team,,86,85
374,3,0:44.0,,Violation by M. Gortat (kicked ball),86,85
375,3,0:41.0,Shooting foul by M. Gortat (drawn by D. Williams),,86,85
376,3,0:41.0,D. Williams misses free throw 1 of 2,,86,85
377,3,0:41.0,Offensive rebound by Team,,86,85
378,3,0:41.0,,D. Blair enters the game for M. Gortat,86,85
379,3,0:41.0,D. Williams makes free throw 2 of 2,,87,85
380,3,0:34.0,,Shooting foul by K. O'Quinn (drawn by R. Sessions),87,85
381,3,0:34.0,,R. Sessions makes free throw 1 of 2,87,86
382,3,0:34.0,,B. Beal enters the game for O. Porter,87,86
383,3,0:34.0,,R. Sessions makes free throw 2 of 2,87,87
384,3,0:16.0,J. Grant misses 2-pt layup at rim (block by D. Gooden),,87,87
385,3,0:15.0,,Defensive rebound by D. Gooden,87,87
386,3,0:01.0,,B. Beal makes 3-pt jump shot from 26 ft,87,90
387,4,11:49.0,,Offensive foul by D. Blair (drawn by R. Lopez),87,90
388,4,11:49.0,,Turnover by D. Blair (offensive foul),87,90
389,4,11:35.0,L. Thomas misses 2-pt jump shot from 19 ft,,87,90
390,4,11:35.0,Offensive rebound by J. Grant,,87,90
