,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
62,1,4:36.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by R. Jackson),,21,18
63,1,4:20.0,,Personal foul by S. Johnson (drawn by J. Johnson),21,18
64,1,4:06.0,,J. Johnson misses 2-pt jump shot from 17 ft,21,18
65,1,4:04.0,Defensive rebound by K. Caldwell-Pope,,21,18
66,1,3:55.0,E. İlyasova misses 3-pt jump shot from 24 ft,,21,18
67,1,3:54.0,,Defensive rebound by W. Ellington,21,18
68,1,3:36.0,,Turnover by J. Johnson (bad pass),21,18
69,1,3:36.0,,B. Bogdanović enters the game for J. Johnson,21,18
70,1,3:19.0,R. Jackson makes 3-pt jump shot from 25 ft,,24,18
71,1,3:03.0,,A. Bargnani makes 2-pt layup at rim (assist by B. Lopez),24,20
72,1,2:50.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,26,20
73,1,2:38.0,,B. Lopez makes 2-pt jump shot from 20 ft (assist by D. Sloan),26,22
74,1,2:23.0,S. Johnson misses 3-pt jump shot from 22 ft,,26,22
75,1,2:22.0,,Defensive rebound by A. Bargnani,26,22
76,1,2:16.0,,D. Sloan makes 2-pt layup from 3 ft,26,24
77,1,2:01.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,26,24
78,1,2:00.0,Offensive rebound by A. Drummond,,26,24
79,1,1:59.0,A. Drummond misses 2-pt layup from 1 ft,,26,24
80,1,1:58.0,Offensive rebound by Team,,26,24
81,1,1:58.0,,Brooklyn full timeout,26,24
82,1,1:58.0,B. Jennings enters the game for R. Jackson,,26,24
83,1,1:49.0,Turnover by S. Johnson (bad pass; steal by B. Lopez),,26,24
84,1,1:30.0,,B. Lopez misses 2-pt jump shot from 8 ft,26,24
85,1,1:29.0,Defensive rebound by E. İlyasova,,26,24
86,1,1:15.0,A. Drummond makes 2-pt hook shot from 6 ft,,28,24
87,1,0:56.0,,B. Lopez makes 2-pt layup from 2 ft,28,26
88,1,0:37.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,28,26
89,1,0:36.0,Offensive rebound by E. İlyasova,,28,26
90,1,0:35.0,E. İlyasova misses 2-pt layup from 1 ft,,28,26
91,1,0:34.0,,Defensive rebound by A. Bargnani,28,26
92,1,0:22.0,,B. Lopez misses 3-pt jump shot from 22 ft,28,26
93,1,0:21.0,Defensive rebound by E. İlyasova,,28,26
94,1,0:05.0,Personal foul by D. Sloan (drawn by B. Jennings),,28,26
95,1,0:05.0,,T. Robinson enters the game for B. Lopez,28,26
96,1,0:01.0,B. Jennings misses 3-pt jump shot from 25 ft,,28,26
97,1,0:00.0,Offensive rebound by Team,,28,26
98,2,11:46.0,,A. Bargnani misses 2-pt jump shot from 14 ft,28,26
99,2,11:45.0,,Offensive rebound by S. Larkin,28,26
100,2,11:40.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,28,26
101,2,11:39.0,,Offensive rebound by M. Brown,28,26
102,2,11:31.0,,T. Robinson misses 2-pt jump shot from 11 ft,28,26
103,2,11:30.0,,Offensive rebound by S. Larkin,28,26
104,2,11:27.0,,A. Bargnani misses 2-pt layup from 1 ft,28,26
105,2,11:26.0,Defensive rebound by A. Tolliver,,28,26
106,2,11:25.0,Personal foul by T. Robinson (drawn by A. Tolliver),,28,26
107,2,11:14.0,Shooting foul by T. Robinson (drawn by D. Hilliard),,28,26
108,2,11:14.0,D. Hilliard misses free throw 1 of 2,,28,26
109,2,11:14.0,Offensive rebound by Team,,28,26
110,2,11:14.0,D. Hilliard makes free throw 2 of 2,,29,26
111,2,11:03.0,,A. Bargnani misses 2-pt layup from 1 ft (block by A. Baynes),29,26
112,2,11:01.0,,Offensive rebound by T. Robinson,29,26
113,2,10:56.0,,Shooting foul by A. Baynes (drawn by T. Robinson),29,26
114,2,10:56.0,,T. Robinson makes free throw 1 of 2,29,27
115,2,10:56.0,,T. Robinson misses free throw 2 of 2,29,27
116,2,10:54.0,,Offensive rebound by B. Bogdanović,29,27
117,2,10:47.0,,A. Bargnani misses 2-pt jump shot from 16 ft,29,27
118,2,10:46.0,,Offensive rebound by Team,29,27
119,2,10:31.0,,S. Larkin makes 2-pt jump shot from 8 ft,29,29
120,2,10:14.0,S. Johnson makes 2-pt dunk at rim (assist by B. Jennings),,31,29
121,2,10:00.0,,Personal foul by S. Johnson (drawn by B. Bogdanović),31,29
122,2,9:48.0,,B. Bogdanović misses 2-pt hook shot from 7 ft,31,29
123,2,9:47.0,Defensive rebound by D. Hilliard,,31,29
124,2,9:38.0,A. Baynes misses 2-pt jump shot from 15 ft,,31,29
125,2,9:37.0,,Defensive rebound by T. Robinson,31,29
126,2,9:28.0,,Turnover by S. Larkin (lost ball; steal by A. Baynes),31,29
127,2,9:17.0,A. Baynes misses 2-pt hook shot from 8 ft,,31,29
128,2,9:16.0,,Defensive rebound by T. Robinson,31,29
129,2,9:07.0,,T. Robinson misses 2-pt jump shot from 4 ft,31,29
130,2,9:06.0,Defensive rebound by A. Baynes,,31,29
131,2,8:48.0,S. Johnson makes 3-pt jump shot from 24 ft,,34,29
132,2,8:47.0,,Brooklyn full timeout,34,29
133,2,8:35.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by M. Brown),34,32
134,2,8:22.0,Turnover by A. Baynes (lost ball; steal by M. Brown),,34,32
135,2,8:17.0,,B. Bogdanović misses 2-pt layup from 1 ft,34,32
136,2,8:16.0,Defensive rebound by A. Tolliver,,34,32
137,2,8:07.0,S. Johnson misses 3-pt jump shot from 25 ft,,34,32
138,2,8:06.0,,Defensive rebound by S. Larkin,34,32
139,2,7:54.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),34,34
140,2,7:36.0,S. Johnson misses 2-pt jump shot from 7 ft,,34,34
141,2,7:35.0,,Defensive rebound by Team,34,34
142,2,7:35.0,Loose ball foul by A. Baynes (drawn by T. Robinson),,34,34
143,2,7:35.0,,T. Young enters the game for T. Robinson,34,34
144,2,7:35.0,M. Morris enters the game for S. Johnson,,34,34
145,2,7:27.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),34,36
146,2,7:13.0,B. Jennings misses 3-pt jump shot from 24 ft,,34,36
147,2,7:12.0,,Defensive rebound by A. Bargnani,34,36
148,2,7:03.0,,Shooting foul by A. Baynes (drawn by M. Brown),34,36
149,2,7:03.0,,M. Brown makes free throw 1 of 2,34,37
150,2,7:03.0,K. Caldwell-Pope enters the game for D. Hilliard,,34,37
151,2,7:03.0,A. Drummond enters the game for A. Baynes,,34,37
152,2,7:03.0,,M. Brown makes free throw 2 of 2,34,38
153,2,6:51.0,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Jennings),,37,38
154,2,6:37.0,,Turnover by T. Young (lost ball),37,38
155,2,6:22.0,K. Caldwell-Pope makes 2-pt jump shot from 21 ft (assist by B. Jennings),,39,38
156,2,6:11.0,,Shooting foul by K. Caldwell-Pope (drawn by M. Brown),39,38
157,2,6:11.0,,M. Brown makes free throw 1 of 2,39,39
158,2,6:11.0,,B. Lopez enters the game for A. Bargnani,39,39
159,2,6:11.0,,M. Brown makes free throw 2 of 2,39,40
160,2,5:56.0,M. Morris misses 2-pt jump shot from 10 ft,,39,40
161,2,5:55.0,Offensive rebound by Team,,39,40
162,2,5:55.0,,Loose ball foul by B. Lopez (drawn by A. Tolliver),39,40
163,2,5:55.0,Official timeout,,39,40
164,2,5:55.0,E. İlyasova enters the game for A. Tolliver,,39,40
165,2,5:55.0,R. Jackson enters the game for B. Jennings,,39,40
166,2,5:42.0,M. Morris makes 2-pt jump shot from 14 ft,,41,40
167,2,5:29.0,,S. Larkin makes 2-pt layup at rim (assist by B. Lopez),41,42
168,2,5:06.0,A. Drummond makes 2-pt dunk at rim,,43,42
169,2,4:52.0,,B. Lopez makes 2-pt layup at rim (assist by S. Larkin),43,44
170,2,4:38.0,R. Jackson makes 3-pt jump shot from 24 ft,,46,44
171,2,4:13.0,,T. Young makes 2-pt layup from 2 ft (assist by S. Larkin),46,46
172,2,3:56.0,E. İlyasova makes 2-pt jump shot from 21 ft (assist by M. Morris),,48,46
173,2,3:37.0,,M. Brown makes 2-pt jump shot from 21 ft (assist by S. Larkin),48,48
174,2,3:24.0,Detroit full timeout,,48,48
175,2,3:24.0,,J. Johnson enters the game for B. Bogdanović,48,48
176,2,3:24.0,,W. Ellington enters the game for M. Brown,48,48
177,2,3:18.0,R. Jackson makes 2-pt layup from 1 ft,,50,48
178,2,2:59.0,,B. Lopez makes 2-pt jump shot from 10 ft (assist by J. Johnson),50,50
179,2,2:40.0,A. Drummond misses 2-pt hook shot from 4 ft,,50,50
180,2,2:39.0,,Defensive rebound by B. Lopez,50,50
181,2,2:26.0,,T. Young makes 2-pt hook shot from 6 ft (assist by S. Larkin),50,52
182,2,2:14.0,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,,50,52
183,2,2:13.0,,Defensive rebound by J. Johnson,50,52
184,2,2:07.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by S. Larkin),50,55
185,2,1:38.0,R. Jackson misses 3-pt jump shot from 27 ft,,50,55
186,2,1:36.0,,Defensive rebound by T. Young,50,55
187,2,1:25.0,,J. Johnson misses 2-pt layup at rim,50,55
188,2,1:24.0,Defensive rebound by A. Drummond,,50,55
189,2,1:17.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,50,55
190,2,1:16.0,Offensive rebound by M. Morris,,50,55
191,2,1:05.0,Shooting foul by S. Larkin (drawn by M. Morris),,50,55
192,2,1:05.0,M. Morris makes free throw 1 of 2,,51,55
193,2,1:05.0,M. Morris makes free throw 2 of 2,,52,55
194,2,1:01.0,,Turnover by S. Larkin (lost ball),52,55
195,2,0:45.0,A. Drummond misses 2-pt hook shot from 4 ft,,52,55
196,2,0:44.0,Offensive rebound by E. İlyasova,,52,55
197,2,0:34.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft,,54,55
198,2,0:26.0,S. Johnson enters the game for M. Morris,,54,55
199,2,0:14.0,,J. Johnson makes 2-pt hook shot from 7 ft,54,57
200,2,0:03.0,R. Jackson misses 2-pt jump shot from 11 ft,,54,57
201,2,0:02.0,,Defensive rebound by J. Johnson,54,57
202,2,0:01.0,,J. Johnson misses 3-pt jump shot from 66 ft,54,57
203,2,0:00.0,,Offensive rebound by Team,54,57
204,3,11:44.0,,J. Johnson misses 3-pt jump shot from 24 ft,54,57
205,3,11:43.0,Defensive rebound by K. Caldwell-Pope,,54,57
206,3,11:28.0,Turnover by M. Morris (traveling),,54,57
207,3,11:14.0,,W. Ellington misses 2-pt jump shot from 17 ft,54,57
208,3,11:13.0,Defensive rebound by A. Drummond,,54,57
209,3,11:06.0,E. İlyasova misses 3-pt jump shot from 25 ft,,54,57
210,3,11:05.0,Offensive rebound by R. Jackson,,54,57
211,3,10:57.0,R. Jackson misses 2-pt jump shot from 11 ft,,54,57
212,3,10:56.0,,Defensive rebound by T. Young,54,57
213,3,10:42.0,,Personal foul by R. Jackson (drawn by D. Sloan),54,57
214,3,10:36.0,,B. Lopez misses 2-pt layup from 2 ft,54,57
215,3,10:35.0,Defensive rebound by A. Drummond,,54,57
216,3,10:22.0,M. Morris misses 3-pt jump shot from 24 ft,,54,57
217,3,10:21.0,,Defensive rebound by T. Young,54,57
218,3,10:13.0,,D. Sloan misses 2-pt jump shot from 8 ft,54,57
219,3,10:12.0,Defensive rebound by A. Drummond,,54,57
220,3,9:58.0,R. Jackson misses 2-pt jump shot from 10 ft,,54,57
221,3,9:57.0,Offensive rebound by R. Jackson,,54,57
222,3,9:54.0,E. İlyasova misses 3-pt jump shot from 24 ft,,54,57
223,3,9:53.0,Offensive rebound by A. Drummond,,54,57
224,3,9:51.0,A. Drummond makes 2-pt layup at rim,,56,57
225,3,9:30.0,,B. Lopez makes 2-pt layup at rim,56,59
226,3,9:18.0,R. Jackson misses 2-pt layup from 1 ft,,56,59
227,3,9:17.0,Offensive rebound by A. Drummond,,56,59
228,3,9:16.0,A. Drummond makes 2-pt layup from 1 ft,,58,59
229,3,9:01.0,,B. Lopez makes 2-pt jump shot from 15 ft,58,61
230,3,8:33.0,M. Morris misses 3-pt jump shot from 27 ft,,58,61
231,3,8:32.0,,Defensive rebound by W. Ellington,58,61
232,3,8:22.0,,B. Lopez makes 2-pt jump shot from 21 ft (assist by J. Johnson),58,63
233,3,8:09.0,R. Jackson misses 2-pt jump shot from 10 ft,,58,63
234,3,8:08.0,,Defensive rebound by T. Young,58,63
235,3,7:51.0,,W. Ellington misses 3-pt jump shot from 23 ft,58,63
236,3,7:50.0,,Offensive rebound by Team,58,63
237,3,7:48.0,,Turnover by J. Johnson (bad pass; steal by E. İlyasova),58,63
238,3,7:44.0,E. İlyasova misses 2-pt dunk at rim (block by T. Young),,58,63
239,3,7:43.0,Offensive rebound by Team,,58,63
240,3,7:32.0,E. İlyasova makes 2-pt layup at rim (assist by A. Drummond),,60,63
241,3,7:06.0,,D. Sloan misses 2-pt jump shot from 6 ft,60,63
242,3,7:05.0,Defensive rebound by R. Jackson,,60,63
243,3,6:55.0,E. İlyasova misses 2-pt jump shot from 22 ft,,60,63
244,3,6:54.0,Offensive rebound by A. Drummond,,60,63
245,3,6:53.0,A. Drummond makes 2-pt layup from 1 ft,,62,63
246,3,6:53.0,,Brooklyn full timeout,62,63
247,3,6:32.0,,B. Lopez misses 2-pt layup from 2 ft,62,63
248,3,6:31.0,Defensive rebound by A. Drummond,,62,63
249,3,6:25.0,R. Jackson makes 2-pt layup from 1 ft,,64,63
250,3,6:11.0,,J. Johnson misses 3-pt jump shot from 24 ft,64,63
251,3,6:10.0,Defensive rebound by M. Morris,,64,63
252,3,6:00.0,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,,64,63
253,3,5:59.0,,Defensive rebound by W. Ellington,64,63
254,3,5:39.0,,Shooting foul by M. Morris (drawn by T. Young),64,63
255,3,5:39.0,,T. Young makes free throw 1 of 2,64,64
256,3,5:39.0,B. Jennings enters the game for R. Jackson,,64,64
257,3,5:39.0,,T. Young makes free throw 2 of 2,64,65
258,3,5:28.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,66,65
259,3,5:12.0,,T. Young misses 2-pt layup from 2 ft,66,65
260,3,5:11.0,Defensive rebound by M. Morris,,66,65
261,3,5:06.0,,B. Bogdanović enters the game for J. Johnson,66,65
262,3,4:55.0,M. Morris makes 2-pt jump shot from 13 ft,,68,65
263,3,4:39.0,,W. Ellington misses 2-pt jump shot from 17 ft,68,65
264,3,4:38.0,Defensive rebound by B. Jennings,,68,65
265,3,4:33.0,Shooting foul by T. Young (drawn by E. İlyasova),,68,65
266,3,4:33.0,E. İlyasova makes free throw 1 of 2,,69,65
267,3,4:33.0,,A. Bargnani enters the game for T. Young,69,65
268,3,4:33.0,E. İlyasova makes free throw 2 of 2,,70,65
269,3,4:20.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,70,65
270,3,4:19.0,Defensive rebound by A. Drummond,,70,65
271,3,4:12.0,Personal foul by B. Bogdanović (drawn by M. Morris),,70,65
272,3,4:12.0,,S. Larkin enters the game for D. Sloan,70,65
273,3,3:59.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Jennings),,72,65
274,3,3:59.0,Shooting foul by W. Ellington (drawn by K. Caldwell-Pope),,72,65
275,3,3:59.0,,M. Brown enters the game for W. Ellington,72,65
276,3,3:59.0,K. Caldwell-Pope makes free throw 1 of 1,,73,65
277,3,3:45.0,,Turnover by M. Brown (lost ball; steal by A. Drummond),73,65
278,3,3:37.0,A. Drummond makes 2-pt dunk at rim (assist by B. Jennings),,75,65
279,3,3:37.0,,Brooklyn full timeout,75,65
280,3,3:37.0,S. Johnson enters the game for M. Morris,,75,65
281,3,3:18.0,,B. Lopez misses 2-pt jump shot from 17 ft,75,65
282,3,3:16.0,Defensive rebound by S. Johnson,,75,65
283,3,3:12.0,Turnover by S. Johnson (bad pass; steal by S. Larkin),,75,65
284,3,3:09.0,,M. Brown misses 2-pt layup from 1 ft (block by E. İlyasova),75,65
285,3,3:07.0,Defensive rebound by E. İlyasova,,75,65
286,3,3:00.0,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by B. Lopez),,75,65
287,3,2:59.0,Offensive rebound by K. Caldwell-Pope,,75,65
288,3,2:58.0,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by M. Brown),,75,65
289,3,2:57.0,,Defensive rebound by S. Larkin,75,65
290,3,2:53.0,,B. Bogdanović misses 2-pt layup from 1 ft,75,65
291,3,2:51.0,,Offensive rebound by B. Bogdanović,75,65
292,3,2:49.0,,B. Bogdanović makes 2-pt layup from 1 ft,75,67
293,3,2:25.0,S. Johnson misses 3-pt jump shot from 25 ft,,75,67
294,3,2:24.0,,Defensive rebound by S. Larkin,75,67
295,3,2:16.0,,A. Bargnani makes 2-pt jump shot from 17 ft (assist by S. Larkin),75,69
296,3,1:52.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,78,69
297,3,1:29.0,,A. Bargnani makes 2-pt jump shot from 13 ft (assist by S. Larkin),78,71
298,3,1:12.0,Offensive foul by A. Drummond (drawn by S. Larkin),,78,71
299,3,1:12.0,Turnover by A. Drummond (offensive foul),,78,71
300,3,1:12.0,Detroit full timeout,,78,71
301,3,1:12.0,A. Tolliver enters the game for E. İlyasova,,78,71
302,3,0:56.0,,Shooting foul by K. Caldwell-Pope (drawn by A. Bargnani),78,71
303,3,0:56.0,,A. Bargnani makes free throw 1 of 2,78,72
304,3,0:56.0,,A. Bargnani makes free throw 2 of 2,78,73
305,3,0:44.0,A. Tolliver misses 3-pt jump shot from 24 ft,,78,73
306,3,0:43.0,,Defensive rebound by B. Bogdanović,78,73
307,3,0:31.0,,S. Larkin makes 2-pt layup from 2 ft (assist by A. Bargnani),78,75
308,3,0:13.0,S. Johnson misses 2-pt layup from 2 ft (block by B. Lopez),,78,75
309,3,0:12.0,,Defensive rebound by Team,78,75
310,3,0:02.0,,S. Larkin misses 2-pt jump shot from 7 ft,78,75
311,3,0:00.0,,Offensive rebound by Team,78,75
312,4,11:47.0,S. Johnson makes 2-pt jump shot from 18 ft,,80,75
313,4,11:31.0,,Turnover by M. Brown (lost ball; steal by S. Johnson),80,75
314,4,11:30.0,Detroit full timeout,,80,75
315,4,11:12.0,M. Morris misses 2-pt jump shot from 18 ft,,80,75
316,4,11:11.0,Offensive rebound by A. Baynes,,80,75
317,4,11:06.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by A. Baynes),,83,75
318,4,10:54.0,,Shooting foul by A. Tolliver (drawn by A. Bargnani),83,75
319,4,10:54.0,,A. Bargnani makes free throw 1 of 2,83,76
320,4,10:54.0,,A. Bargnani makes free throw 2 of 2,83,77
321,4,10:39.0,B. Jennings misses 3-pt jump shot from 24 ft,,83,77
322,4,10:38.0,,Defensive rebound by Team,83,77
323,4,10:19.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by S. Larkin),83,80
324,4,9:59.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,86,80
325,4,9:45.0,,M. Brown makes 3-pt jump shot from 23 ft (assist by S. Larkin),86,83
326,4,9:17.0,S. Johnson misses 2-pt jump shot from 12 ft,,86,83
327,4,9:16.0,,Defensive rebound by S. Larkin,86,83
328,4,9:08.0,,A. Bargnani makes 2-pt jump shot from 16 ft (assist by S. Larkin),86,85
329,4,9:07.0,Detroit full timeout,,86,85
330,4,9:07.0,R. Jackson enters the game for B. Jennings,,86,85
331,4,8:54.0,Turnover by A. Baynes (lost ball; steal by T. Robinson),,86,85
332,4,8:49.0,,T. Robinson misses 2-pt layup from 1 ft,86,85
333,4,8:47.0,Defensive rebound by A. Baynes,,86,85
334,4,8:43.0,Turnover by S. Johnson (traveling),,86,85
335,4,8:32.0,,Turnover by S. Larkin (bad pass),86,85
336,4,8:16.0,A. Tolliver makes 2-pt layup from 1 ft (assist by R. Jackson),,88,85
337,4,7:54.0,,T. Robinson makes 2-pt dunk at rim (assist by S. Larkin),88,87
338,4,7:38.0,R. Jackson misses 3-pt jump shot from 30 ft,,88,87
339,4,7:37.0,Offensive rebound by Team,,88,87
340,4,7:37.0,K. Caldwell-Pope enters the game for S. Johnson,,88,87
341,4,7:24.0,M. Morris misses 2-pt jump shot from 21 ft,,88,87
342,4,7:23.0,Offensive rebound by A. Tolliver,,88,87
343,4,7:15.0,R. Jackson misses 2-pt jump shot from 4 ft,,88,87
344,4,7:14.0,Offensive rebound by A. Baynes,,88,87
345,4,7:12.0,A. Baynes misses 2-pt layup from 2 ft,,88,87
346,4,7:11.0,,Defensive rebound by T. Robinson,88,87
347,4,7:02.0,,A. Bargnani makes 2-pt jump shot from 9 ft (assist by S. Larkin),88,89
348,4,6:40.0,Shooting foul by T. Robinson (drawn by A. Baynes),,88,89
349,4,6:40.0,A. Baynes makes 2-pt hook shot from 6 ft (assist by R. Jackson),,90,89
350,4,6:40.0,,D. Sloan enters the game for S. Larkin,90,89
351,4,6:40.0,A. Baynes misses free throw 1 of 1,,90,89
352,4,6:39.0,Offensive rebound by M. Morris,,90,89
353,4,6:23.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,,92,89
354,4,6:20.0,,Brooklyn full timeout,92,89
355,4,6:20.0,A. Drummond enters the game for A. Baynes,,92,89
356,4,6:20.0,,B. Lopez enters the game for T. Robinson,92,89
357,4,6:20.0,,J. Johnson enters the game for M. Brown,92,89
358,4,5:56.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,92,89
359,4,5:55.0,Defensive rebound by K. Caldwell-Pope,,92,89
360,4,5:35.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,92,89
361,4,5:34.0,,Defensive rebound by D. Sloan,92,89
362,4,5:23.0,,Turnover by J. Johnson (bad pass),92,89
363,4,5:23.0,,T. Young enters the game for A. Bargnani,92,89
364,4,5:23.0,,W. Ellington enters the game for B. Bogdanović,92,89
365,4,5:12.0,R. Jackson makes 2-pt layup from 1 ft,,94,89
366,4,4:50.0,,B. Lopez makes 2-pt jump shot from 8 ft,94,91
367,4,4:31.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,94,91
368,4,4:30.0,,Defensive rebound by D. Sloan,94,91
369,4,4:13.0,,T. Young misses 2-pt jump shot from 17 ft,94,91
370,4,4:12.0,Defensive rebound by A. Drummond,,94,91
371,4,4:02.0,R. Jackson misses 2-pt jump shot from 4 ft,,94,91
372,4,4:00.0,,Defensive rebound by J. Johnson,94,91
373,4,3:54.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Johnson),94,93
374,4,3:38.0,A. Tolliver misses 3-pt jump shot from 25 ft,,94,93
375,4,3:37.0,,Defensive rebound by D. Sloan,94,93
376,4,3:26.0,,T. Young misses 2-pt layup from 1 ft,94,93
377,4,3:25.0,Defensive rebound by A. Tolliver,,94,93
378,4,3:15.0,R. Jackson misses 3-pt jump shot from 24 ft,,94,93
