,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
32,1,6:39.0,,Defensive rebound by L. James,12,13
33,1,6:31.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by L. James),12,15
34,1,6:06.0,G. Monroe misses 2-pt jump shot from 17 ft,,12,15
35,1,6:06.0,,Defensive rebound by J. Cunningham,12,15
36,1,6:02.0,,Shooting foul by M. Carter-Williams (drawn by J. Cunningham),12,15
37,1,6:02.0,,J. Cunningham makes free throw 1 of 2,12,16
38,1,6:02.0,,T. Thompson enters the game for T. Mozgov,12,16
39,1,6:02.0,,J. Cunningham makes free throw 2 of 2,12,17
40,1,5:56.0,Milwaukee full timeout,,12,17
41,1,5:56.0,J. Bayless enters the game for J. Parker,,12,17
42,1,5:50.0,K. Middleton makes 2-pt jump shot from 10 ft (assist by G. Antetokounmpo),,14,17
43,1,5:50.0,Shooting foul by J. Smith (drawn by K. Middleton),,14,17
44,1,5:50.0,K. Middleton makes free throw 1 of 1,,15,17
45,1,5:29.0,,J. Smith misses 2-pt jump shot from 14 ft,15,17
46,1,5:29.0,Defensive rebound by Team,,15,17
47,1,5:03.0,K. Middleton misses 2-pt jump shot from 13 ft,,15,17
48,1,5:03.0,,Defensive rebound by T. Thompson,15,17
49,1,4:56.0,,Shooting foul by J. Bayless (drawn by J. Cunningham),15,17
50,1,4:56.0,,J. Cunningham misses free throw 1 of 2,15,17
51,1,4:56.0,,Offensive rebound by Team,15,17
52,1,4:56.0,,J. Cunningham makes free throw 2 of 2,15,18
53,1,4:43.0,Turnover by M. Carter-Williams (traveling),,15,18
54,1,4:30.0,,Turnover by J. Cunningham (lost ball; steal by G. Monroe),15,18
55,1,4:23.0,M. Carter-Williams misses 2-pt layup from 1 ft,,15,18
56,1,4:22.0,Offensive rebound by M. Carter-Williams,,15,18
57,1,4:12.0,J. Bayless makes 2-pt jump shot from 22 ft (assist by M. Carter-Williams),,17,18
58,1,3:54.0,,L. James makes 2-pt layup from 1 ft,17,20
59,1,3:43.0,Turnover by K. Middleton (bad pass),,17,20
60,1,3:30.0,,L. James misses 2-pt jump shot from 7 ft,17,20
61,1,3:28.0,,Offensive rebound by T. Thompson,17,20
62,1,3:28.0,,T. Thompson misses 2-pt jump shot from 1 ft,17,20
63,1,3:24.0,Defensive rebound by G. Monroe,,17,20
64,1,3:14.0,G. Antetokounmpo makes 2-pt dunk at rim,,19,20
65,1,2:56.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by L. James),19,23
66,1,2:36.0,G. Monroe misses 2-pt hook shot from 11 ft,,19,23
67,1,2:34.0,,Defensive rebound by L. James,19,23
68,1,2:26.0,,J. Jones misses 3-pt jump shot from 24 ft,19,23
69,1,2:26.0,Defensive rebound by G. Antetokounmpo,,19,23
70,1,2:08.0,G. Antetokounmpo makes 2-pt jump shot from 14 ft (assist by K. Middleton),,21,23
71,1,2:07.0,,Cleveland full timeout,21,23
72,1,2:07.0,,M. Dellavedova enters the game for L. James,21,23
73,1,2:07.0,,R. Jefferson enters the game for J. Smith,21,23
74,1,2:07.0,J. Henson enters the game for G. Monroe,,21,23
75,1,2:07.0,O. Mayo enters the game for K. Middleton,,21,23
76,1,2:07.0,G. Vásquez enters the game for M. Carter-Williams,,21,23
77,1,1:55.0,,Personal foul by O. Mayo (drawn by M. Dellavedova),21,23
78,1,1:43.0,,J. Jones makes 2-pt jump shot from 10 ft (assist by M. Dellavedova),21,25
79,1,1:28.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Vásquez),,23,25
80,1,1:11.0,,M. Dellavedova misses 2-pt layup at rim (block by J. Henson),23,25
81,1,1:10.0,Defensive rebound by G. Antetokounmpo,,23,25
82,1,0:57.0,,Offensive charge foul by G. Vásquez (drawn by J. Cunningham),23,25
83,1,0:57.0,Turnover by G. Vásquez (offensive foul),,23,25
84,1,0:34.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),23,28
85,1,0:18.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft,,23,28
86,1,0:18.0,,Defensive rebound by T. Thompson,23,28
87,1,0:00.0,,J. Cunningham misses 3-pt jump shot from 22 ft,23,28
88,1,0:00.0,,Offensive rebound by Team,23,28
89,2,11:44.0,,R. Jefferson misses 3-pt jump shot from 22 ft,23,28
90,2,11:44.0,,Offensive rebound by Team,23,28
91,2,11:39.0,,J. Jones misses 3-pt jump shot from 25 ft,23,28
92,2,11:39.0,Defensive rebound by O. Mayo,,23,28
93,2,11:23.0,O. Mayo misses 3-pt jump shot from 24 ft,,23,28
94,2,11:23.0,,Defensive rebound by J. Cunningham,23,28
95,2,11:15.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,23,28
96,2,11:14.0,Defensive rebound by G. Vásquez,,23,28
97,2,11:04.0,J. Bayless makes 2-pt jump shot from 17 ft,,25,28
98,2,10:42.0,,T. Thompson makes 2-pt layup from 1 ft (assist by J. Jones),25,30
99,2,10:33.0,Personal foul by M. Dellavedova (drawn by J. Parker),,25,30
100,2,10:33.0,,K. Love enters the game for J. Jones,25,30
101,2,10:22.0,J. Bayless misses 2-pt jump shot from 17 ft,,25,30
102,2,10:21.0,,Defensive rebound by J. Cunningham,25,30
103,2,10:15.0,,K. Love makes 2-pt layup at rim (assist by R. Jefferson),25,32
104,2,9:43.0,J. Parker makes 2-pt layup from 1 ft,,27,32
105,2,9:26.0,,T. Thompson makes 2-pt dunk at rim (assist by J. Cunningham),27,34
106,2,9:08.0,J. Bayless makes 2-pt layup from 1 ft,,29,34
107,2,8:56.0,,K. Love misses 3-pt jump shot from 25 ft,29,34
108,2,8:56.0,,Offensive rebound by Team,29,34
109,2,8:56.0,Loose ball foul by J. Henson (drawn by T. Thompson),,29,34
110,2,8:56.0,Official timeout,,29,34
111,2,8:56.0,,J. Smith enters the game for J. Cunningham,29,34
112,2,8:48.0,,Turnover by K. Love (bad pass; steal by O. Mayo),29,34
113,2,8:43.0,Turnover by G. Vásquez (lost ball; steal by K. Love),,29,34
114,2,8:36.0,,K. Love makes 2-pt layup at rim (assist by T. Thompson),29,36
115,2,8:21.0,J. Parker makes 2-pt layup from 1 ft (assist by G. Vásquez),,31,36
116,2,8:04.0,,Turnover by K. Love (bad pass; steal by O. Mayo),31,36
117,2,8:02.0,Turnover by J. Parker (lost ball; steal by R. Jefferson),,31,36
118,2,8:00.0,,R. Jefferson misses 2-pt layup from 1 ft,31,36
119,2,7:59.0,,Offensive rebound by K. Love,31,36
120,2,7:59.0,,Shooting foul by O. Mayo (drawn by K. Love),31,36
121,2,7:59.0,,K. Love makes free throw 1 of 2,31,37
122,2,7:59.0,,T. Mozgov enters the game for T. Thompson,31,37
123,2,7:59.0,,K. Love makes free throw 2 of 2,31,38
124,2,7:44.0,J. Bayless misses 3-pt jump shot from 22 ft,,31,38
125,2,7:44.0,,Defensive rebound by K. Love,31,38
126,2,7:22.0,,R. Jefferson makes 2-pt jump shot from 10 ft (assist by M. Dellavedova),31,40
127,2,7:09.0,G. Monroe enters the game for J. Henson,,31,40
128,2,7:09.0,,L. James enters the game for R. Jefferson,31,40
129,2,7:09.0,G. Antetokounmpo enters the game for J. Bayless,,31,40
130,2,7:06.0,Turnover by G. Monroe (bad pass),,31,40
131,2,6:46.0,,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),31,43
132,2,6:42.0,Milwaukee full timeout,,31,43
133,2,6:42.0,M. Carter-Williams enters the game for G. Vásquez,,31,43
134,2,6:42.0,K. Middleton enters the game for O. Mayo,,31,43
135,2,6:24.0,G. Monroe misses 2-pt layup at rim,,31,43
136,2,6:24.0,,Defensive rebound by K. Love,31,43
137,2,6:18.0,,T. Mozgov misses 2-pt layup at rim,31,43
138,2,6:17.0,Defensive rebound by G. Monroe,,31,43
139,2,6:06.0,M. Carter-Williams makes 2-pt jump shot from 5 ft (assist by G. Monroe),,33,43
140,2,6:06.0,Shooting foul by T. Mozgov (drawn by M. Carter-Williams),,33,43
141,2,6:06.0,M. Carter-Williams misses free throw 1 of 1,,33,43
142,2,6:05.0,,Defensive rebound by K. Love,33,43
143,2,5:38.0,,L. James makes 2-pt jump shot from 11 ft,33,45
144,2,5:15.0,K. Middleton misses 2-pt jump shot from 19 ft,,33,45
145,2,5:14.0,,Defensive rebound by M. Dellavedova,33,45
146,2,5:09.0,,L. James makes 2-pt layup at rim (assist by M. Dellavedova),33,47
147,2,4:47.0,J. Parker misses 2-pt jump shot from 6 ft,,33,47
148,2,4:47.0,,Defensive rebound by K. Love,33,47
149,2,4:46.0,,Turnover by K. Love (bad pass),33,47
150,2,4:46.0,,J. Cunningham enters the game for M. Dellavedova,33,47
151,2,4:46.0,,R. Jefferson enters the game for L. James,33,47
152,2,4:46.0,J. O'Bryant enters the game for J. Parker,,33,47
153,2,4:41.0,Personal foul by J. Cunningham (drawn by M. Carter-Williams),,33,47
154,2,4:32.0,G. Antetokounmpo makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),,36,47
155,2,4:08.0,,J. Smith makes 2-pt jump shot from 21 ft,36,49
156,2,3:49.0,G. Monroe misses 2-pt jump shot from 7 ft,,36,49
157,2,3:48.0,,Defensive rebound by K. Love,36,49
158,2,3:39.0,,Personal foul by M. Carter-Williams (drawn by J. Cunningham),36,49
159,2,3:28.0,,J. Smith makes 2-pt jump shot from 15 ft,36,51
160,2,3:17.0,M. Carter-Williams makes 2-pt jump shot from 4 ft,,38,51
161,2,3:17.0,Shooting foul by J. Cunningham (drawn by M. Carter-Williams),,38,51
162,2,3:17.0,,L. James enters the game for J. Cunningham,38,51
163,2,3:17.0,M. Carter-Williams makes free throw 1 of 1,,39,51
164,2,2:57.0,,Cleveland full timeout,39,51
165,2,2:51.0,,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),39,54
166,2,2:42.0,Personal foul by T. Mozgov (drawn by G. Monroe),,39,54
167,2,2:42.0,G. Monroe makes free throw 1 of 2,,40,54
168,2,2:42.0,,T. Thompson enters the game for T. Mozgov,40,54
169,2,2:42.0,G. Monroe misses free throw 2 of 2,,40,54
170,2,2:41.0,,Defensive rebound by K. Love,40,54
171,2,2:29.0,,Personal foul by J. O'Bryant (drawn by L. James),40,54
172,2,2:29.0,,M. Dellavedova enters the game for K. Love,40,54
173,2,2:29.0,J. Bayless enters the game for J. O'Bryant,,40,54
174,2,2:21.0,,Shooting foul by M. Carter-Williams (drawn by M. Dellavedova),40,54
175,2,2:21.0,,M. Dellavedova misses free throw 1 of 2,40,54
176,2,2:21.0,,Offensive rebound by Team,40,54
177,2,2:21.0,G. Vásquez enters the game for M. Carter-Williams,,40,54
178,2,2:21.0,,M. Dellavedova makes free throw 2 of 2,40,55
179,2,2:02.0,G. Vásquez misses 2-pt layup from 2 ft,,40,55
180,2,2:01.0,,Defensive rebound by L. James,40,55
181,2,1:56.0,,R. Jefferson misses 2-pt layup at rim,40,55
182,2,1:56.0,,Offensive rebound by L. James,40,55
183,2,1:56.0,,L. James makes 2-pt layup at rim,40,57
184,2,1:56.0,,Shooting foul by J. Bayless (drawn by L. James),40,57
185,2,1:56.0,,L. James makes free throw 1 of 1,40,58
186,2,1:42.0,Shooting foul by R. Jefferson (drawn by K. Middleton),,40,58
187,2,1:42.0,K. Middleton makes free throw 1 of 2,,41,58
188,2,1:42.0,K. Middleton makes free throw 2 of 2,,42,58
189,2,1:27.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),42,60
190,2,1:27.0,,Shooting foul by K. Middleton (drawn by T. Thompson),42,60
191,2,1:27.0,,T. Thompson makes free throw 1 of 1,42,61
192,2,1:17.0,Personal foul by T. Thompson (drawn by G. Monroe),,42,61
193,2,1:17.0,G. Monroe misses free throw 1 of 2,,42,61
194,2,1:17.0,Offensive rebound by Team,,42,61
195,2,1:17.0,G. Monroe misses free throw 2 of 2,,42,61
196,2,1:16.0,,Defensive rebound by T. Thompson,42,61
197,2,0:56.0,,L. James misses 2-pt jump shot from 13 ft,42,61
198,2,0:55.0,,Offensive rebound by T. Thompson,42,61
199,2,0:45.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),42,63
200,2,0:41.0,Flagrant foul type 1 by R. Jefferson (drawn by K. Middleton),,42,63
201,2,0:41.0,K. Middleton makes flagrant free throw 1 of 2,,43,63
202,2,0:41.0,K. Middleton makes flagrant free throw 2 of 2,,44,63
203,2,0:32.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,46,63
204,2,0:13.0,,L. James misses 2-pt layup from 1 ft,46,63
205,2,0:12.0,Defensive rebound by G. Antetokounmpo,,46,63
206,2,0:03.0,G. Monroe misses 2-pt jump shot from 7 ft (block by R. Jefferson),,46,63
207,2,0:03.0,Offensive rebound by Team,,46,63
208,2,0:00.0,Shooting foul by J. Smith (drawn by G. Antetokounmpo),,46,63
209,2,0:00.0,G. Antetokounmpo makes free throw 1 of 2,,47,63
210,2,0:00.0,G. Antetokounmpo makes free throw 2 of 2,,48,63
211,3,11:45.0,,Turnover by L. James (bad pass),48,63
212,3,11:33.0,Turnover by G. Monroe (bad pass),,48,63
213,3,11:07.0,,J. Smith misses 3-pt jump shot from 22 ft,48,63
214,3,11:07.0,Defensive rebound by J. Parker,,48,63
215,3,10:58.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,48,63
216,3,10:57.0,,Defensive rebound by L. James,48,63
217,3,10:49.0,,Personal foul by J. Parker (drawn by K. Love),48,63
218,3,10:39.0,,L. James makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),48,65
219,3,10:16.0,K. Middleton misses 2-pt jump shot from 1 ft,,48,65
220,3,10:10.0,Offensive rebound by G. Monroe,,48,65
221,3,10:10.0,G. Monroe makes 2-pt layup from 1 ft,,50,65
222,3,9:57.0,,J. Smith misses 3-pt jump shot from 25 ft,50,65
223,3,9:57.0,,Offensive rebound by T. Thompson,50,65
224,3,9:36.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),50,68
225,3,9:08.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,52,68
226,3,8:52.0,,Personal foul by G. Antetokounmpo (drawn by K. Love),52,68
227,3,8:49.0,,Offensive foul by L. James (drawn by M. Carter-Williams),52,68
228,3,8:49.0,,Turnover by L. James (offensive foul),52,68
229,3,8:41.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),,54,68
230,3,8:18.0,,K. Love misses 3-pt jump shot from 24 ft (block by J. Parker),54,68
231,3,8:17.0,,Offensive rebound by K. Love,54,68
232,3,8:15.0,,K. Love misses 2-pt jump shot from 8 ft,54,68
233,3,8:13.0,,Offensive rebound by T. Thompson,54,68
234,3,8:13.0,,T. Thompson misses 2-pt jump shot at rim,54,68
235,3,8:11.0,Defensive rebound by G. Monroe,,54,68
236,3,8:05.0,M. Carter-Williams makes 2-pt jump shot from 14 ft,,56,68
237,3,7:48.0,,Personal foul by M. Carter-Williams (drawn by K. Love),56,68
238,3,7:33.0,,L. James makes 2-pt jump shot from 19 ft (assist by J. Smith),56,70
239,3,7:14.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,56,70
240,3,7:14.0,,Defensive rebound by T. Thompson,56,70
241,3,7:11.0,,Cleveland full timeout,56,70
242,3,7:11.0,,J. Jones enters the game for K. Love,56,70
243,3,6:58.0,,J. Smith misses 3-pt jump shot from 24 ft,56,70
244,3,6:58.0,Defensive rebound by G. Monroe,,56,70
245,3,6:38.0,M. Carter-Williams makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),,58,70
246,3,6:19.0,,Turnover by M. Dellavedova (bad pass; steal by G. Antetokounmpo),58,70
247,3,6:11.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),,60,70
248,3,5:47.0,,Shooting foul by G. Antetokounmpo (drawn by L. James),60,70
249,3,5:47.0,,L. James makes free throw 1 of 2,60,71
250,3,5:47.0,,A. Varejão enters the game for T. Thompson,60,71
251,3,5:47.0,,J. Cunningham enters the game for M. Dellavedova,60,71
252,3,5:47.0,,L. James makes free throw 2 of 2,60,72
253,3,5:22.0,M. Carter-Williams misses 2-pt jump shot from 13 ft,,60,72
254,3,5:18.0,Offensive rebound by G. Antetokounmpo,,60,72
255,3,5:18.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,62,72
256,3,5:03.0,,Personal foul by K. Middleton (drawn by J. Jones),62,72
257,3,5:03.0,,J. Jones misses free throw 1 of 2,62,72
258,3,5:03.0,,Offensive rebound by Team,62,72
259,3,5:03.0,,J. Jones makes free throw 2 of 2,62,73
260,3,4:46.0,G. Monroe makes 2-pt layup at rim,,64,73
261,3,4:46.0,Loose ball foul by M. Carter-Williams (drawn by J. Cunningham),,64,73
262,3,4:46.0,G. Vásquez enters the game for M. Carter-Williams,,64,73
263,3,4:46.0,,J. Cunningham makes free throw 1 of 2,64,74
264,3,4:46.0,,J. Cunningham makes free throw 2 of 2,64,75
265,3,4:27.0,Shooting foul by A. Varejão (drawn by J. Parker),,64,75
266,3,4:27.0,J. Parker makes free throw 1 of 2,,65,75
267,3,4:27.0,,K. Love enters the game for J. Jones,65,75
268,3,4:27.0,J. Parker makes free throw 2 of 2,,66,75
269,3,4:15.0,,L. James makes 3-pt jump shot from 25 ft (assist by J. Cunningham),66,78
270,3,3:51.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft,,68,78
271,3,3:35.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by J. Cunningham),68,80
272,3,3:24.0,Shooting block foul by A. Varejão (drawn by G. Monroe),,68,80
273,3,3:24.0,G. Monroe makes free throw 1 of 2,,69,80
274,3,3:24.0,,M. Dellavedova enters the game for L. James,69,80
275,3,3:24.0,J. Bayless enters the game for G. Antetokounmpo,,69,80
276,3,3:24.0,J. O'Bryant enters the game for J. Parker,,69,80
277,3,3:24.0,,R. Jefferson enters the game for J. Smith,69,80
278,3,3:24.0,G. Monroe makes free throw 2 of 2,,70,80
279,3,3:14.0,,Turnover by R. Jefferson (step out of bounds),70,80
280,3,3:02.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by G. Vásquez),,72,80
281,3,2:39.0,,J. Cunningham makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),72,82
282,3,2:21.0,K. Middleton makes 2-pt jump shot from 10 ft (assist by G. Vásquez),,74,82
283,3,2:00.0,,A. Varejão makes 2-pt jump shot from 17 ft (assist by J. Cunningham),74,84
284,3,1:40.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by J. O'Bryant),,77,84
285,3,1:19.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,77,84
286,3,1:19.0,Defensive rebound by J. O'Bryant,,77,84
287,3,0:54.0,G. Vásquez misses 2-pt jump shot from 22 ft,,77,84
288,3,0:53.0,,Defensive rebound by A. Varejão,77,84
289,3,0:42.0,,Turnover by J. Cunningham (lost ball; steal by G. Vásquez),77,84
290,3,0:39.0,Shooting foul by R. Jefferson (drawn by K. Middleton),,77,84
291,3,0:39.0,Milwaukee full timeout,,77,84
292,3,0:39.0,J. Henson enters the game for G. Monroe,,77,84
293,3,0:39.0,K. Middleton makes free throw 1 of 2,,78,84
294,3,0:39.0,K. Middleton makes free throw 2 of 2,,79,84
295,3,0:22.0,,R. Jefferson misses 2-pt jump shot from 20 ft,79,84
296,3,0:21.0,,Offensive rebound by A. Varejão,79,84
297,3,0:21.0,,A. Varejão makes 2-pt layup at rim,79,86
298,3,0:00.0,K. Middleton misses 2-pt jump shot from 6 ft,,79,86
299,3,0:00.0,Offensive rebound by Team,,79,86
300,4,11:47.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Love),,79,86
301,4,11:47.0,,Defensive rebound by Team,79,86
302,4,11:27.0,,K. Love misses 2-pt jump shot from 8 ft,79,86
303,4,11:25.0,Defensive rebound by J. Bayless,,79,86
304,4,11:15.0,Turnover by J. Bayless (bad pass),,79,86
305,4,11:03.0,,Personal foul by G. Antetokounmpo (drawn by K. Love),79,86
306,4,10:59.0,,Personal foul by J. Bayless (drawn by M. Dellavedova),79,86
307,4,10:50.0,,Personal foul by G. Vásquez (drawn by R. Jefferson),79,86
308,4,10:50.0,,L. James enters the game for R. Jefferson,79,86
309,4,10:35.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by K. Love),79,89
310,4,10:21.0,J. Bayless misses 2-pt jump shot from 16 ft,,79,89
311,4,10:20.0,,Defensive rebound by K. Love,79,89
312,4,10:03.0,Violation by J. Henson (kicked ball),,79,89
313,4,9:54.0,,Shooting foul by J. Henson (drawn by A. Varejão),79,89
314,4,9:54.0,,A. Varejão makes free throw 1 of 2,79,90
315,4,9:54.0,,A. Varejão misses free throw 2 of 2,79,90
316,4,9:54.0,,Offensive rebound by L. James,79,90
317,4,9:35.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by M. Dellavedova),79,92
318,4,9:20.0,Offensive foul by G. Vásquez (drawn by L. James),,79,92
319,4,9:20.0,Turnover by G. Vásquez (offensive foul),,79,92
320,4,9:11.0,,Turnover by L. James (offensive foul),79,92
321,4,9:11.0,,Offensive foul by L. James (drawn by J. Bayless),79,92
322,4,9:03.0,O. Mayo makes 3-pt jump shot from 24 ft (assist by J. Bayless),,82,92
323,4,8:40.0,,J. Smith misses 3-pt jump shot from 25 ft,82,92
324,4,8:39.0,,Offensive rebound by K. Love,82,92
325,4,8:39.0,,K. Love makes 2-pt layup from 1 ft,82,94
326,4,8:39.0,,Shooting foul by J. Bayless (drawn by K. Love),82,94
327,4,8:39.0,Official timeout,,82,94
328,4,8:39.0,J. Parker enters the game for J. Bayless,,82,94
329,4,8:39.0,K. Middleton enters the game for J. Henson,,82,94
330,4,8:39.0,,K. Love makes free throw 1 of 1,82,95
331,4,8:27.0,Personal foul by J. Smith (drawn by G. Vásquez),,82,95
332,4,8:19.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,84,95
333,4,8:08.0,,K. Love misses 2-pt layup at rim,84,95
334,4,8:06.0,,Offensive rebound by K. Love,84,95
335,4,8:06.0,,K. Love misses 2-pt jump shot from 1 ft,84,95
336,4,8:05.0,,Offensive rebound by K. Love,84,95
337,4,8:02.0,,M. Dellavedova makes 2-pt jump shot from 4 ft (assist by A. Varejão),84,97
338,4,7:47.0,G. Vásquez misses 3-pt jump shot from 24 ft,,84,97
339,4,7:46.0,,Defensive rebound by J. Smith,84,97
340,4,7:38.0,,K. Love misses 2-pt layup from 1 ft,84,97
341,4,7:35.0,Defensive rebound by K. Middleton,,84,97
342,4,7:29.0,K. Middleton misses 2-pt layup at rim,,84,97
343,4,7:27.0,Offensive rebound by G. Antetokounmpo,,84,97
344,4,7:27.0,G. Antetokounmpo makes 2-pt layup at rim,,86,97
345,4,7:05.0,,Personal foul by K. Middleton (drawn by L. James),86,97
346,4,7:05.0,,L. James makes free throw 1 of 2,86,98
347,4,7:05.0,,L. James makes free throw 2 of 2,86,99
348,4,6:55.0,K. Middleton misses 3-pt jump shot from 25 ft,,86,99
349,4,6:54.0,,Defensive rebound by K. Love,86,99
350,4,6:40.0,,Offensive foul by M. Dellavedova (drawn by O. Mayo),86,99
351,4,6:40.0,,Turnover by M. Dellavedova (offensive foul),86,99
352,4,6:40.0,,T. Thompson enters the game for A. Varejão,86,99
353,4,6:20.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Vásquez),,88,99
354,4,6:07.0,,Turnover by L. James (bad pass; steal by G. Antetokounmpo),88,99
355,4,5:55.0,J. Parker makes 2-pt layup at rim (assist by K. Middleton),,90,99
356,4,5:55.0,,Cleveland full timeout,90,99
357,4,5:46.0,,Personal foul by K. Middleton (drawn by L. James),90,99
358,4,5:46.0,,L. James misses free throw 1 of 2,90,99
359,4,5:46.0,,Offensive rebound by Team,90,99
360,4,5:46.0,,L. James makes free throw 2 of 2,90,100
361,4,5:36.0,Personal foul by T. Thompson (drawn by J. Parker),,90,100
362,4,5:30.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,92,100
363,4,5:16.0,,Personal foul by K. Middleton (drawn by L. James),92,100
364,4,5:16.0,Technical foul by K. Middleton,,92,100
365,4,5:16.0,,M. Dellavedova makes technical free throw,92,101
366,4,5:16.0,G. Monroe enters the game for K. Middleton,,92,101
367,4,5:16.0,,L. James makes free throw 1 of 2,92,102
368,4,5:16.0,,L. James makes free throw 2 of 2,92,103
369,4,5:16.0,Milwaukee full timeout,,92,103
370,4,5:16.0,M. Carter-Williams enters the game for O. Mayo,,92,103
371,4,5:16.0,J. Bayless enters the game for G. Vásquez,,92,103
372,4,4:57.0,G. Monroe misses 2-pt jump shot from 6 ft,,92,103
373,4,4:57.0,,Defensive rebound by K. Love,92,103
374,4,4:57.0,,Personal foul by J. Parker (drawn by K. Love),92,103
375,4,4:57.0,,K. Love makes free throw 1 of 2,92,104
376,4,4:57.0,,K. Love makes free throw 2 of 2,92,105
377,4,4:37.0,Personal foul by T. Thompson (drawn by G. Antetokounmpo),,92,105
378,4,4:37.0,G. Antetokounmpo makes free throw 1 of 2,,93,105
379,4,4:37.0,G. Antetokounmpo makes free throw 2 of 2,,94,105
