,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
73,1,2:16.0,,Defensive rebound by L. Galloway,20,19
74,1,2:09.0,M. Hezonja enters the game for E. Payton,,20,19
75,1,2:09.0,,Turnover by C. Anthony (lost ball; steal by A. Gordon),20,19
76,1,1:58.0,A. Nicholson makes 2-pt layup from 1 ft,,22,19
77,1,1:36.0,,L. Thomas makes 2-pt jump shot from 16 ft,22,21
78,1,1:18.0,Turnover by V. Oladipo (bad pass; steal by L. Thomas),,22,21
79,1,1:14.0,,Turnover by L. Thomas (lost ball),22,21
80,1,1:01.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,25,21
81,1,0:45.0,,C. Anthony misses 2-pt jump shot from 17 ft,25,21
82,1,0:44.0,Defensive rebound by V. Oladipo,,25,21
83,1,0:36.0,V. Oladipo makes 2-pt layup at rim,,27,21
84,1,0:24.0,,Personal foul by M. Hezonja (drawn by A. Afflalo),27,21
85,1,0:24.0,,D. Williams enters the game for C. Anthony,27,21
86,1,0:24.0,,S. Vujačić enters the game for A. Afflalo,27,21
87,1,0:14.0,,Turnover by S. Vujačić (bad pass; steal by A. Gordon),27,21
88,1,0:09.0,M. Hezonja makes 2-pt layup from 1 ft (assist by V. Oladipo),,29,21
89,1,0:00.0,,D. Williams misses 3-pt jump shot from 25 ft,29,21
90,1,0:00.0,,Offensive rebound by Team,29,21
91,2,11:47.0,,L. Galloway misses 2-pt jump shot from 16 ft,29,21
92,2,11:46.0,Defensive rebound by A. Gordon,,29,21
93,2,11:26.0,A. Nicholson misses 2-pt hook shot from 7 ft,,29,21
94,2,11:25.0,,Defensive rebound by K. Séraphin,29,21
95,2,11:14.0,,K. Séraphin makes 2-pt jump shot from 6 ft,29,23
96,2,10:51.0,A. Nicholson misses 2-pt jump shot from 3 ft,,29,23
97,2,10:50.0,,Defensive rebound by S. Vujačić,29,23
98,2,10:43.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Vujačić),29,26
99,2,10:29.0,Turnover by V. Oladipo (palming),,29,26
100,2,10:13.0,,S. Vujačić misses 3-pt jump shot from 24 ft,29,26
101,2,10:12.0,Defensive rebound by J. Smith,,29,26
102,2,9:58.0,Shooting foul by L. Galloway (drawn by V. Oladipo),,29,26
103,2,9:58.0,V. Oladipo misses free throw 1 of 3,,29,26
104,2,9:58.0,Offensive rebound by Team,,29,26
105,2,9:58.0,V. Oladipo makes free throw 2 of 3,,30,26
106,2,9:58.0,V. Oladipo makes free throw 3 of 3,,31,26
107,2,9:42.0,Violation by M. Hezonja (kicked ball),,31,26
108,2,9:38.0,,Personal foul by A. Gordon (drawn by L. Thomas),31,26
109,2,9:28.0,,Shooting foul by A. Nicholson (drawn by D. Williams),31,26
110,2,9:28.0,,D. Williams makes free throw 1 of 2,31,27
111,2,9:28.0,,D. Williams misses free throw 2 of 2,31,27
112,2,9:25.0,Defensive rebound by A. Nicholson,,31,27
113,2,9:11.0,J. Smith makes 2-pt layup from 2 ft (assist by M. Hezonja),,33,27
114,2,9:00.0,,S. Vujačić misses 2-pt layup from 1 ft (block by M. Hezonja),33,27
115,2,9:00.0,Defensive rebound by Team,,33,27
116,2,9:00.0,,Loose ball foul by K. Séraphin (drawn by J. Smith),33,27
117,2,8:41.0,A. Nicholson misses 2-pt hook shot from 1 ft,,33,27
118,2,8:40.0,,Defensive rebound by L. Thomas,33,27
119,2,8:19.0,,D. Williams misses 3-pt jump shot from 22 ft,33,27
120,2,8:18.0,Defensive rebound by A. Gordon,,33,27
121,2,8:05.0,V. Oladipo misses 2-pt jump shot from 20 ft,,33,27
122,2,8:02.0,Offensive rebound by J. Smith,,33,27
123,2,8:00.0,Turnover by J. Smith (bad pass; steal by S. Vujačić),,33,27
124,2,7:52.0,,D. Williams makes 2-pt dunk at rim,33,29
125,2,7:35.0,A. Gordon misses 2-pt jump shot from 18 ft,,33,29
126,2,7:35.0,,Defensive rebound by D. Williams,33,29
127,2,7:27.0,,D. Williams misses 2-pt layup from 1 ft,33,29
128,2,7:26.0,Defensive rebound by J. Smith,,33,29
129,2,7:19.0,A. Nicholson misses 3-pt jump shot from 25 ft,,33,29
130,2,7:18.0,Offensive rebound by M. Hezonja,,33,29
131,2,7:15.0,M. Hezonja makes 2-pt layup at rim,,35,29
132,2,7:07.0,,New York full timeout,35,29
133,2,7:07.0,T. Harris enters the game for J. Smith,,35,29
134,2,7:07.0,C. Frye enters the game for A. Gordon,,35,29
135,2,7:07.0,N. Vučević enters the game for A. Nicholson,,35,29
136,2,7:07.0,E. Fournier enters the game for V. Oladipo,,35,29
137,2,7:07.0,,C. Anthony enters the game for K. Séraphin,35,29
138,2,7:07.0,,K. Porziņģis enters the game for L. Thomas,35,29
139,2,7:07.0,,R. Lopez enters the game for D. Williams,35,29
140,2,7:07.0,,A. Afflalo enters the game for S. Vujačić,35,29
141,2,6:50.0,,A. Afflalo misses 2-pt jump shot from 20 ft,35,29
142,2,6:49.0,Defensive rebound by E. Fournier,,35,29
143,2,6:38.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,38,29
144,2,6:21.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by C. Anthony),38,31
145,2,5:58.0,T. Harris misses 3-pt jump shot from 23 ft,,38,31
146,2,5:57.0,,Defensive rebound by K. Porziņģis,38,31
147,2,5:53.0,,Shooting foul by E. Fournier (drawn by L. Galloway),38,31
148,2,5:53.0,Official timeout,,38,31
149,2,5:53.0,,L. Galloway makes free throw 1 of 2,38,32
150,2,5:53.0,,L. Galloway makes free throw 2 of 2,38,33
151,2,5:30.0,N. Vučević misses 2-pt jump shot from 5 ft (block by R. Lopez),,38,33
152,2,5:29.0,Offensive rebound by N. Vučević,,38,33
153,2,5:27.0,T. Harris misses 2-pt layup at rim (block by K. Porziņģis),,38,33
154,2,5:26.0,,Defensive rebound by L. Galloway,38,33
155,2,5:19.0,,A. Afflalo misses 3-pt jump shot from 23 ft,38,33
156,2,5:19.0,Defensive rebound by N. Vučević,,38,33
157,2,5:10.0,C. Frye makes 3-pt jump shot from 23 ft (assist by M. Hezonja),,41,33
158,2,4:57.0,,K. Porziņģis makes 2-pt dunk at rim (assist by A. Afflalo),41,35
159,2,4:39.0,M. Hezonja makes 2-pt jump shot from 23 ft,,43,35
160,2,4:16.0,,C. Anthony misses 2-pt layup from 1 ft (block by N. Vučević),43,35
161,2,4:14.0,Defensive rebound by E. Fournier,,43,35
162,2,4:06.0,E. Fournier misses 3-pt jump shot from 24 ft,,43,35
163,2,4:05.0,,Defensive rebound by K. Porziņģis,43,35
164,2,3:46.0,,K. Porziņģis misses 2-pt jump shot from 22 ft,43,35
165,2,3:46.0,Defensive rebound by E. Fournier,,43,35
166,2,3:31.0,N. Vučević misses 2-pt hook shot from 4 ft,,43,35
167,2,3:29.0,,Defensive rebound by R. Lopez,43,35
168,2,3:09.0,,L. Galloway makes 2-pt jump shot from 3 ft,43,37
169,2,3:09.0,,Shooting foul by M. Hezonja (drawn by L. Galloway),43,37
170,2,3:09.0,S. Napier enters the game for M. Hezonja,,43,37
171,2,3:09.0,,L. Galloway makes free throw 1 of 1,43,38
172,2,2:54.0,N. Vučević misses 2-pt jump shot from 15 ft,,43,38
173,2,2:53.0,,Defensive rebound by C. Anthony,43,38
174,2,2:44.0,,C. Anthony misses 2-pt jump shot from 22 ft,43,38
175,2,2:43.0,Defensive rebound by N. Vučević,,43,38
176,2,2:34.0,N. Vučević makes 2-pt layup at rim (assist by S. Napier),,45,38
177,2,2:18.0,,C. Anthony makes 2-pt jump shot from 22 ft,45,40
178,2,2:04.0,T. Harris misses 2-pt jump shot from 15 ft,,45,40
179,2,2:04.0,,Defensive rebound by A. Afflalo,45,40
180,2,1:58.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,45,40
181,2,1:57.0,Defensive rebound by N. Vučević,,45,40
182,2,1:53.0,Orlando full timeout,,45,40
183,2,1:53.0,,J. Calderón enters the game for L. Galloway,45,40
184,2,1:41.0,C. Frye makes 2-pt dunk at rim (assist by S. Napier),,47,40
185,2,1:23.0,,K. Porziņģis misses 3-pt jump shot from 22 ft,47,40
186,2,1:22.0,Defensive rebound by S. Napier,,47,40
187,2,1:08.0,C. Frye misses 2-pt jump shot from 23 ft,,47,40
188,2,1:07.0,,Defensive rebound by R. Lopez,47,40
189,2,0:59.0,,C. Anthony makes 2-pt jump shot from 17 ft,47,42
190,2,0:48.0,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Fournier),,50,42
191,2,0:33.0,,Personal foul by T. Harris (drawn by C. Anthony),50,42
192,2,0:33.0,,C. Anthony makes free throw 1 of 2,50,43
193,2,0:33.0,,L. Thomas enters the game for K. Porziņģis,50,43
194,2,0:33.0,,C. Anthony misses free throw 2 of 2,50,43
195,2,0:32.0,Defensive rebound by S. Napier,,50,43
196,2,0:10.0,E. Fournier makes 2-pt layup at rim,,52,43
197,2,0:01.0,,C. Anthony makes 3-pt jump shot from 25 ft,52,46
198,2,0:00.0,T. Harris misses 3-pt jump shot from 40 ft,,52,46
199,2,0:00.0,Offensive rebound by Team,,52,46
200,3,11:42.0,,Personal foul by E. Fournier (drawn by A. Afflalo),52,46
201,3,11:28.0,,K. Porziņģis misses 2-pt jump shot from 13 ft (block by C. Frye),52,46
202,3,11:27.0,Defensive rebound by N. Vučević,,52,46
203,3,11:09.0,E. Fournier misses 2-pt layup at rim (block by R. Lopez),,52,46
204,3,11:08.0,Offensive rebound by N. Vučević,,52,46
205,3,11:06.0,N. Vučević makes 2-pt layup at rim,,54,46
206,3,10:55.0,,Shooting foul by N. Vučević (drawn by K. Porziņģis),54,46
207,3,10:55.0,,K. Porziņģis makes free throw 1 of 2,54,47
208,3,10:55.0,,K. Porziņģis makes free throw 2 of 2,54,48
209,3,10:42.0,S. Napier misses 3-pt jump shot from 24 ft,,54,48
210,3,10:41.0,,Defensive rebound by K. Porziņģis,54,48
211,3,10:17.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),54,51
212,3,9:51.0,N. Vučević makes 2-pt jump shot from 8 ft,,56,51
213,3,9:34.0,,Turnover by A. Afflalo (lost ball; steal by E. Fournier),56,51
214,3,9:28.0,E. Fournier misses 3-pt jump shot from 24 ft,,56,51
215,3,9:27.0,Offensive rebound by E. Fournier,,56,51
216,3,9:16.0,T. Harris makes 2-pt layup at rim,,58,51
217,3,9:03.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,58,51
218,3,9:03.0,Defensive rebound by T. Harris,,58,51
219,3,8:47.0,S. Napier misses 2-pt jump shot from 23 ft,,58,51
220,3,8:46.0,,Defensive rebound by A. Afflalo,58,51
221,3,8:32.0,,A. Afflalo misses 2-pt jump shot from 8 ft,58,51
222,3,8:31.0,,Offensive rebound by K. Porziņģis,58,51
223,3,8:21.0,,Personal foul by S. Napier (drawn by J. Calderón),58,51
224,3,8:21.0,,L. Thomas enters the game for K. Porziņģis,58,51
225,3,8:12.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by J. Calderón),58,53
226,3,7:49.0,E. Fournier misses 2-pt layup from 1 ft,,58,53
227,3,7:48.0,,Defensive rebound by R. Lopez,58,53
228,3,7:42.0,,L. Thomas makes 2-pt jump shot from 13 ft (assist by J. Calderón),58,55
229,3,7:17.0,S. Napier makes 3-pt jump shot from 24 ft,,61,55
230,3,7:04.0,,Turnover by J. Calderón (bad pass; steal by T. Harris),61,55
231,3,7:00.0,T. Harris makes 2-pt layup at rim (assist by S. Napier),,63,55
232,3,7:00.0,Shooting foul by J. Calderón (drawn by T. Harris),,63,55
233,3,7:00.0,T. Harris makes free throw 1 of 1,,64,55
234,3,6:51.0,,Offensive foul by C. Anthony (drawn by T. Harris),64,55
235,3,6:51.0,,Turnover by C. Anthony (offensive foul),64,55
236,3,6:34.0,S. Napier misses 2-pt layup at rim,,64,55
237,3,6:34.0,,Defensive rebound by R. Lopez,64,55
238,3,6:24.0,,Shooting foul by N. Vučević (drawn by L. Thomas),64,55
239,3,6:24.0,,L. Thomas makes 2-pt layup from 1 ft (assist by A. Afflalo),64,57
240,3,6:24.0,Orlando full timeout,,64,57
241,3,6:24.0,,L. Thomas makes free throw 1 of 1,64,58
242,3,6:05.0,N. Vučević makes 2-pt jump shot from 20 ft (assist by S. Napier),,66,58
243,3,5:44.0,,R. Lopez makes 2-pt layup from 1 ft (assist by L. Thomas),66,60
244,3,5:26.0,Personal foul by A. Afflalo (drawn by E. Fournier),,66,60
245,3,5:26.0,,L. Galloway enters the game for A. Afflalo,66,60
246,3,5:17.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by S. Napier),,68,60
247,3,5:02.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by L. Thomas),68,62
248,3,4:38.0,E. Fournier misses 2-pt layup from 1 ft,,68,62
249,3,4:38.0,,Defensive rebound by R. Lopez,68,62
250,3,4:29.0,,L. Galloway misses 3-pt jump shot from 26 ft,68,62
251,3,4:28.0,Defensive rebound by N. Vučević,,68,62
252,3,4:11.0,T. Harris makes 3-pt jump shot from 24 ft (assist by S. Napier),,71,62
253,3,3:57.0,,Personal foul by C. Frye (drawn by J. Calderón),71,62
254,3,3:57.0,V. Oladipo enters the game for C. Frye,,71,62
255,3,3:57.0,J. Smith enters the game for E. Fournier,,71,62
256,3,3:57.0,,J. Calderón makes free throw 1 of 2,71,63
257,3,3:57.0,,J. Calderón makes free throw 2 of 2,71,64
258,3,3:45.0,Turnover by S. Napier (lost ball; steal by J. Calderón),,71,64
259,3,3:38.0,,C. Anthony misses 2-pt jump shot from 20 ft,71,64
260,3,3:37.0,,Offensive rebound by L. Thomas,71,64
261,3,3:36.0,,J. Grant enters the game for J. Calderón,71,64
262,3,3:36.0,M. Hezonja enters the game for S. Napier,,71,64
263,3,3:29.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Anthony),71,67
264,3,3:01.0,T. Harris misses 2-pt jump shot from 12 ft,,71,67
265,3,3:00.0,,Defensive rebound by L. Galloway,71,67
266,3,2:50.0,,L. Thomas makes 2-pt layup from 1 ft (assist by L. Galloway),71,69
267,3,2:27.0,N. Vučević makes 2-pt layup at rim,,73,69
268,3,2:01.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by R. Lopez),73,71
269,3,1:36.0,N. Vučević makes 2-pt jump shot from 10 ft,,75,71
270,3,1:25.0,,L. Thomas makes 2-pt jump shot from 19 ft (assist by J. Grant),75,73
271,3,1:05.0,T. Harris makes 3-pt jump shot from 26 ft (assist by N. Vučević),,78,73
272,3,0:39.0,,L. Galloway misses 3-pt jump shot from 24 ft,78,73
273,3,0:39.0,Defensive rebound by N. Vučević,,78,73
274,3,0:19.0,Turnover by M. Hezonja (lost ball; steal by J. Grant),,78,73
275,3,0:14.0,,Turnover by L. Thomas (lost ball),78,73
276,3,0:14.0,,New York full timeout,78,73
277,3,0:14.0,,K. Porziņģis enters the game for C. Anthony,78,73
278,3,0:01.0,N. Vučević misses 2-pt jump shot from 20 ft,,78,73
279,3,0:01.0,,Defensive rebound by J. Grant,78,73
280,4,11:53.0,Turnover by M. Hezonja (lost ball; steal by J. Grant),,78,73
281,4,11:49.0,,J. Grant makes 2-pt dunk at rim,78,75
282,4,11:33.0,Offensive foul by J. Smith (drawn by L. Thomas),,78,75
283,4,11:33.0,Turnover by J. Smith (offensive foul),,78,75
284,4,11:19.0,,Offensive foul by K. Porziņģis (drawn by M. Hezonja),78,75
285,4,11:19.0,,Turnover by K. Porziņģis (offensive foul),78,75
286,4,10:54.0,M. Hezonja makes 2-pt jump shot from 17 ft,,80,75
287,4,10:36.0,,Personal foul by T. Harris (drawn by L. Thomas),80,75
288,4,10:36.0,A. Gordon enters the game for T. Harris,,80,75
289,4,10:26.0,,Shooting foul by V. Oladipo (drawn by L. Thomas),80,75
290,4,10:26.0,,L. Thomas makes free throw 1 of 2,80,76
291,4,10:26.0,,L. Thomas makes free throw 2 of 2,80,77
292,4,10:13.0,A. Nicholson misses 2-pt jump shot from 6 ft,,80,77
293,4,10:12.0,,Defensive rebound by K. Porziņģis,80,77
294,4,9:57.0,,Turnover by L. Galloway (bad pass),80,77
295,4,9:57.0,,Loose ball foul by D. Williams (drawn by V. Oladipo),80,77
296,4,9:38.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by A. Gordon),,83,77
297,4,9:22.0,,L. Galloway makes 2-pt layup at rim (assist by K. Porziņģis),83,79
298,4,9:08.0,Personal foul by J. Grant (drawn by M. Hezonja),,83,79
299,4,9:08.0,,C. Anthony enters the game for L. Thomas,83,79
300,4,8:52.0,M. Hezonja misses 3-pt jump shot from 39 ft,,83,79
301,4,8:50.0,Offensive rebound by Team,,83,79
302,4,8:50.0,Official timeout,,83,79
303,4,8:42.0,M. Hezonja misses 3-pt jump shot from 24 ft,,83,79
304,4,8:41.0,,Defensive rebound by C. Anthony,83,79
305,4,8:31.0,,D. Williams makes 2-pt layup at rim (assist by C. Anthony),83,81
306,4,8:14.0,M. Hezonja misses 3-pt jump shot from 24 ft,,83,81
307,4,8:13.0,,Defensive rebound by D. Williams,83,81
308,4,8:01.0,,K. Porziņģis misses 2-pt layup from 1 ft,83,81
309,4,8:00.0,,Offensive rebound by J. Grant,83,81
310,4,8:00.0,,J. Grant misses 2-pt layup at rim,83,81
311,4,7:59.0,Defensive rebound by V. Oladipo,,83,81
312,4,7:56.0,V. Oladipo makes 2-pt layup from 1 ft,,85,81
313,4,7:32.0,,J. Grant makes 2-pt jump shot from 4 ft,85,83
314,4,7:23.0,V. Oladipo misses 2-pt layup from 2 ft (block by K. Porziņģis),,85,83
315,4,7:22.0,Offensive rebound by Team,,85,83
316,4,7:22.0,,A. Afflalo enters the game for L. Galloway,85,83
317,4,7:22.0,E. Fournier enters the game for A. Nicholson,,85,83
318,4,7:22.0,T. Harris enters the game for M. Hezonja,,85,83
319,4,7:22.0,N. Vučević enters the game for A. Gordon,,85,83
320,4,7:22.0,,R. Lopez enters the game for K. Porziņģis,85,83
321,4,7:07.0,E. Fournier misses 3-pt jump shot from 24 ft,,85,83
322,4,7:06.0,Offensive rebound by J. Smith,,85,83
323,4,6:59.0,Personal foul by D. Williams (drawn by V. Oladipo),,85,83
324,4,6:59.0,,L. Thomas enters the game for D. Williams,85,83
325,4,6:44.0,T. Harris makes 2-pt jump shot from 13 ft,,87,83
326,4,6:21.0,,C. Anthony makes 2-pt jump shot from 12 ft,87,85
327,4,6:01.0,N. Vučević makes 2-pt hook shot from 5 ft,,89,85
328,4,5:45.0,,Personal foul by T. Harris (drawn by C. Anthony),89,85
329,4,5:45.0,,New York full timeout,89,85
330,4,5:32.0,,J. Grant misses 2-pt jump shot from 11 ft,89,85
331,4,5:32.0,Defensive rebound by E. Fournier,,89,85
332,4,5:19.0,Turnover by N. Vučević (lost ball),,89,85
333,4,5:00.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Anthony),89,88
334,4,4:36.0,N. Vučević misses 2-pt hook shot from 4 ft,,89,88
335,4,4:34.0,Offensive rebound by J. Smith,,89,88
336,4,4:23.0,V. Oladipo makes 2-pt jump shot from 9 ft,,91,88
337,4,4:12.0,,Personal foul by T. Harris (drawn by C. Anthony),91,88
338,4,4:01.0,,C. Anthony misses 3-pt jump shot from 25 ft,91,88
339,4,4:00.0,,Offensive rebound by R. Lopez,91,88
340,4,4:00.0,,R. Lopez makes 2-pt layup at rim,91,90
341,4,3:44.0,Shooting foul by C. Anthony (drawn by V. Oladipo),,91,90
342,4,3:44.0,V. Oladipo makes free throw 1 of 2,,92,90
343,4,3:44.0,V. Oladipo makes free throw 2 of 2,,93,90
344,4,3:24.0,,L. Thomas makes 2-pt layup at rim,93,92
345,4,3:02.0,N. Vučević makes 2-pt hook shot from 8 ft,,95,92
346,4,2:37.0,,Turnover by L. Thomas (lost ball),95,92
347,4,2:37.0,Orlando full timeout,,95,92
348,4,2:27.0,E. Fournier makes 2-pt layup from 1 ft,,97,92
349,4,2:14.0,,Personal foul by E. Fournier (drawn by J. Grant),97,92
350,4,2:14.0,,J. Grant makes free throw 1 of 2,97,93
351,4,2:14.0,,J. Grant makes free throw 2 of 2,97,94
352,4,2:02.0,E. Fournier makes 3-pt jump shot from 24 ft,,100,94
353,4,2:00.0,,New York full timeout,100,94
354,4,1:43.0,,J. Grant misses 2-pt jump shot from 13 ft,100,94
355,4,1:42.0,Defensive rebound by T. Harris,,100,94
356,4,1:22.0,N. Vučević makes 2-pt hook shot from 7 ft,,102,94
357,4,1:10.0,,Turnover by C. Anthony (lost ball; steal by T. Harris),102,94
358,4,1:07.0,V. Oladipo makes 2-pt dunk at rim (assist by T. Harris),,104,94
359,4,1:07.0,,New York full timeout,104,94
360,4,1:07.0,,L. Galloway enters the game for R. Lopez,104,94
361,4,1:07.0,,K. Porziņģis enters the game for J. Grant,104,94
362,4,0:59.0,,A. Afflalo misses 3-pt jump shot from 24 ft,104,94
363,4,0:58.0,Defensive rebound by Team,,104,94
364,4,0:35.0,V. Oladipo misses 2-pt jump shot from 9 ft,,104,94
365,4,0:34.0,,Defensive rebound by L. Galloway,104,94
366,4,0:29.0,,A. Afflalo makes 2-pt layup from 1 ft (assist by L. Galloway),104,96
367,4,0:23.0,Personal take foul by L. Galloway (drawn by E. Fournier),,104,96
368,4,0:23.0,E. Fournier makes free throw 1 of 2,,105,96
369,4,0:23.0,E. Fournier misses free throw 2 of 2,,105,96
370,4,0:23.0,,Defensive rebound by K. Porziņģis,105,96
371,4,0:16.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by L. Galloway),105,99
372,4,0:14.0,Personal take foul by C. Anthony (drawn by T. Harris),,105,99
373,4,0:14.0,T. Harris makes free throw 1 of 2,,106,99
374,4,0:14.0,T. Harris makes free throw 2 of 2,,107,99
375,4,0:08.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,107,99
376,4,0:07.0,,Offensive rebound by A. Afflalo,107,99
377,4,0:00.0,,L. Galloway misses 3-pt jump shot from 25 ft,107,99
378,4,0:00.0,,Offensive rebound by Team,107,99
