,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DENVER_ACTION,CHICAGO_SCORE,DENVER_SCORE
38,1,6:47.0,D. Rose misses 2-pt layup from 1 ft,,11,13
39,1,6:46.0,,Defensive rebound by N. Jokić,11,13
40,1,6:39.0,,Turnover by N. Jokić (bad pass; steal by B. Portis),11,13
41,1,6:29.0,T. Gibson makes 2-pt jump shot from 11 ft,,13,13
42,1,6:29.0,,Denver full timeout,13,13
43,1,6:07.0,,N. Jokić misses 2-pt hook shot from 2 ft,13,13
44,1,6:06.0,,Offensive rebound by N. Jokić,13,13
45,1,6:03.0,,N. Jokić misses 2-pt layup from 2 ft (block by T. Gibson),13,13
46,1,6:02.0,,Offensive rebound by N. Jokić,13,13
47,1,6:01.0,,N. Jokić misses 2-pt layup from 1 ft,13,13
48,1,6:00.0,Defensive rebound by D. Rose,,13,13
49,1,5:50.0,B. Portis misses 2-pt jump shot from 19 ft,,13,13
50,1,5:49.0,,Defensive rebound by G. Harris,13,13
51,1,5:40.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by E. Mudiay),13,16
52,1,5:26.0,D. Rose makes 2-pt layup from 1 ft,,15,16
53,1,5:14.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by K. Faried),15,18
54,1,4:58.0,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),,17,18
55,1,4:42.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by D. Gallinari),17,20
56,1,4:36.0,Chicago full timeout,,17,20
57,1,4:36.0,C. Felício enters the game for T. Gibson,,17,20
58,1,4:36.0,K. Hinrich enters the game for D. Rose,,17,20
59,1,4:28.0,B. Portis makes 2-pt jump shot from 15 ft (assist by J. Butler),,19,20
60,1,4:17.0,,W. Barton enters the game for G. Harris,19,20
61,1,4:17.0,,J. Lauvergne enters the game for K. Faried,19,20
62,1,4:12.0,,E. Mudiay misses 3-pt jump shot from 26 ft,19,20
63,1,4:11.0,Defensive rebound by J. Butler,,19,20
64,1,3:48.0,K. Hinrich misses 2-pt jump shot from 14 ft (block by E. Mudiay),,19,20
65,1,3:47.0,Offensive rebound by K. Hinrich,,19,20
66,1,3:46.0,Turnover by Team (shot clock),,19,20
67,1,3:33.0,,E. Mudiay makes 2-pt jump shot from 2 ft,19,22
68,1,3:17.0,E. Moore makes 2-pt jump shot from 2 ft,,21,22
69,1,3:00.0,,Turnover by D. Gallinari (lost ball; steal by J. Butler),21,22
70,1,3:00.0,Personal foul by N. Jokić (drawn by J. Butler),,21,22
71,1,3:00.0,,J. Nurkić enters the game for N. Jokić,21,22
72,1,2:44.0,Turnover by K. Hinrich (step out of bounds),,21,22
73,1,2:44.0,,R. Foye enters the game for E. Mudiay,21,22
74,1,2:26.0,,W. Barton misses 2-pt jump shot from 15 ft (block by E. Moore),21,22
75,1,2:24.0,,Offensive rebound by W. Barton,21,22
76,1,2:21.0,,W. Barton misses 2-pt layup at rim,21,22
77,1,2:19.0,,Offensive rebound by J. Lauvergne,21,22
78,1,2:19.0,,J. Lauvergne misses 2-pt layup at rim,21,22
79,1,2:17.0,Defensive rebound by K. Hinrich,,21,22
80,1,2:17.0,Shooting foul by D. Gallinari (drawn by B. Portis),,21,22
81,1,2:17.0,B. Portis misses free throw 1 of 2,,21,22
82,1,2:17.0,Offensive rebound by Team,,21,22
83,1,2:17.0,D. McDermott enters the game for E. Moore,,21,22
84,1,2:17.0,B. Portis misses free throw 2 of 2,,21,22
85,1,2:17.0,,Defensive rebound by J. Lauvergne,21,22
86,1,2:00.0,,Personal foul by K. Hinrich (drawn by D. Gallinari),21,22
87,1,1:56.0,,Shooting foul by C. Felício (drawn by D. Gallinari),21,22
88,1,1:56.0,,D. Gallinari makes free throw 1 of 2,21,23
89,1,1:56.0,,D. Gallinari makes free throw 2 of 2,21,24
90,1,1:40.0,Turnover by K. Hinrich (bad pass; steal by D. Gallinari),,21,24
91,1,1:37.0,,Shooting foul by B. Portis (drawn by D. Gallinari),21,24
92,1,1:37.0,,D. Gallinari makes free throw 1 of 2,21,25
93,1,1:37.0,,D. Gallinari makes free throw 2 of 2,21,26
94,1,1:22.0,J. Butler makes 2-pt layup from 1 ft (assist by C. Felício),,23,26
95,1,1:03.0,,W. Barton misses 2-pt jump shot from 9 ft,23,26
96,1,1:02.0,Defensive rebound by B. Portis,,23,26
97,1,1:00.0,Shooting foul by D. Gallinari (drawn by J. Butler),,23,26
98,1,1:00.0,J. Butler makes free throw 1 of 2,,24,26
99,1,1:00.0,,G. Harris enters the game for D. Gallinari,24,26
100,1,1:00.0,J. Butler misses free throw 2 of 2,,24,26
101,1,1:00.0,,Defensive rebound by Team,24,26
102,1,1:00.0,Loose ball foul by C. Felício (drawn by J. Nurkić),,24,26
103,1,1:00.0,,J. Nurkić makes free throw 1 of 2,24,27
104,1,1:00.0,T. Snell enters the game for C. Felício,,24,27
105,1,1:00.0,,J. Nurkić makes free throw 2 of 2,24,28
106,1,0:35.0,J. Butler misses 2-pt jump shot from 18 ft,,24,28
107,1,0:33.0,Offensive rebound by Team,,24,28
108,1,0:28.0,J. Butler makes 2-pt layup from 1 ft,,26,28
109,1,0:08.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Nurkić),26,30
110,1,0:02.0,K. Hinrich misses 2-pt layup at rim,,26,30
111,1,0:01.0,,Defensive rebound by J. Nurkić,26,30
112,2,11:43.0,B. Portis makes 2-pt layup from 1 ft (assist by A. Brooks),,28,30
113,2,11:20.0,,J. Lauvergne misses 2-pt layup from 1 ft,28,30
114,2,11:18.0,,Offensive rebound by J. Nurkić,28,30
115,2,11:18.0,,J. Nurkić misses 2-pt layup from 1 ft,28,30
116,2,11:17.0,Defensive rebound by K. Hinrich,,28,30
117,2,11:08.0,A. Brooks misses 3-pt jump shot from 24 ft,,28,30
118,2,11:07.0,,Defensive rebound by J. Nurkić,28,30
119,2,10:59.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by R. Foye),28,33
120,2,10:42.0,B. Portis misses 2-pt jump shot from 6 ft,,28,33
121,2,10:41.0,,Defensive rebound by R. Foye,28,33
122,2,10:33.0,,Turnover by J. Nurkić (lost ball; steal by B. Portis),28,33
123,2,10:20.0,K. Hinrich misses 3-pt jump shot from 22 ft,,28,33
124,2,10:19.0,,Defensive rebound by J. Nurkić,28,33
125,2,10:04.0,,Shooting foul by D. McDermott (drawn by J. Lauvergne),28,33
126,2,10:04.0,D. Rose enters the game for K. Hinrich,,28,33
127,2,10:04.0,,J. Lauvergne makes free throw 1 of 2,28,34
128,2,10:04.0,T. Gibson enters the game for B. Portis,,28,34
129,2,10:04.0,,Denver full timeout,28,34
130,2,10:04.0,,J. Lauvergne misses free throw 2 of 2,28,34
131,2,10:04.0,Defensive rebound by Team,,28,34
132,2,10:04.0,Personal foul by J. Nurkić (drawn by T. Gibson),,28,34
133,2,9:52.0,D. Rose misses 2-pt layup from 1 ft (block by J. Nurkić),,28,34
134,2,9:51.0,,Defensive rebound by J. Nurkić,28,34
135,2,9:40.0,,G. Harris misses 3-pt jump shot from 23 ft,28,34
136,2,9:39.0,,Offensive rebound by Team,28,34
137,2,9:30.0,,Turnover by J. Nurkić (lost ball; steal by D. Rose),28,34
138,2,9:25.0,Turnover by D. Rose (bad pass),,28,34
139,2,9:06.0,,J. Lauvergne misses 2-pt dunk at rim,28,34
140,2,9:06.0,Defensive rebound by D. Rose,,28,34
141,2,8:56.0,T. Snell misses 2-pt layup from 1 ft,,28,34
142,2,8:56.0,,Defensive rebound by J. Nurkić,28,34
143,2,8:50.0,,W. Barton makes 2-pt jump shot from 6 ft,28,36
144,2,8:38.0,Shooting foul by J. Nurkić (drawn by D. Rose),,28,36
145,2,8:38.0,Official timeout,,28,36
146,2,8:38.0,,E. Mudiay enters the game for J. Nurkić,28,36
147,2,8:38.0,D. Rose makes free throw 1 of 2,,29,36
148,2,8:38.0,D. Rose makes free throw 2 of 2,,30,36
149,2,8:24.0,,R. Foye misses 3-pt jump shot from 24 ft,30,36
150,2,8:24.0,Defensive rebound by Team,,30,36
151,2,8:24.0,,Loose ball foul by J. Lauvergne (drawn by T. Gibson),30,36
152,2,8:13.0,D. Rose makes 2-pt layup from 1 ft,,32,36
153,2,7:54.0,,E. Mudiay misses 2-pt layup at rim (block by T. Gibson),32,36
154,2,7:52.0,,Offensive rebound by G. Harris,32,36
155,2,7:49.0,,W. Barton misses 3-pt jump shot from 26 ft,32,36
156,2,7:48.0,Defensive rebound by D. Rose,,32,36
157,2,7:44.0,Turnover by D. McDermott (step out of bounds),,32,36
158,2,7:44.0,,N. Jokić enters the game for J. Lauvergne,32,36
159,2,7:34.0,,Personal foul by A. Brooks (drawn by E. Mudiay),32,36
160,2,7:34.0,J. Butler enters the game for T. Snell,,32,36
161,2,7:30.0,,W. Barton misses 2-pt jump shot from 20 ft,32,36
162,2,7:30.0,Defensive rebound by Team,,32,36
163,2,7:18.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by D. Rose),,35,36
164,2,7:15.0,,Denver full timeout,35,36
165,2,7:15.0,,D. Gallinari enters the game for R. Foye,35,36
166,2,6:56.0,,E. Mudiay misses 2-pt jump shot from 20 ft,35,36
167,2,6:56.0,Defensive rebound by D. Rose,,35,36
168,2,6:51.0,Shooting foul by N. Jokić (drawn by T. Gibson),,35,36
169,2,6:51.0,T. Gibson makes free throw 1 of 2,,36,36
170,2,6:51.0,T. Gibson misses free throw 2 of 2,,36,36
171,2,6:50.0,,Defensive rebound by W. Barton,36,36
172,2,6:30.0,,G. Harris makes 2-pt jump shot from 13 ft (assist by E. Mudiay),36,38
173,2,6:13.0,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),,38,38
174,2,6:00.0,,D. Gallinari makes 2-pt layup from 1 ft,38,40
175,2,5:38.0,J. Butler misses 2-pt jump shot from 3 ft,,38,40
176,2,5:38.0,,Defensive rebound by N. Jokić,38,40
177,2,5:31.0,,G. Harris misses 3-pt jump shot from 23 ft,38,40
178,2,5:30.0,Defensive rebound by T. Gibson,,38,40
179,2,5:19.0,Shooting foul by N. Jokić (drawn by A. Brooks),,38,40
180,2,5:19.0,A. Brooks makes free throw 1 of 2,,39,40
181,2,5:19.0,,K. Faried enters the game for N. Jokić,39,40
182,2,5:19.0,A. Brooks makes free throw 2 of 2,,40,40
183,2,5:04.0,,Turnover by W. Barton (traveling),40,40
184,2,4:46.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by J. Butler),,42,40
185,2,4:24.0,,W. Barton makes 2-pt jump shot from 11 ft,42,42
186,2,4:13.0,Turnover by J. Butler (bad pass; steal by E. Mudiay),,42,42
187,2,4:10.0,,K. Faried makes 2-pt layup from 1 ft (assist by E. Mudiay),42,44
188,2,4:10.0,,Shooting foul by D. McDermott (drawn by K. Faried),42,44
189,2,4:10.0,,K. Faried misses free throw 1 of 1,42,44
190,2,4:08.0,Defensive rebound by J. Butler,,42,44
191,2,4:01.0,J. Butler makes 2-pt jump shot from 9 ft,,44,44
192,2,4:01.0,Shooting block foul by K. Faried (drawn by J. Butler),,44,44
193,2,4:01.0,E. Moore enters the game for D. McDermott,,44,44
194,2,4:01.0,J. Butler makes free throw 1 of 1,,45,44
195,2,3:39.0,,D. Gallinari misses 2-pt jump shot from 6 ft,45,44
196,2,3:36.0,,Offensive rebound by W. Barton,45,44
197,2,3:36.0,,W. Barton makes 2-pt dunk at rim,45,46
198,2,3:25.0,D. Rose misses 2-pt layup from 1 ft,,45,46
199,2,3:22.0,Offensive rebound by T. Gibson,,45,46
200,2,3:22.0,T. Gibson misses 2-pt layup from 2 ft,,45,46
201,2,3:20.0,,Defensive rebound by K. Faried,45,46
202,2,3:15.0,,W. Barton misses 3-pt jump shot from 24 ft,45,46
203,2,3:13.0,,Offensive rebound by G. Harris,45,46
204,2,3:00.0,,E. Mudiay misses 2-pt jump shot from 18 ft,45,46
205,2,3:00.0,Defensive rebound by D. Rose,,45,46
206,2,2:58.0,Shooting foul by E. Mudiay (drawn by J. Butler),,45,46
207,2,2:58.0,Chicago full timeout,,45,46
208,2,2:58.0,J. Butler makes free throw 1 of 2,,46,46
209,2,2:58.0,J. Butler makes free throw 2 of 2,,47,46
210,2,2:47.0,,Shooting foul by A. Brooks (drawn by E. Mudiay),47,46
211,2,2:47.0,,E. Mudiay makes free throw 1 of 2,47,47
212,2,2:47.0,,J. Lauvergne enters the game for K. Faried,47,47
213,2,2:47.0,,E. Mudiay misses free throw 2 of 2,47,47
214,2,2:46.0,Defensive rebound by T. Gibson,,47,47
215,2,2:36.0,Shooting foul by W. Barton (drawn by J. Butler),,47,47
216,2,2:36.0,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),,49,47
217,2,2:36.0,J. Butler makes free throw 1 of 1,,50,47
218,2,2:22.0,,Shooting foul by T. Gibson (drawn by D. Gallinari),50,47
219,2,2:22.0,,D. Gallinari makes free throw 1 of 2,50,48
220,2,2:22.0,,D. Gallinari makes free throw 2 of 2,50,49
221,2,2:12.0,Personal foul by J. Lauvergne (drawn by D. Rose),,50,49
222,2,2:12.0,D. Rose misses free throw 1 of 2,,50,49
223,2,2:12.0,Offensive rebound by Team,,50,49
224,2,2:12.0,D. Rose makes free throw 2 of 2,,51,49
225,2,1:54.0,,D. Gallinari makes 2-pt jump shot from 18 ft,51,51
226,2,1:34.0,A. Brooks misses 2-pt hook shot from 6 ft,,51,51
227,2,1:29.0,,Defensive rebound by W. Barton,51,51
228,2,1:27.0,,W. Barton misses 2-pt layup from 2 ft (block by A. Brooks),51,51
229,2,1:26.0,,Offensive rebound by Team,51,51
230,2,1:18.0,,E. Mudiay misses 2-pt jump shot from 20 ft,51,51
231,2,1:16.0,Defensive rebound by Team,,51,51
232,2,1:06.0,Shooting block foul by J. Lauvergne (drawn by J. Butler),,51,51
233,2,1:06.0,Chicago full timeout,,51,51
234,2,1:06.0,,J. Hickson enters the game for J. Lauvergne,51,51
235,2,1:06.0,J. Butler misses free throw 1 of 2,,51,51
236,2,1:06.0,Offensive rebound by Team,,51,51
237,2,1:06.0,J. Butler makes free throw 2 of 2,,52,51
238,2,1:05.0,,Personal take foul by E. Moore (drawn by D. Gallinari),52,51
239,2,1:05.0,D. McDermott enters the game for J. Butler,,52,51
240,2,1:05.0,,D. Gallinari makes free throw 1 of 2,52,52
241,2,1:05.0,,D. Gallinari makes free throw 2 of 2,52,53
242,2,0:53.0,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Rose),,55,53
243,2,0:43.0,,W. Barton makes 2-pt layup from 2 ft,55,55
244,2,0:31.0,D. Rose misses 2-pt jump shot from 6 ft,,55,55
245,2,0:29.0,Offensive rebound by D. Rose,,55,55
246,2,0:19.0,E. Moore misses 2-pt jump shot from 12 ft,,55,55
247,2,0:18.0,Offensive rebound by D. Rose,,55,55
248,2,0:15.0,D. Rose misses 2-pt jump shot from 18 ft,,55,55
249,2,0:12.0,Offensive rebound by A. Brooks,,55,55
250,2,0:00.0,D. Rose makes 2-pt jump shot from 20 ft,,57,55
251,3,11:40.0,T. Gibson misses 2-pt jump shot from 5 ft,,57,55
252,3,11:39.0,,Defensive rebound by Team,57,55
253,3,11:25.0,,N. Jokić misses 2-pt jump shot from 14 ft,57,55
254,3,11:24.0,Defensive rebound by T. Snell,,57,55
255,3,11:10.0,D. Rose misses 2-pt jump shot from 8 ft,,57,55
256,3,11:09.0,,Defensive rebound by N. Jokić,57,55
257,3,11:02.0,,D. Gallinari misses 3-pt jump shot from 24 ft,57,55
258,3,11:01.0,,Offensive rebound by Team,57,55
259,3,11:01.0,Loose ball foul by C. Bairstow (drawn by K. Faried),,57,55
260,3,10:50.0,,Shooting foul by T. Snell (drawn by D. Gallinari),57,55
261,3,10:50.0,,D. Gallinari makes free throw 1 of 2,57,56
262,3,10:50.0,,D. Gallinari makes free throw 2 of 2,57,57
263,3,10:36.0,D. Rose makes 2-pt layup from 1 ft,,59,57
264,3,10:19.0,,Turnover by K. Faried (step out of bounds),59,57
265,3,10:07.0,C. Bairstow misses 2-pt layup from 2 ft (block by E. Mudiay),,59,57
266,3,10:06.0,Offensive rebound by Team,,59,57
267,3,9:57.0,C. Bairstow misses 2-pt jump shot from 17 ft,,59,57
268,3,9:57.0,,Defensive rebound by N. Jokić,59,57
269,3,9:49.0,,E. Mudiay misses 2-pt layup from 1 ft,59,57
270,3,9:48.0,Defensive rebound by D. Rose,,59,57
271,3,9:43.0,D. Rose makes 2-pt layup from 1 ft,,61,57
272,3,9:32.0,,D. Gallinari misses 2-pt layup from 3 ft (block by T. Snell),61,57
273,3,9:30.0,Defensive rebound by C. Bairstow,,61,57
274,3,9:25.0,E. Moore misses 2-pt jump shot from 6 ft,,61,57
275,3,9:24.0,,Defensive rebound by K. Faried,61,57
276,3,9:12.0,,N. Jokić misses 2-pt layup from 1 ft,61,57
277,3,9:10.0,,Offensive rebound by K. Faried,61,57
278,3,9:10.0,,K. Faried misses 2-pt layup at rim,61,57
279,3,9:09.0,Defensive rebound by T. Gibson,,61,57
280,3,9:04.0,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Rose),,64,57
281,3,9:04.0,,Denver full timeout,64,57
282,3,8:59.0,,Personal foul by T. Snell (drawn by D. Gallinari),64,57
283,3,8:44.0,,E. Mudiay misses 2-pt jump shot from 4 ft,64,57
284,3,8:43.0,Defensive rebound by C. Bairstow,,64,57
285,3,8:37.0,D. Rose misses 2-pt jump shot from 4 ft,,64,57
286,3,8:33.0,,Defensive rebound by N. Jokić,64,57
287,3,8:15.0,,D. Gallinari makes 2-pt jump shot from 19 ft,64,59
288,3,8:02.0,Shooting foul by N. Jokić (drawn by T. Gibson),,64,59
289,3,8:02.0,T. Gibson makes free throw 1 of 2,,65,59
290,3,8:02.0,,J. Lauvergne enters the game for N. Jokić,65,59
291,3,8:02.0,T. Gibson makes free throw 2 of 2,,66,59
292,3,7:52.0,,G. Harris misses 3-pt jump shot from 26 ft,66,59
293,3,7:51.0,Defensive rebound by C. Bairstow,,66,59
294,3,7:42.0,Shooting foul by J. Lauvergne (drawn by C. Bairstow),,66,59
295,3,7:42.0,C. Bairstow makes free throw 1 of 2,,67,59
296,3,7:42.0,C. Bairstow makes free throw 2 of 2,,68,59
297,3,7:29.0,,Offensive foul by K. Faried (drawn by D. Rose),68,59
298,3,7:29.0,,Turnover by K. Faried (offensive foul),68,59
299,3,7:29.0,B. Portis enters the game for C. Bairstow,,68,59
300,3,7:10.0,B. Portis misses 2-pt hook shot from 7 ft,,68,59
301,3,7:08.0,,Defensive rebound by K. Faried,68,59
302,3,7:05.0,,Shooting block foul by T. Snell (drawn by D. Gallinari),68,59
303,3,7:05.0,,D. Gallinari makes free throw 1 of 2,68,60
304,3,7:05.0,,D. Gallinari makes free throw 2 of 2,68,61
305,3,6:48.0,B. Portis misses 2-pt hook shot from 1 ft,,68,61
306,3,6:48.0,Offensive rebound by B. Portis,,68,61
307,3,6:48.0,B. Portis misses 2-pt layup from 1 ft,,68,61
308,3,6:46.0,Offensive rebound by B. Portis,,68,61
309,3,6:46.0,B. Portis misses 2-pt layup from 1 ft,,68,61
310,3,6:45.0,Offensive rebound by Team,,68,61
311,3,6:35.0,D. Rose misses 3-pt jump shot from 25 ft,,68,61
312,3,6:34.0,Offensive rebound by B. Portis,,68,61
313,3,6:30.0,T. Gibson makes 2-pt dunk at rim (assist by B. Portis),,70,61
314,3,6:09.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,70,61
315,3,6:09.0,Defensive rebound by B. Portis,,70,61
316,3,5:49.0,Turnover by E. Moore (bad pass),,70,61
317,3,5:49.0,,J. Nurkić enters the game for K. Faried,70,61
318,3,5:36.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by E. Mudiay),70,63
319,3,5:29.0,Chicago full timeout,,70,63
320,3,5:29.0,C. Bairstow enters the game for T. Gibson,,70,63
321,3,5:26.0,D. Rose makes 2-pt layup at rim (assist by C. Bairstow),,72,63
322,3,5:26.0,Shooting foul by J. Nurkić (drawn by D. Rose),,72,63
323,3,5:26.0,D. Rose misses free throw 1 of 1,,72,63
324,3,5:25.0,,Defensive rebound by J. Lauvergne,72,63
325,3,5:11.0,,G. Harris misses 2-pt layup at rim,72,63
326,3,5:11.0,Defensive rebound by C. Bairstow,,72,63
327,3,5:06.0,Turnover by E. Moore (bad pass; steal by E. Mudiay),,72,63
328,3,5:03.0,,Shooting block foul by C. Bairstow (drawn by E. Mudiay),72,63
329,3,5:03.0,,E. Mudiay makes free throw 1 of 2,72,64
330,3,5:03.0,D. McDermott enters the game for C. Bairstow,,72,64
331,3,5:03.0,,E. Mudiay makes free throw 2 of 2,72,65
332,3,4:45.0,D. Rose makes 2-pt jump shot from 15 ft,,74,65
333,3,4:32.0,,J. Lauvergne misses 2-pt layup from 2 ft,74,65
334,3,4:31.0,Defensive rebound by D. McDermott,,74,65
335,3,4:23.0,Turnover by D. Rose (bad pass),,74,65
336,3,4:23.0,,W. Barton enters the game for J. Lauvergne,74,65
337,3,4:15.0,,E. Mudiay makes 2-pt layup at rim,74,67
338,3,4:02.0,D. McDermott misses 2-pt layup from 2 ft (block by D. Gallinari),,74,67
339,3,3:59.0,Offensive rebound by D. McDermott,,74,67
340,3,3:59.0,D. McDermott makes 2-pt layup from 1 ft,,76,67
341,3,3:52.0,,Shooting foul by B. Portis (drawn by E. Mudiay),76,67
342,3,3:52.0,,E. Mudiay misses free throw 1 of 2,76,67
343,3,3:52.0,,Offensive rebound by Team,76,67
344,3,3:52.0,A. Brooks enters the game for D. Rose,,76,67
345,3,3:52.0,,E. Mudiay misses free throw 2 of 2,76,67
346,3,3:51.0,Defensive rebound by E. Moore,,76,67
347,3,3:40.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),,79,67
348,3,3:27.0,Violation by B. Portis (kicked ball),,79,67
349,3,3:23.0,,E. Mudiay misses 2-pt jump shot from 18 ft,79,67
350,3,3:21.0,Defensive rebound by E. Moore,,79,67
351,3,3:11.0,T. Snell misses 2-pt layup from 2 ft (block by J. Nurkić),,79,67
352,3,3:10.0,,Defensive rebound by D. Gallinari,79,67
353,3,3:04.0,,J. Nurkić misses 2-pt layup from 2 ft (block by A. Brooks),79,67
354,3,3:03.0,,Offensive rebound by Team,79,67
355,3,3:03.0,,R. Foye enters the game for E. Mudiay,79,67
356,3,2:48.0,,J. Nurkić misses 2-pt jump shot from 1 ft,79,67
357,3,2:48.0,Defensive rebound by Team,,79,67
358,3,2:48.0,,Loose ball foul by D. Gallinari (drawn by T. Snell),79,67
359,3,2:35.0,A. Brooks makes 2-pt layup from 2 ft,,81,67
360,3,2:25.0,,R. Foye misses 3-pt jump shot from 24 ft,81,67
361,3,2:22.0,,Offensive rebound by Team,81,67
362,3,2:10.0,,D. Gallinari misses 3-pt jump shot from 27 ft,81,67
363,3,2:09.0,Defensive rebound by E. Moore,,81,67
364,3,2:01.0,D. McDermott makes 2-pt layup from 1 ft (assist by B. Portis),,83,67
365,3,2:01.0,,Denver full timeout,83,67
366,3,1:48.0,,Shooting foul by T. Snell (drawn by D. Gallinari),83,67
367,3,1:48.0,,D. Gallinari makes free throw 1 of 2,83,68
368,3,1:48.0,K. Hinrich enters the game for T. Snell,,83,68
369,3,1:48.0,,D. Gallinari makes free throw 2 of 2,83,69
370,3,1:34.0,B. Portis makes 2-pt jump shot from 20 ft (assist by A. Brooks),,85,69
371,3,1:12.0,,J. Nurkić misses 2-pt hook shot from 4 ft,85,69
372,3,1:11.0,Defensive rebound by B. Portis,,85,69
373,3,1:00.0,B. Portis makes 2-pt jump shot from 19 ft (assist by A. Brooks),,87,69
374,3,0:52.0,,R. Foye makes 2-pt jump shot from 2 ft,87,71
375,3,0:34.0,A. Brooks makes 2-pt jump shot from 8 ft,,89,71
376,3,0:25.0,,R. Foye makes 2-pt jump shot from 21 ft,89,73
377,3,0:01.0,E. Moore misses 2-pt jump shot from 6 ft,,89,73
378,3,0:00.0,Offensive rebound by Team,,89,73
379,4,11:49.0,,Personal foul by K. Hinrich (drawn by N. Jokić),89,73
380,4,11:39.0,,W. Barton misses 2-pt jump shot from 20 ft,89,73
381,4,11:37.0,Defensive rebound by K. Hinrich,,89,73
382,4,11:23.0,Turnover by A. Brooks (bad pass; steal by R. Foye),,89,73
383,4,11:23.0,,Personal foul by A. Brooks (drawn by N. Jokić),89,73
384,4,11:02.0,,N. Jokić makes 2-pt jump shot from 16 ft,89,75
385,4,10:43.0,Turnover by A. Brooks (bad pass; steal by R. Foye),,89,75
386,4,10:37.0,,E. Mudiay makes 2-pt layup at rim (assist by N. Jokić),89,77
387,4,10:18.0,T. Gibson misses 2-pt layup from 2 ft (block by N. Jokić),,89,77
388,4,10:16.0,Offensive rebound by T. Gibson,,89,77
389,4,10:13.0,T. Gibson makes 2-pt hook shot from 5 ft,,91,77
