,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
34,1,6:07.0,,J. Thompson enters the game for B. Biyombo,8,21
35,1,6:01.0,I. Thomas makes 3-pt jump shot from 24 ft,,11,21
36,1,5:37.0,,L. Scola makes 2-pt layup from 3 ft,11,23
37,1,5:19.0,A. Bradley misses 2-pt jump shot from 20 ft,,11,23
38,1,5:19.0,,Defensive rebound by J. Thompson,11,23
39,1,5:01.0,,D. DeRozan misses 2-pt jump shot from 9 ft,11,23
40,1,5:01.0,Defensive rebound by I. Thomas,,11,23
41,1,4:55.0,Personal foul by L. Scola,,11,23
42,1,4:52.0,I. Thomas misses 3-pt jump shot from 23 ft,,11,23
43,1,4:51.0,,Defensive rebound by J. Thompson,11,23
44,1,4:27.0,,Turnover by Team (shot clock),11,23
45,1,4:08.0,K. Olynyk misses 3-pt jump shot from 25 ft,,11,23
46,1,4:08.0,,Defensive rebound by K. Lowry,11,23
47,1,4:04.0,,Turnover by N. Powell (step out of bounds),11,23
48,1,3:55.0,Turnover by A. Bradley (lost ball; steal by L. Scola),,11,23
49,1,3:47.0,,L. Scola makes 2-pt dunk at rim,11,25
50,1,3:25.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),,14,25
51,1,3:04.0,,D. DeRozan misses 2-pt jump shot from 3 ft,14,25
52,1,3:03.0,,Offensive rebound by K. Lowry,14,25
53,1,2:58.0,,L. Scola makes 3-pt jump shot from 25 ft (assist by K. Lowry),14,28
54,1,2:49.0,Shooting foul by J. Thompson (drawn by J. Mickey),,14,28
55,1,2:49.0,,Toronto full timeout,14,28
56,1,2:49.0,,T. Ross enters the game for N. Powell,14,28
57,1,2:49.0,,C. Joseph enters the game for K. Lowry,14,28
58,1,2:49.0,J. Mickey misses free throw 1 of 2,,14,28
59,1,2:49.0,Offensive rebound by Team,,14,28
60,1,2:49.0,J. Mickey misses free throw 2 of 2,,14,28
61,1,2:48.0,,Defensive rebound by L. Scola,14,28
62,1,2:24.0,,C. Joseph misses 2-pt jump shot from 12 ft,14,28
63,1,2:24.0,Defensive rebound by I. Thomas,,14,28
64,1,2:19.0,Turnover by I. Thomas (bad pass; steal by D. DeRozan),,14,28
65,1,2:14.0,,Turnover by D. DeRozan (lost ball; steal by I. Thomas),14,28
66,1,2:10.0,Turnover by Team (back court),,14,28
67,1,1:52.0,,T. Ross misses 3-pt jump shot from 23 ft,14,28
68,1,1:52.0,Defensive rebound by K. Olynyk,,14,28
69,1,1:27.0,Turnover by I. Thomas (bad pass; steal by C. Joseph),,14,28
70,1,1:18.0,R. Hunter enters the game for I. Thomas,,14,28
71,1,1:18.0,,P. Patterson enters the game for L. Scola,14,28
72,1,1:06.0,,C. Joseph makes 2-pt jump shot from 4 ft (assist by D. DeRozan),14,30
73,1,0:45.0,J. Mickey misses 2-pt hook shot from 2 ft,,14,30
74,1,0:44.0,,Defensive rebound by T. Ross,14,30
75,1,0:36.0,,C. Joseph misses 3-pt jump shot from 23 ft,14,30
76,1,0:35.0,Defensive rebound by A. Bradley,,14,30
77,1,0:27.0,M. Smart misses 2-pt jump shot from 5 ft,,14,30
78,1,0:27.0,,Defensive rebound by Team,14,30
79,1,0:27.0,Personal foul by J. Thompson,,14,30
80,1,0:27.0,,Personal foul by J. Mickey,14,30
81,1,0:09.0,,C. Joseph misses 2-pt layup from 2 ft (block by J. Mickey),14,30
82,1,0:08.0,Defensive rebound by M. Smart,,14,30
83,1,0:02.0,M. Smart misses 3-pt jump shot from 26 ft,,14,30
84,1,0:02.0,,Defensive rebound by D. DeRozan,14,30
85,1,0:00.0,,D. DeRozan misses 3-pt jump shot from 46 ft,14,30
86,1,0:00.0,,Offensive rebound by Team,14,30
87,2,11:43.0,Turnover by R. Hunter (bad pass; steal by K. Lowry),,14,30
88,2,11:33.0,,P. Patterson misses 2-pt jump shot from 13 ft,14,30
89,2,11:33.0,Defensive rebound by T. Rozier,,14,30
90,2,11:27.0,R. Hunter makes 3-pt jump shot from 27 ft (assist by T. Rozier),,17,30
91,2,11:15.0,,Personal foul by M. Smart,17,30
92,2,11:05.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by T. Ross),17,33
93,2,10:46.0,T. Zeller makes 2-pt layup from 2 ft (assist by K. Olynyk),,19,33
94,2,10:25.0,,T. Ross misses 3-pt jump shot from 23 ft,19,33
95,2,10:25.0,Defensive rebound by T. Zeller,,19,33
96,2,10:17.0,Shooting foul by P. Patterson (drawn by T. Zeller),,19,33
97,2,10:17.0,T. Zeller makes free throw 1 of 2,,20,33
98,2,10:17.0,T. Zeller makes free throw 2 of 2,,21,33
99,2,10:00.0,,J. Thompson makes 2-pt layup from 2 ft (assist by T. Ross),21,35
100,2,10:00.0,,Shooting foul by T. Rozier (drawn by J. Thompson),21,35
101,2,10:00.0,,J. Thompson makes free throw 1 of 1,21,36
102,2,9:44.0,K. Olynyk misses 3-pt jump shot from 26 ft,,21,36
103,2,9:44.0,,Defensive rebound by P. Patterson,21,36
104,2,9:39.0,,K. Lowry makes 2-pt jump shot from 6 ft,21,38
105,2,9:39.0,,Shooting foul by K. Olynyk (drawn by K. Lowry),21,38
106,2,9:39.0,A. Johnson enters the game for K. Olynyk,,21,38
107,2,9:39.0,,L. Nogueira enters the game for J. Thompson,21,38
108,2,9:39.0,,K. Lowry misses free throw 1 of 1,21,38
109,2,9:37.0,,Offensive rebound by L. Nogueira,21,38
110,2,9:27.0,,T. Ross misses 3-pt jump shot from 27 ft,21,38
111,2,9:27.0,Defensive rebound by T. Zeller,,21,38
112,2,9:21.0,Personal foul by T. Ross,,21,38
113,2,9:15.0,T. Zeller misses 2-pt jump shot from 18 ft,,21,38
114,2,9:15.0,,Defensive rebound by K. Lowry,21,38
115,2,9:00.0,,C. Joseph makes 2-pt layup from 1 ft,21,40
116,2,8:49.0,M. Smart makes 3-pt jump shot from 25 ft (assist by T. Rozier),,24,40
117,2,8:26.0,,P. Patterson makes 2-pt layup from 3 ft,24,42
118,2,8:16.0,R. Hunter makes 2-pt layup from 2 ft (assist by T. Rozier),,26,42
119,2,8:01.0,,Shooting foul by M. Smart (drawn by K. Lowry),26,42
120,2,8:01.0,Official timeout,,26,42
121,2,8:01.0,,K. Lowry misses free throw 1 of 2,26,42
122,2,8:01.0,,Offensive rebound by Team,26,42
123,2,8:01.0,,K. Lowry makes free throw 2 of 2,26,43
124,2,7:42.0,Turnover by A. Johnson (3 sec),,26,43
125,2,7:26.0,,K. Lowry misses 2-pt jump shot from 16 ft,26,43
126,2,7:26.0,Defensive rebound by A. Johnson,,26,43
127,2,7:17.0,M. Smart makes 2-pt jump shot from 18 ft,,28,43
128,2,7:00.0,,Turnover by L. Nogueira (3 sec),28,43
129,2,6:48.0,M. Smart misses 2-pt jump shot from 5 ft (block by L. Nogueira),,28,43
130,2,6:45.0,,Defensive rebound by P. Patterson,28,43
131,2,6:33.0,,T. Ross makes 2-pt layup from 1 ft,28,45
132,2,6:20.0,T. Rozier misses 2-pt jump shot from 12 ft,,28,45
133,2,6:19.0,,Defensive rebound by K. Lowry,28,45
134,2,6:10.0,,C. Joseph misses 2-pt jump shot from 5 ft,28,45
135,2,6:10.0,Defensive rebound by A. Johnson,,28,45
136,2,6:02.0,M. Smart misses 2-pt layup from 1 ft (block by L. Nogueira),,28,45
137,2,6:00.0,Offensive rebound by T. Zeller,,28,45
138,2,5:59.0,T. Zeller makes 2-pt dunk at rim,,30,45
139,2,5:43.0,,Personal foul by M. Smart,30,45
140,2,5:43.0,,Toronto full timeout,30,45
141,2,5:43.0,,D. DeRozan enters the game for C. Joseph,30,45
142,2,5:43.0,,B. Biyombo enters the game for L. Nogueira,30,45
143,2,5:43.0,E. Turner enters the game for M. Smart,,30,45
144,2,5:43.0,,K. Lowry makes free throw 1 of 2,30,46
145,2,5:43.0,,K. Lowry makes free throw 2 of 2,30,47
146,2,5:25.0,T. Rozier makes 2-pt jump shot from 5 ft,,32,47
147,2,5:02.0,,Turnover by P. Patterson (lost ball; steal by A. Johnson),32,47
148,2,4:45.0,E. Turner makes 2-pt jump shot from 14 ft,,34,47
149,2,4:34.0,,Turnover by K. Lowry (bad pass; steal by E. Turner),34,47
150,2,4:33.0,Personal foul by D. DeRozan,,34,47
151,2,4:33.0,K. Olynyk enters the game for A. Johnson,,34,47
152,2,4:33.0,J. Sullinger enters the game for T. Zeller,,34,47
153,2,4:19.0,J. Sullinger misses 3-pt jump shot from 26 ft,,34,47
154,2,4:19.0,,Defensive rebound by Team,34,47
155,2,4:19.0,A. Bradley enters the game for R. Hunter,,34,47
156,2,4:19.0,I. Thomas enters the game for T. Rozier,,34,47
157,2,4:06.0,,D. DeRozan makes 2-pt jump shot from 8 ft,34,49
158,2,3:55.0,Turnover by K. Olynyk (traveling),,34,49
159,2,3:40.0,,P. Patterson misses 3-pt jump shot from 24 ft,34,49
160,2,3:39.0,Defensive rebound by J. Sullinger,,34,49
161,2,3:26.0,A. Bradley misses 2-pt jump shot from 17 ft,,34,49
162,2,3:25.0,,Defensive rebound by B. Biyombo,34,49
163,2,3:12.0,,K. Lowry makes 3-pt jump shot from 23 ft,34,52
164,2,2:52.0,I. Thomas misses 2-pt jump shot from 10 ft,,34,52
165,2,2:52.0,,Defensive rebound by B. Biyombo,34,52
166,2,2:47.0,,Shooting foul by I. Thomas (drawn by K. Lowry),34,52
167,2,2:47.0,Boston full timeout,,34,52
168,2,2:47.0,,L. Scola enters the game for T. Ross,34,52
169,2,2:47.0,,N. Powell enters the game for P. Patterson,34,52
170,2,2:47.0,,K. Lowry misses free throw 1 of 3,34,52
171,2,2:47.0,,Offensive rebound by Team,34,52
172,2,2:47.0,,K. Lowry misses free throw 2 of 3,34,52
173,2,2:47.0,,Offensive rebound by Team,34,52
174,2,2:47.0,,K. Lowry makes free throw 3 of 3,34,53
175,2,2:32.0,J. Sullinger makes 2-pt layup from 1 ft (assist by K. Olynyk),,36,53
176,2,2:06.0,,B. Biyombo misses 2-pt jump shot from 3 ft (block by A. Bradley),36,53
177,2,2:03.0,Defensive rebound by I. Thomas,,36,53
178,2,2:02.0,I. Thomas makes 2-pt layup from 1 ft,,38,53
179,2,2:02.0,Shooting foul by N. Powell (drawn by I. Thomas),,38,53
180,2,2:02.0,,C. Joseph enters the game for K. Lowry,38,53
181,2,2:02.0,I. Thomas makes free throw 1 of 1,,39,53
182,2,1:45.0,,D. DeRozan misses 2-pt jump shot from 19 ft,39,53
183,2,1:45.0,Defensive rebound by E. Turner,,39,53
184,2,1:31.0,E. Turner makes 2-pt hook shot from 6 ft,,41,53
185,2,1:08.0,,L. Scola misses 3-pt jump shot from 26 ft,41,53
186,2,1:07.0,Defensive rebound by A. Bradley,,41,53
187,2,0:53.0,A. Bradley misses 2-pt jump shot from 4 ft (block by B. Biyombo),,41,53
188,2,0:52.0,,Defensive rebound by D. DeRozan,41,53
189,2,0:32.0,,D. DeRozan misses 2-pt jump shot from 7 ft,41,53
190,2,0:31.0,,Offensive rebound by L. Scola,41,53
191,2,0:29.0,,L. Scola misses 2-pt layup from 1 ft,41,53
192,2,0:28.0,Defensive rebound by J. Sullinger,,41,53
193,2,0:23.0,I. Thomas misses 2-pt layup at rim,,41,53
194,2,0:22.0,,Defensive rebound by B. Biyombo,41,53
195,2,0:09.0,,Personal foul by J. Sullinger,41,53
196,2,0:09.0,,B. Biyombo makes free throw 1 of 2,41,54
197,2,0:09.0,,B. Biyombo makes free throw 2 of 2,41,55
198,2,0:09.0,Boston full timeout,,41,55
199,2,0:09.0,,J. Thompson enters the game for B. Biyombo,41,55
200,2,0:09.0,,P. Patterson enters the game for L. Scola,41,55
201,2,0:00.0,J. Sullinger misses 2-pt hook shot from 5 ft,,41,55
202,2,0:00.0,Offensive rebound by Team,,41,55
203,3,11:44.0,K. Olynyk misses 3-pt jump shot from 24 ft,,41,55
204,3,11:43.0,,Defensive rebound by B. Biyombo,41,55
205,3,11:33.0,,Turnover by D. DeRozan (lost ball),41,55
206,3,11:23.0,A. Bradley misses 2-pt jump shot from 20 ft,,41,55
207,3,11:23.0,Offensive rebound by K. Olynyk,,41,55
208,3,11:20.0,K. Olynyk misses 2-pt jump shot from 4 ft,,41,55
209,3,11:18.0,Offensive rebound by A. Bradley,,41,55
210,3,11:10.0,I. Thomas misses 2-pt layup from 2 ft,,41,55
211,3,11:10.0,Offensive rebound by J. Sullinger,,41,55
212,3,11:07.0,J. Sullinger misses 2-pt layup from 1 ft,,41,55
213,3,11:06.0,,Defensive rebound by N. Powell,41,55
214,3,11:03.0,,Shooting foul by E. Turner (drawn by N. Powell),41,55
215,3,11:03.0,,N. Powell makes free throw 1 of 2,41,56
216,3,11:03.0,,N. Powell makes free throw 2 of 2,41,57
217,3,10:48.0,Shooting foul by D. DeRozan (drawn by E. Turner),,41,57
218,3,10:48.0,E. Turner makes free throw 1 of 2,,42,57
219,3,10:48.0,E. Turner makes free throw 2 of 2,,43,57
220,3,10:36.0,,Turnover by D. DeRozan (lost ball; steal by A. Bradley),43,57
221,3,10:31.0,A. Bradley makes 2-pt layup at rim,,45,57
222,3,10:17.0,,Def 3 sec tech foul by K. Olynyk,45,57
223,3,10:17.0,,D. DeRozan makes technical free throw,45,58
224,3,10:03.0,,K. Lowry misses 3-pt jump shot from 27 ft,45,58
225,3,10:03.0,,Offensive rebound by Team,45,58
226,3,10:03.0,,Turnover by Team (shot clock),45,58
227,3,9:52.0,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),,47,58
228,3,9:28.0,,N. Powell misses 2-pt jump shot from 9 ft,47,58
229,3,9:27.0,Defensive rebound by E. Turner,,47,58
230,3,9:21.0,I. Thomas makes 3-pt jump shot from 22 ft (assist by E. Turner),,50,58
231,3,9:14.0,,Toronto full timeout,50,58
232,3,9:00.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),50,60
233,3,8:46.0,Personal foul by K. Lowry,,50,60
234,3,8:36.0,E. Turner misses 2-pt jump shot from 11 ft,,50,60
235,3,8:35.0,,Defensive rebound by B. Biyombo,50,60
236,3,8:23.0,,Turnover by K. Lowry (bad pass; steal by A. Bradley),50,60
237,3,8:19.0,A. Bradley makes 2-pt layup from 1 ft,,52,60
238,3,7:54.0,,N. Powell makes 3-pt jump shot from 27 ft (assist by B. Biyombo),52,63
239,3,7:43.0,J. Sullinger misses 2-pt jump shot from 19 ft,,52,63
240,3,7:42.0,,Defensive rebound by D. DeRozan,52,63
241,3,7:33.0,,D. DeRozan makes 2-pt jump shot from 20 ft,52,65
242,3,7:14.0,I. Thomas makes 2-pt layup from 1 ft,,54,65
243,3,6:49.0,,K. Lowry misses 2-pt jump shot from 22 ft,54,65
244,3,6:49.0,,Offensive rebound by Team,54,65
245,3,6:49.0,Loose ball foul by J. Sullinger,,54,65
246,3,6:49.0,A. Johnson enters the game for J. Sullinger,,54,65
247,3,6:34.0,,L. Scola misses 2-pt jump shot from 10 ft,54,65
248,3,6:33.0,,Offensive rebound by B. Biyombo,54,65
249,3,6:31.0,,B. Biyombo misses 2-pt hook shot from 3 ft,54,65
250,3,6:28.0,Defensive rebound by A. Johnson,,54,65
251,3,6:17.0,Personal foul by D. DeRozan,,54,65
252,3,6:13.0,E. Turner makes 2-pt layup from 1 ft (assist by K. Olynyk),,56,65
253,3,6:05.0,,Toronto full timeout,56,65
254,3,5:49.0,,Turnover by N. Powell (lost ball; steal by E. Turner),56,65
255,3,5:42.0,A. Johnson makes 2-pt layup from 2 ft (assist by E. Turner),,58,65
256,3,5:19.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by A. Johnson),58,65
257,3,5:19.0,,Offensive rebound by Team,58,65
258,3,5:13.0,,N. Powell misses 3-pt jump shot from 26 ft,58,65
259,3,5:13.0,Defensive rebound by Team,,58,65
260,3,5:13.0,,Loose ball foul by B. Biyombo,58,65
261,3,5:13.0,,C. Joseph enters the game for N. Powell,58,65
262,3,5:01.0,A. Bradley misses 2-pt jump shot from 23 ft,,58,65
263,3,5:01.0,,Defensive rebound by D. DeRozan,58,65
264,3,4:51.0,,D. DeRozan makes 2-pt jump shot from 8 ft,58,67
265,3,4:46.0,Personal foul by L. Scola,,58,67
266,3,4:46.0,I. Thomas makes free throw 1 of 2,,59,67
267,3,4:46.0,,P. Patterson enters the game for L. Scola,59,67
268,3,4:46.0,I. Thomas makes free throw 2 of 2,,60,67
269,3,4:34.0,,Shooting foul by K. Olynyk (drawn by K. Lowry),60,67
270,3,4:34.0,,K. Lowry makes free throw 1 of 2,60,68
271,3,4:34.0,M. Smart enters the game for A. Bradley,,60,68
272,3,4:34.0,,K. Lowry makes free throw 2 of 2,60,69
273,3,4:18.0,I. Thomas misses 3-pt jump shot from 25 ft,,60,69
274,3,4:18.0,,Defensive rebound by B. Biyombo,60,69
275,3,4:04.0,,D. DeRozan misses 2-pt jump shot from 16 ft,60,69
276,3,4:03.0,Defensive rebound by A. Johnson,,60,69
277,3,3:57.0,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),,62,69
278,3,3:50.0,,Shooting foul by K. Olynyk (drawn by K. Lowry),62,69
279,3,3:50.0,,K. Lowry makes free throw 1 of 2,62,70
280,3,3:50.0,,J. Thompson enters the game for B. Biyombo,62,70
281,3,3:50.0,,K. Lowry misses free throw 2 of 2,62,70
282,3,3:49.0,Defensive rebound by E. Turner,,62,70
283,3,3:40.0,I. Thomas misses 2-pt layup from 3 ft (block by K. Lowry),,62,70
284,3,3:40.0,Offensive rebound by Team,,62,70
285,3,3:40.0,,T. Ross enters the game for K. Lowry,62,70
286,3,3:33.0,M. Smart misses 2-pt layup from 4 ft (block by J. Thompson),,62,70
287,3,3:32.0,Offensive rebound by A. Johnson,,62,70
288,3,3:30.0,A. Johnson makes 2-pt hook shot from 1 ft,,64,70
289,3,3:09.0,,D. DeRozan misses 2-pt jump shot from 18 ft,64,70
290,3,3:09.0,Defensive rebound by M. Smart,,64,70
291,3,3:02.0,M. Smart misses 2-pt layup from 2 ft,,64,70
292,3,3:01.0,,Defensive rebound by D. DeRozan,64,70
293,3,2:38.0,,D. DeRozan makes 2-pt layup at rim,64,72
294,3,2:33.0,Boston full timeout,,64,72
295,3,2:14.0,Personal foul by P. Patterson,,64,72
296,3,2:14.0,E. Turner makes free throw 1 of 2,,65,72
297,3,2:14.0,E. Turner makes free throw 2 of 2,,66,72
298,3,1:55.0,,T. Ross makes 2-pt jump shot from 15 ft,66,74
299,3,1:45.0,I. Thomas makes 2-pt layup from 2 ft,,68,74
300,3,1:45.0,Shooting foul by J. Thompson (drawn by I. Thomas),,68,74
301,3,1:45.0,I. Thomas makes free throw 1 of 1,,69,74
302,3,1:32.0,,T. Ross misses 2-pt jump shot from 16 ft,69,74
303,3,1:31.0,Defensive rebound by M. Smart,,69,74
304,3,1:18.0,E. Turner misses 3-pt jump shot from 24 ft,,69,74
305,3,1:17.0,,Defensive rebound by D. DeRozan,69,74
306,3,1:11.0,,T. Ross makes 3-pt jump shot from 22 ft (assist by D. DeRozan),69,77
307,3,0:56.0,I. Thomas misses 3-pt jump shot from 23 ft,,69,77
308,3,0:55.0,,Defensive rebound by D. DeRozan,69,77
309,3,0:48.0,,D. DeRozan makes 2-pt jump shot from 9 ft,69,79
310,3,0:32.0,K. Olynyk makes 2-pt jump shot from 6 ft,,71,79
311,3,0:08.0,,Turnover by Team (shot clock),71,79
312,3,0:08.0,T. Zeller enters the game for A. Johnson,,71,79
313,3,0:08.0,R. Hunter enters the game for E. Turner,,71,79
314,3,0:00.0,R. Hunter makes 3-pt jump shot from 25 ft (assist by I. Thomas),,74,79
315,4,11:41.0,,T. Ross misses 3-pt jump shot from 22 ft,74,79
316,4,11:41.0,Defensive rebound by T. Zeller,,74,79
317,4,11:29.0,Turnover by R. Hunter (lost ball; steal by K. Lowry),,74,79
318,4,11:25.0,,K. Lowry makes 2-pt layup at rim,74,81
319,4,11:10.0,A. Bradley misses 2-pt jump shot from 21 ft,,74,81
320,4,11:10.0,,Defensive rebound by Team,74,81
321,4,10:44.0,,K. Lowry misses 3-pt jump shot from 34 ft,74,81
322,4,10:43.0,Defensive rebound by M. Smart,,74,81
323,4,10:28.0,Turnover by R. Hunter (bad pass; steal by T. Ross),,74,81
324,4,10:24.0,,T. Ross makes 2-pt dunk at rim,74,83
325,4,10:01.0,T. Zeller misses 2-pt layup from 3 ft (block by P. Patterson),,74,83
326,4,10:01.0,,Defensive rebound by Team,74,83
327,4,9:50.0,,P. Patterson makes 2-pt hook shot from 6 ft,74,85
328,4,9:49.0,Boston full timeout,,74,85
329,4,9:49.0,E. Turner enters the game for R. Hunter,,74,85
330,4,9:32.0,E. Turner misses 2-pt jump shot from 20 ft,,74,85
331,4,9:31.0,,Defensive rebound by J. Thompson,74,85
332,4,9:23.0,,Turnover by C. Joseph (lost ball; steal by A. Johnson),74,85
333,4,9:18.0,M. Smart makes 2-pt layup at rim,,76,85
334,4,9:03.0,,Personal block foul by T. Zeller,76,85
335,4,8:49.0,,T. Ross misses 2-pt jump shot from 21 ft,76,85
336,4,8:48.0,Defensive rebound by E. Turner,,76,85
337,4,8:41.0,Turnover by E. Turner (bad pass; steal by J. Thompson),,76,85
338,4,8:35.0,I. Thomas enters the game for T. Zeller,,76,85
339,4,8:21.0,Offensive charge foul by K. Lowry (drawn by M. Smart),,76,85
340,4,8:21.0,,Turnover by K. Lowry (offensive foul),76,85
341,4,8:03.0,E. Turner misses 2-pt jump shot from 18 ft,,76,85
342,4,8:03.0,,Defensive rebound by T. Ross,76,85
343,4,7:54.0,,Shooting foul by A. Johnson (drawn by K. Lowry),76,85
344,4,7:54.0,,K. Lowry makes free throw 1 of 2,76,86
345,4,7:54.0,,K. Lowry makes free throw 2 of 2,76,87
346,4,7:46.0,Turnover by I. Thomas (lost ball; steal by T. Ross),,76,87
347,4,7:40.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Joseph),76,90
348,4,7:20.0,Turnover by E. Turner (bad pass; steal by C. Joseph),,76,90
349,4,7:11.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Joseph),76,93
350,4,7:08.0,Boston full timeout,,76,93
351,4,7:08.0,J. Sullinger enters the game for A. Johnson,,76,93
352,4,7:08.0,K. Olynyk enters the game for M. Smart,,76,93
353,4,7:08.0,,B. Biyombo enters the game for P. Patterson,76,93
354,4,6:58.0,Turnover by K. Olynyk (bad pass; steal by C. Joseph),,76,93
355,4,6:49.0,,Personal foul by A. Bradley,76,93
356,4,6:37.0,,K. Lowry misses 3-pt jump shot from 26 ft,76,93
357,4,6:37.0,Defensive rebound by E. Turner,,76,93
358,4,6:27.0,Personal foul by C. Joseph,,76,93
359,4,6:21.0,K. Olynyk misses 2-pt jump shot from 18 ft,,76,93
360,4,6:21.0,,Defensive rebound by C. Joseph,76,93
361,4,6:08.0,,J. Thompson misses 3-pt jump shot from 22 ft,76,93
362,4,6:07.0,Defensive rebound by K. Olynyk,,76,93
363,4,5:58.0,I. Thomas misses 2-pt jump shot from 10 ft,,76,93
364,4,5:57.0,,Defensive rebound by B. Biyombo,76,93
365,4,5:57.0,,Personal foul by J. Sullinger,76,93
366,4,5:57.0,A. Johnson enters the game for J. Sullinger,,76,93
367,4,5:33.0,,C. Joseph misses 2-pt jump shot from 20 ft,76,93
368,4,5:33.0,Defensive rebound by A. Johnson,,76,93
369,4,5:12.0,I. Thomas misses 2-pt jump shot from 10 ft (block by B. Biyombo),,76,93
370,4,5:11.0,,Defensive rebound by C. Joseph,76,93
371,4,4:59.0,,Turnover by C. Joseph (lost ball; steal by A. Bradley),76,93
372,4,4:54.0,E. Turner makes 2-pt layup from 1 ft (assist by A. Bradley),,78,93
373,4,4:28.0,,C. Joseph misses 2-pt jump shot from 13 ft,78,93
374,4,4:28.0,Defensive rebound by K. Olynyk,,78,93
375,4,4:17.0,A. Johnson misses 2-pt layup from 1 ft (block by J. Thompson),,78,93
376,4,4:16.0,,Defensive rebound by J. Thompson,78,93
377,4,4:02.0,,K. Lowry makes 3-pt jump shot from 24 ft,78,96
378,4,3:45.0,E. Turner misses 2-pt jump shot from 18 ft,,78,96
379,4,3:44.0,Offensive rebound by Team,,78,96
380,4,3:43.0,,D. DeRozan enters the game for C. Joseph,78,96
381,4,3:39.0,A. Bradley makes 2-pt layup from 2 ft,,80,96
382,4,3:11.0,,K. Lowry makes 2-pt jump shot from 19 ft,80,98
383,4,3:01.0,Personal foul by D. DeRozan,,80,98
384,4,3:01.0,Violation by Team (delay of game),,80,98
385,4,2:53.0,A. Bradley misses 2-pt jump shot from 17 ft,,80,98
386,4,2:53.0,,Defensive rebound by B. Biyombo,80,98
387,4,2:49.0,Technical foul by I. Thomas,,80,98
388,4,2:49.0,Official timeout,,80,98
389,4,2:49.0,,N. Powell enters the game for B. Biyombo,80,98
390,4,2:49.0,,L. Nogueira enters the game for T. Ross,80,98
391,4,2:49.0,,D. DeRozan makes technical free throw,80,99
392,4,2:30.0,,L. Nogueira misses 2-pt layup at rim,80,99
393,4,2:30.0,,Offensive rebound by L. Nogueira,80,99
