,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
28,1,8:26.0,K. Love misses 2-pt layup from 1 ft,,10,4
29,1,8:25.0,,Defensive rebound by Team,10,4
30,1,8:14.0,,J. Butler makes 2-pt dunk at rim (assist by N. Mirotić),10,6
31,1,7:57.0,L. James makes 2-pt layup from 2 ft (assist by K. Love),,12,6
32,1,7:48.0,,D. Rose misses 2-pt layup from 2 ft (block by M. Williams),12,6
33,1,7:48.0,,Offensive rebound by Team,12,6
34,1,7:38.0,,D. Rose misses 3-pt jump shot from 23 ft,12,6
35,1,7:37.0,Defensive rebound by L. James,,12,6
36,1,7:24.0,Turnover by T. Mozgov (lost ball; steal by J. Butler),,12,6
37,1,7:19.0,,J. Butler misses 2-pt layup from 2 ft,12,6
38,1,7:18.0,Defensive rebound by L. James,,12,6
39,1,7:10.0,M. Williams misses 3-pt jump shot from 25 ft,,12,6
40,1,7:09.0,Offensive rebound by J. Smith,,12,6
41,1,7:01.0,R. Jefferson enters the game for L. James,,12,6
42,1,7:01.0,,A. Brooks enters the game for D. Rose,12,6
43,1,6:47.0,J. Smith misses 3-pt jump shot from 26 ft,,12,6
44,1,6:46.0,,Defensive rebound by J. Butler,12,6
45,1,6:36.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),12,9
46,1,6:16.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by M. Williams),,15,9
47,1,5:56.0,,N. Mirotić makes 3-pt jump shot from 28 ft,15,12
48,1,5:41.0,T. Mozgov misses 2-pt hook shot from 3 ft (block by P. Gasol),,15,12
49,1,5:40.0,Offensive rebound by Team,,15,12
50,1,5:40.0,,Chicago full timeout,15,12
51,1,5:40.0,T. Thompson enters the game for T. Mozgov,,15,12
52,1,5:40.0,,D. McDermott enters the game for T. Snell,15,12
53,1,5:40.0,,J. Noah enters the game for P. Gasol,15,12
54,1,5:39.0,Personal foul by N. Mirotić (drawn by K. Love),,15,12
55,1,5:39.0,,E. Moore enters the game for J. Butler,15,12
56,1,5:32.0,K. Love misses 3-pt jump shot from 24 ft,,15,12
57,1,5:31.0,,Defensive rebound by A. Brooks,15,12
58,1,5:11.0,,E. Moore misses 3-pt jump shot from 24 ft,15,12
59,1,5:10.0,Defensive rebound by M. Williams,,15,12
60,1,5:04.0,M. Williams misses 2-pt jump shot from 22 ft,,15,12
61,1,5:02.0,,Defensive rebound by E. Moore,15,12
62,1,4:56.0,,N. Mirotić makes 2-pt dunk at rim (assist by E. Moore),15,14
63,1,4:56.0,,Shooting foul by R. Jefferson (drawn by N. Mirotić),15,14
64,1,4:56.0,,N. Mirotić makes free throw 1 of 1,15,15
65,1,4:37.0,T. Thompson misses 2-pt jump shot from 13 ft,,15,15
66,1,4:37.0,Offensive rebound by K. Love,,15,15
67,1,4:37.0,K. Love misses 2-pt layup at rim,,15,15
68,1,4:35.0,,Defensive rebound by J. Noah,15,15
69,1,4:32.0,,Turnover by N. Mirotić (bad pass; steal by T. Thompson),15,15
70,1,4:32.0,Turnover by T. Thompson (lost ball; steal by J. Noah),,15,15
71,1,4:16.0,,E. Moore makes 2-pt jump shot from 6 ft,15,17
72,1,4:01.0,Personal foul by E. Moore (drawn by T. Thompson),,15,17
73,1,4:01.0,M. Dellavedova enters the game for M. Williams,,15,17
74,1,3:54.0,M. Dellavedova misses 2-pt jump shot from 11 ft,,15,17
75,1,3:53.0,,Defensive rebound by J. Noah,15,17
76,1,3:49.0,J. Jones enters the game for K. Love,,15,17
77,1,3:49.0,,T. Gibson enters the game for N. Mirotić,15,17
78,1,3:35.0,,A. Brooks misses 2-pt jump shot from 15 ft,15,17
79,1,3:34.0,Defensive rebound by T. Thompson,,15,17
80,1,3:20.0,T. Thompson misses 2-pt hook shot from 15 ft,,15,17
81,1,3:19.0,,Defensive rebound by D. McDermott,15,17
82,1,3:08.0,,T. Gibson misses 2-pt jump shot from 14 ft,15,17
83,1,3:08.0,,Offensive rebound by J. Noah,15,17
84,1,3:08.0,,Personal foul by J. Smith (drawn by J. Noah),15,17
85,1,3:08.0,L. James enters the game for J. Smith,,15,17
86,1,3:08.0,,T. Snell enters the game for D. McDermott,15,17
87,1,2:56.0,,T. Snell misses 2-pt jump shot from 22 ft,15,17
88,1,2:55.0,Defensive rebound by L. James,,15,17
89,1,2:42.0,L. James misses 2-pt jump shot from 23 ft,,15,17
90,1,2:40.0,,Defensive rebound by Team,15,17
91,1,2:40.0,Cleveland full timeout,,15,17
92,1,2:40.0,,D. Rose enters the game for A. Brooks,15,17
93,1,2:40.0,,J. Butler enters the game for E. Moore,15,17
94,1,2:29.0,,Personal foul by J. Jones (drawn by J. Noah),15,17
95,1,2:18.0,,Personal foul by R. Jefferson (drawn by T. Gibson),15,17
96,1,2:18.0,,T. Gibson misses free throw 1 of 2,15,17
97,1,2:18.0,,Offensive rebound by Team,15,17
98,1,2:18.0,J. Cunningham enters the game for R. Jefferson,,15,17
99,1,2:18.0,,T. Gibson makes free throw 2 of 2,15,18
100,1,1:59.0,J. Jones misses 3-pt jump shot from 24 ft,,15,18
101,1,1:59.0,,Defensive rebound by J. Butler,15,18
102,1,1:59.0,,Personal foul by T. Thompson (drawn by J. Butler),15,18
103,1,1:59.0,,J. Butler makes free throw 1 of 2,15,19
104,1,1:59.0,,E. Moore enters the game for T. Snell,15,19
105,1,1:59.0,,J. Butler makes free throw 2 of 2,15,20
106,1,1:47.0,J. Jones misses 3-pt jump shot from 25 ft,,15,20
107,1,1:46.0,,Defensive rebound by J. Butler,15,20
108,1,1:29.0,,D. Rose misses 2-pt jump shot from 21 ft,15,20
109,1,1:29.0,,Offensive rebound by T. Gibson,15,20
110,1,1:29.0,,Personal foul by L. James (drawn by T. Gibson),15,20
111,1,1:29.0,,T. Gibson makes free throw 1 of 2,15,21
112,1,1:29.0,,T. Gibson makes free throw 2 of 2,15,22
113,1,1:20.0,L. James makes 2-pt layup from 2 ft (assist by M. Dellavedova),,17,22
114,1,1:06.0,,Turnover by J. Noah (3 sec),17,22
115,1,1:06.0,,N. Mirotić enters the game for J. Noah,17,22
116,1,0:49.0,Turnover by M. Dellavedova (lost ball; steal by D. Rose),,17,22
117,1,0:46.0,,E. Moore makes 2-pt layup from 2 ft (assist by D. Rose),17,24
118,1,0:32.0,J. Cunningham misses 2-pt dunk at rim (block by T. Gibson),,17,24
119,1,0:29.0,,Defensive rebound by E. Moore,17,24
120,1,0:11.0,,N. Mirotić misses 2-pt jump shot from 4 ft (block by J. Jones),17,24
121,1,0:11.0,,Offensive rebound by Team,17,24
122,1,0:06.0,,J. Butler makes 2-pt jump shot from 19 ft,17,26
123,1,0:00.0,T. Thompson misses 2-pt jump shot from 17 ft,,17,26
124,1,0:00.0,Offensive rebound by Team,,17,26
125,2,11:41.0,J. Cunningham misses 2-pt jump shot from 23 ft,,17,26
126,2,11:40.0,,Defensive rebound by T. Gibson,17,26
127,2,11:25.0,,D. Rose makes 2-pt jump shot from 15 ft,17,28
128,2,11:07.0,Personal foul by T. Snell (drawn by K. Love),,17,28
129,2,11:07.0,J. Smith enters the game for J. Cunningham,,17,28
130,2,11:02.0,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Smith),,20,28
131,2,10:36.0,,T. Snell makes 2-pt jump shot from 15 ft,20,30
132,2,10:21.0,M. Williams makes 2-pt layup from 2 ft (assist by L. James),,22,30
133,2,10:09.0,,J. Butler misses 3-pt jump shot from 23 ft,22,30
134,2,10:08.0,Defensive rebound by T. Mozgov,,22,30
135,2,10:06.0,Shooting foul by T. Snell (drawn by L. James),,22,30
136,2,10:06.0,L. James misses free throw 1 of 2,,22,30
137,2,10:06.0,Offensive rebound by Team,,22,30
138,2,10:06.0,,E. Moore enters the game for T. Snell,22,30
139,2,10:06.0,L. James misses free throw 2 of 2,,22,30
140,2,10:05.0,,Defensive rebound by T. Gibson,22,30
141,2,9:54.0,,D. Rose misses 2-pt layup from 2 ft (block by T. Mozgov),22,30
142,2,9:51.0,Defensive rebound by L. James,,22,30
143,2,9:48.0,L. James misses 2-pt layup from 2 ft,,22,30
144,2,9:46.0,,Defensive rebound by T. Gibson,22,30
145,2,9:42.0,,D. Rose misses 2-pt layup from 2 ft,22,30
146,2,9:41.0,,Offensive rebound by J. Butler,22,30
147,2,9:41.0,,J. Butler makes 2-pt layup from 1 ft,22,32
148,2,9:18.0,T. Mozgov misses 2-pt jump shot from 5 ft (block by P. Gasol),,22,32
149,2,9:18.0,Offensive rebound by Team,,22,32
150,2,9:18.0,,Loose ball foul by T. Gibson (drawn by K. Love),22,32
151,2,9:18.0,,A. Brooks enters the game for D. Rose,22,32
152,2,9:02.0,K. Love misses 2-pt layup from 2 ft (block by T. Gibson),,22,32
153,2,9:01.0,,Defensive rebound by T. Gibson,22,32
154,2,8:46.0,,P. Gasol misses 2-pt jump shot from 13 ft,22,32
155,2,8:44.0,Defensive rebound by L. James,,22,32
156,2,8:36.0,L. James misses 3-pt jump shot from 24 ft,,22,32
157,2,8:35.0,Offensive rebound by K. Love,,22,32
158,2,8:26.0,L. James misses 2-pt layup from 2 ft (block by J. Butler),,22,32
159,2,8:24.0,,Defensive rebound by E. Moore,22,32
160,2,8:18.0,,J. Butler misses 2-pt jump shot from 18 ft,22,32
161,2,8:17.0,Defensive rebound by J. Smith,,22,32
162,2,8:09.0,Shooting foul by T. Gibson (drawn by T. Mozgov),,22,32
163,2,8:09.0,Cleveland full timeout,,22,32
164,2,8:09.0,,N. Mirotić enters the game for T. Gibson,22,32
165,2,8:09.0,T. Mozgov misses free throw 1 of 2,,22,32
166,2,8:09.0,Offensive rebound by Team,,22,32
167,2,8:09.0,T. Mozgov makes free throw 2 of 2,,23,32
168,2,7:57.0,,J. Butler misses 3-pt jump shot from 25 ft,23,32
169,2,7:57.0,,Offensive rebound by Team,23,32
170,2,7:57.0,Loose ball foul by T. Mozgov (drawn by P. Gasol),,23,32
171,2,7:47.0,,A. Brooks makes 2-pt jump shot from 5 ft,23,34
172,2,7:27.0,J. Smith misses 2-pt jump shot from 13 ft,,23,34
173,2,7:25.0,,Defensive rebound by A. Brooks,23,34
174,2,7:13.0,,Turnover by N. Mirotić (lost ball; steal by J. Smith),23,34
175,2,7:08.0,L. James makes 2-pt layup from 1 ft (assist by M. Williams),,25,34
176,2,6:54.0,,Personal foul by T. Mozgov (drawn by P. Gasol),25,34
177,2,6:40.0,,J. Butler misses 2-pt jump shot from 14 ft,25,34
178,2,6:39.0,Defensive rebound by K. Love,,25,34
179,2,6:23.0,Personal foul by E. Moore (drawn by L. James),,25,34
180,2,6:23.0,L. James misses free throw 1 of 2,,25,34
181,2,6:23.0,Offensive rebound by Team,,25,34
182,2,6:23.0,,T. Snell enters the game for E. Moore,25,34
183,2,6:23.0,Turnover by T. Mozgov (lane violation.),,25,34
184,2,6:13.0,,Offensive foul by N. Mirotić (drawn by M. Williams),25,34
185,2,6:13.0,,Turnover by N. Mirotić (offensive foul),25,34
186,2,6:00.0,J. Smith misses 2-pt jump shot from 3 ft,,25,34
187,2,5:59.0,,Defensive rebound by T. Snell,25,34
188,2,5:52.0,Offensive charge foul by N. Mirotić (drawn by T. Mozgov),,25,34
189,2,5:52.0,,Turnover by N. Mirotić (offensive foul),25,34
190,2,5:52.0,,Chicago full timeout,25,34
191,2,5:52.0,,D. Rose enters the game for A. Brooks,25,34
192,2,5:52.0,,J. Noah enters the game for N. Mirotić,25,34
193,2,5:52.0,A. Varejão enters the game for T. Mozgov,,25,34
194,2,5:22.0,J. Smith misses 2-pt jump shot from 20 ft,,25,34
195,2,5:21.0,Offensive rebound by A. Varejão,,25,34
196,2,5:17.0,M. Williams makes 3-pt jump shot from 23 ft (assist by J. Smith),,28,34
197,2,5:03.0,,D. Rose makes 2-pt layup at rim,28,36
198,2,4:43.0,M. Williams misses 3-pt jump shot from 24 ft,,28,36
199,2,4:42.0,,Defensive rebound by P. Gasol,28,36
200,2,4:33.0,,T. Snell misses 3-pt jump shot from 25 ft,28,36
201,2,4:33.0,Defensive rebound by Team,,28,36
202,2,4:33.0,,Loose ball foul by J. Noah (drawn by A. Varejão),28,36
203,2,4:33.0,A. Varejão makes free throw 1 of 2,,29,36
204,2,4:33.0,R. Jefferson enters the game for L. James,,29,36
205,2,4:33.0,M. Dellavedova enters the game for J. Smith,,29,36
206,2,4:33.0,,D. McDermott enters the game for J. Butler,29,36
207,2,4:33.0,A. Varejão makes free throw 2 of 2,,30,36
208,2,4:14.0,,T. Snell misses 3-pt jump shot from 25 ft,30,36
209,2,4:12.0,Defensive rebound by M. Williams,,30,36
210,2,3:58.0,M. Williams misses 2-pt jump shot from 17 ft,,30,36
211,2,3:57.0,,Defensive rebound by J. Noah,30,36
212,2,3:45.0,,Turnover by T. Snell (lost ball; steal by R. Jefferson),30,36
213,2,3:40.0,R. Jefferson makes 2-pt layup from 1 ft (assist by K. Love),,32,36
214,2,3:29.0,,D. Rose misses 2-pt layup from 2 ft,32,36
215,2,3:29.0,,Offensive rebound by J. Noah,32,36
216,2,3:29.0,,Personal foul by M. Dellavedova (drawn by J. Noah),32,36
217,2,3:20.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Noah),32,39
218,2,3:11.0,Cleveland full timeout,,32,39
219,2,3:11.0,L. James enters the game for M. Williams,,32,39
220,2,3:03.0,K. Love misses 3-pt jump shot from 24 ft,,32,39
221,2,3:02.0,,Defensive rebound by D. McDermott,32,39
222,2,2:46.0,,D. Rose misses 2-pt jump shot from 5 ft,32,39
223,2,2:45.0,Defensive rebound by A. Varejão,,32,39
224,2,2:35.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,35,39
225,2,2:16.0,,D. McDermott makes 2-pt jump shot from 22 ft,35,41
226,2,1:55.0,K. Love misses 3-pt jump shot from 25 ft,,35,41
227,2,1:54.0,,Defensive rebound by D. McDermott,35,41
228,2,1:51.0,,Shooting foul by A. Varejão (drawn by J. Noah),35,41
229,2,1:51.0,,J. Noah misses free throw 1 of 2,35,41
230,2,1:51.0,,Offensive rebound by Team,35,41
231,2,1:51.0,T. Thompson enters the game for K. Love,,35,41
232,2,1:51.0,,J. Butler enters the game for T. Snell,35,41
233,2,1:51.0,,T. Gibson enters the game for P. Gasol,35,41
234,2,1:51.0,,J. Noah misses free throw 2 of 2,35,41
235,2,1:49.0,,Offensive rebound by T. Gibson,35,41
236,2,1:48.0,,Turnover by T. Gibson (bad pass),35,41
237,2,1:31.0,M. Dellavedova makes 2-pt jump shot from 21 ft (assist by R. Jefferson),,37,41
238,2,1:16.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),37,44
239,2,1:03.0,R. Jefferson misses 2-pt jump shot from 20 ft,,37,44
240,2,1:01.0,,Defensive rebound by J. Noah,37,44
241,2,0:53.0,,T. Gibson misses 2-pt jump shot from 13 ft,37,44
242,2,0:52.0,Defensive rebound by M. Dellavedova,,37,44
243,2,0:35.0,L. James misses 3-pt jump shot from 25 ft,,37,44
244,2,0:34.0,,Defensive rebound by T. Gibson,37,44
245,2,0:24.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by J. Noah),37,46
246,2,0:02.0,L. James makes 3-pt jump shot from 26 ft,,40,46
247,2,0:00.0,,D. McDermott misses 3-pt jump shot from 43 ft,40,46
248,2,0:00.0,,Offensive rebound by Team,40,46
249,3,11:38.0,L. James makes 2-pt layup from 2 ft,,42,46
250,3,11:15.0,,Turnover by D. Rose (bad pass; steal by L. James),42,46
251,3,11:11.0,Turnover by L. James (bad pass; steal by P. Gasol),,42,46
252,3,11:02.0,,T. Snell makes 2-pt jump shot from 5 ft,42,48
253,3,10:57.0,L. James makes 2-pt layup from 2 ft (assist by M. Williams),,44,48
254,3,10:47.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by D. Rose),44,51
255,3,10:29.0,K. Love makes 2-pt jump shot from 20 ft (assist by M. Williams),,46,51
256,3,10:12.0,,D. Rose makes 2-pt layup from 1 ft,46,53
257,3,10:12.0,,Shooting foul by M. Williams (drawn by D. Rose),46,53
258,3,10:12.0,,D. Rose misses free throw 1 of 1,46,53
259,3,10:10.0,Defensive rebound by J. Smith,,46,53
260,3,9:52.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Love),,48,53
261,3,9:37.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),48,55
262,3,9:17.0,K. Love misses 2-pt layup from 2 ft,,48,55
263,3,9:16.0,,Defensive rebound by N. Mirotić,48,55
264,3,9:03.0,,D. Rose misses 3-pt jump shot from 24 ft,48,55
265,3,9:02.0,Defensive rebound by L. James,,48,55
266,3,8:55.0,J. Smith misses 3-pt jump shot from 24 ft,,48,55
267,3,8:53.0,,Defensive rebound by N. Mirotić,48,55
268,3,8:45.0,,D. Rose makes 2-pt jump shot from 6 ft,48,57
269,3,8:45.0,,Shooting foul by M. Williams (drawn by D. Rose),48,57
270,3,8:45.0,,D. Rose makes free throw 1 of 1,48,58
271,3,8:33.0,Turnover by K. Love (bad pass; steal by N. Mirotić),,48,58
272,3,8:27.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by D. Rose),48,61
273,3,8:26.0,Cleveland full timeout,,48,61
274,3,8:06.0,J. Smith makes 2-pt layup from 3 ft,,50,61
275,3,7:50.0,,T. Snell misses 3-pt jump shot from 24 ft,50,61
276,3,7:49.0,Defensive rebound by T. Mozgov,,50,61
277,3,7:42.0,Shooting foul by P. Gasol (drawn by J. Smith),,50,61
278,3,7:42.0,J. Smith misses free throw 1 of 2,,50,61
279,3,7:42.0,Offensive rebound by Team,,50,61
280,3,7:42.0,J. Smith misses free throw 2 of 2,,50,61
281,3,7:41.0,,Defensive rebound by N. Mirotić,50,61
282,3,7:27.0,,P. Gasol misses 2-pt jump shot from 17 ft,50,61
283,3,7:26.0,Defensive rebound by L. James,,50,61
284,3,7:11.0,Personal foul by J. Butler (drawn by K. Love),,50,61
285,3,7:02.0,Turnover by T. Mozgov (3 sec),,50,61
286,3,6:46.0,,T. Snell misses 2-pt jump shot from 9 ft (block by K. Love),50,61
287,3,6:46.0,,Offensive rebound by Team,50,61
288,3,6:46.0,,Turnover by D. Rose (bad pass),50,61
289,3,6:28.0,J. Smith makes 2-pt jump shot from 6 ft,,52,61
290,3,6:18.0,,D. Rose makes 2-pt jump shot from 7 ft,52,63
291,3,6:01.0,M. Williams misses 2-pt jump shot from 7 ft,,52,63
292,3,6:00.0,,Defensive rebound by D. Rose,52,63
293,3,5:50.0,,D. Rose misses 2-pt jump shot from 7 ft,52,63
294,3,5:49.0,Defensive rebound by L. James,,52,63
295,3,5:38.0,Shooting foul by N. Mirotić (drawn by K. Love),,52,63
296,3,5:38.0,K. Love makes 2-pt layup from 2 ft (assist by T. Mozgov),,54,63
297,3,5:38.0,M. Dellavedova enters the game for M. Williams,,54,63
298,3,5:38.0,,A. Brooks enters the game for D. Rose,54,63
299,3,5:38.0,,T. Gibson enters the game for N. Mirotić,54,63
300,3,5:38.0,K. Love makes free throw 1 of 1,,55,63
301,3,5:24.0,,J. Butler misses 2-pt jump shot from 14 ft,55,63
302,3,5:24.0,,Offensive rebound by Team,55,63
303,3,5:24.0,T. Thompson enters the game for K. Love,,55,63
304,3,5:19.0,,P. Gasol misses 2-pt hook shot from 9 ft,55,63
305,3,5:17.0,Defensive rebound by T. Thompson,,55,63
306,3,5:07.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,55,63
307,3,5:06.0,,Defensive rebound by T. Snell,55,63
308,3,4:59.0,,A. Brooks makes 2-pt jump shot from 11 ft,55,65
309,3,4:44.0,J. Smith misses 2-pt jump shot from 11 ft,,55,65
310,3,4:43.0,,Defensive rebound by T. Gibson,55,65
311,3,4:34.0,,Turnover by A. Brooks (bad pass),55,65
312,3,4:34.0,,D. McDermott enters the game for T. Snell,55,65
313,3,4:34.0,R. Jefferson enters the game for L. James,,55,65
314,3,4:21.0,M. Dellavedova makes 2-pt jump shot from 10 ft (assist by T. Mozgov),,57,65
315,3,4:09.0,,A. Brooks makes 2-pt jump shot from 16 ft,57,67
316,3,3:46.0,T. Mozgov misses 2-pt jump shot from 15 ft,,57,67
317,3,3:45.0,,Defensive rebound by T. Gibson,57,67
318,3,3:34.0,,A. Brooks misses 2-pt jump shot from 19 ft,57,67
319,3,3:34.0,Defensive rebound by J. Smith,,57,67
320,3,3:34.0,Personal foul by A. Brooks (drawn by J. Smith),,57,67
321,3,3:34.0,A. Varejão enters the game for T. Mozgov,,57,67
322,3,3:34.0,,J. Noah enters the game for P. Gasol,57,67
323,3,3:34.0,,E. Moore enters the game for J. Butler,57,67
324,3,3:24.0,R. Jefferson misses 3-pt jump shot from 25 ft,,57,67
325,3,3:23.0,,Defensive rebound by J. Noah,57,67
326,3,3:14.0,,E. Moore makes 2-pt jump shot from 7 ft,57,69
327,3,2:53.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,57,69
328,3,2:52.0,Offensive rebound by M. Dellavedova,,57,69
329,3,2:48.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by J. Smith),,60,69
330,3,2:29.0,,E. Moore makes 2-pt jump shot from 15 ft,60,71
331,3,2:14.0,J. Smith makes 2-pt layup from 2 ft (assist by M. Dellavedova),,62,71
332,3,1:59.0,,Offensive foul by T. Gibson (drawn by M. Dellavedova),62,71
333,3,1:59.0,,Turnover by T. Gibson (offensive foul),62,71
334,3,1:59.0,,Chicago full timeout,62,71
335,3,1:59.0,M. Williams enters the game for J. Smith,,62,71
336,3,1:37.0,R. Jefferson makes 2-pt layup from 1 ft (assist by M. Williams),,64,71
337,3,1:13.0,,A. Brooks misses 2-pt jump shot from 8 ft,64,71
338,3,1:12.0,Defensive rebound by T. Thompson,,64,71
339,3,1:05.0,R. Jefferson misses 3-pt jump shot from 24 ft,,64,71
340,3,1:05.0,,Defensive rebound by J. Noah,64,71
341,3,1:05.0,,Personal foul by T. Thompson (drawn by J. Noah),64,71
342,3,0:53.0,,A. Brooks misses 2-pt jump shot from 13 ft,64,71
343,3,0:51.0,Defensive rebound by T. Thompson,,64,71
344,3,0:44.0,M. Williams makes 2-pt jump shot from 19 ft,,66,71
345,3,0:33.0,,E. Moore misses 2-pt jump shot from 4 ft (block by A. Varejão),66,71
346,3,0:33.0,Defensive rebound by Team,,66,71
347,3,0:21.0,Shooting foul by E. Moore (drawn by M. Williams),,66,71
348,3,0:21.0,M. Williams misses free throw 1 of 3,,66,71
349,3,0:21.0,Offensive rebound by Team,,66,71
350,3,0:21.0,M. Williams makes free throw 2 of 3,,67,71
351,3,0:21.0,M. Williams makes free throw 3 of 3,,68,71
352,3,0:01.0,,Turnover by A. Brooks (bad pass; steal by M. Williams),68,71
353,4,11:36.0,,E. Moore misses 2-pt jump shot from 16 ft,68,71
354,4,11:35.0,Defensive rebound by T. Thompson,,68,71
355,4,11:30.0,M. Williams makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,71,71
356,4,11:03.0,,A. Brooks misses 3-pt jump shot from 24 ft,71,71
357,4,11:02.0,Defensive rebound by M. Williams,,71,71
358,4,10:55.0,M. Williams misses 3-pt jump shot from 23 ft,,71,71
359,4,10:53.0,,Defensive rebound by T. Gibson,71,71
360,4,10:44.0,,A. Brooks misses 2-pt jump shot from 15 ft,71,71
361,4,10:43.0,Defensive rebound by T. Thompson,,71,71
362,4,10:31.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,71,71
363,4,10:29.0,,Defensive rebound by J. Noah,71,71
364,4,10:23.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Noah),71,74
365,4,10:01.0,A. Varejão misses 2-pt jump shot from 19 ft,,71,74
366,4,10:00.0,,Defensive rebound by D. McDermott,71,74
367,4,9:53.0,,Shooting foul by R. Jefferson (drawn by D. McDermott),71,74
368,4,9:53.0,,D. McDermott makes free throw 1 of 2,71,75
369,4,9:53.0,L. James enters the game for M. Dellavedova,,71,75
370,4,9:53.0,K. Love enters the game for A. Varejão,,71,75
371,4,9:53.0,,D. Rose enters the game for A. Brooks,71,75
372,4,9:53.0,,J. Butler enters the game for E. Moore,71,75
373,4,9:53.0,,D. McDermott misses free throw 2 of 2,71,75
374,4,9:51.0,Defensive rebound by T. Thompson,,71,75
375,4,9:32.0,K. Love misses 3-pt jump shot from 23 ft (block by T. Gibson),,71,75
376,4,9:30.0,Offensive rebound by T. Thompson,,71,75
377,4,9:29.0,Turnover by Team (shot clock),,71,75
378,4,9:18.0,,T. Gibson makes 2-pt jump shot from 14 ft (assist by J. Noah),71,77
379,4,8:53.0,Turnover by R. Jefferson (bad pass),,71,77
380,4,8:53.0,,Chicago full timeout,71,77
381,4,8:53.0,,P. Gasol enters the game for J. Noah,71,77
382,4,8:53.0,J. Smith enters the game for R. Jefferson,,71,77
383,4,8:40.0,,P. Gasol misses 2-pt jump shot from 21 ft,71,77
384,4,8:39.0,Defensive rebound by L. James,,71,77
385,4,8:32.0,L. James makes 2-pt layup from 2 ft,,73,77
386,4,8:11.0,,P. Gasol misses 3-pt jump shot from 25 ft,73,77
387,4,8:09.0,Defensive rebound by T. Thompson,,73,77
388,4,7:59.0,L. James makes 2-pt jump shot from 21 ft,,75,77
389,4,7:59.0,,Chicago full timeout,75,77
390,4,7:48.0,,J. Butler misses 2-pt jump shot from 20 ft,75,77
391,4,7:47.0,Defensive rebound by J. Smith,,75,77
392,4,7:34.0,L. James misses 3-pt jump shot from 24 ft,,75,77
393,4,7:33.0,,Defensive rebound by P. Gasol,75,77
394,4,7:27.0,,Shooting foul by T. Thompson (drawn by D. Rose),75,77
