,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
395,4,8:59.0,,Defensive rebound by B. Griffin,68,80
396,4,8:42.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by B. Griffin),68,83
397,4,8:41.0,Dallas full timeout,,68,83
398,4,8:41.0,J. Anderson enters the game for D. Nowitzki,,68,83
399,4,8:41.0,D. Powell enters the game for R. Felton,,68,83
400,4,8:28.0,C. Villanueva misses 2-pt layup from 1 ft,,68,83
401,4,8:26.0,Offensive rebound by C. Villanueva,,68,83
402,4,8:26.0,C. Villanueva makes 2-pt layup at rim,,70,83
403,4,8:13.0,,Turnover by A. Rivers (bad pass; steal by D. Williams),70,83
404,4,8:11.0,Shooting foul by W. Johnson (drawn by J. Anderson),,70,83
405,4,8:11.0,J. Anderson makes free throw 1 of 2,,71,83
406,4,8:11.0,J. Anderson misses free throw 2 of 2,,71,83
407,4,8:09.0,,Defensive rebound by Team,71,83
408,4,7:55.0,,Turnover by J. Crawford (bad pass; steal by D. Harris),71,83
409,4,7:51.0,D. Powell makes 2-pt dunk at rim (assist by J. Anderson),,73,83
410,4,7:38.0,,J. Crawford misses 2-pt jump shot from 12 ft,73,83
411,4,7:36.0,Defensive rebound by D. Powell,,73,83
412,4,7:36.0,,Technical foul by J. Crawford,73,83
413,4,7:36.0,D. Williams makes technical free throw,,74,83
414,4,7:36.0,,C. Paul enters the game for A. Rivers,74,83
415,4,7:36.0,,J. Redick enters the game for W. Johnson,74,83
416,4,7:29.0,Personal foul by C. Paul,,74,83
417,4,7:20.0,D. Williams makes 2-pt jump shot from 15 ft,,76,83
418,4,6:55.0,,Turnover by B. Griffin (bad pass; steal by C. Villanueva),76,83
419,4,6:45.0,C. Villanueva misses 3-pt jump shot from 25 ft,,76,83
420,4,6:45.0,,Defensive rebound by B. Griffin,76,83
421,4,6:45.0,,LA Clippers full timeout,76,83
422,4,6:45.0,R. Felton enters the game for D. Harris,,76,83
423,4,6:31.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Green),76,85
424,4,6:07.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by R. Felton),,79,85
425,4,5:47.0,,J. Crawford misses 2-pt jump shot from 11 ft,79,85
426,4,5:45.0,Defensive rebound by C. Villanueva,,79,85
427,4,5:31.0,C. Villanueva misses 2-pt layup from 3 ft,,79,85
428,4,5:25.0,,Defensive rebound by C. Paul,79,85
429,4,5:25.0,,Personal foul by D. Williams,79,85
430,4,5:25.0,,D. Jordan enters the game for J. Green,79,85
431,4,5:25.0,W. Matthews enters the game for D. Williams,,79,85
432,4,5:15.0,,B. Griffin misses 2-pt hook shot from 3 ft,79,85
433,4,5:12.0,Defensive rebound by C. Villanueva,,79,85
434,4,5:07.0,R. Felton misses 2-pt jump shot from 16 ft,,79,85
435,4,5:03.0,,Defensive rebound by J. Redick,79,85
436,4,4:46.0,,B. Griffin makes 2-pt hook shot from 3 ft,79,87
437,4,4:19.0,R. Felton makes 2-pt jump shot from 3 ft,,81,87
438,4,4:01.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),81,89
439,4,3:46.0,C. Villanueva makes 3-pt jump shot from 27 ft (assist by R. Felton),,84,89
440,4,3:28.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),84,91
441,4,3:28.0,,Shooting foul by R. Felton (drawn by B. Griffin),84,91
442,4,3:28.0,,B. Griffin makes free throw 1 of 1,84,92
443,4,3:19.0,Shooting foul by B. Griffin (drawn by R. Felton),,84,92
444,4,3:19.0,R. Felton makes free throw 1 of 2,,85,92
445,4,3:19.0,R. Felton makes free throw 2 of 2,,86,92
446,4,2:58.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),86,95
447,4,2:38.0,C. Villanueva misses 3-pt jump shot from 26 ft,,86,95
448,4,2:37.0,,Defensive rebound by J. Crawford,86,95
449,4,2:25.0,,Personal block foul by C. Villanueva,86,95
450,4,2:25.0,Official timeout,,86,95
451,4,2:16.0,,Personal foul by C. Villanueva,86,95
452,4,2:16.0,,LA Clippers full timeout,86,95
453,4,2:14.0,,Personal take foul by R. Felton,86,95
454,4,2:14.0,,D. Jordan misses free throw 1 of 2,86,95
455,4,2:14.0,,Offensive rebound by Team,86,95
456,4,2:14.0,,D. Jordan makes free throw 2 of 2,86,96
457,4,2:02.0,C. Villanueva misses 3-pt jump shot from 26 ft,,86,96
458,4,2:02.0,,Defensive rebound by Team,86,96
459,4,2:02.0,Loose ball foul by J. Anderson,,86,96
460,4,2:02.0,,J. Crawford makes free throw 1 of 2,86,97
461,4,2:02.0,J. McGee enters the game for W. Matthews,,86,97
462,4,2:02.0,D. Lee enters the game for R. Felton,,86,97
463,4,2:02.0,,J. Crawford misses free throw 2 of 2,86,97
464,4,2:01.0,Defensive rebound by C. Villanueva,,86,97
465,4,1:48.0,J. Anderson misses 3-pt jump shot from 25 ft,,86,97
466,4,1:47.0,Offensive rebound by D. Powell,,86,97
467,4,1:45.0,D. Powell makes 2-pt jump shot from 5 ft,,88,97
468,4,1:22.0,,C. Paul misses 3-pt jump shot from 24 ft,88,97
469,4,1:20.0,Defensive rebound by C. Villanueva,,88,97
470,4,1:15.0,J. Anderson misses 2-pt jump shot from 9 ft (block by J. Redick),,88,97
471,4,1:15.0,Offensive rebound by Team,,88,97
472,4,1:09.0,J. McGee misses 2-pt jump shot from 16 ft,,88,97
473,4,1:08.0,,Defensive rebound by B. Griffin,88,97
474,4,0:55.0,,Shooting foul by J. Anderson (drawn by D. Jordan),88,97
475,4,0:55.0,,D. Jordan makes free throw 1 of 2,88,98
476,4,0:55.0,,J. Ayres enters the game for B. Griffin,88,98
477,4,0:55.0,,A. Rivers enters the game for J. Redick,88,98
478,4,0:55.0,,J. Green enters the game for C. Paul,88,98
479,4,0:55.0,,C. Wilcox enters the game for J. Crawford,88,98
480,4,0:55.0,,D. Jordan misses free throw 2 of 2,88,98
481,4,0:54.0,Defensive rebound by D. Powell,,88,98
482,4,0:53.0,Personal take foul by D. Jordan,,88,98
483,4,0:53.0,D. Powell misses free throw 1 of 2,,88,98
484,4,0:53.0,Offensive rebound by Team,,88,98
485,4,0:53.0,,P. Prigioni enters the game for D. Jordan,88,98
486,4,0:53.0,D. Powell misses free throw 2 of 2,,88,98
487,4,0:52.0,,Defensive rebound by C. Wilcox,88,98
488,4,0:35.0,,J. Green misses 3-pt jump shot from 28 ft,88,98
489,4,0:33.0,Defensive rebound by J. McGee,,88,98
490,4,0:25.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Anderson),,91,98
491,4,0:01.0,,Turnover by Team (shot clock),91,98
