,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
65,1,2:13.0,B. Dawson enters the game for L. Mbah a Moute,,21,19
66,1,2:02.0,P. Prigioni misses 3-pt jump shot from 26 ft,,21,19
67,1,2:01.0,Offensive rebound by J. Green,,21,19
68,1,1:53.0,Personal foul by J. Ingles,,21,19
69,1,1:53.0,C. Wilcox makes free throw 1 of 2,,22,19
70,1,1:53.0,J. Crawford enters the game for P. Prigioni,,22,19
71,1,1:53.0,,A. Burks enters the game for J. Ingles,22,19
72,1,1:53.0,C. Wilcox makes free throw 2 of 2,,23,19
73,1,1:30.0,,R. Neto misses 3-pt jump shot from 25 ft (block by J. Crawford),23,19
74,1,1:29.0,,Offensive rebound by D. Favors,23,19
75,1,1:27.0,,D. Favors makes 2-pt layup from 3 ft,23,21
76,1,1:00.0,Turnover by Team (shot clock),,23,21
77,1,0:45.0,,D. Favors misses 2-pt jump shot from 13 ft,23,21
78,1,0:43.0,Defensive rebound by C. Wilcox,,23,21
79,1,0:35.0,J. Green misses 2-pt layup from 2 ft,,23,21
80,1,0:35.0,,Defensive rebound by G. Hayward,23,21
81,1,0:29.0,,T. Booker misses 2-pt layup from 2 ft,23,21
82,1,0:29.0,,Offensive rebound by G. Hayward,23,21
83,1,0:29.0,,G. Hayward makes 2-pt layup from 1 ft,23,23
84,1,0:08.0,J. Crawford makes 2-pt jump shot from 15 ft,,25,23
85,1,0:00.0,,T. Booker makes 3-pt jump shot from 22 ft (assist by G. Hayward),25,26
86,2,11:39.0,J. Crawford misses 3-pt jump shot from 24 ft,,25,26
87,2,11:39.0,,Defensive rebound by G. Hayward,25,26
88,2,11:31.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by G. Hayward),25,29
89,2,11:05.0,P. Pierce makes 3-pt jump shot from 25 ft,,28,29
90,2,10:43.0,,Shooting foul by J. Ayres (drawn by D. Favors),28,29
91,2,10:43.0,,D. Favors makes free throw 1 of 2,28,30
92,2,10:43.0,,D. Favors misses free throw 2 of 2,28,30
93,2,10:43.0,Defensive rebound by J. Ayres,,28,30
94,2,10:30.0,Turnover by P. Pierce (lost ball; steal by R. Neto),,28,30
95,2,10:25.0,,R. Neto makes 2-pt layup from 1 ft,28,32
96,2,10:10.0,J. Green makes 2-pt layup from 1 ft,,30,32
97,2,9:52.0,,Turnover by T. Booker (bad pass; steal by C. Wilcox),30,32
98,2,9:47.0,Shooting foul by R. Neto (drawn by J. Crawford),,30,32
99,2,9:47.0,J. Crawford makes free throw 1 of 2,,31,32
100,2,9:47.0,,R. Hood enters the game for A. Burks,31,32
101,2,9:47.0,,T. Lyles enters the game for T. Booker,31,32
102,2,9:47.0,J. Crawford makes free throw 2 of 2,,32,32
103,2,9:33.0,,T. Lyles makes 2-pt jump shot from 12 ft (assist by R. Hood),32,34
104,2,9:15.0,Turnover by P. Pierce (lost ball; steal by R. Neto),,32,34
105,2,9:10.0,,R. Hood makes 2-pt dunk at rim (assist by R. Neto),32,36
106,2,8:52.0,LA Clippers full timeout,,32,36
107,2,8:49.0,P. Pierce misses 2-pt jump shot from 19 ft,,32,36
108,2,8:48.0,,Defensive rebound by T. Lyles,32,36
109,2,8:28.0,,G. Hayward misses 2-pt jump shot from 17 ft,32,36
110,2,8:28.0,Defensive rebound by J. Ayres,,32,36
111,2,8:17.0,J. Ayres misses 2-pt layup from 2 ft,,32,36
112,2,8:16.0,,Defensive rebound by D. Favors,32,36
113,2,8:03.0,,R. Neto makes 2-pt jump shot from 4 ft,32,38
114,2,7:37.0,J. Green misses 3-pt jump shot from 25 ft,,32,38
115,2,7:37.0,,Defensive rebound by G. Hayward,32,38
116,2,7:24.0,,Personal foul by J. Green,32,38
117,2,7:24.0,,R. Gobert enters the game for D. Favors,32,38
118,2,7:24.0,P. Prigioni enters the game for C. Wilcox,,32,38
119,2,7:24.0,C. Aldrich enters the game for J. Ayres,,32,38
120,2,7:24.0,L. Mbah a Moute enters the game for P. Pierce,,32,38
121,2,7:12.0,,T. Lyles misses 3-pt jump shot from 24 ft,32,38
122,2,7:12.0,Defensive rebound by P. Prigioni,,32,38
123,2,7:03.0,J. Crawford makes 2-pt jump shot from 15 ft,,34,38
124,2,6:40.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by R. Neto),34,41
125,2,6:26.0,LA Clippers full timeout,,34,41
126,2,6:26.0,,S. Mack enters the game for R. Neto,34,41
127,2,6:13.0,J. Crawford misses 3-pt jump shot from 24 ft,,34,41
128,2,6:13.0,,Defensive rebound by T. Lyles,34,41
129,2,5:55.0,,G. Hayward makes 2-pt jump shot from 21 ft,34,43
130,2,5:30.0,Turnover by Team (shot clock),,34,43
131,2,5:16.0,,Shooting foul by L. Mbah a Moute (drawn by S. Mack),34,43
132,2,5:16.0,,S. Mack makes free throw 1 of 2,34,44
133,2,5:16.0,P. Pierce enters the game for J. Green,,34,44
134,2,5:16.0,,S. Mack makes free throw 2 of 2,34,45
135,2,4:54.0,Turnover by P. Pierce (bad pass),,34,45
136,2,4:36.0,,G. Hayward misses 2-pt jump shot from 3 ft,34,45
137,2,4:36.0,Defensive rebound by C. Aldrich,,34,45
138,2,4:22.0,C. Aldrich makes 2-pt layup from 2 ft,,36,45
139,2,4:05.0,,T. Lyles makes 2-pt jump shot from 15 ft,36,47
140,2,3:50.0,J. Crawford makes 2-pt jump shot from 19 ft,,38,47
141,2,3:41.0,,Turnover by R. Gobert (lost ball; steal by C. Aldrich),38,47
142,2,3:29.0,C. Aldrich misses 2-pt hook shot from 4 ft,,38,47
143,2,3:28.0,,Defensive rebound by Team,38,47
144,2,3:28.0,,J. Ingles enters the game for R. Hood,38,47
145,2,3:04.0,,S. Mack misses 2-pt jump shot from 4 ft,38,47
146,2,3:04.0,Defensive rebound by P. Pierce,,38,47
147,2,3:04.0,Personal foul by S. Mack,,38,47
148,2,2:54.0,J. Crawford misses 2-pt jump shot from 20 ft,,38,47
149,2,2:53.0,,Defensive rebound by G. Hayward,38,47
150,2,2:46.0,,Shooting foul by C. Aldrich (drawn by G. Hayward),38,47
151,2,2:46.0,,Utah full timeout,38,47
152,2,2:46.0,,G. Hayward misses free throw 1 of 2,38,47
153,2,2:46.0,,Offensive rebound by Team,38,47
154,2,2:46.0,,G. Hayward makes free throw 2 of 2,38,48
155,2,2:26.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,41,48
156,2,2:10.0,,T. Lyles misses 2-pt jump shot from 4 ft,41,48
157,2,2:10.0,Defensive rebound by L. Mbah a Moute,,41,48
158,2,2:05.0,J. Crawford makes 2-pt jump shot from 5 ft,,43,48
159,2,2:05.0,Shooting foul by J. Ingles (drawn by J. Crawford),,43,48
160,2,2:05.0,,R. Hood enters the game for J. Ingles,43,48
161,2,2:05.0,J. Crawford makes free throw 1 of 1,,44,48
162,2,1:49.0,,T. Lyles misses 2-pt jump shot from 4 ft,44,48
163,2,1:49.0,Defensive rebound by C. Aldrich,,44,48
164,2,1:31.0,P. Pierce misses 2-pt jump shot from 15 ft,,44,48
165,2,1:31.0,,Defensive rebound by T. Lyles,44,48
166,2,1:11.0,,S. Mack misses 3-pt jump shot from 23 ft,44,48
167,2,1:11.0,,Offensive rebound by Team,44,48
168,2,1:10.0,,D. Favors enters the game for T. Lyles,44,48
169,2,1:00.0,,R. Hood makes 2-pt jump shot from 12 ft,44,50
170,2,0:46.0,Shooting foul by R. Hood (drawn by J. Crawford),,44,50
171,2,0:46.0,J. Crawford misses free throw 1 of 2,,44,50
172,2,0:46.0,Offensive rebound by Team,,44,50
173,2,0:46.0,J. Crawford makes free throw 2 of 2,,45,50
174,2,0:34.0,,G. Hayward makes 2-pt jump shot from 9 ft,45,52
175,2,0:12.0,P. Pierce makes 2-pt jump shot from 11 ft,,47,52
176,2,0:07.0,,Personal take foul by P. Prigioni,47,52
177,2,0:07.0,,R. Gobert misses free throw 1 of 2,47,52
178,2,0:07.0,,Offensive rebound by Team,47,52
179,2,0:07.0,J. Green enters the game for C. Aldrich,,47,52
180,2,0:07.0,,T. Booker enters the game for D. Favors,47,52
181,2,0:07.0,LA Clippers full timeout,,47,52
182,2,0:07.0,C. Wilcox enters the game for L. Mbah a Moute,,47,52
183,2,0:07.0,Violation by Team (jump ball),,47,52
184,2,0:07.0,,R. Gobert misses free throw 2 of 2,47,52
185,2,0:07.0,Defensive rebound by J. Crawford,,47,52
186,2,0:01.0,J. Crawford misses 3-pt jump shot from 28 ft,,47,52
187,2,0:00.0,Offensive rebound by Team,,47,52
188,3,11:40.0,P. Prigioni misses 3-pt jump shot from 24 ft,,47,52
189,3,11:39.0,,Defensive rebound by G. Hayward,47,52
190,3,11:32.0,,Turnover by D. Favors (bad pass; steal by P. Pierce),47,52
191,3,11:14.0,P. Pierce misses 2-pt jump shot from 18 ft,,47,52
192,3,11:13.0,,Defensive rebound by R. Hood,47,52
193,3,11:01.0,,Personal foul by P. Prigioni,47,52
194,3,10:46.0,,R. Hood misses 3-pt jump shot from 24 ft,47,52
195,3,10:45.0,Defensive rebound by J. Crawford,,47,52
196,3,10:35.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Crawford),,50,52
197,3,10:17.0,,D. Favors misses 2-pt jump shot from 15 ft,50,52
198,3,10:17.0,,Offensive rebound by R. Gobert,50,52
199,3,10:16.0,,Shooting foul by J. Crawford (drawn by R. Gobert),50,52
200,3,10:16.0,,R. Gobert makes free throw 1 of 2,50,53
201,3,10:16.0,,T. Booker enters the game for D. Favors,50,53
202,3,10:16.0,,R. Gobert misses free throw 2 of 2,50,53
203,3,10:15.0,Defensive rebound by C. Aldrich,,50,53
204,3,9:53.0,P. Prigioni misses 3-pt jump shot from 24 ft,,50,53
205,3,9:52.0,Offensive rebound by C. Aldrich,,50,53
206,3,9:46.0,P. Prigioni makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,53,53
207,3,9:34.0,,Personal foul by L. Mbah a Moute,53,53
208,3,9:22.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),53,56
209,3,8:58.0,C. Aldrich makes 2-pt hook shot from 2 ft (assist by P. Pierce),,55,56
210,3,8:44.0,,S. Mack misses 3-pt jump shot from 24 ft,55,56
211,3,8:44.0,Defensive rebound by C. Aldrich,,55,56
212,3,8:33.0,J. Crawford misses 2-pt jump shot from 14 ft,,55,56
213,3,8:32.0,,Defensive rebound by G. Hayward,55,56
214,3,8:09.0,,T. Booker misses 2-pt jump shot from 20 ft,55,56
215,3,8:08.0,,Offensive rebound by R. Gobert,55,56
216,3,8:07.0,,R. Gobert makes 2-pt layup from 2 ft,55,58
217,3,7:49.0,C. Aldrich makes 2-pt hook shot from 4 ft (assist by P. Prigioni),,57,58
218,3,7:33.0,,Turnover by G. Hayward (bad pass; steal by C. Aldrich),57,58
219,3,7:18.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by P. Prigioni),,60,58
220,3,7:17.0,,Utah full timeout,60,58
221,3,7:17.0,,D. Favors enters the game for R. Gobert,60,58
222,3,7:01.0,,Turnover by G. Hayward (bad pass; steal by P. Pierce),60,58
223,3,6:56.0,P. Pierce misses 2-pt layup from 2 ft (block by T. Booker),,60,58
224,3,6:55.0,Offensive rebound by J. Crawford,,60,58
225,3,6:52.0,J. Crawford makes 2-pt jump shot from 11 ft,,62,58
226,3,6:36.0,,Turnover by G. Hayward (lost ball; steal by C. Aldrich),62,58
227,3,6:28.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,65,58
228,3,6:12.0,,R. Hood misses 2-pt jump shot from 10 ft,65,58
229,3,6:12.0,Defensive rebound by C. Aldrich,,65,58
230,3,6:07.0,LA Clippers full timeout,,65,58
231,3,6:07.0,J. Green enters the game for P. Pierce,,65,58
232,3,6:00.0,Shooting foul by S. Mack (drawn by J. Crawford),,65,58
233,3,6:00.0,J. Crawford makes 3-pt jump shot from 24 ft,,68,58
234,3,6:00.0,J. Crawford misses free throw 1 of 1,,68,58
235,3,5:59.0,,Defensive rebound by D. Favors,68,58
236,3,5:50.0,,R. Hood misses 3-pt jump shot from 24 ft,68,58
237,3,5:48.0,Defensive rebound by C. Aldrich,,68,58
238,3,5:39.0,L. Mbah a Moute misses 2-pt layup from 2 ft (block by D. Favors),,68,58
239,3,5:38.0,,Defensive rebound by T. Booker,68,58
240,3,5:26.0,,D. Favors makes 2-pt jump shot from 7 ft,68,60
241,3,5:08.0,Shooting foul by T. Booker (drawn by J. Green),,68,60
242,3,5:08.0,J. Green makes free throw 1 of 2,,69,60
243,3,5:08.0,J. Green misses free throw 2 of 2,,69,60
244,3,5:07.0,,Defensive rebound by G. Hayward,69,60
245,3,4:52.0,,G. Hayward makes 2-pt jump shot from 7 ft,69,62
246,3,4:36.0,J. Green misses 2-pt layup from 3 ft (block by D. Favors),,69,62
247,3,4:35.0,,Defensive rebound by G. Hayward,69,62
248,3,4:28.0,,S. Mack misses 3-pt jump shot from 22 ft,69,62
249,3,4:27.0,Defensive rebound by C. Aldrich,,69,62
250,3,4:11.0,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Crawford),,71,62
251,3,3:55.0,,D. Favors makes 2-pt layup from 3 ft,71,64
252,3,3:36.0,Personal foul by S. Mack,,71,64
253,3,3:36.0,P. Prigioni makes free throw 1 of 3,,72,64
254,3,3:36.0,P. Prigioni makes free throw 2 of 3,,73,64
255,3,3:36.0,C. Wilcox enters the game for J. Crawford,,73,64
256,3,3:36.0,,R. Neto enters the game for S. Mack,73,64
257,3,3:36.0,P. Prigioni makes free throw 3 of 3,,74,64
258,3,3:22.0,,G. Hayward makes 2-pt jump shot from 22 ft (assist by R. Neto),74,66
259,3,2:52.0,J. Green misses 3-pt jump shot from 29 ft,,74,66
260,3,2:51.0,,Defensive rebound by G. Hayward,74,66
261,3,2:41.0,,R. Hood misses 2-pt jump shot from 19 ft,74,66
262,3,2:41.0,,Offensive rebound by Team,74,66
263,3,2:41.0,Loose ball foul by P. Prigioni,,74,66
264,3,2:41.0,,T. Lyles enters the game for T. Booker,74,66
265,3,2:34.0,,G. Hayward misses 2-pt jump shot from 4 ft,74,66
266,3,2:33.0,Defensive rebound by P. Prigioni,,74,66
267,3,2:19.0,C. Aldrich misses 2-pt jump shot from 4 ft (block by D. Favors),,74,66
268,3,2:18.0,Offensive rebound by C. Aldrich,,74,66
269,3,2:09.0,C. Aldrich misses 2-pt hook shot from 2 ft,,74,66
270,3,2:07.0,,Defensive rebound by D. Favors,74,66
271,3,2:01.0,,Turnover by G. Hayward (lost ball; steal by L. Mbah a Moute),74,66
272,3,1:47.0,J. Green misses 2-pt jump shot from 17 ft,,74,66
273,3,1:46.0,,Defensive rebound by D. Favors,74,66
274,3,1:29.0,,D. Favors misses 2-pt jump shot from 18 ft,74,66
275,3,1:28.0,Defensive rebound by J. Green,,74,66
276,3,1:09.0,J. Green misses 2-pt hook shot from 4 ft,,74,66
277,3,1:08.0,,Defensive rebound by G. Hayward,74,66
278,3,1:01.0,,R. Hood misses 3-pt jump shot from 23 ft,74,66
279,3,1:00.0,Defensive rebound by C. Aldrich,,74,66
280,3,0:54.0,LA Clippers full timeout,,74,66
281,3,0:54.0,,J. Ingles enters the game for R. Hood,74,66
282,3,0:54.0,P. Pierce enters the game for C. Aldrich,,74,66
283,3,0:54.0,J. Crawford enters the game for P. Prigioni,,74,66
284,3,0:54.0,J. Ayres enters the game for L. Mbah a Moute,,74,66
285,3,0:47.0,C. Wilcox misses 2-pt jump shot from 22 ft,,74,66
286,3,0:46.0,,Defensive rebound by R. Neto,74,66
287,3,0:38.0,,Personal foul by J. Crawford,74,66
288,3,0:38.0,,R. Neto makes free throw 1 of 2,74,67
289,3,0:38.0,,R. Neto makes free throw 2 of 2,74,68
290,3,0:35.0,Offensive foul by J. Ayres (drawn by G. Hayward),,74,68
291,3,0:35.0,Turnover by J. Ayres (offensive foul),,74,68
292,3,0:32.0,,Shooting foul by C. Wilcox (drawn by G. Hayward),74,68
293,3,0:32.0,,G. Hayward misses free throw 1 of 2,74,68
294,3,0:32.0,,Offensive rebound by Team,74,68
295,3,0:32.0,,G. Hayward makes free throw 2 of 2,74,69
296,3,0:13.0,Shooting foul by T. Lyles (drawn by J. Crawford),,74,69
297,3,0:13.0,J. Crawford makes free throw 1 of 2,,75,69
298,3,0:13.0,J. Crawford makes free throw 2 of 2,,76,69
299,3,0:01.0,,G. Hayward makes 3-pt jump shot from 24 ft,76,72
300,3,0:00.0,Turnover by P. Pierce (bad pass; steal by D. Favors),,76,72
301,4,11:43.0,,Personal foul by C. Wilcox,76,72
302,4,11:33.0,,Turnover by R. Neto (back court),76,72
303,4,11:33.0,,R. Hood enters the game for J. Ingles,76,72
304,4,11:27.0,Turnover by J. Crawford (bad pass; steal by D. Favors),,76,72
305,4,11:21.0,,R. Neto misses 2-pt layup from 2 ft (block by J. Green),76,72
306,4,11:19.0,Defensive rebound by C. Wilcox,,76,72
307,4,11:02.0,J. Green misses 3-pt jump shot from 23 ft,,76,72
308,4,11:02.0,,Defensive rebound by R. Hood,76,72
309,4,10:48.0,,R. Hood misses 2-pt jump shot from 4 ft,76,72
310,4,10:47.0,,Offensive rebound by D. Favors,76,72
311,4,10:40.0,,A. Burks makes 2-pt layup from 2 ft,76,74
312,4,10:22.0,J. Green misses 2-pt jump shot from 9 ft,,76,74
313,4,10:21.0,,Defensive rebound by T. Lyles,76,74
314,4,10:10.0,,Turnover by R. Neto (bad pass; steal by J. Green),76,74
315,4,10:05.0,J. Green misses 2-pt layup from 2 ft,,76,74
316,4,10:04.0,,Defensive rebound by R. Hood,76,74
317,4,9:59.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by R. Neto),76,77
318,4,9:59.0,LA Clippers full timeout,,76,77
319,4,9:59.0,,J. Ingles enters the game for R. Neto,76,77
320,4,9:42.0,J. Crawford misses 2-pt jump shot from 22 ft,,76,77
321,4,9:42.0,,Defensive rebound by D. Favors,76,77
322,4,9:26.0,,T. Lyles misses 2-pt jump shot from 17 ft,76,77
323,4,9:25.0,Defensive rebound by J. Green,,76,77
324,4,9:17.0,J. Green makes 2-pt jump shot from 13 ft,,78,77
325,4,9:05.0,,Turnover by D. Favors (offensive foul),78,77
326,4,9:05.0,,Offensive foul by D. Favors (drawn by C. Wilcox),78,77
327,4,9:05.0,,G. Hayward enters the game for T. Lyles,78,77
328,4,8:53.0,C. Wilcox misses 3-pt jump shot from 24 ft,,78,77
329,4,8:52.0,,Defensive rebound by G. Hayward,78,77
330,4,8:40.0,,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),78,79
331,4,8:22.0,J. Green misses 2-pt jump shot from 5 ft (block by G. Hayward),,78,79
332,4,8:20.0,,Defensive rebound by D. Favors,78,79
333,4,8:17.0,,Turnover by G. Hayward (bad pass; steal by J. Crawford),78,79
334,4,8:09.0,J. Ayres misses 2-pt jump shot from 4 ft,,78,79
335,4,8:06.0,Offensive rebound by C. Wilcox,,78,79
336,4,8:06.0,Personal foul by A. Burks,,78,79
337,4,8:06.0,P. Prigioni enters the game for C. Wilcox,,78,79
338,4,8:06.0,C. Aldrich enters the game for J. Ayres,,78,79
339,4,8:06.0,,S. Mack enters the game for A. Burks,78,79
340,4,7:57.0,J. Green makes 3-pt jump shot from 22 ft (assist by P. Prigioni),,81,79
341,4,7:41.0,,J. Ingles misses 3-pt jump shot from 22 ft,81,79
342,4,7:40.0,Defensive rebound by P. Prigioni,,81,79
343,4,7:29.0,Personal foul by S. Mack,,81,79
344,4,7:29.0,,R. Gobert enters the game for D. Favors,81,79
345,4,7:20.0,J. Green makes 2-pt hook shot from 5 ft,,83,79
346,4,7:14.0,,G. Hayward misses 2-pt layup from 1 ft,83,79
347,4,7:14.0,Defensive rebound by P. Prigioni,,83,79
348,4,6:49.0,P. Prigioni makes 2-pt jump shot from 4 ft,,85,79
349,4,6:44.0,,Shooting foul by C. Aldrich (drawn by S. Mack),85,79
350,4,6:44.0,,S. Mack makes free throw 1 of 3,85,80
351,4,6:44.0,,S. Mack makes free throw 2 of 3,85,81
352,4,6:44.0,,S. Mack makes free throw 3 of 3,85,82
353,4,6:44.0,Technical foul by Team,,85,82
354,4,6:44.0,,S. Mack makes technical free throw,85,83
355,4,6:26.0,C. Aldrich misses 2-pt hook shot from 6 ft,,85,83
356,4,6:26.0,,Defensive rebound by G. Hayward,85,83
357,4,6:17.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by G. Hayward),85,86
358,4,6:01.0,J. Crawford misses 3-pt jump shot from 24 ft,,85,86
359,4,6:00.0,,Defensive rebound by Team,85,86
360,4,5:46.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),85,89
361,4,5:45.0,LA Clippers full timeout,,85,89
362,4,5:31.0,Turnover by C. Aldrich (offensive foul),,85,89
363,4,5:31.0,Offensive foul by C. Aldrich (drawn by R. Hood),,85,89
364,4,5:11.0,,G. Hayward misses 3-pt jump shot from 24 ft,85,89
365,4,5:10.0,Defensive rebound by C. Aldrich,,85,89
366,4,4:55.0,,D. Favors enters the game for R. Gobert,85,89
367,4,4:47.0,P. Pierce misses 3-pt jump shot from 27 ft,,85,89
368,4,4:47.0,,Defensive rebound by R. Hood,85,89
369,4,4:27.0,,R. Hood misses 3-pt jump shot from 24 ft,85,89
370,4,4:26.0,Defensive rebound by P. Pierce,,85,89
371,4,4:16.0,Turnover by P. Prigioni (bad pass; steal by J. Ingles),,85,89
372,4,4:12.0,,J. Ingles makes 2-pt dunk at rim,85,91
373,4,4:08.0,Technical foul by P. Prigioni,,85,91
374,4,4:08.0,,G. Hayward makes technical free throw,85,92
375,4,3:57.0,J. Green misses 3-pt jump shot from 23 ft,,85,92
376,4,3:57.0,,Defensive rebound by D. Favors,85,92
377,4,3:33.0,,S. Mack misses 3-pt jump shot from 24 ft,85,92
378,4,3:32.0,Defensive rebound by C. Aldrich,,85,92
379,4,3:19.0,Turnover by P. Pierce (bad pass; steal by J. Ingles),,85,92
380,4,3:03.0,,D. Favors misses 2-pt layup from 1 ft,85,92
381,4,3:03.0,Defensive rebound by C. Aldrich,,85,92
382,4,2:56.0,J. Crawford misses 3-pt jump shot from 26 ft,,85,92
383,4,2:54.0,,Defensive rebound by S. Mack,85,92
384,4,2:54.0,,Turnover by S. Mack (step out of bounds),85,92
385,4,2:54.0,LA Clippers full timeout,,85,92
386,4,2:54.0,C. Wilcox enters the game for P. Pierce,,85,92
387,4,2:47.0,J. Green misses 2-pt hook shot from 8 ft,,85,92
388,4,2:46.0,,Defensive rebound by R. Hood,85,92
389,4,2:35.0,,Turnover by D. Favors (traveling),85,92
390,4,2:13.0,J. Green makes 3-pt jump shot from 25 ft (assist by J. Crawford),,88,92
391,4,1:57.0,,Turnover by G. Hayward (lost ball),88,92
392,4,1:45.0,Turnover by J. Green (lost ball; steal by J. Ingles),,88,92
393,4,1:25.0,,G. Hayward misses 3-pt jump shot from 24 ft,88,92
