,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
93,1,2:39.0,Turnover by R. Kelly (lost ball; steal by D. Collison),,14,33
94,1,2:34.0,,O. Casspi makes 2-pt dunk at rim (assist by D. Collison),14,35
95,1,2:22.0,N. Young makes 2-pt jump shot from 17 ft (assist by L. Williams),,16,35
96,1,2:22.0,Shooting foul by O. Casspi (drawn by N. Young),,16,35
97,1,2:22.0,N. Young makes free throw 1 of 1,,17,35
98,1,2:08.0,,D. Collison misses 3-pt jump shot from 24 ft,17,35
99,1,2:07.0,,Offensive rebound by O. Casspi,17,35
100,1,1:56.0,,K. Koufos misses 2-pt hook shot from 9 ft,17,35
101,1,1:56.0,Defensive rebound by L. Williams,,17,35
102,1,1:48.0,N. Young misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,17,35
103,1,1:48.0,Offensive rebound by Team,,17,35
104,1,1:43.0,J. Clarkson misses 2-pt jump shot from 19 ft,,17,35
105,1,1:43.0,,Defensive rebound by W. Cauley-Stein,17,35
106,1,1:24.0,,K. Koufos misses 2-pt layup from 2 ft (block by R. Kelly),17,35
107,1,1:21.0,,Offensive rebound by K. Koufos,17,35
108,1,1:21.0,,K. Koufos misses 2-pt jump shot from 4 ft,17,35
109,1,1:20.0,,Offensive rebound by O. Casspi,17,35
110,1,1:20.0,,O. Casspi makes 2-pt layup from 3 ft,17,37
111,1,1:11.0,Personal foul by K. Koufos (drawn by J. Clarkson),,17,37
112,1,1:05.0,J. Clarkson makes 2-pt layup from 4 ft,,19,37
113,1,0:50.0,,K. Koufos misses 2-pt jump shot from 4 ft (block by R. Kelly),19,37
114,1,0:48.0,Defensive rebound by B. Bass,,19,37
115,1,0:43.0,L. Williams misses 2-pt jump shot from 5 ft (block by W. Cauley-Stein),,19,37
116,1,0:42.0,,Defensive rebound by D. Collison,19,37
117,1,0:41.0,,Shooting foul by J. Clarkson (drawn by O. Casspi),19,37
118,1,0:41.0,,O. Casspi misses free throw 1 of 2,19,37
119,1,0:41.0,,Offensive rebound by Team,19,37
120,1,0:41.0,,O. Casspi makes free throw 2 of 2,19,38
121,1,0:33.0,Shooting foul by W. Cauley-Stein (drawn by B. Bass),,19,38
122,1,0:33.0,B. Bass makes free throw 1 of 2,,20,38
123,1,0:33.0,B. Bass makes free throw 2 of 2,,21,38
124,1,0:12.0,,K. Koufos makes 2-pt jump shot from 7 ft (assist by D. Collison),21,40
125,1,0:00.0,N. Young makes 3-pt jump shot from 24 ft (assist by L. Williams),,24,40
126,2,11:44.0,,M. Belinelli misses 3-pt jump shot from 25 ft,24,40
127,2,11:43.0,,Offensive rebound by Team,24,40
128,2,11:38.0,,K. Koufos misses 2-pt hook shot from 6 ft,24,40
129,2,11:36.0,,Offensive rebound by K. Koufos,24,40
130,2,11:36.0,,K. Koufos makes 2-pt layup from 1 ft,24,42
131,2,11:23.0,L. Williams misses 2-pt jump shot from 6 ft,,24,42
132,2,11:21.0,,Defensive rebound by W. Cauley-Stein,24,42
133,2,11:10.0,,O. Casspi misses 3-pt jump shot from 26 ft,24,42
134,2,11:10.0,Defensive rebound by R. Kelly,,24,42
135,2,10:56.0,B. Bass makes 2-pt jump shot from 7 ft (assist by M. Huertas),,26,42
136,2,10:41.0,,K. Koufos makes 2-pt layup at rim (assist by M. Belinelli),26,44
137,2,10:26.0,Shooting foul by O. Casspi (drawn by N. Young),,26,44
138,2,10:26.0,N. Young makes free throw 1 of 3,,27,44
139,2,10:26.0,N. Young makes free throw 2 of 3,,28,44
140,2,10:26.0,,R. Gay enters the game for K. Koufos,28,44
141,2,10:26.0,N. Young makes free throw 3 of 3,,29,44
142,2,10:10.0,,O. Casspi misses 3-pt jump shot from 25 ft,29,44
143,2,10:08.0,,Offensive rebound by W. Cauley-Stein,29,44
144,2,10:08.0,,W. Cauley-Stein makes 2-pt layup from 4 ft,29,46
145,2,9:50.0,N. Young misses 3-pt jump shot from 23 ft,,29,46
146,2,9:49.0,,Defensive rebound by R. Gay,29,46
147,2,9:45.0,,R. Gay makes 3-pt jump shot from 26 ft,29,49
148,2,9:45.0,,Shooting foul by B. Bass (drawn by R. Gay),29,49
149,2,9:45.0,,Sacramento full timeout,29,49
150,2,9:45.0,,R. Gay makes free throw 1 of 1,29,50
151,2,9:28.0,M. Huertas makes 3-pt jump shot from 25 ft (assist by N. Young),,32,50
152,2,9:13.0,,D. Collison makes 2-pt jump shot from 16 ft,32,52
153,2,9:01.0,M. Huertas misses 2-pt jump shot from 8 ft,,32,52
154,2,9:00.0,,Defensive rebound by R. Gay,32,52
155,2,8:50.0,,Turnover by W. Cauley-Stein (lost ball; steal by N. Young),32,52
156,2,8:40.0,R. Kelly misses 3-pt jump shot from 24 ft,,32,52
157,2,8:39.0,,Defensive rebound by O. Casspi,32,52
158,2,8:19.0,,R. Gay misses 3-pt jump shot from 25 ft,32,52
159,2,8:18.0,Defensive rebound by N. Young,,32,52
160,2,8:14.0,,Violation by M. Belinelli (kicked ball),32,52
161,2,8:14.0,,D. Cousins enters the game for W. Cauley-Stein,32,52
162,2,8:09.0,M. Huertas misses 2-pt jump shot from 13 ft,,32,52
163,2,8:08.0,Offensive rebound by B. Bass,,32,52
164,2,8:08.0,B. Bass misses 2-pt layup from 1 ft,,32,52
165,2,8:07.0,,Defensive rebound by D. Cousins,32,52
166,2,8:00.0,,Shooting foul by L. Williams (drawn by M. Belinelli),32,52
167,2,8:00.0,,M. Belinelli misses free throw 1 of 2,32,52
168,2,8:00.0,,Offensive rebound by Team,32,52
169,2,8:00.0,R. Hibbert enters the game for B. Bass,,32,52
170,2,8:00.0,K. Bryant enters the game for N. Young,,32,52
171,2,8:00.0,,M. Belinelli makes free throw 2 of 2,32,53
172,2,7:47.0,M. Huertas misses 2-pt layup from 3 ft,,32,53
173,2,7:47.0,Offensive rebound by R. Hibbert,,32,53
174,2,7:39.0,R. Kelly makes 2-pt layup at rim (assist by K. Bryant),,34,53
175,2,7:27.0,,D. Collison makes 2-pt jump shot from 21 ft,34,55
176,2,7:18.0,K. Bryant makes 3-pt jump shot from 23 ft (assist by L. Williams),,37,55
177,2,7:00.0,,R. Gay misses 2-pt jump shot from 17 ft,37,55
178,2,6:57.0,Defensive rebound by L. Williams,,37,55
179,2,6:52.0,R. Hibbert misses 2-pt layup from 2 ft (block by D. Cousins),,37,55
180,2,6:50.0,,Defensive rebound by D. Cousins,37,55
181,2,6:48.0,,O. Casspi makes 2-pt layup from 2 ft (assist by D. Cousins),37,57
182,2,6:27.0,R. Hibbert misses 3-pt jump shot from 25 ft,,37,57
183,2,6:23.0,Offensive rebound by R. Hibbert,,37,57
184,2,6:23.0,R. Hibbert makes 2-pt dunk at rim,,39,57
185,2,6:06.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Cousins),39,59
186,2,5:59.0,K. Bryant misses 3-pt jump shot from 23 ft,,39,59
187,2,5:58.0,,Defensive rebound by O. Casspi,39,59
188,2,5:54.0,,D. Collison makes 2-pt layup from 1 ft (assist by O. Casspi),39,61
189,2,5:42.0,LA Lakers full timeout,,39,61
190,2,5:42.0,D. Russell enters the game for M. Huertas,,39,61
191,2,5:42.0,,R. Rondo enters the game for O. Casspi,39,61
192,2,5:27.0,Turnover by K. Bryant (lost ball),,39,61
193,2,5:18.0,,R. Gay misses 2-pt jump shot from 3 ft (block by R. Hibbert),39,61
194,2,5:17.0,Defensive rebound by R. Kelly,,39,61
195,2,5:17.0,Turnover by K. Bryant (lost ball),,39,61
196,2,5:03.0,,D. Cousins misses 2-pt jump shot from 20 ft,39,61
197,2,5:02.0,Defensive rebound by R. Kelly,,39,61
198,2,4:53.0,D. Russell makes 3-pt jump shot from 24 ft,,42,61
199,2,4:39.0,,Turnover by M. Belinelli (bad pass; steal by R. Kelly),42,61
200,2,4:32.0,L. Williams misses 3-pt jump shot from 23 ft,,42,61
201,2,4:32.0,Offensive rebound by Team,,42,61
202,2,4:32.0,J. Clarkson enters the game for L. Williams,,42,61
203,2,4:32.0,J. Randle enters the game for R. Kelly,,42,61
204,2,4:29.0,D. Russell misses 2-pt jump shot from 16 ft,,42,61
205,2,4:28.0,Offensive rebound by K. Bryant,,42,61
206,2,4:26.0,K. Bryant makes 2-pt jump shot from 9 ft,,44,61
207,2,4:00.0,,D. Collison misses 2-pt jump shot from 20 ft,44,61
208,2,4:00.0,,Offensive rebound by D. Cousins,44,61
209,2,3:55.0,,D. Cousins misses 2-pt hook shot from 3 ft,44,61
210,2,3:55.0,Defensive rebound by Team,,44,61
211,2,3:55.0,,K. Koufos enters the game for D. Collison,44,61
212,2,3:44.0,D. Russell misses 3-pt jump shot from 24 ft,,44,61
213,2,3:44.0,Offensive rebound by R. Hibbert,,44,61
214,2,3:30.0,Def 3 sec tech foul by K. Koufos,,44,61
215,2,3:30.0,K. Bryant makes technical free throw,,45,61
216,2,3:26.0,D. Russell misses 3-pt jump shot from 24 ft,,45,61
217,2,3:26.0,,Defensive rebound by D. Cousins,45,61
218,2,3:20.0,,Shooting foul by R. Hibbert (drawn by D. Cousins),45,61
219,2,3:20.0,,D. Cousins makes free throw 1 of 2,45,62
220,2,3:20.0,B. Bass enters the game for R. Hibbert,,45,62
221,2,3:20.0,,D. Cousins makes free throw 2 of 2,45,63
222,2,3:10.0,Personal foul by D. Cousins (drawn by B. Bass),,45,63
223,2,3:04.0,K. Bryant misses 3-pt jump shot from 25 ft,,45,63
224,2,3:03.0,,Defensive rebound by K. Koufos,45,63
225,2,2:56.0,,M. Belinelli misses 3-pt jump shot from 25 ft,45,63
226,2,2:55.0,Defensive rebound by Team,,45,63
227,2,2:55.0,Official timeout,,45,63
228,2,2:55.0,,B. McLemore enters the game for M. Belinelli,45,63
229,2,2:45.0,K. Bryant makes 2-pt jump shot from 18 ft,,47,63
230,2,2:30.0,,Personal foul by B. Bass (drawn by D. Cousins),47,63
231,2,2:30.0,T. Black enters the game for B. Bass,,47,63
232,2,2:15.0,,R. Rondo makes 2-pt layup from 2 ft (assist by K. Koufos),47,65
233,2,2:05.0,Personal foul by R. Rondo (drawn by J. Clarkson),,47,65
234,2,1:56.0,Turnover by J. Randle (lost ball),,47,65
235,2,1:44.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),47,67
236,2,1:35.0,D. Russell misses 2-pt jump shot from 18 ft,,47,67
237,2,1:35.0,,Defensive rebound by D. Cousins,47,67
238,2,1:29.0,,Shooting foul by T. Black (drawn by D. Cousins),47,67
239,2,1:29.0,,D. Cousins misses free throw 1 of 2,47,67
240,2,1:29.0,,Offensive rebound by Team,47,67
241,2,1:29.0,,D. Cousins misses free throw 2 of 2,47,67
242,2,1:28.0,Defensive rebound by J. Randle,,47,67
243,2,1:15.0,Shooting foul by R. Gay (drawn by J. Randle),,47,67
244,2,1:15.0,Technical foul by Team,,47,67
245,2,1:15.0,,R. Gay misses technical free throw,47,67
246,2,1:15.0,Offensive rebound by Team,,47,67
247,2,1:15.0,J. Randle misses free throw 1 of 2,,47,67
248,2,1:15.0,Offensive rebound by Team,,47,67
249,2,1:15.0,J. Randle makes free throw 2 of 2,,48,67
250,2,1:05.0,,Personal foul by T. Black (drawn by D. Cousins),48,67
251,2,1:05.0,,D. Cousins makes free throw 1 of 2,48,68
252,2,1:05.0,,W. Cauley-Stein enters the game for K. Koufos,48,68
253,2,1:05.0,,D. Cousins makes free throw 2 of 2,48,69
254,2,1:02.0,Turnover by D. Russell (palming),,48,69
255,2,0:50.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Gay),48,72
256,2,0:34.0,Turnover by K. Bryant (lost ball),,48,72
257,2,0:26.0,,Shooting foul by T. Black (drawn by D. Cousins),48,72
258,2,0:26.0,,D. Cousins makes free throw 1 of 2,48,73
259,2,0:26.0,,J. Anderson enters the game for R. Gay,48,73
260,2,0:26.0,,D. Cousins makes free throw 2 of 2,48,74
261,2,0:04.0,J. Clarkson misses 2-pt jump shot from 20 ft,,48,74
262,2,0:04.0,Offensive rebound by K. Bryant,,48,74
263,2,0:02.0,K. Bryant makes 2-pt layup from 3 ft,,50,74
264,2,0:00.0,,Turnover by R. Rondo (bad pass),50,74
265,3,11:45.0,,D. Cousins misses 3-pt jump shot from 25 ft,50,74
266,3,11:44.0,Defensive rebound by K. Bryant,,50,74
267,3,11:25.0,Personal foul by B. McLemore (drawn by R. Hibbert),,50,74
268,3,11:15.0,Shooting foul by W. Cauley-Stein (drawn by J. Randle),,50,74
269,3,11:15.0,J. Randle misses free throw 1 of 2,,50,74
270,3,11:15.0,Offensive rebound by Team,,50,74
271,3,11:15.0,J. Randle misses free throw 2 of 2,,50,74
272,3,11:14.0,,Defensive rebound by W. Cauley-Stein,50,74
273,3,11:04.0,,Personal foul by K. Bryant (drawn by R. Gay),50,74
274,3,10:54.0,,R. Rondo misses 3-pt jump shot from 25 ft,50,74
275,3,10:54.0,Defensive rebound by D. Russell,,50,74
276,3,10:42.0,R. Hibbert misses 2-pt dunk at rim,,50,74
277,3,10:41.0,,Defensive rebound by R. Rondo,50,74
278,3,10:37.0,,R. Rondo makes 2-pt layup from 2 ft,50,76
279,3,10:22.0,D. Russell makes 3-pt jump shot from 23 ft (assist by J. Randle),,53,76
280,3,10:07.0,,D. Cousins misses 2-pt layup from 4 ft (block by R. Hibbert),53,76
281,3,10:07.0,,Offensive rebound by Team,53,76
282,3,10:06.0,,Turnover by R. Rondo (bad pass; steal by J. Clarkson),53,76
283,3,10:01.0,J. Clarkson makes 2-pt dunk at rim,,55,76
284,3,9:38.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by B. McLemore),55,79
285,3,9:17.0,Turnover by J. Randle (offensive goaltending),,55,79
286,3,9:08.0,,D. Cousins misses 2-pt jump shot from 6 ft,55,79
287,3,9:07.0,,Offensive rebound by D. Cousins,55,79
288,3,9:07.0,,Shooting foul by J. Randle (drawn by D. Cousins),55,79
289,3,9:07.0,,D. Cousins misses free throw 1 of 2,55,79
290,3,9:07.0,,Offensive rebound by Team,55,79
291,3,9:07.0,,D. Cousins makes free throw 2 of 2,55,80
292,3,8:53.0,Turnover by J. Clarkson (traveling),,55,80
293,3,8:40.0,,R. Gay makes 2-pt jump shot from 19 ft (assist by R. Rondo),55,82
294,3,8:26.0,,Offensive charge foul by J. Randle (drawn by R. Rondo),55,82
295,3,8:26.0,Turnover by J. Randle (offensive foul),,55,82
296,3,8:19.0,,R. Rondo makes 2-pt jump shot from 14 ft,55,84
297,3,7:59.0,J. Randle misses 2-pt jump shot from 20 ft,,55,84
298,3,7:58.0,,Defensive rebound by B. McLemore,55,84
299,3,7:54.0,,Shooting foul by R. Hibbert (drawn by B. McLemore),55,84
300,3,7:54.0,,B. McLemore makes free throw 1 of 2,55,85
301,3,7:54.0,,B. McLemore makes free throw 2 of 2,55,86
302,3,7:43.0,J. Clarkson makes 2-pt jump shot from 16 ft,,57,86
303,3,7:30.0,,R. Rondo makes 2-pt layup from 2 ft,57,88
304,3,7:16.0,Offensive foul by J. Randle (drawn by D. Cousins),,57,88
305,3,7:16.0,Turnover by J. Randle (offensive foul),,57,88
306,3,7:16.0,R. Kelly enters the game for J. Randle,,57,88
307,3,7:05.0,,D. Cousins misses 2-pt jump shot from 19 ft,57,88
308,3,7:04.0,Defensive rebound by J. Clarkson,,57,88
309,3,6:54.0,K. Bryant misses 3-pt jump shot from 25 ft,,57,88
310,3,6:52.0,,Defensive rebound by R. Gay,57,88
311,3,6:40.0,,D. Cousins misses 2-pt dunk at rim,57,88
312,3,6:37.0,Defensive rebound by D. Russell,,57,88
313,3,6:30.0,R. Hibbert makes 2-pt dunk at rim (assist by R. Kelly),,59,88
314,3,6:12.0,,R. Rondo misses 2-pt jump shot from 19 ft,59,88
315,3,6:12.0,Defensive rebound by R. Kelly,,59,88
316,3,6:05.0,Shooting foul by W. Cauley-Stein (drawn by R. Kelly),,59,88
317,3,6:05.0,R. Kelly misses free throw 1 of 2,,59,88
318,3,6:05.0,Offensive rebound by Team,,59,88
319,3,6:05.0,R. Kelly makes free throw 2 of 2,,60,88
320,3,5:56.0,,B. McLemore misses 2-pt jump shot from 21 ft,60,88
321,3,5:55.0,Defensive rebound by J. Clarkson,,60,88
322,3,5:42.0,K. Bryant makes 2-pt jump shot from 6 ft,,62,88
323,3,5:34.0,,D. Cousins makes 2-pt layup from 3 ft (assist by R. Gay),62,90
324,3,5:22.0,J. Clarkson makes 2-pt layup from 3 ft,,64,90
325,3,5:07.0,,R. Rondo misses 2-pt jump shot from 19 ft,64,90
326,3,5:07.0,Defensive rebound by K. Bryant,,64,90
327,3,4:51.0,R. Hibbert makes 2-pt layup from 1 ft (assist by K. Bryant),,66,90
328,3,4:45.0,,Turnover by R. Rondo (bad pass),66,90
329,3,4:45.0,,Sacramento full timeout,66,90
330,3,4:45.0,,O. Casspi enters the game for R. Gay,66,90
331,3,4:45.0,,K. Koufos enters the game for W. Cauley-Stein,66,90
332,3,4:45.0,N. Young enters the game for K. Bryant,,66,90
333,3,4:45.0,L. Williams enters the game for D. Russell,,66,90
334,3,4:27.0,R. Kelly misses 2-pt jump shot from 5 ft (block by K. Koufos),,66,90
335,3,4:25.0,,Defensive rebound by D. Cousins,66,90
336,3,4:21.0,,B. McLemore misses 2-pt layup from 3 ft (block by R. Hibbert),66,90
337,3,4:20.0,Defensive rebound by R. Hibbert,,66,90
338,3,4:11.0,R. Kelly makes 2-pt jump shot from 16 ft (assist by N. Young),,68,90
339,3,3:53.0,,R. Rondo makes 3-pt jump shot from 24 ft (assist by D. Cousins),68,93
340,3,3:44.0,Shooting foul by B. McLemore (drawn by L. Williams),,68,93
341,3,3:44.0,L. Williams makes free throw 1 of 2,,69,93
342,3,3:44.0,,D. Collison enters the game for B. McLemore,69,93
343,3,3:44.0,L. Williams makes free throw 2 of 2,,70,93
344,3,3:31.0,,Turnover by R. Rondo (lost ball; steal by N. Young),70,93
345,3,3:25.0,N. Young makes 2-pt jump shot from 17 ft,,72,93
346,3,3:00.0,,K. Koufos misses 2-pt jump shot from 5 ft (block by R. Kelly),72,93
347,3,2:58.0,Defensive rebound by L. Williams,,72,93
348,3,2:50.0,L. Williams makes 2-pt jump shot from 15 ft,,74,93
349,3,2:39.0,,D. Cousins makes 2-pt layup from 4 ft (assist by R. Rondo),74,95
350,3,2:27.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by L. Williams),,77,95
351,3,2:06.0,,D. Collison misses 3-pt jump shot from 23 ft,77,95
352,3,2:05.0,Defensive rebound by Team,,77,95
353,3,2:05.0,,Loose ball foul by K. Koufos (drawn by R. Hibbert),77,95
354,3,2:05.0,LA Lakers full timeout,,77,95
355,3,2:05.0,,M. Belinelli enters the game for R. Rondo,77,95
356,3,2:05.0,R. Hibbert makes free throw 1 of 2,,78,95
357,3,2:05.0,R. Hibbert makes free throw 2 of 2,,79,95
358,3,1:51.0,,D. Cousins misses 2-pt layup from 2 ft,79,95
359,3,1:50.0,,Offensive rebound by K. Koufos,79,95
360,3,1:50.0,,K. Koufos makes 2-pt layup from 2 ft,79,97
361,3,1:43.0,Personal foul by D. Cousins (drawn by R. Hibbert),,79,97
362,3,1:43.0,R. Hibbert makes free throw 1 of 2,,80,97
363,3,1:43.0,R. Hibbert makes free throw 2 of 2,,81,97
364,3,1:31.0,,D. Collison makes 2-pt layup from 3 ft,81,99
365,3,1:10.0,Turnover by R. Kelly (lost ball; steal by M. Belinelli),,81,99
366,3,0:59.0,,O. Casspi misses 2-pt jump shot from 5 ft (block by R. Hibbert),81,99
367,3,0:59.0,,Offensive rebound by Team,81,99
368,3,0:59.0,,R. Gay enters the game for D. Cousins,81,99
369,3,0:56.0,,R. Gay misses 2-pt jump shot from 14 ft (block by J. Clarkson),81,99
370,3,0:54.0,,Offensive rebound by R. Gay,81,99
371,3,0:52.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Collison),81,102
372,3,0:44.0,J. Clarkson makes 2-pt jump shot from 16 ft,,83,102
373,3,0:21.0,,D. Collison misses 2-pt layup from 4 ft (block by R. Hibbert),83,102
374,3,0:19.0,Defensive rebound by J. Clarkson,,83,102
375,3,0:01.0,J. Clarkson misses 2-pt jump shot from 5 ft,,83,102
376,3,0:00.0,,Defensive rebound by O. Casspi,83,102
377,4,11:49.0,Personal foul by M. Belinelli,,83,102
378,4,11:41.0,N. Young misses 2-pt jump shot from 23 ft,,83,102
379,4,11:39.0,,Defensive rebound by M. Belinelli,83,102
380,4,11:34.0,,M. Belinelli misses 3-pt jump shot from 25 ft,83,102
381,4,11:33.0,,Offensive rebound by K. Koufos,83,102
382,4,11:30.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by K. Koufos),83,104
383,4,11:21.0,Personal foul by K. Koufos (drawn by B. Bass),,83,104
384,4,11:10.0,M. Huertas misses 3-pt jump shot from 25 ft,,83,104
385,4,11:09.0,,Defensive rebound by R. Gay,83,104
