,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
273,3,3:55.0,,G. Monroe makes free throw 2 of 2,63,74
274,3,3:36.0,Shooting foul by G. Vásquez (drawn by P. Tucker),,63,74
275,3,3:36.0,P. Tucker makes free throw 1 of 2,,64,74
276,3,3:36.0,P. Tucker makes free throw 2 of 2,,65,74
277,3,3:11.0,,Turnover by Team (shot clock),65,74
278,3,3:01.0,B. Knight misses 3-pt jump shot from 25 ft,,65,74
279,3,3:00.0,,Defensive rebound by G. Vásquez,65,74
280,3,2:50.0,,G. Monroe makes 2-pt hook shot from 8 ft,65,76
281,3,2:24.0,B. Knight misses 2-pt layup at rim,,65,76
282,3,2:22.0,Offensive rebound by A. Len,,65,76
283,3,2:21.0,A. Len misses 2-pt layup from 1 ft,,65,76
284,3,2:21.0,Offensive rebound by Team,,65,76
285,3,2:21.0,,Milwaukee full timeout,65,76
286,3,2:19.0,A. Len misses 2-pt layup at rim,,65,76
287,3,2:17.0,Offensive rebound by P. Tucker,,65,76
288,3,2:11.0,B. Knight misses 2-pt jump shot from 15 ft,,65,76
289,3,2:09.0,Offensive rebound by P. Tucker,,65,76
290,3,2:07.0,P. Tucker makes 2-pt layup at rim,,67,76
291,3,1:48.0,,Shooting foul by P. Tucker (drawn by J. Parker),67,76
292,3,1:48.0,,J. Parker makes free throw 1 of 2,67,77
293,3,1:48.0,,J. Parker makes free throw 2 of 2,67,78
294,3,1:29.0,C. Budinger misses 3-pt jump shot from 25 ft,,67,78
295,3,1:28.0,,Defensive rebound by G. Monroe,67,78
296,3,1:10.0,,Turnover by G. Vásquez (bad pass),67,78
297,3,1:10.0,J. Jenkins enters the game for C. Budinger,,67,78
298,3,0:56.0,B. Knight makes 2-pt jump shot from 10 ft,,69,78
299,3,0:45.0,,G. Monroe misses 2-pt hook shot from 8 ft,69,78
300,3,0:43.0,Defensive rebound by P. Tucker,,69,78
301,3,0:34.0,P. Tucker makes 2-pt layup at rim,,71,78
302,3,0:20.0,,G. Vásquez misses 2-pt jump shot from 3 ft,71,78
303,3,0:18.0,Defensive rebound by R. Price,,71,78
304,3,0:14.0,A. Len makes 2-pt dunk at rim (assist by P. Tucker),,73,78
305,3,0:03.0,,Shooting foul by R. Price (drawn by T. Ennis),73,78
306,3,0:03.0,,T. Ennis makes free throw 1 of 2,73,79
307,3,0:03.0,,T. Ennis makes free throw 2 of 2,73,80
308,3,0:03.0,Turnover by P. Tucker (bad pass; steal by G. Vásquez),,73,80
309,3,0:01.0,,Turnover by R. Vaughn (lost ball; steal by J. Jenkins),73,80
310,3,0:00.0,J. Jenkins makes 2-pt layup at rim,,75,80
311,4,11:37.0,R. Price makes 3-pt jump shot from 26 ft (assist by D. Booker),,78,80
312,4,11:12.0,,M. Plumlee misses 2-pt layup from 1 ft (block by T. Chandler),78,80
313,4,11:09.0,Defensive rebound by J. Jenkins,,78,80
314,4,11:06.0,Shooting block foul by J. Henson (drawn by A. Goodwin),,78,80
315,4,11:06.0,A. Goodwin misses free throw 1 of 2,,78,80
316,4,11:06.0,Offensive rebound by Team,,78,80
317,4,11:06.0,A. Goodwin misses free throw 2 of 2,,78,80
318,4,10:46.0,,Defensive rebound by K. Middleton,78,80
319,4,10:46.0,,K. Middleton misses 3-pt jump shot from 28 ft,78,80
320,4,10:43.0,Defensive rebound by D. Booker,,78,80
321,4,10:40.0,D. Booker makes 2-pt layup from 1 ft,,80,80
322,4,10:27.0,,J. Henson misses 2-pt layup from 1 ft,80,80
323,4,10:25.0,Defensive rebound by T. Chandler,,80,80
324,4,10:19.0,R. Price misses 3-pt jump shot from 25 ft,,80,80
325,4,10:17.0,,Defensive rebound by J. Henson,80,80
326,4,10:06.0,,Personal foul by R. Price,80,80
327,4,10:05.0,,Personal foul by R. Price,80,80
328,4,10:01.0,,J. Henson misses 2-pt layup at rim,80,80
329,4,9:59.0,Defensive rebound by T. Chandler,,80,80
330,4,9:53.0,J. Jenkins misses 3-pt jump shot from 23 ft,,80,80
331,4,9:51.0,,Defensive rebound by T. Ennis,80,80
332,4,9:46.0,,G. Vásquez misses 3-pt jump shot from 25 ft,80,80
333,4,9:44.0,,Offensive rebound by J. Henson,80,80
334,4,9:42.0,,J. Henson makes 2-pt hook shot from 3 ft,80,82
335,4,9:30.0,Turnover by D. Booker (bad pass),,80,82
336,4,9:17.0,,M. Plumlee misses 2-pt hook shot from 5 ft,80,82
337,4,9:17.0,,Offensive rebound by T. Ennis,80,82
338,4,9:12.0,,Shooting foul by A. Goodwin (drawn by J. Henson),80,82
339,4,9:12.0,,J. Henson misses free throw 1 of 2,80,82
340,4,9:12.0,,Offensive rebound by Team,80,82
341,4,9:12.0,,J. Henson makes free throw 2 of 2,80,83
342,4,9:01.0,D. Booker makes 2-pt jump shot from 16 ft,,82,83
343,4,8:43.0,,Shooting foul by T. Chandler (drawn by J. Henson),82,83
344,4,8:43.0,Official timeout,,82,83
345,4,8:43.0,,G. Antetokounmpo enters the game for M. Plumlee,82,83
346,4,8:43.0,,J. Parker enters the game for G. Vásquez,82,83
347,4,8:43.0,,J. Henson misses free throw 1 of 2,82,83
348,4,8:43.0,,Offensive rebound by Team,82,83
349,4,8:43.0,,J. Henson makes free throw 2 of 2,82,84
350,4,8:30.0,Personal foul by J. Henson,,82,84
351,4,8:17.0,R. Price misses 3-pt jump shot from 27 ft,,82,84
352,4,8:16.0,,Defensive rebound by J. Parker,82,84
353,4,7:59.0,,K. Middleton misses 2-pt jump shot from 7 ft,82,84
354,4,7:58.0,Defensive rebound by A. Goodwin,,82,84
355,4,7:47.0,D. Booker misses 3-pt jump shot from 25 ft,,82,84
356,4,7:46.0,,Defensive rebound by J. Parker,82,84
357,4,7:37.0,,Turnover by G. Antetokounmpo (lost ball; steal by R. Price),82,84
358,4,7:35.0,Turnover by R. Price (lost ball),,82,84
359,4,7:31.0,,Shooting foul by T. Chandler (drawn by K. Middleton),82,84
360,4,7:31.0,,K. Middleton makes free throw 1 of 2,82,85
361,4,7:31.0,A. Len enters the game for T. Chandler,,82,85
362,4,7:31.0,B. Knight enters the game for J. Jenkins,,82,85
363,4,7:31.0,P. Tucker enters the game for A. Goodwin,,82,85
364,4,7:31.0,,K. Middleton makes free throw 2 of 2,82,86
365,4,7:16.0,P. Tucker misses 3-pt jump shot from 22 ft,,82,86
366,4,7:14.0,Offensive rebound by R. Price,,82,86
367,4,7:14.0,R. Price makes 2-pt dunk at rim,,84,86
368,4,6:57.0,,T. Ennis makes 2-pt jump shot from 13 ft,84,88
369,4,6:40.0,B. Knight misses 3-pt jump shot from 27 ft,,84,88
370,4,6:39.0,,Defensive rebound by K. Middleton,84,88
371,4,6:30.0,,J. Henson misses 2-pt jump shot from 3 ft,84,88
372,4,6:28.0,Defensive rebound by A. Len,,84,88
373,4,6:18.0,Personal foul by T. Ennis,,84,88
374,4,6:10.0,Turnover by D. Booker (bad pass; steal by J. Parker),,84,88
375,4,5:57.0,,T. Ennis misses 3-pt jump shot from 26 ft,84,88
376,4,5:56.0,Defensive rebound by P. Tucker,,84,88
377,4,5:40.0,,Milwaukee full timeout,84,88
378,4,5:32.0,Turnover by Team (shot clock),,84,88
379,4,5:13.0,,K. Middleton makes 2-pt jump shot from 14 ft,84,90
380,4,5:00.0,R. Price misses 3-pt jump shot from 22 ft,,84,90
381,4,4:59.0,,Defensive rebound by J. Henson,84,90
382,4,4:45.0,,K. Middleton makes 2-pt jump shot from 16 ft,84,92
383,4,4:40.0,Phoenix full timeout,,84,92
384,4,4:40.0,T. Chandler enters the game for R. Price,,84,92
385,4,4:31.0,A. Len makes 2-pt layup from 2 ft (assist by P. Tucker),,86,92
386,4,4:13.0,,K. Middleton misses 2-pt jump shot from 13 ft,86,92
387,4,4:11.0,Defensive rebound by D. Booker,,86,92
388,4,4:02.0,Shooting foul by T. Ennis (drawn by P. Tucker),,86,92
389,4,4:02.0,P. Tucker makes free throw 1 of 2,,87,92
390,4,4:02.0,P. Tucker makes free throw 2 of 2,,88,92
391,4,3:40.0,,K. Middleton misses 2-pt jump shot from 15 ft,88,92
