,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
138,2,8:04.0,,D. Rose makes 2-pt layup from 2 ft,41,44
139,2,7:51.0,G. Antetokounmpo misses 2-pt jump shot from 14 ft,,41,44
140,2,7:51.0,,Defensive rebound by P. Gasol,41,44
141,2,7:51.0,,Personal foul by G. Antetokounmpo (drawn by P. Gasol),41,44
142,2,7:51.0,,J. Butler enters the game for T. Snell,41,44
143,2,7:43.0,,D. Rose makes 2-pt layup from 2 ft,41,46
144,2,7:31.0,O. Mayo makes 2-pt jump shot from 13 ft,,43,46
145,2,7:15.0,,J. Butler misses 3-pt jump shot from 25 ft,43,46
146,2,7:14.0,Defensive rebound by R. Vaughn,,43,46
147,2,7:04.0,G. Monroe misses 2-pt jump shot from 13 ft,,43,46
148,2,7:03.0,,Defensive rebound by P. Gasol,43,46
149,2,6:50.0,,B. Portis misses 3-pt jump shot from 25 ft,43,46
150,2,6:49.0,Defensive rebound by G. Monroe,,43,46
151,2,6:39.0,Turnover by G. Monroe (bad pass; steal by B. Portis),,43,46
152,2,6:38.0,,Personal foul by G. Monroe (drawn by B. Portis),43,46
153,2,6:38.0,J. Henson enters the game for J. O'Bryant,,43,46
154,2,6:38.0,J. Parker enters the game for G. Monroe,,43,46
155,2,6:23.0,,D. Rose misses 3-pt jump shot from 25 ft,43,46
156,2,6:21.0,Defensive rebound by J. Parker,,43,46
157,2,6:03.0,Turnover by J. Parker (offensive goaltending),,43,46
158,2,5:54.0,,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),43,48
159,2,5:47.0,Milwaukee full timeout,,43,48
160,2,5:47.0,,N. Mirotić enters the game for B. Portis,43,48
161,2,5:47.0,,T. Gibson enters the game for D. McDermott,43,48
162,2,5:47.0,K. Middleton enters the game for R. Vaughn,,43,48
163,2,5:30.0,O. Mayo makes 2-pt jump shot from 18 ft (assist by J. Henson),,45,48
164,2,5:16.0,,Personal foul by J. Henson (drawn by P. Gasol),45,48
165,2,5:02.0,,Turnover by P. Gasol (bad pass; steal by G. Antetokounmpo),45,48
166,2,4:59.0,Shooting foul by N. Mirotić (drawn by G. Antetokounmpo),,45,48
167,2,4:59.0,G. Antetokounmpo misses free throw 1 of 2,,45,48
168,2,4:59.0,Offensive rebound by Team,,45,48
169,2,4:59.0,G. Antetokounmpo makes free throw 2 of 2,,46,48
170,2,4:47.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by J. Butler),46,51
171,2,4:23.0,J. Henson misses 2-pt hook shot from 12 ft,,46,51
172,2,4:22.0,,Defensive rebound by T. Gibson,46,51
173,2,4:21.0,,Personal foul by K. Middleton (drawn by J. Butler),46,51
174,2,4:21.0,,J. Butler makes free throw 1 of 2,46,52
175,2,4:21.0,M. Carter-Williams enters the game for O. Mayo,,46,52
176,2,4:21.0,,J. Butler makes free throw 2 of 2,46,53
177,2,4:07.0,K. Middleton makes 2-pt jump shot from 13 ft,,48,53
178,2,3:51.0,,D. Rose makes 2-pt layup from 3 ft (assist by J. Butler),48,55
179,2,3:37.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,48,55
180,2,3:35.0,Offensive rebound by J. Henson,,48,55
181,2,3:35.0,J. Henson makes 2-pt layup from 3 ft,,50,55
182,2,3:27.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by J. Butler),50,57
183,2,3:16.0,J. Parker misses 2-pt jump shot from 15 ft,,50,57
184,2,3:15.0,,Defensive rebound by N. Mirotić,50,57
185,2,3:09.0,,D. Rose misses 2-pt jump shot from 16 ft,50,57
186,2,3:07.0,Defensive rebound by J. Parker,,50,57
187,2,2:54.0,M. Carter-Williams makes 2-pt jump shot from 14 ft,,52,57
188,2,2:36.0,,N. Mirotić makes 2-pt hook shot from 1 ft (assist by J. Butler),52,59
189,2,2:25.0,Milwaukee full timeout,,52,59
190,2,2:25.0,Milwaukee full timeout,,52,59
191,2,2:12.0,K. Middleton makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,54,59
192,2,1:58.0,,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),54,61
193,2,1:43.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,54,61
194,2,1:42.0,Offensive rebound by J. Henson,,54,61
195,2,1:37.0,M. Carter-Williams makes 2-pt jump shot from 10 ft,,56,61
196,2,1:12.0,,J. Butler makes 2-pt layup from 1 ft,56,63
197,2,0:56.0,M. Carter-Williams makes 2-pt jump shot from 17 ft,,58,63
198,2,0:45.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Rose),58,65
199,2,0:34.0,K. Middleton makes 2-pt jump shot from 22 ft (assist by M. Carter-Williams),,60,65
200,2,0:34.0,Shooting foul by J. Butler (drawn by K. Middleton),,60,65
201,2,0:34.0,K. Middleton makes free throw 1 of 1,,61,65
202,2,0:21.0,,Shooting foul by J. Henson (drawn by P. Gasol),61,65
203,2,0:21.0,,P. Gasol makes free throw 1 of 2,61,66
204,2,0:21.0,,P. Gasol makes free throw 2 of 2,61,67
205,2,0:03.0,Turnover by J. Henson (bad pass),,61,67
206,2,0:03.0,,Chicago full timeout,61,67
207,2,0:03.0,,D. McDermott enters the game for T. Gibson,61,67
208,2,0:03.0,O. Mayo enters the game for K. Middleton,,61,67
209,2,0:00.0,,J. Butler misses 2-pt jump shot from 20 ft,61,67
210,2,0:00.0,,Offensive rebound by Team,61,67
211,3,11:44.0,G. Monroe misses 2-pt hook shot from 7 ft,,61,67
212,3,11:42.0,,Defensive rebound by T. Gibson,61,67
213,3,11:28.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by P. Gasol),61,70
214,3,11:10.0,J. Parker makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),,63,70
215,3,10:53.0,,N. Mirotić misses 3-pt jump shot from 23 ft,63,70
216,3,10:52.0,Defensive rebound by G. Monroe,,63,70
217,3,10:39.0,J. Parker misses 2-pt layup from 2 ft (block by P. Gasol),,63,70
218,3,10:37.0,,Defensive rebound by P. Gasol,63,70
219,3,10:35.0,,Turnover by P. Gasol (bad pass; steal by G. Monroe),63,70
220,3,10:33.0,J. Parker makes 2-pt layup from 2 ft (assist by G. Monroe),,65,70
221,3,10:17.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by J. Butler),65,72
222,3,9:54.0,Turnover by G. Monroe (bad pass),,65,72
223,3,9:48.0,,Personal foul by K. Middleton (drawn by J. Butler),65,72
224,3,9:42.0,,J. Butler misses 3-pt jump shot from 24 ft,65,72
225,3,9:41.0,Defensive rebound by G. Antetokounmpo,,65,72
226,3,9:34.0,K. Middleton misses 2-pt layup from 2 ft,,65,72
227,3,9:31.0,Offensive rebound by G. Monroe,,65,72
228,3,9:31.0,G. Monroe misses 2-pt layup from 1 ft,,65,72
229,3,9:30.0,,Defensive rebound by P. Gasol,65,72
230,3,9:17.0,,D. Rose misses 3-pt jump shot from 25 ft,65,72
231,3,9:16.0,Defensive rebound by G. Antetokounmpo,,65,72
232,3,9:08.0,M. Carter-Williams makes 2-pt jump shot from 21 ft (assist by G. Antetokounmpo),,67,72
233,3,8:58.0,,J. Butler makes 2-pt jump shot from 4 ft (assist by D. Rose),67,74
234,3,8:58.0,,Shooting foul by M. Carter-Williams (drawn by J. Butler),67,74
235,3,8:58.0,,J. Butler makes free throw 1 of 1,67,75
236,3,8:50.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,70,75
237,3,8:32.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by T. Gibson),70,77
238,3,8:17.0,J. Parker makes 2-pt layup from 3 ft,,72,77
239,3,8:04.0,,J. Butler makes 3-pt jump shot from 25 ft,72,80
240,3,7:52.0,Turnover by M. Carter-Williams (bad pass; steal by N. Mirotić),,72,80
241,3,7:48.0,,J. Butler misses 2-pt layup from 2 ft (block by G. Antetokounmpo),72,80
242,3,7:48.0,,Offensive rebound by Team,72,80
243,3,7:47.0,,Turnover by D. Rose (bad pass),72,80
244,3,7:36.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,72,80
245,3,7:35.0,,Defensive rebound by T. Gibson,72,80
246,3,7:31.0,,D. Rose makes 2-pt layup from 3 ft,72,82
247,3,7:17.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by N. Mirotić),,72,82
248,3,7:14.0,Offensive rebound by G. Monroe,,72,82
249,3,7:11.0,G. Monroe misses 2-pt layup from 2 ft (block by T. Gibson),,72,82
250,3,7:09.0,Offensive rebound by G. Monroe,,72,82
251,3,7:09.0,G. Monroe misses 2-pt layup from 2 ft,,72,82
252,3,7:08.0,Offensive rebound by G. Antetokounmpo,,72,82
253,3,7:08.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,74,82
254,3,6:54.0,,N. Mirotić misses 2-pt jump shot from 14 ft,74,82
255,3,6:53.0,Defensive rebound by G. Monroe,,74,82
256,3,6:35.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,74,82
257,3,6:34.0,,Defensive rebound by J. Butler,74,82
258,3,6:26.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Butler),74,84
259,3,6:26.0,Milwaukee full timeout,,74,84
260,3,6:07.0,J. Parker misses 2-pt jump shot from 4 ft (block by T. Gibson),,74,84
261,3,6:07.0,Offensive rebound by Team,,74,84
262,3,6:02.0,K. Middleton misses 3-pt jump shot from 24 ft,,74,84
263,3,6:01.0,,Defensive rebound by P. Gasol,74,84
264,3,5:42.0,,N. Mirotić makes 2-pt dunk from 1 ft (assist by J. Butler),74,86
265,3,5:28.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,76,86
266,3,5:22.0,,Turnover by D. Rose (bad pass),76,86
267,3,5:22.0,J. Henson enters the game for J. Parker,,76,86
268,3,5:22.0,J. O'Bryant enters the game for G. Monroe,,76,86
269,3,5:02.0,J. O'Bryant makes 2-pt hook shot from 7 ft (assist by K. Middleton),,78,86
270,3,4:36.0,,P. Gasol misses 2-pt jump shot from 17 ft,78,86
271,3,4:35.0,Defensive rebound by J. O'Bryant,,78,86
272,3,4:29.0,M. Carter-Williams misses 2-pt jump shot from 15 ft,,78,86
273,3,4:27.0,,Defensive rebound by N. Mirotić,78,86
274,3,4:16.0,,D. Rose misses 2-pt layup from 2 ft (block by J. Henson),78,86
275,3,4:14.0,,Offensive rebound by T. Gibson,78,86
276,3,4:14.0,,T. Gibson makes 2-pt dunk at rim,78,88
277,3,3:59.0,M. Carter-Williams makes 2-pt jump shot from 6 ft (assist by K. Middleton),,80,88
278,3,3:59.0,Shooting foul by D. Rose (drawn by M. Carter-Williams),,80,88
279,3,3:59.0,,B. Portis enters the game for T. Gibson,80,88
280,3,3:59.0,M. Carter-Williams makes free throw 1 of 1,,81,88
281,3,3:37.0,,D. Rose makes 2-pt jump shot from 13 ft (assist by J. Butler),81,90
282,3,3:16.0,J. Henson makes 2-pt hook shot from 14 ft (assist by K. Middleton),,83,90
283,3,2:56.0,,Chicago full timeout,83,90
284,3,2:56.0,O. Mayo enters the game for M. Carter-Williams,,83,90
285,3,2:56.0,,K. Hinrich enters the game for D. Rose,83,90
286,3,2:48.0,,J. Butler misses 2-pt layup from 2 ft (block by J. Henson),83,90
287,3,2:46.0,Defensive rebound by J. O'Bryant,,83,90
288,3,2:41.0,Turnover by K. Middleton (bad pass),,83,90
289,3,2:29.0,,J. Butler misses 2-pt jump shot from 7 ft,83,90
290,3,2:28.0,Defensive rebound by K. Middleton,,83,90
291,3,2:11.0,K. Middleton makes 2-pt jump shot from 21 ft (assist by O. Mayo),,85,90
292,3,1:52.0,,J. Butler misses 2-pt jump shot from 10 ft,85,90
293,3,1:50.0,Defensive rebound by K. Middleton,,85,90
294,3,1:35.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,87,90
295,3,1:15.0,,Turnover by N. Mirotić (lost ball),87,90
296,3,1:15.0,,T. Snell enters the game for N. Mirotić,87,90
297,3,1:00.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,89,90
298,3,0:53.0,,Personal foul by G. Antetokounmpo (drawn by J. Butler),89,90
299,3,0:42.0,,P. Gasol makes 2-pt layup from 1 ft (assist by J. Butler),89,92
300,3,0:36.0,Personal foul by K. Hinrich (drawn by O. Mayo),,89,92
301,3,0:32.0,K. Middleton misses 3-pt jump shot from 24 ft,,89,92
302,3,0:30.0,Offensive rebound by J. Henson,,89,92
303,3,0:16.0,O. Mayo misses 2-pt layup from 3 ft (block by P. Gasol),,89,92
304,3,0:14.0,Offensive rebound by J. Henson,,89,92
305,3,0:08.0,J. Henson misses 2-pt layup from 1 ft,,89,92
306,3,0:07.0,,Defensive rebound by P. Gasol,89,92
307,3,0:03.0,,Shooting foul by J. O'Bryant (drawn by J. Butler),89,92
308,3,0:03.0,,J. Butler makes free throw 1 of 2,89,93
309,3,0:03.0,,J. Butler makes free throw 2 of 2,89,94
310,3,0:00.0,O. Mayo misses 3-pt jump shot from 43 ft,,89,94
311,3,0:00.0,Offensive rebound by Team,,89,94
312,4,11:42.0,,T. Snell misses 2-pt jump shot from 21 ft,89,94
313,4,11:40.0,Defensive rebound by M. Carter-Williams,,89,94
314,4,11:21.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,89,94
315,4,11:20.0,,Defensive rebound by T. Gibson,89,94
316,4,11:20.0,,Personal foul by J. Henson (drawn by T. Gibson),89,94
317,4,10:58.0,,T. Gibson misses 2-pt layup from 1 ft,89,94
318,4,10:57.0,,Offensive rebound by B. Portis,89,94
319,4,10:57.0,,Shooting foul by J. O'Bryant (drawn by B. Portis),89,94
320,4,10:57.0,,B. Portis makes free throw 1 of 2,89,95
321,4,10:57.0,,B. Portis makes free throw 2 of 2,89,96
322,4,10:44.0,Personal foul by B. Portis (drawn by J. Parker),,89,96
323,4,10:33.0,Turnover by M. Carter-Williams (bad pass; steal by T. Gibson),,89,96
324,4,10:26.0,,K. Hinrich misses 3-pt jump shot from 24 ft,89,96
325,4,10:24.0,Defensive rebound by J. Parker,,89,96
326,4,10:18.0,J. Parker misses 2-pt jump shot from 18 ft,,89,96
327,4,10:17.0,,Defensive rebound by T. Gibson,89,96
328,4,10:10.0,,T. Snell makes 2-pt jump shot from 5 ft (assist by K. Hinrich),89,98
329,4,9:47.0,O. Mayo misses 2-pt jump shot from 17 ft,,89,98
330,4,9:46.0,Offensive rebound by J. O'Bryant,,89,98
331,4,9:44.0,J. O'Bryant misses 2-pt layup from 1 ft (block by T. Gibson),,89,98
332,4,9:43.0,,Defensive rebound by D. McDermott,89,98
333,4,9:30.0,,T. Snell misses 3-pt jump shot from 24 ft,89,98
334,4,9:29.0,Defensive rebound by J. Parker,,89,98
335,4,9:14.0,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by O. Mayo),,92,98
336,4,8:52.0,,Turnover by K. Hinrich (lost ball; steal by M. Carter-Williams),92,98
337,4,8:45.0,J. O'Bryant misses 2-pt jump shot from 5 ft,,92,98
338,4,8:44.0,,Defensive rebound by T. Gibson,92,98
339,4,8:38.0,,B. Portis makes 2-pt layup at rim (assist by K. Hinrich),92,100
340,4,8:28.0,O. Mayo makes 2-pt layup from 1 ft,,94,100
341,4,8:28.0,Shooting foul by T. Snell (drawn by O. Mayo),,94,100
342,4,8:28.0,Milwaukee full timeout,,94,100
343,4,8:28.0,,D. Rose enters the game for K. Hinrich,94,100
344,4,8:28.0,K. Middleton enters the game for J. Henson,,94,100
345,4,8:28.0,G. Monroe enters the game for J. O'Bryant,,94,100
346,4,8:28.0,O. Mayo misses free throw 1 of 1,,94,100
347,4,8:26.0,,Defensive rebound by B. Portis,94,100
348,4,8:14.0,,T. Snell makes 2-pt dunk at rim (assist by D. Rose),94,102
349,4,7:50.0,K. Middleton misses 2-pt jump shot from 15 ft,,94,102
350,4,7:49.0,,Defensive rebound by B. Portis,94,102
351,4,7:32.0,,D. McDermott misses 2-pt jump shot from 22 ft,94,102
352,4,7:32.0,,Offensive rebound by T. Gibson,94,102
353,4,7:32.0,,Turnover by T. Gibson (step out of bounds),94,102
354,4,7:32.0,,J. Butler enters the game for D. McDermott,94,102
355,4,7:22.0,Turnover by K. Middleton (bad pass),,94,102
356,4,7:09.0,,D. Rose makes 2-pt jump shot from 19 ft,94,104
357,4,6:51.0,G. Monroe misses 2-pt jump shot from 3 ft (block by T. Gibson),,94,104
358,4,6:50.0,,Defensive rebound by B. Portis,94,104
359,4,6:39.0,,D. Rose misses 2-pt layup from 2 ft,94,104
360,4,6:38.0,Defensive rebound by M. Carter-Williams,,94,104
361,4,6:32.0,O. Mayo misses 3-pt jump shot from 25 ft,,94,104
362,4,6:30.0,Offensive rebound by J. Parker,,94,104
363,4,6:30.0,J. Parker makes 2-pt dunk at rim,,96,104
364,4,6:05.0,,D. Rose makes 2-pt layup from 2 ft,96,106
365,4,5:46.0,O. Mayo misses 2-pt layup from 1 ft,,96,106
366,4,5:44.0,,Defensive rebound by B. Portis,96,106
367,4,5:44.0,,Turnover by B. Portis (swinging elbows),96,106
368,4,5:44.0,,Chicago full timeout,96,106
369,4,5:44.0,,P. Gasol enters the game for B. Portis,96,106
370,4,5:34.0,M. Carter-Williams misses 2-pt layup from 1 ft,,96,106
371,4,5:33.0,,Defensive rebound by T. Gibson,96,106
372,4,5:26.0,,Personal foul by O. Mayo (drawn by D. Rose),96,106
373,4,5:16.0,,Shooting foul by K. Middleton (drawn by J. Butler),96,106
