,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
64,1,4:17.0,,T. Rozier enters the game for E. Turner,15,20
65,1,4:01.0,M. Scott misses 3-pt jump shot from 25 ft,,15,20
66,1,4:00.0,,Defensive rebound by Team,15,20
67,1,3:46.0,,J. Crowder misses 3-pt jump shot from 25 ft,15,20
68,1,3:45.0,Defensive rebound by K. Korver,,15,20
69,1,3:27.0,Turnover by M. Scott (bad pass; steal by J. Crowder),,15,20
70,1,3:14.0,,I. Thomas makes 2-pt layup from 2 ft,15,22
71,1,2:57.0,D. Schröder misses 3-pt jump shot from 25 ft,,15,22
72,1,2:57.0,,Defensive rebound by A. Johnson,15,22
73,1,2:36.0,,Turnover by A. Johnson (lost ball; steal by P. Millsap),15,22
74,1,2:29.0,D. Schröder misses 2-pt jump shot from 3 ft (block by I. Thomas),,15,22
75,1,2:28.0,Offensive rebound by D. Schröder,,15,22
76,1,2:24.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,15,22
77,1,2:24.0,,Defensive rebound by J. Crowder,15,22
78,1,2:06.0,,J. Crowder misses 3-pt jump shot from 25 ft,15,22
79,1,2:04.0,,Offensive rebound by Team,15,22
80,1,2:04.0,Loose ball foul by T. Sefolosha,,15,22
81,1,2:04.0,,J. Sullinger enters the game for A. Johnson,15,22
82,1,2:04.0,A. Horford enters the game for K. Korver,,15,22
83,1,2:04.0,,J. Jerebko enters the game for I. Thomas,15,22
84,1,2:04.0,K. Bazemore enters the game for P. Millsap,,15,22
85,1,1:59.0,,J. Sullinger misses 2-pt jump shot from 20 ft,15,22
86,1,1:58.0,Defensive rebound by K. Bazemore,,15,22
87,1,1:47.0,A. Horford makes 2-pt hook shot from 9 ft,,17,22
88,1,1:27.0,,Turnover by J. Sullinger (bad pass; steal by D. Schröder),17,22
89,1,1:21.0,D. Schröder makes 2-pt layup from 2 ft,,19,22
90,1,1:01.0,,M. Smart misses 2-pt layup from 1 ft (block by K. Bazemore),19,22
91,1,1:00.0,,Offensive rebound by Team,19,22
92,1,1:00.0,,K. Olynyk enters the game for J. Crowder,19,22
93,1,0:58.0,,M. Smart misses 3-pt jump shot from 24 ft,19,22
94,1,0:56.0,,Offensive rebound by T. Rozier,19,22
95,1,0:49.0,,T. Rozier misses 2-pt jump shot from 15 ft,19,22
96,1,0:48.0,Defensive rebound by A. Horford,,19,22
97,1,0:38.0,T. Sefolosha misses 2-pt jump shot from 21 ft,,19,22
98,1,0:37.0,,Defensive rebound by K. Olynyk,19,22
99,1,0:15.0,,M. Smart misses 3-pt jump shot from 25 ft,19,22
100,1,0:15.0,,Offensive rebound by K. Olynyk,19,22
101,1,0:11.0,,Personal foul by A. Horford,19,22
102,1,0:11.0,,M. Smart makes free throw 1 of 2,19,23
103,1,0:11.0,,E. Turner enters the game for J. Sullinger,19,23
104,1,0:11.0,P. Millsap enters the game for A. Horford,,19,23
105,1,0:11.0,,J. Crowder enters the game for K. Olynyk,19,23
106,1,0:11.0,,M. Smart makes free throw 2 of 2,19,24
107,1,0:04.0,Personal foul by E. Turner,,19,24
108,1,0:04.0,K. Korver enters the game for T. Sefolosha,,19,24
109,1,0:04.0,T. Hardaway enters the game for D. Schröder,,19,24
110,1,0:01.0,P. Millsap makes 2-pt jump shot from 13 ft (assist by K. Bazemore),,21,24
111,2,11:39.0,Turnover by M. Scott (bad pass; steal by E. Turner),,21,24
112,2,11:34.0,,E. Turner misses 2-pt layup from 1 ft,21,24
113,2,11:33.0,,Offensive rebound by M. Smart,21,24
114,2,11:32.0,,M. Smart makes 2-pt layup from 2 ft,21,26
115,2,11:17.0,J. Teague misses 2-pt jump shot from 20 ft,,21,26
116,2,11:16.0,,Defensive rebound by J. Jerebko,21,26
117,2,11:06.0,,T. Rozier misses 3-pt jump shot from 24 ft,21,26
118,2,11:05.0,Defensive rebound by P. Millsap,,21,26
119,2,10:54.0,P. Millsap misses 3-pt jump shot from 25 ft,,21,26
120,2,10:53.0,Offensive rebound by M. Scott,,21,26
121,2,10:53.0,M. Scott makes 2-pt layup from 2 ft,,23,26
122,2,10:53.0,Shooting foul by K. Olynyk (drawn by M. Scott),,23,26
123,2,10:53.0,M. Scott makes free throw 1 of 1,,24,26
124,2,10:38.0,,E. Turner misses 2-pt jump shot from 16 ft,24,26
125,2,10:37.0,Defensive rebound by K. Korver,,24,26
126,2,10:28.0,J. Teague makes 2-pt jump shot from 6 ft,,26,26
127,2,10:12.0,,Personal foul by K. Korver,26,26
128,2,10:12.0,M. Muscala enters the game for M. Scott,,26,26
129,2,10:06.0,,K. Olynyk misses 2-pt jump shot from 17 ft,26,26
130,2,10:05.0,Defensive rebound by K. Korver,,26,26
131,2,9:51.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by J. Teague),,28,26
132,2,9:29.0,,E. Turner misses 2-pt jump shot from 4 ft,28,26
133,2,9:28.0,,Offensive rebound by M. Smart,28,26
134,2,9:28.0,,M. Smart misses 2-pt layup from 3 ft,28,26
135,2,9:26.0,Defensive rebound by K. Korver,,28,26
136,2,9:15.0,J. Teague misses 2-pt layup from 2 ft,,28,26
137,2,9:14.0,Offensive rebound by M. Muscala,,28,26
138,2,9:14.0,M. Muscala makes 2-pt layup from 2 ft,,30,26
139,2,9:14.0,,Boston full timeout,30,26
140,2,9:14.0,,J. Sullinger enters the game for K. Olynyk,30,26
141,2,9:14.0,T. Sefolosha enters the game for K. Bazemore,,30,26
142,2,8:55.0,,J. Sullinger misses 2-pt layup from 3 ft,30,26
143,2,8:55.0,Defensive rebound by Team,,30,26
144,2,8:36.0,J. Teague misses 2-pt layup from 1 ft,,30,26
145,2,8:35.0,,Defensive rebound by E. Turner,30,26
146,2,8:27.0,Violation by T. Sefolosha (kicked ball),,30,26
147,2,8:14.0,,E. Turner misses 2-pt jump shot from 7 ft,30,26
148,2,8:13.0,,Offensive rebound by J. Sullinger,30,26
149,2,8:13.0,,J. Sullinger makes 2-pt layup from 2 ft,30,28
150,2,7:59.0,J. Teague misses 3-pt jump shot from 25 ft,,30,28
151,2,7:57.0,,Defensive rebound by J. Jerebko,30,28
152,2,7:44.0,,T. Rozier misses 2-pt layup from 3 ft,30,28
153,2,7:44.0,Defensive rebound by T. Sefolosha,,30,28
154,2,7:30.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,30,28
155,2,7:30.0,Offensive rebound by P. Millsap,,30,28
156,2,7:30.0,P. Millsap makes 2-pt jump shot from 4 ft,,32,28
157,2,7:30.0,Shooting foul by T. Rozier (drawn by P. Millsap),,32,28
158,2,7:30.0,D. Schröder enters the game for J. Teague,,32,28
159,2,7:30.0,,I. Thomas enters the game for T. Rozier,32,28
160,2,7:30.0,P. Millsap makes free throw 1 of 1,,33,28
161,2,7:13.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Sullinger),33,31
162,2,6:58.0,P. Millsap misses 2-pt jump shot from 5 ft (block by E. Turner),,33,31
163,2,6:58.0,,Defensive rebound by Team,33,31
164,2,6:41.0,,I. Thomas misses 2-pt layup from 2 ft (block by P. Millsap),33,31
165,2,6:40.0,,Offensive rebound by J. Jerebko,33,31
166,2,6:40.0,,Shooting foul by M. Muscala (drawn by J. Jerebko),33,31
167,2,6:40.0,,J. Jerebko misses free throw 1 of 2,33,31
168,2,6:40.0,,Offensive rebound by Team,33,31
169,2,6:40.0,,J. Jerebko makes free throw 2 of 2,33,32
170,2,6:28.0,D. Schröder misses 2-pt jump shot from 21 ft,,33,32
171,2,6:28.0,Offensive rebound by Team,,33,32
172,2,6:28.0,,Loose ball foul by J. Jerebko,33,32
173,2,6:28.0,A. Horford enters the game for M. Muscala,,33,32
174,2,6:28.0,,A. Johnson enters the game for J. Jerebko,33,32
175,2,6:28.0,,J. Crowder enters the game for J. Sullinger,33,32
176,2,6:15.0,P. Millsap makes 2-pt jump shot from 4 ft,,35,32
177,2,6:01.0,,Turnover by J. Crowder (lost ball; steal by P. Millsap),35,32
178,2,5:50.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,35,32
179,2,5:49.0,,Defensive rebound by M. Smart,35,32
180,2,5:39.0,,E. Turner misses 3-pt jump shot from 23 ft,35,32
181,2,5:37.0,,Offensive rebound by A. Johnson,35,32
182,2,5:33.0,,E. Turner makes 2-pt layup from 2 ft (assist by A. Johnson),35,34
183,2,5:22.0,D. Schröder misses 3-pt jump shot from 25 ft,,35,34
184,2,5:21.0,,Defensive rebound by A. Johnson,35,34
185,2,5:08.0,,Turnover by I. Thomas (bad pass),35,34
186,2,5:08.0,Official timeout,,35,34
187,2,5:08.0,M. Scott enters the game for P. Millsap,,35,34
188,2,5:08.0,Turnover by T. Sefolosha (back court),,35,34
189,2,4:54.0,,A. Johnson makes 2-pt hook shot from 3 ft (assist by I. Thomas),35,36
190,2,4:31.0,D. Schröder misses 3-pt jump shot from 25 ft,,35,36
191,2,4:30.0,,Defensive rebound by A. Johnson,35,36
192,2,4:22.0,Violation by M. Scott (kicked ball),,35,36
193,2,4:22.0,,T. Rozier enters the game for M. Smart,35,36
194,2,4:22.0,K. Bazemore enters the game for K. Korver,,35,36
195,2,4:22.0,J. Teague enters the game for D. Schröder,,35,36
196,2,4:15.0,,I. Thomas makes 2-pt layup from 2 ft (assist by E. Turner),35,38
197,2,3:55.0,J. Teague misses 2-pt jump shot from 17 ft,,35,38
198,2,3:54.0,,Defensive rebound by E. Turner,35,38
199,2,3:47.0,,Turnover by A. Johnson (lost ball),35,38
200,2,3:47.0,P. Millsap enters the game for M. Scott,,35,38
201,2,3:30.0,Turnover by J. Teague (bad pass),,35,38
202,2,3:17.0,,J. Crowder makes 2-pt jump shot from 3 ft,35,40
203,2,3:17.0,,Shooting block foul by P. Millsap (drawn by J. Crowder),35,40
204,2,3:17.0,,J. Crowder makes free throw 1 of 1,35,41
205,2,3:08.0,Atlanta full timeout,,35,41
206,2,3:08.0,K. Korver enters the game for T. Sefolosha,,35,41
207,2,2:56.0,K. Korver misses 2-pt jump shot from 21 ft,,35,41
208,2,2:55.0,,Defensive rebound by Team,35,41
209,2,2:55.0,Loose ball foul by P. Millsap,,35,41
210,2,2:43.0,,E. Turner misses 2-pt layup from 2 ft,35,41
211,2,2:42.0,Defensive rebound by K. Bazemore,,35,41
212,2,2:32.0,A. Horford makes 3-pt jump shot from 24 ft (assist by P. Millsap),,38,41
213,2,2:13.0,,J. Crowder misses 3-pt jump shot from 25 ft,38,41
214,2,2:12.0,Defensive rebound by K. Bazemore,,38,41
215,2,2:00.0,P. Millsap makes 2-pt jump shot from 12 ft,,40,41
216,2,1:45.0,,I. Thomas misses 3-pt jump shot from 25 ft,40,41
217,2,1:44.0,Defensive rebound by P. Millsap,,40,41
218,2,1:32.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),,43,41
219,2,1:31.0,,Boston full timeout,43,41
220,2,1:31.0,D. Schröder enters the game for J. Teague,,43,41
221,2,1:31.0,,M. Smart enters the game for T. Rozier,43,41
222,2,1:19.0,,J. Crowder misses 3-pt jump shot from 25 ft,43,41
223,2,1:18.0,Defensive rebound by D. Schröder,,43,41
224,2,1:08.0,P. Millsap makes 2-pt layup from 3 ft,,45,41
225,2,0:56.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by I. Thomas),45,44
226,2,0:44.0,D. Schröder misses 2-pt jump shot from 21 ft,,45,44
227,2,0:43.0,,Defensive rebound by A. Johnson,45,44
228,2,0:34.0,,I. Thomas makes 2-pt layup from 3 ft,45,46
229,2,0:29.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by D. Schröder),,48,46
230,2,0:07.0,,I. Thomas misses 3-pt jump shot from 25 ft,48,46
231,2,0:04.0,Defensive rebound by Team,,48,46
232,2,0:01.0,Personal foul by I. Thomas,,48,46
233,2,0:01.0,Technical foul by D. Schröder,,48,46
234,2,0:01.0,,I. Thomas misses technical free throw,48,46
235,2,0:01.0,Offensive rebound by Team,,48,46
236,2,0:01.0,,J. Jerebko enters the game for I. Thomas,48,46
237,2,0:01.0,T. Sefolosha enters the game for K. Bazemore,,48,46
238,2,0:01.0,M. Scott enters the game for D. Schröder,,48,46
239,3,11:46.0,Def 3 sec tech foul by J. Jerebko,,48,46
240,3,11:46.0,K. Korver makes technical free throw,,49,46
241,3,11:37.0,P. Millsap misses 2-pt layup from 2 ft,,49,46
242,3,11:36.0,Offensive rebound by P. Millsap,,49,46
243,3,11:31.0,J. Teague misses 3-pt jump shot from 24 ft,,49,46
244,3,11:31.0,,Defensive rebound by I. Thomas,49,46
245,3,11:07.0,,Turnover by E. Turner (lost ball; steal by K. Korver),49,46
246,3,11:01.0,P. Millsap makes 2-pt layup from 1 ft,,51,46
247,3,11:01.0,Shooting foul by E. Turner (drawn by P. Millsap),,51,46
248,3,11:01.0,P. Millsap misses free throw 1 of 1,,51,46
249,3,10:58.0,,Defensive rebound by E. Turner,51,46
250,3,10:42.0,,Turnover by J. Jerebko (bad pass; steal by J. Teague),51,46
251,3,10:40.0,J. Teague misses 2-pt layup from 2 ft (block by A. Johnson),,51,46
252,3,10:39.0,Offensive rebound by Team,,51,46
253,3,10:28.0,P. Millsap makes 2-pt jump shot from 14 ft,,53,46
254,3,10:28.0,Shooting foul by A. Johnson (drawn by P. Millsap),,53,46
255,3,10:28.0,P. Millsap makes free throw 1 of 1,,54,46
256,3,10:09.0,,E. Turner misses 2-pt jump shot from 11 ft,54,46
257,3,10:08.0,Defensive rebound by A. Horford,,54,46
258,3,10:05.0,Turnover by K. Bazemore (lost ball),,54,46
259,3,9:52.0,,Personal foul by J. Teague,54,46
260,3,9:41.0,,J. Crowder misses 3-pt jump shot from 23 ft,54,46
261,3,9:39.0,Defensive rebound by K. Korver,,54,46
262,3,9:20.0,P. Millsap makes 2-pt jump shot from 11 ft,,56,46
263,3,9:20.0,,Boston full timeout,56,46
264,3,9:20.0,,M. Smart enters the game for J. Jerebko,56,46
265,3,9:20.0,,J. Sullinger enters the game for A. Johnson,56,46
266,3,9:05.0,,J. Sullinger misses 2-pt layup from 2 ft (block by P. Millsap),56,46
267,3,9:04.0,,Offensive rebound by E. Turner,56,46
268,3,9:02.0,,I. Thomas misses 3-pt jump shot from 26 ft,56,46
269,3,9:01.0,,Offensive rebound by Team,56,46
270,3,8:50.0,,I. Thomas misses 2-pt jump shot from 4 ft,56,46
271,3,8:49.0,Defensive rebound by K. Bazemore,,56,46
272,3,8:39.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,59,46
273,3,8:18.0,,Turnover by E. Turner (bad pass),59,46
274,3,8:10.0,Personal foul by J. Sullinger,,59,46
275,3,7:58.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by A. Horford),,62,46
276,3,7:38.0,,M. Smart misses 3-pt jump shot from 25 ft,62,46
277,3,7:37.0,Defensive rebound by K. Bazemore,,62,46
278,3,7:31.0,P. Millsap misses 3-pt jump shot from 25 ft,,62,46
279,3,7:29.0,,Defensive rebound by M. Smart,62,46
280,3,7:23.0,,I. Thomas makes 2-pt layup from 2 ft,62,48
281,3,7:23.0,,Shooting foul by P. Millsap (drawn by I. Thomas),62,48
282,3,7:23.0,,I. Thomas makes free throw 1 of 1,62,49
283,3,7:12.0,K. Bazemore misses 3-pt jump shot from 24 ft,,62,49
284,3,7:10.0,Offensive rebound by A. Horford,,62,49
285,3,7:06.0,Personal foul by E. Turner,,62,49
286,3,7:06.0,,J. Jerebko enters the game for E. Turner,62,49
287,3,6:55.0,P. Millsap misses 2-pt jump shot from 5 ft,,62,49
288,3,6:55.0,,Defensive rebound by J. Crowder,62,49
289,3,6:42.0,,J. Jerebko misses 3-pt jump shot from 25 ft,62,49
290,3,6:42.0,Defensive rebound by A. Horford,,62,49
291,3,6:34.0,Turnover by P. Millsap (3 sec),,62,49
292,3,6:34.0,M. Scott enters the game for A. Horford,,62,49
293,3,6:19.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by I. Thomas),62,51
294,3,5:59.0,Shooting foul by J. Jerebko (drawn by J. Teague),,62,51
295,3,5:59.0,,Technical foul by J. Sullinger,62,51
296,3,5:59.0,J. Teague misses technical free throw,,62,51
297,3,5:59.0,Offensive rebound by Team,,62,51
298,3,5:59.0,J. Teague makes free throw 1 of 2,,63,51
299,3,5:59.0,A. Horford enters the game for P. Millsap,,63,51
300,3,5:59.0,J. Teague makes free throw 2 of 2,,64,51
301,3,5:51.0,,Turnover by M. Smart (bad pass),64,51
302,3,5:43.0,J. Teague misses 2-pt layup from 3 ft,,64,51
303,3,5:43.0,,Defensive rebound by J. Sullinger,64,51
304,3,5:33.0,,M. Smart makes 2-pt layup from 3 ft,64,53
305,3,5:12.0,A. Horford misses 2-pt jump shot from 22 ft,,64,53
306,3,5:11.0,,Defensive rebound by J. Crowder,64,53
307,3,5:03.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Smart),64,56
308,3,5:03.0,Atlanta full timeout,,64,56
309,3,5:03.0,D. Schröder enters the game for K. Bazemore,,64,56
310,3,5:03.0,T. Sefolosha enters the game for J. Teague,,64,56
311,3,4:48.0,Turnover by D. Schröder (bad pass),,64,56
312,3,4:39.0,,Personal foul by M. Scott,64,56
313,3,4:29.0,,I. Thomas misses 2-pt jump shot from 4 ft,64,56
314,3,4:28.0,Defensive rebound by K. Korver,,64,56
315,3,4:11.0,D. Schröder misses 2-pt jump shot from 9 ft,,64,56
316,3,4:10.0,Offensive rebound by D. Schröder,,64,56
317,3,4:06.0,D. Schröder makes 2-pt jump shot from 4 ft,,66,56
318,3,3:48.0,,Shooting foul by M. Scott (drawn by J. Crowder),66,56
319,3,3:48.0,,J. Crowder misses free throw 1 of 2,66,56
320,3,3:48.0,,Offensive rebound by Team,66,56
321,3,3:48.0,P. Millsap enters the game for A. Horford,,66,56
322,3,3:48.0,,J. Crowder makes free throw 2 of 2,66,57
323,3,3:40.0,D. Schröder misses 3-pt jump shot from 25 ft,,66,57
324,3,3:39.0,,Defensive rebound by J. Jerebko,66,57
325,3,3:29.0,,M. Smart misses 3-pt jump shot from 25 ft,66,57
326,3,3:27.0,Defensive rebound by D. Schröder,,66,57
327,3,3:12.0,P. Millsap makes 2-pt layup from 2 ft,,68,57
328,3,3:00.0,,I. Thomas makes 2-pt jump shot from 7 ft (assist by J. Sullinger),68,59
329,3,3:00.0,,Shooting block foul by D. Schröder (drawn by I. Thomas),68,59
330,3,3:00.0,,I. Thomas makes free throw 1 of 1,68,60
331,3,2:50.0,Personal block foul by J. Sullinger,,68,60
332,3,2:50.0,P. Millsap misses free throw 1 of 2,,68,60
333,3,2:50.0,Offensive rebound by Team,,68,60
334,3,2:50.0,,E. Turner enters the game for J. Crowder,68,60
335,3,2:50.0,,A. Johnson enters the game for J. Sullinger,68,60
336,3,2:50.0,P. Millsap makes free throw 2 of 2,,69,60
337,3,2:35.0,,I. Thomas misses 2-pt layup from 2 ft (block by P. Millsap),69,60
338,3,2:33.0,Defensive rebound by M. Scott,,69,60
339,3,2:29.0,Shooting foul by A. Johnson (drawn by M. Scott),,69,60
340,3,2:29.0,M. Scott misses free throw 1 of 2,,69,60
341,3,2:29.0,Offensive rebound by Team,,69,60
342,3,2:29.0,K. Bazemore enters the game for K. Korver,,69,60
343,3,2:29.0,M. Scott makes free throw 2 of 2,,70,60
344,3,2:09.0,,E. Turner makes 2-pt layup from 2 ft (assist by I. Thomas),70,62
345,3,1:51.0,K. Bazemore misses 3-pt jump shot from 23 ft,,70,62
346,3,1:51.0,Offensive rebound by T. Sefolosha,,70,62
347,3,1:37.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. Millsap),,73,62
348,3,1:23.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by M. Smart),73,65
349,3,1:00.0,K. Bazemore misses 2-pt layup from 2 ft,,73,65
350,3,1:00.0,,Defensive rebound by J. Jerebko,73,65
351,3,0:50.0,,E. Turner makes 2-pt layup from 2 ft,73,67
352,3,0:34.0,D. Schröder misses 2-pt layup from 2 ft (block by A. Johnson),,73,67
353,3,0:34.0,,Defensive rebound by Team,73,67
354,3,0:34.0,A. Horford enters the game for P. Millsap,,73,67
355,3,0:20.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by E. Turner),73,70
356,3,0:04.0,K. Bazemore misses 3-pt jump shot from 28 ft,,73,70
357,3,0:03.0,,Defensive rebound by J. Jerebko,73,70
358,4,11:43.0,,J. Jerebko makes 2-pt jump shot from 6 ft (assist by T. Rozier),73,72
359,4,11:27.0,Turnover by J. Teague (lost ball; steal by M. Smart),,73,72
360,4,11:21.0,,J. Jerebko makes 2-pt layup from 3 ft (assist by T. Rozier),73,74
361,4,11:04.0,M. Muscala makes 2-pt layup from 2 ft (assist by J. Teague),,75,74
362,4,10:50.0,,E. Turner misses 2-pt jump shot from 17 ft,75,74
363,4,10:49.0,Defensive rebound by Team,,75,74
364,4,10:49.0,P. Millsap enters the game for M. Muscala,,75,74
365,4,10:49.0,K. Bazemore enters the game for D. Schröder,,75,74
366,4,10:31.0,A. Horford misses 2-pt hook shot from 5 ft,,75,74
367,4,10:30.0,,Defensive rebound by A. Johnson,75,74
368,4,10:16.0,,Turnover by M. Smart (lost ball; steal by K. Bazemore),75,74
369,4,10:01.0,P. Millsap makes 2-pt layup from 2 ft,,77,74
370,4,10:01.0,Shooting foul by A. Johnson (drawn by P. Millsap),,77,74
371,4,10:01.0,P. Millsap makes free throw 1 of 1,,78,74
372,4,9:49.0,,Turnover by M. Smart (offensive foul),78,74
373,4,9:49.0,,Offensive foul by M. Smart (drawn by K. Korver),78,74
374,4,9:35.0,P. Millsap makes 2-pt jump shot from 23 ft (assist by J. Teague),,80,74
375,4,9:18.0,,E. Turner misses 2-pt jump shot from 19 ft,80,74
376,4,9:17.0,Defensive rebound by P. Millsap,,80,74
377,4,9:07.0,J. Teague misses 3-pt jump shot from 25 ft,,80,74
378,4,9:06.0,,Defensive rebound by J. Jerebko,80,74
379,4,8:58.0,,M. Smart makes 2-pt layup from 3 ft,80,76
380,4,8:58.0,,Shooting foul by P. Millsap (drawn by M. Smart),80,76
381,4,8:58.0,Official timeout,,80,76
382,4,8:58.0,,I. Thomas enters the game for J. Jerebko,80,76
383,4,8:58.0,,J. Sullinger enters the game for A. Johnson,80,76
384,4,8:58.0,,J. Crowder enters the game for T. Rozier,80,76
385,4,8:58.0,,M. Smart makes free throw 1 of 1,80,77
386,4,8:34.0,K. Bazemore misses 3-pt jump shot from 25 ft,,80,77
387,4,8:32.0,Offensive rebound by Team,,80,77
388,4,8:23.0,K. Korver misses 3-pt jump shot from 24 ft,,80,77
389,4,8:21.0,,Defensive rebound by J. Sullinger,80,77
390,4,7:58.0,,M. Smart misses 3-pt jump shot from 24 ft,80,77
391,4,7:56.0,Defensive rebound by P. Millsap,,80,77
392,4,7:45.0,A. Horford misses 3-pt jump shot from 24 ft,,80,77
393,4,7:44.0,,Defensive rebound by Team,80,77
394,4,7:23.0,,J. Crowder misses 3-pt jump shot from 24 ft,80,77
395,4,7:21.0,Defensive rebound by J. Teague,,80,77
