,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PORTLAND_ACTION,ORLANDO_SCORE,PORTLAND_SCORE
86,1,0:33.0,,D. Lillard makes free throw 2 of 2,24,28
87,1,0:17.0,Turnover by E. Fournier (bad pass),,24,28
88,1,0:17.0,,C. McCollum enters the game for E. Davis,24,28
89,1,0:17.0,A. Gordon enters the game for E. İlyasova,,24,28
90,1,0:03.0,,G. Henderson makes 3-pt jump shot from 22 ft (assist by C. McCollum),24,31
91,1,0:00.0,C. Watson misses 3-pt jump shot from 49 ft,,24,31
92,1,0:00.0,Offensive rebound by Team,,24,31
93,2,11:44.0,,A. Crabbe misses 3-pt jump shot from 24 ft,24,31
94,2,11:43.0,Defensive rebound by D. Marble,,24,31
95,2,11:26.0,J. Smith misses 2-pt jump shot from 19 ft,,24,31
96,2,11:25.0,,Defensive rebound by G. Henderson,24,31
97,2,11:14.0,,M. Leonard misses 3-pt jump shot from 22 ft,24,31
98,2,11:13.0,Defensive rebound by D. Marble,,24,31
99,2,10:53.0,C. Watson misses 3-pt jump shot from 25 ft,,24,31
100,2,10:53.0,,Defensive rebound by M. Leonard,24,31
101,2,10:39.0,,E. Davis makes 2-pt layup from 1 ft (assist by A. Crabbe),24,33
102,2,10:20.0,C. Watson misses 2-pt jump shot from 18 ft,,24,33
103,2,10:19.0,,Defensive rebound by M. Leonard,24,33
104,2,10:10.0,,Turnover by C. McCollum (lost ball),24,33
105,2,10:10.0,S. Napier enters the game for C. Watson,,24,33
106,2,9:52.0,J. Smith misses 2-pt jump shot from 19 ft,,24,33
107,2,9:52.0,,Defensive rebound by G. Henderson,24,33
108,2,9:46.0,,M. Leonard makes 2-pt layup from 1 ft (assist by G. Henderson),24,35
109,2,9:25.0,J. Smith misses 2-pt jump shot from 20 ft,,24,35
110,2,9:24.0,,Defensive rebound by G. Henderson,24,35
111,2,9:22.0,,Turnover by G. Henderson (bad pass; steal by M. Hezonja),24,35
112,2,9:19.0,A. Gordon makes 2-pt layup from 2 ft (assist by M. Hezonja),,26,35
113,2,9:19.0,Shooting foul by G. Henderson (drawn by A. Gordon),,26,35
114,2,9:19.0,E. İlyasova enters the game for J. Smith,,26,35
115,2,9:19.0,A. Gordon misses free throw 1 of 1,,26,35
116,2,9:17.0,,Defensive rebound by M. Leonard,26,35
117,2,9:08.0,,Personal foul by M. Hezonja,26,35
118,2,8:59.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by M. Leonard),26,37
119,2,8:37.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by A. Gordon),,29,37
120,2,8:14.0,,C. McCollum makes 2-pt layup from 1 ft,29,39
121,2,7:58.0,A. Gordon misses 2-pt jump shot from 18 ft,,29,39
122,2,7:58.0,,Defensive rebound by A. Crabbe,29,39
123,2,7:46.0,,Turnover by C. McCollum (back court),29,39
124,2,7:46.0,Official timeout,,29,39
125,2,7:37.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by A. Gordon),,32,39
126,2,7:20.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by G. Henderson),32,42
127,2,6:56.0,E. İlyasova misses 3-pt jump shot from 24 ft,,32,42
128,2,6:56.0,,Defensive rebound by A. Crabbe,32,42
129,2,6:48.0,,C. McCollum misses 2-pt layup from 1 ft,32,42
130,2,6:47.0,Defensive rebound by E. İlyasova,,32,42
131,2,6:42.0,M. Hezonja makes 2-pt layup from 2 ft (assist by E. İlyasova),,34,42
132,2,6:28.0,,Offensive foul by A. Crabbe (drawn by S. Napier),34,42
133,2,6:28.0,,Turnover by A. Crabbe (offensive foul),34,42
134,2,6:11.0,D. Marble misses 2-pt jump shot from 21 ft,,34,42
135,2,6:10.0,,Defensive rebound by M. Leonard,34,42
136,2,5:53.0,,G. Henderson makes 2-pt layup from 1 ft,34,44
137,2,5:47.0,Shooting foul by M. Leonard (drawn by A. Gordon),,34,44
138,2,5:47.0,A. Gordon makes 2-pt layup from 2 ft (assist by S. Napier),,36,44
139,2,5:47.0,,Portland full timeout,36,44
140,2,5:47.0,V. Oladipo enters the game for D. Marble,,36,44
141,2,5:47.0,,D. Lillard enters the game for C. McCollum,36,44
142,2,5:47.0,,A. Aminu enters the game for E. Davis,36,44
143,2,5:47.0,,M. Plumlee enters the game for M. Leonard,36,44
144,2,5:47.0,A. Gordon misses free throw 1 of 1,,36,44
145,2,5:46.0,,Defensive rebound by Team,36,44
146,2,5:46.0,Loose ball foul by E. İlyasova,,36,44
147,2,5:28.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),36,46
148,2,5:08.0,A. Gordon misses 2-pt jump shot from 13 ft,,36,46
149,2,5:06.0,,Defensive rebound by G. Henderson,36,46
150,2,4:47.0,,A. Crabbe makes 2-pt layup at rim (assist by M. Plumlee),36,48
151,2,4:35.0,A. Gordon makes 2-pt layup at rim (assist by S. Napier),,38,48
152,2,4:35.0,Shooting foul by A. Aminu (drawn by A. Gordon),,38,48
153,2,4:35.0,C. Watson enters the game for S. Napier,,38,48
154,2,4:35.0,A. Gordon misses free throw 1 of 1,,38,48
155,2,4:34.0,,Defensive rebound by M. Plumlee,38,48
156,2,4:17.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Lillard),38,50
157,2,3:59.0,M. Hezonja misses 3-pt jump shot from 24 ft,,38,50
158,2,3:59.0,,Defensive rebound by M. Plumlee,38,50
159,2,3:50.0,,A. Crabbe misses 3-pt jump shot from 25 ft,38,50
160,2,3:48.0,Defensive rebound by C. Watson,,38,50
161,2,3:39.0,M. Hezonja misses 2-pt layup from 1 ft,,38,50
162,2,3:38.0,,Defensive rebound by A. Aminu,38,50
163,2,3:32.0,,G. Henderson makes 3-pt jump shot from 22 ft (assist by A. Aminu),38,53
164,2,3:28.0,Orlando full timeout,,38,53
165,2,3:28.0,E. Fournier enters the game for M. Hezonja,,38,53
166,2,3:19.0,C. Watson misses 2-pt layup at rim (block by A. Aminu),,38,53
167,2,3:17.0,,Defensive rebound by A. Aminu,38,53
168,2,3:11.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),38,55
169,2,2:51.0,Personal foul by M. Plumlee,,38,55
170,2,2:39.0,C. Watson misses 2-pt jump shot from 21 ft,,38,55
171,2,2:38.0,Offensive rebound by E. İlyasova,,38,55
172,2,2:35.0,E. İlyasova misses 2-pt layup at rim,,38,55
173,2,2:34.0,Offensive rebound by E. İlyasova,,38,55
174,2,2:34.0,E. İlyasova makes 2-pt layup at rim,,40,55
175,2,2:20.0,,Turnover by D. Lillard (bad pass),40,55
176,2,2:08.0,,Offensive charge foul by E. Fournier (drawn by G. Henderson),40,55
177,2,2:08.0,Turnover by E. Fournier (offensive foul),,40,55
178,2,2:08.0,,C. McCollum enters the game for G. Henderson,40,55
179,2,1:50.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),40,57
180,2,1:43.0,Offensive foul by E. İlyasova (drawn by A. Aminu),,40,57
181,2,1:43.0,Turnover by E. İlyasova (offensive foul),,40,57
182,2,1:28.0,,A. Crabbe makes 2-pt jump shot from 9 ft (assist by D. Lillard),40,59
183,2,1:13.0,E. Fournier misses 2-pt jump shot from 9 ft,,40,59
184,2,1:12.0,,Defensive rebound by A. Aminu,40,59
185,2,1:04.0,,A. Aminu misses 3-pt jump shot from 25 ft,40,59
186,2,1:01.0,Defensive rebound by E. İlyasova,,40,59
187,2,0:59.0,Turnover by E. Fournier (step out of bounds),,40,59
188,2,0:42.0,,C. McCollum misses 2-pt jump shot from 7 ft,40,59
189,2,0:41.0,,Offensive rebound by A. Aminu,40,59
190,2,0:41.0,,A. Aminu makes 2-pt dunk at rim,40,61
191,2,0:36.0,C. Watson misses 2-pt jump shot from 9 ft,,40,61
192,2,0:35.0,,Defensive rebound by A. Aminu,40,61
193,2,0:25.0,,C. McCollum misses 2-pt layup from 1 ft,40,61
194,2,0:25.0,,Offensive rebound by M. Plumlee,40,61
195,2,0:25.0,,M. Plumlee makes 2-pt layup at rim,40,63
196,2,0:01.0,V. Oladipo makes 2-pt jump shot from 20 ft,,42,63
197,3,11:39.0,,Turnover by N. Vonleh (bad pass; steal by V. Oladipo),42,63
198,3,11:33.0,V. Oladipo makes 2-pt layup at rim,,44,63
199,3,11:20.0,,N. Vonleh misses 2-pt hook shot from 2 ft,44,63
200,3,11:19.0,Defensive rebound by D. Dedmon,,44,63
201,3,11:11.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by C. Watson),,47,63
202,3,10:52.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),47,66
203,3,10:50.0,,Violation by Team (jump ball),47,66
204,3,10:45.0,Offensive foul by C. Watson (drawn by A. Aminu),,47,66
205,3,10:45.0,Turnover by C. Watson (offensive foul),,47,66
206,3,10:33.0,,C. McCollum misses 3-pt jump shot from 22 ft,47,66
207,3,10:31.0,Defensive rebound by D. Dedmon,,47,66
208,3,10:23.0,Personal foul by D. Lillard,,47,66
209,3,10:15.0,V. Oladipo misses 2-pt jump shot from 16 ft,,47,66
210,3,10:14.0,,Defensive rebound by D. Lillard,47,66
211,3,9:55.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by M. Plumlee),47,69
212,3,9:32.0,E. Fournier misses 2-pt jump shot from 13 ft,,47,69
213,3,9:32.0,,Defensive rebound by M. Plumlee,47,69
214,3,9:21.0,,D. Lillard makes 2-pt layup from 2 ft,47,71
215,3,9:07.0,A. Gordon makes 2-pt jump shot from 15 ft (assist by C. Watson),,49,71
216,3,8:51.0,,A. Aminu misses 2-pt layup at rim,49,71
217,3,8:50.0,,Offensive rebound by A. Aminu,49,71
218,3,8:50.0,,A. Aminu misses 2-pt layup at rim (block by A. Gordon),49,71
219,3,8:48.0,Defensive rebound by E. Fournier,,49,71
220,3,8:42.0,C. Watson misses 3-pt jump shot from 22 ft,,49,71
221,3,8:41.0,,Defensive rebound by M. Plumlee,49,71
222,3,8:30.0,,D. Lillard makes 2-pt layup from 2 ft,49,73
223,3,8:17.0,Turnover by E. Fournier (traveling),,49,73
224,3,8:02.0,,D. Lillard misses 2-pt layup from 1 ft (block by V. Oladipo),49,73
225,3,8:01.0,,Offensive rebound by D. Lillard,49,73
226,3,7:56.0,,Turnover by D. Lillard (bad pass; steal by A. Gordon),49,73
227,3,7:41.0,Shooting foul by M. Plumlee (drawn by C. Watson),,49,73
228,3,7:41.0,C. Watson makes 2-pt layup from 1 ft,,51,73
229,3,7:41.0,C. Watson makes free throw 1 of 1,,52,73
230,3,7:20.0,,N. Vonleh misses 3-pt jump shot from 25 ft,52,73
231,3,7:20.0,Defensive rebound by E. Fournier,,52,73
232,3,7:12.0,A. Gordon misses 3-pt jump shot from 22 ft,,52,73
233,3,7:11.0,Offensive rebound by D. Dedmon,,52,73
234,3,7:08.0,E. Fournier misses 3-pt jump shot from 25 ft,,52,73
235,3,7:07.0,,Defensive rebound by M. Plumlee,52,73
236,3,6:50.0,,C. McCollum misses 3-pt jump shot from 24 ft,52,73
237,3,6:50.0,Defensive rebound by D. Dedmon,,52,73
238,3,6:36.0,Turnover by C. Watson (bad pass; steal by A. Aminu),,52,73
239,3,6:23.0,,C. McCollum makes 3-pt jump shot from 22 ft (assist by A. Aminu),52,76
240,3,6:22.0,Orlando full timeout,,52,76
241,3,6:22.0,S. Napier enters the game for D. Dedmon,,52,76
242,3,6:22.0,J. Smith enters the game for C. Watson,,52,76
243,3,6:12.0,S. Napier misses 2-pt jump shot from 19 ft,,52,76
244,3,6:11.0,,Defensive rebound by N. Vonleh,52,76
245,3,5:49.0,,N. Vonleh misses 3-pt jump shot from 24 ft,52,76
246,3,5:49.0,Defensive rebound by E. Fournier,,52,76
247,3,5:36.0,J. Smith misses 2-pt jump shot from 19 ft,,52,76
248,3,5:36.0,,Defensive rebound by D. Lillard,52,76
249,3,5:23.0,,C. McCollum misses 3-pt jump shot from 24 ft,52,76
250,3,5:23.0,Defensive rebound by V. Oladipo,,52,76
251,3,5:17.0,Turnover by J. Smith (offensive foul),,52,76
252,3,5:17.0,Offensive foul by J. Smith (drawn by D. Lillard),,52,76
253,3,5:17.0,,M. Leonard enters the game for M. Plumlee,52,76
254,3,5:17.0,,E. Davis enters the game for N. Vonleh,52,76
255,3,5:02.0,,D. Lillard makes 2-pt jump shot from 17 ft,52,78
256,3,4:48.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by A. Gordon),,54,78
257,3,4:31.0,,C. McCollum makes 2-pt layup from 1 ft,54,80
258,3,4:18.0,A. Gordon makes 2-pt jump shot from 19 ft (assist by S. Napier),,56,80
259,3,3:59.0,,Turnover by D. Lillard (bad pass),56,80
260,3,3:59.0,M. Hezonja enters the game for V. Oladipo,,56,80
261,3,3:47.0,J. Smith makes 2-pt jump shot from 20 ft (assist by E. Fournier),,58,80
262,3,3:26.0,,M. Leonard makes 2-pt hook shot from 5 ft (assist by D. Lillard),58,82
263,3,3:04.0,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Fournier),,60,82
264,3,3:04.0,,Portland full timeout,60,82
265,3,3:04.0,E. İlyasova enters the game for A. Gordon,,60,82
266,3,3:04.0,,A. Crabbe enters the game for A. Aminu,60,82
267,3,3:04.0,,G. Henderson enters the game for C. McCollum,60,82
268,3,2:52.0,,D. Lillard misses 3-pt jump shot from 24 ft,60,82
269,3,2:51.0,Defensive rebound by S. Napier,,60,82
270,3,2:42.0,Flagrant foul type 1 by E. Davis,,60,82
271,3,2:42.0,,M. Plumlee enters the game for E. Davis,60,82
272,3,2:42.0,J. Smith makes flagrant free throw 1 of 2,,61,82
273,3,2:42.0,J. Smith misses flagrant free throw 2 of 2,,61,82
274,3,2:42.0,Offensive rebound by Team,,61,82
275,3,2:30.0,E. Fournier makes 2-pt jump shot from 10 ft,,63,82
276,3,2:10.0,,D. Lillard misses 3-pt jump shot from 27 ft,63,82
277,3,2:10.0,Defensive rebound by E. İlyasova,,63,82
278,3,1:53.0,E. Fournier misses 2-pt jump shot from 21 ft,,63,82
279,3,1:52.0,Offensive rebound by Team,,63,82
280,3,1:48.0,Shooting foul by A. Crabbe (drawn by E. İlyasova),,63,82
281,3,1:48.0,E. İlyasova misses free throw 1 of 2,,63,82
282,3,1:48.0,Offensive rebound by Team,,63,82
283,3,1:48.0,E. İlyasova makes free throw 2 of 2,,64,82
284,3,1:23.0,,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Leonard),64,85
285,3,1:14.0,E. Fournier misses 3-pt jump shot from 24 ft,,64,85
286,3,1:13.0,,Defensive rebound by M. Plumlee,64,85
287,3,1:04.0,,Shooting foul by J. Smith (drawn by D. Lillard),64,85
288,3,1:04.0,,D. Lillard makes free throw 1 of 2,64,86
289,3,1:04.0,D. Marble enters the game for E. Fournier,,64,86
290,3,1:04.0,,D. Lillard makes free throw 2 of 2,64,87
291,3,0:53.0,D. Marble misses 2-pt jump shot from 9 ft,,64,87
292,3,0:52.0,,Defensive rebound by M. Plumlee,64,87
293,3,0:38.0,,D. Lillard misses 3-pt jump shot from 24 ft,64,87
294,3,0:38.0,Defensive rebound by M. Hezonja,,64,87
295,3,0:29.0,Shooting foul by M. Leonard (drawn by J. Smith),,64,87
296,3,0:29.0,J. Smith misses free throw 1 of 2,,64,87
297,3,0:29.0,Offensive rebound by Team,,64,87
298,3,0:29.0,J. Smith makes free throw 2 of 2,,65,87
299,3,0:09.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by G. Henderson),65,90
300,3,0:02.0,S. Napier misses 3-pt jump shot from 24 ft,,65,90
301,3,0:00.0,Offensive rebound by J. Smith,,65,90
302,3,0:00.0,J. Smith misses 2-pt jump shot from 14 ft,,65,90
303,3,0:00.0,Offensive rebound by Team,,65,90
304,4,11:52.0,Personal foul by M. Plumlee,,65,90
305,4,11:43.0,S. Napier misses 3-pt jump shot from 24 ft,,65,90
306,4,11:42.0,,Defensive rebound by A. Crabbe,65,90
307,4,11:21.0,,G. Henderson misses 3-pt jump shot from 22 ft,65,90
308,4,11:21.0,Defensive rebound by M. Hezonja,,65,90
309,4,11:11.0,Turnover by M. Hezonja (bad pass),,65,90
310,4,10:59.0,,Shooting foul by E. İlyasova (drawn by A. Crabbe),65,90
311,4,10:59.0,,A. Crabbe makes free throw 1 of 2,65,91
312,4,10:59.0,,A. Crabbe makes free throw 2 of 2,65,92
313,4,10:46.0,A. Gordon makes 2-pt layup at rim (assist by D. Marble),,67,92
314,4,10:26.0,,M. Leonard makes 3-pt jump shot from 22 ft (assist by G. Henderson),67,95
315,4,10:16.0,A. Gordon makes 2-pt jump shot from 20 ft (assist by M. Hezonja),,69,95
316,4,10:07.0,,Personal foul by A. Gordon,69,95
317,4,9:59.0,,Turnover by C. McCollum (step out of bounds),69,95
318,4,9:45.0,A. Gordon misses 2-pt jump shot from 19 ft,,69,95
319,4,9:44.0,Offensive rebound by E. İlyasova,,69,95
320,4,9:39.0,E. İlyasova misses 2-pt jump shot from 5 ft,,69,95
321,4,9:38.0,Offensive rebound by A. Gordon,,69,95
322,4,9:20.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by D. Marble),,72,95
323,4,9:01.0,,G. Henderson misses 2-pt layup from 2 ft,72,95
324,4,9:00.0,Defensive rebound by A. Gordon,,72,95
325,4,8:56.0,Turnover by A. Gordon (lost ball; steal by G. Henderson),,72,95
326,4,8:53.0,,Personal foul by D. Marble,72,95
327,4,8:53.0,Official timeout,,72,95
328,4,8:42.0,,Shooting foul by A. Gordon (drawn by M. Plumlee),72,95
329,4,8:42.0,,M. Plumlee makes free throw 1 of 2,72,96
330,4,8:42.0,,M. Plumlee misses free throw 2 of 2,72,96
331,4,8:40.0,Defensive rebound by E. İlyasova,,72,96
332,4,8:40.0,Turnover by E. İlyasova (step out of bounds),,72,96
333,4,8:38.0,,Shooting foul by M. Hezonja (drawn by A. Crabbe),72,96
334,4,8:38.0,,A. Crabbe makes free throw 1 of 2,72,97
335,4,8:38.0,,A. Crabbe makes free throw 2 of 2,72,98
336,4,8:27.0,S. Napier misses 3-pt jump shot from 25 ft,,72,98
337,4,8:26.0,,Defensive rebound by A. Crabbe,72,98
338,4,8:12.0,,C. McCollum misses 2-pt jump shot at rim,72,98
339,4,8:11.0,,Offensive rebound by C. McCollum,72,98
340,4,8:11.0,,C. McCollum makes 2-pt layup at rim,72,100
341,4,7:54.0,A. Gordon misses 2-pt layup from 1 ft (block by G. Henderson),,72,100
342,4,7:54.0,Offensive rebound by Team,,72,100
343,4,7:54.0,,B. Roberts enters the game for C. McCollum,72,100
344,4,7:54.0,,M. Harkless enters the game for G. Henderson,72,100
345,4,7:54.0,A. Nicholson enters the game for A. Gordon,,72,100
346,4,7:54.0,,P. Connaughton enters the game for A. Crabbe,72,100
347,4,7:54.0,,C. Kaman enters the game for M. Plumlee,72,100
348,4,7:48.0,E. İlyasova misses 2-pt jump shot from 22 ft,,72,100
349,4,7:47.0,Offensive rebound by M. Hezonja,,72,100
350,4,7:44.0,M. Hezonja misses 3-pt jump shot from 22 ft,,72,100
351,4,7:43.0,Offensive rebound by Team,,72,100
352,4,7:39.0,Shooting foul by M. Harkless (drawn by D. Marble),,72,100
353,4,7:39.0,D. Marble misses free throw 1 of 2,,72,100
354,4,7:39.0,Offensive rebound by Team,,72,100
355,4,7:39.0,D. Marble makes free throw 2 of 2,,73,100
356,4,7:19.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by P. Connaughton),73,103
357,4,7:06.0,M. Hezonja makes 2-pt jump shot from 17 ft,,75,103
358,4,6:49.0,,Offensive foul by M. Harkless (drawn by S. Napier),75,103
359,4,6:49.0,,Turnover by M. Harkless (offensive foul),75,103
360,4,6:49.0,,N. Vonleh enters the game for M. Leonard,75,103
361,4,6:35.0,D. Marble misses 3-pt jump shot from 24 ft,,75,103
362,4,6:34.0,,Defensive rebound by P. Connaughton,75,103
363,4,6:29.0,,M. Harkless makes 2-pt dunk at rim (assist by P. Connaughton),75,105
364,4,6:19.0,S. Napier misses 2-pt layup from 2 ft,,75,105
365,4,6:19.0,,Defensive rebound by P. Connaughton,75,105
366,4,6:05.0,,Offensive foul by N. Vonleh (drawn by E. İlyasova),75,105
367,4,6:05.0,,Turnover by N. Vonleh (offensive foul),75,105
368,4,5:52.0,M. Hezonja misses 2-pt jump shot from 18 ft,,75,105
369,4,5:51.0,,Defensive rebound by N. Vonleh,75,105
370,4,5:41.0,,P. Connaughton misses 3-pt jump shot from 25 ft,75,105
371,4,5:40.0,Defensive rebound by A. Nicholson,,75,105
372,4,5:35.0,S. Napier misses 3-pt jump shot from 24 ft,,75,105
373,4,5:34.0,,Defensive rebound by N. Vonleh,75,105
374,4,5:21.0,,B. Roberts makes 3-pt jump shot from 22 ft (assist by P. Connaughton),75,108
375,4,5:05.0,D. Marble makes 2-pt jump shot from 6 ft,,77,108
376,4,4:44.0,,N. Vonleh misses 2-pt jump shot from 21 ft,77,108
377,4,4:44.0,,Offensive rebound by P. Connaughton,77,108
378,4,4:35.0,,Turnover by B. Roberts (bad pass; steal by D. Marble),77,108
379,4,4:22.0,E. İlyasova misses 2-pt jump shot from 6 ft,,77,108
380,4,4:20.0,,Defensive rebound by C. Kaman,77,108
381,4,4:07.0,,P. Connaughton makes 2-pt layup from 1 ft,77,110
382,4,3:54.0,A. Nicholson misses 3-pt jump shot from 24 ft,,77,110
383,4,3:54.0,Offensive rebound by Team,,77,110
