,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
92,1,1:42.0,,G. Dragić misses 2-pt jump shot from 16 ft,24,15
93,1,1:41.0,Defensive rebound by G. Temple,,24,15
94,1,1:18.0,K. Humphries misses 2-pt jump shot from 18 ft,,24,15
95,1,1:17.0,,Defensive rebound by J. McRoberts,24,15
96,1,0:56.0,Offensive charge foul by J. Winslow (drawn by J. Wall),,24,15
97,1,0:56.0,,Turnover by J. Winslow (offensive foul),24,15
98,1,0:43.0,G. Neal makes 3-pt jump shot from 23 ft (assist by J. Wall),,27,15
99,1,0:34.0,,J. McRoberts makes 2-pt jump shot from 19 ft (assist by G. Dragić),27,17
100,1,0:27.0,G. Neal makes 2-pt jump shot from 18 ft,,29,17
101,1,0:09.0,,Personal foul by G. Temple (drawn by G. Dragić),29,17
102,1,0:04.0,,J. McRoberts makes 2-pt jump shot from 18 ft (assist by C. Bosh),29,19
103,1,0:01.0,J. Dudley misses 3-pt jump shot from 24 ft,,29,19
104,1,0:00.0,Offensive rebound by Team,,29,19
105,2,11:41.0,G. Neal makes 2-pt jump shot from 13 ft,,31,19
106,2,11:24.0,,C. Bosh makes 2-pt dunk at rim,31,21
107,2,11:10.0,J. Dudley makes 2-pt jump shot from 21 ft (assist by G. Temple),,33,21
108,2,10:56.0,,Turnover by G. Dragić (3 sec),33,21
109,2,10:41.0,G. Temple misses 2-pt jump shot from 7 ft,,33,21
110,2,10:40.0,,Defensive rebound by J. Winslow,33,21
111,2,10:31.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. McRoberts),33,24
112,2,10:19.0,R. Sessions makes 2-pt jump shot from 5 ft,,35,24
113,2,10:03.0,,J. McRoberts misses 3-pt jump shot from 24 ft,35,24
114,2,10:02.0,,Offensive rebound by C. Bosh,35,24
115,2,9:43.0,,G. Dragić misses 3-pt jump shot from 24 ft,35,24
116,2,9:42.0,Defensive rebound by R. Sessions,,35,24
117,2,9:33.0,Turnover by R. Sessions (bad pass; steal by J. McRoberts),,35,24
118,2,9:27.0,,G. Dragić misses 2-pt layup from 2 ft,35,24
119,2,9:26.0,Defensive rebound by G. Temple,,35,24
120,2,9:18.0,G. Temple makes 3-pt jump shot from 25 ft (assist by G. Neal),,38,24
121,2,9:18.0,,Miami full timeout,38,24
122,2,9:02.0,,Shooting foul by K. Humphries (drawn by T. Johnson),38,24
123,2,9:02.0,,T. Johnson makes free throw 1 of 2,38,25
124,2,9:02.0,O. Porter enters the game for K. Humphries,,38,25
125,2,9:02.0,,T. Johnson makes free throw 2 of 2,38,26
126,2,8:46.0,G. Neal makes 2-pt layup from 1 ft,,40,26
127,2,8:22.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by C. Bosh),40,29
128,2,8:08.0,O. Porter misses 3-pt jump shot from 24 ft,,40,29
129,2,8:07.0,,Defensive rebound by C. Bosh,40,29
130,2,7:58.0,,C. Bosh misses 2-pt jump shot from 21 ft,40,29
131,2,7:57.0,,Offensive rebound by J. Winslow,40,29
132,2,7:49.0,,Personal foul by R. Sessions (drawn by G. Dragić),40,29
133,2,7:40.0,,C. Bosh makes 2-pt layup from 1 ft (assist by G. Dragić),40,31
134,2,7:31.0,R. Sessions makes 2-pt layup from 1 ft,,42,31
135,2,7:31.0,Shooting foul by G. Dragić (drawn by R. Sessions),,42,31
136,2,7:31.0,B. Beal enters the game for G. Temple,,42,31
137,2,7:31.0,,D. Wade enters the game for G. Dragić,42,31
138,2,7:31.0,R. Sessions makes free throw 1 of 1,,43,31
139,2,7:06.0,,T. Johnson misses 2-pt jump shot from 11 ft,43,31
140,2,7:05.0,,Offensive rebound by C. Bosh,43,31
141,2,6:55.0,,Shooting block foul by G. Neal (drawn by C. Bosh),43,31
142,2,6:55.0,,C. Bosh makes free throw 1 of 2,43,32
143,2,6:55.0,,G. Green enters the game for J. McRoberts,43,32
144,2,6:55.0,Violation by R. Sessions (lane),,43,32
145,2,6:55.0,,C. Bosh makes free throw 2 of 2,43,33
146,2,6:44.0,Turnover by R. Sessions (bad pass; steal by D. Wade),,43,33
147,2,6:38.0,,J. Winslow makes 2-pt layup at rim (assist by D. Wade),43,35
148,2,6:24.0,B. Beal misses 3-pt jump shot from 23 ft,,43,35
149,2,6:23.0,,Defensive rebound by D. Wade,43,35
150,2,6:04.0,,D. Wade makes 2-pt layup from 1 ft (assist by T. Johnson),43,37
151,2,5:57.0,Washington full timeout,,43,37
152,2,5:57.0,J. Wall enters the game for R. Sessions,,43,37
153,2,5:57.0,,J. McRoberts enters the game for C. Bosh,43,37
154,2,5:43.0,Shooting foul by J. McRoberts (drawn by O. Porter),,43,37
155,2,5:43.0,O. Porter makes free throw 1 of 2,,44,37
156,2,5:43.0,,H. Whiteside enters the game for J. McRoberts,44,37
157,2,5:43.0,K. Humphries enters the game for J. Dudley,,44,37
158,2,5:43.0,O. Porter makes free throw 2 of 2,,45,37
159,2,5:31.0,,G. Green misses 2-pt layup from 1 ft,45,37
160,2,5:30.0,Defensive rebound by O. Porter,,45,37
161,2,5:26.0,B. Beal makes 2-pt layup from 1 ft (assist by O. Porter),,47,37
162,2,5:06.0,,D. Wade makes 2-pt jump shot from 6 ft,47,39
163,2,4:56.0,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),,49,39
164,2,4:38.0,,D. Wade makes 2-pt layup from 1 ft,49,41
165,2,4:21.0,G. Neal makes 2-pt jump shot from 12 ft,,51,41
166,2,4:03.0,,T. Johnson misses 2-pt jump shot from 12 ft,51,41
167,2,4:02.0,Defensive rebound by K. Humphries,,51,41
168,2,3:55.0,O. Porter misses 2-pt layup at rim,,51,41
169,2,3:54.0,,Defensive rebound by J. Winslow,51,41
170,2,3:40.0,,D. Wade makes 2-pt jump shot from 6 ft,51,43
171,2,3:30.0,B. Beal misses 2-pt jump shot from 19 ft (block by G. Green),,51,43
172,2,3:29.0,Offensive rebound by Team,,51,43
173,2,3:29.0,,C. Bosh enters the game for J. Winslow,51,43
174,2,3:29.0,,G. Dragić enters the game for T. Johnson,51,43
175,2,3:29.0,G. Temple enters the game for O. Porter,,51,43
176,2,3:15.0,Turnover by Team (shot clock),,51,43
177,2,3:02.0,,C. Bosh makes 2-pt jump shot from 13 ft (assist by D. Wade),51,45
178,2,2:55.0,J. Wall makes 2-pt layup from 1 ft,,53,45
179,2,2:39.0,,Turnover by G. Dragić (bad pass; steal by J. Wall),53,45
180,2,2:34.0,J. Wall makes 2-pt dunk at rim,,55,45
181,2,2:23.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),55,47
182,2,2:23.0,,Shooting foul by G. Temple (drawn by H. Whiteside),55,47
183,2,2:23.0,Official timeout,,55,47
184,2,2:23.0,R. Hollins enters the game for G. Temple,,55,47
185,2,2:23.0,,H. Whiteside misses free throw 1 of 1,55,47
186,2,2:22.0,Defensive rebound by G. Neal,,55,47
187,2,2:11.0,Def 3 sec tech foul by C. Bosh,,55,47
188,2,2:11.0,J. Wall makes technical free throw,,56,47
189,2,2:02.0,Turnover by J. Wall (bad pass; steal by C. Bosh),,56,47
190,2,1:51.0,,C. Bosh makes 2-pt layup from 2 ft (assist by D. Wade),56,49
191,2,1:39.0,J. Wall misses 2-pt jump shot from 17 ft (block by H. Whiteside),,56,49
192,2,1:38.0,Offensive rebound by R. Hollins,,56,49
193,2,1:36.0,R. Hollins makes 2-pt layup from 1 ft,,58,49
194,2,1:23.0,,Shooting foul by B. Beal (drawn by D. Wade),58,49
195,2,1:23.0,,D. Wade makes free throw 1 of 2,58,50
196,2,1:23.0,D. Blair enters the game for R. Hollins,,58,50
197,2,1:23.0,,D. Wade makes free throw 2 of 2,58,51
198,2,1:03.0,D. Blair misses 2-pt jump shot from 7 ft (block by H. Whiteside),,58,51
199,2,1:02.0,Offensive rebound by G. Neal,,58,51
200,2,0:58.0,B. Beal makes 2-pt jump shot from 8 ft (assist by G. Neal),,60,51
201,2,0:47.0,,H. Whiteside makes 2-pt layup at rim (assist by G. Dragić),60,53
202,2,0:36.0,B. Beal misses 2-pt jump shot from 6 ft,,60,53
203,2,0:34.0,Offensive rebound by D. Blair,,60,53
204,2,0:32.0,D. Blair misses 2-pt layup from 2 ft,,60,53
205,2,0:31.0,Offensive rebound by K. Humphries,,60,53
206,2,0:30.0,K. Humphries misses 2-pt layup at rim,,60,53
207,2,0:28.0,,Defensive rebound by D. Wade,60,53
208,2,0:28.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),60,55
209,2,0:21.0,Washington full timeout,,60,55
210,2,0:21.0,O. Porter enters the game for K. Humphries,,60,55
211,2,0:21.0,,T. Johnson enters the game for H. Whiteside,60,55
212,2,0:21.0,,J. Winslow enters the game for G. Dragić,60,55
213,2,0:10.0,Personal foul by D. Wade (drawn by J. Wall),,60,55
214,2,0:10.0,,J. Richardson enters the game for D. Wade,60,55
215,2,0:01.0,J. Wall misses 2-pt jump shot from 7 ft (block by C. Bosh),,60,55
216,2,0:00.0,Offensive rebound by Team,,60,55
217,3,11:36.0,B. Beal makes 2-pt dunk at rim,,62,55
218,3,11:07.0,,D. Wade makes 2-pt jump shot from 19 ft,62,57
219,3,10:47.0,J. Dudley misses 2-pt jump shot from 20 ft,,62,57
220,3,10:46.0,Offensive rebound by J. Dudley,,62,57
221,3,10:39.0,O. Porter misses 2-pt jump shot from 19 ft (block by H. Whiteside),,62,57
222,3,10:38.0,Offensive rebound by Team,,62,57
223,3,10:38.0,Personal foul by G. Green (drawn by R. Hollins),,62,57
224,3,10:25.0,O. Porter misses 2-pt jump shot from 10 ft,,62,57
225,3,10:24.0,,Defensive rebound by C. Bosh,62,57
226,3,10:21.0,,Personal foul by J. Dudley (drawn by G. Dragić),62,57
227,3,10:06.0,,D. Wade makes 2-pt jump shot from 12 ft,62,59
228,3,9:59.0,O. Porter misses 2-pt layup from 2 ft (block by C. Bosh),,62,59
229,3,9:58.0,Offensive rebound by Team,,62,59
230,3,9:44.0,R. Hollins makes 2-pt dunk at rim (assist by J. Wall),,64,59
231,3,9:22.0,,G. Green makes 2-pt jump shot from 5 ft,64,61
232,3,9:01.0,B. Beal misses 2-pt layup from 2 ft,,64,61
233,3,9:00.0,,Defensive rebound by H. Whiteside,64,61
234,3,8:50.0,,D. Wade makes 2-pt layup from 2 ft (assist by G. Dragić),64,63
235,3,8:50.0,Washington full timeout,,64,63
236,3,8:36.0,B. Beal misses 2-pt jump shot from 20 ft,,64,63
237,3,8:35.0,,Defensive rebound by D. Wade,64,63
238,3,8:21.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),64,65
239,3,8:09.0,J. Wall misses 2-pt jump shot from 21 ft,,64,65
240,3,8:08.0,,Defensive rebound by C. Bosh,64,65
241,3,8:03.0,,G. Dragić misses 2-pt jump shot from 4 ft,64,65
242,3,8:02.0,Defensive rebound by R. Hollins,,64,65
243,3,7:59.0,,Offensive charge foul by O. Porter (drawn by C. Bosh),64,65
244,3,7:59.0,Turnover by O. Porter (offensive foul),,64,65
245,3,7:43.0,,D. Wade makes 2-pt jump shot from 19 ft (assist by G. Green),64,67
246,3,7:33.0,O. Porter makes 2-pt jump shot from 19 ft (assist by J. Wall),,66,67
247,3,7:08.0,,G. Green makes 2-pt jump shot from 14 ft (assist by C. Bosh),66,69
248,3,6:58.0,J. Dudley misses 2-pt jump shot from 18 ft,,66,69
249,3,6:57.0,Offensive rebound by R. Hollins,,66,69
250,3,6:55.0,Turnover by J. Dudley (bad pass),,66,69
251,3,6:55.0,K. Humphries enters the game for R. Hollins,,66,69
252,3,6:35.0,,C. Bosh misses 3-pt jump shot from 23 ft,66,69
253,3,6:34.0,Defensive rebound by O. Porter,,66,69
254,3,6:27.0,K. Humphries misses 3-pt jump shot from 25 ft,,66,69
255,3,6:26.0,,Defensive rebound by Team,66,69
256,3,6:26.0,G. Neal enters the game for O. Porter,,66,69
257,3,6:14.0,,Personal foul by B. Beal (drawn by H. Whiteside),66,69
258,3,6:14.0,,J. Winslow enters the game for C. Bosh,66,69
259,3,6:04.0,,Turnover by J. Winslow (lost ball; steal by J. Dudley),66,69
260,3,5:58.0,B. Beal makes 3-pt jump shot from 24 ft (assist by G. Neal),,69,69
261,3,5:49.0,,D. Wade misses 2-pt jump shot from 18 ft,69,69
262,3,5:48.0,Defensive rebound by Team,,69,69
263,3,5:44.0,Turnover by B. Beal (lost ball; steal by G. Dragić),,69,69
264,3,5:38.0,,G. Dragić makes 2-pt layup from 1 ft,69,71
265,3,5:25.0,G. Neal misses 2-pt jump shot from 17 ft,,69,71
266,3,5:24.0,,Defensive rebound by J. Winslow,69,71
267,3,5:18.0,,G. Green makes 3-pt jump shot from 23 ft (assist by G. Dragić),69,74
268,3,5:11.0,B. Beal makes 2-pt jump shot from 7 ft (assist by J. Wall),,71,74
269,3,4:53.0,,D. Wade makes 2-pt jump shot from 17 ft (assist by G. Dragić),71,76
270,3,4:41.0,K. Humphries misses 2-pt layup from 2 ft,,71,76
271,3,4:40.0,,Defensive rebound by D. Wade,71,76
272,3,4:34.0,O. Porter enters the game for J. Dudley,,71,76
273,3,4:29.0,,G. Green makes 2-pt dunk at rim,71,78
274,3,4:28.0,Washington full timeout,,71,78
275,3,4:17.0,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),,73,78
276,3,4:01.0,,Turnover by D. Wade (bad pass; steal by G. Neal),73,78
277,3,3:54.0,G. Neal makes 3-pt jump shot from 25 ft (assist by B. Beal),,76,78
278,3,3:54.0,,Miami full timeout,76,78
279,3,3:54.0,,J. Richardson enters the game for D. Wade,76,78
280,3,3:37.0,,G. Dragić makes 2-pt layup from 2 ft,76,80
281,3,3:18.0,O. Porter makes 2-pt jump shot from 16 ft (assist by B. Beal),,78,80
282,3,2:51.0,,G. Dragić misses 3-pt jump shot from 24 ft,78,80
283,3,2:50.0,Defensive rebound by O. Porter,,78,80
284,3,2:41.0,Personal foul by G. Green (drawn by J. Wall),,78,80
285,3,2:41.0,,C. Bosh enters the game for H. Whiteside,78,80
286,3,2:29.0,O. Porter misses 3-pt jump shot from 25 ft,,78,80
287,3,2:27.0,,Defensive rebound by C. Bosh,78,80
288,3,2:24.0,,Shooting foul by G. Neal (drawn by G. Dragić),78,80
289,3,2:24.0,,G. Dragić makes free throw 1 of 2,78,81
290,3,2:24.0,,G. Dragić makes free throw 2 of 2,78,82
291,3,2:06.0,Personal foul by J. Richardson (drawn by O. Porter),,78,82
292,3,1:52.0,G. Neal makes 2-pt jump shot from 19 ft (assist by K. Humphries),,80,82
293,3,1:27.0,,Shooting foul by K. Humphries (drawn by C. Bosh),80,82
294,3,1:27.0,,C. Bosh makes free throw 1 of 2,80,83
295,3,1:27.0,,T. Johnson enters the game for G. Dragić,80,83
296,3,1:27.0,J. Dudley enters the game for K. Humphries,,80,83
297,3,1:27.0,,C. Bosh makes free throw 2 of 2,80,84
298,3,1:12.0,B. Beal makes 2-pt jump shot from 5 ft,,82,84
299,3,0:49.0,,J. Winslow misses 3-pt jump shot from 24 ft,82,84
300,3,0:48.0,Defensive rebound by O. Porter,,82,84
301,3,0:28.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by G. Neal),,85,84
302,3,0:10.0,,T. Johnson misses 2-pt jump shot from 21 ft,85,84
303,3,0:09.0,Defensive rebound by O. Porter,,85,84
304,3,0:01.0,J. Wall makes 2-pt layup at rim,,87,84
305,4,11:52.0,Offensive charge foul by J. Winslow (drawn by G. Neal),,87,84
306,4,11:52.0,,Turnover by J. Winslow (offensive foul),87,84
307,4,11:36.0,B. Beal misses 2-pt jump shot from 14 ft,,87,84
308,4,11:35.0,,Defensive rebound by J. McRoberts,87,84
309,4,11:24.0,,J. McRoberts misses 3-pt jump shot from 24 ft,87,84
310,4,11:23.0,Defensive rebound by R. Sessions,,87,84
311,4,11:16.0,,Violation by J. McRoberts (kicked ball),87,84
312,4,11:07.0,J. Dudley misses 3-pt jump shot from 25 ft,,87,84
313,4,11:06.0,Offensive rebound by J. Dudley,,87,84
314,4,11:01.0,G. Neal misses 3-pt jump shot from 23 ft,,87,84
315,4,11:00.0,,Defensive rebound by C. Bosh,87,84
316,4,10:48.0,,J. McRoberts makes 2-pt layup from 2 ft,87,86
317,4,10:33.0,Personal foul by J. Richardson (drawn by J. Dudley),,87,86
318,4,10:20.0,R. Sessions makes 2-pt layup from 1 ft (assist by J. Dudley),,89,86
319,4,9:58.0,,Turnover by C. Bosh (lost ball),89,86
320,4,9:41.0,R. Sessions misses 2-pt jump shot from 7 ft,,89,86
321,4,9:40.0,,Defensive rebound by J. Winslow,89,86
322,4,9:32.0,,Shooting foul by O. Porter (drawn by C. Bosh),89,86
323,4,9:32.0,,C. Bosh makes free throw 1 of 2,89,87
324,4,9:32.0,,C. Bosh makes free throw 2 of 2,89,88
325,4,9:15.0,Turnover by G. Neal (traveling),,89,88
326,4,9:05.0,,Turnover by C. Bosh (lost ball),89,88
327,4,8:50.0,B. Beal misses 2-pt jump shot from 20 ft,,89,88
328,4,8:49.0,,Defensive rebound by J. Richardson,89,88
329,4,8:37.0,,J. McRoberts misses 2-pt jump shot from 20 ft,89,88
330,4,8:36.0,,Offensive rebound by T. Johnson,89,88
331,4,8:31.0,,J. Winslow misses 2-pt layup from 1 ft (block by O. Porter),89,88
332,4,8:30.0,Defensive rebound by J. Dudley,,89,88
333,4,8:24.0,Turnover by R. Sessions (bad pass; steal by J. Winslow),,89,88
334,4,8:23.0,,Personal foul by J. Dudley (drawn by J. Winslow),89,88
335,4,8:23.0,Official timeout,,89,88
336,4,8:23.0,J. Wall enters the game for B. Beal,,89,88
337,4,8:23.0,,G. Green enters the game for C. Bosh,89,88
338,4,8:00.0,,G. Green misses 3-pt jump shot from 24 ft,89,88
339,4,7:59.0,Defensive rebound by O. Porter,,89,88
340,4,7:49.0,Shooting foul by J. Winslow (drawn by J. Dudley),,89,88
341,4,7:49.0,J. Dudley makes 2-pt layup from 1 ft (assist by R. Sessions),,91,88
342,4,7:49.0,,D. Wade enters the game for J. Richardson,91,88
343,4,7:49.0,J. Dudley makes free throw 1 of 1,,92,88
344,4,7:36.0,,Turnover by J. McRoberts (bad pass; steal by O. Porter),92,88
345,4,7:27.0,R. Sessions misses 2-pt layup from 2 ft,,92,88
346,4,7:26.0,,Defensive rebound by G. Green,92,88
347,4,7:26.0,,Personal foul by J. Dudley (drawn by D. Wade),92,88
348,4,7:18.0,,J. McRoberts makes 2-pt dunk at rim (assist by D. Wade),92,90
349,4,7:18.0,,Shooting foul by G. Neal (drawn by J. McRoberts),92,90
350,4,7:18.0,,J. McRoberts makes free throw 1 of 1,92,91
351,4,6:59.0,R. Sessions makes 2-pt jump shot from 20 ft,,94,91
352,4,6:39.0,,G. Green misses 2-pt jump shot from 15 ft,94,91
353,4,6:38.0,Defensive rebound by R. Sessions,,94,91
354,4,6:28.0,J. Dudley misses 2-pt jump shot from 21 ft,,94,91
355,4,6:27.0,,Defensive rebound by D. Wade,94,91
356,4,6:25.0,,Shooting foul by R. Sessions (drawn by J. McRoberts),94,91
357,4,6:25.0,,J. McRoberts misses free throw 1 of 2,94,91
358,4,6:25.0,,Offensive rebound by Team,94,91
359,4,6:25.0,B. Beal enters the game for O. Porter,,94,91
360,4,6:25.0,,G. Dragić enters the game for T. Johnson,94,91
361,4,6:25.0,,J. McRoberts misses free throw 2 of 2,94,91
362,4,6:24.0,Defensive rebound by B. Beal,,94,91
363,4,6:08.0,R. Sessions makes 3-pt jump shot from 25 ft (assist by J. Wall),,97,91
364,4,5:48.0,,Turnover by D. Wade (traveling),97,91
365,4,5:48.0,,Miami full timeout,97,91
366,4,5:48.0,,C. Bosh enters the game for J. McRoberts,97,91
367,4,5:32.0,J. Wall makes 2-pt layup from 1 ft,,99,91
368,4,5:05.0,,J. Winslow misses 3-pt jump shot from 24 ft,99,91
369,4,5:04.0,Defensive rebound by J. Wall,,99,91
370,4,4:40.0,G. Neal misses 2-pt layup from 2 ft,,99,91
371,4,4:39.0,,Defensive rebound by J. Winslow,99,91
372,4,4:30.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by C. Bosh),99,94
373,4,4:12.0,B. Beal misses 2-pt jump shot from 18 ft,,99,94
374,4,4:11.0,,Defensive rebound by G. Dragić,99,94
375,4,4:06.0,,D. Wade makes 2-pt layup at rim (assist by G. Dragić),99,96
376,4,4:06.0,Washington full timeout,,99,96
377,4,4:06.0,O. Porter enters the game for R. Sessions,,99,96
378,4,3:51.0,J. Wall makes 2-pt jump shot from 19 ft,,101,96
379,4,3:29.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),101,99
380,4,3:06.0,B. Beal misses 2-pt jump shot from 14 ft,,101,99
381,4,3:05.0,,Defensive rebound by C. Bosh,101,99
382,4,2:54.0,,D. Wade makes 2-pt layup from 2 ft,101,101
383,4,2:43.0,Shooting foul by D. Wade (drawn by J. Wall),,101,101
384,4,2:43.0,J. Wall makes free throw 1 of 2,,102,101
385,4,2:43.0,J. Wall makes free throw 2 of 2,,103,101
386,4,2:28.0,,Shooting block foul by G. Neal (drawn by G. Dragić),103,101
387,4,2:28.0,,G. Dragić makes free throw 1 of 2,103,102
388,4,2:28.0,,G. Dragić makes free throw 2 of 2,103,103
