,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,BROOKLYN_ACTION,SACRAMENTO_SCORE,BROOKLYN_SCORE
49,1,5:27.0,,Personal block foul by R. Rondo (drawn by T. Young),17,11
50,1,5:27.0,K. Koufos enters the game for W. Cauley-Stein,,17,11
51,1,5:18.0,,J. Johnson makes 2-pt jump shot from 14 ft,17,13
52,1,5:05.0,D. Cousins misses 2-pt hook shot from 4 ft,,17,13
53,1,5:04.0,,Defensive rebound by T. Young,17,13
54,1,4:57.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Johnson),17,16
55,1,4:53.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,19,16
56,1,4:35.0,,J. Johnson misses 2-pt jump shot from 12 ft,19,16
57,1,4:34.0,,Offensive rebound by B. Lopez,19,16
58,1,4:30.0,,T. Young misses 2-pt hook shot from 5 ft,19,16
59,1,4:29.0,Defensive rebound by D. Cousins,,19,16
60,1,4:23.0,M. Belinelli misses 3-pt jump shot from 22 ft,,19,16
61,1,4:22.0,,Defensive rebound by J. Johnson,19,16
62,1,4:12.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Johnson),19,19
63,1,3:46.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by R. Rondo),,21,19
64,1,3:27.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),21,21
65,1,3:10.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by R. Rondo),,23,21
66,1,2:56.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by S. Larkin),23,24
67,1,2:41.0,O. Casspi misses 3-pt jump shot from 24 ft,,23,24
68,1,2:40.0,,Defensive rebound by B. Bogdanović,23,24
69,1,2:32.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Young),23,27
70,1,2:30.0,Sacramento full timeout,,23,27
71,1,2:30.0,B. McLemore enters the game for M. Belinelli,,23,27
72,1,2:30.0,D. Collison enters the game for R. Rondo,,23,27
73,1,2:30.0,Q. Acy enters the game for D. Cousins,,23,27
74,1,2:30.0,,A. Bargnani enters the game for B. Lopez,23,27
75,1,2:17.0,O. Casspi misses 2-pt jump shot from 6 ft,,23,27
76,1,2:16.0,,Defensive rebound by T. Young,23,27
77,1,1:52.0,,J. Johnson makes 2-pt jump shot from 22 ft,23,29
78,1,1:42.0,Offensive foul by D. Collison (drawn by S. Larkin),,23,29
79,1,1:42.0,Turnover by D. Collison (offensive foul),,23,29
80,1,1:42.0,,T. Robinson enters the game for T. Young,23,29
81,1,1:34.0,,Personal foul by B. McLemore (drawn by J. Johnson),23,29
82,1,1:19.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Johnson),23,32
83,1,1:05.0,B. McLemore misses 2-pt layup from 2 ft,,23,32
84,1,1:04.0,,Defensive rebound by T. Robinson,23,32
85,1,0:52.0,,Turnover by J. Johnson (bad pass; steal by K. Koufos),23,32
86,1,0:48.0,Turnover by D. Collison (lost ball),,23,32
87,1,0:48.0,,M. Brown enters the game for J. Johnson,23,32
88,1,0:43.0,,Offensive foul by B. Bogdanović (drawn by O. Casspi),23,32
89,1,0:43.0,,Turnover by B. Bogdanović (offensive foul),23,32
90,1,0:35.0,D. Collison makes 2-pt jump shot from 22 ft,,25,32
91,1,0:18.0,,Personal block foul by K. Koufos (drawn by T. Robinson),25,32
92,1,0:18.0,,T. Robinson makes free throw 1 of 2,25,33
93,1,0:18.0,R. Gay enters the game for K. Koufos,,25,33
94,1,0:18.0,,T. Robinson misses free throw 2 of 2,25,33
95,1,0:17.0,Defensive rebound by R. Gay,,25,33
96,1,0:08.0,Personal foul by M. Brown (drawn by D. Collison),,25,33
97,1,0:08.0,,D. Sloan enters the game for A. Bargnani,25,33
98,1,0:01.0,O. Casspi misses 3-pt jump shot from 23 ft,,25,33
99,1,0:00.0,Offensive rebound by Team,,25,33
100,2,11:44.0,,A. Bargnani misses 2-pt jump shot from 11 ft,25,33
101,2,11:43.0,,Offensive rebound by A. Bargnani,25,33
102,2,11:41.0,,A. Bargnani misses 2-pt layup from 2 ft (block by Q. Acy),25,33
103,2,11:40.0,,Offensive rebound by B. Bogdanović,25,33
104,2,11:28.0,,A. Bargnani makes 2-pt layup at rim (assist by B. Bogdanović),25,35
105,2,11:09.0,Turnover by R. Gay (lost ball; steal by S. Larkin),,25,35
106,2,11:06.0,,M. Brown makes 2-pt layup from 1 ft,25,37
107,2,11:06.0,,Shooting foul by R. Gay (drawn by M. Brown),25,37
108,2,11:06.0,,W. Ellington enters the game for B. Bogdanović,25,37
109,2,11:06.0,D. Cousins enters the game for R. Gay,,25,37
110,2,11:06.0,,B. Lopez enters the game for T. Robinson,25,37
111,2,11:06.0,,M. Brown makes free throw 1 of 1,25,38
112,2,10:50.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,28,38
113,2,10:28.0,,W. Ellington misses 2-pt jump shot from 16 ft,28,38
114,2,10:27.0,Defensive rebound by D. Collison,,28,38
115,2,10:24.0,Shooting foul by S. Larkin (drawn by D. Collison),,28,38
116,2,10:24.0,D. Collison makes free throw 1 of 2,,29,38
117,2,10:24.0,J. Anderson enters the game for O. Casspi,,29,38
118,2,10:24.0,D. Collison makes free throw 2 of 2,,30,38
119,2,10:10.0,Violation by Q. Acy (def goaltending),,30,38
120,2,10:10.0,,B. Lopez makes 2-pt layup from 2 ft,30,40
121,2,10:10.0,,Shooting foul by D. Cousins (drawn by B. Lopez),30,40
122,2,10:10.0,Technical foul by Q. Acy,,30,40
123,2,10:10.0,,W. Ellington makes technical free throw,30,41
124,2,10:10.0,,B. Lopez makes free throw 1 of 1,30,42
125,2,10:02.0,Shooting foul by M. Brown (drawn by B. McLemore),,30,42
126,2,10:02.0,B. McLemore makes free throw 1 of 3,,31,42
127,2,10:02.0,B. McLemore makes free throw 2 of 3,,32,42
128,2,10:02.0,B. McLemore makes free throw 3 of 3,,33,42
129,2,9:44.0,,S. Larkin misses 2-pt layup from 2 ft,33,42
130,2,9:43.0,Defensive rebound by J. Anderson,,33,42
131,2,9:25.0,D. Cousins makes 2-pt hook shot from 5 ft,,35,42
132,2,9:18.0,,Brooklyn full timeout,35,42
133,2,9:18.0,,J. Johnson enters the game for M. Brown,35,42
134,2,9:10.0,,A. Bargnani misses 2-pt jump shot from 11 ft,35,42
135,2,9:09.0,Defensive rebound by J. Anderson,,35,42
136,2,8:56.0,D. Collison makes 2-pt jump shot from 7 ft,,37,42
137,2,8:56.0,Shooting foul by S. Larkin (drawn by D. Collison),,37,42
138,2,8:56.0,,D. Sloan enters the game for S. Larkin,37,42
139,2,8:56.0,D. Collison makes free throw 1 of 1,,38,42
140,2,8:45.0,,Shooting foul by B. McLemore (drawn by W. Ellington),38,42
141,2,8:45.0,,W. Ellington makes free throw 1 of 2,38,43
142,2,8:45.0,,T. Young enters the game for A. Bargnani,38,43
143,2,8:45.0,W. Cauley-Stein enters the game for Q. Acy,,38,43
144,2,8:45.0,,W. Ellington makes free throw 2 of 2,38,44
145,2,8:32.0,D. Cousins misses 2-pt jump shot from 18 ft,,38,44
146,2,8:31.0,,Defensive rebound by W. Ellington,38,44
147,2,8:20.0,,W. Ellington misses 3-pt jump shot from 22 ft,38,44
148,2,8:19.0,Defensive rebound by W. Cauley-Stein,,38,44
149,2,8:09.0,J. Anderson misses 2-pt jump shot from 10 ft,,38,44
150,2,8:08.0,,Defensive rebound by J. Johnson,38,44
151,2,7:59.0,,W. Ellington misses 2-pt jump shot from 16 ft,38,44
152,2,7:58.0,Defensive rebound by D. Cousins,,38,44
153,2,7:42.0,D. Collison makes 3-pt jump shot from 25 ft,,41,44
154,2,7:30.0,,Personal foul by J. Anderson (drawn by J. Johnson),41,44
155,2,7:30.0,R. Rondo enters the game for B. McLemore,,41,44
156,2,7:15.0,,W. Ellington makes 3-pt jump shot from 25 ft,41,47
157,2,7:06.0,Turnover by D. Cousins (bad pass),,41,47
158,2,6:47.0,,D. Sloan misses 2-pt layup at rim,41,47
159,2,6:46.0,Defensive rebound by D. Cousins,,41,47
160,2,6:40.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,43,47
161,2,6:21.0,,J. Johnson misses 2-pt jump shot from 14 ft,43,47
162,2,6:20.0,Defensive rebound by D. Cousins,,43,47
163,2,6:17.0,,Violation by T. Young (def goaltending),43,47
164,2,6:17.0,D. Collison makes 2-pt layup from 2 ft (assist by D. Cousins),,45,47
165,2,6:17.0,,Brooklyn full timeout,45,47
166,2,6:17.0,M. Belinelli enters the game for D. Collison,,45,47
167,2,6:01.0,,B. Lopez makes 2-pt hook shot from 10 ft (assist by W. Ellington),45,49
168,2,5:46.0,R. Rondo misses 2-pt jump shot from 15 ft,,45,49
169,2,5:45.0,,Defensive rebound by T. Young,45,49
170,2,5:33.0,,W. Ellington misses 3-pt jump shot from 24 ft,45,49
171,2,5:32.0,Defensive rebound by W. Cauley-Stein,,45,49
172,2,5:20.0,D. Cousins makes 2-pt layup from 1 ft,,47,49
173,2,5:07.0,,B. Lopez misses 2-pt jump shot from 20 ft,47,49
174,2,5:06.0,Defensive rebound by J. Anderson,,47,49
175,2,4:57.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),,50,49
176,2,4:39.0,Violation by W. Cauley-Stein (kicked ball),,50,49
177,2,4:39.0,Official timeout,,50,49
178,2,4:39.0,,B. Bogdanović enters the game for W. Ellington,50,49
179,2,4:25.0,,Turnover by Team (shot clock),50,49
180,2,4:04.0,D. Cousins misses 2-pt jump shot from 14 ft,,50,49
181,2,4:03.0,,Defensive rebound by D. Sloan,50,49
182,2,3:54.0,,B. Lopez misses 2-pt hook shot from 8 ft,50,49
183,2,3:53.0,Defensive rebound by D. Cousins,,50,49
184,2,3:48.0,Shooting foul by B. Bogdanović (drawn by W. Cauley-Stein),,50,49
185,2,3:48.0,W. Cauley-Stein makes free throw 1 of 2,,51,49
186,2,3:48.0,W. Cauley-Stein makes free throw 2 of 2,,52,49
187,2,3:32.0,,D. Sloan misses 2-pt jump shot from 6 ft,52,49
188,2,3:31.0,,Offensive rebound by B. Lopez,52,49
189,2,3:30.0,,B. Lopez misses 2-pt layup from 1 ft,52,49
190,2,3:29.0,,Offensive rebound by B. Lopez,52,49
191,2,3:27.0,,B. Lopez makes 2-pt layup from 1 ft,52,51
192,2,3:19.0,Personal foul by B. Lopez (drawn by D. Cousins),,52,51
193,2,3:19.0,D. Cousins misses free throw 1 of 2,,52,51
194,2,3:19.0,Offensive rebound by Team,,52,51
195,2,3:19.0,D. Cousins makes free throw 2 of 2,,53,51
196,2,3:07.0,,J. Johnson makes 2-pt jump shot from 6 ft,53,53
197,2,2:53.0,R. Rondo misses 2-pt layup from 1 ft (block by B. Lopez),,53,53
198,2,2:51.0,,Defensive rebound by B. Lopez,53,53
199,2,2:47.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Lopez),53,55
200,2,2:29.0,M. Belinelli makes 2-pt jump shot from 13 ft,,55,55
201,2,2:14.0,,Offensive foul by B. Bogdanović (drawn by M. Belinelli),55,55
202,2,2:14.0,,Turnover by B. Bogdanović (offensive foul),55,55
203,2,2:14.0,Sacramento full timeout,,55,55
204,2,2:14.0,,W. Ellington enters the game for B. Bogdanović,55,55
205,2,2:01.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Cousins),,57,55
206,2,1:46.0,,Turnover by B. Lopez (bad pass; steal by D. Cousins),57,55
207,2,1:39.0,J. Anderson misses 3-pt jump shot from 23 ft,,57,55
208,2,1:38.0,,Defensive rebound by B. Lopez,57,55
209,2,1:26.0,,D. Sloan makes 2-pt jump shot from 21 ft,57,57
210,2,1:21.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by R. Rondo),,59,57
211,2,0:58.0,,D. Sloan makes 3-pt jump shot from 24 ft (assist by W. Ellington),59,60
212,2,0:47.0,J. Anderson makes 2-pt layup from 1 ft,,61,60
213,2,0:46.0,,Turnover by T. Young (bad pass; steal by W. Cauley-Stein),61,60
214,2,0:46.0,Turnover by W. Cauley-Stein (lost ball; steal by T. Young),,61,60
215,2,0:37.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by T. Young),61,63
216,2,0:25.0,R. Rondo misses 3-pt jump shot from 25 ft,,61,63
217,2,0:24.0,,Defensive rebound by Team,61,63
218,2,0:23.0,K. Koufos enters the game for W. Cauley-Stein,,61,63
219,2,0:23.0,Q. Acy enters the game for D. Cousins,,61,63
220,2,0:11.0,,J. Johnson makes 2-pt jump shot from 10 ft,61,65
221,2,0:02.0,M. Belinelli misses 3-pt jump shot from 24 ft,,61,65
222,2,0:00.0,Offensive rebound by Team,,61,65
223,3,11:37.0,,D. Sloan makes 3-pt jump shot from 23 ft (assist by J. Johnson),61,68
224,3,11:25.0,Personal foul by D. Sloan (drawn by R. Rondo),,61,68
225,3,11:12.0,D. Cousins misses 2-pt jump shot from 12 ft,,61,68
226,3,11:11.0,,Defensive rebound by D. Sloan,61,68
227,3,10:52.0,,T. Young makes 2-pt hook shot from 8 ft,61,70
228,3,10:32.0,M. Belinelli makes 2-pt layup from 2 ft (assist by D. Cousins),,63,70
229,3,10:12.0,,W. Ellington misses 2-pt jump shot from 12 ft,63,70
230,3,10:11.0,,Offensive rebound by B. Lopez,63,70
231,3,10:08.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Johnson),63,72
232,3,9:57.0,O. Casspi misses 3-pt jump shot from 24 ft,,63,72
233,3,9:56.0,,Defensive rebound by T. Young,63,72
234,3,9:48.0,,W. Ellington misses 3-pt jump shot from 24 ft,63,72
235,3,9:47.0,Defensive rebound by D. Cousins,,63,72
236,3,9:38.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),,66,72
237,3,9:22.0,,D. Sloan makes 3-pt jump shot from 25 ft (assist by B. Lopez),66,75
238,3,9:10.0,R. Rondo misses 3-pt jump shot from 24 ft,,66,75
239,3,9:09.0,,Defensive rebound by T. Young,66,75
240,3,8:58.0,,T. Young makes 2-pt jump shot from 7 ft (assist by J. Johnson),66,77
241,3,8:57.0,Sacramento full timeout,,66,77
242,3,8:39.0,R. Rondo makes 2-pt layup from 1 ft (assist by M. Belinelli),,68,77
243,3,8:20.0,,Shooting foul by W. Cauley-Stein (drawn by T. Young),68,77
244,3,8:20.0,,T. Young makes free throw 1 of 2,68,78
245,3,8:20.0,,T. Young makes free throw 2 of 2,68,79
246,3,8:02.0,D. Cousins misses 2-pt jump shot from 7 ft,,68,79
247,3,8:01.0,,Defensive rebound by T. Young,68,79
248,3,7:42.0,,Turnover by J. Johnson (bad pass; steal by O. Casspi),68,79
249,3,7:32.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),,71,79
250,3,7:20.0,,Personal foul by W. Cauley-Stein (drawn by T. Young),71,79
251,3,7:14.0,,B. Lopez makes 2-pt jump shot from 12 ft (assist by D. Sloan),71,81
252,3,7:03.0,D. Cousins misses 2-pt layup at rim,,71,81
253,3,7:02.0,,Defensive rebound by J. Johnson,71,81
254,3,6:54.0,,B. Lopez makes 2-pt layup at rim (assist by J. Johnson),71,83
255,3,6:37.0,M. Belinelli misses 2-pt jump shot from 12 ft,,71,83
256,3,6:36.0,,Defensive rebound by T. Young,71,83
257,3,6:34.0,,Personal foul by R. Rondo (drawn by D. Sloan),71,83
258,3,6:34.0,J. Anderson enters the game for W. Cauley-Stein,,71,83
259,3,6:27.0,,D. Sloan misses 3-pt jump shot from 23 ft,71,83
260,3,6:26.0,,Offensive rebound by T. Young,71,83
261,3,6:22.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Young),71,86
262,3,6:00.0,Turnover by D. Cousins (lost ball),,71,86
263,3,5:50.0,,J. Johnson misses 2-pt jump shot from 21 ft,71,86
264,3,5:49.0,Defensive rebound by D. Cousins,,71,86
265,3,5:39.0,O. Casspi misses 3-pt jump shot from 25 ft,,71,86
266,3,5:38.0,,Defensive rebound by J. Johnson,71,86
267,3,5:33.0,,Turnover by J. Johnson (bad pass; steal by O. Casspi),71,86
268,3,5:29.0,J. Anderson makes 2-pt layup from 1 ft (assist by R. Rondo),,73,86
269,3,5:13.0,,Turnover by D. Sloan (bad pass; steal by M. Belinelli),73,86
270,3,5:09.0,Turnover by J. Anderson (lost ball),,73,86
271,3,5:09.0,,Brooklyn full timeout,73,86
272,3,5:09.0,D. Collison enters the game for M. Belinelli,,73,86
273,3,4:58.0,,Turnover by T. Young (traveling),73,86
274,3,4:44.0,,Violation by D. Sloan (kicked ball),73,86
275,3,4:36.0,J. Anderson makes 2-pt layup from 1 ft (assist by D. Cousins),,75,86
276,3,4:17.0,,T. Young misses 2-pt jump shot from 4 ft (block by J. Anderson),75,86
277,3,4:16.0,,Offensive rebound by Team,75,86
278,3,4:14.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Johnson),75,88
279,3,4:02.0,J. Anderson misses 2-pt layup from 2 ft,,75,88
280,3,4:01.0,,Defensive rebound by T. Young,75,88
281,3,3:55.0,,J. Johnson misses 3-pt jump shot from 24 ft,75,88
282,3,3:54.0,,Offensive rebound by J. Johnson,75,88
283,3,3:52.0,,Shooting foul by J. Anderson (drawn by B. Lopez),75,88
284,3,3:52.0,,B. Lopez makes 2-pt layup from 2 ft (assist by T. Young),75,90
285,3,3:52.0,,B. Bogdanović enters the game for J. Johnson,75,90
286,3,3:52.0,K. Koufos enters the game for O. Casspi,,75,90
287,3,3:52.0,,B. Lopez makes free throw 1 of 1,75,91
288,3,3:40.0,R. Rondo misses 2-pt jump shot from 5 ft,,75,91
289,3,3:39.0,,Defensive rebound by W. Ellington,75,91
290,3,3:34.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,75,91
291,3,3:33.0,Defensive rebound by D. Collison,,75,91
292,3,3:21.0,J. Anderson makes 2-pt layup from 3 ft (assist by R. Rondo),,77,91
293,3,2:59.0,,B. Lopez makes 2-pt hook shot from 5 ft,77,93
294,3,2:34.0,J. Anderson misses 3-pt jump shot from 24 ft,,77,93
295,3,2:33.0,Offensive rebound by K. Koufos,,77,93
296,3,2:29.0,D. Collison misses 3-pt jump shot from 23 ft,,77,93
297,3,2:28.0,,Defensive rebound by B. Bogdanović,77,93
298,3,2:14.0,,T. Young makes 2-pt layup from 4 ft,77,95
299,3,1:59.0,R. Rondo makes 2-pt layup from 2 ft,,79,95
300,3,1:45.0,,D. Sloan makes 2-pt layup from 2 ft,79,97
301,3,1:45.0,,Shooting foul by D. Collison (drawn by D. Sloan),79,97
302,3,1:45.0,W. Cauley-Stein enters the game for D. Cousins,,79,97
303,3,1:45.0,B. McLemore enters the game for J. Anderson,,79,97
304,3,1:45.0,,A. Bargnani enters the game for T. Young,79,97
305,3,1:45.0,,D. Sloan makes free throw 1 of 1,79,98
306,3,1:34.0,B. McLemore misses 3-pt jump shot from 24 ft,,79,98
307,3,1:33.0,,Defensive rebound by B. Lopez,79,98
308,3,1:12.0,,D. Sloan makes 3-pt jump shot from 24 ft (assist by W. Ellington),79,101
309,3,1:01.0,Shooting foul by W. Ellington (drawn by D. Collison),,79,101
310,3,1:01.0,D. Collison makes free throw 1 of 2,,80,101
311,3,1:01.0,,T. Robinson enters the game for B. Lopez,80,101
312,3,1:01.0,,S. Larkin enters the game for D. Sloan,80,101
313,3,1:01.0,D. Collison makes free throw 2 of 2,,81,101
314,3,0:44.0,,A. Bargnani makes 2-pt jump shot from 15 ft,81,103
315,3,0:37.0,Shooting foul by T. Robinson (drawn by B. McLemore),,81,103
316,3,0:37.0,B. McLemore makes free throw 1 of 2,,82,103
317,3,0:37.0,B. McLemore makes free throw 2 of 2,,83,103
318,3,0:29.0,,Turnover by S. Larkin (bad pass; steal by D. Collison),83,103
319,3,0:25.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. McLemore),,85,103
320,3,0:03.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,85,103
321,3,0:02.0,Defensive rebound by Team,,85,103
322,4,11:43.0,K. Koufos misses 2-pt layup from 2 ft (block by T. Robinson),,85,103
323,4,11:42.0,,Defensive rebound by S. Larkin,85,103
324,4,11:41.0,,Turnover by S. Larkin (step out of bounds),85,103
325,4,11:37.0,Personal foul by T. Robinson (drawn by K. Koufos),,85,103
326,4,11:24.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by A. Bargnani),,85,103
327,4,11:23.0,Offensive rebound by Team,,85,103
328,4,11:18.0,B. McLemore misses 2-pt jump shot from 20 ft,,85,103
329,4,11:17.0,,Defensive rebound by T. Robinson,85,103
330,4,11:00.0,,W. Ellington misses 3-pt jump shot from 25 ft,85,103
331,4,10:59.0,Defensive rebound by K. Koufos,,85,103
332,4,10:53.0,D. Collison makes 2-pt layup from 2 ft,,87,103
333,4,10:37.0,,Personal block foul by W. Cauley-Stein (drawn by S. Larkin),87,103
334,4,10:37.0,O. Casspi enters the game for W. Cauley-Stein,,87,103
335,4,10:31.0,,Shooting foul by B. McLemore (drawn by W. Ellington),87,103
336,4,10:31.0,,W. Ellington makes free throw 1 of 2,87,104
337,4,10:31.0,,W. Ellington makes free throw 2 of 2,87,105
338,4,10:17.0,,M. Brown enters the game for W. Ellington,87,105
339,4,10:08.0,B. McLemore misses 2-pt layup at rim,,87,105
340,4,10:07.0,Offensive rebound by K. Koufos,,87,105
341,4,10:06.0,K. Koufos makes 2-pt layup at rim,,89,105
342,4,9:50.0,,Turnover by M. Brown (lost ball; steal by B. McLemore),89,105
343,4,9:45.0,O. Casspi makes 2-pt layup from 1 ft (assist by B. McLemore),,91,105
344,4,9:44.0,,Brooklyn full timeout,91,105
345,4,9:22.0,,Turnover by S. Larkin (step out of bounds),91,105
346,4,9:16.0,Personal foul by B. Bogdanović (drawn by M. Belinelli),,91,105
347,4,9:16.0,,B. Lopez enters the game for T. Robinson,91,105
348,4,9:16.0,,J. Johnson enters the game for M. Brown,91,105
349,4,9:16.0,D. Cousins enters the game for K. Koufos,,91,105
350,4,9:16.0,,T. Young enters the game for A. Bargnani,91,105
351,4,9:14.0,W. Cauley-Stein enters the game for B. McLemore,,91,105
352,4,9:08.0,M. Belinelli misses 2-pt jump shot from 20 ft,,91,105
353,4,9:07.0,,Defensive rebound by T. Young,91,105
354,4,8:59.0,,S. Larkin makes 3-pt jump shot from 25 ft,91,108
355,4,8:47.0,D. Collison makes 2-pt jump shot from 16 ft,,93,108
356,4,8:25.0,,B. Lopez misses 2-pt jump shot from 9 ft,93,108
357,4,8:24.0,,Offensive rebound by B. Lopez,93,108
358,4,8:22.0,,B. Lopez makes 2-pt dunk at rim,93,110
359,4,8:06.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Cousins),,95,110
360,4,7:42.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Johnson),95,113
361,4,7:27.0,M. Belinelli misses 3-pt jump shot from 24 ft,,95,113
362,4,7:26.0,,Defensive rebound by J. Johnson,95,113
363,4,7:18.0,,Turnover by J. Johnson (lost ball; steal by D. Collison),95,113
364,4,7:16.0,Shooting foul by T. Young (drawn by D. Collison),,95,113
365,4,7:16.0,Sacramento full timeout,,95,113
366,4,7:16.0,D. Collison makes free throw 1 of 2,,96,113
367,4,7:16.0,D. Collison makes free throw 2 of 2,,97,113
368,4,7:04.0,,S. Larkin misses 2-pt jump shot from 17 ft,97,113
369,4,7:03.0,Defensive rebound by O. Casspi,,97,113
370,4,6:57.0,Personal foul by S. Larkin (drawn by D. Collison),,97,113
371,4,6:57.0,,D. Sloan enters the game for S. Larkin,97,113
372,4,6:48.0,D. Cousins misses 2-pt jump shot from 20 ft,,97,113
373,4,6:47.0,,Defensive rebound by B. Bogdanović,97,113
374,4,6:28.0,,D. Sloan misses 2-pt jump shot from 3 ft (block by W. Cauley-Stein),97,113
375,4,6:27.0,Defensive rebound by O. Casspi,,97,113
376,4,6:21.0,O. Casspi misses 3-pt jump shot from 24 ft,,97,113
377,4,6:20.0,,Defensive rebound by T. Young,97,113
