,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
67,1,4:28.0,L. Stephenson misses 2-pt layup from 2 ft (block by A. Bogut),,16,21
68,1,4:27.0,,Defensive rebound by K. Thompson,16,21
69,1,4:21.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),16,24
70,1,3:56.0,Z. Randolph misses 2-pt jump shot from 16 ft,,16,24
71,1,3:55.0,,Defensive rebound by A. Iguodala,16,24
72,1,3:47.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Iguodala),16,27
73,1,3:47.0,Memphis full timeout,,16,27
74,1,3:47.0,,S. Livingston enters the game for K. Thompson,16,27
75,1,3:47.0,,F. Ezeli enters the game for A. Bogut,16,27
76,1,3:41.0,Personal foul by S. Curry,,16,27
77,1,3:29.0,V. Carter misses 2-pt jump shot from 17 ft,,16,27
78,1,3:28.0,,Defensive rebound by S. Curry,16,27
79,1,3:21.0,,S. Curry misses 3-pt jump shot from 29 ft,16,27
80,1,3:20.0,,Offensive rebound by F. Ezeli,16,27
81,1,3:05.0,,Turnover by D. Green (bad pass; steal by Z. Randolph),16,27
82,1,3:00.0,Turnover by Z. Randolph (bad pass),,16,27
83,1,2:50.0,,Personal foul by X. Munford,16,27
84,1,2:50.0,,Golden State full timeout,16,27
85,1,2:50.0,J. Green enters the game for Z. Randolph,,16,27
86,1,2:39.0,,F. Ezeli misses 2-pt hook shot from 7 ft,16,27
87,1,2:38.0,Defensive rebound by M. Barnes,,16,27
88,1,2:24.0,L. Stephenson makes 2-pt layup from 2 ft,,18,27
89,1,2:13.0,,Turnover by S. Curry (bad pass; steal by L. Stephenson),18,27
90,1,2:07.0,M. Barnes misses 3-pt jump shot from 22 ft,,18,27
91,1,2:07.0,,Defensive rebound by F. Ezeli,18,27
92,1,1:56.0,,D. Green makes 3-pt jump shot from 28 ft (assist by S. Livingston),18,30
93,1,1:33.0,L. Stephenson makes 2-pt jump shot from 14 ft,,20,30
94,1,1:19.0,,S. Livingston makes 2-pt jump shot from 8 ft (assist by D. Green),20,32
95,1,1:02.0,X. Munford makes 2-pt jump shot from 15 ft,,22,32
96,1,0:48.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),22,35
97,1,0:32.0,Def 3 sec tech foul by F. Ezeli,,22,35
98,1,0:32.0,M. Barnes makes technical free throw,,23,35
99,1,0:22.0,V. Carter misses 2-pt jump shot from 7 ft,,23,35
100,1,0:21.0,,Defensive rebound by F. Ezeli,23,35
101,1,0:07.0,,S. Curry misses 3-pt jump shot from 31 ft,23,35
102,1,0:06.0,,Offensive rebound by F. Ezeli,23,35
103,1,0:06.0,,F. Ezeli makes 2-pt layup from 1 ft,23,37
104,1,0:03.0,M. Barnes misses 2-pt jump shot from 3 ft (block by F. Ezeli),,23,37
105,1,0:01.0,Offensive rebound by Team,,23,37
106,1,0:01.0,,L. Barbosa enters the game for S. Curry,23,37
107,1,0:01.0,X. Munford misses 2-pt jump shot from 12 ft,,23,37
108,1,0:00.0,Offensive rebound by Team,,23,37
109,2,11:41.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by J. Green),,26,37
110,2,11:25.0,,F. Ezeli makes 2-pt dunk at rim (assist by S. Livingston),26,39
111,2,11:09.0,J. Green misses 2-pt jump shot from 17 ft,,26,39
112,2,11:09.0,,Defensive rebound by H. Barnes,26,39
113,2,11:00.0,,Turnover by L. Barbosa (lost ball; steal by J. Martin),26,39
114,2,10:44.0,Def 3 sec tech foul by F. Ezeli,,26,39
115,2,10:44.0,L. Stephenson makes technical free throw,,27,39
116,2,10:35.0,L. Stephenson misses 2-pt hook shot from 6 ft,,27,39
117,2,10:35.0,,Defensive rebound by F. Ezeli,27,39
118,2,10:27.0,,S. Livingston makes 2-pt jump shot from 16 ft,27,41
119,2,10:13.0,X. Munford misses 2-pt jump shot from 17 ft,,27,41
120,2,10:13.0,,Defensive rebound by S. Livingston,27,41
121,2,10:06.0,,S. Livingston misses 2-pt jump shot from 14 ft,27,41
122,2,10:04.0,,Offensive rebound by L. Barbosa,27,41
123,2,10:04.0,,L. Barbosa misses 2-pt layup from 1 ft,27,41
124,2,10:02.0,Defensive rebound by P. Hairston,,27,41
125,2,9:58.0,X. Munford misses 2-pt jump shot from 6 ft,,27,41
126,2,9:57.0,Offensive rebound by J. Green,,27,41
127,2,9:57.0,J. Green makes 2-pt dunk at rim,,29,41
128,2,9:47.0,,L. Barbosa makes 3-pt jump shot from 23 ft (assist by S. Livingston),29,44
129,2,9:23.0,L. Stephenson misses 2-pt jump shot from 5 ft,,29,44
130,2,9:22.0,,Defensive rebound by H. Barnes,29,44
131,2,9:04.0,,L. Barbosa misses 3-pt jump shot from 22 ft,29,44
132,2,9:03.0,Defensive rebound by J. Green,,29,44
133,2,8:51.0,P. Hairston misses 3-pt jump shot from 24 ft,,29,44
134,2,8:51.0,Offensive rebound by J. Green,,29,44
135,2,8:49.0,Shooting foul by H. Barnes (drawn by J. Green),,29,44
136,2,8:49.0,Official timeout,,29,44
137,2,8:49.0,,M. Speights enters the game for F. Ezeli,29,44
138,2,8:49.0,J. Farmar enters the game for X. Munford,,29,44
139,2,8:49.0,J. Green makes free throw 1 of 2,,30,44
140,2,8:49.0,J. Green misses free throw 2 of 2,,30,44
141,2,8:49.0,,Defensive rebound by A. Iguodala,30,44
142,2,8:36.0,,H. Barnes makes 2-pt jump shot from 20 ft (assist by S. Livingston),30,46
143,2,8:24.0,Offensive foul by J. Martin (drawn by L. Barbosa),,30,46
144,2,8:24.0,Turnover by J. Martin (offensive foul),,30,46
145,2,8:10.0,,Shooting foul by J. Martin (drawn by M. Speights),30,46
146,2,8:10.0,,M. Speights makes free throw 1 of 2,30,47
147,2,8:10.0,,M. Speights makes free throw 2 of 2,30,48
148,2,7:58.0,Personal foul by L. Barbosa,,30,48
149,2,7:58.0,,K. Thompson enters the game for A. Iguodala,30,48
150,2,7:51.0,L. Stephenson makes 2-pt layup at rim (assist by J. Green),,32,48
151,2,7:30.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Livingston),32,50
152,2,7:17.0,P. Hairston misses 3-pt jump shot from 29 ft,,32,50
153,2,7:16.0,,Defensive rebound by H. Barnes,32,50
154,2,7:15.0,,Turnover by H. Barnes (bad pass),32,50
155,2,7:04.0,Shooting foul by K. Thompson (drawn by L. Stephenson),,32,50
156,2,7:04.0,L. Stephenson makes free throw 1 of 2,,33,50
157,2,7:04.0,L. Stephenson makes free throw 2 of 2,,34,50
158,2,6:56.0,,S. Livingston misses 2-pt jump shot from 15 ft,34,50
159,2,6:56.0,Defensive rebound by Team,,34,50
160,2,6:36.0,J. Green makes 2-pt layup from 3 ft (assist by L. Stephenson),,36,50
161,2,6:36.0,Shooting foul by M. Speights (drawn by J. Green),,36,50
162,2,6:36.0,J. Green makes free throw 1 of 1,,37,50
163,2,6:21.0,,M. Speights misses 2-pt jump shot from 13 ft,37,50
164,2,6:21.0,Defensive rebound by P. Hairston,,37,50
165,2,6:13.0,J. Farmar misses 3-pt jump shot from 25 ft,,37,50
166,2,6:12.0,,Defensive rebound by S. Livingston,37,50
167,2,6:00.0,,Turnover by H. Barnes (lost ball; steal by P. Hairston),37,50
168,2,5:55.0,Turnover by J. Green (lost ball; steal by M. Speights),,37,50
169,2,5:47.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by L. Barbosa),37,53
170,2,5:47.0,Memphis full timeout,,37,53
171,2,5:47.0,,S. Curry enters the game for S. Livingston,37,53
172,2,5:47.0,,D. Green enters the game for L. Barbosa,37,53
173,2,5:40.0,Turnover by J. Green (bad pass; steal by M. Speights),,37,53
174,2,5:35.0,,M. Speights makes 2-pt dunk at rim (assist by D. Green),37,55
175,2,5:13.0,J. Green makes 2-pt jump shot from 7 ft (assist by J. Farmar),,39,55
176,2,4:56.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),39,58
177,2,4:44.0,J. Green misses 2-pt jump shot from 19 ft,,39,58
178,2,4:44.0,,Defensive rebound by M. Speights,39,58
179,2,4:31.0,,Personal foul by J. Green,39,58
180,2,4:31.0,Z. Randolph enters the game for L. Stephenson,,39,58
181,2,4:31.0,M. Barnes enters the game for J. Green,,39,58
182,2,4:26.0,,M. Speights misses 3-pt jump shot from 26 ft,39,58
183,2,4:26.0,Defensive rebound by J. Martin,,39,58
184,2,4:11.0,J. Martin makes 2-pt jump shot from 14 ft (assist by J. Farmar),,41,58
185,2,4:04.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),41,61
186,2,3:41.0,Z. Randolph misses 2-pt jump shot from 8 ft,,41,61
187,2,3:41.0,Offensive rebound by Team,,41,61
188,2,3:41.0,,A. Iguodala enters the game for M. Speights,41,61
189,2,3:41.0,X. Munford enters the game for P. Hairston,,41,61
190,2,3:37.0,Shooting foul by A. Iguodala (drawn by J. Martin),,41,61
191,2,3:37.0,J. Martin misses free throw 1 of 2,,41,61
192,2,3:37.0,Offensive rebound by Team,,41,61
193,2,3:37.0,J. Martin makes free throw 2 of 2,,42,61
194,2,3:26.0,,Turnover by S. Curry (bad pass),42,61
195,2,3:12.0,J. Martin misses 2-pt jump shot from 15 ft,,42,61
196,2,3:11.0,,Defensive rebound by D. Green,42,61
197,2,3:04.0,,S. Curry misses 3-pt jump shot from 27 ft,42,61
198,2,3:04.0,Defensive rebound by J. Farmar,,42,61
199,2,2:55.0,Turnover by M. Barnes (bad pass; steal by D. Green),,42,61
200,2,2:48.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),42,64
201,2,2:40.0,X. Munford makes 2-pt jump shot from 9 ft (assist by J. Farmar),,44,64
202,2,2:40.0,Shooting foul by S. Curry (drawn by X. Munford),,44,64
203,2,2:40.0,,Golden State full timeout,44,64
204,2,2:40.0,V. Carter enters the game for J. Farmar,,44,64
205,2,2:40.0,X. Munford misses free throw 1 of 1,,44,64
206,2,2:35.0,,Defensive rebound by D. Green,44,64
207,2,2:22.0,,Turnover by A. Iguodala (bad pass),44,64
208,2,2:22.0,,A. Bogut enters the game for H. Barnes,44,64
209,2,2:05.0,Z. Randolph makes 2-pt jump shot from 16 ft (assist by M. Barnes),,46,64
210,2,1:42.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),46,67
211,2,1:20.0,Z. Randolph makes 2-pt layup from 2 ft,,48,67
212,2,1:10.0,,Shooting foul by V. Carter (drawn by A. Iguodala),48,67
213,2,1:10.0,,A. Iguodala misses free throw 1 of 2,48,67
214,2,1:10.0,,Offensive rebound by Team,48,67
215,2,1:10.0,,A. Iguodala makes free throw 2 of 2,48,68
216,2,0:57.0,Z. Randolph misses 2-pt jump shot from 7 ft,,48,68
217,2,0:57.0,Offensive rebound by J. Martin,,48,68
218,2,0:57.0,J. Martin makes 2-pt dunk at rim,,50,68
219,2,0:43.0,,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),50,70
220,2,0:21.0,X. Munford misses 3-pt jump shot from 27 ft,,50,70
221,2,0:18.0,,Defensive rebound by A. Iguodala,50,70
222,2,0:18.0,,Turnover by A. Iguodala (lost ball; steal by Z. Randolph),50,70
223,2,0:16.0,Z. Randolph misses 3-pt jump shot from 25 ft,,50,70
224,2,0:14.0,Offensive rebound by J. Martin,,50,70
225,2,0:14.0,J. Martin misses 2-pt layup from 1 ft (block by A. Bogut),,50,70
226,2,0:13.0,,Defensive rebound by D. Green,50,70
227,2,0:08.0,,S. Curry misses 3-pt jump shot from 30 ft,50,70
228,2,0:06.0,,Offensive rebound by A. Iguodala,50,70
229,2,0:02.0,,S. Curry misses 3-pt jump shot from 26 ft,50,70
230,2,0:00.0,,Offensive rebound by Team,50,70
231,3,11:42.0,V. Carter makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,53,70
232,3,11:17.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Bogut),53,73
233,3,11:00.0,J. Farmar misses 3-pt jump shot from 26 ft,,53,73
234,3,10:59.0,,Defensive rebound by D. Green,53,73
235,3,10:49.0,,H. Barnes misses 3-pt jump shot from 27 ft,53,73
236,3,10:48.0,,Offensive rebound by A. Bogut,53,73
237,3,10:39.0,,S. Curry makes 2-pt layup from 2 ft (assist by H. Barnes),53,75
238,3,10:19.0,M. Barnes makes 2-pt jump shot from 11 ft (assist by J. Farmar),,55,75
239,3,10:09.0,,Turnover by D. Green (bad pass; steal by M. Barnes),55,75
240,3,10:04.0,Offensive foul by J. Farmar (drawn by S. Curry),,55,75
241,3,10:04.0,Turnover by J. Farmar (offensive foul),,55,75
242,3,9:54.0,,Turnover by D. Green (bad pass; steal by J. Farmar),55,75
243,3,9:43.0,M. Barnes misses 3-pt jump shot from 24 ft,,55,75
244,3,9:42.0,,Defensive rebound by A. Bogut,55,75
245,3,9:34.0,,S. Curry makes 3-pt jump shot from 30 ft,55,78
246,3,9:20.0,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,58,78
247,3,9:05.0,,S. Curry makes 2-pt jump shot from 8 ft,58,80
248,3,9:05.0,Memphis full timeout,,58,80
249,3,9:05.0,L. Stephenson enters the game for C. Andersen,,58,80
250,3,8:56.0,Z. Randolph misses 2-pt jump shot from 19 ft,,58,80
251,3,8:55.0,Offensive rebound by M. Barnes,,58,80
252,3,8:45.0,J. Farmar makes 2-pt jump shot from 18 ft,,60,80
253,3,8:25.0,,K. Thompson misses 3-pt jump shot from 26 ft,60,80
254,3,8:25.0,Defensive rebound by V. Carter,,60,80
255,3,8:16.0,V. Carter misses 2-pt layup from 2 ft,,60,80
256,3,8:15.0,,Defensive rebound by H. Barnes,60,80
257,3,8:10.0,,Turnover by D. Green (bad pass; steal by M. Barnes),60,80
258,3,8:04.0,M. Barnes misses 2-pt layup from 1 ft,,60,80
259,3,8:04.0,Offensive rebound by Team,,60,80
260,3,8:04.0,,Loose ball foul by D. Green,60,80
261,3,7:46.0,M. Barnes makes 2-pt layup from 2 ft (assist by Z. Randolph),,62,80
262,3,7:31.0,,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),62,82
263,3,7:20.0,L. Stephenson misses 2-pt jump shot from 15 ft,,62,82
264,3,7:19.0,Offensive rebound by Z. Randolph,,62,82
265,3,7:19.0,Z. Randolph misses 2-pt layup from 1 ft,,62,82
266,3,7:18.0,Offensive rebound by Z. Randolph,,62,82
267,3,7:16.0,Z. Randolph makes 2-pt layup at rim,,64,82
268,3,6:57.0,,S. Curry misses 3-pt jump shot from 24 ft,64,82
269,3,6:55.0,Defensive rebound by M. Barnes,,64,82
270,3,6:42.0,J. Farmar misses 2-pt layup from 1 ft (block by D. Green),,64,82
271,3,6:41.0,Offensive rebound by M. Barnes,,64,82
272,3,6:38.0,Z. Randolph makes 2-pt jump shot from 21 ft (assist by M. Barnes),,66,82
273,3,6:27.0,,Personal foul by J. Farmar,66,82
274,3,6:17.0,,Turnover by A. Bogut (bad pass),66,82
275,3,6:03.0,Shooting foul by A. Bogut (drawn by Z. Randolph),,66,82
276,3,6:03.0,Z. Randolph makes free throw 1 of 2,,67,82
277,3,6:03.0,,Golden State full timeout,67,82
278,3,6:03.0,,A. Iguodala enters the game for H. Barnes,67,82
279,3,6:03.0,Z. Randolph makes free throw 2 of 2,,68,82
280,3,5:45.0,,K. Thompson misses 3-pt jump shot from 29 ft,68,82
281,3,5:44.0,,Offensive rebound by S. Curry,68,82
282,3,5:43.0,,S. Curry makes 2-pt layup from 2 ft,68,84
283,3,5:20.0,Z. Randolph makes 2-pt layup from 1 ft,,70,84
284,3,5:08.0,,Turnover by A. Bogut (lost ball; steal by L. Stephenson),70,84
285,3,5:03.0,Turnover by L. Stephenson (bad pass; steal by A. Iguodala),,70,84
286,3,5:00.0,,Personal foul by Z. Randolph,70,84
287,3,4:55.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),70,86
288,3,4:26.0,J. Farmar misses 2-pt layup from 2 ft,,70,86
289,3,4:26.0,,Defensive rebound by A. Bogut,70,86
290,3,4:19.0,,Turnover by D. Green (lost ball; steal by J. Farmar),70,86
291,3,4:12.0,J. Farmar makes 2-pt jump shot from 11 ft,,72,86
292,3,3:57.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),72,88
293,3,3:41.0,Personal foul by A. Bogut,,72,88
294,3,3:41.0,,S. Livingston enters the game for A. Bogut,72,88
295,3,3:41.0,X. Munford enters the game for J. Farmar,,72,88
296,3,3:41.0,J. Green enters the game for V. Carter,,72,88
297,3,3:27.0,M. Barnes misses 2-pt jump shot from 10 ft,,72,88
298,3,3:26.0,Offensive rebound by Z. Randolph,,72,88
299,3,3:26.0,Z. Randolph misses 2-pt layup from 2 ft,,72,88
300,3,3:24.0,Offensive rebound by J. Green,,72,88
301,3,3:23.0,J. Green makes 2-pt layup from 3 ft,,74,88
302,3,3:13.0,,Shooting foul by X. Munford (drawn by S. Curry),74,88
303,3,3:13.0,,S. Curry makes free throw 1 of 2,74,89
304,3,3:13.0,,F. Ezeli enters the game for K. Thompson,74,89
305,3,3:13.0,,S. Curry makes free throw 2 of 2,74,90
306,3,2:54.0,Turnover by Z. Randolph (lost ball),,74,90
307,3,2:43.0,,S. Curry misses 3-pt jump shot from 30 ft,74,90
308,3,2:42.0,Defensive rebound by M. Barnes,,74,90
309,3,2:38.0,Turnover by Z. Randolph (lost ball; steal by S. Curry),,74,90
310,3,2:30.0,,Shooting foul by M. Barnes (drawn by S. Curry),74,90
311,3,2:30.0,Violation by Team (jump ball),,74,90
312,3,2:30.0,,S. Curry makes free throw 1 of 2,74,91
313,3,2:30.0,,S. Curry makes free throw 2 of 2,74,92
314,3,2:14.0,Z. Randolph makes 2-pt layup from 2 ft,,76,92
315,3,1:54.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),76,94
316,3,1:40.0,X. Munford misses 3-pt jump shot from 27 ft,,76,94
317,3,1:39.0,,Defensive rebound by F. Ezeli,76,94
318,3,1:27.0,,S. Curry makes 2-pt layup from 2 ft,76,96
319,3,1:22.0,L. Stephenson makes 2-pt layup from 2 ft (assist by M. Barnes),,78,96
320,3,1:06.0,,D. Green makes 3-pt jump shot from 28 ft (assist by S. Livingston),78,99
321,3,0:49.0,Shooting foul by S. Livingston (drawn by M. Barnes),,78,99
322,3,0:49.0,M. Barnes misses free throw 1 of 2,,78,99
323,3,0:49.0,Offensive rebound by Team,,78,99
324,3,0:49.0,M. Barnes makes free throw 2 of 2,,79,99
325,3,0:33.0,,S. Curry misses 3-pt jump shot from 27 ft,79,99
326,3,0:32.0,Defensive rebound by L. Stephenson,,79,99
327,3,0:27.0,Z. Randolph makes 2-pt layup from 1 ft (assist by X. Munford),,81,99
328,3,0:05.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by S. Livingston),81,102
329,4,11:54.0,,Turnover by S. Livingston (step out of bounds),81,102
330,4,11:37.0,J. Green makes 2-pt jump shot from 18 ft (assist by X. Munford),,83,102
331,4,11:19.0,,H. Barnes makes 2-pt jump shot from 17 ft,83,104
332,4,10:56.0,J. Martin misses 2-pt jump shot from 16 ft,,83,104
333,4,10:54.0,,Defensive rebound by H. Barnes,83,104
334,4,10:45.0,,A. Iguodala misses 3-pt jump shot from 23 ft,83,104
335,4,10:44.0,Defensive rebound by M. Barnes,,83,104
336,4,10:37.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by M. Barnes),,86,104
337,4,10:15.0,,Shooting foul by J. Martin (drawn by S. Livingston),86,104
338,4,10:15.0,,S. Livingston makes free throw 1 of 2,86,105
339,4,10:15.0,,S. Livingston makes free throw 2 of 2,86,106
340,4,10:04.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by X. Munford),,89,106
341,4,9:49.0,,A. Iguodala misses 3-pt jump shot from 25 ft,89,106
342,4,9:47.0,Defensive rebound by J. Green,,89,106
343,4,9:33.0,M. Barnes misses 3-pt jump shot from 24 ft,,89,106
344,4,9:33.0,,Defensive rebound by S. Livingston,89,106
345,4,9:23.0,,H. Barnes makes 3-pt jump shot from 22 ft (assist by A. Iguodala),89,109
346,4,9:07.0,L. Stephenson misses 2-pt jump shot from 12 ft,,89,109
347,4,9:06.0,,Defensive rebound by L. Barbosa,89,109
348,4,8:52.0,,H. Barnes misses 3-pt jump shot from 25 ft,89,109
349,4,8:52.0,,Offensive rebound by Team,89,109
350,4,8:49.0,Official timeout,,89,109
351,4,8:49.0,,M. Speights enters the game for F. Ezeli,89,109
352,4,8:49.0,P. Hairston enters the game for M. Barnes,,89,109
353,4,8:34.0,,H. Barnes makes 2-pt jump shot from 8 ft,89,111
354,4,8:20.0,Shooting foul by M. Speights (drawn by J. Martin),,89,111
355,4,8:20.0,J. Martin makes free throw 1 of 2,,90,111
356,4,8:20.0,J. Martin makes free throw 2 of 2,,91,111
357,4,8:09.0,,Personal foul by L. Stephenson,91,111
358,4,7:56.0,,H. Barnes makes 2-pt jump shot from 16 ft (assist by S. Livingston),91,113
359,4,7:41.0,,K. Thompson enters the game for A. Iguodala,91,113
360,4,7:37.0,P. Hairston misses 2-pt jump shot from 3 ft (block by K. Thompson),,91,113
361,4,7:35.0,,Defensive rebound by L. Barbosa,91,113
362,4,7:32.0,,L. Barbosa misses 2-pt jump shot from 5 ft (block by X. Munford),91,113
363,4,7:30.0,Defensive rebound by X. Munford,,91,113
364,4,7:23.0,X. Munford misses 2-pt jump shot from 5 ft,,91,113
365,4,7:23.0,,Defensive rebound by M. Speights,91,113
366,4,7:23.0,,Personal foul by X. Munford,91,113
367,4,7:15.0,,Turnover by S. Livingston (bad pass; steal by X. Munford),91,113
368,4,7:06.0,P. Hairston makes 3-pt jump shot from 23 ft (assist by L. Stephenson),,94,113
369,4,6:47.0,,M. Speights misses 2-pt jump shot from 11 ft,94,113
370,4,6:47.0,Defensive rebound by J. Martin,,94,113
371,4,6:36.0,J. Martin makes 2-pt layup from 1 ft (assist by L. Stephenson),,96,113
372,4,6:19.0,,Personal foul by J. Green,96,113
373,4,6:11.0,,Golden State full timeout,96,113
374,4,6:09.0,,L. Barbosa makes 2-pt layup at rim (assist by S. Livingston),96,115
375,4,5:52.0,L. Stephenson makes 2-pt jump shot from 19 ft (assist by X. Munford),,98,115
376,4,5:37.0,,Personal foul by L. Stephenson,98,115
377,4,5:37.0,,H. Barnes makes free throw 1 of 2,98,116
378,4,5:37.0,,H. Barnes misses free throw 2 of 2,98,116
379,4,5:37.0,Defensive rebound by P. Hairston,,98,116
380,4,5:19.0,L. Stephenson misses 2-pt jump shot from 17 ft,,98,116
381,4,5:19.0,,Defensive rebound by K. Thompson,98,116
382,4,5:08.0,,K. Thompson misses 3-pt jump shot from 26 ft,98,116
383,4,5:08.0,Defensive rebound by X. Munford,,98,116
