,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
67,1,3:33.0,Offensive rebound by I. Mahinmi,,16,21
68,1,3:32.0,S. Hill misses 3-pt jump shot from 26 ft,,16,21
69,1,3:30.0,,Defensive rebound by E. Brand,16,21
70,1,3:23.0,,I. Canaan misses 3-pt jump shot from 26 ft,16,21
71,1,3:22.0,Defensive rebound by I. Mahinmi,,16,21
72,1,3:16.0,Indiana full timeout,,16,21
73,1,3:16.0,,T. McConnell enters the game for I. Smith,16,21
74,1,3:16.0,,K. Marshall enters the game for I. Canaan,16,21
75,1,3:16.0,M. Turner enters the game for I. Mahinmi,,16,21
76,1,3:08.0,Def 3 sec tech foul by E. Brand,,16,21
77,1,3:08.0,S. Hill misses technical free throw,,16,21
78,1,3:08.0,Offensive rebound by Team,,16,21
79,1,3:02.0,S. Hill makes 2-pt layup at rim (assist by M. Turner),,18,21
80,1,2:51.0,,K. Marshall makes 3-pt jump shot from 25 ft,18,24
81,1,2:39.0,P. George makes 2-pt jump shot from 20 ft (assist by M. Ellis),,20,24
82,1,2:23.0,,K. Marshall misses 2-pt jump shot from 12 ft (block by G. Hill),20,24
83,1,2:20.0,Defensive rebound by M. Ellis,,20,24
84,1,2:13.0,P. George misses 3-pt jump shot from 23 ft,,20,24
85,1,2:12.0,,Defensive rebound by E. Brand,20,24
86,1,2:01.0,,E. Brand misses 2-pt jump shot from 18 ft,20,24
87,1,2:00.0,Defensive rebound by S. Hill,,20,24
88,1,1:50.0,G. Hill makes 2-pt layup from 2 ft (assist by M. Ellis),,22,24
89,1,1:34.0,,N. Stauskas misses 2-pt dunk at rim (block by M. Turner),22,24
90,1,1:33.0,Defensive rebound by P. George,,22,24
91,1,1:33.0,Personal foul by E. Brand,,22,24
92,1,1:33.0,,C. Landry enters the game for E. Brand,22,24
93,1,1:33.0,R. Stuckey enters the game for G. Hill,,22,24
94,1,1:33.0,T. Lawson enters the game for M. Ellis,,22,24
95,1,1:23.0,Shooting foul by R. Covington (drawn by P. George),,22,24
96,1,1:23.0,P. George misses free throw 1 of 2,,22,24
97,1,1:23.0,Offensive rebound by Team,,22,24
98,1,1:23.0,P. George makes free throw 2 of 2,,23,24
99,1,1:12.0,,C. Landry makes 2-pt layup from 2 ft (assist by N. Stauskas),23,26
100,1,1:01.0,M. Turner misses 2-pt jump shot from 18 ft,,23,26
101,1,1:00.0,,Defensive rebound by R. Covington,23,26
102,1,0:54.0,,T. McConnell makes 2-pt jump shot from 10 ft,23,28
103,1,0:39.0,R. Stuckey makes 3-pt jump shot from 23 ft (assist by P. George),,26,28
104,1,0:23.0,,K. Marshall misses 2-pt jump shot from 21 ft,26,28
105,1,0:22.0,Defensive rebound by S. Hill,,26,28
106,1,0:04.0,T. Lawson misses 2-pt layup from 2 ft,,26,28
107,1,0:03.0,Offensive rebound by M. Turner,,26,28
108,1,0:03.0,M. Turner makes 2-pt layup at rim,,28,28
109,1,0:00.0,,R. Covington misses 3-pt jump shot from 43 ft,28,28
110,1,0:00.0,,Offensive rebound by Team,28,28
111,2,11:47.0,,C. Landry misses 2-pt jump shot from 16 ft,28,28
112,2,11:46.0,Defensive rebound by C. Miles,,28,28
113,2,11:28.0,T. Lawson misses 3-pt jump shot from 26 ft,,28,28
114,2,11:27.0,Offensive rebound by Team,,28,28
115,2,11:27.0,,Loose ball foul by N. Stauskas,28,28
116,2,11:27.0,,J. Grant enters the game for R. Covington,28,28
117,2,11:21.0,R. Stuckey makes 2-pt jump shot from 8 ft (assist by M. Turner),,30,28
118,2,10:55.0,,J. Grant misses 3-pt jump shot from 24 ft,30,28
119,2,10:54.0,Defensive rebound by T. Lawson,,30,28
120,2,10:38.0,C. Miles misses 3-pt jump shot from 25 ft,,30,28
121,2,10:37.0,,Defensive rebound by N. Stauskas,30,28
122,2,10:31.0,,Turnover by N. Stauskas (lost ball; steal by C. Miles),30,28
123,2,10:19.0,C. Miles makes 2-pt layup from 2 ft,,32,28
124,2,10:11.0,,Turnover by C. Landry (lost ball; steal by R. Stuckey),32,28
125,2,10:10.0,Shooting foul by K. Marshall (drawn by R. Stuckey),,32,28
126,2,10:10.0,R. Stuckey makes free throw 1 of 2,,33,28
127,2,10:10.0,R. Stuckey makes free throw 2 of 2,,34,28
128,2,10:02.0,,K. Marshall misses 2-pt jump shot from 13 ft,34,28
129,2,10:00.0,Defensive rebound by M. Turner,,34,28
130,2,9:46.0,T. Lawson misses 2-pt jump shot from 16 ft,,34,28
131,2,9:45.0,,Defensive rebound by C. Landry,34,28
132,2,9:37.0,,T. McConnell misses 2-pt layup from 1 ft,34,28
133,2,9:36.0,Defensive rebound by M. Turner,,34,28
134,2,9:30.0,C. Miles makes 3-pt jump shot from 25 ft (assist by S. Hill),,37,28
135,2,9:30.0,,Philadelphia full timeout,37,28
136,2,9:30.0,,I. Canaan enters the game for K. Marshall,37,28
137,2,9:16.0,,Shooting foul by C. Miles (drawn by N. Stauskas),37,28
138,2,9:16.0,,N. Stauskas makes free throw 1 of 2,37,29
139,2,9:16.0,,N. Stauskas makes free throw 2 of 2,37,30
140,2,9:08.0,C. Miles misses 3-pt jump shot from 24 ft,,37,30
141,2,9:06.0,,Defensive rebound by C. Landry,37,30
142,2,8:59.0,,Turnover by J. Grant (bad pass; steal by S. Hill),37,30
143,2,8:51.0,S. Hill makes 2-pt layup from 2 ft,,39,30
144,2,8:30.0,,J. Grant misses 2-pt jump shot from 6 ft,39,30
145,2,8:29.0,Defensive rebound by R. Stuckey,,39,30
146,2,8:21.0,C. Miles makes 3-pt jump shot from 25 ft (assist by T. Lawson),,42,30
147,2,8:06.0,,I. Smith enters the game for N. Stauskas,42,30
148,2,7:57.0,,C. Landry makes 2-pt layup from 1 ft (assist by I. Smith),42,32
149,2,7:49.0,M. Turner makes 2-pt layup at rim (assist by R. Stuckey),,44,32
150,2,7:27.0,,Personal foul by R. Stuckey,44,32
151,2,7:15.0,,C. Landry makes 2-pt jump shot from 16 ft (assist by T. McConnell),44,34
152,2,7:02.0,C. Miles misses 3-pt jump shot from 25 ft,,44,34
153,2,7:00.0,Offensive rebound by S. Hill,,44,34
154,2,6:51.0,M. Turner makes 2-pt dunk at rim (assist by R. Stuckey),,46,34
155,2,6:42.0,,Personal foul by T. Lawson,46,34
156,2,6:42.0,,R. Covington enters the game for T. McConnell,46,34
157,2,6:29.0,,I. Smith misses 2-pt jump shot from 9 ft,46,34
158,2,6:28.0,Defensive rebound by S. Hill,,46,34
159,2,6:19.0,M. Turner misses 2-pt jump shot from 19 ft,,46,34
160,2,6:17.0,,Defensive rebound by C. Landry,46,34
161,2,6:06.0,,Shooting foul by M. Turner (drawn by J. Grant),46,34
162,2,6:06.0,,J. Grant makes free throw 1 of 2,46,35
163,2,6:06.0,,J. Grant misses free throw 2 of 2,46,35
164,2,6:05.0,Defensive rebound by S. Hill,,46,35
165,2,5:53.0,R. Stuckey makes 2-pt jump shot from 7 ft,,48,35
166,2,5:53.0,Shooting foul by I. Canaan (drawn by R. Stuckey),,48,35
167,2,5:53.0,Official timeout,,48,35
168,2,5:53.0,R. Stuckey makes free throw 1 of 1,,49,35
169,2,5:38.0,,I. Smith misses 2-pt jump shot from 18 ft,49,35
170,2,5:37.0,Defensive rebound by M. Turner,,49,35
171,2,5:26.0,Offensive foul by C. Miles (drawn by J. Grant),,49,35
172,2,5:26.0,Turnover by C. Miles (offensive foul),,49,35
173,2,5:26.0,,E. Brand enters the game for C. Landry,49,35
174,2,5:12.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),49,38
175,2,4:56.0,C. Miles makes 2-pt jump shot from 11 ft (assist by R. Stuckey),,51,38
176,2,4:34.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by E. Brand),51,41
177,2,4:18.0,C. Miles makes 2-pt jump shot from 15 ft (assist by R. Stuckey),,53,41
178,2,4:02.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by E. Brand),53,44
179,2,3:44.0,C. Miles makes 2-pt jump shot from 14 ft (assist by T. Lawson),,55,44
180,2,3:32.0,,I. Canaan misses 3-pt jump shot from 24 ft,55,44
181,2,3:30.0,Defensive rebound by M. Turner,,55,44
182,2,3:21.0,,N. Stauskas enters the game for J. Grant,55,44
183,2,3:21.0,Indiana full timeout,,55,44
184,2,3:16.0,C. Miles misses 3-pt jump shot from 23 ft,,55,44
185,2,3:16.0,,Defensive rebound by E. Brand,55,44
186,2,3:16.0,,Turnover by E. Brand (step out of bounds),55,44
187,2,3:16.0,P. George enters the game for C. Miles,,55,44
188,2,3:07.0,P. George misses 2-pt jump shot from 14 ft,,55,44
189,2,3:04.0,,Defensive rebound by E. Brand,55,44
190,2,2:59.0,,I. Canaan misses 3-pt jump shot from 25 ft,55,44
191,2,2:58.0,Defensive rebound by T. Lawson,,55,44
192,2,2:48.0,Turnover by M. Turner (step out of bounds),,55,44
193,2,2:29.0,,R. Covington misses 3-pt jump shot from 24 ft,55,44
194,2,2:27.0,,Offensive rebound by E. Brand,55,44
195,2,2:20.0,,Turnover by E. Brand (lost ball; steal by T. Lawson),55,44
196,2,2:13.0,R. Stuckey misses 3-pt jump shot from 24 ft,,55,44
197,2,2:11.0,,Defensive rebound by I. Smith,55,44
198,2,2:02.0,,R. Covington misses 3-pt jump shot from 24 ft,55,44
199,2,2:00.0,,Offensive rebound by R. Covington,55,44
200,2,1:53.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),55,47
201,2,1:51.0,Indiana full timeout,,55,47
202,2,1:51.0,G. Hill enters the game for T. Lawson,,55,47
203,2,1:51.0,M. Ellis enters the game for R. Stuckey,,55,47
204,2,1:32.0,Personal foul by R. Covington,,55,47
205,2,1:32.0,I. Mahinmi enters the game for M. Turner,,55,47
206,2,1:23.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by M. Ellis),,57,47
207,2,1:02.0,,I. Smith misses 3-pt jump shot from 24 ft,57,47
208,2,1:01.0,Defensive rebound by I. Mahinmi,,57,47
209,2,0:46.0,M. Ellis makes 2-pt layup from 1 ft,,59,47
210,2,0:43.0,,Philadelphia full timeout,59,47
211,2,0:43.0,,J. Grant enters the game for R. Covington,59,47
212,2,0:37.0,,Personal foul by S. Hill,59,47
213,2,0:37.0,,J. Grant makes free throw 1 of 2,59,48
214,2,0:37.0,C. Miles enters the game for S. Hill,,59,48
215,2,0:37.0,,J. Grant makes free throw 2 of 2,59,49
216,2,0:28.0,M. Ellis misses 2-pt jump shot from 4 ft,,59,49
217,2,0:27.0,Offensive rebound by I. Mahinmi,,59,49
218,2,0:27.0,I. Mahinmi makes 2-pt layup at rim,,61,49
219,2,0:05.0,,I. Smith misses 2-pt jump shot from 4 ft,61,49
220,2,0:04.0,Defensive rebound by I. Mahinmi,,61,49
221,2,0:01.0,M. Ellis misses 3-pt jump shot from 27 ft,,61,49
222,2,0:00.0,Offensive rebound by Team,,61,49
223,3,11:37.0,,I. Smith misses 3-pt jump shot from 26 ft,61,49
224,3,11:34.0,Defensive rebound by I. Mahinmi,,61,49
225,3,11:21.0,P. George misses 2-pt jump shot from 9 ft,,61,49
226,3,11:18.0,Offensive rebound by I. Mahinmi,,61,49
227,3,11:04.0,M. Ellis makes 2-pt jump shot from 16 ft,,63,49
228,3,10:56.0,,I. Canaan misses 3-pt jump shot from 23 ft,63,49
229,3,10:54.0,Defensive rebound by I. Mahinmi,,63,49
230,3,10:38.0,P. George makes 2-pt dunk at rim (assist by M. Ellis),,65,49
231,3,10:38.0,,Philadelphia full timeout,65,49
232,3,10:27.0,,C. Landry misses 2-pt jump shot from 17 ft,65,49
233,3,10:25.0,,Offensive rebound by Team,65,49
234,3,10:12.0,,I. Smith makes 2-pt layup at rim (assist by C. Landry),65,51
235,3,9:52.0,P. George misses 3-pt jump shot from 25 ft,,65,51
236,3,9:49.0,,Defensive rebound by C. Landry,65,51
237,3,9:43.0,,I. Smith misses 2-pt layup at rim,65,51
238,3,9:41.0,Defensive rebound by I. Mahinmi,,65,51
239,3,9:34.0,M. Ellis misses 2-pt layup from 1 ft,,65,51
240,3,9:28.0,,Defensive rebound by R. Covington,65,51
241,3,9:25.0,,R. Covington misses 3-pt jump shot from 26 ft,65,51
242,3,9:23.0,Defensive rebound by I. Mahinmi,,65,51
243,3,9:14.0,G. Hill makes 2-pt layup from 2 ft (assist by P. George),,67,51
244,3,8:46.0,,Turnover by Team (shot clock),67,51
245,3,8:34.0,G. Hill misses 3-pt jump shot from 23 ft,,67,51
246,3,8:33.0,,Defensive rebound by C. Landry,67,51
247,3,8:23.0,,Turnover by C. Landry (lost ball; steal by I. Mahinmi),67,51
248,3,8:21.0,Shooting foul by R. Covington (drawn by P. George),,67,51
249,3,8:21.0,P. George makes free throw 1 of 2,,68,51
250,3,8:21.0,P. George makes free throw 2 of 2,,69,51
251,3,8:09.0,,I. Smith makes 2-pt layup from 1 ft (assist by C. Landry),69,53
252,3,7:55.0,G. Hill makes 2-pt jump shot from 12 ft,,71,53
253,3,7:39.0,,Shooting foul by M. Ellis (drawn by I. Canaan),71,53
254,3,7:39.0,,I. Canaan misses free throw 1 of 3,71,53
255,3,7:39.0,,Offensive rebound by Team,71,53
256,3,7:39.0,,I. Canaan makes free throw 2 of 3,71,54
257,3,7:39.0,,E. Brand enters the game for C. Landry,71,54
258,3,7:39.0,,I. Canaan makes free throw 3 of 3,71,55
259,3,7:23.0,G. Hill misses 3-pt jump shot from 24 ft,,71,55
260,3,7:22.0,,Defensive rebound by J. Grant,71,55
261,3,7:12.0,,Personal foul by I. Mahinmi,71,55
262,3,7:01.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by E. Brand),71,58
263,3,6:33.0,L. Allen misses 2-pt jump shot from 17 ft,,71,58
264,3,6:32.0,,Defensive rebound by E. Brand,71,58
265,3,6:26.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by I. Smith),71,61
266,3,6:24.0,Indiana full timeout,,71,61
267,3,6:13.0,Turnover by L. Allen (bad pass),,71,61
268,3,6:13.0,Technical foul by I. Mahinmi,,71,61
269,3,6:13.0,,I. Canaan makes technical free throw,71,62
270,3,5:59.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by E. Brand),71,65
271,3,5:39.0,M. Ellis misses 2-pt jump shot from 16 ft,,71,65
272,3,5:37.0,Offensive rebound by Team,,71,65
273,3,5:36.0,S. Hill enters the game for L. Allen,,71,65
274,3,5:31.0,Personal block foul by R. Covington,,71,65
275,3,5:31.0,,Technical foul by R. Covington,71,65
276,3,5:31.0,P. George makes technical free throw,,72,65
277,3,5:31.0,,N. Stauskas enters the game for R. Covington,72,65
278,3,5:23.0,I. Mahinmi misses 2-pt jump shot from 10 ft,,72,65
279,3,5:21.0,,Defensive rebound by I. Canaan,72,65
280,3,5:13.0,,I. Canaan makes 3-pt jump shot from 24 ft,72,68
281,3,4:58.0,Offensive foul by P. George (drawn by J. Grant),,72,68
282,3,4:58.0,Turnover by P. George (offensive foul),,72,68
283,3,4:40.0,,Turnover by N. Stauskas (bad pass),72,68
284,3,4:30.0,Personal foul by E. Brand,,72,68
285,3,4:17.0,P. George misses 2-pt jump shot from 16 ft,,72,68
286,3,4:15.0,,Defensive rebound by I. Canaan,72,68
287,3,4:09.0,,J. Grant misses 2-pt jump shot from 3 ft (block by I. Mahinmi),72,68
288,3,4:08.0,,Offensive rebound by J. Grant,72,68
289,3,4:08.0,,Shooting foul by I. Mahinmi (drawn by J. Grant),72,68
290,3,4:08.0,,J. Grant misses free throw 1 of 2,72,68
291,3,4:08.0,,Offensive rebound by Team,72,68
292,3,4:08.0,M. Turner enters the game for I. Mahinmi,,72,68
293,3,4:08.0,,J. Grant misses free throw 2 of 2,72,68
294,3,4:07.0,Defensive rebound by S. Hill,,72,68
295,3,3:59.0,Personal foul by N. Stauskas,,72,68
296,3,3:53.0,S. Hill makes 2-pt layup from 1 ft,,74,68
297,3,3:32.0,,I. Canaan misses 3-pt jump shot from 24 ft,74,68
298,3,3:30.0,Defensive rebound by P. George,,74,68
299,3,3:23.0,P. George misses 3-pt jump shot from 27 ft,,74,68
300,3,3:21.0,,Defensive rebound by J. Grant,74,68
301,3,3:14.0,,I. Smith makes 2-pt layup from 2 ft,74,70
302,3,3:14.0,,Shooting foul by M. Turner (drawn by I. Smith),74,70
303,3,3:14.0,R. Stuckey enters the game for M. Ellis,,74,70
304,3,3:14.0,,T. McConnell enters the game for I. Canaan,74,70
305,3,3:14.0,T. Lawson enters the game for G. Hill,,74,70
306,3,3:14.0,,I. Smith makes free throw 1 of 1,74,71
307,3,2:55.0,Turnover by P. George (bad pass),,74,71
308,3,2:47.0,,T. McConnell misses 2-pt jump shot from 16 ft,74,71
309,3,2:45.0,Defensive rebound by M. Turner,,74,71
310,3,2:43.0,Turnover by M. Turner (bad pass; steal by T. McConnell),,74,71
311,3,2:30.0,,N. Stauskas misses 3-pt jump shot from 27 ft,74,71
312,3,2:28.0,Defensive rebound by P. George,,74,71
313,3,2:21.0,M. Turner misses 2-pt hook shot from 12 ft,,74,71
314,3,2:19.0,,Defensive rebound by E. Brand,74,71
315,3,2:06.0,,E. Brand makes 2-pt jump shot from 18 ft (assist by N. Stauskas),74,73
316,3,1:47.0,S. Hill misses 2-pt jump shot from 12 ft,,74,73
317,3,1:45.0,,Defensive rebound by J. Grant,74,73
318,3,1:35.0,,E. Brand misses 2-pt jump shot from 15 ft,74,73
319,3,1:34.0,,Offensive rebound by J. Grant,74,73
320,3,1:34.0,,Shooting foul by R. Stuckey (drawn by J. Grant),74,73
321,3,1:34.0,,J. Grant makes 2-pt jump shot from 5 ft,74,75
322,3,1:34.0,Technical foul by Team,,74,75
323,3,1:34.0,,N. Stauskas misses technical free throw,74,75
324,3,1:34.0,,Offensive rebound by Team,74,75
325,3,1:34.0,C. Miles enters the game for P. George,,74,75
326,3,1:34.0,,J. Grant misses free throw 1 of 1,74,75
327,3,1:34.0,Defensive rebound by M. Turner,,74,75
328,3,1:13.0,Turnover by S. Hill (traveling),,74,75
329,3,0:52.0,,Turnover by J. Grant (lost ball),74,75
330,3,0:41.0,C. Miles misses 2-pt jump shot from 16 ft,,74,75
331,3,0:39.0,,Defensive rebound by E. Brand,74,75
332,3,0:30.0,,N. Stauskas makes 2-pt dunk at rim,74,77
333,3,0:14.0,Offensive foul by T. Lawson (drawn by I. Smith),,74,77
334,3,0:14.0,Turnover by T. Lawson (offensive foul),,74,77
335,3,0:14.0,,R. Covington enters the game for J. Grant,74,77
336,3,0:14.0,,I. Canaan enters the game for T. McConnell,74,77
337,3,0:00.0,,R. Covington misses 3-pt jump shot from 26 ft,74,77
338,3,0:00.0,,Offensive rebound by Team,74,77
339,4,11:46.0,Shooting foul by R. Covington (drawn by C. Miles),,74,77
340,4,11:46.0,C. Miles makes free throw 1 of 2,,75,77
341,4,11:46.0,,J. Grant enters the game for R. Covington,75,77
342,4,11:46.0,C. Miles makes free throw 2 of 2,,76,77
343,4,11:36.0,,J. Grant makes 2-pt layup from 2 ft (assist by I. Canaan),76,79
344,4,11:25.0,T. Lawson makes 2-pt layup from 1 ft,,78,79
345,4,11:10.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by J. Grant),78,82
346,4,11:04.0,,Offensive charge foul by C. Miles (drawn by J. Grant),78,82
347,4,11:04.0,Turnover by C. Miles (offensive foul),,78,82
348,4,10:54.0,,Personal foul by S. Hill,78,82
349,4,10:40.0,,C. Landry misses 2-pt jump shot from 17 ft,78,82
350,4,10:39.0,,Offensive rebound by N. Stauskas,78,82
351,4,10:25.0,,T. McConnell makes 2-pt layup from 2 ft,78,84
352,4,10:15.0,Shooting foul by T. McConnell (drawn by T. Lawson),,78,84
353,4,10:15.0,T. Lawson misses free throw 1 of 2,,78,84
354,4,10:15.0,Offensive rebound by Team,,78,84
355,4,10:15.0,T. Lawson makes free throw 2 of 2,,79,84
356,4,9:59.0,Offensive charge foul by J. Grant (drawn by C. Miles),,79,84
357,4,9:59.0,,Turnover by J. Grant (offensive foul),79,84
358,4,9:49.0,R. Stuckey makes 2-pt layup from 1 ft (assist by T. Lawson),,81,84
359,4,9:37.0,,Personal foul by R. Stuckey,81,84
360,4,9:27.0,,T. McConnell misses 2-pt jump shot from 14 ft,81,84
361,4,9:25.0,Defensive rebound by C. Miles,,81,84
362,4,9:17.0,T. Lawson makes 2-pt jump shot from 15 ft,,83,84
363,4,9:17.0,,Philadelphia full timeout,83,84
364,4,9:01.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by T. McConnell),83,87
365,4,8:44.0,C. Miles makes 3-pt jump shot from 25 ft,,86,87
366,4,8:28.0,,Shooting foul by C. Miles (drawn by C. Landry),86,87
367,4,8:28.0,,C. Landry makes free throw 1 of 2,86,88
368,4,8:28.0,P. George enters the game for S. Hill,,86,88
369,4,8:28.0,,C. Landry misses free throw 2 of 2,86,88
370,4,8:27.0,Defensive rebound by M. Turner,,86,88
371,4,8:10.0,R. Stuckey makes 2-pt jump shot from 12 ft (assist by T. Lawson),,88,88
372,4,7:53.0,,J. Grant misses 2-pt jump shot from 3 ft,88,88
373,4,7:51.0,,Offensive rebound by J. Grant,88,88
374,4,7:51.0,,J. Grant misses 2-pt jump shot from 4 ft (block by C. Miles),88,88
375,4,7:51.0,,Offensive rebound by Team,88,88
376,4,7:51.0,,Offensive foul by J. Grant (drawn by R. Stuckey),88,88
377,4,7:51.0,,Turnover by J. Grant (offensive foul),88,88
378,4,7:44.0,T. Lawson misses 2-pt layup from 1 ft (block by J. Grant),,88,88
379,4,7:43.0,,Defensive rebound by Team,88,88
380,4,7:23.0,,J. Grant misses 2-pt jump shot from 11 ft,88,88
381,4,7:21.0,Defensive rebound by M. Turner,,88,88
382,4,7:18.0,R. Stuckey makes 2-pt layup at rim (assist by T. Lawson),,90,88
383,4,6:59.0,,I. Canaan makes 2-pt jump shot from 5 ft,90,90
384,4,6:59.0,,Shooting foul by R. Stuckey (drawn by I. Canaan),90,90
385,4,6:59.0,,I. Canaan makes free throw 1 of 1,90,91
386,4,6:45.0,Shooting foul by N. Stauskas (drawn by R. Stuckey),,90,91
387,4,6:45.0,R. Stuckey makes free throw 1 of 2,,91,91
388,4,6:45.0,,I. Smith enters the game for T. McConnell,91,91
389,4,6:45.0,,R. Covington enters the game for N. Stauskas,91,91
390,4,6:45.0,R. Stuckey misses free throw 2 of 2,,91,91
391,4,6:44.0,,Defensive rebound by C. Landry,91,91
392,4,6:32.0,,Turnover by C. Landry (bad pass; steal by C. Miles),91,91
393,4,6:27.0,M. Turner makes 2-pt dunk at rim (assist by P. George),,93,91
394,4,6:11.0,,I. Canaan misses 3-pt jump shot from 25 ft,93,91
395,4,6:09.0,,Offensive rebound by J. Grant,93,91
396,4,6:09.0,,Shooting foul by P. George (drawn by J. Grant),93,91
397,4,6:09.0,,J. Grant makes free throw 1 of 2,93,92
