,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
89,1,0:48.0,Shooting foul by B. Diaw (drawn by T. Lawson),,26,31
90,1,0:48.0,T. Lawson misses free throw 1 of 2,,26,31
91,1,0:48.0,Offensive rebound by Team,,26,31
92,1,0:48.0,,D. West enters the game for L. Aldridge,26,31
93,1,0:48.0,T. Lawson makes free throw 2 of 2,,27,31
94,1,0:36.0,,P. Mills misses 3-pt jump shot from 25 ft,27,31
95,1,0:35.0,Defensive rebound by C. Brewer,,27,31
96,1,0:34.0,,Loose ball foul by M. Ginóbili (drawn by C. Brewer),27,31
97,1,0:34.0,C. Brewer misses free throw 1 of 2,,27,31
98,1,0:34.0,Offensive rebound by Team,,27,31
99,1,0:34.0,C. Brewer makes free throw 2 of 2,,28,31
100,1,0:27.0,,Personal foul by J. Smith (drawn by M. Ginóbili),28,31
101,1,0:27.0,,M. Ginóbili makes free throw 1 of 2,28,32
102,1,0:27.0,J. Harden enters the game for J. Smith,,28,32
103,1,0:27.0,,M. Ginóbili makes free throw 2 of 2,28,33
104,1,0:27.0,Personal take foul by B. Diaw (drawn by C. Capela),,28,33
105,1,0:27.0,C. Capela makes free throw 1 of 2,,29,33
106,1,0:27.0,,K. Leonard enters the game for B. Diaw,29,33
107,1,0:27.0,T. Ariza enters the game for J. Terry,,29,33
108,1,0:27.0,C. Capela misses free throw 2 of 2,,29,33
109,1,0:26.0,,Defensive rebound by D. Green,29,33
110,1,0:07.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by P. Mills),29,35
111,1,0:07.0,Personal foul by D. Green (drawn by C. Capela),,29,35
112,1,0:07.0,C. Capela misses free throw 1 of 2,,29,35
113,1,0:07.0,Offensive rebound by Team,,29,35
114,1,0:07.0,D. Howard enters the game for T. Lawson,,29,35
115,1,0:07.0,C. Capela misses free throw 2 of 2,,29,35
116,1,0:05.0,,Defensive rebound by D. West,29,35
117,1,0:01.0,,D. Green misses 2-pt layup at rim (block by C. Capela),29,35
118,1,0:01.0,,Offensive rebound by D. Green,29,35
119,2,11:50.0,,Personal foul by C. Brewer (drawn by D. West),29,35
120,2,11:47.0,,P. Mills misses 3-pt jump shot from 24 ft,29,35
121,2,11:46.0,Defensive rebound by J. Smith,,29,35
122,2,11:34.0,J. Smith makes 2-pt jump shot from 8 ft (assist by T. Lawson),,31,35
123,2,11:16.0,,B. Diaw misses 2-pt layup from 1 ft (block by D. Howard),31,35
124,2,11:16.0,Defensive rebound by J. Smith,,31,35
125,2,11:16.0,Personal foul by B. Diaw (drawn by J. Smith),,31,35
126,2,11:01.0,Turnover by J. Smith (bad pass; steal by B. Diaw),,31,35
127,2,10:57.0,,P. Mills misses 2-pt layup at rim (block by T. Lawson),31,35
128,2,10:56.0,,Offensive rebound by Team,31,35
129,2,10:50.0,,P. Mills misses 2-pt jump shot from 16 ft,31,35
130,2,10:49.0,Defensive rebound by J. Smith,,31,35
131,2,10:36.0,J. Smith makes 2-pt layup from 2 ft (assist by D. Howard),,33,35
132,2,10:20.0,,P. Mills makes 2-pt jump shot from 15 ft (assist by M. Ginóbili),33,37
133,2,10:10.0,Turnover by D. Howard (bad pass; steal by D. Green),,33,37
134,2,10:04.0,,P. Mills makes 2-pt layup from 1 ft (assist by D. Green),33,39
135,2,9:48.0,C. Brewer misses 3-pt jump shot from 22 ft,,33,39
136,2,9:46.0,,Defensive rebound by D. Green,33,39
137,2,9:37.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,33,39
138,2,9:36.0,Defensive rebound by J. Terry,,33,39
139,2,9:35.0,Shooting foul by M. Ginóbili (drawn by J. Smith),,33,39
140,2,9:35.0,J. Smith misses free throw 1 of 2,,33,39
141,2,9:35.0,Offensive rebound by Team,,33,39
142,2,9:35.0,,K. Leonard enters the game for M. Ginóbili,33,39
143,2,9:35.0,,B. Marjanović enters the game for B. Diaw,33,39
144,2,9:35.0,,Violation by B. Marjanović (lane),33,39
145,2,9:35.0,J. Smith misses free throw 2 of 2,,33,39
146,2,9:35.0,,Defensive rebound by K. Leonard,33,39
147,2,9:30.0,,Personal foul by C. Brewer (drawn by K. Leonard),33,39
148,2,9:30.0,T. Ariza enters the game for C. Brewer,,33,39
149,2,9:30.0,T. Jones enters the game for J. Smith,,33,39
150,2,9:30.0,J. Harden enters the game for T. Lawson,,33,39
151,2,9:30.0,P. Beverley enters the game for J. Terry,,33,39
152,2,9:19.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),33,42
153,2,8:53.0,T. Jones misses 3-pt jump shot from 24 ft,,33,42
154,2,8:52.0,,Defensive rebound by P. Mills,33,42
155,2,8:45.0,,P. Mills makes 2-pt layup from 2 ft,33,44
156,2,8:45.0,Houston full timeout,,33,44
157,2,8:45.0,,L. Aldridge enters the game for D. West,33,44
158,2,8:45.0,Personal take foul by B. Marjanović (drawn by D. Howard),,33,44
159,2,8:45.0,D. Howard makes free throw 1 of 2,,34,44
160,2,8:45.0,D. Howard makes free throw 2 of 2,,35,44
161,2,8:31.0,,Shooting foul by T. Ariza (drawn by K. Leonard),35,44
162,2,8:31.0,,K. Leonard makes free throw 1 of 2,35,45
163,2,8:31.0,,K. Leonard misses free throw 2 of 2,35,45
164,2,8:30.0,Defensive rebound by D. Howard,,35,45
165,2,8:14.0,Shooting foul by B. Marjanović (drawn by D. Howard),,35,45
166,2,8:14.0,D. Howard makes free throw 1 of 2,,36,45
167,2,8:14.0,,T. Parker enters the game for P. Mills,36,45
168,2,8:14.0,D. Howard makes free throw 2 of 2,,37,45
169,2,7:50.0,,T. Parker makes 2-pt jump shot from 13 ft,37,47
170,2,7:26.0,P. Beverley makes 2-pt jump shot from 13 ft,,39,47
171,2,7:13.0,,Personal foul by P. Beverley (drawn by T. Parker),39,47
172,2,7:13.0,,D. West enters the game for B. Marjanović,39,47
173,2,7:00.0,,D. Green makes 3-pt jump shot from 23 ft (assist by D. West),39,50
174,2,6:50.0,P. Beverley makes 2-pt jump shot from 8 ft,,41,50
175,2,6:30.0,,Turnover by D. West (traveling),41,50
176,2,6:10.0,T. Ariza misses 2-pt jump shot from 16 ft,,41,50
177,2,6:09.0,,Defensive rebound by Team,41,50
178,2,5:46.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Green),41,52
179,2,5:34.0,J. Harden makes 2-pt layup from 1 ft,,43,52
180,2,5:13.0,,D. West makes 2-pt jump shot from 17 ft (assist by L. Aldridge),43,54
181,2,4:58.0,T. Jones misses 3-pt jump shot from 24 ft,,43,54
182,2,4:57.0,Offensive rebound by D. Howard,,43,54
183,2,4:57.0,Shooting foul by L. Aldridge (drawn by D. Howard),,43,54
184,2,4:57.0,Official timeout,,43,54
185,2,4:57.0,D. Howard misses free throw 1 of 2,,43,54
186,2,4:57.0,Offensive rebound by Team,,43,54
187,2,4:57.0,D. Howard makes free throw 2 of 2,,44,54
188,2,4:38.0,,K. Leonard misses 2-pt jump shot from 18 ft,44,54
189,2,4:37.0,Defensive rebound by D. Howard,,44,54
190,2,4:26.0,Turnover by J. Harden (bad pass; steal by T. Parker),,44,54
191,2,4:16.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),44,57
192,2,4:01.0,P. Beverley misses 2-pt hook shot from 12 ft,,44,57
193,2,4:00.0,,Defensive rebound by T. Parker,44,57
194,2,3:55.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),44,60
195,2,3:55.0,Houston full timeout,,44,60
196,2,3:55.0,C. Capela enters the game for D. Howard,,44,60
197,2,3:55.0,T. Lawson enters the game for T. Jones,,44,60
198,2,3:42.0,T. Ariza misses 3-pt jump shot from 24 ft,,44,60
199,2,3:40.0,,Defensive rebound by D. Green,44,60
200,2,3:32.0,,L. Aldridge misses 2-pt layup from 3 ft (block by T. Ariza),44,60
201,2,3:30.0,,Offensive rebound by L. Aldridge,44,60
202,2,3:26.0,,L. Aldridge makes 2-pt dunk at rim,44,62
203,2,3:08.0,Shooting foul by D. West (drawn by T. Lawson),,44,62
204,2,3:08.0,T. Lawson misses free throw 1 of 2,,44,62
205,2,3:08.0,Offensive rebound by Team,,44,62
206,2,3:08.0,,San Antonio full timeout,44,62
207,2,3:08.0,T. Lawson makes free throw 2 of 2,,45,62
208,2,2:46.0,,Turnover by L. Aldridge (lost ball; steal by P. Beverley),45,62
209,2,2:43.0,Shooting foul by T. Parker (drawn by P. Beverley),,45,62
210,2,2:43.0,P. Beverley makes free throw 1 of 2,,46,62
211,2,2:43.0,,K. Anderson enters the game for D. West,46,62
212,2,2:43.0,P. Beverley misses free throw 2 of 2,,46,62
213,2,2:43.0,Offensive rebound by Team,,46,62
214,2,2:31.0,P. Beverley misses 2-pt jump shot from 4 ft,,46,62
215,2,2:31.0,Offensive rebound by C. Capela,,46,62
216,2,2:31.0,Personal foul by K. Anderson (drawn by C. Capela),,46,62
217,2,2:31.0,C. Capela makes free throw 1 of 2,,47,62
218,2,2:31.0,C. Capela makes free throw 2 of 2,,48,62
219,2,2:18.0,,T. Parker misses 2-pt jump shot from 3 ft,48,62
220,2,2:17.0,Defensive rebound by C. Capela,,48,62
221,2,2:14.0,J. Harden misses 2-pt jump shot from 9 ft,,48,62
222,2,2:13.0,Offensive rebound by J. Harden,,48,62
223,2,2:11.0,Personal foul by K. Leonard (drawn by T. Ariza),,48,62
224,2,2:11.0,T. Ariza makes free throw 1 of 2,,49,62
225,2,2:11.0,,M. Ginóbili enters the game for D. Green,49,62
226,2,2:11.0,T. Ariza misses free throw 2 of 2,,49,62
227,2,2:10.0,,Defensive rebound by K. Anderson,49,62
228,2,1:51.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),49,64
229,2,1:48.0,Turnover by J. Harden (bad pass),,49,64
230,2,1:45.0,,K. Leonard makes 2-pt jump shot from 10 ft (assist by T. Parker),49,66
231,2,1:21.0,J. Harden misses 3-pt jump shot from 22 ft,,49,66
232,2,1:20.0,,Defensive rebound by Team,49,66
233,2,1:20.0,Loose ball foul by C. Capela (drawn by K. Anderson),,49,66
234,2,1:20.0,,K. Anderson misses free throw 1 of 2,49,66
235,2,1:20.0,,Offensive rebound by Team,49,66
236,2,1:20.0,,K. Anderson makes free throw 2 of 2,49,67
237,2,1:03.0,Turnover by C. Capela (lost ball),,49,67
238,2,0:40.0,,K. Leonard misses 2-pt jump shot from 11 ft,49,67
239,2,0:40.0,,Offensive rebound by L. Aldridge,49,67
240,2,0:40.0,,L. Aldridge makes 2-pt layup at rim,49,69
241,2,0:27.0,C. Capela misses 2-pt jump shot from 7 ft,,49,69
242,2,0:26.0,Offensive rebound by P. Beverley,,49,69
243,2,0:26.0,C. Capela misses 2-pt hook shot from 8 ft,,49,69
244,2,0:26.0,Offensive rebound by Team,,49,69
245,2,0:18.0,P. Beverley misses 3-pt jump shot from 22 ft,,49,69
246,2,0:18.0,Offensive rebound by C. Capela,,49,69
247,2,0:18.0,Personal foul by K. Anderson (drawn by C. Capela),,49,69
248,2,0:18.0,C. Capela misses free throw 1 of 2,,49,69
249,2,0:18.0,Offensive rebound by Team,,49,69
250,2,0:18.0,,P. Mills enters the game for T. Parker,49,69
251,2,0:18.0,,D. Green enters the game for K. Anderson,49,69
252,2,0:18.0,C. Capela misses free throw 2 of 2,,49,69
253,2,0:17.0,,Defensive rebound by P. Mills,49,69
254,2,0:01.0,,Turnover by K. Leonard (lost ball; steal by T. Ariza),49,69
255,3,11:48.0,,T. Parker misses 2-pt layup from 1 ft,49,69
256,3,11:47.0,Defensive rebound by J. Harden,,49,69
257,3,11:34.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Harden),,52,69
258,3,11:23.0,,Shooting foul by D. Howard (drawn by L. Aldridge),52,69
259,3,11:23.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by T. Parker),52,71
260,3,11:23.0,,L. Aldridge makes free throw 1 of 1,52,72
261,3,11:01.0,C. Brewer misses 3-pt jump shot from 22 ft,,52,72
262,3,10:59.0,,Defensive rebound by L. Aldridge,52,72
263,3,10:48.0,,K. Leonard misses 2-pt jump shot from 7 ft,52,72
264,3,10:47.0,Defensive rebound by D. Howard,,52,72
265,3,10:42.0,Turnover by C. Brewer (bad pass; steal by K. Leonard),,52,72
266,3,10:38.0,,T. Parker makes 2-pt layup at rim (assist by D. Green),52,74
267,3,10:31.0,Turnover by D. Howard (3 sec),,52,74
268,3,10:19.0,,K. Anderson makes 2-pt jump shot from 17 ft (assist by T. Parker),52,76
269,3,10:18.0,Houston full timeout,,52,76
270,3,10:06.0,J. Harden makes 3-pt jump shot from 24 ft,,55,76
271,3,9:54.0,,Personal foul by T. Ariza (drawn by L. Aldridge),55,76
272,3,9:47.0,,T. Parker misses 2-pt jump shot from 7 ft,55,76
273,3,9:46.0,Defensive rebound by D. Howard,,55,76
274,3,9:40.0,J. Harden misses 3-pt jump shot from 24 ft,,55,76
275,3,9:38.0,,Defensive rebound by L. Aldridge,55,76
276,3,9:34.0,,Turnover by K. Anderson (discontinued dribble),55,76
277,3,9:25.0,Offensive foul by C. Brewer (drawn by K. Anderson),,55,76
278,3,9:25.0,Turnover by C. Brewer (offensive foul),,55,76
279,3,9:08.0,,K. Anderson misses 2-pt layup from 2 ft (block by J. Harden),55,76
280,3,9:06.0,,Offensive rebound by L. Aldridge,55,76
281,3,9:06.0,,L. Aldridge makes 2-pt layup from 1 ft,55,78
282,3,8:54.0,Shooting foul by L. Aldridge (drawn by D. Howard),,55,78
283,3,8:54.0,D. Howard makes free throw 1 of 2,,56,78
284,3,8:54.0,M. Thornton enters the game for C. Brewer,,56,78
285,3,8:54.0,D. Howard makes free throw 2 of 2,,57,78
286,3,8:34.0,,K. Anderson misses 2-pt layup at rim (block by M. Thornton),57,78
287,3,8:31.0,Defensive rebound by M. Thornton,,57,78
288,3,8:26.0,D. Howard misses 2-pt dunk at rim,,57,78
289,3,8:25.0,,Defensive rebound by K. Anderson,57,78
290,3,8:18.0,,T. Parker makes 2-pt layup from 1 ft,57,80
291,3,7:56.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by M. Thornton),,60,80
292,3,7:34.0,,K. Anderson makes 2-pt jump shot from 7 ft (assist by K. Leonard),60,82
293,3,7:26.0,,M. Ginóbili enters the game for D. Green,60,82
294,3,7:19.0,D. Howard misses 2-pt jump shot from 5 ft,,60,82
295,3,7:18.0,,Defensive rebound by T. Parker,60,82
296,3,7:08.0,,K. Leonard makes 2-pt jump shot from 17 ft,60,84
297,3,7:00.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,60,84
298,3,7:00.0,J. Harden makes free throw 1 of 2,,61,84
299,3,7:00.0,J. Harden makes free throw 2 of 2,,62,84
300,3,6:42.0,,Turnover by M. Ginóbili (bad pass),62,84
301,3,6:29.0,J. Harden misses 2-pt jump shot from 14 ft,,62,84
302,3,6:28.0,,Defensive rebound by L. Aldridge,62,84
303,3,6:12.0,,L. Aldridge misses 2-pt layup from 1 ft,62,84
304,3,6:11.0,Defensive rebound by T. Ariza,,62,84
305,3,5:57.0,Shooting foul by L. Aldridge (drawn by T. Ariza),,62,84
306,3,5:57.0,T. Ariza misses free throw 1 of 2,,62,84
307,3,5:57.0,Offensive rebound by Team,,62,84
308,3,5:57.0,T. Ariza makes free throw 2 of 2,,63,84
309,3,5:42.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by L. Aldridge),63,86
310,3,5:30.0,M. Thornton misses 2-pt jump shot from 17 ft,,63,86
311,3,5:29.0,Offensive rebound by D. Howard,,63,86
312,3,5:23.0,J. Harden makes 2-pt layup at rim,,65,86
313,3,5:09.0,,T. Parker misses 2-pt jump shot from 6 ft,65,86
314,3,5:08.0,,Offensive rebound by L. Aldridge,65,86
315,3,5:08.0,,L. Aldridge makes 2-pt dunk at rim,65,88
316,3,5:01.0,,P. Mills enters the game for T. Parker,65,88
317,3,4:52.0,M. Thornton misses 3-pt jump shot from 25 ft,,65,88
318,3,4:51.0,,Defensive rebound by K. Anderson,65,88
319,3,4:39.0,,Turnover by L. Aldridge (lost ball),65,88
320,3,4:39.0,C. Capela enters the game for D. Howard,,65,88
321,3,4:27.0,Turnover by J. Harden (lost ball; steal by M. Ginóbili),,65,88
322,3,4:21.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),65,91
323,3,3:55.0,M. Thornton misses 2-pt jump shot from 17 ft,,65,91
324,3,3:54.0,,Defensive rebound by M. Ginóbili,65,91
325,3,3:44.0,,L. Aldridge misses 2-pt jump shot from 8 ft (block by C. Capela),65,91
326,3,3:42.0,,Offensive rebound by L. Aldridge,65,91
327,3,3:42.0,,L. Aldridge makes 2-pt jump shot from 7 ft,65,93
328,3,3:34.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,65,93
329,3,3:34.0,J. Harden makes free throw 1 of 3,,66,93
330,3,3:34.0,J. Harden makes free throw 2 of 3,,67,93
331,3,3:34.0,J. Smith enters the game for T. Ariza,,67,93
332,3,3:34.0,,D. West enters the game for K. Anderson,67,93
333,3,3:34.0,T. Lawson enters the game for P. Beverley,,67,93
334,3,3:34.0,J. Harden makes free throw 3 of 3,,68,93
335,3,3:27.0,,Personal foul by C. Capela (drawn by M. Ginóbili),68,93
336,3,3:27.0,J. Terry enters the game for J. Harden,,68,93
337,3,3:27.0,,D. Green enters the game for K. Leonard,68,93
338,3,3:16.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by P. Mills),68,95
339,3,2:56.0,T. Lawson misses 2-pt jump shot from 16 ft,,68,95
340,3,2:54.0,Offensive rebound by M. Thornton,,68,95
341,3,2:52.0,M. Thornton misses 2-pt jump shot from 10 ft (block by D. Green),,68,95
342,3,2:50.0,,Defensive rebound by M. Ginóbili,68,95
343,3,2:35.0,,D. Green makes 3-pt jump shot from 26 ft (assist by L. Aldridge),68,98
344,3,2:17.0,Personal foul by L. Aldridge (drawn by C. Capela),,68,98
345,3,2:17.0,,San Antonio full timeout,68,98
346,3,2:17.0,,B. Marjanović enters the game for L. Aldridge,68,98
347,3,2:17.0,C. Capela misses free throw 1 of 2,,68,98
348,3,2:17.0,Offensive rebound by Team,,68,98
349,3,2:17.0,C. Capela misses free throw 2 of 2,,68,98
350,3,2:17.0,,Defensive rebound by D. West,68,98
351,3,2:04.0,,Personal foul by C. Capela (drawn by B. Marjanović),68,98
352,3,1:59.0,,M. Ginóbili misses 2-pt jump shot from 5 ft,68,98
353,3,1:58.0,Defensive rebound by J. Smith,,68,98
354,3,1:53.0,C. Capela makes 2-pt dunk at rim (assist by J. Terry),,70,98
355,3,1:41.0,,Turnover by P. Mills (bad pass; steal by J. Smith),70,98
356,3,1:33.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Lawson),,73,98
357,3,1:11.0,,P. Mills misses 2-pt jump shot from 18 ft,73,98
358,3,1:10.0,,Offensive rebound by B. Marjanović,73,98
359,3,1:07.0,,B. Marjanović misses 2-pt dunk at rim (block by C. Capela),73,98
360,3,1:05.0,Defensive rebound by J. Smith,,73,98
361,3,1:00.0,J. Terry misses 3-pt jump shot from 25 ft,,73,98
362,3,1:00.0,,Defensive rebound by D. Green,73,98
363,3,0:48.0,,M. Ginóbili makes 2-pt layup at rim (assist by D. West),73,100
364,3,0:38.0,J. Smith misses 3-pt jump shot from 24 ft,,73,100
365,3,0:37.0,,Defensive rebound by M. Ginóbili,73,100
366,3,0:34.0,,Turnover by M. Ginóbili (bad pass),73,100
367,3,0:24.0,J. Terry misses 3-pt jump shot from 23 ft,,73,100
368,3,0:23.0,,Defensive rebound by P. Mills,73,100
369,3,0:01.0,,D. West makes 2-pt jump shot from 8 ft (assist by P. Mills),73,102
370,4,11:38.0,C. Capela misses 2-pt hook shot from 8 ft,,73,102
371,4,11:37.0,,Defensive rebound by B. Marjanović,73,102
372,4,11:21.0,,Personal foul by J. Terry (drawn by D. Green),73,102
373,4,11:12.0,,Shooting foul by C. Capela (drawn by B. Marjanović),73,102
374,4,11:12.0,,B. Marjanović makes free throw 1 of 2,73,103
375,4,11:12.0,T. Jones enters the game for C. Capela,,73,103
376,4,11:12.0,,B. Marjanović misses free throw 2 of 2,73,103
377,4,11:12.0,Defensive rebound by T. Jones,,73,103
378,4,10:56.0,J. Terry makes 3-pt jump shot from 23 ft (assist by M. Thornton),,76,103
379,4,10:40.0,,Shooting foul by M. Thornton (drawn by J. Simmons),76,103
380,4,10:40.0,,J. Simmons makes free throw 1 of 2,76,104
381,4,10:40.0,,J. Simmons makes free throw 2 of 2,76,105
382,4,10:25.0,T. Jones misses 2-pt jump shot from 8 ft,,76,105
383,4,10:24.0,,Defensive rebound by B. Marjanović,76,105
384,4,10:18.0,,Turnover by J. Simmons (traveling),76,105
385,4,10:11.0,Shooting foul by B. Marjanović (drawn by M. Thornton),,76,105
386,4,10:11.0,M. Thornton makes free throw 1 of 2,,77,105
387,4,10:11.0,M. Thornton makes free throw 2 of 2,,78,105
388,4,9:59.0,,Turnover by D. West (bad pass; steal by T. Jones),78,105
389,4,9:52.0,T. Jones misses 2-pt jump shot from 6 ft,,78,105
390,4,9:51.0,,Defensive rebound by B. Marjanović,78,105
