,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
78,1,2:56.0,A. Rivers makes 2-pt layup from 1 ft (assist by C. Paul),,15,11
79,1,2:37.0,,T. Sefolosha makes 2-pt jump shot from 18 ft,15,13
80,1,2:26.0,LA Clippers full timeout,,15,13
81,1,2:26.0,,A. Horford enters the game for P. Millsap,15,13
82,1,2:26.0,,M. Scott enters the game for T. Splitter,15,13
83,1,2:26.0,P. Prigioni enters the game for C. Paul,,15,13
84,1,2:15.0,W. Johnson misses 2-pt jump shot from 21 ft,,15,13
85,1,2:13.0,,Defensive rebound by A. Horford,15,13
86,1,2:03.0,,D. Schröder makes 2-pt jump shot from 20 ft,15,15
87,1,1:47.0,A. Rivers misses 2-pt jump shot from 7 ft,,15,15
88,1,1:45.0,,Defensive rebound by M. Scott,15,15
89,1,1:37.0,,M. Scott misses 2-pt layup from 2 ft (block by D. Jordan),15,15
90,1,1:37.0,,Offensive rebound by Team,15,15
91,1,1:37.0,C. Aldrich enters the game for D. Jordan,,15,15
92,1,1:32.0,,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),15,17
93,1,1:07.0,J. Crawford misses 2-pt jump shot from 20 ft,,15,17
94,1,1:06.0,,Defensive rebound by D. Schröder,15,17
95,1,0:57.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),15,20
96,1,0:37.0,A. Rivers misses 3-pt jump shot from 25 ft,,15,20
97,1,0:35.0,,Defensive rebound by A. Horford,15,20
98,1,0:30.0,,D. Schröder makes 3-pt jump shot from 26 ft,15,23
99,1,0:11.0,J. Crawford makes 2-pt jump shot from 3 ft,,17,23
100,1,0:01.0,,Turnover by D. Schröder (bad pass; steal by W. Johnson),17,23
101,2,11:45.0,,D. Schröder misses 2-pt layup from 1 ft (block by C. Aldrich),17,23
102,2,11:43.0,Defensive rebound by W. Johnson,,17,23
103,2,11:28.0,C. Aldrich misses 2-pt hook shot from 5 ft,,17,23
104,2,11:26.0,,Defensive rebound by T. Hardaway,17,23
105,2,11:15.0,,Turnover by T. Sefolosha (bad pass),17,23
106,2,11:05.0,Turnover by W. Johnson (bad pass; steal by T. Sefolosha),,17,23
107,2,10:57.0,,Turnover by T. Sefolosha (bad pass; steal by W. Johnson),17,23
108,2,10:45.0,J. Crawford makes 2-pt jump shot from 17 ft,,19,23
109,2,10:23.0,,A. Horford makes 2-pt jump shot from 15 ft (assist by D. Schröder),19,25
110,2,10:03.0,J. Crawford misses 2-pt jump shot from 2 ft,,19,25
111,2,10:01.0,Offensive rebound by C. Aldrich,,19,25
112,2,10:01.0,C. Aldrich misses 2-pt layup at rim,,19,25
113,2,10:00.0,,Defensive rebound by M. Scott,19,25
114,2,10:00.0,,Turnover by D. Schröder (lost ball),19,25
115,2,9:53.0,A. Rivers makes 2-pt layup from 1 ft,,21,25
116,2,9:42.0,,D. Schröder makes 2-pt jump shot from 17 ft,21,27
117,2,9:18.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,24,27
118,2,9:08.0,,Shooting foul by W. Johnson (drawn by M. Scott),24,27
119,2,9:08.0,,M. Scott misses free throw 1 of 2,24,27
120,2,9:08.0,,Offensive rebound by Team,24,27
121,2,9:08.0,,M. Scott makes free throw 2 of 2,24,28
122,2,8:53.0,J. Crawford misses 2-pt jump shot from 19 ft,,24,28
123,2,8:52.0,,Defensive rebound by D. Schröder,24,28
124,2,8:44.0,,T. Hardaway misses 3-pt jump shot from 24 ft,24,28
125,2,8:42.0,Defensive rebound by W. Johnson,,24,28
126,2,8:32.0,Turnover by C. Aldrich (3 sec),,24,28
127,2,8:32.0,Official timeout,,24,28
128,2,8:32.0,,K. Korver enters the game for T. Sefolosha,24,28
129,2,8:22.0,,Turnover by K. Korver (bad pass; steal by W. Johnson),24,28
130,2,8:04.0,A. Rivers misses 2-pt hook shot from 4 ft,,24,28
131,2,8:00.0,,Defensive rebound by M. Scott,24,28
132,2,7:53.0,,D. Schröder misses 2-pt jump shot from 18 ft,24,28
133,2,7:51.0,Defensive rebound by W. Johnson,,24,28
134,2,7:39.0,J. Crawford makes 2-pt layup from 2 ft (assist by C. Aldrich),,26,28
135,2,7:19.0,,D. Schröder misses 2-pt jump shot from 7 ft,26,28
136,2,7:17.0,Defensive rebound by J. Crawford,,26,28
137,2,7:07.0,W. Johnson makes 3-pt jump shot from 22 ft (assist by P. Prigioni),,29,28
138,2,7:06.0,,Atlanta full timeout,29,28
139,2,7:06.0,,J. Teague enters the game for A. Horford,29,28
140,2,7:06.0,,T. Splitter enters the game for D. Schröder,29,28
141,2,7:06.0,,K. Bazemore enters the game for M. Scott,29,28
142,2,7:06.0,,P. Millsap enters the game for T. Hardaway,29,28
143,2,6:55.0,,Personal foul by P. Prigioni (drawn by J. Teague),29,28
144,2,6:42.0,,K. Bazemore misses 2-pt layup at rim (block by C. Aldrich),29,28
145,2,6:38.0,Defensive rebound by A. Rivers,,29,28
146,2,6:29.0,J. Crawford makes 2-pt jump shot from 15 ft,,31,28
147,2,6:20.0,,Turnover by K. Bazemore (bad pass; steal by W. Johnson),31,28
148,2,6:17.0,W. Johnson makes 2-pt dunk at rim,,33,28
149,2,6:02.0,,K. Bazemore misses 2-pt layup from 1 ft,33,28
150,2,6:00.0,,Offensive rebound by T. Splitter,33,28
151,2,6:00.0,,T. Splitter makes 2-pt layup at rim,33,30
152,2,5:44.0,Turnover by J. Crawford (bad pass; steal by J. Teague),,33,30
153,2,5:43.0,,Personal foul by P. Prigioni (drawn by J. Teague),33,30
154,2,5:43.0,J. Redick enters the game for W. Johnson,,33,30
155,2,5:43.0,C. Paul enters the game for A. Rivers,,33,30
156,2,5:43.0,D. Jordan enters the game for P. Prigioni,,33,30
157,2,5:43.0,P. Pierce enters the game for C. Aldrich,,33,30
158,2,5:25.0,,P. Millsap makes 2-pt jump shot from 11 ft,33,32
159,2,5:08.0,Turnover by J. Crawford (lost ball; steal by K. Bazemore),,33,32
160,2,5:00.0,,K. Bazemore misses 2-pt jump shot from 19 ft,33,32
161,2,4:59.0,Defensive rebound by C. Paul,,33,32
162,2,4:41.0,P. Pierce makes 2-pt jump shot from 15 ft (assist by C. Paul),,35,32
163,2,4:22.0,,T. Splitter misses 2-pt layup from 3 ft,35,32
164,2,4:21.0,Defensive rebound by D. Jordan,,35,32
165,2,4:14.0,Personal foul by J. Teague (drawn by P. Pierce),,35,32
166,2,4:14.0,L. Mbah a Moute enters the game for J. Crawford,,35,32
167,2,4:14.0,LA Clippers full timeout,,35,32
168,2,4:06.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,37,32
169,2,3:51.0,,P. Millsap makes 2-pt layup from 1 ft,37,34
170,2,3:51.0,Violation by D. Jordan (def goaltending),,37,34
171,2,3:51.0,Technical foul by D. Jordan,,37,34
172,2,3:51.0,,K. Korver makes technical free throw,37,35
173,2,3:51.0,,A. Horford enters the game for T. Splitter,37,35
174,2,3:42.0,Shooting foul by K. Bazemore (drawn by D. Jordan),,37,35
175,2,3:42.0,D. Jordan misses free throw 1 of 2,,37,35
176,2,3:42.0,Offensive rebound by Team,,37,35
177,2,3:42.0,D. Jordan misses free throw 2 of 2,,37,35
178,2,3:40.0,,Defensive rebound by K. Bazemore,37,35
179,2,3:24.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Millsap),37,38
180,2,3:07.0,J. Redick misses 3-pt jump shot from 24 ft,,37,38
181,2,3:05.0,,Defensive rebound by P. Millsap,37,38
182,2,2:56.0,,J. Teague misses 2-pt jump shot from 18 ft,37,38
183,2,2:54.0,Defensive rebound by C. Paul,,37,38
184,2,2:45.0,Shooting foul by K. Bazemore (drawn by J. Redick),,37,38
185,2,2:45.0,J. Redick makes free throw 1 of 2,,38,38
186,2,2:45.0,,T. Sefolosha enters the game for K. Bazemore,38,38
187,2,2:45.0,J. Redick makes free throw 2 of 2,,39,38
188,2,2:21.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,39,38
189,2,2:20.0,Defensive rebound by D. Jordan,,39,38
190,2,2:11.0,C. Paul misses 3-pt jump shot from 24 ft,,39,38
191,2,2:09.0,Offensive rebound by L. Mbah a Moute,,39,38
192,2,2:09.0,Shooting foul by P. Millsap (drawn by L. Mbah a Moute),,39,38
193,2,2:09.0,L. Mbah a Moute misses free throw 1 of 2,,39,38
194,2,2:09.0,Offensive rebound by Team,,39,38
195,2,2:09.0,L. Mbah a Moute makes free throw 2 of 2,,40,38
196,2,1:54.0,,Turnover by P. Millsap (lost ball; steal by L. Mbah a Moute),40,38
197,2,1:49.0,Turnover by L. Mbah a Moute (bad pass; steal by A. Horford),,40,38
198,2,1:42.0,,P. Millsap misses 3-pt jump shot from 23 ft,40,38
199,2,1:41.0,Defensive rebound by D. Jordan,,40,38
200,2,1:36.0,C. Paul makes 2-pt jump shot from 17 ft,,42,38
201,2,1:15.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by J. Teague),42,40
202,2,1:05.0,Personal take foul by T. Sefolosha (drawn by D. Jordan),,42,40
203,2,1:05.0,D. Jordan makes free throw 1 of 2,,43,40
204,2,1:05.0,D. Jordan misses free throw 2 of 2,,43,40
205,2,1:04.0,,Defensive rebound by T. Sefolosha,43,40
206,2,0:45.0,,J. Teague makes 2-pt layup from 2 ft,43,42
207,2,0:36.0,C. Paul misses 2-pt layup from 1 ft,,43,42
208,2,0:35.0,Offensive rebound by L. Mbah a Moute,,43,42
209,2,0:35.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,43,42
210,2,0:33.0,,Defensive rebound by K. Korver,43,42
211,2,0:29.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by A. Horford),43,45
212,2,0:27.0,LA Clippers full timeout,,43,45
213,2,0:27.0,W. Johnson enters the game for L. Mbah a Moute,,43,45
214,2,0:27.0,J. Crawford enters the game for D. Jordan,,43,45
215,2,0:27.0,,D. Schröder enters the game for K. Korver,43,45
216,2,0:06.0,C. Paul misses 2-pt jump shot from 7 ft,,43,45
217,2,0:05.0,,Defensive rebound by P. Millsap,43,45
218,3,11:37.0,,P. Millsap misses 2-pt jump shot from 4 ft,43,45
219,3,11:36.0,,Offensive rebound by P. Millsap,43,45
220,3,11:30.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by P. Millsap),43,48
221,3,11:16.0,J. Redick misses 3-pt jump shot from 23 ft,,43,48
222,3,11:14.0,Offensive rebound by L. Mbah a Moute,,43,48
223,3,11:10.0,J. Redick makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),,46,48
224,3,11:02.0,,Turnover by A. Horford (bad pass),46,48
225,3,10:53.0,Turnover by L. Mbah a Moute (bad pass),,46,48
226,3,10:39.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by A. Horford),46,50
227,3,10:19.0,P. Pierce misses 3-pt jump shot from 25 ft,,46,50
228,3,10:17.0,Offensive rebound by Team,,46,50
229,3,10:14.0,P. Pierce misses 3-pt jump shot from 24 ft,,46,50
230,3,10:12.0,,Defensive rebound by K. Bazemore,46,50
231,3,10:05.0,,A. Horford misses 3-pt jump shot from 24 ft,46,50
232,3,10:04.0,Defensive rebound by C. Paul,,46,50
233,3,9:48.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,49,50
234,3,9:31.0,,K. Bazemore makes 2-pt layup from 1 ft,49,52
235,3,9:23.0,Turnover by C. Paul (lost ball; steal by J. Teague),,49,52
236,3,9:19.0,,Shooting foul by D. Jordan (drawn by K. Bazemore),49,52
237,3,9:19.0,,K. Bazemore misses free throw 1 of 2,49,52
238,3,9:19.0,,Offensive rebound by Team,49,52
239,3,9:19.0,,K. Bazemore makes free throw 2 of 2,49,53
240,3,9:04.0,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),,51,53
241,3,8:53.0,,Personal foul by J. Redick (drawn by P. Millsap),51,53
242,3,8:47.0,,Turnover by J. Teague (bad pass; steal by C. Paul),51,53
243,3,8:40.0,P. Pierce misses 2-pt layup from 1 ft (block by P. Millsap),,51,53
244,3,8:38.0,,Defensive rebound by A. Horford,51,53
245,3,8:34.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),51,56
246,3,8:18.0,C. Paul misses 3-pt jump shot from 24 ft,,51,56
247,3,8:16.0,,Defensive rebound by K. Bazemore,51,56
248,3,8:02.0,,K. Bazemore misses 3-pt jump shot from 23 ft,51,56
249,3,8:01.0,,Offensive rebound by P. Millsap,51,56
250,3,7:56.0,,A. Horford misses 3-pt jump shot from 24 ft,51,56
251,3,7:56.0,Defensive rebound by D. Jordan,,51,56
252,3,7:56.0,LA Clippers full timeout,,51,56
253,3,7:41.0,J. Redick misses 2-pt jump shot from 20 ft,,51,56
254,3,7:41.0,,Defensive rebound by Team,51,56
255,3,7:26.0,,K. Bazemore misses 2-pt layup at rim,51,56
256,3,7:25.0,,Offensive rebound by A. Horford,51,56
257,3,7:21.0,,P. Millsap makes 2-pt jump shot from 7 ft (assist by K. Korver),51,58
258,3,7:07.0,Def 3 sec tech foul by A. Horford,,51,58
259,3,7:07.0,C. Paul makes technical free throw,,52,58
260,3,7:07.0,,T. Sefolosha enters the game for K. Bazemore,52,58
261,3,7:07.0,W. Johnson enters the game for P. Pierce,,52,58
262,3,6:52.0,W. Johnson misses 3-pt jump shot from 24 ft,,52,58
263,3,6:52.0,Offensive rebound by Team,,52,58
264,3,6:52.0,Turnover by Team (shot clock),,52,58
265,3,6:40.0,,Def 3 sec tech foul by D. Jordan,52,58
266,3,6:40.0,,K. Korver makes technical free throw,52,59
267,3,6:36.0,,Turnover by J. Teague (bad pass; steal by C. Paul),52,59
268,3,6:32.0,,T. Splitter enters the game for A. Horford,52,59
269,3,6:24.0,C. Paul makes 2-pt jump shot from 19 ft,,54,59
270,3,6:11.0,,J. Teague makes 2-pt layup from 2 ft (assist by P. Millsap),54,61
271,3,6:00.0,W. Johnson misses 2-pt layup from 2 ft (block by P. Millsap),,54,61
272,3,5:58.0,,Defensive rebound by J. Teague,54,61
273,3,5:51.0,,Turnover by P. Millsap (bad pass; steal by W. Johnson),54,61
274,3,5:44.0,W. Johnson misses 3-pt jump shot from 24 ft,,54,61
275,3,5:42.0,,Defensive rebound by P. Millsap,54,61
276,3,5:26.0,,J. Teague makes 2-pt layup from 1 ft (assist by P. Millsap),54,63
277,3,5:08.0,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by C. Paul),,56,63
278,3,4:50.0,,Turnover by T. Sefolosha (lost ball; steal by J. Redick),56,63
279,3,4:38.0,C. Paul makes 2-pt jump shot from 16 ft,,58,63
280,3,4:11.0,,T. Sefolosha misses 2-pt layup at rim,58,63
281,3,4:11.0,,Offensive rebound by P. Millsap,58,63
282,3,4:11.0,,Turnover by Team (shot clock),58,63
283,3,4:11.0,,K. Bazemore enters the game for K. Korver,58,63
284,3,4:11.0,,D. Schröder enters the game for J. Teague,58,63
285,3,4:11.0,J. Crawford enters the game for J. Redick,,58,63
286,3,3:57.0,L. Mbah a Moute misses 2-pt jump shot from 18 ft,,58,63
287,3,3:55.0,,Defensive rebound by T. Sefolosha,58,63
288,3,3:35.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by K. Bazemore),58,66
289,3,3:15.0,Personal foul by P. Millsap (drawn by L. Mbah a Moute),,58,66
290,3,3:15.0,A. Rivers enters the game for L. Mbah a Moute,,58,66
291,3,3:15.0,,M. Scott enters the game for P. Millsap,58,66
292,3,3:07.0,J. Crawford misses 2-pt jump shot from 20 ft,,58,66
293,3,3:06.0,,Defensive rebound by K. Bazemore,58,66
294,3,2:59.0,,T. Splitter misses 2-pt layup from 1 ft (block by W. Johnson),58,66
295,3,2:58.0,,Offensive rebound by Team,58,66
296,3,2:58.0,,Atlanta full timeout,58,66
297,3,2:46.0,,T. Sefolosha misses 2-pt jump shot from 22 ft,58,66
298,3,2:44.0,,Offensive rebound by M. Scott,58,66
299,3,2:35.0,,D. Schröder misses 3-pt jump shot from 23 ft,58,66
300,3,2:34.0,Defensive rebound by D. Jordan,,58,66
301,3,2:17.0,Personal foul by D. Schröder (drawn by C. Paul),,58,66
302,3,2:17.0,,A. Horford enters the game for T. Splitter,58,66
303,3,2:08.0,C. Paul makes 2-pt jump shot from 7 ft,,60,66
304,3,1:40.0,,A. Horford misses 2-pt jump shot from 18 ft,60,66
305,3,1:39.0,Defensive rebound by Team,,60,66
306,3,1:39.0,P. Prigioni enters the game for C. Paul,,60,66
307,3,1:19.0,J. Crawford misses 2-pt jump shot from 11 ft,,60,66
308,3,1:18.0,,Defensive rebound by M. Scott,60,66
309,3,1:10.0,,M. Scott misses 3-pt jump shot from 24 ft,60,66
310,3,1:08.0,,Offensive rebound by A. Horford,60,66
311,3,1:07.0,,Turnover by K. Bazemore (step out of bounds),60,66
312,3,1:05.0,Personal take foul by M. Scott (drawn by D. Jordan),,60,66
313,3,1:05.0,C. Aldrich enters the game for D. Jordan,,60,66
314,3,0:56.0,A. Rivers misses 2-pt jump shot from 21 ft,,60,66
315,3,0:55.0,,Defensive rebound by T. Sefolosha,60,66
316,3,0:50.0,,Turnover by D. Schröder (bad pass; steal by W. Johnson),60,66
317,3,0:35.0,A. Rivers makes 2-pt layup at rim (assist by J. Crawford),,62,66
318,3,0:28.0,,Personal foul by A. Rivers (drawn by D. Schröder),62,66
319,3,0:19.0,,Turnover by A. Horford (lost ball; steal by A. Rivers),62,66
320,3,0:15.0,J. Crawford makes 2-pt layup from 1 ft (assist by A. Rivers),,64,66
321,3,0:03.0,,K. Bazemore misses 3-pt jump shot from 24 ft,64,66
322,3,0:01.0,Defensive rebound by P. Prigioni,,64,66
323,4,11:43.0,W. Johnson misses 3-pt jump shot from 24 ft,,64,66
324,4,11:41.0,,Defensive rebound by D. Schröder,64,66
325,4,11:36.0,,D. Schröder misses 2-pt jump shot from 9 ft,64,66
326,4,11:35.0,Defensive rebound by C. Aldrich,,64,66
327,4,11:22.0,C. Aldrich misses 2-pt hook shot from 6 ft,,64,66
328,4,11:21.0,,Defensive rebound by D. Schröder,64,66
329,4,11:08.0,,A. Horford misses 2-pt jump shot from 19 ft,64,66
330,4,11:06.0,Defensive rebound by A. Rivers,,64,66
331,4,10:53.0,W. Johnson misses 3-pt jump shot from 23 ft,,64,66
332,4,10:51.0,Offensive rebound by C. Aldrich,,64,66
333,4,10:47.0,Turnover by W. Johnson (bad pass),,64,66
334,4,10:32.0,,Turnover by D. Schröder (bad pass; steal by A. Rivers),64,66
335,4,10:19.0,J. Crawford makes 2-pt hook shot from 5 ft,,66,66
336,4,9:57.0,,Shooting foul by C. Aldrich (drawn by A. Horford),66,66
337,4,9:57.0,,A. Horford makes free throw 1 of 2,66,67
338,4,9:57.0,,A. Horford misses free throw 2 of 2,66,67
339,4,9:56.0,Defensive rebound by C. Aldrich,,66,67
340,4,9:38.0,A. Rivers makes 2-pt layup from 2 ft,,68,67
341,4,9:16.0,,A. Horford makes 2-pt layup from 3 ft (assist by M. Scott),68,69
342,4,9:16.0,,Shooting foul by C. Aldrich (drawn by A. Horford),68,69
343,4,9:16.0,,A. Horford misses free throw 1 of 1,68,69
344,4,9:15.0,Defensive rebound by A. Rivers,,68,69
345,4,9:01.0,Shooting foul by T. Sefolosha (drawn by C. Aldrich),,68,69
346,4,9:01.0,C. Aldrich makes free throw 1 of 2,,69,69
347,4,9:01.0,,P. Millsap enters the game for A. Horford,69,69
348,4,9:01.0,C. Aldrich misses free throw 2 of 2,,69,69
349,4,9:00.0,,Defensive rebound by T. Hardaway,69,69
350,4,8:48.0,,D. Schröder misses 2-pt layup from 1 ft,69,69
351,4,8:46.0,Defensive rebound by A. Rivers,,69,69
352,4,8:32.0,C. Aldrich makes 2-pt layup at rim (assist by J. Crawford),,71,69
353,4,8:13.0,,T. Sefolosha misses 3-pt jump shot from 22 ft,71,69
354,4,8:12.0,Defensive rebound by Team,,71,69
355,4,8:12.0,Official timeout,,71,69
356,4,8:12.0,,K. Bazemore enters the game for T. Sefolosha,71,69
357,4,8:12.0,,K. Korver enters the game for D. Schröder,71,69
358,4,8:12.0,,J. Teague enters the game for M. Scott,71,69
359,4,8:12.0,,A. Horford enters the game for T. Hardaway,71,69
360,4,7:53.0,W. Johnson misses 3-pt jump shot from 23 ft,,71,69
361,4,7:51.0,,Defensive rebound by K. Bazemore,71,69
362,4,7:33.0,,Turnover by K. Bazemore (lost ball; steal by P. Prigioni),71,69
363,4,7:12.0,P. Prigioni misses 3-pt jump shot from 24 ft,,71,69
364,4,7:11.0,,Defensive rebound by Team,71,69
365,4,7:11.0,C. Paul enters the game for P. Prigioni,,71,69
366,4,7:11.0,D. Jordan enters the game for C. Aldrich,,71,69
367,4,7:00.0,Offensive charge foul by J. Teague (drawn by C. Paul),,71,69
368,4,7:00.0,,Turnover by J. Teague (offensive foul),71,69
369,4,7:00.0,Inbound foul by A. Horford,,71,69
370,4,7:00.0,D. Jordan misses free throw 1 of 2,,71,69
371,4,7:00.0,Offensive rebound by Team,,71,69
372,4,7:00.0,D. Jordan makes free throw 2 of 2,,72,69
373,4,6:41.0,,Turnover by K. Bazemore (bad pass; steal by C. Paul),72,69
374,4,6:33.0,C. Paul misses 2-pt jump shot from 19 ft,,72,69
375,4,6:30.0,,Defensive rebound by K. Korver,72,69
376,4,6:25.0,,Turnover by K. Bazemore (bad pass; steal by J. Crawford),72,69
377,4,6:04.0,A. Rivers misses 3-pt jump shot from 25 ft,,72,69
378,4,6:03.0,Offensive rebound by D. Jordan,,72,69
379,4,6:03.0,D. Jordan misses 2-pt layup from 1 ft,,72,69
380,4,6:03.0,,Defensive rebound by Team,72,69
381,4,6:03.0,J. Redick enters the game for A. Rivers,,72,69
382,4,5:49.0,,Personal foul by W. Johnson (drawn by P. Millsap),72,69
383,4,5:49.0,,Atlanta full timeout,72,69
384,4,5:49.0,L. Mbah a Moute enters the game for W. Johnson,,72,69
385,4,5:38.0,,P. Millsap misses 2-pt jump shot from 15 ft,72,69
386,4,5:37.0,Defensive rebound by D. Jordan,,72,69
