,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
156,2,4:35.0,,Defensive rebound by K. Love,40,39
157,2,4:22.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),40,42
158,2,3:55.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by J. Teague),,43,42
159,2,3:27.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),43,45
160,2,3:18.0,K. Bazemore misses 2-pt layup from 1 ft (block by L. James),,43,45
161,2,3:17.0,,Defensive rebound by T. Thompson,43,45
162,2,3:04.0,,Turnover by K. Irving (lost ball; steal by K. Bazemore),43,45
163,2,3:04.0,,Cleveland full timeout,43,45
164,2,3:04.0,K. Korver enters the game for K. Bazemore,,43,45
165,2,3:01.0,Turnover by A. Horford (palming),,43,45
166,2,2:51.0,,J. Smith makes 2-pt dunk at rim (assist by L. James),43,47
167,2,2:28.0,P. Millsap misses 2-pt jump shot from 7 ft,,43,47
168,2,2:26.0,Offensive rebound by A. Horford,,43,47
169,2,2:11.0,P. Millsap misses 2-pt jump shot from 4 ft,,43,47
170,2,2:11.0,,Defensive rebound by L. James,43,47
171,2,2:04.0,,K. Love misses 3-pt jump shot from 26 ft,43,47
172,2,2:02.0,Defensive rebound by A. Horford,,43,47
173,2,1:40.0,P. Millsap misses 2-pt jump shot from 8 ft,,43,47
174,2,1:39.0,,Defensive rebound by J. Smith,43,47
175,2,1:32.0,K. Bazemore enters the game for T. Sefolosha,,43,47
176,2,1:26.0,,Turnover by K. Irving (bad pass; steal by K. Bazemore),43,47
177,2,1:18.0,Turnover by K. Bazemore (lost ball; steal by T. Thompson),,43,47
178,2,1:18.0,,Personal foul by K. Bazemore,43,47
179,2,1:12.0,,L. James makes 2-pt jump shot from 19 ft (assist by K. Irving),43,49
180,2,0:55.0,P. Millsap misses 3-pt jump shot from 26 ft,,43,49
181,2,0:54.0,,Defensive rebound by K. Love,43,49
182,2,0:41.0,,K. Love misses 2-pt layup from 1 ft,43,49
183,2,0:40.0,Defensive rebound by A. Horford,,43,49
184,2,0:34.0,K. Korver misses 3-pt jump shot from 24 ft,,43,49
185,2,0:34.0,Offensive rebound by A. Horford,,43,49
186,2,0:27.0,K. Bazemore misses 3-pt jump shot from 26 ft,,43,49
187,2,0:27.0,,Defensive rebound by K. Love,43,49
188,2,0:07.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),43,51
189,2,0:04.0,Shooting foul by K. Irving (drawn by J. Teague),,43,51
190,2,0:04.0,J. Teague makes free throw 1 of 3,,44,51
191,2,0:04.0,J. Teague makes free throw 2 of 3,,45,51
192,2,0:04.0,Atlanta full timeout,,45,51
193,2,0:04.0,D. Schröder enters the game for K. Korver,,45,51
194,2,0:04.0,T. Sefolosha enters the game for K. Bazemore,,45,51
195,2,0:04.0,,M. Dellavedova enters the game for T. Thompson,45,51
196,2,0:04.0,J. Teague misses free throw 3 of 3,,45,51
197,2,0:03.0,,Defensive rebound by K. Love,45,51
198,2,0:00.0,,J. Smith misses 3-pt jump shot from 30 ft,45,51
199,2,0:00.0,,Offensive rebound by Team,45,51
200,3,11:42.0,,Turnover by J. Smith (bad pass; steal by A. Horford),45,51
201,3,11:31.0,K. Korver makes 3-pt jump shot from 27 ft (assist by J. Teague),,48,51
202,3,11:09.0,,L. James makes 2-pt layup at rim,48,53
203,3,10:54.0,A. Horford misses 2-pt jump shot from 14 ft,,48,53
204,3,10:54.0,,Defensive rebound by T. Thompson,48,53
205,3,10:46.0,,L. James makes 2-pt layup at rim,48,55
206,3,10:46.0,,Shooting foul by K. Bazemore (drawn by L. James),48,55
207,3,10:46.0,,L. James makes free throw 1 of 1,48,56
208,3,10:34.0,Shooting foul by T. Thompson (drawn by P. Millsap),,48,56
209,3,10:34.0,P. Millsap makes 2-pt jump shot from 6 ft,,50,56
210,3,10:34.0,P. Millsap makes free throw 1 of 1,,51,56
211,3,10:18.0,,K. Irving makes 2-pt jump shot from 5 ft,51,58
212,3,10:06.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,53,58
213,3,9:50.0,,K. Irving misses 3-pt jump shot from 24 ft,53,58
214,3,9:49.0,,Offensive rebound by T. Thompson,53,58
215,3,9:45.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Love),53,60
216,3,9:45.0,,Shooting foul by A. Horford (drawn by T. Thompson),53,60
217,3,9:45.0,,T. Thompson makes free throw 1 of 1,53,61
218,3,9:30.0,J. Teague misses 3-pt jump shot from 23 ft,,53,61
219,3,9:29.0,Offensive rebound by P. Millsap,,53,61
220,3,9:21.0,P. Millsap misses 2-pt dunk at rim (block by T. Thompson),,53,61
221,3,9:19.0,Offensive rebound by P. Millsap,,53,61
222,3,9:18.0,P. Millsap misses 2-pt layup from 1 ft,,53,61
223,3,9:16.0,Offensive rebound by P. Millsap,,53,61
224,3,9:15.0,Turnover by P. Millsap (lost ball; steal by L. James),,53,61
225,3,9:02.0,,L. James makes 2-pt jump shot from 12 ft,53,63
226,3,8:48.0,A. Horford makes 2-pt jump shot from 5 ft (assist by J. Teague),,55,63
227,3,8:29.0,,K. Irving misses 2-pt jump shot from 18 ft,55,63
228,3,8:29.0,Defensive rebound by K. Bazemore,,55,63
229,3,8:21.0,K. Korver misses 2-pt jump shot from 20 ft,,55,63
230,3,8:20.0,,Defensive rebound by K. Love,55,63
231,3,8:18.0,Loose ball foul by P. Millsap,,55,63
232,3,8:09.0,,T. Thompson misses 2-pt layup from 2 ft,55,63
233,3,8:08.0,Defensive rebound by A. Horford,,55,63
234,3,8:06.0,Turnover by J. Teague (lost ball; steal by T. Thompson),,55,63
235,3,8:02.0,,Personal foul by K. Korver,55,63
236,3,7:58.0,,K. Irving misses 2-pt jump shot from 12 ft,55,63
237,3,7:57.0,Defensive rebound by K. Bazemore,,55,63
238,3,7:46.0,J. Teague makes 3-pt jump shot from 24 ft (assist by A. Horford),,58,63
239,3,7:46.0,,Cleveland full timeout,58,63
240,3,7:27.0,,L. James misses 2-pt jump shot from 11 ft (block by K. Bazemore),58,63
241,3,7:26.0,,Offensive rebound by L. James,58,63
242,3,7:22.0,,K. Love misses 3-pt jump shot from 24 ft,58,63
243,3,7:22.0,Defensive rebound by Team,,58,63
244,3,7:06.0,J. Teague makes 2-pt layup from 1 ft,,60,63
245,3,6:53.0,,K. Irving misses 2-pt layup at rim,60,63
246,3,6:53.0,,Offensive rebound by T. Thompson,60,63
247,3,6:53.0,,Shooting foul by K. Korver (drawn by T. Thompson),60,63
248,3,6:53.0,,T. Thompson makes free throw 1 of 2,60,64
249,3,6:53.0,,T. Thompson makes free throw 2 of 2,60,65
250,3,6:38.0,A. Horford makes 2-pt jump shot from 17 ft (assist by P. Millsap),,62,65
251,3,6:23.0,,L. James makes 3-pt jump shot from 25 ft,62,68
252,3,6:14.0,J. Teague makes 2-pt layup at rim,,64,68
253,3,6:14.0,Shooting foul by K. Irving (drawn by J. Teague),,64,68
254,3,6:14.0,T. Sefolosha enters the game for K. Bazemore,,64,68
255,3,6:14.0,J. Teague misses free throw 1 of 1,,64,68
256,3,6:13.0,,Defensive rebound by K. Love,64,68
257,3,5:59.0,,Turnover by K. Irving (lost ball),64,68
258,3,5:48.0,J. Teague makes 2-pt layup at rim,,66,68
259,3,5:34.0,,L. James makes 2-pt jump shot from 5 ft (assist by K. Irving),66,70
260,3,5:34.0,,Shooting foul by A. Horford (drawn by L. James),66,70
261,3,5:34.0,,L. James makes free throw 1 of 1,66,71
262,3,5:13.0,K. Korver misses 3-pt jump shot from 24 ft,,66,71
263,3,5:12.0,,Defensive rebound by L. James,66,71
264,3,5:08.0,,Personal foul by T. Sefolosha,66,71
265,3,5:08.0,,L. James makes free throw 1 of 2,66,72
266,3,5:08.0,M. Scott enters the game for P. Millsap,,66,72
267,3,5:08.0,,M. Dellavedova enters the game for T. Thompson,66,72
268,3,5:08.0,,L. James makes free throw 2 of 2,66,73
269,3,4:56.0,Shooting foul by L. James (drawn by A. Horford),,66,73
270,3,4:56.0,A. Horford makes 2-pt jump shot from 7 ft (assist by J. Teague),,68,73
271,3,4:56.0,A. Horford misses free throw 1 of 1,,68,73
272,3,4:55.0,,Defensive rebound by K. Love,68,73
273,3,4:45.0,,K. Irving makes 3-pt jump shot from 26 ft,68,76
274,3,4:22.0,A. Horford misses 2-pt hook shot from 9 ft,,68,76
275,3,4:20.0,,Defensive rebound by L. James,68,76
276,3,4:04.0,,L. James makes 2-pt layup at rim,68,78
277,3,3:58.0,Atlanta full timeout,,68,78
278,3,3:58.0,D. Schröder enters the game for K. Korver,,68,78
279,3,3:58.0,T. Hardaway enters the game for A. Horford,,68,78
280,3,3:58.0,P. Millsap enters the game for J. Teague,,68,78
281,3,3:49.0,Turnover by P. Millsap (lost ball),,68,78
282,3,3:35.0,,Shooting foul by M. Scott (drawn by K. Love),68,78
283,3,3:35.0,Technical foul by P. Millsap,,68,78
284,3,3:35.0,,K. Irving makes technical free throw,68,79
285,3,3:35.0,,K. Love makes free throw 1 of 2,68,80
286,3,3:35.0,,K. Love makes free throw 2 of 2,68,81
287,3,3:21.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by T. Sefolosha),,70,81
288,3,2:58.0,,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),70,83
289,3,2:42.0,T. Hardaway misses 3-pt jump shot from 24 ft,,70,83
290,3,2:42.0,,Defensive rebound by Team,70,83
291,3,2:42.0,,R. Jefferson enters the game for K. Irving,70,83
292,3,2:24.0,,R. Jefferson misses 3-pt jump shot from 25 ft,70,83
293,3,2:24.0,,Offensive rebound by K. Love,70,83
294,3,2:21.0,,Turnover by L. James (bad pass; steal by T. Sefolosha),70,83
295,3,2:19.0,Personal foul by M. Dellavedova,,70,83
296,3,2:12.0,P. Millsap misses 3-pt jump shot from 25 ft,,70,83
297,3,2:11.0,,Defensive rebound by R. Jefferson,70,83
298,3,2:04.0,,Shooting foul by P. Millsap (drawn by K. Love),70,83
299,3,2:04.0,,K. Love makes free throw 1 of 2,70,84
300,3,2:04.0,,K. Love makes free throw 2 of 2,70,85
301,3,1:53.0,Personal foul by K. Love,,70,85
302,3,1:53.0,P. Millsap misses free throw 1 of 2,,70,85
303,3,1:53.0,Offensive rebound by Team,,70,85
304,3,1:53.0,,T. Thompson enters the game for K. Love,70,85
305,3,1:53.0,A. Horford enters the game for M. Scott,,70,85
306,3,1:53.0,P. Millsap makes free throw 2 of 2,,71,85
307,3,1:46.0,,M. Dellavedova makes 2-pt layup at rim,71,87
308,3,1:46.0,,Shooting foul by D. Schröder (drawn by M. Dellavedova),71,87
309,3,1:46.0,,C. Frye enters the game for L. James,71,87
310,3,1:46.0,,K. Irving enters the game for J. Smith,71,87
311,3,1:46.0,K. Korver enters the game for T. Sefolosha,,71,87
312,3,1:46.0,,M. Dellavedova makes free throw 1 of 1,71,88
313,3,1:34.0,D. Schröder makes 2-pt layup from 1 ft,,73,88
314,3,1:16.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,73,88
315,3,1:16.0,Defensive rebound by A. Horford,,73,88
316,3,1:07.0,K. Korver misses 3-pt jump shot from 24 ft,,73,88
317,3,1:06.0,Offensive rebound by P. Millsap,,73,88
318,3,1:01.0,A. Horford makes 2-pt layup from 1 ft,,75,88
319,3,0:42.0,,K. Irving misses 2-pt layup from 1 ft (block by P. Millsap),75,88
320,3,0:41.0,Defensive rebound by D. Schröder,,75,88
321,3,0:36.0,Turnover by K. Korver (lost ball),,75,88
322,3,0:14.0,,K. Irving makes 2-pt jump shot from 9 ft,75,90
323,3,0:02.0,D. Schröder misses 3-pt jump shot from 24 ft,,75,90
324,3,0:01.0,,Defensive rebound by R. Jefferson,75,90
325,4,11:41.0,K. Bazemore misses 3-pt jump shot from 22 ft,,75,90
326,4,11:40.0,,Defensive rebound by Team,75,90
327,4,11:20.0,,C. Frye misses 3-pt jump shot from 24 ft,75,90
328,4,11:20.0,Defensive rebound by K. Bazemore,,75,90
329,4,11:11.0,A. Horford misses 3-pt jump shot from 24 ft,,75,90
330,4,11:10.0,,Defensive rebound by T. Thompson,75,90
331,4,11:00.0,,C. Frye misses 3-pt jump shot from 25 ft,75,90
332,4,10:59.0,Defensive rebound by K. Korver,,75,90
333,4,10:49.0,J. Teague makes 2-pt layup from 1 ft,,77,90
334,4,10:35.0,,K. Irving makes 2-pt jump shot from 15 ft,77,92
335,4,10:27.0,J. Teague makes 2-pt layup from 1 ft,,79,92
336,4,10:13.0,,Shooting foul by P. Millsap (drawn by T. Thompson),79,92
337,4,10:13.0,,T. Thompson makes free throw 1 of 2,79,93
338,4,10:13.0,,T. Thompson misses free throw 2 of 2,79,93
339,4,10:12.0,Defensive rebound by A. Horford,,79,93
340,4,10:04.0,,Violation by T. Thompson (kicked ball),79,93
341,4,9:57.0,Turnover by J. Teague (bad pass; steal by T. Thompson),,79,93
342,4,9:49.0,,K. Irving makes 2-pt layup from 2 ft,79,95
343,4,9:27.0,P. Millsap makes 2-pt jump shot from 8 ft (assist by K. Bazemore),,81,95
344,4,9:05.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,81,95
345,4,9:05.0,Defensive rebound by A. Horford,,81,95
346,4,8:57.0,K. Bazemore misses 2-pt layup from 2 ft (block by C. Frye),,81,95
347,4,8:56.0,,Defensive rebound by C. Frye,81,95
348,4,8:49.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),81,98
349,4,8:48.0,Atlanta full timeout,,81,98
350,4,8:48.0,M. Muscala enters the game for P. Millsap,,81,98
351,4,8:36.0,K. Bazemore misses 2-pt jump shot from 6 ft,,81,98
352,4,8:35.0,,Defensive rebound by R. Jefferson,81,98
353,4,8:30.0,,Offensive foul by C. Frye (drawn by M. Muscala),81,98
354,4,8:30.0,,Turnover by C. Frye (offensive foul),81,98
355,4,8:18.0,,Violation by T. Thompson (def goaltending),81,98
356,4,8:18.0,A. Horford makes 2-pt jump shot from 7 ft (assist by J. Teague),,83,98
357,4,8:00.0,,K. Irving makes 2-pt jump shot from 11 ft,83,100
358,4,7:50.0,K. Bazemore misses 2-pt jump shot from 4 ft (block by K. Irving),,83,100
359,4,7:50.0,Offensive rebound by Team,,83,100
360,4,7:47.0,K. Bazemore makes 2-pt layup from 1 ft (assist by K. Korver),,85,100
361,4,7:20.0,,R. Jefferson misses 2-pt jump shot from 5 ft,85,100
362,4,7:19.0,Defensive rebound by K. Korver,,85,100
363,4,7:11.0,A. Horford misses 3-pt jump shot from 24 ft,,85,100
364,4,7:10.0,,Defensive rebound by K. Irving,85,100
365,4,7:02.0,,Cleveland full timeout,85,100
366,4,7:02.0,T. Hardaway enters the game for K. Bazemore,,85,100
367,4,6:49.0,,K. Irving makes 2-pt jump shot from 9 ft,85,102
368,4,6:32.0,J. Teague misses 2-pt jump shot from 15 ft,,85,102
369,4,6:30.0,,Defensive rebound by T. Thompson,85,102
370,4,6:17.0,Violation by M. Muscala (kicked ball),,85,102
371,4,6:17.0,K. Humphries enters the game for A. Horford,,85,102
372,4,6:07.0,,Turnover by K. Irving (lost ball; steal by J. Teague),85,102
373,4,6:01.0,T. Hardaway makes 2-pt layup from 2 ft (assist by J. Teague),,87,102
374,4,5:42.0,,M. Dellavedova misses 2-pt jump shot from 15 ft,87,102
375,4,5:41.0,Defensive rebound by M. Muscala,,87,102
376,4,5:23.0,K. Humphries misses 2-pt jump shot from 16 ft,,87,102
377,4,5:21.0,Offensive rebound by M. Muscala,,87,102
378,4,5:17.0,M. Muscala misses 2-pt jump shot from 16 ft,,87,102
379,4,5:16.0,,Defensive rebound by T. Thompson,87,102
380,4,5:05.0,,K. Love enters the game for C. Frye,87,102
381,4,5:05.0,K. Hinrich enters the game for J. Teague,,87,102
382,4,5:05.0,D. Schröder enters the game for K. Korver,,87,102
383,4,5:00.0,,J. Smith enters the game for M. Dellavedova,87,102
384,4,4:51.0,,K. Irving misses 3-pt jump shot from 27 ft,87,102
385,4,4:49.0,,Offensive rebound by R. Jefferson,87,102
386,4,4:44.0,,Shooting foul by D. Schröder (drawn by K. Irving),87,102
387,4,4:44.0,,K. Irving makes free throw 1 of 2,87,103
388,4,4:44.0,,K. Irving makes free throw 2 of 2,87,104
389,4,4:25.0,M. Muscala makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,90,104
390,4,4:00.0,,K. Love misses 2-pt jump shot from 16 ft,90,104
391,4,3:55.0,Defensive rebound by D. Schröder,,90,104
392,4,3:47.0,M. Muscala misses 2-pt layup from 2 ft,,90,104
393,4,3:46.0,,Defensive rebound by K. Love,90,104
