,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
410,4,5:17.0,Offensive rebound by Team,,93,107
411,4,5:17.0,M. Plumlee makes free throw 2 of 2,,94,107
412,4,5:04.0,,K. Martin misses 2-pt jump shot from 10 ft,94,107
413,4,5:03.0,Defensive rebound by C. McCollum,,94,107
414,4,4:52.0,C. McCollum misses 2-pt layup from 1 ft,,94,107
415,4,4:52.0,,Defensive rebound by Team,94,107
416,4,4:52.0,Loose ball foul by M. Plumlee,,94,107
417,4,4:29.0,,K. Leonard makes 2-pt jump shot from 19 ft,94,109
418,4,4:13.0,Turnover by M. Plumlee (bad pass; steal by K. Anderson),,94,109
419,4,4:13.0,,Personal foul by M. Plumlee,94,109
420,4,4:05.0,,Turnover by T. Parker (bad pass; steal by M. Plumlee),94,109
421,4,4:01.0,M. Plumlee makes 2-pt dunk at rim,,96,109
422,4,4:01.0,,San Antonio full timeout,96,109
423,4,3:42.0,,T. Parker makes 2-pt jump shot from 17 ft (assist by K. Martin),96,111
424,4,3:27.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by D. Lillard),,99,111
425,4,3:27.0,,San Antonio full timeout,99,111
426,4,3:10.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by K. Anderson),99,114
427,4,2:55.0,D. Lillard makes 3-pt jump shot from 27 ft,,102,114
428,4,2:37.0,,L. Aldridge misses 2-pt jump shot from 18 ft,102,114
429,4,2:36.0,Defensive rebound by G. Henderson,,102,114
430,4,2:26.0,M. Plumlee misses 2-pt layup from 2 ft (block by K. Leonard),,102,114
431,4,2:25.0,,Defensive rebound by K. Anderson,102,114
432,4,2:15.0,,Personal foul by A. Crabbe,102,114
433,4,2:15.0,,T. Parker makes free throw 1 of 2,102,115
434,4,2:15.0,,A. Miller enters the game for K. Martin,102,115
435,4,2:15.0,,B. Marjanović enters the game for L. Aldridge,102,115
436,4,2:15.0,,T. Parker makes free throw 2 of 2,102,116
437,4,2:06.0,D. Lillard makes 2-pt dunk at rim,,104,116
438,4,1:43.0,,K. Leonard misses 2-pt jump shot from 8 ft,104,116
439,4,1:42.0,Defensive rebound by M. Plumlee,,104,116
440,4,1:40.0,Turnover by D. Lillard (lost ball; steal by T. Parker),,104,116
441,4,1:37.0,,T. Parker misses 2-pt layup at rim,104,116
442,4,1:37.0,Defensive rebound by D. Lillard,,104,116
443,4,1:32.0,Shooting foul by B. Marjanović (drawn by G. Henderson),,104,116
444,4,1:32.0,G. Henderson makes free throw 1 of 2,,105,116
445,4,1:32.0,,K. Martin enters the game for K. Leonard,105,116
446,4,1:32.0,G. Henderson misses free throw 2 of 2,,105,116
447,4,1:31.0,,Defensive rebound by K. Martin,105,116
448,4,1:17.0,,Turnover by K. Anderson (bad pass; steal by M. Plumlee),105,116
449,4,1:09.0,G. Henderson misses 2-pt layup from 1 ft,,105,116
450,4,1:09.0,Offensive rebound by A. Crabbe,,105,116
451,4,1:04.0,M. Plumlee makes 2-pt hook shot from 4 ft,,107,116
452,4,0:43.0,,T. Parker misses 2-pt jump shot from 19 ft,107,116
453,4,0:41.0,Defensive rebound by C. McCollum,,107,116
454,4,0:33.0,D. Lillard misses 3-pt jump shot from 25 ft,,107,116
455,4,0:32.0,,Defensive rebound by K. Anderson,107,116
456,4,0:27.0,,T. Parker makes 2-pt layup from 2 ft (assist by K. Anderson),107,118
457,4,0:23.0,C. McCollum makes 3-pt jump shot from 25 ft,,110,118
