,QUARTER,TIME_REMAINING,TORONTO_ACTION,LA CLIPPERS_ACTION,TORONTO_SCORE,LA CLIPPERS_SCORE
0,1,11:45.0,,J. Redick misses 2-pt jump shot from 21 ft,0,0
1,1,11:44.0,Defensive rebound by B. Biyombo,,0,0
2,1,11:25.0,K. Lowry misses 2-pt jump shot from 20 ft,,0,0
3,1,11:24.0,,Defensive rebound by D. Jordan,0,0
4,1,11:12.0,,C. Paul misses 3-pt jump shot from 26 ft,0,0
5,1,11:11.0,Defensive rebound by L. Scola,,0,0
6,1,11:00.0,D. Carroll makes 2-pt jump shot from 17 ft (assist by K. Lowry),,2,0
7,1,10:38.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),2,3
8,1,10:21.0,K. Lowry misses 2-pt jump shot from 3 ft (block by D. Jordan),,2,3
9,1,10:19.0,,Defensive rebound by P. Pierce,2,3
10,1,10:13.0,,J. Redick misses 2-pt jump shot from 15 ft,2,3
11,1,10:11.0,Defensive rebound by L. Scola,,2,3
12,1,9:54.0,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),,4,3
13,1,9:49.0,,D. Jordan makes 2-pt layup from 1 ft (assist by C. Paul),4,5
14,1,9:21.0,D. Carroll makes 2-pt jump shot from 11 ft,,6,5
15,1,9:04.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),6,7
16,1,8:47.0,D. DeRozan misses 2-pt jump shot from 19 ft,,6,7
17,1,8:47.0,,Defensive rebound by B. Griffin,6,7
18,1,8:40.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),6,9
19,1,8:20.0,K. Lowry misses 3-pt jump shot from 26 ft,,6,9
20,1,8:19.0,,Defensive rebound by D. Jordan,6,9
21,1,8:10.0,,Shooting foul by B. Biyombo (drawn by J. Redick),6,9
22,1,8:10.0,,J. Redick makes free throw 1 of 2,6,10
23,1,8:10.0,,J. Redick makes free throw 2 of 2,6,11
24,1,7:54.0,D. DeRozan makes 2-pt jump shot from 9 ft,,8,11
25,1,7:43.0,,Turnover by D. Jordan (lost ball; steal by K. Lowry),8,11
26,1,7:32.0,L. Scola makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,11,11
27,1,7:24.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),11,14
28,1,7:11.0,Def 3 sec tech foul by D. Jordan,,11,14
29,1,7:11.0,D. DeRozan makes technical free throw,,12,14
30,1,6:54.0,D. Carroll makes 2-pt jump shot from 7 ft,,14,14
31,1,6:49.0,,Personal foul by L. Scola (drawn by D. Jordan),14,14
32,1,6:41.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by B. Griffin),14,16
33,1,6:21.0,B. Biyombo makes 2-pt layup from 2 ft (assist by L. Scola),,16,16
34,1,5:58.0,,B. Griffin misses 2-pt jump shot from 19 ft,16,16
35,1,5:57.0,Defensive rebound by B. Biyombo,,16,16
36,1,5:39.0,,Violation by D. Jordan (def goaltending),16,16
37,1,5:39.0,D. Carroll makes 2-pt layup from 2 ft,,18,16
38,1,5:30.0,,Turnover by J. Redick (lost ball; steal by D. Carroll),18,16
39,1,5:28.0,L. Scola makes 2-pt layup from 2 ft (assist by K. Lowry),,20,16
40,1,5:28.0,Shooting foul by B. Griffin (drawn by L. Scola),,20,16
41,1,5:28.0,,LA Clippers full timeout,20,16
42,1,5:28.0,L. Scola makes free throw 1 of 1,,21,16
43,1,5:15.0,,Personal foul by K. Lowry (drawn by C. Paul),21,16
44,1,5:03.0,,B. Griffin misses 3-pt jump shot from 24 ft,21,16
45,1,5:02.0,Defensive rebound by D. DeRozan,,21,16
46,1,4:53.0,D. DeRozan misses 2-pt jump shot from 14 ft,,21,16
47,1,4:51.0,Offensive rebound by B. Biyombo,,21,16
48,1,4:47.0,B. Biyombo misses 2-pt jump shot from 8 ft,,21,16
49,1,4:47.0,,Defensive rebound by D. Jordan,21,16
50,1,4:35.0,,Def 3 sec tech foul by B. Biyombo,21,16
51,1,4:35.0,,J. Redick makes technical free throw,21,17
52,1,4:27.0,,Offensive foul by B. Griffin (drawn by L. Scola),21,17
53,1,4:27.0,,Turnover by B. Griffin (offensive foul),21,17
54,1,4:27.0,,J. Smith enters the game for B. Griffin,21,17
55,1,4:08.0,L. Scola makes 2-pt jump shot from 3 ft (assist by K. Lowry),,23,17
56,1,3:51.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by C. Paul),23,19
57,1,3:31.0,L. Scola misses 3-pt jump shot from 25 ft,,23,19
58,1,3:30.0,Offensive rebound by D. Carroll,,23,19
59,1,3:27.0,Toronto full timeout,,23,19
60,1,3:27.0,,W. Johnson enters the game for P. Pierce,23,19
61,1,3:27.0,,J. Crawford enters the game for J. Redick,23,19
62,1,3:27.0,,A. Rivers enters the game for C. Paul,23,19
63,1,3:27.0,P. Patterson enters the game for L. Scola,,23,19
64,1,3:27.0,C. Joseph enters the game for D. DeRozan,,23,19
65,1,3:24.0,Personal foul by J. Smith (drawn by P. Patterson),,23,19
66,1,3:11.0,K. Lowry misses 2-pt jump shot from 17 ft,,23,19
67,1,3:10.0,Offensive rebound by B. Biyombo,,23,19
68,1,3:07.0,B. Biyombo misses 2-pt jump shot from 1 ft,,23,19
69,1,3:06.0,Offensive rebound by P. Patterson,,23,19
70,1,3:03.0,P. Patterson makes 2-pt layup at rim,,25,19
71,1,2:49.0,,Turnover by J. Smith (bad pass; steal by D. Carroll),25,19
72,1,2:44.0,D. Carroll makes 2-pt jump shot from 3 ft (assist by K. Lowry),,27,19
73,1,2:44.0,,LA Clippers full timeout,27,19
74,1,2:22.0,,W. Johnson misses 3-pt jump shot from 22 ft,27,19
75,1,2:21.0,,Offensive rebound by J. Smith,27,19
76,1,2:07.0,,J. Smith misses 3-pt jump shot from 26 ft,27,19
77,1,2:06.0,Defensive rebound by B. Biyombo,,27,19
78,1,1:49.0,D. Carroll makes 2-pt jump shot from 18 ft,,29,19
79,1,1:27.0,,J. Crawford makes 2-pt jump shot from 14 ft,29,21
80,1,1:04.0,C. Joseph misses 2-pt jump shot from 17 ft,,29,21
81,1,1:03.0,,Defensive rebound by D. Jordan,29,21
82,1,0:56.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Smith),29,23
83,1,0:39.0,C. Joseph misses 2-pt jump shot from 3 ft (block by J. Smith),,29,23
84,1,0:39.0,Offensive rebound by Team,,29,23
85,1,0:39.0,,L. Mbah a Moute enters the game for D. Jordan,29,23
86,1,0:39.0,J. Johnson enters the game for B. Biyombo,,29,23
87,1,0:34.0,Shooting foul by L. Mbah a Moute (drawn by K. Lowry),,29,23
88,1,0:34.0,K. Lowry makes free throw 1 of 2,,30,23
89,1,0:34.0,K. Lowry makes free throw 2 of 2,,31,23
90,1,0:13.0,,J. Crawford misses 2-pt jump shot from 3 ft,31,23
91,1,0:10.0,Defensive rebound by D. Carroll,,31,23
92,1,0:01.0,Shooting foul by A. Rivers (drawn by K. Lowry),,31,23
93,1,0:01.0,K. Lowry makes free throw 1 of 2,,32,23
94,1,0:01.0,K. Lowry makes free throw 2 of 2,,33,23
95,2,11:44.0,D. DeRozan misses 2-pt jump shot from 16 ft,,33,23
96,2,11:43.0,,Defensive rebound by J. Smith,33,23
97,2,11:18.0,,A. Rivers misses 2-pt jump shot from 19 ft,33,23
98,2,11:17.0,,Offensive rebound by L. Mbah a Moute,33,23
99,2,11:05.0,,Turnover by J. Smith (bad pass),33,23
100,2,10:52.0,J. Johnson misses 3-pt jump shot from 25 ft,,33,23
101,2,10:52.0,,Defensive rebound by J. Smith,33,23
102,2,10:46.0,,L. Mbah a Moute makes 2-pt layup from 3 ft (assist by J. Smith),33,25
103,2,10:27.0,Def 3 sec tech foul by J. Smith,,33,25
104,2,10:27.0,D. DeRozan misses technical free throw,,33,25
105,2,10:27.0,Offensive rebound by Team,,33,25
106,2,10:27.0,,B. Griffin enters the game for J. Smith,33,25
107,2,10:16.0,J. Johnson misses 2-pt jump shot from 3 ft,,33,25
108,2,10:16.0,Offensive rebound by J. Johnson,,33,25
109,2,10:12.0,J. Johnson makes 2-pt jump shot from 1 ft,,35,25
110,2,9:50.0,,J. Crawford misses 2-pt jump shot from 15 ft,35,25
111,2,9:50.0,Defensive rebound by P. Patterson,,35,25
112,2,9:36.0,Shooting foul by L. Mbah a Moute (drawn by D. DeRozan),,35,25
113,2,9:36.0,D. DeRozan makes free throw 1 of 2,,36,25
114,2,9:36.0,,C. Paul enters the game for W. Johnson,36,25
115,2,9:36.0,D. DeRozan makes free throw 2 of 2,,37,25
116,2,9:23.0,,Turnover by B. Griffin (bad pass),37,25
117,2,9:06.0,C. Joseph makes 2-pt jump shot from 4 ft,,39,25
118,2,8:48.0,,J. Crawford misses 3-pt jump shot from 23 ft,39,25
119,2,8:47.0,Defensive rebound by P. Patterson,,39,25
120,2,8:38.0,Turnover by P. Patterson (bad pass; steal by L. Mbah a Moute),,39,25
121,2,8:29.0,,Offensive foul by B. Griffin (drawn by C. Joseph),39,25
122,2,8:29.0,,Turnover by B. Griffin (offensive foul),39,25
123,2,8:29.0,Official timeout,,39,25
124,2,8:29.0,,D. Jordan enters the game for L. Mbah a Moute,39,25
125,2,8:29.0,,P. Pierce enters the game for B. Griffin,39,25
126,2,8:29.0,L. Scola enters the game for P. Patterson,,39,25
127,2,8:11.0,L. Scola makes 2-pt jump shot from 19 ft (assist by C. Joseph),,41,25
128,2,8:00.0,,J. Crawford misses 3-pt jump shot from 25 ft,41,25
129,2,8:00.0,,Offensive rebound by D. Jordan,41,25
130,2,7:56.0,,D. Jordan misses 2-pt layup from 1 ft,41,25
131,2,7:55.0,Defensive rebound by D. DeRozan,,41,25
132,2,7:43.0,L. Scola misses 2-pt jump shot from 21 ft,,41,25
133,2,7:43.0,,Defensive rebound by A. Rivers,41,25
134,2,7:34.0,,C. Paul misses 2-pt jump shot from 18 ft,41,25
135,2,7:33.0,Defensive rebound by C. Joseph,,41,25
136,2,7:30.0,Personal foul by P. Pierce (drawn by L. Scola),,41,25
137,2,7:30.0,,J. Redick enters the game for A. Rivers,41,25
138,2,7:30.0,D. Carroll enters the game for J. Johnson,,41,25
139,2,7:12.0,L. Scola makes 2-pt jump shot from 16 ft (assist by D. DeRozan),,43,25
140,2,7:01.0,,Turnover by J. Crawford (bad pass; steal by T. Ross),43,25
141,2,6:51.0,Turnover by D. Carroll (lost ball; steal by C. Paul),,43,25
142,2,6:44.0,,Shooting foul by D. Carroll (drawn by P. Pierce),43,25
143,2,6:44.0,,P. Pierce makes free throw 1 of 2,43,26
144,2,6:44.0,,P. Pierce makes free throw 2 of 2,43,27
145,2,6:24.0,Personal foul by J. Redick (drawn by D. DeRozan),,43,27
146,2,6:24.0,D. DeRozan makes free throw 1 of 2,,44,27
147,2,6:24.0,D. DeRozan makes free throw 2 of 2,,45,27
148,2,6:13.0,,J. Crawford misses 3-pt jump shot from 27 ft,45,27
149,2,6:12.0,Defensive rebound by C. Joseph,,45,27
150,2,6:01.0,Personal foul by C. Paul (drawn by C. Joseph),,45,27
151,2,6:01.0,,L. Stephenson enters the game for J. Crawford,45,27
152,2,5:47.0,Turnover by Team (shot clock),,45,27
153,2,5:47.0,,LA Clippers full timeout,45,27
154,2,5:47.0,K. Lowry enters the game for C. Joseph,,45,27
155,2,5:40.0,,Offensive foul by P. Pierce (drawn by K. Lowry),45,27
156,2,5:40.0,,Turnover by P. Pierce (offensive foul),45,27
157,2,5:24.0,Turnover by D. DeRozan (bad pass; steal by L. Stephenson),,45,27
158,2,5:24.0,,Personal foul by L. Scola (drawn by L. Stephenson),45,27
159,2,5:16.0,,C. Paul misses 2-pt jump shot from 17 ft,45,27
160,2,5:12.0,Defensive rebound by L. Scola,,45,27
161,2,5:07.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),,48,27
162,2,4:47.0,,J. Redick misses 2-pt layup from 2 ft,48,27
163,2,4:46.0,,Offensive rebound by D. Jordan,48,27
164,2,4:45.0,,D. Jordan misses 2-pt jump shot from 2 ft,48,27
165,2,4:42.0,Defensive rebound by L. Scola,,48,27
166,2,4:42.0,Shooting foul by L. Stephenson (drawn by D. DeRozan),,48,27
167,2,4:42.0,D. DeRozan makes free throw 1 of 2,,49,27
168,2,4:42.0,D. DeRozan makes free throw 2 of 2,,50,27
169,2,4:32.0,,Personal block foul by L. Scola (drawn by P. Pierce),50,27
170,2,4:32.0,B. Biyombo enters the game for L. Scola,,50,27
171,2,4:29.0,,Turnover by C. Paul (bad pass),50,27
172,2,4:07.0,D. DeRozan misses 2-pt layup at rim (block by D. Jordan),,50,27
173,2,4:06.0,,Defensive rebound by J. Redick,50,27
174,2,3:59.0,,P. Pierce misses 3-pt jump shot from 27 ft,50,27
175,2,3:58.0,Defensive rebound by D. Carroll,,50,27
176,2,3:50.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),,53,27
177,2,3:36.0,,C. Paul makes 2-pt jump shot from 20 ft,53,29
178,2,3:21.0,Shooting foul by L. Stephenson (drawn by D. DeRozan),,53,29
179,2,3:21.0,D. DeRozan makes free throw 1 of 2,,54,29
180,2,3:21.0,D. DeRozan makes free throw 2 of 2,,55,29
181,2,3:06.0,,Turnover by P. Pierce (lost ball; steal by K. Lowry),55,29
182,2,3:03.0,Shooting foul by J. Redick (drawn by D. Carroll),,55,29
183,2,3:03.0,D. Carroll makes free throw 1 of 2,,56,29
184,2,3:03.0,,W. Johnson enters the game for P. Pierce,56,29
185,2,3:03.0,D. Carroll misses free throw 2 of 2,,56,29
186,2,3:02.0,,Defensive rebound by D. Jordan,56,29
187,2,2:52.0,,Turnover by C. Paul (bad pass),56,29
188,2,2:52.0,Toronto full timeout,,56,29
189,2,2:40.0,D. DeRozan misses 2-pt jump shot from 12 ft,,56,29
190,2,2:39.0,,Defensive rebound by D. Jordan,56,29
191,2,2:29.0,,C. Paul makes 2-pt jump shot from 13 ft,56,31
192,2,2:06.0,Shooting foul by L. Stephenson (drawn by D. Carroll),,56,31
193,2,2:06.0,D. Carroll makes free throw 1 of 2,,57,31
194,2,2:06.0,D. Carroll makes free throw 2 of 2,,58,31
195,2,1:53.0,,C. Paul misses 2-pt jump shot from 14 ft,58,31
196,2,1:51.0,Defensive rebound by B. Biyombo,,58,31
197,2,1:41.0,K. Lowry makes 2-pt jump shot from 12 ft,,60,31
198,2,1:28.0,,W. Johnson makes 3-pt jump shot from 22 ft (assist by C. Paul),60,34
199,2,1:07.0,D. DeRozan misses 2-pt jump shot from 5 ft (block by D. Jordan),,60,34
200,2,1:06.0,Offensive rebound by B. Biyombo,,60,34
201,2,1:01.0,T. Ross misses 3-pt jump shot from 26 ft,,60,34
202,2,1:01.0,,Defensive rebound by D. Jordan,60,34
203,2,0:57.0,,W. Johnson misses 3-pt jump shot from 22 ft,60,34
204,2,0:55.0,Defensive rebound by K. Lowry,,60,34
205,2,0:49.0,K. Lowry makes 3-pt jump shot from 26 ft,,63,34
206,2,0:36.0,,Personal foul by D. DeRozan (drawn by D. Jordan),63,34
207,2,0:36.0,,J. Crawford enters the game for L. Stephenson,63,34
208,2,0:23.0,,Turnover by C. Paul (bad pass; steal by D. Carroll),63,34
209,2,0:03.0,D. DeRozan misses 3-pt jump shot from 24 ft,,63,34
210,2,0:00.0,Offensive rebound by Team,,63,34
211,3,11:41.0,L. Scola misses 3-pt jump shot from 25 ft,,63,34
212,3,11:41.0,,Defensive rebound by C. Paul,63,34
213,3,11:29.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),63,36
214,3,11:16.0,Personal foul by C. Paul (drawn by K. Lowry),,63,36
215,3,11:03.0,D. Carroll misses 2-pt jump shot from 17 ft,,63,36
216,3,11:02.0,Offensive rebound by D. DeRozan,,63,36
217,3,10:49.0,K. Lowry misses 3-pt jump shot from 28 ft,,63,36
218,3,10:49.0,,Defensive rebound by J. Redick,63,36
219,3,10:32.0,,D. Jordan misses 2-pt jump shot from 3 ft,63,36
220,3,10:28.0,,Offensive rebound by D. Jordan,63,36
221,3,10:23.0,,P. Pierce misses 3-pt jump shot from 26 ft,63,36
222,3,10:22.0,Defensive rebound by D. DeRozan,,63,36
223,3,10:08.0,D. DeRozan misses 2-pt layup from 3 ft,,63,36
224,3,10:06.0,,Defensive rebound by B. Griffin,63,36
225,3,10:01.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Griffin),63,39
226,3,10:01.0,Toronto full timeout,,63,39
227,3,9:42.0,D. DeRozan makes 2-pt jump shot from 19 ft,,65,39
228,3,9:33.0,,Personal foul by D. Carroll (drawn by J. Redick),65,39
229,3,9:27.0,,C. Paul misses 2-pt jump shot from 11 ft,65,39
230,3,9:26.0,Defensive rebound by B. Biyombo,,65,39
231,3,9:07.0,L. Scola misses 2-pt jump shot from 17 ft,,65,39
232,3,9:06.0,,Defensive rebound by C. Paul,65,39
233,3,8:53.0,,Shooting foul by K. Lowry (drawn by J. Redick),65,39
234,3,8:53.0,,J. Redick misses free throw 1 of 2,65,39
235,3,8:53.0,,Offensive rebound by Team,65,39
236,3,8:53.0,,J. Redick makes free throw 2 of 2,65,40
237,3,8:43.0,Turnover by K. Lowry (lost ball),,65,40
238,3,8:37.0,,C. Paul misses 2-pt layup from 1 ft,65,40
239,3,8:37.0,,Offensive rebound by B. Griffin,65,40
240,3,8:30.0,,Shooting foul by K. Lowry (drawn by D. Jordan),65,40
241,3,8:30.0,,D. Jordan misses free throw 1 of 2,65,40
242,3,8:30.0,,Offensive rebound by Team,65,40
243,3,8:30.0,,D. Jordan makes free throw 2 of 2,65,41
244,3,8:23.0,Personal foul by C. Paul (drawn by K. Lowry),,65,41
245,3,8:08.0,Turnover by B. Biyombo (traveling),,65,41
246,3,7:57.0,,J. Redick misses 3-pt jump shot from 25 ft,65,41
247,3,7:56.0,Defensive rebound by B. Biyombo,,65,41
248,3,7:47.0,,Violation by D. Jordan (kicked ball),65,41
249,3,7:39.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),,67,41
250,3,7:22.0,,Turnover by B. Griffin (bad pass; steal by K. Lowry),67,41
251,3,7:13.0,D. Carroll misses 2-pt jump shot from 7 ft,,67,41
252,3,7:11.0,,Defensive rebound by C. Paul,67,41
253,3,7:09.0,,Personal take foul by D. DeRozan (drawn by B. Griffin),67,41
254,3,7:09.0,,J. Crawford enters the game for P. Pierce,67,41
255,3,6:56.0,,B. Griffin misses 2-pt hook shot from 9 ft,67,41
256,3,6:54.0,Defensive rebound by B. Biyombo,,67,41
257,3,6:45.0,K. Lowry misses 3-pt jump shot from 29 ft,,67,41
258,3,6:44.0,Offensive rebound by B. Biyombo,,67,41
259,3,6:32.0,D. DeRozan misses 2-pt jump shot from 19 ft,,67,41
260,3,6:31.0,,Defensive rebound by J. Redick,67,41
261,3,6:18.0,,B. Griffin misses 2-pt jump shot from 21 ft,67,41
262,3,6:17.0,,Offensive rebound by C. Paul,67,41
263,3,6:07.0,,C. Paul makes 2-pt jump shot from 14 ft,67,43
264,3,5:40.0,K. Lowry misses 2-pt jump shot from 15 ft (block by D. Jordan),,67,43
265,3,5:39.0,,Defensive rebound by D. Jordan,67,43
266,3,5:34.0,,C. Paul makes 3-pt jump shot from 29 ft,67,46
267,3,5:09.0,L. Scola misses 2-pt jump shot from 5 ft,,67,46
268,3,5:08.0,Offensive rebound by L. Scola,,67,46
269,3,5:04.0,L. Scola misses 2-pt jump shot from 18 ft,,67,46
270,3,5:02.0,,Defensive rebound by D. Jordan,67,46
