,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
153,2,3:21.0,,E. İlyasova misses 3-pt jump shot from 26 ft,48,46
154,2,3:20.0,Defensive rebound by D. McDermott,,48,46
155,2,3:07.0,T. Gibson misses 2-pt jump shot from 10 ft,,48,46
156,2,3:07.0,,Defensive rebound by A. Drummond,48,46
157,2,2:49.0,,Turnover by A. Drummond (lost ball; steal by J. Butler),48,46
158,2,2:46.0,Turnover by J. Butler (lost ball; steal by R. Jackson),,48,46
159,2,2:37.0,,E. İlyasova misses 3-pt jump shot from 23 ft,48,46
160,2,2:37.0,Defensive rebound by D. McDermott,,48,46
161,2,2:27.0,D. Rose misses 2-pt jump shot from 10 ft,,48,46
162,2,2:26.0,,Defensive rebound by A. Drummond,48,46
163,2,2:20.0,,K. Caldwell-Pope makes 2-pt jump shot from 13 ft,48,48
164,2,2:20.0,,Shooting foul by D. McDermott (drawn by K. Caldwell-Pope),48,48
165,2,2:20.0,Chicago full timeout,,48,48
166,2,2:20.0,E. Moore enters the game for D. McDermott,,48,48
167,2,2:20.0,,K. Caldwell-Pope makes free throw 1 of 1,48,49
168,2,2:06.0,J. Butler misses 2-pt jump shot from 13 ft,,48,49
169,2,2:04.0,,Defensive rebound by Team,48,49
170,2,1:47.0,,M. Morris misses 2-pt jump shot from 13 ft,48,49
171,2,1:47.0,,Offensive rebound by A. Drummond,48,49
172,2,1:32.0,,A. Drummond misses 2-pt hook shot from 4 ft,48,49
173,2,1:30.0,Defensive rebound by P. Gasol,,48,49
174,2,1:22.0,Personal foul by A. Drummond (drawn by P. Gasol),,48,49
175,2,1:22.0,P. Gasol makes free throw 1 of 2,,49,49
176,2,1:22.0,,A. Baynes enters the game for A. Drummond,49,49
177,2,1:22.0,P. Gasol misses free throw 2 of 2,,49,49
178,2,1:21.0,Offensive rebound by T. Gibson,,49,49
179,2,1:15.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Butler),,52,49
180,2,1:00.0,,R. Jackson makes 2-pt jump shot from 16 ft,52,51
181,2,0:43.0,D. Rose makes 2-pt jump shot from 15 ft,,54,51
182,2,0:32.0,,R. Jackson misses 2-pt jump shot from 11 ft,54,51
183,2,0:31.0,,Offensive rebound by R. Jackson,54,51
184,2,0:31.0,,R. Jackson misses 2-pt layup at rim,54,51
185,2,0:30.0,Defensive rebound by J. Butler,,54,51
186,2,0:22.0,Turnover by J. Butler (bad pass; steal by E. İlyasova),,54,51
187,2,0:18.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by E. İlyasova),54,53
188,2,0:02.0,J. Butler makes 2-pt jump shot from 20 ft,,56,53
189,3,11:43.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by J. Butler),,58,53
190,3,11:17.0,,R. Jackson misses 3-pt jump shot from 26 ft,58,53
191,3,11:16.0,Defensive rebound by T. Snell,,58,53
192,3,11:06.0,D. Rose misses 2-pt jump shot from 15 ft,,58,53
193,3,11:06.0,,Defensive rebound by A. Drummond,58,53
194,3,10:58.0,,R. Jackson misses 2-pt jump shot from 8 ft,58,53
195,3,10:58.0,Defensive rebound by T. Snell,,58,53
196,3,10:43.0,T. Gibson makes 2-pt jump shot from 16 ft (assist by J. Butler),,60,53
197,3,10:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft (block by T. Snell),60,53
198,3,10:25.0,Defensive rebound by P. Gasol,,60,53
199,3,10:19.0,D. Rose makes 2-pt layup at rim,,62,53
200,3,10:14.0,,Detroit full timeout,62,53
201,3,9:56.0,,A. Drummond makes 2-pt layup at rim,62,55
202,3,9:44.0,J. Butler misses 2-pt jump shot from 17 ft,,62,55
203,3,9:44.0,,Defensive rebound by E. İlyasova,62,55
204,3,9:30.0,,Turnover by K. Caldwell-Pope (traveling),62,55
205,3,9:30.0,,Technical foul by K. Caldwell-Pope,62,55
206,3,9:30.0,J. Butler misses technical free throw,,62,55
207,3,9:30.0,Offensive rebound by Team,,62,55
208,3,9:06.0,D. Rose makes 2-pt jump shot from 12 ft (assist by J. Butler),,64,55
209,3,8:54.0,,E. İlyasova makes 2-pt jump shot from 17 ft (assist by R. Jackson),64,57
210,3,8:32.0,D. Rose misses 2-pt jump shot from 16 ft,,64,57
211,3,8:31.0,,Defensive rebound by K. Caldwell-Pope,64,57
212,3,8:26.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,64,60
213,3,8:17.0,Personal foul by A. Drummond (drawn by J. Butler),,64,60
214,3,8:07.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by T. Snell),,66,60
215,3,7:46.0,,M. Morris misses 3-pt jump shot from 25 ft,66,60
216,3,7:46.0,Defensive rebound by T. Snell,,66,60
217,3,7:31.0,T. Gibson misses 2-pt jump shot from 7 ft,,66,60
218,3,7:31.0,,Defensive rebound by A. Drummond,66,60
219,3,7:26.0,,R. Jackson misses 2-pt jump shot from 6 ft (block by P. Gasol),66,60
220,3,7:26.0,,Offensive rebound by Team,66,60
221,3,7:18.0,,K. Caldwell-Pope misses 2-pt layup at rim,66,60
222,3,7:16.0,Defensive rebound by P. Gasol,,66,60
223,3,7:12.0,,Offensive charge foul by J. Butler (drawn by E. İlyasova),66,60
224,3,7:12.0,Turnover by J. Butler (offensive foul),,66,60
225,3,6:59.0,,M. Morris misses 3-pt jump shot from 26 ft,66,60
226,3,6:58.0,Defensive rebound by T. Gibson,,66,60
227,3,6:42.0,T. Snell makes 3-pt jump shot from 24 ft (assist by D. Rose),,69,60
228,3,6:26.0,,A. Drummond misses 2-pt hook shot from 7 ft,69,60
229,3,6:24.0,Defensive rebound by T. Gibson,,69,60
230,3,6:10.0,P. Gasol misses 2-pt jump shot from 12 ft,,69,60
231,3,6:10.0,,Defensive rebound by A. Drummond,69,60
232,3,5:59.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by R. Jackson),69,63
233,3,5:47.0,D. Rose makes 2-pt jump shot from 6 ft,,71,63
234,3,5:47.0,Shooting foul by E. İlyasova (drawn by D. Rose),,71,63
235,3,5:47.0,N. Mirotić enters the game for T. Gibson,,71,63
236,3,5:47.0,D. Rose makes free throw 1 of 1,,72,63
237,3,5:24.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by K. Caldwell-Pope),72,65
238,3,5:09.0,N. Mirotić misses 2-pt jump shot from 16 ft,,72,65
239,3,5:08.0,,Defensive rebound by A. Drummond,72,65
240,3,5:01.0,,R. Jackson misses 3-pt jump shot from 25 ft,72,65
241,3,5:00.0,,Offensive rebound by E. İlyasova,72,65
242,3,4:56.0,,E. İlyasova misses 2-pt layup from 4 ft (block by P. Gasol),72,65
243,3,4:55.0,,Offensive rebound by E. İlyasova,72,65
244,3,4:54.0,,E. İlyasova makes 3-pt jump shot from 24 ft,72,68
245,3,4:54.0,Chicago full timeout,,72,68
246,3,4:54.0,E. Moore enters the game for T. Snell,,72,68
247,3,4:36.0,D. Rose misses 2-pt jump shot from 12 ft,,72,68
248,3,4:36.0,,Defensive rebound by K. Caldwell-Pope,72,68
249,3,4:26.0,,E. İlyasova makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),72,70
250,3,4:04.0,Turnover by D. Rose (lost ball; steal by K. Caldwell-Pope),,72,70
251,3,4:02.0,,Personal foul by E. Moore (drawn by K. Caldwell-Pope),72,70
252,3,4:02.0,A. Brooks enters the game for D. Rose,,72,70
253,3,3:50.0,,Turnover by M. Morris (bad pass; steal by A. Brooks),72,70
254,3,3:42.0,Turnover by J. Butler (lost ball; steal by M. Morris),,72,70
255,3,3:38.0,,R. Jackson makes 2-pt layup at rim,72,72
256,3,3:38.0,,Shooting foul by A. Brooks (drawn by R. Jackson),72,72
257,3,3:38.0,,S. Johnson enters the game for M. Morris,72,72
258,3,3:38.0,,R. Jackson makes free throw 1 of 1,72,73
259,3,3:12.0,J. Butler misses 3-pt jump shot from 25 ft,,72,73
260,3,3:12.0,Offensive rebound by Team,,72,73
261,3,3:02.0,Shooting foul by S. Johnson (drawn by J. Butler),,72,73
262,3,3:02.0,J. Butler makes 2-pt layup at rim,,74,73
263,3,3:02.0,J. Butler makes free throw 1 of 1,,75,73
264,3,2:36.0,,R. Jackson makes 2-pt layup at rim,75,75
265,3,2:26.0,Turnover by N. Mirotić (lost ball; steal by S. Johnson),,75,75
266,3,2:23.0,,Turnover by S. Johnson (lost ball; steal by E. Moore),75,75
267,3,2:19.0,P. Gasol misses 2-pt layup at rim,,75,75
268,3,2:19.0,Offensive rebound by Team,,75,75
269,3,2:19.0,,Loose ball foul by A. Drummond (drawn by J. Butler),75,75
270,3,2:19.0,,A. Baynes enters the game for A. Drummond,75,75
271,3,2:19.0,,Technical foul by A. Drummond,75,75
272,3,2:19.0,J. Butler makes technical free throw,,76,75
273,3,2:19.0,,B. Jennings enters the game for R. Jackson,76,75
274,3,2:02.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Brooks),,79,75
275,3,1:48.0,,Shooting foul by J. Butler (drawn by S. Johnson),79,75
276,3,1:48.0,,S. Johnson makes free throw 1 of 2,79,76
277,3,1:48.0,,S. Johnson makes free throw 2 of 2,79,77
278,3,1:24.0,A. Brooks misses 2-pt jump shot from 8 ft,,79,77
279,3,1:24.0,,Defensive rebound by E. İlyasova,79,77
280,3,1:18.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by S. Johnson),79,79
281,3,1:00.0,P. Gasol misses 2-pt jump shot from 9 ft,,79,79
282,3,1:00.0,,Defensive rebound by B. Jennings,79,79
283,3,0:56.0,,Turnover by S. Johnson (traveling),79,79
284,3,0:45.0,J. Butler misses 2-pt jump shot from 10 ft,,79,79
285,3,0:45.0,Offensive rebound by P. Gasol,,79,79
286,3,0:45.0,P. Gasol makes 2-pt layup at rim,,81,79
287,3,0:22.0,,K. Caldwell-Pope misses 2-pt layup at rim (block by P. Gasol),81,79
288,3,0:21.0,Defensive rebound by A. Brooks,,81,79
289,3,0:08.0,Personal foul by K. Caldwell-Pope (drawn by E. Moore),,81,79
290,3,0:08.0,,Technical foul by K. Caldwell-Pope,81,79
291,3,0:08.0,,M. Morris enters the game for K. Caldwell-Pope,81,79
292,3,0:08.0,J. Butler makes technical free throw,,82,79
293,3,0:08.0,T. Gibson enters the game for P. Gasol,,82,79
294,3,0:08.0,E. Moore misses free throw 1 of 2,,82,79
295,3,0:08.0,Offensive rebound by Team,,82,79
296,3,0:08.0,E. Moore makes free throw 2 of 2,,83,79
297,3,0:02.0,,B. Jennings misses 3-pt jump shot from 26 ft,83,79
298,3,0:00.0,,Offensive rebound by Team,83,79
299,4,11:43.0,,A. Baynes makes 2-pt hook shot from 3 ft (assist by A. Tolliver),83,81
300,4,11:21.0,A. Brooks misses 2-pt jump shot from 4 ft,,83,81
301,4,11:21.0,,Defensive rebound by A. Tolliver,83,81
302,4,11:15.0,,A. Tolliver misses 3-pt jump shot from 26 ft,83,81
303,4,11:14.0,,Offensive rebound by S. Johnson,83,81
304,4,11:04.0,,Personal foul by A. Brooks (drawn by M. Morris),83,81
305,4,10:54.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by A. Tolliver),83,83
306,4,10:34.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Brooks),,86,83
307,4,10:18.0,,B. Jennings misses 2-pt jump shot from 4 ft,86,83
308,4,10:18.0,Defensive rebound by T. Gibson,,86,83
309,4,10:17.0,,Offensive charge foul by A. Brooks (drawn by A. Tolliver),86,83
310,4,10:17.0,Turnover by A. Brooks (offensive foul),,86,83
311,4,10:01.0,,S. Johnson misses 3-pt jump shot from 27 ft,86,83
312,4,10:00.0,Defensive rebound by T. Gibson,,86,83
313,4,9:42.0,T. Gibson makes 2-pt layup at rim (assist by A. Brooks),,88,83
314,4,9:26.0,,M. Morris misses 2-pt jump shot from 7 ft,88,83
315,4,9:25.0,Defensive rebound by T. Gibson,,88,83
316,4,9:16.0,Turnover by N. Mirotić (bad pass; steal by A. Tolliver),,88,83
317,4,9:10.0,,S. Johnson misses 2-pt jump shot from 8 ft,88,83
318,4,9:09.0,,Offensive rebound by S. Johnson,88,83
319,4,9:05.0,,S. Johnson misses 2-pt jump shot from 8 ft,88,83
320,4,9:05.0,,Offensive rebound by B. Jennings,88,83
321,4,9:04.0,,B. Jennings misses 2-pt jump shot from 4 ft (block by T. Gibson),88,83
322,4,9:04.0,,Offensive rebound by M. Morris,88,83
323,4,9:04.0,,Shooting foul by E. Moore (drawn by M. Morris),88,83
324,4,9:04.0,,M. Morris makes free throw 1 of 2,88,84
325,4,9:04.0,,M. Morris makes free throw 2 of 2,88,85
326,4,8:46.0,E. Moore misses 3-pt jump shot from 26 ft,,88,85
327,4,8:45.0,,Defensive rebound by M. Morris,88,85
328,4,8:35.0,,A. Baynes makes 2-pt hook shot from 3 ft (assist by A. Tolliver),88,87
329,4,8:20.0,T. Gibson makes 2-pt jump shot from 7 ft (assist by A. Brooks),,90,87
330,4,8:08.0,,M. Morris misses 3-pt jump shot from 25 ft,90,87
331,4,8:08.0,,Offensive rebound by M. Morris,90,87
332,4,7:52.0,,B. Jennings misses 2-pt jump shot from 4 ft,90,87
333,4,7:51.0,Defensive rebound by T. Gibson,,90,87
334,4,7:43.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by A. Brooks),,93,87
335,4,7:34.0,,Detroit full timeout,93,87
336,4,7:34.0,J. Butler enters the game for E. Moore,,93,87
337,4,7:34.0,,E. İlyasova enters the game for S. Johnson,93,87
338,4,7:34.0,,A. Drummond enters the game for B. Jennings,93,87
339,4,7:34.0,,R. Jackson enters the game for A. Tolliver,93,87
340,4,7:34.0,,D. Hilliard enters the game for A. Baynes,93,87
341,4,7:16.0,,R. Jackson misses 2-pt jump shot from 16 ft,93,87
342,4,7:16.0,Defensive rebound by N. Mirotić,,93,87
343,4,7:01.0,A. Brooks makes 2-pt layup at rim,,95,87
344,4,6:31.0,,R. Jackson misses 3-pt jump shot from 26 ft,95,87
345,4,6:30.0,,Offensive rebound by M. Morris,95,87
346,4,6:26.0,,Shooting foul by T. Gibson (drawn by A. Drummond),95,87
347,4,6:26.0,,A. Drummond misses free throw 1 of 2,95,87
348,4,6:26.0,,Offensive rebound by Team,95,87
349,4,6:26.0,,A. Drummond makes free throw 2 of 2,95,88
350,4,6:05.0,A. Brooks misses 2-pt jump shot from 4 ft (block by A. Drummond),,95,88
351,4,6:05.0,Offensive rebound by Team,,95,88
352,4,6:05.0,P. Gasol enters the game for N. Mirotić,,95,88
353,4,5:59.0,P. Gasol makes 3-pt jump shot from 23 ft (assist by A. Brooks),,98,88
354,4,5:50.0,Official timeout,,98,88
355,4,5:41.0,,M. Morris makes 2-pt jump shot from 16 ft,98,90
356,4,5:22.0,J. Butler misses 3-pt jump shot from 27 ft,,98,90
357,4,5:21.0,Offensive rebound by P. Gasol,,98,90
358,4,5:06.0,T. Gibson misses 2-pt jump shot from 17 ft,,98,90
359,4,5:05.0,,Defensive rebound by A. Drummond,98,90
360,4,4:57.0,,E. İlyasova misses 3-pt jump shot from 26 ft,98,90
361,4,4:56.0,,Offensive rebound by A. Drummond,98,90
362,4,4:56.0,,Shooting foul by P. Gasol (drawn by A. Drummond),98,90
363,4,4:56.0,,A. Drummond misses free throw 1 of 2,98,90
364,4,4:56.0,,Offensive rebound by Team,98,90
365,4,4:56.0,D. Rose enters the game for A. Brooks,,98,90
366,4,4:56.0,,S. Johnson enters the game for D. Hilliard,98,90
367,4,4:56.0,,A. Drummond misses free throw 2 of 2,98,90
368,4,4:55.0,Defensive rebound by T. Gibson,,98,90
369,4,4:31.0,D. Rose misses 2-pt jump shot from 5 ft,,98,90
370,4,4:29.0,,Defensive rebound by E. İlyasova,98,90
371,4,4:25.0,,R. Jackson misses 3-pt jump shot from 25 ft,98,90
372,4,4:25.0,,Offensive rebound by Team,98,90
373,4,4:25.0,Loose ball foul by P. Gasol (drawn by A. Drummond),,98,90
374,4,4:25.0,,A. Drummond makes free throw 1 of 2,98,91
375,4,4:25.0,,A. Drummond misses free throw 2 of 2,98,91
376,4,4:24.0,Defensive rebound by P. Gasol,,98,91
377,4,4:01.0,Shooting foul by A. Drummond (drawn by P. Gasol),,98,91
378,4,4:01.0,P. Gasol makes free throw 1 of 3,,99,91
379,4,4:01.0,P. Gasol makes free throw 2 of 3,,100,91
380,4,4:01.0,P. Gasol makes free throw 3 of 3,,101,91
