,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
54,1,4:58.0,L. Deng makes 2-pt jump shot from 10 ft (assist by G. Dragić),,10,15
55,1,4:45.0,,I. Mahinmi misses 2-pt layup at rim (block by H. Whiteside),10,15
56,1,4:44.0,Defensive rebound by J. Winslow,,10,15
57,1,4:38.0,G. Dragić makes 2-pt layup at rim,,12,15
58,1,4:24.0,,Personal foul by D. Wade (drawn by G. Hill),12,15
59,1,4:24.0,,R. Stuckey enters the game for G. Hill,12,15
60,1,4:24.0,M. Chalmers enters the game for D. Wade,,12,15
61,1,4:19.0,,Turnover by C. Budinger (bad pass; steal by M. Chalmers),12,15
62,1,4:09.0,Personal foul by I. Mahinmi (drawn by H. Whiteside),,12,15
63,1,4:09.0,,M. Turner enters the game for I. Mahinmi,12,15
64,1,3:57.0,H. Whiteside misses 2-pt hook shot from 4 ft,,12,15
65,1,3:56.0,,Defensive rebound by M. Turner,12,15
66,1,3:47.0,,R. Stuckey misses 2-pt jump shot from 5 ft (block by H. Whiteside),12,15
67,1,3:47.0,,Offensive rebound by Team,12,15
68,1,3:47.0,,Indiana full timeout,12,15
69,1,3:40.0,,Shooting foul by M. Chalmers (drawn by C. Budinger),12,15
70,1,3:40.0,,C. Budinger misses free throw 1 of 2,12,15
71,1,3:40.0,,Offensive rebound by Team,12,15
72,1,3:40.0,,C. Budinger makes free throw 2 of 2,12,16
73,1,3:28.0,Turnover by G. Dragić (bad pass),,12,16
74,1,3:18.0,,M. Turner misses 2-pt jump shot from 19 ft,12,16
75,1,3:17.0,Defensive rebound by L. Deng,,12,16
76,1,3:06.0,H. Whiteside makes 2-pt layup from 1 ft,,14,16
77,1,2:55.0,,M. Ellis misses 2-pt layup from 1 ft,14,16
78,1,2:54.0,Defensive rebound by H. Whiteside,,14,16
79,1,2:49.0,G. Dragić makes 2-pt layup from 2 ft,,16,16
80,1,2:39.0,,P. George misses 2-pt layup from 4 ft (block by H. Whiteside),16,16
81,1,2:39.0,,Offensive rebound by Team,16,16
82,1,2:39.0,C. Bosh enters the game for H. Whiteside,,16,16
83,1,2:39.0,J. McRoberts enters the game for L. Deng,,16,16
84,1,2:38.0,,Turnover by M. Turner (lost ball),16,16
85,1,2:21.0,C. Bosh makes 2-pt layup at rim (assist by J. McRoberts),,18,16
86,1,2:21.0,Shooting foul by M. Turner (drawn by C. Bosh),,18,16
87,1,2:21.0,C. Bosh makes free throw 1 of 1,,19,16
88,1,2:06.0,,R. Stuckey misses 2-pt jump shot from 8 ft,19,16
89,1,2:06.0,Defensive rebound by Team,,19,16
90,1,2:06.0,,Loose ball foul by M. Turner (drawn by C. Bosh),19,16
91,1,1:55.0,G. Dragić makes 2-pt layup from 3 ft,,21,16
92,1,1:43.0,,P. George misses 3-pt jump shot from 25 ft,21,16
93,1,1:42.0,Defensive rebound by C. Bosh,,21,16
94,1,1:30.0,J. McRoberts makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,24,16
95,1,1:30.0,,Indiana full timeout,24,16
96,1,1:30.0,,Violation by Team (delay of game),24,16
97,1,1:14.0,,P. George misses 3-pt jump shot from 24 ft,24,16
98,1,1:13.0,Defensive rebound by J. Winslow,,24,16
99,1,1:00.0,Turnover by G. Dragić (traveling),,24,16
100,1,0:47.0,,M. Turner misses 2-pt jump shot from 11 ft,24,16
101,1,0:47.0,Defensive rebound by J. Winslow,,24,16
102,1,0:33.0,Shooting foul by C. Budinger (drawn by C. Bosh),,24,16
103,1,0:33.0,C. Bosh makes free throw 1 of 2,,25,16
104,1,0:33.0,T. Johnson enters the game for G. Dragić,,25,16
105,1,0:33.0,C. Bosh makes free throw 2 of 2,,26,16
106,1,0:12.0,,P. George misses 2-pt layup from 2 ft,26,16
107,1,0:12.0,Defensive rebound by C. Bosh,,26,16
108,1,0:02.0,J. Winslow misses 3-pt jump shot from 23 ft,,26,16
109,1,0:01.0,,Defensive rebound by M. Ellis,26,16
110,1,0:00.0,,M. Ellis misses 3-pt jump shot from 58 ft,26,16
111,1,0:00.0,,Offensive rebound by Team,26,16
112,2,11:43.0,,Shooting foul by M. Chalmers (drawn by C. Budinger),26,16
113,2,11:43.0,,C. Budinger makes free throw 1 of 3,26,17
114,2,11:43.0,,C. Budinger misses free throw 2 of 3,26,17
115,2,11:43.0,,Offensive rebound by Team,26,17
116,2,11:43.0,,C. Budinger makes free throw 3 of 3,26,18
117,2,11:31.0,,Violation by G. Robinson (kicked ball),26,18
118,2,11:19.0,M. Chalmers misses 2-pt jump shot from 3 ft,,26,18
119,2,11:17.0,Offensive rebound by C. Bosh,,26,18
120,2,11:17.0,C. Bosh makes 2-pt layup from 1 ft,,28,18
121,2,10:59.0,,R. Stuckey makes 2-pt jump shot from 19 ft,28,20
122,2,10:40.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by J. McRoberts),,30,20
123,2,10:25.0,,C. Budinger misses 3-pt jump shot from 24 ft,30,20
124,2,10:25.0,Defensive rebound by J. Winslow,,30,20
125,2,10:01.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by J. McRoberts),,32,20
126,2,9:48.0,Violation by C. Bosh (def goaltending),,32,20
127,2,9:48.0,,R. Stuckey makes 2-pt layup from 1 ft,32,22
128,2,9:43.0,Shooting foul by M. Turner (drawn by C. Bosh),,32,22
129,2,9:43.0,C. Bosh makes free throw 1 of 2,,33,22
130,2,9:43.0,,J. Hill enters the game for M. Turner,33,22
131,2,9:43.0,C. Bosh makes free throw 2 of 2,,34,22
132,2,9:24.0,,Indiana full timeout,34,22
133,2,9:17.0,,R. Stuckey makes 2-pt jump shot from 17 ft,34,24
134,2,8:54.0,C. Bosh misses 2-pt layup from 2 ft (block by J. Hill),,34,24
135,2,8:52.0,Offensive rebound by C. Bosh,,34,24
136,2,8:48.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by C. Bosh),,37,24
137,2,8:30.0,,R. Stuckey misses 2-pt jump shot from 16 ft,37,24
138,2,8:29.0,Defensive rebound by T. Johnson,,37,24
139,2,8:08.0,C. Bosh misses 2-pt jump shot from 12 ft,,37,24
140,2,8:08.0,,Defensive rebound by J. Hill,37,24
141,2,7:46.0,,J. Hill makes 2-pt layup from 1 ft,37,26
142,2,7:26.0,J. Winslow makes 2-pt layup from 3 ft (assist by J. McRoberts),,39,26
143,2,7:12.0,Offensive charge foul by J. Hill (drawn by J. McRoberts),,39,26
144,2,7:12.0,,Turnover by J. Hill (offensive foul),39,26
145,2,7:12.0,,L. Allen enters the game for C. Budinger,39,26
146,2,7:12.0,L. Deng enters the game for C. Bosh,,39,26
147,2,7:12.0,H. Whiteside enters the game for M. Chalmers,,39,26
148,2,7:12.0,D. Wade enters the game for J. McRoberts,,39,26
149,2,6:54.0,H. Whiteside misses 2-pt jump shot from 8 ft,,39,26
150,2,6:54.0,,Defensive rebound by R. Stuckey,39,26
151,2,6:41.0,,G. Robinson makes 2-pt jump shot from 7 ft (assist by R. Stuckey),39,28
152,2,6:17.0,H. Whiteside misses 2-pt hook shot from 5 ft,,39,28
153,2,6:16.0,Offensive rebound by J. Winslow,,39,28
154,2,6:12.0,J. Winslow misses 2-pt layup from 2 ft,,39,28
155,2,6:12.0,,Defensive rebound by L. Allen,39,28
156,2,6:05.0,,G. Robinson makes 2-pt jump shot from 16 ft,39,30
157,2,6:00.0,Personal take foul by G. Hill (drawn by T. Johnson),,39,30
158,2,6:00.0,,Indiana full timeout,39,30
159,2,6:00.0,,M. Ellis enters the game for R. Stuckey,39,30
160,2,5:45.0,D. Wade makes 2-pt hook shot from 7 ft (assist by T. Johnson),,41,30
161,2,5:27.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by M. Ellis),41,33
162,2,5:09.0,T. Johnson misses 2-pt jump shot from 6 ft,,41,33
163,2,5:08.0,Offensive rebound by H. Whiteside,,41,33
164,2,5:08.0,H. Whiteside makes 2-pt layup from 2 ft,,43,33
165,2,4:50.0,,J. Hill makes 2-pt dunk from 3 ft (assist by M. Ellis),43,35
166,2,4:30.0,D. Wade makes 2-pt layup at rim,,45,35
167,2,4:11.0,,J. Hill makes 2-pt layup from 1 ft,45,37
168,2,4:05.0,Miami full timeout,,45,37
169,2,4:05.0,G. Dragić enters the game for T. Johnson,,45,37
170,2,4:05.0,,P. George enters the game for G. Robinson,45,37
171,2,3:52.0,D. Wade misses 2-pt hook shot from 6 ft,,45,37
172,2,3:51.0,,Defensive rebound by J. Hill,45,37
173,2,3:32.0,,P. George makes 3-pt jump shot from 22 ft (assist by L. Allen),45,40
174,2,3:13.0,Personal foul by L. Allen (drawn by L. Deng),,45,40
175,2,3:13.0,C. Bosh enters the game for J. Winslow,,45,40
176,2,3:04.0,D. Wade misses 2-pt layup from 2 ft,,45,40
177,2,3:03.0,,Defensive rebound by L. Allen,45,40
178,2,2:56.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by P. George),45,43
179,2,2:28.0,L. Deng misses 3-pt jump shot from 24 ft,,45,43
180,2,2:26.0,,Defensive rebound by J. Hill,45,43
181,2,2:13.0,,Def 3 sec tech foul by H. Whiteside,45,43
182,2,2:13.0,,P. George makes technical free throw,45,44
183,2,2:03.0,,L. Allen misses 2-pt layup from 3 ft,45,44
184,2,2:03.0,Defensive rebound by C. Bosh,,45,44
185,2,1:53.0,Shooting foul by J. Hill (drawn by C. Bosh),,45,44
186,2,1:53.0,C. Bosh misses free throw 1 of 2,,45,44
187,2,1:53.0,Offensive rebound by Team,,45,44
188,2,1:53.0,C. Bosh makes free throw 2 of 2,,46,44
189,2,1:39.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by G. Hill),46,46
190,2,1:17.0,C. Bosh misses 3-pt jump shot from 25 ft,,46,46
191,2,1:17.0,,Defensive rebound by L. Allen,46,46
192,2,1:05.0,,P. George misses 2-pt layup at rim,46,46
193,2,1:05.0,Defensive rebound by G. Dragić,,46,46
194,2,1:03.0,,Offensive charge foul by G. Dragić (drawn by G. Hill),46,46
195,2,1:03.0,Turnover by G. Dragić (offensive foul),,46,46
196,2,1:03.0,T. Johnson enters the game for G. Dragić,,46,46
197,2,0:52.0,,L. Allen misses 2-pt jump shot from 5 ft,46,46
198,2,0:51.0,Defensive rebound by H. Whiteside,,46,46
199,2,0:43.0,T. Johnson misses 3-pt jump shot from 25 ft,,46,46
200,2,0:42.0,Offensive rebound by D. Wade,,46,46
201,2,0:42.0,D. Wade makes 2-pt layup at rim,,48,46
202,2,0:34.0,,Shooting foul by T. Johnson (drawn by G. Hill),48,46
203,2,0:34.0,,G. Hill makes free throw 1 of 3,48,47
204,2,0:34.0,,G. Hill makes free throw 2 of 3,48,48
205,2,0:34.0,,I. Mahinmi enters the game for J. Hill,48,48
206,2,0:34.0,,G. Hill makes free throw 3 of 3,48,49
207,2,0:22.0,Shooting foul by L. Allen (drawn by D. Wade),,48,49
208,2,0:22.0,D. Wade makes free throw 1 of 2,,49,49
209,2,0:22.0,,G. Robinson enters the game for L. Allen,49,49
210,2,0:22.0,,J. Hill enters the game for I. Mahinmi,49,49
211,2,0:22.0,D. Wade misses free throw 2 of 2,,49,49
212,2,0:22.0,,Defensive rebound by P. George,49,49
213,2,0:00.0,,P. George misses 2-pt jump shot from 15 ft,49,49
214,2,0:00.0,Defensive rebound by H. Whiteside,,49,49
215,3,11:37.0,,I. Mahinmi misses 2-pt layup from 1 ft,49,49
216,3,11:37.0,Defensive rebound by H. Whiteside,,49,49
217,3,11:16.0,C. Bosh makes 2-pt jump shot from 12 ft,,51,49
218,3,11:02.0,,Turnover by P. George (lost ball; steal by C. Bosh),51,49
219,3,10:55.0,G. Dragić makes 3-pt jump shot from 22 ft (assist by D. Wade),,54,49
220,3,10:34.0,,I. Mahinmi makes 2-pt jump shot from 18 ft (assist by G. Hill),54,51
221,3,10:08.0,D. Wade misses 3-pt jump shot from 25 ft,,54,51
222,3,10:07.0,,Defensive rebound by L. Allen,54,51
223,3,10:01.0,,P. George makes 2-pt jump shot from 16 ft (assist by G. Hill),54,53
224,3,9:45.0,L. Deng misses 2-pt layup from 2 ft,,54,53
225,3,9:44.0,,Defensive rebound by P. George,54,53
226,3,9:29.0,,L. Allen makes 2-pt jump shot from 16 ft (assist by P. George),54,55
227,3,9:17.0,Turnover by G. Dragić (bad pass; steal by P. George),,54,55
228,3,9:10.0,,Turnover by M. Ellis (lost ball; steal by D. Wade),54,55
229,3,9:02.0,L. Deng makes 3-pt jump shot from 25 ft (assist by G. Dragić),,57,55
230,3,8:44.0,,M. Ellis makes 2-pt layup at rim (assist by L. Allen),57,57
231,3,8:18.0,G. Dragić misses 3-pt jump shot from 24 ft,,57,57
232,3,8:18.0,,Defensive rebound by P. George,57,57
233,3,8:01.0,,Turnover by I. Mahinmi (3 sec),57,57
234,3,7:51.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by C. Bosh),,59,57
235,3,7:37.0,,G. Hill misses 2-pt jump shot from 16 ft,59,57
236,3,7:36.0,Defensive rebound by H. Whiteside,,59,57
237,3,7:30.0,Personal foul by G. Hill (drawn by G. Dragić),,59,57
238,3,7:19.0,G. Dragić misses 2-pt jump shot from 16 ft,,59,57
239,3,7:18.0,,Defensive rebound by P. George,59,57
240,3,7:17.0,,Turnover by P. George (traveling),59,57
241,3,7:01.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by D. Wade),,62,57
242,3,6:51.0,,Personal foul by G. Dragić (drawn by G. Hill),62,57
243,3,6:41.0,,M. Ellis misses 2-pt jump shot from 15 ft (block by D. Wade),62,57
244,3,6:40.0,,Offensive rebound by L. Allen,62,57
245,3,6:34.0,,P. George makes 2-pt jump shot from 8 ft,62,59
246,3,6:08.0,D. Wade misses 3-pt jump shot from 25 ft,,62,59
247,3,6:07.0,,Defensive rebound by M. Ellis,62,59
248,3,6:01.0,,P. George makes 2-pt jump shot from 17 ft (assist by M. Ellis),62,61
249,3,5:33.0,Turnover by Team (shot clock),,62,61
250,3,5:33.0,,Indiana full timeout,62,61
251,3,5:33.0,J. Winslow enters the game for C. Bosh,,62,61
252,3,5:16.0,,P. George makes 2-pt layup from 3 ft (assist by M. Ellis),62,63
253,3,5:01.0,D. Wade misses 2-pt jump shot from 15 ft,,62,63
254,3,5:00.0,,Defensive rebound by I. Mahinmi,62,63
255,3,4:55.0,,Shooting foul by J. Winslow (drawn by L. Allen),62,63
256,3,4:55.0,,L. Allen misses free throw 1 of 2,62,63
257,3,4:55.0,,Offensive rebound by Team,62,63
258,3,4:55.0,,L. Allen misses free throw 2 of 2,62,63
259,3,4:55.0,Defensive rebound by H. Whiteside,,62,63
260,3,4:38.0,H. Whiteside misses 2-pt jump shot from 17 ft,,62,63
261,3,4:38.0,,Defensive rebound by Team,62,63
262,3,4:27.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by G. Hill),62,65
263,3,4:07.0,,M. Turner enters the game for I. Mahinmi,62,65
264,3,4:07.0,M. Chalmers enters the game for D. Wade,,62,65
265,3,4:00.0,G. Dragić misses 2-pt layup at rim,,62,65
266,3,3:59.0,Offensive rebound by J. Winslow,,62,65
267,3,3:56.0,J. Winslow makes 2-pt jump shot from 19 ft,,64,65
268,3,3:39.0,,Personal block foul by J. Winslow (drawn by P. George),64,65
269,3,3:27.0,,G. Hill misses 3-pt jump shot from 26 ft,64,65
270,3,3:26.0,,Offensive rebound by P. George,64,65
271,3,3:13.0,,P. George makes 2-pt jump shot from 20 ft,64,67
272,3,2:57.0,M. Chalmers makes 2-pt jump shot from 21 ft (assist by G. Dragić),,66,67
273,3,2:42.0,,M. Turner makes 2-pt layup at rim (assist by M. Ellis),66,69
274,3,2:20.0,G. Dragić misses 2-pt jump shot from 19 ft,,66,69
275,3,2:20.0,,Defensive rebound by Team,66,69
276,3,2:20.0,Miami full timeout,,66,69
277,3,2:20.0,,C. Budinger enters the game for L. Allen,66,69
278,3,2:20.0,,J. Hill enters the game for G. Hill,66,69
279,3,2:20.0,T. Johnson enters the game for L. Deng,,66,69
280,3,2:20.0,J. McRoberts enters the game for H. Whiteside,,66,69
281,3,2:20.0,C. Bosh enters the game for G. Dragić,,66,69
282,3,2:06.0,,M. Turner misses 2-pt jump shot from 18 ft,66,69
283,3,2:05.0,Defensive rebound by M. Chalmers,,66,69
284,3,1:51.0,C. Bosh misses 2-pt layup from 3 ft,,66,69
285,3,1:51.0,,Defensive rebound by M. Turner,66,69
286,3,1:35.0,,J. Hill makes 2-pt hook shot from 3 ft,66,71
287,3,1:17.0,M. Chalmers misses 3-pt jump shot from 24 ft,,66,71
288,3,1:16.0,,Defensive rebound by M. Ellis,66,71
289,3,1:07.0,,Turnover by P. George (lost ball),66,71
290,3,0:54.0,C. Bosh misses 3-pt jump shot from 24 ft,,66,71
291,3,0:53.0,,Defensive rebound by P. George,66,71
292,3,0:46.0,,Personal foul by J. Winslow (drawn by P. George),66,71
293,3,0:34.0,,Turnover by P. George (bad pass),66,71
294,3,0:21.0,J. Winslow makes 2-pt layup at rim (assist by J. McRoberts),,68,71
295,3,0:01.0,,C. Budinger misses 3-pt jump shot from 23 ft,68,71
296,3,0:00.0,Defensive rebound by C. Bosh,,68,71
297,4,11:47.0,J. McRoberts makes 3-pt jump shot from 23 ft (assist by T. Johnson),,71,71
298,4,11:29.0,,J. Hill misses 2-pt jump shot from 5 ft,71,71
299,4,11:29.0,Defensive rebound by C. Bosh,,71,71
300,4,11:06.0,J. McRoberts misses 3-pt jump shot from 24 ft,,71,71
301,4,11:05.0,,Defensive rebound by J. Hill,71,71
302,4,10:56.0,,G. Robinson misses 2-pt jump shot from 7 ft,71,71
303,4,10:55.0,Defensive rebound by J. McRoberts,,71,71
304,4,10:35.0,J. McRoberts makes 2-pt layup from 4 ft,,73,71
305,4,10:25.0,,Personal foul by J. McRoberts (drawn by J. Hill),73,71
306,4,10:10.0,,J. Hill misses 2-pt jump shot from 19 ft,73,71
307,4,10:10.0,Defensive rebound by J. McRoberts,,73,71
308,4,9:56.0,J. Winslow makes 2-pt layup from 2 ft,,75,71
309,4,9:48.0,,Indiana full timeout,75,71
310,4,9:48.0,,P. George enters the game for C. Budinger,75,71
311,4,9:48.0,,I. Mahinmi enters the game for M. Turner,75,71
312,4,9:32.0,,G. Hill misses 2-pt jump shot from 5 ft,75,71
313,4,9:32.0,Defensive rebound by C. Bosh,,75,71
314,4,9:11.0,T. Johnson misses 2-pt layup from 2 ft (block by I. Mahinmi),,75,71
315,4,9:10.0,,Defensive rebound by G. Robinson,75,71
316,4,8:49.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Robinson),75,74
317,4,8:30.0,J. Winslow makes 2-pt layup from 3 ft,,77,74
318,4,8:30.0,Shooting foul by I. Mahinmi (drawn by J. Winslow),,77,74
319,4,8:30.0,J. Winslow makes free throw 1 of 1,,78,74
320,4,8:18.0,,P. George misses 2-pt jump shot from 15 ft,78,74
321,4,8:18.0,,Offensive rebound by J. Hill,78,74
322,4,8:15.0,,J. Hill misses 2-pt layup from 2 ft (block by C. Bosh),78,74
323,4,8:14.0,,Offensive rebound by P. George,78,74
324,4,8:07.0,,Shooting foul by M. Chalmers (drawn by P. George),78,74
325,4,8:07.0,,P. George makes 2-pt jump shot from 12 ft,78,76
326,4,8:07.0,,P. George misses free throw 1 of 1,78,76
327,4,8:07.0,Defensive rebound by C. Bosh,,78,76
328,4,7:39.0,J. Winslow misses 2-pt layup at rim,,78,76
329,4,7:37.0,,Defensive rebound by P. George,78,76
330,4,7:24.0,,G. Robinson misses 3-pt jump shot from 24 ft,78,76
331,4,7:24.0,Defensive rebound by C. Bosh,,78,76
332,4,7:06.0,C. Bosh misses 2-pt jump shot from 17 ft,,78,76
333,4,7:06.0,,Defensive rebound by J. Hill,78,76
334,4,7:03.0,,Turnover by J. Hill (lost ball; steal by T. Johnson),78,76
335,4,7:01.0,Miami full timeout,,78,76
336,4,7:01.0,D. Wade enters the game for C. Bosh,,78,76
337,4,7:01.0,H. Whiteside enters the game for J. Winslow,,78,76
338,4,6:57.0,Offensive foul by T. Johnson (drawn by P. George),,78,76
339,4,6:57.0,Turnover by T. Johnson (offensive foul),,78,76
340,4,6:42.0,,I. Mahinmi misses 2-pt hook shot from 5 ft,78,76
341,4,6:42.0,Defensive rebound by Team,,78,76
342,4,6:30.0,D. Wade misses 2-pt jump shot from 16 ft,,78,76
343,4,6:27.0,,Defensive rebound by Team,78,76
344,4,6:27.0,G. Dragić enters the game for M. Chalmers,,78,76
345,4,6:27.0,,M. Ellis enters the game for G. Hill,78,76
346,4,6:04.0,,Shooting foul by D. Wade (drawn by P. George),78,76
347,4,6:04.0,,P. George makes free throw 1 of 2,78,77
348,4,6:04.0,,P. George makes free throw 2 of 2,78,78
349,4,5:50.0,Turnover by J. McRoberts (traveling),,78,78
350,4,5:37.0,,M. Ellis misses 2-pt jump shot from 11 ft,78,78
351,4,5:36.0,Defensive rebound by H. Whiteside,,78,78
352,4,5:26.0,Turnover by J. McRoberts (bad pass; steal by P. George),,78,78
353,4,5:20.0,,G. Robinson makes 2-pt layup from 2 ft (assist by P. George),78,80
354,4,5:09.0,,Violation by M. Ellis (kicked ball),78,80
355,4,5:09.0,,G. Hill enters the game for G. Robinson,78,80
356,4,5:09.0,C. Bosh enters the game for J. McRoberts,,78,80
357,4,5:09.0,J. Winslow enters the game for T. Johnson,,78,80
358,4,5:01.0,H. Whiteside makes 2-pt jump shot from 5 ft (assist by D. Wade),,80,80
359,4,5:01.0,Shooting foul by G. Hill (drawn by H. Whiteside),,80,80
360,4,5:01.0,H. Whiteside misses free throw 1 of 1,,80,80
361,4,5:01.0,,Defensive rebound by P. George,80,80
362,4,4:44.0,,Turnover by M. Ellis (traveling),80,80
363,4,4:26.0,H. Whiteside misses 2-pt jump shot from 5 ft,,80,80
364,4,4:26.0,,Defensive rebound by Team,80,80
365,4,4:26.0,,Technical foul by P. George,80,80
366,4,4:26.0,Technical foul by H. Whiteside,,80,80
367,4,4:08.0,,P. George makes 2-pt jump shot from 20 ft,80,82
368,4,3:52.0,J. Winslow misses 2-pt layup from 3 ft (block by I. Mahinmi),,80,82
369,4,3:52.0,,Defensive rebound by Team,80,82
370,4,3:38.0,,P. George makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),80,84
371,4,3:22.0,D. Wade misses 3-pt jump shot from 25 ft,,80,84
372,4,3:21.0,,Defensive rebound by J. Hill,80,84
373,4,3:12.0,,Shooting foul by H. Whiteside (drawn by I. Mahinmi),80,84
374,4,3:12.0,,I. Mahinmi misses free throw 1 of 2,80,84
375,4,3:12.0,,Offensive rebound by Team,80,84
376,4,3:12.0,,I. Mahinmi misses free throw 2 of 2,80,84
377,4,3:11.0,Defensive rebound by Team,,80,84
378,4,2:56.0,G. Dragić misses 2-pt layup from 4 ft (block by I. Mahinmi),,80,84
379,4,2:56.0,Offensive rebound by Team,,80,84
380,4,2:56.0,Official timeout,,80,84
381,4,2:53.0,C. Bosh makes 2-pt layup at rim (assist by J. Winslow),,82,84
382,4,2:31.0,,P. George misses 2-pt layup from 1 ft,82,84
383,4,2:30.0,Defensive rebound by J. Winslow,,82,84
384,4,2:18.0,J. Winslow makes 2-pt jump shot from 20 ft (assist by D. Wade),,84,84
385,4,1:57.0,Violation by J. Winslow (kicked ball),,84,84
386,4,1:42.0,,P. George misses 2-pt jump shot from 15 ft,84,84
387,4,1:41.0,,Offensive rebound by J. Hill,84,84
388,4,1:41.0,,J. Hill misses 2-pt layup at rim,84,84
389,4,1:41.0,Defensive rebound by Team,,84,84
390,4,1:23.0,C. Bosh misses 3-pt jump shot from 24 ft,,84,84
391,4,1:22.0,,Defensive rebound by I. Mahinmi,84,84
392,4,1:04.0,,Shooting foul by J. Winslow (drawn by P. George),84,84
