,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW YORK_ACTION,UTAH_SCORE,NEW YORK_SCORE
391,4,1:55.0,,Defensive rebound by R. Lopez,88,89
392,4,1:31.0,,L. Galloway misses 3-pt jump shot from 24 ft,88,89
393,4,1:30.0,,Offensive rebound by Team,88,89
394,4,1:30.0,,Turnover by Team (shot clock),88,89
395,4,1:19.0,T. Booker misses 2-pt jump shot from 13 ft,,88,89
396,4,1:17.0,,Defensive rebound by D. Williams,88,89
397,4,1:01.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by C. Anthony),88,92
398,4,1:01.0,Utah full timeout,,88,92
399,4,1:01.0,T. Lyles enters the game for T. Booker,,88,92
400,4,0:53.0,R. Hood makes 2-pt jump shot from 6 ft (assist by G. Hayward),,90,92
401,4,0:36.0,,L. Galloway makes 3-pt jump shot from 22 ft (assist by C. Anthony),90,95
402,4,0:27.0,T. Burke makes 3-pt jump shot from 23 ft (assist by T. Lyles),,93,95
403,4,0:16.0,,C. Anthony makes 2-pt dunk at rim (assist by L. Galloway),93,97
404,4,0:16.0,Utah full timeout,,93,97
405,4,0:16.0,J. Ingles enters the game for R. Gobert,,93,97
406,4,0:16.0,,K. Porziņģis enters the game for R. Lopez,93,97
407,4,0:11.0,R. Hood makes 3-pt jump shot from 24 ft,,96,97
408,4,0:11.0,,New York full timeout,96,97
409,4,0:11.0,,J. Calderón enters the game for D. Williams,96,97
410,4,0:11.0,C. Johnson enters the game for T. Lyles,,96,97
411,4,0:11.0,R. Gobert enters the game for T. Burke,,96,97
412,4,0:11.0,T. Booker enters the game for J. Ingles,,96,97
413,4,0:10.0,,Personal foul by R. Gobert (drawn by K. Porziņģis),96,97
414,4,0:10.0,,K. Porziņģis makes free throw 1 of 2,96,98
415,4,0:10.0,,K. Porziņģis makes free throw 2 of 2,96,99
416,4,0:10.0,Utah full timeout,,96,99
417,4,0:10.0,,D. Williams enters the game for J. Calderón,96,99
418,4,0:10.0,T. Lyles enters the game for R. Gobert,,96,99
419,4,0:10.0,T. Burke enters the game for T. Booker,,96,99
420,4,0:10.0,J. Ingles enters the game for C. Johnson,,96,99
421,4,0:02.0,Shooting foul by K. Porziņģis (drawn by G. Hayward),,96,99
422,4,0:02.0,,R. Lopez enters the game for K. Porziņģis,96,99
423,4,0:02.0,G. Hayward makes free throw 1 of 3,,97,99
424,4,0:02.0,G. Hayward makes free throw 2 of 3,,98,99
425,4,0:02.0,R. Gobert enters the game for T. Lyles,,98,99
426,4,0:02.0,T. Booker enters the game for T. Burke,,98,99
427,4,0:02.0,C. Johnson enters the game for J. Ingles,,98,99
428,4,0:02.0,G. Hayward makes free throw 3 of 3,,99,99
429,4,0:02.0,,New York full timeout,99,99
430,4,0:01.0,,C. Anthony misses 2-pt jump shot from 3 ft,99,99
431,4,0:00.0,,Offensive rebound by Team,99,99
432,1OT,4:43.0,Turnover by G. Hayward (bad pass; steal by J. Calderón),,99,99
433,1OT,4:19.0,,D. Williams misses 2-pt jump shot from 21 ft,99,99
434,1OT,4:17.0,Defensive rebound by R. Gobert,,99,99
435,1OT,4:07.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,101,99
436,1OT,3:43.0,,C. Anthony makes 2-pt jump shot from 11 ft,101,101
437,1OT,3:24.0,Turnover by G. Hayward (traveling),,101,101
438,1OT,3:24.0,,A. Afflalo enters the game for J. Calderón,101,101
439,1OT,3:11.0,,L. Galloway makes 2-pt jump shot from 19 ft,101,103
440,1OT,2:49.0,R. Hood makes 2-pt layup from 1 ft,,103,103
441,1OT,2:25.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by C. Anthony),103,106
442,1OT,2:06.0,G. Hayward misses 2-pt jump shot from 6 ft,,103,106
443,1OT,2:05.0,,Defensive rebound by C. Anthony,103,106
444,1OT,2:04.0,,Personal foul by G. Hayward (drawn by C. Anthony),103,106
445,1OT,1:45.0,,R. Lopez makes 2-pt jump shot from 4 ft (assist by L. Galloway),103,108
446,1OT,1:27.0,R. Hood makes 2-pt jump shot from 4 ft,,105,108
447,1OT,1:06.0,,A. Afflalo misses 3-pt jump shot from 24 ft,105,108
448,1OT,1:04.0,,Offensive rebound by D. Williams,105,108
449,1OT,1:04.0,,D. Williams misses 2-pt layup from 1 ft,105,108
450,1OT,1:02.0,,Offensive rebound by D. Williams,105,108
451,1OT,1:01.0,,D. Williams makes 2-pt layup from 1 ft,105,110
452,1OT,1:01.0,,Shooting foul by R. Hood (drawn by D. Williams),105,110
453,1OT,1:01.0,,D. Williams makes free throw 1 of 1,105,111
454,1OT,0:55.0,R. Hood misses 3-pt jump shot from 23 ft,,105,111
455,1OT,0:53.0,Offensive rebound by T. Lyles,,105,111
456,1OT,0:53.0,Shooting foul by R. Lopez (drawn by T. Lyles),,105,111
457,1OT,0:53.0,T. Lyles misses free throw 1 of 2,,105,111
458,1OT,0:53.0,Offensive rebound by Team,,105,111
459,1OT,0:53.0,C. Johnson enters the game for T. Burke,,105,111
460,1OT,0:53.0,T. Lyles makes free throw 2 of 2,,106,111
461,1OT,0:42.0,,L. Galloway misses 2-pt layup from 1 ft (block by R. Gobert),106,111
462,1OT,0:41.0,,Offensive rebound by R. Lopez,106,111
463,1OT,0:41.0,,R. Lopez makes 2-pt layup at rim,106,113
464,1OT,0:41.0,Utah full timeout,,106,113
465,1OT,0:41.0,T. Burke enters the game for C. Johnson,,106,113
466,1OT,0:38.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by G. Hayward),,109,113
467,1OT,0:38.0,,New York full timeout,109,113
468,1OT,0:38.0,T. Booker enters the game for T. Lyles,,109,113
469,1OT,0:38.0,C. Johnson enters the game for T. Burke,,109,113
470,1OT,0:37.0,,Personal foul by G. Hayward (drawn by C. Anthony),109,113
471,1OT,0:37.0,,C. Anthony makes free throw 1 of 2,109,114
472,1OT,0:37.0,T. Lyles enters the game for T. Booker,,109,114
473,1OT,0:37.0,T. Burke enters the game for C. Johnson,,109,114
474,1OT,0:37.0,,C. Anthony makes free throw 2 of 2,109,115
475,1OT,0:33.0,G. Hayward makes 2-pt jump shot from 21 ft,,111,115
476,1OT,0:29.0,,Turnover by L. Galloway (bad pass),111,115
477,1OT,0:29.0,Utah full timeout,,111,115
478,1OT,0:21.0,R. Hood misses 3-pt jump shot from 24 ft,,111,115
479,1OT,0:18.0,,Defensive rebound by Team,111,115
480,1OT,0:16.0,,Personal foul by R. Gobert (drawn by D. Williams),111,115
481,1OT,0:16.0,,D. Williams makes free throw 1 of 2,111,116
482,1OT,0:16.0,,D. Williams misses free throw 2 of 2,111,116
483,1OT,0:16.0,Defensive rebound by T. Lyles,,111,116
484,1OT,0:13.0,Turnover by T. Lyles (bad pass),,111,116
485,1OT,0:13.0,C. Johnson enters the game for T. Burke,,111,116
486,1OT,0:13.0,T. Booker enters the game for T. Lyles,,111,116
487,1OT,0:11.0,,Personal take foul by C. Johnson (drawn by L. Galloway),111,116
488,1OT,0:11.0,,L. Galloway makes free throw 1 of 2,111,117
489,1OT,0:11.0,T. Lyles enters the game for T. Booker,,111,117
490,1OT,0:11.0,T. Burke enters the game for C. Johnson,,111,117
491,1OT,0:11.0,,L. Galloway makes free throw 2 of 2,111,118
492,1OT,0:05.0,R. Hood misses 3-pt jump shot from 25 ft,,111,118
493,1OT,0:04.0,,Defensive rebound by D. Williams,111,118
