,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
45,1,6:43.0,,C. McCollum misses 2-pt layup from 2 ft,5,4
46,1,6:43.0,,Offensive rebound by A. Aminu,5,4
47,1,6:43.0,,A. Aminu makes 2-pt layup at rim,5,6
48,1,6:20.0,M. Barnes misses 3-pt jump shot from 24 ft,,5,6
49,1,6:20.0,,Defensive rebound by D. Lillard,5,6
50,1,6:14.0,,Personal foul by J. Green (drawn by D. Lillard),5,6
51,1,6:05.0,,D. Lillard misses 3-pt jump shot from 24 ft,5,6
52,1,6:05.0,Defensive rebound by J. Green,,5,6
53,1,5:54.0,Personal foul by D. Lillard (drawn by M. Barnes),,5,6
54,1,5:54.0,,Portland full timeout,5,6
55,1,5:54.0,Z. Randolph enters the game for J. Green,,5,6
56,1,5:54.0,,A. Crabbe enters the game for C. McCollum,5,6
57,1,5:54.0,,M. Leonard enters the game for N. Vonleh,5,6
58,1,5:42.0,M. Conley misses 3-pt jump shot from 23 ft,,5,6
59,1,5:41.0,,Defensive rebound by A. Crabbe,5,6
60,1,5:30.0,,Turnover by M. Leonard (bad pass; steal by C. Lee),5,6
61,1,5:14.0,C. Lee misses 3-pt jump shot from 22 ft,,5,6
62,1,5:13.0,,Defensive rebound by M. Leonard,5,6
63,1,5:01.0,,M. Leonard misses 2-pt jump shot from 11 ft,5,6
64,1,5:00.0,Defensive rebound by C. Lee,,5,6
65,1,4:48.0,M. Gasol misses 2-pt jump shot from 11 ft,,5,6
66,1,4:47.0,,Defensive rebound by A. Crabbe,5,6
67,1,4:34.0,,Turnover by M. Plumlee (bad pass),5,6
68,1,4:34.0,J. Green enters the game for M. Gasol,,5,6
69,1,4:34.0,,G. Henderson enters the game for A. Aminu,5,6
70,1,4:16.0,C. Lee misses 2-pt layup from 2 ft,,5,6
71,1,4:16.0,Offensive rebound by Z. Randolph,,5,6
72,1,4:16.0,Z. Randolph makes 2-pt layup at rim,,7,6
73,1,3:51.0,,G. Henderson misses 3-pt jump shot from 23 ft,7,6
74,1,3:51.0,,Offensive rebound by Team,7,6
75,1,3:51.0,,Turnover by Team (shot clock),7,6
76,1,3:51.0,,E. Davis enters the game for M. Plumlee,7,6
77,1,3:51.0,T. Allen enters the game for M. Barnes,,7,6
78,1,3:35.0,Z. Randolph makes 2-pt jump shot from 19 ft,,9,6
79,1,3:20.0,,D. Lillard misses 2-pt jump shot from 12 ft,9,6
80,1,3:19.0,Defensive rebound by J. Green,,9,6
81,1,3:11.0,J. Green makes 2-pt jump shot from 3 ft,,11,6
82,1,3:06.0,,Turnover by D. Lillard (bad pass),11,6
83,1,3:06.0,Memphis full timeout,,11,6
84,1,3:06.0,,C. McCollum enters the game for D. Lillard,11,6
85,1,3:06.0,M. Chalmers enters the game for M. Conley,,11,6
86,1,2:47.0,Z. Randolph misses 2-pt jump shot from 6 ft,,11,6
87,1,2:46.0,,Defensive rebound by M. Leonard,11,6
88,1,2:34.0,,C. McCollum misses 3-pt jump shot from 24 ft,11,6
89,1,2:33.0,Defensive rebound by J. Green,,11,6
90,1,2:25.0,Z. Randolph makes 2-pt jump shot from 3 ft (assist by J. Green),,13,6
91,1,2:03.0,,A. Crabbe makes 2-pt jump shot from 11 ft (assist by C. McCollum),13,8
92,1,1:45.0,J. Green makes 2-pt jump shot from 21 ft (assist by M. Chalmers),,15,8
93,1,1:33.0,,Turnover by E. Davis (lost ball),15,8
94,1,1:33.0,,M. Harkless enters the game for M. Leonard,15,8
95,1,1:10.0,J. Green misses 2-pt layup from 2 ft,,15,8
96,1,1:09.0,,Defensive rebound by E. Davis,15,8
97,1,0:59.0,,G. Henderson makes 2-pt dunk at rim (assist by C. McCollum),15,10
98,1,0:46.0,C. Lee makes 2-pt layup from 2 ft (assist by Z. Randolph),,17,10
99,1,0:30.0,,G. Henderson makes 2-pt jump shot from 13 ft (assist by C. McCollum),17,12
100,1,0:30.0,,Shooting foul by M. Chalmers (drawn by G. Henderson),17,12
101,1,0:30.0,,G. Henderson makes free throw 1 of 1,17,13
102,1,0:12.0,Z. Randolph misses 2-pt jump shot from 6 ft,,17,13
103,1,0:11.0,,Defensive rebound by C. McCollum,17,13
104,1,0:03.0,,E. Davis makes 2-pt hook shot from 2 ft (assist by M. Harkless),17,15
105,1,0:00.0,M. Chalmers misses 3-pt jump shot from 51 ft,,17,15
106,1,0:00.0,Offensive rebound by Team,,17,15
107,2,11:46.0,,C. McCollum makes 2-pt jump shot from 4 ft,17,17
108,2,11:17.0,T. Allen makes 3-pt jump shot from 22 ft (assist by M. Chalmers),,20,17
109,2,10:56.0,,G. Henderson misses 2-pt jump shot from 17 ft,20,17
110,2,10:55.0,Defensive rebound by M. Chalmers,,20,17
111,2,10:46.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by M. Chalmers),,22,17
112,2,10:26.0,,M. Harkless misses 3-pt jump shot from 23 ft,22,17
113,2,10:26.0,Defensive rebound by C. Lee,,22,17
114,2,10:11.0,T. Allen misses 2-pt jump shot from 4 ft (block by E. Davis),,22,17
115,2,10:10.0,Offensive rebound by Z. Randolph,,22,17
116,2,10:10.0,Z. Randolph makes 2-pt layup at rim,,24,17
117,2,9:46.0,,E. Davis misses 2-pt jump shot from 3 ft,24,17
118,2,9:46.0,Defensive rebound by Z. Randolph,,24,17
119,2,9:42.0,Turnover by T. Allen (offensive foul),,24,17
120,2,9:42.0,,Offensive charge foul by T. Allen (drawn by G. Henderson),24,17
121,2,9:42.0,J. Green enters the game for J. Green,,24,17
122,2,9:24.0,,C. McCollum misses 3-pt jump shot from 26 ft,24,17
123,2,9:23.0,Defensive rebound by Z. Randolph,,24,17
124,2,9:08.0,M. Chalmers misses 2-pt layup from 2 ft (block by E. Davis),,24,17
125,2,9:05.0,,Defensive rebound by M. Harkless,24,17
126,2,9:00.0,,Personal foul by T. Allen (drawn by G. Henderson),24,17
127,2,8:58.0,,Offensive foul by E. Davis (drawn by M. Chalmers),24,17
128,2,8:58.0,,Turnover by E. Davis (offensive foul),24,17
129,2,8:58.0,Official timeout,,24,17
130,2,8:58.0,M. Gasol enters the game for Z. Randolph,,24,17
131,2,8:58.0,,D. Lillard enters the game for A. Crabbe,24,17
132,2,8:58.0,,Violation by Team (delay of game),24,17
133,2,8:44.0,C. Lee makes 2-pt layup from 2 ft (assist by M. Gasol),,26,17
134,2,8:22.0,,Shooting foul by C. Lee (drawn by C. McCollum),26,17
135,2,8:22.0,,C. McCollum makes free throw 1 of 2,26,18
136,2,8:22.0,M. Barnes enters the game for C. Lee,,26,18
137,2,8:22.0,,C. McCollum makes free throw 2 of 2,26,19
138,2,8:09.0,M. Chalmers makes 2-pt jump shot from 20 ft,,28,19
139,2,7:47.0,,Personal foul by M. Barnes (drawn by C. McCollum),28,19
140,2,7:42.0,,Turnover by C. McCollum (bad pass; steal by M. Gasol),28,19
141,2,7:34.0,Shooting foul by D. Lillard (drawn by M. Chalmers),,28,19
142,2,7:34.0,M. Chalmers makes free throw 1 of 2,,29,19
143,2,7:34.0,,M. Plumlee enters the game for E. Davis,29,19
144,2,7:34.0,,A. Aminu enters the game for G. Henderson,29,19
145,2,7:34.0,M. Chalmers misses free throw 2 of 2,,29,19
146,2,7:32.0,,Defensive rebound by M. Harkless,29,19
147,2,7:14.0,,Personal foul by M. Chalmers (drawn by M. Plumlee),29,19
148,2,6:59.0,,A. Aminu misses 3-pt jump shot from 25 ft,29,19
149,2,6:58.0,Defensive rebound by J. Green,,29,19
150,2,6:39.0,T. Allen misses 2-pt jump shot from 5 ft,,29,19
151,2,6:38.0,Offensive rebound by J. Green,,29,19
152,2,6:38.0,J. Green misses 2-pt layup from 1 ft,,29,19
153,2,6:37.0,Offensive rebound by T. Allen,,29,19
154,2,6:28.0,T. Allen misses 2-pt jump shot from 22 ft,,29,19
155,2,6:27.0,,Defensive rebound by A. Aminu,29,19
156,2,6:11.0,,Shooting foul by M. Chalmers (drawn by D. Lillard),29,19
157,2,6:11.0,,D. Lillard makes free throw 1 of 3,29,20
158,2,6:11.0,,D. Lillard makes free throw 2 of 3,29,21
159,2,6:11.0,M. Conley enters the game for M. Chalmers,,29,21
160,2,6:11.0,,D. Lillard makes free throw 3 of 3,29,22
161,2,5:55.0,T. Allen misses 2-pt layup from 2 ft,,29,22
162,2,5:53.0,,Defensive rebound by D. Lillard,29,22
163,2,5:45.0,,A. Aminu makes 2-pt layup from 1 ft (assist by M. Harkless),29,24
164,2,5:45.0,Memphis full timeout,,29,24
165,2,5:45.0,Z. Randolph enters the game for J. Green,,29,24
166,2,5:45.0,J. Green enters the game for T. Allen,,29,24
167,2,5:45.0,,A. Crabbe enters the game for C. McCollum,29,24
168,2,5:31.0,M. Gasol misses 2-pt hook shot from 8 ft,,29,24
169,2,5:29.0,,Defensive rebound by A. Aminu,29,24
170,2,5:18.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Harkless),29,26
171,2,5:05.0,Def 3 sec tech foul by M. Plumlee,,29,26
172,2,5:05.0,M. Conley makes technical free throw,,30,26
173,2,5:01.0,Shooting foul by A. Crabbe (drawn by M. Barnes),,30,26
174,2,5:01.0,M. Barnes makes free throw 1 of 2,,31,26
175,2,5:01.0,M. Barnes makes free throw 2 of 2,,32,26
176,2,4:45.0,,A. Aminu misses 3-pt jump shot from 24 ft,32,26
177,2,4:44.0,Defensive rebound by M. Gasol,,32,26
178,2,4:29.0,Z. Randolph makes 2-pt hook shot from 2 ft,,34,26
179,2,4:18.0,,A. Crabbe misses 2-pt jump shot from 20 ft,34,26
180,2,4:17.0,Defensive rebound by Z. Randolph,,34,26
181,2,4:02.0,Turnover by M. Gasol (lost ball; steal by M. Plumlee),,34,26
182,2,3:46.0,,M. Plumlee misses 2-pt layup from 1 ft,34,26
183,2,3:46.0,,Offensive rebound by Team,34,26
184,2,3:46.0,Loose ball foul by M. Barnes (drawn by M. Plumlee),,34,26
185,2,3:46.0,,M. Plumlee makes free throw 1 of 2,34,27
186,2,3:46.0,,M. Plumlee misses free throw 2 of 2,34,27
187,2,3:45.0,Defensive rebound by Z. Randolph,,34,27
188,2,3:34.0,M. Conley misses 2-pt jump shot from 8 ft,,34,27
189,2,3:34.0,,Defensive rebound by A. Crabbe,34,27
190,2,3:28.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),34,30
191,2,3:08.0,Turnover by M. Gasol (lost ball; steal by M. Plumlee),,34,30
192,2,3:02.0,,Turnover by D. Lillard (bad pass),34,30
193,2,2:46.0,M. Conley makes 2-pt jump shot from 20 ft (assist by Z. Randolph),,36,30
194,2,2:45.0,,Portland full timeout,36,30
195,2,2:45.0,,C. McCollum enters the game for M. Harkless,36,30
196,2,2:34.0,,A. Crabbe makes 2-pt jump shot from 14 ft (assist by D. Lillard),36,32
197,2,2:15.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Barnes),,38,32
198,2,1:50.0,,D. Lillard misses 3-pt jump shot from 24 ft,38,32
199,2,1:49.0,Defensive rebound by Z. Randolph,,38,32
200,2,1:48.0,Turnover by Z. Randolph (lost ball),,38,32
201,2,1:34.0,,A. Aminu misses 2-pt jump shot from 13 ft,38,32
202,2,1:34.0,Defensive rebound by M. Gasol,,38,32
203,2,1:24.0,J. Green misses 2-pt layup from 1 ft,,38,32
204,2,1:24.0,,Defensive rebound by A. Aminu,38,32
205,2,1:16.0,,D. Lillard misses 3-pt jump shot from 23 ft,38,32
206,2,1:15.0,Defensive rebound by M. Barnes,,38,32
207,2,1:03.0,Turnover by Z. Randolph (lost ball),,38,32
208,2,0:48.0,,A. Crabbe misses 2-pt jump shot from 9 ft,38,32
209,2,0:47.0,Defensive rebound by M. Barnes,,38,32
210,2,0:33.0,Turnover by Z. Randolph (bad pass; steal by A. Crabbe),,38,32
211,2,0:26.0,,C. McCollum makes 2-pt jump shot from 13 ft,38,34
212,2,0:25.0,Memphis full timeout,,38,34
213,2,0:25.0,,M. Harkless enters the game for D. Lillard,38,34
214,2,0:01.0,J. Green misses 2-pt jump shot from 4 ft,,38,34
215,2,0:01.0,Offensive rebound by Team,,38,34
216,2,0:01.0,Turnover by Team (shot clock),,38,34
217,2,0:01.0,,Portland full timeout,38,34
218,2,0:01.0,T. Allen enters the game for Z. Randolph,,38,34
219,2,0:01.0,,D. Lillard enters the game for M. Harkless,38,34
220,2,0:01.0,,P. Connaughton enters the game for M. Plumlee,38,34
221,2,0:01.0,,Turnover by P. Connaughton (bad pass; steal by M. Barnes),38,34
222,2,0:00.0,M. Barnes misses 3-pt jump shot from 51 ft,,38,34
223,2,0:00.0,Offensive rebound by Team,,38,34
224,3,11:42.0,,C. McCollum misses 2-pt jump shot from 17 ft,38,34
225,3,11:40.0,Defensive rebound by J. Green,,38,34
226,3,11:25.0,Shooting foul by N. Vonleh (drawn by C. Lee),,38,34
227,3,11:25.0,C. Lee makes free throw 1 of 2,,39,34
228,3,11:25.0,C. Lee makes free throw 2 of 2,,40,34
229,3,11:11.0,,Personal foul by M. Barnes (drawn by N. Vonleh),40,34
230,3,11:04.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),40,37
231,3,10:50.0,Turnover by M. Gasol (lost ball; steal by A. Aminu),,40,37
232,3,10:44.0,,C. McCollum misses 3-pt jump shot from 24 ft,40,37
233,3,10:43.0,,Offensive rebound by M. Plumlee,40,37
234,3,10:42.0,,Personal foul by J. Green (drawn by M. Plumlee),40,37
235,3,10:33.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),40,40
236,3,10:26.0,Memphis full timeout,,40,40
237,3,10:12.0,Turnover by J. Green (lost ball; steal by C. McCollum),,40,40
238,3,10:06.0,,D. Lillard misses 2-pt jump shot from 3 ft (block by J. Green),40,40
239,3,10:05.0,,Offensive rebound by N. Vonleh,40,40
240,3,10:02.0,,Turnover by D. Lillard (bad pass; steal by C. Lee),40,40
241,3,9:48.0,M. Conley misses 2-pt layup from 1 ft,,40,40
242,3,9:47.0,,Defensive rebound by N. Vonleh,40,40
243,3,9:30.0,,M. Plumlee misses 2-pt hook shot from 7 ft,40,40
244,3,9:29.0,Defensive rebound by M. Barnes,,40,40
245,3,9:14.0,M. Gasol misses 2-pt jump shot from 8 ft,,40,40
246,3,9:13.0,,Defensive rebound by A. Aminu,40,40
247,3,9:05.0,,C. McCollum misses 3-pt jump shot from 22 ft,40,40
248,3,9:05.0,,Offensive rebound by N. Vonleh,40,40
249,3,9:03.0,,N. Vonleh misses 2-pt layup at rim,40,40
250,3,9:02.0,Defensive rebound by M. Gasol,,40,40
251,3,8:51.0,C. Lee makes 2-pt jump shot from 18 ft,,42,40
252,3,8:30.0,,C. McCollum makes 2-pt jump shot from 20 ft,42,42
253,3,8:12.0,J. Green makes 2-pt jump shot from 18 ft,,44,42
254,3,7:48.0,,Shooting foul by M. Gasol (drawn by M. Plumlee),44,42
255,3,7:48.0,,M. Plumlee misses free throw 1 of 2,44,42
256,3,7:48.0,,Offensive rebound by Team,44,42
257,3,7:48.0,Z. Randolph enters the game for M. Gasol,,44,42
258,3,7:48.0,M. Chalmers enters the game for M. Conley,,44,42
259,3,7:48.0,,M. Plumlee misses free throw 2 of 2,44,42
260,3,7:48.0,Defensive rebound by Team,,44,42
261,3,7:30.0,Z. Randolph makes 2-pt jump shot from 17 ft (assist by C. Lee),,46,42
262,3,7:12.0,,D. Lillard misses 3-pt jump shot from 24 ft,46,42
263,3,7:11.0,Defensive rebound by Z. Randolph,,46,42
264,3,7:00.0,Shooting foul by M. Plumlee (drawn by M. Barnes),,46,42
265,3,7:00.0,M. Barnes misses free throw 1 of 2,,46,42
266,3,7:00.0,Offensive rebound by Team,,46,42
267,3,7:00.0,M. Barnes makes free throw 2 of 2,,47,42
268,3,6:46.0,,D. Lillard misses 3-pt jump shot from 24 ft,47,42
269,3,6:46.0,Defensive rebound by Team,,47,42
270,3,6:46.0,,Loose ball foul by N. Vonleh (drawn by J. Green),47,42
271,3,6:33.0,Shooting foul by A. Aminu (drawn by J. Green),,47,42
272,3,6:33.0,J. Green misses free throw 1 of 2,,47,42
273,3,6:33.0,Offensive rebound by Team,,47,42
274,3,6:33.0,,M. Harkless enters the game for N. Vonleh,47,42
275,3,6:33.0,J. Green misses free throw 2 of 2,,47,42
276,3,6:31.0,,Defensive rebound by A. Aminu,47,42
277,3,6:20.0,,A. Aminu misses 2-pt jump shot from 6 ft,47,42
278,3,6:20.0,Defensive rebound by Z. Randolph,,47,42
279,3,6:06.0,Z. Randolph makes 2-pt jump shot from 21 ft (assist by M. Chalmers),,49,42
280,3,6:03.0,,Portland full timeout,49,42
281,3,5:49.0,,Turnover by A. Aminu (bad pass; steal by M. Barnes),49,42
282,3,5:42.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by C. Lee),,52,42
283,3,5:28.0,,D. Lillard makes 2-pt layup at rim,52,44
284,3,5:28.0,,Shooting foul by J. Green (drawn by D. Lillard),52,44
285,3,5:28.0,,D. Lillard makes free throw 1 of 1,52,45
286,3,5:11.0,J. Green misses 2-pt jump shot from 5 ft,,52,45
287,3,5:11.0,Offensive rebound by J. Green,,52,45
288,3,5:08.0,J. Green misses 2-pt layup from 2 ft,,52,45
289,3,5:07.0,,Defensive rebound by A. Aminu,52,45
290,3,5:02.0,,A. Crabbe enters the game for A. Aminu,52,45
291,3,5:02.0,T. Allen enters the game for J. Green,,52,45
292,3,5:01.0,,Turnover by A. Crabbe (bad pass; steal by M. Chalmers),52,45
293,3,4:47.0,Personal block foul by M. Plumlee (drawn by M. Chalmers),,52,45
294,3,4:47.0,M. Chalmers makes free throw 1 of 2,,53,45
295,3,4:47.0,,G. Henderson enters the game for C. McCollum,53,45
296,3,4:47.0,,E. Davis enters the game for M. Plumlee,53,45
297,3,4:47.0,,Violation by D. Lillard (lane),53,45
298,3,4:47.0,M. Chalmers misses free throw 2 of 2,,53,45
299,3,4:46.0,,Defensive rebound by A. Crabbe,53,45
300,3,4:24.0,,Shooting foul by M. Barnes (drawn by E. Davis),53,45
301,3,4:24.0,,E. Davis misses free throw 1 of 2,53,45
302,3,4:24.0,,Offensive rebound by Team,53,45
303,3,4:24.0,,E. Davis misses free throw 2 of 2,53,45
304,3,4:23.0,Defensive rebound by M. Barnes,,53,45
305,3,4:05.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by T. Allen),,55,45
306,3,3:57.0,,G. Henderson misses 2-pt jump shot from 4 ft,55,45
307,3,3:56.0,Defensive rebound by Z. Randolph,,55,45
308,3,3:37.0,T. Allen makes 2-pt jump shot from 21 ft (assist by C. Lee),,57,45
309,3,3:24.0,,G. Henderson makes 2-pt dunk at rim (assist by D. Lillard),57,47
310,3,3:04.0,Z. Randolph misses 2-pt jump shot from 18 ft,,57,47
311,3,3:04.0,Offensive rebound by T. Allen,,57,47
312,3,3:02.0,Personal foul by G. Henderson (drawn by T. Allen),,57,47
313,3,3:02.0,T. Allen misses free throw 1 of 2,,57,47
314,3,3:02.0,Offensive rebound by Team,,57,47
315,3,3:02.0,T. Allen makes free throw 2 of 2,,58,47
316,3,2:54.0,,Turnover by D. Lillard (bad pass),58,47
317,3,2:54.0,,Technical foul by G. Henderson,58,47
318,3,2:54.0,C. Lee makes technical free throw,,59,47
319,3,2:54.0,J. Green enters the game for M. Barnes,,59,47
320,3,2:38.0,Z. Randolph misses 2-pt hook shot from 5 ft,,59,47
321,3,2:37.0,,Defensive rebound by Team,59,47
322,3,2:28.0,,D. Lillard makes 2-pt jump shot from 18 ft,59,49
323,3,2:12.0,Shooting foul by E. Davis (drawn by Z. Randolph),,59,49
324,3,2:12.0,Z. Randolph makes free throw 1 of 2,,60,49
325,3,2:12.0,,C. McCollum enters the game for M. Harkless,60,49
326,3,2:12.0,Z. Randolph makes free throw 2 of 2,,61,49
327,3,2:02.0,,C. McCollum misses 3-pt jump shot from 25 ft,61,49
328,3,2:00.0,Defensive rebound by Z. Randolph,,61,49
329,3,1:41.0,M. Chalmers misses 3-pt jump shot from 24 ft,,61,49
330,3,1:40.0,,Defensive rebound by A. Crabbe,61,49
331,3,1:36.0,,Turnover by D. Lillard (lost ball; steal by M. Chalmers),61,49
332,3,1:31.0,M. Chalmers makes 2-pt jump shot from 9 ft,,63,49
333,3,1:31.0,Shooting foul by D. Lillard (drawn by M. Chalmers),,63,49
334,3,1:31.0,M. Chalmers makes free throw 1 of 1,,64,49
335,3,1:19.0,,A. Crabbe misses 3-pt jump shot from 24 ft,64,49
336,3,1:18.0,Defensive rebound by J. Green,,64,49
337,3,1:02.0,J. Green makes 2-pt dunk at rim (assist by Z. Randolph),,66,49
338,3,0:52.0,,Turnover by D. Lillard (bad pass; steal by T. Allen),66,49
339,3,0:49.0,T. Allen makes 2-pt layup at rim,,68,49
340,3,0:40.0,,Shooting foul by M. Chalmers (drawn by D. Lillard),68,49
341,3,0:40.0,,D. Lillard makes free throw 1 of 3,68,50
342,3,0:40.0,,D. Lillard makes free throw 2 of 3,68,51
343,3,0:40.0,,A. Aminu enters the game for G. Henderson,68,51
344,3,0:40.0,,D. Lillard makes free throw 3 of 3,68,52
345,3,0:27.0,Turnover by M. Chalmers (bad pass; steal by D. Lillard),,68,52
346,3,0:27.0,,Turnover by D. Lillard (bad pass),68,52
347,3,0:27.0,,M. Harkless enters the game for D. Lillard,68,52
348,3,0:27.0,J. Green enters the game for T. Allen,,68,52
349,3,0:07.0,Z. Randolph misses 2-pt hook shot from 6 ft,,68,52
350,3,0:07.0,Offensive rebound by C. Lee,,68,52
351,3,0:01.0,C. Lee makes 2-pt jump shot from 18 ft,,70,52
352,4,12:00.0,Violation by Team (delay of game),,70,52
353,4,11:41.0,C. Lee misses 2-pt jump shot from 18 ft,,70,52
354,4,11:41.0,Offensive rebound by J. Green,,70,52
355,4,11:41.0,Turnover by J. Green (step out of bounds),,70,52
356,4,11:30.0,,C. McCollum makes 2-pt jump shot from 11 ft,70,54
357,4,11:13.0,J. Green makes 2-pt layup from 2 ft (assist by M. Chalmers),,72,54
358,4,11:00.0,Offensive charge foul by C. McCollum (drawn by M. Chalmers),,72,54
359,4,11:00.0,,Turnover by C. McCollum (offensive foul),72,54
360,4,10:54.0,M. Chalmers misses 2-pt layup from 2 ft (block by M. Harkless),,72,54
361,4,10:54.0,Offensive rebound by Team,,72,54
362,4,10:46.0,J. Green makes 2-pt jump shot from 20 ft (assist by M. Chalmers),,74,54
363,4,10:43.0,Technical foul by Team,,74,54
364,4,10:43.0,,C. McCollum misses technical free throw,74,54
365,4,10:43.0,,Offensive rebound by Team,74,54
366,4,10:34.0,Offensive charge foul by C. McCollum (drawn by J. Green),,74,54
367,4,10:34.0,,Turnover by C. McCollum (offensive foul),74,54
368,4,10:34.0,M. Gasol enters the game for Z. Randolph,,74,54
369,4,10:16.0,Turnover by M. Gasol (lost ball; steal by M. Harkless),,74,54
370,4,10:12.0,,M. Harkless makes 2-pt dunk at rim,74,56
371,4,9:48.0,M. Chalmers misses 3-pt jump shot from 24 ft,,74,56
372,4,9:47.0,,Defensive rebound by A. Aminu,74,56
373,4,9:42.0,,Shooting foul by M. Gasol (drawn by M. Harkless),74,56
374,4,9:42.0,,M. Harkless misses free throw 1 of 2,74,56
375,4,9:42.0,,Offensive rebound by Team,74,56
376,4,9:42.0,,M. Harkless misses free throw 2 of 2,74,56
377,4,9:41.0,,Offensive rebound by A. Aminu,74,56
378,4,9:37.0,,C. McCollum misses 3-pt jump shot from 24 ft,74,56
379,4,9:36.0,Defensive rebound by J. Green,,74,56
380,4,9:31.0,Personal foul by C. McCollum (drawn by M. Chalmers),,74,56
381,4,9:31.0,Memphis full timeout,,74,56
382,4,9:14.0,M. Gasol misses 2-pt jump shot from 21 ft,,74,56
383,4,9:14.0,,Defensive rebound by A. Aminu,74,56
384,4,9:05.0,,C. McCollum makes 2-pt jump shot from 3 ft,74,58
385,4,8:43.0,M. Gasol misses 2-pt jump shot from 19 ft,,74,58
386,4,8:43.0,,Defensive rebound by A. Aminu,74,58
387,4,8:36.0,,A. Aminu makes 2-pt layup from 1 ft,74,60
388,4,8:36.0,,Shooting foul by J. Green (drawn by A. Aminu),74,60
389,4,8:36.0,Z. Randolph enters the game for J. Green,,74,60
390,4,8:36.0,J. Green enters the game for C. Lee,,74,60
391,4,8:36.0,,A. Aminu makes free throw 1 of 1,74,61
392,4,8:19.0,J. Green misses 2-pt jump shot from 4 ft,,74,61
393,4,8:18.0,Offensive rebound by Z. Randolph,,74,61
