,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
34,1,6:04.0,Portland full timeout,,12,18
35,1,5:43.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by A. Aminu),,15,18
36,1,5:26.0,,C. Lee misses 2-pt jump shot from 14 ft,15,18
37,1,5:25.0,Defensive rebound by M. Leonard,,15,18
38,1,5:17.0,C. McCollum misses 2-pt jump shot from 4 ft,,15,18
39,1,5:16.0,,Defensive rebound by M. Gasol,15,18
40,1,5:13.0,,Turnover by M. Conley (bad pass),15,18
41,1,5:13.0,G. Henderson enters the game for C. McCollum,,15,18
42,1,5:13.0,A. Crabbe enters the game for A. Aminu,,15,18
43,1,5:13.0,,M. Chalmers enters the game for M. Conley,15,18
44,1,4:52.0,Turnover by A. Crabbe (step out of bounds),,15,18
45,1,4:32.0,,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Chalmers),15,20
46,1,4:10.0,G. Henderson misses 3-pt jump shot from 25 ft,,15,20
47,1,4:10.0,,Defensive rebound by Z. Randolph,15,20
48,1,3:57.0,,Personal foul by M. Leonard (drawn by M. Gasol),15,20
49,1,3:57.0,,Technical foul by M. Gasol,15,20
50,1,3:57.0,Technical foul by M. Leonard,,15,20
51,1,3:43.0,,M. Gasol misses 2-pt jump shot from 9 ft,15,20
52,1,3:41.0,Defensive rebound by M. Plumlee,,15,20
53,1,3:31.0,Turnover by M. Leonard (lost ball),,15,20
54,1,3:31.0,,J. Green enters the game for Z. Randolph,15,20
55,1,3:15.0,,M. Gasol misses 2-pt jump shot from 15 ft,15,20
56,1,3:14.0,Defensive rebound by A. Crabbe,,15,20
57,1,3:05.0,D. Lillard makes 2-pt layup from 1 ft,,17,20
58,1,2:47.0,,J. Green misses 2-pt jump shot from 7 ft,17,20
59,1,2:45.0,,Offensive rebound by M. Chalmers,17,20
60,1,2:32.0,,Turnover by C. Lee (bad pass; steal by A. Crabbe),17,20
61,1,2:29.0,A. Crabbe makes 2-pt dunk at rim,,19,20
62,1,2:10.0,,M. Gasol makes 2-pt jump shot from 3 ft,19,22
63,1,2:10.0,,Shooting foul by M. Leonard (drawn by M. Gasol),19,22
64,1,2:10.0,,Memphis full timeout,19,22
65,1,2:10.0,E. Davis enters the game for M. Leonard,,19,22
66,1,2:10.0,M. Harkless enters the game for M. Plumlee,,19,22
67,1,2:10.0,,M. Barnes enters the game for T. Allen,19,22
68,1,2:10.0,,M. Gasol makes free throw 1 of 1,19,23
69,1,1:51.0,D. Lillard misses 3-pt jump shot from 26 ft,,19,23
70,1,1:50.0,,Defensive rebound by J. Green,19,23
71,1,1:34.0,,C. Lee misses 2-pt jump shot from 21 ft,19,23
72,1,1:33.0,Defensive rebound by M. Harkless,,19,23
73,1,1:23.0,Turnover by M. Harkless (lost ball; steal by M. Barnes),,19,23
74,1,1:20.0,,Turnover by C. Lee (bad pass; steal by G. Henderson),19,23
75,1,1:15.0,Offensive foul by G. Henderson (drawn by M. Chalmers),,19,23
76,1,1:15.0,Turnover by G. Henderson (offensive foul),,19,23
77,1,1:04.0,,Turnover by M. Chalmers (bad pass; steal by A. Crabbe),19,23
78,1,1:01.0,A. Crabbe makes 2-pt layup from 1 ft (assist by E. Davis),,21,23
79,1,1:01.0,,Memphis full timeout,21,23
80,1,1:01.0,,R. Hollins enters the game for M. Gasol,21,23
81,1,0:46.0,,J. Green misses 2-pt jump shot from 20 ft,21,23
82,1,0:46.0,Defensive rebound by Team,,21,23
83,1,0:31.0,Personal foul by M. Barnes (drawn by M. Harkless),,21,23
84,1,0:28.0,G. Henderson makes 2-pt jump shot from 5 ft,,23,23
85,1,0:08.0,,M. Chalmers makes 2-pt jump shot from 6 ft,23,25
86,1,0:02.0,Shooting foul by R. Hollins (drawn by D. Lillard),,23,25
87,1,0:02.0,D. Lillard makes free throw 1 of 2,,24,25
88,1,0:02.0,D. Lillard makes free throw 2 of 2,,25,25
89,1,0:01.0,,J. Green makes 2-pt jump shot from 15 ft (assist by M. Barnes),25,27
90,2,11:43.0,G. Henderson misses 2-pt jump shot from 21 ft,,25,27
91,2,11:43.0,,Defensive rebound by J. Green,25,27
92,2,11:23.0,,M. Chalmers misses 3-pt jump shot from 24 ft,25,27
93,2,11:22.0,Defensive rebound by G. Henderson,,25,27
94,2,11:15.0,G. Henderson misses 2-pt jump shot from 21 ft,,25,27
95,2,11:14.0,,Defensive rebound by R. Hollins,25,27
96,2,10:55.0,,V. Carter misses 2-pt layup from 1 ft (block by E. Davis),25,27
97,2,10:54.0,,Offensive rebound by Team,25,27
98,2,10:51.0,,J. Green misses 2-pt jump shot from 5 ft,25,27
99,2,10:51.0,,Offensive rebound by Team,25,27
100,2,10:51.0,,Turnover by J. Green (offensive goaltending),25,27
101,2,10:32.0,Turnover by C. McCollum (bad pass; steal by M. Chalmers),,25,27
102,2,10:17.0,,M. Chalmers misses 2-pt jump shot from 5 ft (block by E. Davis),25,27
103,2,10:16.0,Defensive rebound by Team,,25,27
104,2,10:02.0,C. McCollum misses 2-pt jump shot from 8 ft,,25,27
105,2,10:01.0,,Defensive rebound by R. Hollins,25,27
106,2,9:47.0,,R. Hollins misses 2-pt jump shot from 8 ft,25,27
107,2,9:45.0,Defensive rebound by E. Davis,,25,27
108,2,9:34.0,E. Davis makes 2-pt layup from 2 ft (assist by C. McCollum),,27,27
109,2,9:23.0,,M. Chalmers makes 2-pt jump shot from 19 ft (assist by R. Hollins),27,29
110,2,9:00.0,A. Aminu makes 2-pt layup at rim (assist by C. McCollum),,29,29
111,2,8:45.0,,Shooting foul by C. McCollum (drawn by J. Green),29,29
112,2,8:45.0,,Memphis full timeout,29,29
113,2,8:45.0,,M. Conley enters the game for M. Chalmers,29,29
114,2,8:45.0,A. Crabbe enters the game for G. Henderson,,29,29
115,2,8:45.0,,J. Green misses free throw 1 of 2,29,29
116,2,8:45.0,,Offensive rebound by Team,29,29
117,2,8:45.0,,J. Green makes free throw 2 of 2,29,30
118,2,8:24.0,C. McCollum makes 2-pt jump shot from 9 ft,,31,30
119,2,8:07.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by V. Carter),31,33
120,2,7:52.0,Personal foul by M. Barnes (drawn by A. Aminu),,31,33
121,2,7:42.0,Personal foul by M. Barnes (drawn by A. Aminu),,31,33
122,2,7:42.0,,T. Allen enters the game for M. Barnes,31,33
123,2,7:32.0,A. Crabbe makes 2-pt jump shot from 18 ft (assist by M. Harkless),,33,33
124,2,7:18.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Green),33,36
125,2,7:18.0,,Shooting foul by C. McCollum (drawn by M. Conley),33,36
126,2,7:18.0,,Z. Randolph enters the game for R. Hollins,33,36
127,2,7:18.0,,M. Conley makes free throw 1 of 1,33,37
128,2,7:05.0,M. Harkless makes 2-pt layup from 1 ft (assist by E. Davis),,35,37
129,2,6:55.0,,M. Conley makes 2-pt layup at rim,35,39
130,2,6:36.0,C. McCollum makes 3-pt jump shot from 24 ft,,38,39
131,2,6:10.0,,J. Green misses 2-pt jump shot from 6 ft,38,39
132,2,6:09.0,Defensive rebound by Team,,38,39
133,2,5:47.0,C. McCollum misses 2-pt layup from 1 ft,,38,39
134,2,5:47.0,Offensive rebound by Team,,38,39
135,2,5:47.0,,Memphis full timeout,38,39
136,2,5:47.0,D. Lillard enters the game for C. McCollum,,38,39
137,2,5:47.0,M. Leonard enters the game for E. Davis,,38,39
138,2,5:40.0,A. Crabbe misses 2-pt jump shot from 7 ft,,38,39
139,2,5:39.0,,Defensive rebound by T. Allen,38,39
140,2,5:15.0,,M. Conley misses 3-pt jump shot from 26 ft,38,39
141,2,5:13.0,,Offensive rebound by Team,38,39
142,2,5:13.0,T. Frazier enters the game for A. Crabbe,,38,39
143,2,5:02.0,,Z. Randolph makes 2-pt jump shot from 17 ft,38,41
144,2,4:43.0,T. Frazier misses 3-pt jump shot from 25 ft,,38,41
145,2,4:43.0,,Defensive rebound by V. Carter,38,41
146,2,4:31.0,,V. Carter misses 3-pt jump shot from 24 ft,38,41
147,2,4:30.0,Defensive rebound by M. Leonard,,38,41
148,2,4:14.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),,41,41
149,2,3:55.0,,M. Conley makes 2-pt jump shot from 13 ft,41,43
150,2,3:34.0,A. Aminu makes 2-pt layup at rim,,43,43
151,2,3:20.0,,M. Conley makes 2-pt layup from 1 ft,43,45
152,2,3:19.0,Portland full timeout,,43,45
153,2,3:19.0,M. Plumlee enters the game for M. Leonard,,43,45
154,2,3:19.0,G. Henderson enters the game for M. Harkless,,43,45
155,2,3:19.0,C. McCollum enters the game for T. Frazier,,43,45
156,2,3:19.0,,C. Lee enters the game for J. Green,43,45
157,2,3:19.0,,M. Chalmers enters the game for V. Carter,43,45
158,2,3:09.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,46,45
159,2,3:09.0,Shooting foul by M. Conley (drawn by D. Lillard),,46,45
160,2,3:09.0,D. Lillard makes free throw 1 of 1,,47,45
161,2,2:57.0,,M. Chalmers misses 2-pt layup from 1 ft,47,45
162,2,2:56.0,Defensive rebound by M. Plumlee,,47,45
163,2,2:48.0,D. Lillard misses 3-pt jump shot from 25 ft,,47,45
164,2,2:47.0,Offensive rebound by G. Henderson,,47,45
165,2,2:41.0,Turnover by D. Lillard (step out of bounds),,47,45
166,2,2:20.0,,Z. Randolph makes 2-pt jump shot from 10 ft,47,47
167,2,1:56.0,Personal foul by M. Chalmers (drawn by G. Henderson),,47,47
168,2,1:52.0,D. Lillard makes 2-pt layup at rim (assist by A. Aminu),,49,47
169,2,1:36.0,,Personal foul by C. McCollum (drawn by M. Chalmers),49,47
170,2,1:36.0,A. Crabbe enters the game for C. McCollum,,49,47
171,2,1:24.0,,M. Chalmers misses 2-pt jump shot from 6 ft,49,47
172,2,1:24.0,Defensive rebound by M. Plumlee,,49,47
173,2,1:16.0,Offensive foul by M. Plumlee (drawn by M. Chalmers),,49,47
174,2,1:16.0,Turnover by M. Plumlee (offensive foul),,49,47
175,2,1:10.0,,Turnover by M. Conley (lost ball; steal by D. Lillard),49,47
176,2,1:06.0,D. Lillard makes 2-pt dunk at rim,,51,47
177,2,0:52.0,,Z. Randolph misses 2-pt jump shot from 18 ft,51,47
178,2,0:52.0,,Offensive rebound by T. Allen,51,47
179,2,0:42.0,,Memphis full timeout,51,47
180,2,0:42.0,E. Davis enters the game for M. Plumlee,,51,47
181,2,0:35.0,,Personal foul by D. Lillard (drawn by M. Conley),51,47
182,2,0:35.0,,M. Conley makes free throw 1 of 2,51,48
183,2,0:35.0,,M. Conley makes free throw 2 of 2,51,49
184,2,0:30.0,D. Lillard misses 3-pt jump shot from 26 ft,,51,49
185,2,0:29.0,Offensive rebound by A. Aminu,,51,49
186,2,0:24.0,A. Crabbe misses 3-pt jump shot from 24 ft,,51,49
187,2,0:23.0,Offensive rebound by Team,,51,49
188,2,0:22.0,Portland full timeout,,51,49
189,2,0:22.0,,J. Green enters the game for Z. Randolph,51,49
190,2,0:22.0,,J. Green enters the game for M. Conley,51,49
191,2,0:22.0,M. Leonard enters the game for A. Crabbe,,51,49
192,2,0:22.0,C. McCollum enters the game for E. Davis,,51,49
193,2,0:01.0,A. Aminu misses 2-pt jump shot from 19 ft,,51,49
194,2,0:00.0,Offensive rebound by Team,,51,49
195,3,11:39.0,M. Plumlee misses 2-pt hook shot from 8 ft,,51,49
196,3,11:36.0,,Defensive rebound by C. Lee,51,49
197,3,11:19.0,,J. Green makes 2-pt jump shot from 11 ft,51,51
198,3,11:04.0,D. Lillard makes 3-pt jump shot from 26 ft,,54,51
199,3,10:40.0,,M. Conley makes 2-pt jump shot from 10 ft,54,53
200,3,10:19.0,Turnover by D. Lillard (bad pass; steal by M. Conley),,54,53
201,3,10:05.0,,Z. Randolph makes 2-pt jump shot from 13 ft (assist by C. Lee),54,55
202,3,9:38.0,M. Plumlee misses 2-pt layup from 1 ft,,54,55
203,3,9:38.0,,Defensive rebound by T. Allen,54,55
204,3,9:19.0,,Z. Randolph makes 2-pt jump shot from 4 ft,54,57
205,3,9:07.0,Shooting foul by J. Green (drawn by M. Harkless),,54,57
206,3,9:07.0,M. Harkless makes 2-pt layup from 2 ft,,56,57
207,3,9:07.0,M. Harkless misses free throw 1 of 1,,56,57
208,3,9:06.0,,Defensive rebound by Z. Randolph,56,57
209,3,8:48.0,Offensive charge foul by C. Lee (drawn by D. Lillard),,56,57
210,3,8:48.0,,Turnover by C. Lee (offensive foul),56,57
211,3,8:36.0,C. McCollum misses 3-pt jump shot from 22 ft,,56,57
212,3,8:36.0,Offensive rebound by Team,,56,57
213,3,8:34.0,,Loose ball foul by Z. Randolph (drawn by M. Plumlee),56,57
214,3,8:26.0,M. Harkless misses 3-pt jump shot from 26 ft,,56,57
215,3,8:25.0,,Defensive rebound by C. Lee,56,57
216,3,8:09.0,,M. Conley makes 2-pt layup from 1 ft (assist by Z. Randolph),56,59
217,3,7:55.0,M. Harkless makes 2-pt layup from 1 ft (assist by D. Lillard),,58,59
218,3,7:36.0,,Z. Randolph makes 2-pt jump shot from 6 ft,58,61
219,3,7:18.0,C. McCollum makes 2-pt jump shot from 12 ft (assist by A. Aminu),,60,61
220,3,7:03.0,,M. Conley misses 2-pt jump shot from 15 ft,60,61
221,3,7:03.0,Defensive rebound by D. Lillard,,60,61
222,3,6:54.0,D. Lillard misses 2-pt layup from 2 ft,,60,61
223,3,6:54.0,,Defensive rebound by Z. Randolph,60,61
224,3,6:37.0,,Personal block foul by D. Lillard (drawn by J. Green),60,61
225,3,6:37.0,A. Crabbe enters the game for C. McCollum,,60,61
226,3,6:37.0,G. Henderson enters the game for M. Harkless,,60,61
227,3,6:26.0,,Z. Randolph misses 2-pt jump shot from 12 ft,60,61
228,3,6:26.0,Defensive rebound by G. Henderson,,60,61
229,3,6:18.0,A. Crabbe makes 2-pt jump shot from 13 ft (assist by D. Lillard),,62,61
230,3,6:18.0,Shooting foul by T. Allen (drawn by A. Crabbe),,62,61
231,3,6:18.0,A. Crabbe makes free throw 1 of 1,,63,61
232,3,6:05.0,,Shooting foul by A. Crabbe (drawn by T. Allen),63,61
233,3,6:05.0,,T. Allen misses free throw 1 of 2,63,61
234,3,6:05.0,,Offensive rebound by Team,63,61
235,3,6:05.0,,T. Allen misses free throw 2 of 2,63,61
236,3,6:05.0,Defensive rebound by D. Lillard,,63,61
237,3,5:51.0,D. Lillard misses 2-pt jump shot from 7 ft,,63,61
238,3,5:48.0,Offensive rebound by M. Plumlee,,63,61
239,3,5:47.0,Turnover by M. Plumlee (bad pass),,63,61
240,3,5:47.0,,Memphis full timeout,63,61
241,3,5:47.0,,J. Green enters the game for J. Green,63,61
242,3,5:24.0,,C. Lee misses 3-pt jump shot from 25 ft,63,61
243,3,5:23.0,Defensive rebound by A. Crabbe,,63,61
244,3,5:12.0,Personal foul by J. Green (drawn by M. Plumlee),,63,61
245,3,4:59.0,G. Henderson makes 2-pt jump shot from 18 ft,,65,61
246,3,4:41.0,,Z. Randolph makes 2-pt layup at rim,65,63
247,3,4:30.0,D. Lillard misses 2-pt jump shot from 4 ft,,65,63
248,3,4:29.0,,Defensive rebound by Z. Randolph,65,63
249,3,4:15.0,,Shooting foul by M. Plumlee (drawn by Z. Randolph),65,63
250,3,4:15.0,,Z. Randolph makes free throw 1 of 2,65,64
251,3,4:15.0,,M. Barnes enters the game for T. Allen,65,64
252,3,4:15.0,M. Harkless enters the game for A. Aminu,,65,64
253,3,4:15.0,E. Davis enters the game for M. Plumlee,,65,64
254,3,4:15.0,,Z. Randolph makes free throw 2 of 2,65,65
255,3,3:58.0,M. Harkless makes 2-pt layup at rim,,67,65
256,3,3:49.0,,M. Conley misses 2-pt jump shot from 3 ft (block by D. Lillard),67,65
257,3,3:49.0,,Offensive rebound by Team,67,65
258,3,3:42.0,,M. Barnes misses 3-pt jump shot from 24 ft,67,65
259,3,3:42.0,Defensive rebound by E. Davis,,67,65
260,3,3:42.0,,Loose ball foul by M. Conley (drawn by D. Lillard),67,65
261,3,3:42.0,D. Lillard makes free throw 1 of 2,,68,65
262,3,3:42.0,D. Lillard makes free throw 2 of 2,,69,65
263,3,3:25.0,,Personal foul by M. Harkless (drawn by M. Conley),69,65
264,3,3:25.0,,M. Chalmers enters the game for M. Conley,69,65
265,3,3:16.0,,Z. Randolph makes 2-pt layup from 1 ft,69,67
266,3,3:03.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by G. Henderson),,72,67
267,3,2:50.0,,M. Barnes makes 2-pt layup from 1 ft (assist by Z. Randolph),72,69
268,3,2:49.0,Portland full timeout,,72,69
269,3,2:49.0,C. McCollum enters the game for D. Lillard,,72,69
270,3,2:49.0,,J. Green enters the game for C. Lee,72,69
271,3,2:49.0,,Violation by Team (delay of game),72,69
272,3,2:29.0,G. Henderson makes 2-pt jump shot from 20 ft (assist by E. Davis),,74,69
273,3,2:05.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Barnes),74,71
274,3,1:37.0,M. Harkless misses 3-pt jump shot from 25 ft,,74,71
275,3,1:37.0,,Defensive rebound by J. Green,74,71
276,3,1:21.0,,Turnover by Z. Randolph (traveling),74,71
277,3,1:08.0,Turnover by C. McCollum (bad pass; steal by J. Green),,74,71
278,3,1:01.0,,Turnover by M. Barnes (bad pass; steal by C. McCollum),74,71
279,3,0:58.0,C. McCollum makes 2-pt layup from 1 ft,,76,71
280,3,0:50.0,,Personal foul by C. McCollum (drawn by M. Chalmers),76,71
281,3,0:50.0,,M. Chalmers misses free throw 1 of 2,76,71
282,3,0:50.0,,Offensive rebound by Team,76,71
283,3,0:50.0,,M. Chalmers makes free throw 2 of 2,76,72
284,3,0:33.0,C. McCollum misses 2-pt jump shot from 5 ft (block by M. Barnes),,76,72
285,3,0:31.0,,Defensive rebound by Z. Randolph,76,72
286,3,0:25.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Chalmers),76,75
287,3,0:03.0,G. Henderson makes 2-pt jump shot from 18 ft (assist by C. McCollum),,78,75
288,3,0:01.0,,M. Chalmers makes 3-pt jump shot from 27 ft,78,78
289,4,11:40.0,,Z. Randolph makes 2-pt layup at rim,78,80
290,4,11:30.0,Personal foul by M. Chalmers (drawn by C. McCollum),,78,80
291,4,11:24.0,C. McCollum misses 3-pt jump shot from 24 ft,,78,80
292,4,11:23.0,Offensive rebound by A. Crabbe,,78,80
293,4,11:19.0,A. Crabbe makes 2-pt jump shot from 16 ft,,80,80
294,4,10:53.0,,J. Green makes 2-pt jump shot from 8 ft,80,82
295,4,10:42.0,Turnover by E. Davis (offensive foul),,80,82
296,4,10:42.0,,Offensive charge foul by E. Davis (drawn by J. Green),80,82
297,4,10:42.0,D. Lillard enters the game for C. McCollum,,80,82
298,4,10:29.0,,M. Barnes misses 3-pt jump shot from 24 ft,80,82
299,4,10:28.0,Defensive rebound by E. Davis,,80,82
300,4,10:19.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by M. Harkless),,83,82
301,4,9:55.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by A. Crabbe),83,82
302,4,9:54.0,Defensive rebound by M. Harkless,,83,82
303,4,9:43.0,D. Lillard misses 3-pt jump shot from 28 ft,,83,82
304,4,9:42.0,,Defensive rebound by J. Green,83,82
305,4,9:36.0,,Turnover by J. Green (lost ball; steal by A. Crabbe),83,82
306,4,9:34.0,Shooting foul by J. Green (drawn by M. Harkless),,83,82
307,4,9:34.0,M. Harkless misses free throw 1 of 2,,83,82
308,4,9:34.0,Offensive rebound by Team,,83,82
309,4,9:34.0,,T. Allen enters the game for J. Green,83,82
310,4,9:34.0,M. Harkless misses free throw 2 of 2,,83,82
311,4,9:32.0,,Defensive rebound by J. Green,83,82
312,4,9:15.0,,Turnover by M. Chalmers (bad pass; steal by E. Davis),83,82
313,4,9:01.0,Personal foul by M. Chalmers (drawn by M. Harkless),,83,82
314,4,9:01.0,A. Aminu enters the game for M. Harkless,,83,82
315,4,8:51.0,Portland full timeout,,83,82
316,4,8:51.0,,J. Green enters the game for Z. Randolph,83,82
317,4,8:51.0,M. Plumlee enters the game for E. Davis,,83,82
318,4,8:47.0,G. Henderson misses 2-pt jump shot from 4 ft,,83,82
319,4,8:46.0,,Defensive rebound by T. Allen,83,82
320,4,8:36.0,C. McCollum enters the game for A. Crabbe,,83,82
321,4,8:26.0,,J. Green makes 2-pt jump shot from 17 ft (assist by M. Chalmers),83,84
322,4,8:03.0,A. Aminu misses 3-pt jump shot from 25 ft,,83,84
323,4,8:03.0,,Defensive rebound by T. Allen,83,84
324,4,7:46.0,,M. Chalmers misses 2-pt layup from 2 ft,83,84
325,4,7:46.0,Defensive rebound by C. McCollum,,83,84
326,4,7:46.0,Personal foul by T. Allen (drawn by C. McCollum),,83,84
327,4,7:39.0,Turnover by D. Lillard (bad pass; steal by T. Allen),,83,84
328,4,7:39.0,Loose ball foul by C. McCollum (drawn by T. Allen),,83,84
329,4,7:27.0,,M. Chalmers makes 2-pt jump shot from 18 ft,83,86
330,4,7:10.0,D. Lillard misses 2-pt layup from 1 ft,,83,86
331,4,7:09.0,,Defensive rebound by M. Chalmers,83,86
332,4,7:04.0,,M. Chalmers makes 2-pt layup at rim,83,88
333,4,7:03.0,Portland full timeout,,83,88
334,4,6:46.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,86,88
335,4,6:24.0,,J. Green misses 3-pt jump shot from 24 ft,86,88
336,4,6:24.0,Defensive rebound by M. Plumlee,,86,88
337,4,6:00.0,G. Henderson makes 2-pt jump shot from 20 ft,,88,88
338,4,5:42.0,,M. Chalmers misses 2-pt layup from 1 ft,88,88
339,4,5:40.0,Defensive rebound by M. Plumlee,,88,88
340,4,5:24.0,D. Lillard misses 3-pt jump shot from 25 ft,,88,88
341,4,5:24.0,,Defensive rebound by T. Allen,88,88
342,4,5:19.0,,M. Barnes misses 3-pt jump shot from 22 ft,88,88
343,4,5:16.0,Defensive rebound by A. Aminu,,88,88
344,4,5:05.0,C. McCollum misses 2-pt layup from 1 ft,,88,88
345,4,5:03.0,,Defensive rebound by M. Barnes,88,88
346,4,4:55.0,,M. Chalmers misses 3-pt jump shot from 25 ft,88,88
347,4,4:55.0,Defensive rebound by A. Aminu,,88,88
348,4,4:37.0,D. Lillard misses 3-pt jump shot from 25 ft,,88,88
349,4,4:37.0,,Defensive rebound by J. Green,88,88
350,4,4:37.0,,Memphis full timeout,88,88
351,4,4:37.0,,M. Conley enters the game for M. Chalmers,88,88
352,4,4:37.0,,Z. Randolph enters the game for J. Green,88,88
353,4,4:37.0,E. Davis enters the game for M. Plumlee,,88,88
354,4,4:13.0,,M. Conley makes 2-pt jump shot from 12 ft,88,90
355,4,3:51.0,C. McCollum misses 2-pt layup from 1 ft,,88,90
356,4,3:50.0,,Defensive rebound by Z. Randolph,88,90
357,4,3:44.0,,Turnover by M. Conley (lost ball; steal by C. McCollum),88,90
358,4,3:40.0,C. McCollum makes 2-pt layup at rim,,90,90
359,4,3:16.0,,J. Green makes 2-pt jump shot from 21 ft,90,92
360,4,2:54.0,C. McCollum makes 2-pt jump shot from 19 ft,,92,92
361,4,2:35.0,,Shooting foul by D. Lillard (drawn by M. Conley),92,92
362,4,2:35.0,,M. Conley makes free throw 1 of 3,92,93
363,4,2:35.0,,M. Conley makes free throw 2 of 3,92,94
364,4,2:35.0,,M. Conley misses free throw 3 of 3,92,94
365,4,2:34.0,Defensive rebound by Team,,92,94
366,4,2:33.0,,Loose ball foul by Z. Randolph (drawn by E. Davis),92,94
367,4,2:33.0,E. Davis misses free throw 1 of 2,,92,94
368,4,2:33.0,Offensive rebound by Team,,92,94
369,4,2:33.0,E. Davis makes free throw 2 of 2,,93,94
370,4,2:17.0,,Personal foul by E. Davis (drawn by Z. Randolph),93,94
371,4,2:06.0,,J. Green makes 3-pt jump shot from 25 ft,93,97
372,4,1:55.0,Shooting foul by M. Barnes (drawn by D. Lillard),,93,97
373,4,1:55.0,D. Lillard misses free throw 1 of 2,,93,97
374,4,1:55.0,Offensive rebound by Team,,93,97
375,4,1:55.0,D. Lillard makes free throw 2 of 2,,94,97
376,4,1:33.0,,Z. Randolph makes 2-pt jump shot from 15 ft,94,99
377,4,1:25.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,96,99
378,4,1:10.0,Offensive charge foul by M. Conley (drawn by D. Lillard),,96,99
379,4,1:10.0,,Turnover by M. Conley (offensive foul),96,99
380,4,0:56.0,C. McCollum makes 2-pt jump shot from 8 ft,,98,99
381,4,0:32.0,,J. Green misses 2-pt jump shot from 14 ft,98,99
382,4,0:31.0,Defensive rebound by A. Aminu,,98,99
383,4,0:31.0,Portland full timeout,,98,99
384,4,0:31.0,M. Leonard enters the game for E. Davis,,98,99
385,4,0:23.0,D. Lillard makes 2-pt jump shot from 7 ft,,100,99
386,4,0:23.0,,Memphis full timeout,100,99
