,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
71,1,3:21.0,M. Belinelli misses 3-pt jump shot from 25 ft,,20,14
72,1,3:20.0,Offensive rebound by Q. Acy,,20,14
73,1,3:13.0,D. Collison misses 3-pt jump shot from 26 ft,,20,14
74,1,3:13.0,,Defensive rebound by A. Bogut,20,14
75,1,3:04.0,,S. Curry makes 3-pt jump shot from 24 ft,20,17
76,1,2:40.0,Q. Acy makes 2-pt jump shot from 12 ft (assist by M. Belinelli),,22,17
77,1,2:33.0,,Shooting block foul by K. Koufos (drawn by S. Curry),22,17
78,1,2:33.0,Sacramento full timeout,,22,17
79,1,2:33.0,W. Cauley-Stein enters the game for K. Koufos,,22,17
80,1,2:33.0,,S. Livingston enters the game for K. Thompson,22,17
81,1,2:33.0,,F. Ezeli enters the game for A. Bogut,22,17
82,1,2:33.0,,S. Curry makes free throw 1 of 2,22,18
83,1,2:33.0,,S. Curry makes free throw 2 of 2,22,19
84,1,2:08.0,D. Collison misses 3-pt jump shot from 25 ft,,22,19
85,1,2:08.0,,Defensive rebound by D. Green,22,19
86,1,2:01.0,,Personal foul by D. Collison (drawn by S. Curry),22,19
87,1,2:01.0,,S. Curry makes free throw 1 of 2,22,20
88,1,2:01.0,,S. Curry makes free throw 2 of 2,22,21
89,1,1:53.0,D. Collison makes 2-pt layup from 1 ft,,24,21
90,1,1:53.0,Shooting foul by S. Curry (drawn by D. Collison),,24,21
91,1,1:53.0,D. Collison makes free throw 1 of 1,,25,21
92,1,1:35.0,,S. Livingston makes 2-pt jump shot from 6 ft,25,23
93,1,1:23.0,M. Belinelli misses 3-pt jump shot from 23 ft,,25,23
94,1,1:22.0,Offensive rebound by Team,,25,23
95,1,1:22.0,R. Gay enters the game for O. Casspi,,25,23
96,1,1:05.0,R. Gay makes 2-pt hook shot from 9 ft,,27,23
97,1,0:57.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by F. Ezeli),27,26
98,1,0:43.0,M. Belinelli makes 2-pt jump shot from 19 ft,,29,26
99,1,0:35.0,,Shooting foul by R. Gay (drawn by S. Curry),29,26
100,1,0:35.0,,S. Curry makes free throw 1 of 2,29,27
101,1,0:35.0,,S. Curry makes free throw 2 of 2,29,28
102,1,0:16.0,D. Collison misses 2-pt jump shot from 14 ft,,29,28
103,1,0:15.0,,Defensive rebound by D. Green,29,28
104,1,0:06.0,,F. Ezeli makes 2-pt layup from 1 ft (assist by D. Green),29,30
105,1,0:00.0,R. Gay misses 2-pt jump shot from 19 ft,,29,30
106,1,0:00.0,Offensive rebound by Team,,29,30
107,2,11:50.0,Personal foul by L. Barbosa (drawn by Q. Acy),,29,30
108,2,11:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,29,30
109,2,11:33.0,Offensive rebound by D. Collison,,29,30
110,2,11:25.0,D. Collison misses 2-pt jump shot from 18 ft,,29,30
111,2,11:24.0,Offensive rebound by Q. Acy,,29,30
112,2,11:13.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,32,30
113,2,10:56.0,,S. Livingston misses 2-pt jump shot from 17 ft,32,30
114,2,10:56.0,,Offensive rebound by S. Livingston,32,30
115,2,10:50.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by S. Livingston),32,33
116,2,10:32.0,R. Gay misses 2-pt jump shot from 8 ft,,32,33
117,2,10:32.0,,Defensive rebound by F. Ezeli,32,33
118,2,10:24.0,,M. Speights makes 2-pt layup from 2 ft (assist by L. Barbosa),32,35
119,2,10:20.0,Sacramento full timeout,,32,35
120,2,10:20.0,R. Rondo enters the game for Q. Acy,,32,35
121,2,10:20.0,K. Koufos enters the game for W. Cauley-Stein,,32,35
122,2,10:08.0,R. Gay misses 2-pt jump shot from 16 ft,,32,35
123,2,10:07.0,,Defensive rebound by L. Barbosa,32,35
124,2,9:52.0,,S. Livingston misses 2-pt jump shot from 9 ft,32,35
125,2,9:51.0,,Offensive rebound by F. Ezeli,32,35
126,2,9:51.0,,F. Ezeli misses 2-pt layup from 3 ft,32,35
127,2,9:49.0,,Offensive rebound by F. Ezeli,32,35
128,2,9:49.0,,F. Ezeli makes 2-pt dunk from 1 ft,32,37
129,2,9:40.0,M. Belinelli misses 3-pt jump shot from 25 ft,,32,37
130,2,9:39.0,,Defensive rebound by M. Speights,32,37
131,2,9:28.0,,M. Speights makes 2-pt jump shot from 5 ft,32,39
132,2,9:14.0,Turnover by M. Belinelli (bad pass; steal by L. Barbosa),,32,39
133,2,9:08.0,,D. Green enters the game for F. Ezeli,32,39
134,2,9:08.0,B. McLemore enters the game for M. Belinelli,,32,39
135,2,9:00.0,,M. Speights makes 2-pt jump shot from 6 ft (assist by S. Livingston),32,41
136,2,8:45.0,R. Gay makes 2-pt jump shot from 4 ft,,34,41
137,2,8:31.0,,M. Speights misses 2-pt jump shot from 10 ft,34,41
138,2,8:31.0,Defensive rebound by R. Gay,,34,41
139,2,8:21.0,R. Gay misses 2-pt layup from 1 ft,,34,41
140,2,8:21.0,Offensive rebound by Team,,34,41
141,2,8:07.0,R. Rondo makes 2-pt jump shot from 16 ft,,36,41
142,2,7:53.0,O. Casspi enters the game for R. Gay,,36,41
143,2,7:47.0,,A. Iguodala misses 3-pt jump shot from 22 ft,36,41
144,2,7:47.0,Defensive rebound by O. Casspi,,36,41
145,2,7:40.0,R. Rondo misses 2-pt jump shot from 19 ft,,36,41
146,2,7:36.0,,Defensive rebound by S. Livingston,36,41
147,2,7:34.0,,L. Barbosa misses 2-pt layup from 2 ft,36,41
148,2,7:33.0,Defensive rebound by O. Casspi,,36,41
149,2,7:28.0,D. Collison makes 2-pt layup from 1 ft,,38,41
150,2,7:12.0,,D. Green misses 3-pt jump shot from 23 ft,38,41
151,2,7:12.0,,Offensive rebound by M. Speights,38,41
152,2,7:06.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),38,43
153,2,6:41.0,,F. Ezeli enters the game for M. Speights,38,43
154,2,6:41.0,,K. Thompson enters the game for A. Iguodala,38,43
155,2,6:38.0,B. McLemore misses 2-pt jump shot from 18 ft,,38,43
156,2,6:36.0,,Defensive rebound by F. Ezeli,38,43
157,2,6:30.0,,Turnover by L. Barbosa (bad pass; steal by D. Collison),38,43
158,2,6:09.0,R. Rondo misses 2-pt jump shot from 6 ft (block by D. Green),,38,43
159,2,6:09.0,,Defensive rebound by F. Ezeli,38,43
160,2,6:03.0,,L. Barbosa misses 2-pt jump shot from 6 ft,38,43
161,2,6:01.0,Defensive rebound by B. McLemore,,38,43
162,2,5:55.0,K. Koufos makes 2-pt dunk at rim (assist by O. Casspi),,40,43
163,2,5:48.0,,Golden State full timeout,40,43
164,2,5:48.0,,S. Curry enters the game for S. Livingston,40,43
165,2,5:35.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),40,45
166,2,5:16.0,Personal foul by L. Barbosa (drawn by O. Casspi),,40,45
167,2,5:16.0,Personal foul by D. Green (drawn by O. Casspi),,40,45
168,2,5:16.0,R. Gay enters the game for D. Collison,,40,45
169,2,5:01.0,R. Rondo misses 3-pt jump shot from 25 ft,,40,45
170,2,5:00.0,,Defensive rebound by F. Ezeli,40,45
171,2,4:51.0,,Turnover by Team (turnover),40,45
172,2,4:44.0,R. Gay misses 3-pt jump shot from 26 ft,,40,45
173,2,4:44.0,,Defensive rebound by D. Green,40,45
174,2,4:37.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),40,48
175,2,4:24.0,O. Casspi misses 3-pt jump shot from 25 ft,,40,48
176,2,4:23.0,Offensive rebound by R. Gay,,40,48
177,2,4:19.0,R. Gay misses 2-pt jump shot from 6 ft,,40,48
178,2,4:19.0,Offensive rebound by O. Casspi,,40,48
179,2,4:19.0,O. Casspi misses 2-pt layup from 1 ft,,40,48
180,2,4:19.0,,Defensive rebound by Team,40,48
181,2,4:19.0,Loose ball foul by K. Koufos (drawn by F. Ezeli),,40,48
182,2,4:19.0,W. Cauley-Stein enters the game for K. Koufos,,40,48
183,2,4:05.0,,Shooting foul by O. Casspi (drawn by F. Ezeli),40,48
184,2,4:05.0,,F. Ezeli makes free throw 1 of 2,40,49
185,2,4:05.0,,F. Ezeli makes free throw 2 of 2,40,50
186,2,3:54.0,O. Casspi misses 3-pt jump shot from 25 ft,,40,50
187,2,3:53.0,,Defensive rebound by D. Green,40,50
188,2,3:50.0,,Shooting foul by W. Cauley-Stein (drawn by D. Green),40,50
189,2,3:50.0,,D. Green misses free throw 1 of 2,40,50
190,2,3:50.0,,Offensive rebound by Team,40,50
191,2,3:50.0,M. Belinelli enters the game for B. McLemore,,40,50
192,2,3:50.0,,D. Green makes free throw 2 of 2,40,51
193,2,3:34.0,R. Gay makes 2-pt jump shot from 6 ft (assist by R. Rondo),,42,51
194,2,3:26.0,,Personal foul by R. Rondo (drawn by D. Green),42,51
195,2,3:26.0,D. Collison enters the game for R. Rondo,,42,51
196,2,3:19.0,,Turnover by K. Thompson (bad pass; steal by W. Cauley-Stein),42,51
197,2,3:11.0,D. Collison misses 2-pt jump shot from 16 ft,,42,51
198,2,3:09.0,,Defensive rebound by F. Ezeli,42,51
199,2,2:59.0,,K. Thompson misses 3-pt jump shot from 22 ft,42,51
200,2,2:59.0,Defensive rebound by W. Cauley-Stein,,42,51
201,2,2:54.0,M. Belinelli misses 3-pt jump shot from 23 ft,,42,51
202,2,2:52.0,Offensive rebound by D. Collison,,42,51
203,2,2:47.0,Shooting foul by F. Ezeli (drawn by R. Gay),,42,51
204,2,2:47.0,Official timeout,,42,51
205,2,2:47.0,,A. Bogut enters the game for F. Ezeli,42,51
206,2,2:47.0,,I. Clark enters the game for L. Barbosa,42,51
207,2,2:47.0,R. Gay makes free throw 1 of 2,,43,51
208,2,2:47.0,R. Gay makes free throw 2 of 2,,44,51
209,2,2:36.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by S. Curry),44,53
210,2,2:14.0,Shooting foul by D. Green (drawn by R. Gay),,44,53
211,2,2:14.0,R. Gay makes free throw 1 of 2,,45,53
212,2,2:14.0,R. Gay makes free throw 2 of 2,,46,53
213,2,1:56.0,,Turnover by D. Green (lost ball),46,53
214,2,1:42.0,R. Gay misses 2-pt layup from 2 ft (block by A. Bogut),,46,53
215,2,1:41.0,,Defensive rebound by I. Clark,46,53
216,2,1:30.0,,A. Bogut makes 2-pt dunk at rim (assist by I. Clark),46,55
217,2,1:13.0,M. Belinelli misses 3-pt jump shot from 26 ft,,46,55
218,2,1:12.0,Offensive rebound by O. Casspi,,46,55
219,2,1:04.0,O. Casspi misses 2-pt layup at rim,,46,55
220,2,1:03.0,,Defensive rebound by S. Curry,46,55
221,2,1:01.0,,Shooting foul by W. Cauley-Stein (drawn by D. Green),46,55
222,2,1:01.0,,D. Green makes free throw 1 of 2,46,56
223,2,1:01.0,,D. Green misses free throw 2 of 2,46,56
224,2,1:00.0,Defensive rebound by M. Belinelli,,46,56
225,2,0:39.0,R. Gay misses 2-pt jump shot from 8 ft,,46,56
226,2,0:37.0,,Defensive rebound by D. Green,46,56
227,2,0:13.0,,Turnover by Team (shot clock),46,56
228,2,0:13.0,B. McLemore enters the game for W. Cauley-Stein,,46,56
229,2,0:13.0,,A. Iguodala enters the game for A. Bogut,46,56
230,2,0:02.0,M. Belinelli misses 2-pt jump shot from 20 ft,,46,56
231,2,0:00.0,Offensive rebound by Team,,46,56
232,3,11:51.0,Turnover by R. Rondo (bad pass),,46,56
233,3,11:41.0,,B. Rush misses 3-pt jump shot from 26 ft,46,56
234,3,11:36.0,Defensive rebound by B. McLemore,,46,56
235,3,11:17.0,Turnover by Team (shot clock),,46,56
236,3,11:04.0,,B. Rush makes 2-pt dunk at rim (assist by A. Bogut),46,58
237,3,10:49.0,Turnover by B. McLemore (lost ball; steal by S. Curry),,46,58
238,3,10:47.0,,Personal foul by R. Rondo (drawn by S. Curry),46,58
239,3,10:35.0,,B. Rush makes 3-pt jump shot from 24 ft (assist by D. Green),46,61
240,3,10:34.0,Sacramento full timeout,,46,61
241,3,10:23.0,Personal foul by D. Green (drawn by K. Koufos),,46,61
242,3,10:17.0,R. Rondo misses 2-pt jump shot from 3 ft,,46,61
243,3,10:15.0,Offensive rebound by K. Koufos,,46,61
244,3,10:13.0,K. Koufos makes 2-pt jump shot from 4 ft,,48,61
245,3,9:57.0,,K. Thompson misses 2-pt jump shot from 12 ft,48,61
246,3,9:57.0,Defensive rebound by R. Gay,,48,61
247,3,9:46.0,K. Koufos misses 2-pt jump shot from 9 ft,,48,61
248,3,9:46.0,,Defensive rebound by D. Green,48,61
249,3,9:34.0,,D. Green makes 2-pt jump shot from 4 ft,48,63
250,3,9:22.0,K. Koufos misses 2-pt layup from 2 ft (block by A. Bogut),,48,63
251,3,9:20.0,,Defensive rebound by S. Curry,48,63
252,3,9:17.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),48,66
253,3,9:04.0,K. Koufos makes 2-pt hook shot from 5 ft,,50,66
254,3,8:53.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by D. Green),50,69
255,3,8:40.0,Offensive foul by K. Koufos (drawn by S. Curry),,50,69
256,3,8:40.0,Turnover by K. Koufos (offensive foul),,50,69
257,3,8:33.0,,B. Rush makes 3-pt jump shot from 22 ft (assist by S. Curry),50,72
258,3,8:31.0,Sacramento full timeout,,50,72
259,3,8:31.0,M. Belinelli enters the game for B. McLemore,,50,72
260,3,8:09.0,M. Belinelli misses 3-pt jump shot from 26 ft,,50,72
261,3,8:08.0,Offensive rebound by R. Rondo,,50,72
262,3,8:04.0,O. Casspi misses 2-pt jump shot from 10 ft (block by D. Green),,50,72
263,3,8:03.0,Offensive rebound by K. Koufos,,50,72
264,3,8:00.0,K. Koufos misses 2-pt layup from 2 ft,,50,72
265,3,7:56.0,Offensive rebound by K. Koufos,,50,72
266,3,7:55.0,K. Koufos misses 2-pt jump shot from 3 ft,,50,72
267,3,7:53.0,Offensive rebound by R. Gay,,50,72
268,3,7:53.0,R. Gay makes 2-pt layup at rim,,52,72
269,3,7:45.0,,B. Rush makes 3-pt jump shot from 25 ft,52,75
270,3,7:29.0,O. Casspi misses 2-pt jump shot from 7 ft,,52,75
271,3,7:29.0,Offensive rebound by Team,,52,75
272,3,7:29.0,,Loose ball foul by A. Bogut (drawn by R. Gay),52,75
273,3,7:18.0,Turnover by M. Belinelli (lost ball; steal by K. Thompson),,52,75
274,3,7:07.0,,B. Rush misses 2-pt layup from 2 ft,52,75
275,3,7:06.0,,Offensive rebound by B. Rush,52,75
276,3,7:04.0,,Turnover by B. Rush (3 sec),52,75
277,3,6:54.0,R. Gay makes 2-pt jump shot from 15 ft (assist by R. Rondo),,54,75
278,3,6:44.0,,S. Curry misses 3-pt jump shot from 26 ft,54,75
279,3,6:43.0,Defensive rebound by K. Koufos,,54,75
280,3,6:37.0,Turnover by R. Rondo (bad pass; steal by D. Green),,54,75
281,3,6:36.0,,Personal foul by O. Casspi (drawn by D. Green),54,75
282,3,6:36.0,D. Collison enters the game for O. Casspi,,54,75
283,3,6:21.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),54,78
284,3,5:57.0,D. Collison misses 2-pt jump shot from 9 ft,,54,78
285,3,5:56.0,,Defensive rebound by A. Bogut,54,78
286,3,5:46.0,,D. Green makes 2-pt hook shot from 2 ft (assist by K. Thompson),54,80
287,3,5:46.0,,Shooting foul by M. Belinelli (drawn by D. Green),54,80
288,3,5:46.0,,D. Green makes free throw 1 of 1,54,81
289,3,5:24.0,R. Gay misses 2-pt jump shot from 17 ft,,54,81
290,3,5:22.0,,Defensive rebound by S. Curry,54,81
291,3,5:07.0,,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),54,83
292,3,4:53.0,K. Koufos makes 2-pt layup from 2 ft (assist by R. Rondo),,56,83
293,3,4:40.0,,D. Green misses 3-pt jump shot from 25 ft,56,83
294,3,4:39.0,Defensive rebound by R. Rondo,,56,83
295,3,4:29.0,Personal foul by A. Bogut (drawn by R. Gay),,56,83
296,3,4:29.0,R. Gay makes free throw 1 of 2,,57,83
297,3,4:29.0,,F. Ezeli enters the game for A. Bogut,57,83
298,3,4:29.0,,A. Iguodala enters the game for B. Rush,57,83
299,3,4:29.0,W. Cauley-Stein enters the game for K. Koufos,,57,83
300,3,4:29.0,R. Gay makes free throw 2 of 2,,58,83
301,3,4:15.0,,F. Ezeli makes 2-pt layup from 1 ft (assist by D. Green),58,85
302,3,3:53.0,R. Rondo makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,61,85
303,3,3:40.0,,D. Green makes 2-pt jump shot from 4 ft (assist by S. Curry),61,87
304,3,3:26.0,W. Cauley-Stein makes 2-pt hook shot from 5 ft (assist by R. Rondo),,63,87
305,3,3:17.0,,K. Thompson misses 3-pt jump shot from 24 ft,63,87
306,3,3:16.0,,Offensive rebound by F. Ezeli,63,87
307,3,3:15.0,,Shooting foul by W. Cauley-Stein (drawn by F. Ezeli),63,87
308,3,3:15.0,,F. Ezeli makes free throw 1 of 2,63,88
309,3,3:15.0,Q. Acy enters the game for R. Gay,,63,88
310,3,3:15.0,,F. Ezeli misses free throw 2 of 2,63,88
311,3,3:15.0,Defensive rebound by Team,,63,88
312,3,3:15.0,,Loose ball foul by D. Green (drawn by Q. Acy),63,88
313,3,2:50.0,D. Collison makes 2-pt jump shot from 11 ft,,65,88
314,3,2:38.0,,Personal foul by Q. Acy (drawn by D. Green),65,88
315,3,2:38.0,,D. Green makes free throw 1 of 2,65,89
316,3,2:38.0,,D. Green makes free throw 2 of 2,65,90
317,3,2:28.0,R. Rondo misses 2-pt jump shot from 5 ft,,65,90
318,3,2:25.0,Offensive rebound by W. Cauley-Stein,,65,90
319,3,2:25.0,W. Cauley-Stein misses 2-pt layup at rim,,65,90
320,3,2:24.0,Offensive rebound by W. Cauley-Stein,,65,90
321,3,2:21.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,65,90
322,3,2:19.0,,Defensive rebound by D. Green,65,90
323,3,2:13.0,,Turnover by S. Curry (lost ball; steal by D. Collison),65,90
324,3,2:08.0,D. Collison makes 2-pt layup from 2 ft (assist by Q. Acy),,67,90
325,3,2:08.0,,Golden State full timeout,67,90
326,3,2:08.0,,S. Livingston enters the game for D. Green,67,90
327,3,2:08.0,,M. Speights enters the game for K. Thompson,67,90
328,3,2:01.0,B. McLemore enters the game for R. Rondo,,67,90
329,3,1:47.0,,M. Speights misses 2-pt jump shot from 3 ft,67,90
330,3,1:47.0,Defensive rebound by W. Cauley-Stein,,67,90
331,3,1:40.0,Q. Acy misses 2-pt layup from 2 ft (block by A. Iguodala),,67,90
332,3,1:39.0,,Defensive rebound by S. Curry,67,90
333,3,1:25.0,,Turnover by F. Ezeli (bad pass; steal by D. Collison),67,90
334,3,1:20.0,Turnover by D. Collison (lost ball; steal by S. Curry),,67,90
335,3,1:12.0,,Shooting foul by W. Cauley-Stein (drawn by S. Curry),67,90
336,3,1:12.0,,S. Curry makes free throw 1 of 2,67,91
337,3,1:12.0,,S. Curry makes free throw 2 of 2,67,92
338,3,0:59.0,M. Belinelli makes 2-pt jump shot from 13 ft (assist by D. Collison),,69,92
339,3,0:59.0,Shooting foul by A. Iguodala (drawn by M. Belinelli),,69,92
340,3,0:59.0,M. Belinelli makes free throw 1 of 1,,70,92
341,3,0:45.0,,M. Speights misses 2-pt dunk at rim (block by W. Cauley-Stein),70,92
342,3,0:43.0,Defensive rebound by B. McLemore,,70,92
343,3,0:30.0,B. McLemore misses 2-pt jump shot from 9 ft,,70,92
344,3,0:30.0,Offensive rebound by Team,,70,92
345,3,0:27.0,Shooting foul by F. Ezeli (drawn by W. Cauley-Stein),,70,92
346,3,0:27.0,W. Cauley-Stein makes free throw 1 of 2,,71,92
347,3,0:27.0,W. Cauley-Stein misses free throw 2 of 2,,71,92
348,3,0:26.0,,Defensive rebound by F. Ezeli,71,92
349,3,0:03.0,,F. Ezeli misses 2-pt dunk at rim (block by B. McLemore),71,92
350,3,0:02.0,Defensive rebound by Q. Acy,,71,92
351,4,11:41.0,,Turnover by A. Iguodala (bad pass; steal by B. McLemore),71,92
352,4,11:34.0,B. McLemore misses 3-pt jump shot from 26 ft,,71,92
353,4,11:33.0,,Defensive rebound by Team,71,92
354,4,11:14.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Livingston),71,95
355,4,10:48.0,B. McLemore misses 2-pt jump shot from 15 ft,,71,95
356,4,10:47.0,,Defensive rebound by M. Speights,71,95
357,4,10:39.0,,L. Barbosa misses 3-pt jump shot from 24 ft,71,95
358,4,10:38.0,Defensive rebound by Q. Acy,,71,95
359,4,10:36.0,Personal foul by L. Barbosa (drawn by D. Collison),,71,95
360,4,10:36.0,O. Casspi enters the game for W. Cauley-Stein,,71,95
361,4,10:36.0,,D. Green enters the game for F. Ezeli,71,95
362,4,10:22.0,D. Collison misses 3-pt jump shot from 25 ft,,71,95
363,4,10:22.0,,Defensive rebound by D. Green,71,95
364,4,10:15.0,,Shooting foul by Q. Acy (drawn by M. Speights),71,95
365,4,10:15.0,,M. Speights makes 2-pt layup from 1 ft (assist by D. Green),71,97
366,4,10:15.0,,M. Speights makes free throw 1 of 1,71,98
367,4,10:00.0,Turnover by M. Belinelli (bad pass),,71,98
368,4,9:45.0,,M. Speights misses 2-pt jump shot from 7 ft,71,98
369,4,9:43.0,Defensive rebound by O. Casspi,,71,98
370,4,9:34.0,Q. Acy misses 2-pt jump shot from 1 ft,,71,98
371,4,9:33.0,Offensive rebound by Q. Acy,,71,98
372,4,9:33.0,Q. Acy misses 2-pt layup from 1 ft,,71,98
373,4,9:31.0,Offensive rebound by Q. Acy,,71,98
374,4,9:31.0,Q. Acy makes 2-pt layup at rim,,73,98
375,4,9:23.0,,S. Livingston makes 2-pt layup from 1 ft,73,100
376,4,9:23.0,,Shooting foul by M. Belinelli (drawn by S. Livingston),73,100
377,4,9:23.0,S. Curry enters the game for B. McLemore,,73,100
378,4,9:23.0,,S. Livingston makes free throw 1 of 1,73,101
379,4,9:11.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,76,101
380,4,8:52.0,,Shooting foul by O. Casspi (drawn by M. Speights),76,101
381,4,8:52.0,Official timeout,,76,101
382,4,8:52.0,E. Moreland enters the game for M. Belinelli,,76,101
383,4,8:52.0,,M. Speights makes free throw 1 of 2,76,102
