,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
37,1,6:35.0,I. Smith makes 2-pt jump shot from 11 ft,,15,10
38,1,6:18.0,,L. Scola makes 2-pt jump shot from 3 ft,15,12
39,1,6:18.0,Philadelphia full timeout,,15,12
40,1,5:58.0,Turnover by N. Stauskas (lost ball; steal by K. Lowry),,15,12
41,1,5:56.0,,Personal foul by N. Noel,15,12
42,1,5:39.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by D. DeRozan),15,14
43,1,5:25.0,J. Grant misses 2-pt layup from 2 ft (block by L. Scola),,15,14
44,1,5:25.0,,Defensive rebound by Team,15,14
45,1,5:25.0,H. Thompson enters the game for R. Covington,,15,14
46,1,5:13.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by D. DeRozan),15,17
47,1,5:03.0,N. Noel misses 2-pt hook shot from 3 ft,,15,17
48,1,5:02.0,,Defensive rebound by L. Scola,15,17
49,1,4:55.0,,D. DeRozan misses 3-pt jump shot from 24 ft,15,17
50,1,4:54.0,,Offensive rebound by Team,15,17
51,1,4:54.0,Loose ball foul by J. Grant,,15,17
52,1,4:54.0,C. Wood enters the game for N. Noel,,15,17
53,1,4:37.0,,J. Valančiūnas makes 2-pt dunk at rim,15,19
54,1,4:12.0,Turnover by J. Grant (offensive foul),,15,19
55,1,4:12.0,,Offensive charge foul by J. Grant (drawn by K. Lowry),15,19
56,1,3:47.0,,L. Scola misses 2-pt jump shot from 15 ft,15,19
57,1,3:46.0,,Offensive rebound by J. Valančiūnas,15,19
58,1,3:45.0,,J. Valančiūnas misses 2-pt layup at rim,15,19
59,1,3:45.0,,Offensive rebound by Team,15,19
60,1,3:45.0,N. Noel enters the game for J. Grant,,15,19
61,1,3:45.0,T. McConnell enters the game for N. Stauskas,,15,19
62,1,3:45.0,,L. Nogueira enters the game for J. Valančiūnas,15,19
63,1,3:39.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by L. Scola),15,22
64,1,3:14.0,I. Smith makes 3-pt jump shot from 28 ft (assist by T. McConnell),,18,22
65,1,3:04.0,,K. Lowry misses 3-pt jump shot from 25 ft,18,22
66,1,3:03.0,Defensive rebound by C. Wood,,18,22
67,1,2:54.0,H. Thompson misses 3-pt jump shot from 23 ft,,18,22
68,1,2:54.0,,Defensive rebound by L. Scola,18,22
69,1,2:45.0,,D. DeRozan makes 2-pt jump shot from 2 ft,18,24
70,1,2:25.0,C. Wood makes 2-pt layup from 2 ft,,20,24
71,1,2:16.0,,L. Scola makes 3-pt jump shot from 26 ft (assist by K. Lowry),20,27
72,1,1:49.0,I. Smith makes 2-pt layup from 3 ft,,22,27
73,1,1:40.0,,Toronto full timeout,22,27
74,1,1:40.0,K. Marshall enters the game for I. Smith,,22,27
75,1,1:40.0,,D. Wright enters the game for D. DeRozan,22,27
76,1,1:40.0,,D. Carroll enters the game for K. Lowry,22,27
77,1,1:30.0,,L. Scola misses 3-pt jump shot from 26 ft,22,27
78,1,1:30.0,Defensive rebound by K. Marshall,,22,27
79,1,1:20.0,C. Wood misses 2-pt layup from 4 ft,,22,27
80,1,1:20.0,,Defensive rebound by L. Scola,22,27
81,1,1:06.0,,Turnover by D. Wright (palming),22,27
82,1,0:57.0,Shooting foul by L. Nogueira (drawn by N. Noel),,22,27
83,1,0:57.0,N. Noel makes free throw 1 of 2,,23,27
84,1,0:57.0,N. Noel misses free throw 2 of 2,,23,27
85,1,0:57.0,,Defensive rebound by L. Nogueira,23,27
86,1,0:36.0,,N. Powell makes 2-pt jump shot from 20 ft,23,29
87,1,0:27.0,H. Thompson misses 3-pt jump shot from 25 ft,,23,29
88,1,0:26.0,,Defensive rebound by D. Wright,23,29
89,1,0:04.0,,N. Powell makes 3-pt jump shot from 28 ft,23,32
90,1,0:00.0,T. McConnell misses 2-pt jump shot from 20 ft,,23,32
91,1,0:00.0,Offensive rebound by Team,,23,32
92,2,11:49.0,Shooting foul by L. Nogueira (drawn by C. Wood),,23,32
93,2,11:49.0,C. Wood makes free throw 1 of 2,,24,32
94,2,11:49.0,C. Wood makes free throw 2 of 2,,25,32
95,2,11:32.0,,D. Carroll misses 2-pt jump shot from 12 ft (block by C. Wood),25,32
96,2,11:31.0,Defensive rebound by K. Marshall,,25,32
97,2,11:24.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by R. Covington),,28,32
98,2,11:01.0,,D. Wright makes 2-pt jump shot from 19 ft,28,34
99,2,10:54.0,Turnover by K. Marshall (bad pass; steal by L. Nogueira),,28,34
100,2,10:45.0,,Turnover by D. Carroll (lost ball; steal by H. Thompson),28,34
101,2,10:40.0,R. Covington misses 2-pt layup at rim (block by D. Wright),,28,34
102,2,10:40.0,Offensive rebound by Team,,28,34
103,2,10:32.0,Shooting foul by L. Nogueira (drawn by C. Wood),,28,34
104,2,10:32.0,C. Wood misses free throw 1 of 2,,28,34
105,2,10:32.0,Offensive rebound by Team,,28,34
106,2,10:32.0,,B. Biyombo enters the game for L. Nogueira,28,34
107,2,10:32.0,C. Wood misses free throw 2 of 2,,28,34
108,2,10:31.0,,Defensive rebound by D. Carroll,28,34
109,2,10:10.0,,J. Thompson misses 3-pt jump shot from 26 ft,28,34
110,2,10:09.0,Defensive rebound by C. Wood,,28,34
111,2,10:02.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),,31,34
112,2,9:33.0,,B. Biyombo makes 2-pt jump shot from 15 ft,31,36
113,2,9:13.0,H. Thompson misses 3-pt jump shot from 24 ft,,31,36
114,2,9:12.0,,Defensive rebound by J. Thompson,31,36
115,2,9:03.0,,D. Wright misses 2-pt layup from 2 ft,31,36
116,2,9:03.0,Defensive rebound by K. Marshall,,31,36
117,2,8:52.0,C. Wood misses 3-pt jump shot from 25 ft,,31,36
118,2,8:52.0,,Defensive rebound by J. Thompson,31,36
119,2,8:35.0,,T. Ross misses 2-pt jump shot from 17 ft,31,36
120,2,8:35.0,,Offensive rebound by D. Carroll,31,36
121,2,8:18.0,,Offensive foul by J. Thompson (drawn by R. Covington),31,36
122,2,8:18.0,,Turnover by J. Thompson (offensive foul),31,36
123,2,8:18.0,Official timeout,,31,36
124,2,8:18.0,J. Grant enters the game for C. Wood,,31,36
125,2,8:12.0,Personal foul by D. Carroll,,31,36
126,2,8:01.0,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Grant),,34,36
127,2,7:48.0,,Shooting foul by J. Grant (drawn by T. Ross),34,36
128,2,7:48.0,,T. Ross makes free throw 1 of 2,34,37
129,2,7:48.0,N. Noel enters the game for J. Grant,,34,37
130,2,7:48.0,,T. Ross makes free throw 2 of 2,34,38
131,2,7:38.0,R. Covington misses 3-pt jump shot from 25 ft,,34,38
132,2,7:38.0,Offensive rebound by N. Noel,,34,38
133,2,7:35.0,Turnover by N. Noel (lost ball; steal by D. Carroll),,34,38
134,2,7:27.0,,Shooting foul by H. Thompson (drawn by J. Thompson),34,38
135,2,7:27.0,,J. Thompson makes free throw 1 of 2,34,39
136,2,7:27.0,N. Stauskas enters the game for H. Thompson,,34,39
137,2,7:27.0,,J. Thompson misses free throw 2 of 2,34,39
138,2,7:26.0,Defensive rebound by N. Noel,,34,39
139,2,7:18.0,Personal foul by J. Thompson,,34,39
140,2,7:06.0,N. Stauskas makes 2-pt layup from 3 ft,,36,39
141,2,6:44.0,,T. Ross makes 2-pt jump shot from 20 ft (assist by D. Carroll),36,41
142,2,6:27.0,N. Stauskas makes 2-pt dunk at rim (assist by K. Marshall),,38,41
143,2,6:14.0,,B. Biyombo makes 2-pt hook shot from 4 ft (assist by D. Wright),38,43
144,2,6:06.0,K. Marshall misses 2-pt jump shot from 15 ft,,38,43
145,2,6:06.0,,Defensive rebound by B. Biyombo,38,43
146,2,5:50.0,,B. Biyombo makes 2-pt jump shot from 15 ft,38,45
147,2,5:39.0,N. Stauskas misses 2-pt jump shot from 16 ft,,38,45
148,2,5:39.0,,Defensive rebound by B. Biyombo,38,45
149,2,5:27.0,,B. Biyombo makes 2-pt jump shot from 15 ft (assist by T. Ross),38,47
150,2,5:27.0,Philadelphia full timeout,,38,47
151,2,5:27.0,,N. Powell enters the game for D. Carroll,38,47
152,2,5:27.0,I. Smith enters the game for K. Marshall,,38,47
153,2,5:14.0,Shooting foul by J. Thompson (drawn by R. Covington),,38,47
154,2,5:14.0,R. Covington makes free throw 1 of 2,,39,47
155,2,5:14.0,,L. Scola enters the game for J. Thompson,39,47
156,2,5:14.0,R. Covington misses free throw 2 of 2,,39,47
157,2,5:13.0,,Defensive rebound by B. Biyombo,39,47
158,2,4:56.0,,T. Ross makes 2-pt jump shot from 16 ft (assist by D. Wright),39,49
159,2,4:38.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),,42,49
160,2,4:23.0,,Turnover by D. Wright (bad pass; steal by N. Stauskas),42,49
161,2,4:13.0,T. McConnell makes 3-pt jump shot from 24 ft (assist by N. Stauskas),,45,49
162,2,3:56.0,,Shooting foul by I. Smith (drawn by B. Biyombo),45,49
163,2,3:56.0,,B. Biyombo makes free throw 1 of 2,45,50
164,2,3:56.0,H. Thompson enters the game for T. McConnell,,45,50
165,2,3:56.0,,K. Lowry enters the game for D. Wright,45,50
166,2,3:56.0,,B. Biyombo makes free throw 2 of 2,45,51
167,2,3:51.0,Personal foul by T. Ross,,45,51
168,2,3:51.0,H. Thompson misses free throw 1 of 2,,45,51
169,2,3:51.0,Offensive rebound by Team,,45,51
170,2,3:51.0,H. Thompson misses free throw 2 of 2,,45,51
171,2,3:50.0,,Defensive rebound by T. Ross,45,51
172,2,3:34.0,,L. Scola makes 2-pt layup from 2 ft (assist by K. Lowry),45,53
173,2,3:14.0,R. Covington makes 3-pt jump shot from 26 ft (assist by H. Thompson),,48,53
174,2,2:56.0,,N. Powell makes 2-pt jump shot from 16 ft,48,55
175,2,2:44.0,R. Covington makes 3-pt jump shot from 27 ft (assist by N. Stauskas),,51,55
176,2,2:21.0,,Offensive foul by L. Scola (drawn by R. Covington),51,55
177,2,2:21.0,,Turnover by L. Scola (offensive foul),51,55
178,2,2:21.0,,Toronto full timeout,51,55
179,2,2:10.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,53,55
180,2,1:52.0,,Personal block foul by N. Noel,53,55
181,2,1:49.0,,Turnover by K. Lowry (bad pass; steal by N. Noel),53,55
182,2,1:40.0,R. Covington misses 3-pt jump shot from 24 ft,,53,55
183,2,1:39.0,Offensive rebound by N. Stauskas,,53,55
184,2,1:37.0,N. Stauskas makes 2-pt dunk at rim,,55,55
185,2,1:22.0,,B. Biyombo misses 2-pt layup from 2 ft,55,55
186,2,1:22.0,Defensive rebound by R. Covington,,55,55
187,2,1:16.0,I. Smith makes 2-pt layup from 4 ft,,57,55
188,2,1:00.0,,K. Lowry misses 2-pt jump shot from 18 ft,57,55
189,2,1:00.0,,Offensive rebound by B. Biyombo,57,55
190,2,0:58.0,,B. Biyombo misses 2-pt layup from 1 ft,57,55
191,2,0:57.0,Defensive rebound by N. Stauskas,,57,55
192,2,0:42.0,H. Thompson misses 3-pt jump shot from 25 ft,,57,55
193,2,0:42.0,Offensive rebound by N. Noel,,57,55
194,2,0:40.0,N. Noel makes 2-pt dunk at rim,,59,55
195,2,0:32.0,,K. Lowry misses 3-pt jump shot from 27 ft,59,55
196,2,0:31.0,Defensive rebound by N. Noel,,59,55
197,2,0:26.0,Philadelphia full timeout,,59,55
198,2,0:10.0,I. Smith makes 2-pt jump shot from 15 ft,,61,55
199,2,0:03.0,,K. Lowry misses 2-pt layup from 1 ft,61,55
200,2,0:03.0,Defensive rebound by R. Covington,,61,55
201,3,11:35.0,N. Noel makes 2-pt layup from 2 ft (assist by I. Smith),,63,55
202,3,11:20.0,,Turnover by D. DeRozan (lost ball; steal by N. Noel),63,55
203,3,11:13.0,N. Stauskas misses 2-pt layup from 3 ft,,63,55
204,3,11:13.0,,Defensive rebound by K. Lowry,63,55
205,3,10:58.0,,Shooting foul by J. Grant (drawn by L. Scola),63,55
206,3,10:58.0,,L. Scola misses free throw 1 of 2,63,55
207,3,10:58.0,,Offensive rebound by Team,63,55
208,3,10:58.0,C. Wood enters the game for J. Grant,,63,55
209,3,10:58.0,,L. Scola misses free throw 2 of 2,63,55
210,3,10:57.0,Defensive rebound by N. Noel,,63,55
211,3,10:42.0,Turnover by I. Smith (bad pass; steal by N. Powell),,63,55
212,3,10:39.0,,Shooting foul by N. Stauskas (drawn by N. Powell),63,55
213,3,10:39.0,,N. Powell makes free throw 1 of 2,63,56
214,3,10:39.0,,N. Powell makes free throw 2 of 2,63,57
215,3,10:28.0,,Offensive charge foul by R. Covington (drawn by L. Scola),63,57
216,3,10:28.0,Turnover by R. Covington (offensive foul),,63,57
217,3,10:16.0,,D. DeRozan makes 2-pt jump shot from 21 ft,63,59
218,3,10:09.0,Turnover by Team (back court),,63,59
219,3,9:58.0,,L. Scola misses 3-pt jump shot from 24 ft,63,59
220,3,9:57.0,,Offensive rebound by Team,63,59
221,3,9:57.0,Loose ball foul by R. Covington,,63,59
222,3,9:44.0,,Turnover by K. Lowry (bad pass),63,59
223,3,9:25.0,I. Smith misses 3-pt jump shot from 26 ft,,63,59
224,3,9:24.0,Offensive rebound by C. Wood,,63,59
225,3,9:22.0,C. Wood makes 2-pt layup at rim,,65,59
226,3,8:59.0,,K. Lowry misses 2-pt layup from 3 ft (block by C. Wood),65,59
227,3,8:59.0,,Offensive rebound by Team,65,59
228,3,8:58.0,,N. Powell misses 2-pt jump shot from 4 ft,65,59
229,3,8:58.0,,Offensive rebound by Team,65,59
230,3,8:58.0,,Turnover by Team (shot clock),65,59
231,3,8:46.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,67,59
232,3,8:46.0,,Toronto full timeout,67,59
233,3,8:35.0,,D. DeRozan misses 2-pt jump shot from 20 ft,67,59
234,3,8:35.0,,Offensive rebound by J. Valančiūnas,67,59
235,3,8:32.0,,J. Valančiūnas misses 2-pt layup from 2 ft,67,59
236,3,8:32.0,Defensive rebound by N. Noel,,67,59
237,3,8:20.0,N. Noel misses 2-pt hook shot from 6 ft,,67,59
238,3,8:19.0,,Defensive rebound by L. Scola,67,59
239,3,8:13.0,,Turnover by D. DeRozan (bad pass; steal by N. Stauskas),67,59
240,3,8:10.0,Personal foul by N. Powell,,67,59
241,3,8:10.0,,D. Carroll enters the game for L. Scola,67,59
242,3,8:02.0,N. Noel misses 2-pt jump shot from 15 ft,,67,59
243,3,8:02.0,,Defensive rebound by D. Carroll,67,59
244,3,7:52.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by D. DeRozan),67,61
245,3,7:32.0,I. Smith misses 2-pt jump shot from 5 ft,,67,61
246,3,7:31.0,Offensive rebound by C. Wood,,67,61
247,3,7:31.0,C. Wood misses 2-pt layup from 2 ft (block by J. Valančiūnas),,67,61
248,3,7:28.0,,Defensive rebound by Team,67,61
249,3,7:21.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. DeRozan),67,64
250,3,6:54.0,N. Stauskas misses 3-pt jump shot from 26 ft,,67,64
251,3,6:54.0,,Defensive rebound by D. DeRozan,67,64
252,3,6:44.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,67,64
253,3,6:43.0,,Offensive rebound by J. Valančiūnas,67,64
254,3,6:42.0,,J. Valančiūnas misses 2-pt layup from 3 ft,67,64
255,3,6:41.0,,Offensive rebound by J. Valančiūnas,67,64
256,3,6:39.0,,J. Valančiūnas makes 2-pt dunk at rim,67,66
257,3,6:30.0,Turnover by R. Covington (lost ball; steal by D. DeRozan),,67,66
258,3,6:27.0,,D. DeRozan makes 2-pt layup at rim,67,68
259,3,6:27.0,Philadelphia full timeout,,67,68
260,3,6:27.0,H. Thompson enters the game for C. Wood,,67,68
261,3,6:17.0,Shooting foul by D. Carroll (drawn by R. Covington),,67,68
262,3,6:17.0,R. Covington misses free throw 1 of 2,,67,68
263,3,6:17.0,Offensive rebound by Team,,67,68
264,3,6:17.0,R. Covington makes free throw 2 of 2,,68,68
265,3,5:57.0,,D. DeRozan makes 2-pt jump shot from 11 ft,68,70
266,3,5:44.0,Shooting foul by J. Valančiūnas (drawn by N. Noel),,68,70
267,3,5:44.0,N. Noel makes free throw 1 of 2,,69,70
268,3,5:44.0,N. Noel makes free throw 2 of 2,,70,70
269,3,5:31.0,,K. Lowry makes 2-pt jump shot from 21 ft,70,72
270,3,5:19.0,N. Stauskas makes 2-pt dunk at rim (assist by N. Noel),,72,72
271,3,5:03.0,,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by N. Noel),72,72
272,3,5:01.0,,Offensive rebound by D. Carroll,72,72
273,3,4:59.0,,D. Carroll misses 3-pt jump shot from 22 ft,72,72
274,3,4:58.0,,Offensive rebound by K. Lowry,72,72
275,3,4:54.0,,D. Carroll makes 2-pt hook shot from 4 ft,72,74
276,3,4:38.0,Shooting foul by K. Lowry (drawn by N. Noel),,72,74
277,3,4:38.0,N. Noel misses free throw 1 of 2,,72,74
278,3,4:38.0,Offensive rebound by Team,,72,74
279,3,4:38.0,N. Noel misses free throw 2 of 2,,72,74
280,3,4:37.0,,Defensive rebound by J. Valančiūnas,72,74
281,3,4:23.0,,D. DeRozan misses 2-pt jump shot from 4 ft,72,74
282,3,4:22.0,,Offensive rebound by D. DeRozan,72,74
283,3,4:13.0,Offensive charge foul by J. Valančiūnas (drawn by R. Covington),,72,74
284,3,4:13.0,,Turnover by J. Valančiūnas (offensive foul),72,74
285,3,4:13.0,T. McConnell enters the game for R. Covington,,72,74
286,3,3:47.0,H. Thompson misses 2-pt jump shot from 11 ft,,72,74
287,3,3:46.0,,Defensive rebound by D. Carroll,72,74
288,3,3:37.0,,D. Carroll misses 3-pt jump shot from 25 ft,72,74
289,3,3:37.0,Defensive rebound by H. Thompson,,72,74
290,3,3:29.0,I. Smith misses 2-pt layup from 4 ft,,72,74
291,3,3:28.0,,Defensive rebound by J. Valančiūnas,72,74
292,3,3:14.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),72,76
293,3,3:14.0,,Shooting foul by I. Smith (drawn by J. Valančiūnas),72,76
294,3,3:14.0,C. Wood enters the game for N. Noel,,72,76
295,3,3:14.0,,J. Valančiūnas makes free throw 1 of 1,72,77
296,3,3:05.0,Shooting foul by J. Valančiūnas (drawn by C. Wood),,72,77
297,3,3:05.0,C. Wood misses free throw 1 of 2,,72,77
298,3,3:05.0,Offensive rebound by Team,,72,77
299,3,3:05.0,,B. Biyombo enters the game for J. Valančiūnas,72,77
300,3,3:05.0,,T. Ross enters the game for N. Powell,72,77
301,3,3:05.0,K. Marshall enters the game for I. Smith,,72,77
302,3,3:05.0,C. Wood makes free throw 2 of 2,,73,77
303,3,2:53.0,,Shooting foul by C. Wood (drawn by D. DeRozan),73,77
304,3,2:53.0,,D. DeRozan makes free throw 1 of 2,73,78
305,3,2:53.0,J. Grant enters the game for N. Stauskas,,73,78
306,3,2:53.0,,D. DeRozan makes free throw 2 of 2,73,79
307,3,2:30.0,T. McConnell misses 2-pt jump shot from 8 ft,,73,79
308,3,2:30.0,,Defensive rebound by D. DeRozan,73,79
309,3,2:19.0,,B. Biyombo makes 2-pt dunk at rim (assist by D. DeRozan),73,81
310,3,2:02.0,J. Grant misses 3-pt jump shot from 23 ft,,73,81
311,3,2:02.0,,Defensive rebound by D. DeRozan,73,81
312,3,1:55.0,,K. Lowry misses 3-pt jump shot from 28 ft,73,81
313,3,1:54.0,,Offensive rebound by D. Carroll,73,81
314,3,1:49.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. Carroll),73,84
315,3,1:49.0,Philadelphia full timeout,,73,84
316,3,1:31.0,K. Marshall misses 3-pt jump shot from 25 ft,,73,84
317,3,1:30.0,,Defensive rebound by D. DeRozan,73,84
318,3,1:18.0,,D. DeRozan misses 2-pt jump shot from 11 ft,73,84
319,3,1:18.0,,Offensive rebound by D. DeRozan,73,84
320,3,1:14.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),73,87
321,3,0:52.0,T. McConnell misses 3-pt jump shot from 23 ft,,73,87
322,3,0:51.0,,Defensive rebound by K. Lowry,73,87
323,3,0:45.0,,K. Lowry misses 3-pt jump shot from 29 ft,73,87
324,3,0:45.0,Defensive rebound by T. McConnell,,73,87
325,3,0:31.0,Personal foul by B. Biyombo,,73,87
326,3,0:31.0,C. Wood misses free throw 1 of 2,,73,87
327,3,0:31.0,Offensive rebound by Team,,73,87
328,3,0:31.0,C. Wood makes free throw 2 of 2,,74,87
329,3,0:21.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by J. Grant),74,87
330,3,0:20.0,Defensive rebound by T. McConnell,,74,87
331,3,0:01.0,T. McConnell misses 2-pt jump shot from 17 ft,,74,87
332,3,0:01.0,,Defensive rebound by K. Lowry,74,87
333,3,0:00.0,,K. Lowry misses 3-pt jump shot from 58 ft,74,87
334,3,0:00.0,,Offensive rebound by Team,74,87
335,4,11:45.0,,T. Ross makes 2-pt jump shot from 11 ft (assist by D. Wright),74,89
336,4,11:28.0,N. Stauskas misses 3-pt jump shot from 23 ft,,74,89
337,4,11:27.0,,Defensive rebound by T. Ross,74,89
338,4,11:05.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by T. Ross),74,92
339,4,10:44.0,N. Noel makes 2-pt dunk at rim (assist by R. Covington),,76,92
340,4,10:28.0,,Turnover by N. Powell (lost ball; steal by I. Smith),76,92
341,4,10:24.0,Turnover by R. Covington (bad pass; steal by T. Ross),,76,92
342,4,10:18.0,,Turnover by N. Powell (bad pass; steal by I. Smith),76,92
343,4,10:10.0,R. Covington misses 3-pt jump shot from 23 ft,,76,92
344,4,10:09.0,,Defensive rebound by N. Powell,76,92
345,4,9:53.0,,D. Wright makes 2-pt jump shot from 14 ft,76,94
346,4,9:52.0,Philadelphia full timeout,,76,94
347,4,9:28.0,I. Smith makes 2-pt layup from 4 ft (assist by H. Thompson),,78,94
348,4,9:00.0,,B. Biyombo makes 2-pt hook shot from 4 ft (assist by D. Wright),78,96
349,4,8:43.0,H. Thompson misses 2-pt layup at rim (block by B. Biyombo),,78,96
350,4,8:42.0,,Defensive rebound by B. Biyombo,78,96
351,4,8:36.0,,N. Powell misses 3-pt jump shot from 26 ft,78,96
352,4,8:35.0,,Offensive rebound by B. Biyombo,78,96
353,4,8:27.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by T. Ross),78,99
354,4,8:15.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),,81,99
355,4,7:47.0,,D. Carroll misses 3-pt jump shot from 26 ft,81,99
356,4,7:47.0,,Offensive rebound by B. Biyombo,81,99
357,4,7:41.0,J. Grant enters the game for N. Noel,,81,99
358,4,7:41.0,,J. Thompson enters the game for D. Carroll,81,99
359,4,7:38.0,,N. Powell misses 2-pt jump shot from 19 ft,81,99
360,4,7:38.0,Defensive rebound by J. Grant,,81,99
361,4,7:24.0,R. Covington makes 2-pt jump shot from 16 ft,,83,99
362,4,6:59.0,,D. Wright misses 2-pt jump shot from 9 ft,83,99
363,4,6:59.0,Defensive rebound by J. Grant,,83,99
364,4,6:48.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by J. Grant),,86,99
365,4,6:47.0,,Toronto full timeout,86,99
366,4,6:33.0,,D. Wright misses 2-pt layup from 2 ft,86,99
367,4,6:32.0,Defensive rebound by R. Covington,,86,99
368,4,6:23.0,Turnover by H. Thompson (bad pass; steal by N. Powell),,86,99
369,4,6:19.0,Violation by R. Covington (kicked ball),,86,99
370,4,6:04.0,,T. Ross makes 2-pt layup from 1 ft,86,101
371,4,5:53.0,J. Grant misses 2-pt jump shot from 16 ft,,86,101
372,4,5:53.0,,Defensive rebound by N. Powell,86,101
373,4,5:35.0,,N. Powell misses 3-pt jump shot from 24 ft,86,101
374,4,5:35.0,,Offensive rebound by Team,86,101
375,4,5:35.0,Loose ball foul by J. Grant,,86,101
376,4,5:35.0,T. McConnell enters the game for J. Grant,,86,101
377,4,5:35.0,N. Noel enters the game for H. Thompson,,86,101
378,4,5:27.0,,T. Ross misses 2-pt jump shot from 4 ft (block by R. Covington),86,101
379,4,5:26.0,Defensive rebound by N. Noel,,86,101
380,4,5:18.0,I. Smith makes 2-pt layup from 2 ft,,88,101
381,4,5:03.0,,Personal foul by N. Stauskas,88,101
382,4,4:52.0,,T. Ross misses 3-pt jump shot from 23 ft,88,101
383,4,4:51.0,,Offensive rebound by J. Thompson,88,101
384,4,4:51.0,,Shooting foul by N. Noel (drawn by J. Thompson),88,101
385,4,4:51.0,,J. Thompson makes free throw 1 of 2,88,102
386,4,4:51.0,,J. Thompson makes free throw 2 of 2,88,103
387,4,4:44.0,,Violation by T. Ross (kicked ball),88,103
