,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
80,1,3:51.0,,Offensive rebound by Team,6,17
81,1,3:51.0,,C. Zeller makes free throw 2 of 2,6,18
82,1,3:39.0,Shooting foul by C. Zeller (drawn by K. Bazemore),,6,18
83,1,3:39.0,K. Bazemore makes free throw 1 of 2,,7,18
84,1,3:39.0,K. Bazemore misses free throw 2 of 2,,7,18
85,1,3:36.0,,Defensive rebound by J. Lin,7,18
86,1,3:16.0,Violation by T. Splitter (kicked ball),,7,18
87,1,3:06.0,,Offensive foul by P. Hairston (drawn by T. Hardaway),7,18
88,1,3:06.0,,Turnover by P. Hairston (offensive foul),7,18
89,1,2:54.0,P. Millsap makes 2-pt jump shot from 17 ft (assist by D. Schröder),,9,18
90,1,2:54.0,,Charlotte full timeout,9,18
91,1,2:42.0,,Turnover by J. Lin (bad pass),9,18
92,1,2:31.0,D. Schröder makes 2-pt layup from 2 ft,,11,18
93,1,2:17.0,,S. Hawes enters the game for C. Zeller,11,18
94,1,2:17.0,,T. Daniels enters the game for P. Hairston,11,18
95,1,2:17.0,M. Scott enters the game for P. Millsap,,11,18
96,1,2:13.0,,T. Daniels misses 2-pt jump shot from 20 ft,11,18
97,1,2:09.0,Defensive rebound by D. Schröder,,11,18
98,1,2:03.0,K. Bazemore makes 2-pt jump shot from 13 ft,,13,18
99,1,1:45.0,,Shooting foul by T. Hardaway (drawn by J. Lin),13,18
100,1,1:45.0,,J. Lin makes free throw 1 of 2,13,19
101,1,1:45.0,,J. Lin makes free throw 2 of 2,13,20
102,1,1:36.0,Shooting foul by J. Lamb (drawn by K. Bazemore),,13,20
103,1,1:36.0,K. Bazemore makes free throw 1 of 2,,14,20
104,1,1:36.0,K. Bazemore misses free throw 2 of 2,,14,20
105,1,1:34.0,,Defensive rebound by J. Lamb,14,20
106,1,1:23.0,,T. Daniels misses 3-pt jump shot from 25 ft,14,20
107,1,1:22.0,Defensive rebound by T. Splitter,,14,20
108,1,1:13.0,D. Schröder makes 2-pt layup from 2 ft,,16,20
109,1,1:08.0,,Charlotte full timeout,16,20
110,1,0:58.0,,J. Lin misses 3-pt jump shot from 25 ft,16,20
111,1,0:55.0,Defensive rebound by D. Schröder,,16,20
112,1,0:54.0,T. Hardaway makes 2-pt jump shot from 15 ft,,18,20
113,1,0:54.0,Shooting foul by T. Daniels (drawn by T. Hardaway),,18,20
114,1,0:54.0,T. Hardaway makes free throw 1 of 1,,19,20
115,1,0:33.0,,Turnover by J. Lamb (bad pass; steal by K. Bazemore),19,20
116,1,0:31.0,Turnover by K. Bazemore (lost ball),,19,20
117,1,0:07.0,,F. Kaminsky misses 2-pt jump shot from 17 ft,19,20
118,1,0:05.0,,Offensive rebound by T. Daniels,19,20
119,1,0:01.0,,J. Lamb misses 3-pt jump shot from 24 ft,19,20
120,1,0:00.0,Defensive rebound by M. Scott,,19,20
121,2,11:42.0,,Turnover by J. Lamb (lost ball),19,20
122,2,11:29.0,Turnover by A. Horford (lost ball; steal by K. Walker),,19,20
123,2,11:14.0,,J. Lamb makes 2-pt layup from 2 ft (assist by F. Kaminsky),19,22
124,2,11:03.0,D. Schröder misses 2-pt jump shot from 19 ft,,19,22
125,2,11:02.0,,Defensive rebound by Team,19,22
126,2,10:50.0,,Offensive foul by F. Kaminsky (drawn by D. Schröder),19,22
127,2,10:50.0,,Turnover by F. Kaminsky (offensive foul),19,22
128,2,10:32.0,J. Teague makes 2-pt jump shot from 18 ft,,21,22
129,2,10:09.0,,S. Hawes misses 3-pt jump shot from 25 ft,21,22
130,2,10:08.0,Defensive rebound by J. Teague,,21,22
131,2,10:03.0,Turnover by D. Schröder (traveling),,21,22
132,2,9:49.0,,J. Lin misses 3-pt jump shot from 23 ft,21,22
133,2,9:48.0,Defensive rebound by T. Hardaway,,21,22
134,2,9:40.0,T. Hardaway misses 2-pt layup from 2 ft (block by S. Hawes),,21,22
135,2,9:38.0,,Defensive rebound by F. Kaminsky,21,22
136,2,9:32.0,,Turnover by J. Lamb (bad pass; steal by J. Teague),21,22
137,2,9:26.0,Turnover by A. Horford (bad pass; steal by F. Kaminsky),,21,22
138,2,9:17.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by J. Lamb),21,25
139,2,9:17.0,Atlanta full timeout,,21,25
140,2,9:17.0,J. Holiday enters the game for D. Schröder,,21,25
141,2,9:17.0,K. Korver enters the game for T. Hardaway,,21,25
142,2,8:57.0,M. Scott misses 3-pt jump shot from 24 ft,,21,25
143,2,8:55.0,,Defensive rebound by J. Lamb,21,25
144,2,8:44.0,,J. Lamb makes 2-pt dunk at rim (assist by S. Hawes),21,27
145,2,8:20.0,J. Teague misses 2-pt jump shot from 3 ft (block by F. Kaminsky),,21,27
146,2,8:18.0,,Defensive rebound by J. Lamb,21,27
147,2,8:14.0,,J. Lin misses 2-pt layup at rim,21,27
148,2,8:13.0,,Offensive rebound by J. Lamb,21,27
149,2,8:13.0,,J. Lamb makes 2-pt layup from 1 ft,21,29
150,2,7:55.0,J. Teague misses 2-pt jump shot from 19 ft,,21,29
151,2,7:54.0,,Defensive rebound by S. Hawes,21,29
152,2,7:41.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by J. Lamb),21,32
153,2,7:23.0,M. Scott misses 3-pt jump shot from 25 ft,,21,32
154,2,7:22.0,,Defensive rebound by J. Lamb,21,32
155,2,6:59.0,,Turnover by K. Walker (bad pass; steal by J. Holiday),21,32
156,2,6:54.0,J. Holiday misses 3-pt jump shot from 25 ft,,21,32
157,2,6:53.0,,Defensive rebound by F. Kaminsky,21,32
158,2,6:46.0,P. Millsap enters the game for M. Scott,,21,32
159,2,6:46.0,,N. Batum enters the game for J. Lamb,21,32
160,2,6:46.0,K. Bazemore enters the game for J. Holiday,,21,32
161,2,6:37.0,,J. Lin makes 2-pt jump shot from 7 ft,21,34
162,2,6:33.0,Atlanta full timeout,,21,34
163,2,6:23.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by J. Teague),,24,34
164,2,6:06.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),24,37
165,2,5:56.0,J. Teague makes 2-pt layup from 1 ft,,26,37
166,2,5:36.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,26,37
167,2,5:35.0,Defensive rebound by A. Horford,,26,37
168,2,5:26.0,J. Teague misses 2-pt layup from 1 ft,,26,37
169,2,5:24.0,,Defensive rebound by S. Hawes,26,37
170,2,5:24.0,,Turnover by S. Hawes (lost ball; steal by J. Teague),26,37
171,2,5:24.0,Shooting foul by S. Hawes (drawn by J. Teague),,26,37
172,2,5:24.0,Official timeout,,26,37
173,2,5:24.0,T. Splitter enters the game for A. Horford,,26,37
174,2,5:24.0,D. Schröder enters the game for K. Korver,,26,37
175,2,5:24.0,,M. Williams enters the game for J. Lin,26,37
176,2,5:24.0,,C. Zeller enters the game for F. Kaminsky,26,37
177,2,5:24.0,,P. Hairston enters the game for S. Hawes,26,37
178,2,5:24.0,J. Teague makes free throw 1 of 2,,27,37
179,2,5:24.0,J. Teague makes free throw 2 of 2,,28,37
180,2,5:05.0,,P. Hairston misses 3-pt jump shot from 25 ft (block by J. Teague),28,37
181,2,5:03.0,Defensive rebound by K. Bazemore,,28,37
182,2,5:03.0,Personal block foul by M. Williams (drawn by J. Teague),,28,37
183,2,4:43.0,P. Millsap misses 2-pt jump shot from 19 ft,,28,37
184,2,4:42.0,,Defensive rebound by C. Zeller,28,37
185,2,4:30.0,,K. Walker makes 2-pt layup from 2 ft,28,39
186,2,4:13.0,J. Teague misses 2-pt layup from 2 ft,,28,39
187,2,4:12.0,Offensive rebound by P. Millsap,,28,39
188,2,4:05.0,K. Bazemore misses 2-pt jump shot from 5 ft,,28,39
189,2,4:03.0,Offensive rebound by T. Splitter,,28,39
190,2,4:03.0,T. Splitter makes 2-pt layup at rim,,30,39
191,2,3:41.0,,C. Zeller misses 2-pt jump shot from 10 ft,30,39
192,2,3:39.0,,Offensive rebound by C. Zeller,30,39
193,2,3:35.0,,M. Williams misses 3-pt jump shot from 24 ft,30,39
194,2,3:34.0,Defensive rebound by K. Bazemore,,30,39
195,2,3:11.0,J. Teague misses 2-pt layup from 2 ft,,30,39
196,2,3:10.0,,Defensive rebound by M. Williams,30,39
197,2,2:59.0,,Shooting foul by P. Millsap (drawn by C. Zeller),30,39
198,2,2:59.0,,Charlotte full timeout,30,39
199,2,2:59.0,,J. Lamb enters the game for N. Batum,30,39
200,2,2:59.0,,J. Lin enters the game for K. Walker,30,39
201,2,2:59.0,A. Horford enters the game for J. Teague,,30,39
202,2,2:59.0,K. Korver enters the game for T. Splitter,,30,39
203,2,2:59.0,,C. Zeller makes free throw 1 of 2,30,40
204,2,2:59.0,,C. Zeller makes free throw 2 of 2,30,41
205,2,2:51.0,Def 3 sec tech foul by P. Hairston,,30,41
206,2,2:51.0,K. Korver makes technical free throw,,31,41
207,2,2:38.0,K. Bazemore misses 2-pt jump shot from 8 ft (block by J. Lamb),,31,41
208,2,2:36.0,,Defensive rebound by M. Williams,31,41
209,2,2:15.0,,J. Lin misses 3-pt jump shot from 24 ft,31,41
210,2,2:15.0,,Offensive rebound by Team,31,41
211,2,2:15.0,,Turnover by Team (shot clock),31,41
212,2,2:15.0,,F. Kaminsky enters the game for M. Williams,31,41
213,2,2:01.0,P. Millsap misses 2-pt jump shot from 10 ft,,31,41
214,2,2:00.0,,Defensive rebound by C. Zeller,31,41
215,2,1:47.0,,C. Zeller misses 2-pt layup from 2 ft (block by P. Millsap),31,41
216,2,1:44.0,,Offensive rebound by J. Lin,31,41
217,2,1:42.0,,Personal foul by K. Bazemore (drawn by F. Kaminsky),31,41
218,2,1:39.0,,Personal foul by D. Schröder (drawn by J. Lin),31,41
219,2,1:39.0,,J. Lin makes free throw 1 of 2,31,42
220,2,1:39.0,,J. Lin makes free throw 2 of 2,31,43
221,2,1:28.0,Personal foul by J. Lin (drawn by D. Schröder),,31,43
222,2,1:22.0,D. Schröder misses 2-pt jump shot from 3 ft (block by C. Zeller),,31,43
223,2,1:20.0,Offensive rebound by K. Bazemore,,31,43
224,2,1:15.0,K. Bazemore misses 3-pt jump shot from 24 ft,,31,43
225,2,1:14.0,,Defensive rebound by P. Hairston,31,43
226,2,1:03.0,Offensive charge foul by P. Hairston (drawn by P. Millsap),,31,43
227,2,1:03.0,,Turnover by P. Hairston (offensive foul),31,43
228,2,0:43.0,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Millsap),,34,43
229,2,0:24.0,,C. Zeller misses 2-pt layup from 2 ft (block by A. Horford),34,43
230,2,0:22.0,,Offensive rebound by P. Hairston,34,43
231,2,0:22.0,,P. Hairston misses 2-pt layup from 1 ft,34,43
232,2,0:22.0,,Offensive rebound by P. Hairston,34,43
233,2,0:22.0,,Shooting foul by A. Horford (drawn by P. Hairston),34,43
234,2,0:22.0,,P. Hairston makes free throw 1 of 2,34,44
235,2,0:22.0,,P. Hairston makes free throw 2 of 2,34,45
236,2,0:00.0,P. Millsap makes 2-pt jump shot from 12 ft (assist by D. Schröder),,36,45
237,3,11:46.0,,Shooting foul by P. Millsap (drawn by C. Zeller),36,45
238,3,11:46.0,,C. Zeller makes free throw 1 of 2,36,46
239,3,11:46.0,,C. Zeller makes free throw 2 of 2,36,47
240,3,11:30.0,K. Korver misses 2-pt layup from 1 ft,,36,47
241,3,11:29.0,,Defensive rebound by K. Walker,36,47
242,3,11:22.0,,M. Williams misses 3-pt jump shot from 24 ft,36,47
243,3,11:20.0,Defensive rebound by P. Millsap,,36,47
244,3,11:14.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,39,47
245,3,10:50.0,,M. Williams misses 3-pt jump shot from 25 ft,39,47
246,3,10:50.0,Defensive rebound by Team,,39,47
247,3,10:42.0,K. Korver misses 2-pt jump shot from 19 ft,,39,47
248,3,10:40.0,,Defensive rebound by C. Zeller,39,47
249,3,10:24.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),39,49
250,3,10:06.0,A. Horford misses 2-pt jump shot from 7 ft,,39,49
251,3,10:05.0,,Defensive rebound by M. Williams,39,49
252,3,9:57.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),39,52
253,3,9:40.0,Shooting foul by P. Hairston (drawn by P. Millsap),,39,52
254,3,9:40.0,P. Millsap makes free throw 1 of 2,,40,52
255,3,9:40.0,P. Millsap makes free throw 2 of 2,,41,52
256,3,9:24.0,,K. Walker misses 3-pt jump shot from 23 ft (block by J. Teague),41,52
257,3,9:24.0,,Offensive rebound by Team,41,52
258,3,9:20.0,,N. Batum misses 3-pt jump shot from 24 ft,41,52
259,3,9:19.0,Defensive rebound by A. Horford,,41,52
260,3,9:13.0,K. Bazemore makes 2-pt jump shot from 19 ft (assist by J. Teague),,43,52
261,3,8:55.0,,Personal foul by K. Korver (drawn by P. Hairston),43,52
262,3,8:46.0,,Turnover by C. Zeller (3 sec),43,52
263,3,8:35.0,Turnover by A. Horford (traveling),,43,52
264,3,8:16.0,,M. Williams makes 2-pt jump shot from 10 ft (assist by C. Zeller),43,54
265,3,7:57.0,A. Horford makes 2-pt jump shot from 6 ft (assist by K. Bazemore),,45,54
266,3,7:45.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),45,57
267,3,7:33.0,A. Horford misses 3-pt jump shot from 24 ft,,45,57
268,3,7:32.0,,Defensive rebound by C. Zeller,45,57
269,3,7:27.0,Offensive charge foul by N. Batum (drawn by K. Bazemore),,45,57
270,3,7:27.0,,Turnover by N. Batum (offensive foul),45,57
271,3,7:15.0,K. Bazemore misses 3-pt jump shot from 26 ft,,45,57
272,3,7:13.0,,Defensive rebound by M. Williams,45,57
273,3,7:05.0,,K. Walker misses 2-pt jump shot from 19 ft,45,57
274,3,7:03.0,,Offensive rebound by N. Batum,45,57
275,3,7:03.0,,N. Batum makes 2-pt layup at rim,45,59
276,3,7:01.0,Atlanta full timeout,,45,59
277,3,7:01.0,D. Schröder enters the game for K. Korver,,45,59
278,3,6:46.0,D. Schröder makes 2-pt layup from 1 ft (assist by P. Millsap),,47,59
279,3,6:23.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),47,61
280,3,6:09.0,D. Schröder misses 3-pt jump shot from 24 ft,,47,61
281,3,6:08.0,,Defensive rebound by C. Zeller,47,61
282,3,5:59.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),47,64
283,3,5:48.0,Turnover by P. Millsap (lost ball; steal by C. Zeller),,47,64
284,3,5:39.0,,N. Batum makes 3-pt jump shot from 24 ft,47,67
285,3,5:39.0,,Shooting foul by D. Schröder (drawn by N. Batum),47,67
286,3,5:39.0,,N. Batum makes free throw 1 of 1,47,68
287,3,5:28.0,J. Teague makes 3-pt jump shot from 24 ft,,50,68
288,3,5:09.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),50,70
289,3,5:00.0,Def 3 sec tech foul by M. Williams,,50,70
290,3,5:00.0,J. Teague misses technical free throw,,50,70
291,3,5:00.0,Offensive rebound by Team,,50,70
292,3,4:45.0,,Offensive charge foul by K. Bazemore (drawn by M. Williams),50,70
293,3,4:45.0,Turnover by K. Bazemore (offensive foul),,50,70
294,3,4:37.0,,Offensive foul by P. Hairston (drawn by K. Bazemore),50,70
295,3,4:37.0,,Turnover by P. Hairston (offensive foul),50,70
296,3,4:25.0,K. Bazemore misses 2-pt layup from 1 ft,,50,70
297,3,4:23.0,,Defensive rebound by C. Zeller,50,70
298,3,4:11.0,,P. Hairston misses 3-pt jump shot from 25 ft,50,70
299,3,4:09.0,Defensive rebound by J. Teague,,50,70
300,3,3:52.0,D. Schröder misses 2-pt layup from 1 ft (block by M. Williams),,50,70
301,3,3:50.0,Offensive rebound by D. Schröder,,50,70
302,3,3:49.0,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),,52,70
303,3,3:49.0,Shooting foul by N. Batum (drawn by P. Millsap),,52,70
304,3,3:49.0,T. Splitter enters the game for K. Bazemore,,52,70
305,3,3:49.0,J. Holiday enters the game for A. Horford,,52,70
306,3,3:49.0,K. Korver enters the game for J. Teague,,52,70
307,3,3:49.0,,J. Lin enters the game for N. Batum,52,70
308,3,3:49.0,P. Millsap makes free throw 1 of 1,,53,70
309,3,3:34.0,,C. Zeller makes 2-pt layup at rim (assist by K. Walker),53,72
310,3,3:24.0,Turnover by D. Schröder (bad pass; steal by K. Walker),,53,72
311,3,3:05.0,,J. Lin makes 2-pt layup from 1 ft (assist by K. Walker),53,74
312,3,2:59.0,Personal block foul by C. Zeller (drawn by D. Schröder),,53,74
313,3,2:59.0,,Charlotte full timeout,53,74
314,3,2:59.0,,F. Kaminsky enters the game for M. Williams,53,74
315,3,2:55.0,Personal foul by F. Kaminsky (drawn by P. Millsap),,53,74
316,3,2:55.0,P. Millsap makes free throw 1 of 2,,54,74
317,3,2:55.0,P. Millsap makes free throw 2 of 2,,55,74
318,3,2:41.0,,Offensive foul by J. Lin (drawn by J. Holiday),55,74
319,3,2:41.0,,Turnover by J. Lin (offensive foul),55,74
320,3,2:29.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,58,74
321,3,2:06.0,,J. Lin misses 3-pt jump shot from 25 ft,58,74
322,3,2:05.0,Defensive rebound by Team,,58,74
323,3,1:49.0,D. Schröder misses 3-pt jump shot from 25 ft,,58,74
324,3,1:47.0,,Defensive rebound by K. Walker,58,74
325,3,1:41.0,,K. Walker makes 2-pt layup from 1 ft,58,76
326,3,1:30.0,P. Millsap misses 3-pt jump shot from 25 ft,,58,76
327,3,1:29.0,,Defensive rebound by C. Zeller,58,76
328,3,1:18.0,,Shooting foul by P. Millsap (drawn by C. Zeller),58,76
329,3,1:18.0,,C. Zeller makes free throw 1 of 2,58,77
330,3,1:18.0,M. Scott enters the game for P. Millsap,,58,77
331,3,1:18.0,,J. Lamb enters the game for P. Hairston,58,77
332,3,1:18.0,,C. Zeller makes free throw 2 of 2,58,78
333,3,1:00.0,D. Schröder misses 2-pt jump shot from 19 ft,,58,78
334,3,0:59.0,,Defensive rebound by F. Kaminsky,58,78
335,3,0:46.0,,K. Walker makes 2-pt jump shot from 16 ft,58,80
336,3,0:37.0,M. Scott misses 3-pt jump shot from 24 ft,,58,80
337,3,0:36.0,,Defensive rebound by C. Zeller,58,80
338,3,0:15.0,,C. Zeller misses 2-pt jump shot from 15 ft,58,80
339,3,0:14.0,Defensive rebound by J. Holiday,,58,80
340,4,11:50.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Schröder),,60,80
341,4,11:42.0,,Personal foul by M. Scott (drawn by S. Hawes),60,80
342,4,11:42.0,,T. Daniels enters the game for J. Lamb,60,80
343,4,11:35.0,,Personal foul by D. Schröder (drawn by J. Lin),60,80
344,4,11:22.0,,T. Daniels makes 2-pt jump shot from 22 ft (assist by N. Batum),60,82
345,4,11:02.0,D. Schröder misses 2-pt jump shot from 16 ft,,60,82
346,4,11:00.0,,Defensive rebound by F. Kaminsky,60,82
347,4,10:53.0,,F. Kaminsky misses 2-pt layup from 2 ft,60,82
348,4,10:53.0,,Offensive rebound by Team,60,82
349,4,10:40.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,60,82
350,4,10:39.0,Defensive rebound by D. Schröder,,60,82
351,4,10:33.0,J. Holiday misses 3-pt jump shot from 25 ft,,60,82
352,4,10:31.0,,Defensive rebound by F. Kaminsky,60,82
353,4,10:15.0,,Shooting foul by A. Horford (drawn by J. Lin),60,82
354,4,10:15.0,,J. Lin makes free throw 1 of 2,60,83
355,4,10:15.0,,J. Lin makes free throw 2 of 2,60,84
356,4,10:07.0,Shooting foul by F. Kaminsky (drawn by J. Holiday),,60,84
357,4,10:07.0,J. Holiday makes free throw 1 of 2,,61,84
358,4,10:07.0,J. Holiday makes free throw 2 of 2,,62,84
359,4,9:51.0,,J. Lin misses 3-pt jump shot from 26 ft,62,84
360,4,9:50.0,,Offensive rebound by S. Hawes,62,84
361,4,9:46.0,,T. Daniels misses 3-pt jump shot from 24 ft,62,84
362,4,9:43.0,,Offensive rebound by J. Lin,62,84
363,4,9:24.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by J. Lin),62,87
364,4,9:18.0,Atlanta full timeout,,62,87
365,4,9:18.0,T. Splitter enters the game for A. Horford,,62,87
366,4,9:18.0,M. Muscala enters the game for D. Schröder,,62,87
367,4,9:18.0,S. Mack enters the game for M. Scott,,62,87
368,4,8:59.0,Turnover by T. Splitter (bad pass; steal by F. Kaminsky),,62,87
369,4,8:53.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by N. Batum),62,90
370,4,8:31.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by T. Splitter),,64,90
371,4,8:03.0,,J. Lin makes 3-pt jump shot from 26 ft,64,93
372,4,7:48.0,J. Holiday misses 3-pt jump shot from 22 ft,,64,93
373,4,7:47.0,,Defensive rebound by J. Lin,64,93
374,4,7:31.0,,J. Lin makes 2-pt jump shot from 20 ft,64,95
375,4,7:10.0,S. Mack misses 2-pt jump shot from 13 ft,,64,95
376,4,7:09.0,,Defensive rebound by S. Hawes,64,95
377,4,6:47.0,,S. Hawes makes 3-pt jump shot from 23 ft (assist by T. Daniels),64,98
378,4,6:26.0,S. Mack misses 3-pt jump shot from 23 ft,,64,98
379,4,6:25.0,,Defensive rebound by S. Hawes,64,98
380,4,6:17.0,Violation by S. Mack (kicked ball),,64,98
381,4,6:17.0,M. Scott enters the game for J. Holiday,,64,98
382,4,6:17.0,,B. Roberts enters the game for N. Batum,64,98
383,4,6:07.0,,S. Hawes misses 3-pt jump shot from 25 ft,64,98
384,4,6:06.0,Defensive rebound by S. Mack,,64,98
385,4,6:02.0,T. Splitter makes 2-pt dunk at rim (assist by S. Mack),,66,98
