,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
64,1,3:43.0,Turnover by T. Allen (lost ball),,14,9
65,1,3:43.0,X. Munford enters the game for J. Farmar,,14,9
66,1,3:43.0,V. Carter enters the game for M. Barnes,,14,9
67,1,3:20.0,,D. Lee makes 2-pt layup at rim (assist by W. Matthews),14,11
68,1,3:20.0,,Shooting foul by T. Allen (drawn by D. Lee),14,11
69,1,3:20.0,,D. Lee misses free throw 1 of 1,14,11
70,1,3:19.0,,Offensive rebound by Z. Pachulia,14,11
71,1,3:15.0,,W. Matthews misses 3-pt jump shot from 22 ft,14,11
72,1,3:14.0,Defensive rebound by Z. Randolph,,14,11
73,1,3:03.0,Memphis full timeout,,14,11
74,1,3:03.0,,D. Nowitzki enters the game for Z. Pachulia,14,11
75,1,3:03.0,J. Green enters the game for C. Andersen,,14,11
76,1,2:50.0,V. Carter misses 2-pt jump shot from 16 ft,,14,11
77,1,2:49.0,,Defensive rebound by D. Harris,14,11
78,1,2:30.0,,Shooting foul by V. Carter (drawn by R. Felton),14,11
79,1,2:30.0,,R. Felton makes free throw 1 of 2,14,12
80,1,2:30.0,,R. Felton makes free throw 2 of 2,14,13
81,1,2:10.0,V. Carter makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,17,13
82,1,1:50.0,,Personal foul by X. Munford,17,13
83,1,1:41.0,,Shooting foul by J. Green (drawn by D. Nowitzki),17,13
84,1,1:41.0,,D. Nowitzki makes free throw 1 of 2,17,14
85,1,1:41.0,,J. Anderson enters the game for W. Matthews,17,14
86,1,1:41.0,,D. Nowitzki makes free throw 2 of 2,17,15
87,1,1:20.0,Z. Randolph makes 2-pt jump shot from 2 ft,,19,15
88,1,1:00.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by R. Felton),19,17
89,1,0:42.0,Z. Randolph misses 2-pt hook shot from 6 ft,,19,17
90,1,0:41.0,,Defensive rebound by D. Lee,19,17
91,1,0:39.0,,Turnover by D. Lee (bad pass; steal by J. Green),19,17
92,1,0:25.0,Z. Randolph makes 2-pt jump shot from 6 ft,,21,17
93,1,0:08.0,,Personal foul by J. Green,21,17
94,1,0:08.0,,D. Nowitzki makes free throw 1 of 2,21,18
95,1,0:08.0,,S. Mejri enters the game for D. Lee,21,18
96,1,0:08.0,J. Farmar enters the game for T. Allen,,21,18
97,1,0:08.0,,D. Nowitzki misses free throw 2 of 2,21,18
98,1,0:07.0,Defensive rebound by J. Green,,21,18
99,1,0:01.0,X. Munford misses 3-pt jump shot from 25 ft (block by J. Anderson),,21,18
100,1,0:00.0,Offensive rebound by Team,,21,18
101,2,11:41.0,J. Green misses 2-pt jump shot from 21 ft,,21,18
102,2,11:41.0,,Defensive rebound by S. Mejri,21,18
103,2,11:41.0,Loose ball foul by J. Martin,,21,18
104,2,11:27.0,,J. Anderson makes 2-pt layup from 2 ft (assist by R. Felton),21,20
105,2,11:09.0,Turnover by J. Martin (lost ball; steal by R. Felton),,21,20
106,2,10:50.0,,Shooting foul by J. Martin (drawn by S. Mejri),21,20
107,2,10:50.0,,S. Mejri makes free throw 1 of 2,21,21
108,2,10:50.0,,S. Mejri makes free throw 2 of 2,21,22
109,2,10:38.0,J. Green misses 2-pt layup from 1 ft (block by J. Anderson),,21,22
110,2,10:38.0,Offensive rebound by Team,,21,22
111,2,10:36.0,Shooting foul by D. Nowitzki (drawn by J. Martin),,21,22
112,2,10:36.0,J. Martin misses free throw 1 of 2,,21,22
113,2,10:36.0,Offensive rebound by Team,,21,22
114,2,10:36.0,M. Barnes enters the game for J. Green,,21,22
115,2,10:36.0,J. Farmar enters the game for X. Munford,,21,22
116,2,10:36.0,J. Martin misses free throw 2 of 2,,21,22
117,2,10:35.0,,Defensive rebound by S. Mejri,21,22
118,2,10:12.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by R. Felton),21,25
119,2,9:47.0,Turnover by J. Farmar (lost ball; steal by R. Felton),,21,25
120,2,9:41.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,21,25
121,2,9:40.0,Defensive rebound by L. Stephenson,,21,25
122,2,9:30.0,L. Stephenson misses 2-pt jump shot from 9 ft,,21,25
123,2,9:29.0,,Defensive rebound by Team,21,25
124,2,9:10.0,,R. Felton misses 2-pt layup at rim,21,25
125,2,9:09.0,Defensive rebound by J. Farmar,,21,25
126,2,9:02.0,M. Barnes misses 3-pt jump shot from 23 ft,,21,25
127,2,9:01.0,,Defensive rebound by S. Mejri,21,25
128,2,8:44.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by R. Felton),21,28
129,2,8:38.0,Memphis full timeout,,21,28
130,2,8:38.0,,D. Harris enters the game for D. Nowitzki,21,28
131,2,8:38.0,,D. Lee enters the game for R. Felton,21,28
132,2,8:27.0,V. Carter misses 3-pt jump shot from 24 ft,,21,28
133,2,8:26.0,,Defensive rebound by J. Anderson,21,28
134,2,8:04.0,,D. Lee makes 2-pt hook shot from 6 ft,21,30
135,2,7:56.0,Offensive foul by J. Farmar (drawn by D. Harris),,21,30
136,2,7:56.0,Turnover by J. Farmar (offensive foul),,21,30
137,2,7:56.0,,J. Barea enters the game for W. Matthews,21,30
138,2,7:34.0,,D. Harris misses 2-pt jump shot from 20 ft,21,30
139,2,7:33.0,Defensive rebound by M. Barnes,,21,30
140,2,7:29.0,Personal foul by D. Harris,,21,30
141,2,7:24.0,J. Farmar misses 2-pt jump shot from 3 ft (block by S. Mejri),,21,30
142,2,7:24.0,Offensive rebound by Team,,21,30
143,2,7:17.0,Def 3 sec tech foul by S. Mejri,,21,30
144,2,7:17.0,M. Barnes makes technical free throw,,22,30
145,2,7:10.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,25,30
146,2,6:44.0,,J. Barea misses 3-pt jump shot from 24 ft,25,30
147,2,6:43.0,Defensive rebound by L. Stephenson,,25,30
148,2,6:31.0,,Offensive charge foul by L. Stephenson (drawn by D. Harris),25,30
149,2,6:31.0,Turnover by L. Stephenson (offensive foul),,25,30
150,2,6:31.0,,W. Matthews enters the game for J. Anderson,25,30
151,2,6:31.0,T. Allen enters the game for V. Carter,,25,30
152,2,6:15.0,,Shooting block foul by M. Barnes (drawn by S. Mejri),25,30
153,2,6:15.0,,S. Mejri makes free throw 1 of 2,25,31
154,2,6:15.0,C. Andersen enters the game for J. Martin,,25,31
155,2,6:15.0,,S. Mejri misses free throw 2 of 2,25,31
156,2,6:14.0,Defensive rebound by L. Stephenson,,25,31
157,2,5:53.0,M. Barnes misses 3-pt jump shot from 25 ft,,25,31
158,2,5:51.0,Offensive rebound by L. Stephenson,,25,31
159,2,5:51.0,L. Stephenson makes 2-pt layup from 1 ft,,27,31
160,2,5:45.0,,Dallas full timeout,27,31
161,2,5:45.0,,D. Nowitzki enters the game for D. Lee,27,31
162,2,5:39.0,,Turnover by D. Harris (bad pass; steal by M. Barnes),27,31
163,2,5:24.0,J. Farmar makes 2-pt jump shot from 3 ft,,29,31
164,2,5:11.0,,J. Barea makes 2-pt layup from 2 ft,29,33
165,2,4:49.0,,R. Felton enters the game for J. Barea,29,33
166,2,4:49.0,Z. Randolph enters the game for M. Barnes,,29,33
167,2,4:42.0,J. Farmar misses 2-pt jump shot from 17 ft,,29,33
168,2,4:41.0,,Defensive rebound by D. Nowitzki,29,33
169,2,4:29.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),29,36
170,2,4:07.0,J. Farmar makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,32,36
171,2,3:53.0,,Personal foul by J. Farmar,32,36
172,2,3:53.0,X. Munford enters the game for J. Farmar,,32,36
173,2,3:38.0,,Turnover by W. Matthews (bad pass; steal by T. Allen),32,36
174,2,3:34.0,T. Allen makes 2-pt jump shot from 4 ft,,34,36
175,2,3:34.0,Shooting foul by D. Nowitzki (drawn by T. Allen),,34,36
176,2,3:34.0,,Z. Pachulia enters the game for S. Mejri,34,36
177,2,3:34.0,T. Allen makes free throw 1 of 1,,35,36
178,2,3:22.0,,Turnover by R. Felton (lost ball; steal by X. Munford),35,36
179,2,3:17.0,T. Allen makes 2-pt layup from 1 ft (assist by X. Munford),,37,36
180,2,3:05.0,,Offensive foul by D. Nowitzki (drawn by Z. Randolph),37,36
181,2,3:05.0,,Turnover by D. Nowitzki (offensive foul),37,36
182,2,3:05.0,,J. Anderson enters the game for D. Harris,37,36
183,2,3:05.0,,D. Lee enters the game for D. Nowitzki,37,36
184,2,2:56.0,Turnover by L. Stephenson (bad pass; steal by J. Anderson),,37,36
185,2,2:55.0,,Shooting foul by L. Stephenson (drawn by J. Anderson),37,36
186,2,2:55.0,Official timeout,,37,36
187,2,2:55.0,M. Barnes enters the game for L. Stephenson,,37,36
188,2,2:55.0,,J. Anderson makes free throw 1 of 2,37,37
189,2,2:55.0,,J. Anderson makes free throw 2 of 2,37,38
190,2,2:42.0,Shooting foul by W. Matthews (drawn by T. Allen),,37,38
191,2,2:42.0,T. Allen makes free throw 1 of 2,,38,38
192,2,2:42.0,T. Allen makes free throw 2 of 2,,39,38
193,2,2:28.0,,W. Matthews misses 2-pt jump shot from 21 ft (block by T. Allen),39,38
194,2,2:28.0,,Offensive rebound by Team,39,38
195,2,2:28.0,L. Stephenson enters the game for C. Andersen,,39,38
196,2,2:28.0,,C. Villanueva enters the game for D. Lee,39,38
197,2,2:24.0,,R. Felton makes 2-pt jump shot from 9 ft,39,40
198,2,2:24.0,,Shooting foul by X. Munford (drawn by R. Felton),39,40
199,2,2:24.0,,R. Felton makes free throw 1 of 1,39,41
200,2,2:09.0,T. Allen makes 2-pt layup at rim,,41,41
201,2,1:54.0,,R. Felton misses 2-pt jump shot from 5 ft,41,41
202,2,1:52.0,,Offensive rebound by R. Felton,41,41
203,2,1:51.0,,C. Villanueva makes 2-pt layup at rim (assist by R. Felton),41,43
204,2,1:36.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,44,43
205,2,1:21.0,,R. Felton makes 3-pt jump shot from 24 ft,44,46
206,2,1:01.0,Memphis full timeout,,44,46
207,2,1:00.0,Shooting foul by W. Matthews (drawn by T. Allen),,44,46
208,2,1:00.0,T. Allen makes free throw 1 of 2,,45,46
209,2,1:00.0,,D. Harris enters the game for W. Matthews,45,46
210,2,1:00.0,T. Allen makes free throw 2 of 2,,46,46
211,2,0:43.0,,C. Villanueva misses 3-pt jump shot from 24 ft,46,46
212,2,0:42.0,Defensive rebound by T. Allen,,46,46
213,2,0:37.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by T. Allen),,49,46
214,2,0:14.0,,R. Felton misses 3-pt jump shot from 24 ft,49,46
215,2,0:14.0,Defensive rebound by Team,,49,46
216,2,0:14.0,V. Carter enters the game for T. Allen,,49,46
217,2,0:14.0,,D. Powell enters the game for C. Villanueva,49,46
218,2,0:01.0,L. Stephenson misses 2-pt layup from 2 ft (block by D. Powell),,49,46
219,2,0:00.0,,Defensive rebound by J. Anderson,49,46
220,3,11:38.0,Z. Randolph misses 2-pt jump shot from 21 ft,,49,46
221,3,11:37.0,,Defensive rebound by J. Anderson,49,46
222,3,11:13.0,,Turnover by Team (shot clock),49,46
223,3,11:00.0,T. Allen misses 2-pt layup from 1 ft,,49,46
224,3,10:59.0,,Defensive rebound by Z. Pachulia,49,46
225,3,10:44.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),49,49
226,3,10:27.0,Turnover by Z. Randolph (lost ball; steal by Z. Pachulia),,49,49
227,3,10:24.0,,Personal foul by T. Allen,49,49
228,3,10:10.0,,Turnover by J. Anderson (traveling),49,49
229,3,9:57.0,Def 3 sec tech foul by D. Nowitzki,,49,49
230,3,9:57.0,M. Barnes makes technical free throw,,50,49
231,3,9:47.0,Turnover by M. Barnes (bad pass; steal by Z. Pachulia),,50,49
232,3,9:38.0,,R. Felton misses 3-pt jump shot from 23 ft,50,49
233,3,9:37.0,Defensive rebound by J. Farmar,,50,49
234,3,9:26.0,C. Andersen misses 3-pt jump shot from 23 ft,,50,49
235,3,9:25.0,Offensive rebound by Z. Randolph,,50,49
236,3,9:23.0,Z. Randolph misses 2-pt layup from 2 ft (block by Z. Pachulia),,50,49
237,3,9:21.0,Offensive rebound by Z. Randolph,,50,49
238,3,9:20.0,Z. Randolph misses 2-pt jump shot from 3 ft,,50,49
239,3,9:19.0,,Defensive rebound by W. Matthews,50,49
240,3,9:07.0,,Personal block foul by C. Andersen,50,49
241,3,8:53.0,,Turnover by Team (shot clock),50,49
242,3,8:41.0,T. Allen misses 2-pt hook shot from 5 ft,,50,49
243,3,8:40.0,Offensive rebound by T. Allen,,50,49
244,3,8:37.0,T. Allen makes 2-pt layup from 1 ft,,52,49
245,3,8:15.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,52,49
246,3,8:14.0,Defensive rebound by M. Barnes,,52,49
247,3,8:10.0,Turnover by M. Barnes (bad pass),,52,49
248,3,7:55.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,52,51
249,3,7:38.0,J. Farmar misses 2-pt jump shot from 5 ft,,52,51
250,3,7:38.0,,Defensive rebound by Z. Pachulia,52,51
251,3,7:38.0,,Personal foul by C. Andersen,52,51
252,3,7:38.0,X. Munford enters the game for J. Farmar,,52,51
253,3,7:22.0,,J. Anderson misses 3-pt jump shot from 22 ft,52,51
254,3,7:21.0,Defensive rebound by C. Andersen,,52,51
255,3,7:04.0,Z. Randolph makes 2-pt hook shot from 9 ft,,54,51
256,3,6:50.0,,Personal foul by Z. Randolph,54,51
257,3,6:50.0,J. Green enters the game for C. Andersen,,54,51
258,3,6:43.0,,Shooting foul by M. Barnes (drawn by J. Anderson),54,51
259,3,6:43.0,,J. Anderson makes free throw 1 of 2,54,52
260,3,6:43.0,,J. Anderson makes free throw 2 of 2,54,53
261,3,6:21.0,Z. Randolph misses 2-pt jump shot from 4 ft,,54,53
262,3,6:21.0,Offensive rebound by T. Allen,,54,53
263,3,6:21.0,T. Allen misses 2-pt layup from 1 ft,,54,53
264,3,6:21.0,,Defensive rebound by D. Nowitzki,54,53
265,3,6:21.0,Loose ball foul by Z. Randolph,,54,53
266,3,6:21.0,,D. Nowitzki makes free throw 1 of 2,54,54
267,3,6:21.0,,D. Nowitzki makes free throw 2 of 2,54,55
268,3,6:04.0,T. Allen makes 2-pt jump shot from 21 ft (assist by M. Barnes),,56,55
269,3,5:47.0,,R. Felton misses 2-pt jump shot from 20 ft,56,55
270,3,5:46.0,Defensive rebound by T. Allen,,56,55
271,3,5:34.0,Def 3 sec tech foul by D. Nowitzki,,56,55
272,3,5:34.0,,Dallas full timeout,56,55
273,3,5:34.0,V. Carter enters the game for M. Barnes,,56,55
274,3,5:34.0,,D. Harris enters the game for R. Felton,56,55
275,3,5:34.0,Z. Randolph makes technical free throw,,57,55
276,3,5:22.0,Z. Randolph misses 2-pt hook shot from 6 ft,,57,55
277,3,5:21.0,,Defensive rebound by D. Harris,57,55
278,3,5:00.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),57,58
279,3,4:42.0,X. Munford misses 3-pt jump shot from 24 ft,,57,58
280,3,4:41.0,Offensive rebound by Z. Randolph,,57,58
281,3,4:39.0,Z. Randolph makes 2-pt layup from 1 ft,,59,58
282,3,4:21.0,,Personal block foul by J. Green,59,58
283,3,4:21.0,,D. Harris makes free throw 1 of 2,59,59
284,3,4:21.0,,D. Lee enters the game for D. Nowitzki,59,59
285,3,4:21.0,,D. Harris misses free throw 2 of 2,59,59
286,3,4:20.0,Defensive rebound by V. Carter,,59,59
287,3,4:05.0,Shooting foul by D. Harris (drawn by X. Munford),,59,59
288,3,4:05.0,X. Munford misses free throw 1 of 2,,59,59
289,3,4:05.0,Offensive rebound by Team,,59,59
290,3,4:05.0,X. Munford makes free throw 2 of 2,,60,59
291,3,3:56.0,,Turnover by D. Harris (lost ball),60,59
292,3,3:49.0,Z. Randolph misses 2-pt hook shot from 5 ft,,60,59
293,3,3:49.0,,Defensive rebound by Z. Pachulia,60,59
294,3,3:49.0,Loose ball foul by Z. Randolph,,60,59
295,3,3:49.0,,Z. Pachulia makes free throw 1 of 2,60,60
296,3,3:49.0,,Z. Pachulia misses free throw 2 of 2,60,60
297,3,3:48.0,Defensive rebound by Z. Randolph,,60,60
298,3,3:34.0,J. Green misses 2-pt jump shot from 21 ft,,60,60
299,3,3:33.0,Offensive rebound by T. Allen,,60,60
300,3,3:32.0,Shooting foul by D. Lee (drawn by T. Allen),,60,60
301,3,3:32.0,T. Allen makes free throw 1 of 2,,61,60
302,3,3:32.0,T. Allen makes free throw 2 of 2,,62,60
303,3,3:19.0,,Personal foul by J. Green,62,60
304,3,3:19.0,,D. Harris makes free throw 1 of 2,62,61
305,3,3:19.0,L. Stephenson enters the game for T. Allen,,62,61
306,3,3:19.0,,D. Harris makes free throw 2 of 2,62,62
307,3,3:06.0,J. Green makes 2-pt layup from 2 ft (assist by L. Stephenson),,64,62
308,3,3:06.0,Shooting foul by Z. Pachulia (drawn by J. Green),,64,62
309,3,3:06.0,J. Green makes free throw 1 of 1,,65,62
310,3,2:54.0,Memphis full timeout,,65,62
311,3,2:54.0,,Turnover by D. Harris (bad pass),65,62
312,3,2:54.0,,D. Nowitzki enters the game for J. Anderson,65,62
313,3,2:54.0,,R. Felton enters the game for Z. Pachulia,65,62
314,3,2:54.0,M. Barnes enters the game for J. Green,,65,62
315,3,2:35.0,L. Stephenson misses 2-pt jump shot from 18 ft,,65,62
316,3,2:34.0,,Defensive rebound by D. Harris,65,62
317,3,2:22.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),65,65
318,3,2:04.0,Turnover by X. Munford (bad pass; steal by D. Harris),,65,65
319,3,2:01.0,,D. Harris makes 2-pt layup from 1 ft,65,67
320,3,2:01.0,,Shooting foul by M. Barnes (drawn by D. Harris),65,67
321,3,2:01.0,J. Farmar enters the game for X. Munford,,65,67
322,3,2:01.0,,D. Harris makes free throw 1 of 1,65,68
323,3,1:59.0,Personal foul by D. Lee,,65,68
324,3,1:42.0,Z. Randolph misses 2-pt jump shot from 14 ft,,65,68
325,3,1:41.0,,Defensive rebound by R. Felton,65,68
326,3,1:27.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by R. Felton),65,71
327,3,1:26.0,Memphis full timeout,,65,71
328,3,1:26.0,C. Andersen enters the game for Z. Randolph,,65,71
329,3,1:02.0,J. Farmar misses 3-pt jump shot from 22 ft,,65,71
330,3,1:02.0,Offensive rebound by C. Andersen,,65,71
331,3,1:02.0,,Loose ball foul by D. Nowitzki,65,71
332,3,1:02.0,C. Andersen misses free throw 1 of 2,,65,71
333,3,1:02.0,Offensive rebound by Team,,65,71
334,3,1:02.0,,J. Anderson enters the game for D. Nowitzki,65,71
335,3,1:02.0,C. Andersen makes free throw 2 of 2,,66,71
336,3,0:42.0,Offensive charge foul by R. Felton (drawn by C. Andersen),,66,71
337,3,0:42.0,,Turnover by R. Felton (offensive foul),66,71
338,3,0:34.0,V. Carter makes 2-pt jump shot from 3 ft,,68,71
339,3,0:22.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by R. Felton),68,74
340,3,0:07.0,M. Barnes misses 3-pt jump shot from 26 ft,,68,74
341,3,0:05.0,,Defensive rebound by D. Lee,68,74
342,3,0:00.0,,D. Harris misses 3-pt jump shot from 34 ft,68,74
343,3,0:00.0,,Offensive rebound by Team,68,74
344,4,11:47.0,,Shooting foul by L. Stephenson (drawn by D. Harris),68,74
345,4,11:47.0,,D. Harris misses free throw 1 of 2,68,74
346,4,11:47.0,,Offensive rebound by Team,68,74
347,4,11:47.0,,D. Harris makes free throw 2 of 2,68,75
348,4,11:27.0,L. Stephenson makes 2-pt layup from 1 ft,,70,75
349,4,11:10.0,,D. Harris makes 3-pt jump shot from 24 ft,70,78
350,4,10:49.0,L. Stephenson misses 2-pt layup from 2 ft,,70,78
351,4,10:48.0,,Defensive rebound by D. Harris,70,78
352,4,10:32.0,,Turnover by D. Harris (bad pass; steal by C. Andersen),70,78
353,4,10:15.0,Shooting foul by D. Harris (drawn by V. Carter),,70,78
354,4,10:15.0,V. Carter makes free throw 1 of 2,,71,78
355,4,10:15.0,,D. Nowitzki enters the game for D. Harris,71,78
356,4,10:15.0,T. Allen enters the game for C. Andersen,,71,78
357,4,10:15.0,Z. Randolph enters the game for L. Stephenson,,71,78
358,4,10:15.0,,S. Mejri enters the game for D. Lee,71,78
359,4,10:15.0,V. Carter misses free throw 2 of 2,,71,78
360,4,10:14.0,,Defensive rebound by W. Matthews,71,78
361,4,9:59.0,,J. Anderson makes 3-pt jump shot from 24 ft (assist by R. Felton),71,81
362,4,9:59.0,Memphis full timeout,,71,81
363,4,9:59.0,J. Green enters the game for V. Carter,,71,81
364,4,9:39.0,Z. Randolph misses 2-pt jump shot from 18 ft,,71,81
365,4,9:38.0,,Defensive rebound by J. Anderson,71,81
366,4,9:15.0,,J. Anderson makes 3-pt jump shot from 26 ft,71,84
367,4,8:49.0,J. Green makes 2-pt hook shot from 2 ft (assist by J. Farmar),,73,84
368,4,8:37.0,,S. Mejri makes 2-pt dunk at rim (assist by R. Felton),73,86
369,4,8:09.0,Z. Randolph misses 2-pt hook shot from 5 ft,,73,86
370,4,8:09.0,,Defensive rebound by D. Nowitzki,73,86
371,4,7:55.0,,S. Mejri makes 2-pt layup at rim (assist by R. Felton),73,88
372,4,7:55.0,Memphis full timeout,,73,88
373,4,7:55.0,L. Stephenson enters the game for J. Farmar,,73,88
374,4,7:41.0,M. Barnes misses 3-pt jump shot from 24 ft,,73,88
375,4,7:40.0,,Defensive rebound by R. Felton,73,88
376,4,7:30.0,,S. Mejri makes 2-pt layup from 1 ft (assist by R. Felton),73,90
377,4,7:29.0,Memphis full timeout,,73,90
378,4,7:13.0,J. Green misses 3-pt jump shot from 24 ft,,73,90
379,4,7:12.0,,Defensive rebound by J. Anderson,73,90
380,4,6:51.0,,R. Felton misses 3-pt jump shot from 24 ft,73,90
381,4,6:50.0,Defensive rebound by J. Green,,73,90
382,4,6:42.0,T. Allen misses 2-pt jump shot from 14 ft,,73,90
383,4,6:41.0,,Defensive rebound by Team,73,90
384,4,6:41.0,Loose ball foul by Z. Randolph,,73,90
385,4,6:24.0,,Turnover by D. Nowitzki (bad pass),73,90
386,4,6:12.0,L. Stephenson misses 3-pt jump shot from 24 ft,,73,90
387,4,6:11.0,Offensive rebound by J. Green,,73,90
388,4,6:11.0,J. Green makes 2-pt layup at rim,,75,90
389,4,6:11.0,Shooting foul by S. Mejri (drawn by J. Green),,75,90
390,4,6:11.0,J. Green misses free throw 1 of 1,,75,90
391,4,6:11.0,,Defensive rebound by R. Felton,75,90
392,4,5:47.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,75,90
393,4,5:46.0,Defensive rebound by L. Stephenson,,75,90
394,4,5:38.0,Z. Randolph misses 3-pt jump shot from 24 ft,,75,90
395,4,5:37.0,Offensive rebound by T. Allen,,75,90
396,4,5:37.0,T. Allen misses 2-pt layup from 1 ft,,75,90
