,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
33,1,8:03.0,Turnover by D. DeRozan (bad pass; steal by M. Ellis),,8,2
34,1,7:59.0,,Shooting foul by K. Lowry (drawn by G. Hill),8,2
35,1,7:59.0,,G. Hill makes free throw 1 of 2,8,3
36,1,7:59.0,,G. Hill makes free throw 2 of 2,8,4
37,1,7:41.0,P. Patterson misses 2-pt hook shot from 6 ft,,8,4
38,1,7:37.0,Offensive rebound by Team,,8,4
39,1,7:15.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),,11,4
40,1,6:47.0,,I. Mahinmi misses 2-pt layup from 4 ft,11,4
41,1,6:47.0,Defensive rebound by J. Valančiūnas,,11,4
42,1,6:27.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,14,4
43,1,6:06.0,,I. Mahinmi makes 2-pt dunk at rim (assist by G. Hill),14,6
44,1,5:54.0,P. Patterson makes 2-pt jump shot from 21 ft (assist by K. Lowry),,16,6
45,1,5:44.0,,G. Hill misses 3-pt jump shot from 25 ft,16,6
46,1,5:43.0,Defensive rebound by Team,,16,6
47,1,5:30.0,D. Carroll makes 2-pt hook shot from 4 ft (assist by K. Lowry),,18,6
48,1,5:25.0,,Indiana full timeout,18,6
49,1,5:25.0,,S. Hill enters the game for M. Turner,18,6
50,1,5:12.0,,P. George misses 2-pt jump shot from 8 ft (block by J. Valančiūnas),18,6
51,1,5:11.0,Defensive rebound by P. Patterson,,18,6
52,1,5:06.0,K. Lowry misses 3-pt jump shot from 24 ft,,18,6
53,1,5:05.0,Offensive rebound by J. Valančiūnas,,18,6
54,1,5:05.0,J. Valančiūnas misses 2-pt layup from 1 ft,,18,6
55,1,5:04.0,,Defensive rebound by G. Hill,18,6
56,1,4:50.0,,P. George misses 2-pt layup from 1 ft,18,6
57,1,4:49.0,Defensive rebound by K. Lowry,,18,6
58,1,4:43.0,Personal foul by S. Hill,,18,6
59,1,4:33.0,Turnover by K. Lowry (bad pass; steal by M. Ellis),,18,6
60,1,4:28.0,,M. Ellis makes 2-pt layup at rim (assist by P. George),18,8
61,1,4:06.0,D. DeRozan misses 3-pt jump shot from 26 ft,,18,8
62,1,4:04.0,,Defensive rebound by I. Mahinmi,18,8
63,1,3:55.0,,M. Ellis misses 3-pt jump shot from 26 ft,18,8
64,1,3:54.0,Defensive rebound by J. Valančiūnas,,18,8
65,1,3:36.0,D. Carroll misses 2-pt hook shot from 8 ft,,18,8
66,1,3:35.0,Offensive rebound by J. Valančiūnas,,18,8
67,1,3:35.0,J. Valančiūnas makes 2-pt layup at rim,,20,8
68,1,3:21.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by G. Hill),20,11
69,1,3:14.0,Toronto full timeout,,20,11
70,1,3:14.0,B. Biyombo enters the game for D. Carroll,,20,11
71,1,3:14.0,C. Joseph enters the game for J. Valančiūnas,,20,11
72,1,3:14.0,N. Powell enters the game for K. Lowry,,20,11
73,1,3:14.0,,R. Stuckey enters the game for M. Ellis,20,11
74,1,2:59.0,N. Powell misses 2-pt layup from 1 ft,,20,11
75,1,2:58.0,Offensive rebound by B. Biyombo,,20,11
76,1,2:56.0,B. Biyombo makes 2-pt layup from 1 ft,,22,11
77,1,2:42.0,,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by P. George),22,13
78,1,2:28.0,Turnover by D. DeRozan (bad pass),,22,13
79,1,2:15.0,,S. Hill makes 3-pt jump shot from 24 ft (assist by P. George),22,16
80,1,1:43.0,P. Patterson misses 2-pt jump shot from 17 ft,,22,16
81,1,1:42.0,,Defensive rebound by Team,22,16
82,1,1:20.0,,I. Mahinmi misses 2-pt hook shot from 4 ft,22,16
83,1,1:19.0,Defensive rebound by B. Biyombo,,22,16
84,1,0:58.0,B. Biyombo misses 2-pt jump shot from 16 ft,,22,16
85,1,0:58.0,,Defensive rebound by P. George,22,16
86,1,0:48.0,,T. Lawson enters the game for G. Hill,22,16
87,1,0:35.0,,S. Hill misses 2-pt layup from 2 ft,22,16
88,1,0:35.0,,Offensive rebound by I. Mahinmi,22,16
89,1,0:35.0,,I. Mahinmi makes 2-pt layup from 1 ft,22,18
90,1,0:19.0,D. DeRozan misses 2-pt layup from 1 ft,,22,18
91,1,0:17.0,Offensive rebound by B. Biyombo,,22,18
92,1,0:17.0,B. Biyombo misses 2-pt layup at rim,,22,18
93,1,0:16.0,,Defensive rebound by T. Lawson,22,18
94,1,0:05.0,,Shooting foul by B. Biyombo (drawn by P. George),22,18
95,1,0:05.0,,P. George makes free throw 1 of 2,22,19
96,1,0:05.0,,P. George makes free throw 2 of 2,22,20
97,2,11:48.0,K. Lowry misses 2-pt layup at rim (block by P. George),,22,20
98,2,11:47.0,,Defensive rebound by T. Lawson,22,20
99,2,11:41.0,,C. Miles misses 2-pt layup from 1 ft (block by B. Biyombo),22,20
100,2,11:40.0,Defensive rebound by N. Powell,,22,20
101,2,11:32.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by K. Lowry),,25,20
102,2,11:17.0,,Personal foul by N. Powell,25,20
103,2,11:06.0,,C. Miles misses 3-pt jump shot from 24 ft,25,20
104,2,11:05.0,Defensive rebound by B. Biyombo,,25,20
105,2,11:00.0,N. Powell misses 3-pt jump shot from 28 ft,,25,20
106,2,10:58.0,Offensive rebound by C. Joseph,,25,20
107,2,10:47.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by K. Lowry),,28,20
108,2,10:24.0,,R. Stuckey misses 3-pt jump shot from 26 ft,28,20
109,2,10:23.0,,Offensive rebound by C. Miles,28,20
110,2,10:19.0,,C. Miles makes 2-pt jump shot from 6 ft,28,22
111,2,9:55.0,N. Powell misses 3-pt jump shot from 26 ft,,28,22
112,2,9:54.0,,Defensive rebound by M. Turner,28,22
113,2,9:37.0,,M. Turner misses 2-pt jump shot from 20 ft,28,22
114,2,9:36.0,Defensive rebound by B. Biyombo,,28,22
115,2,9:27.0,K. Lowry makes 2-pt jump shot from 21 ft,,30,22
116,2,9:25.0,,Indiana full timeout,30,22
117,2,9:25.0,,S. Hill enters the game for P. George,30,22
118,2,9:10.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by R. Stuckey),30,24
119,2,8:56.0,Personal foul by M. Turner,,30,24
120,2,8:50.0,C. Joseph misses 2-pt jump shot from 21 ft,,30,24
121,2,8:50.0,,Defensive rebound by C. Miles,30,24
122,2,8:41.0,,C. Miles misses 2-pt layup from 2 ft (block by T. Ross),30,24
123,2,8:40.0,Defensive rebound by T. Ross,,30,24
124,2,8:28.0,T. Ross misses 2-pt jump shot from 5 ft,,30,24
125,2,8:28.0,Offensive rebound by B. Biyombo,,30,24
126,2,8:22.0,T. Ross misses 3-pt jump shot from 25 ft,,30,24
127,2,8:19.0,Offensive rebound by B. Biyombo,,30,24
128,2,8:12.0,Personal foul by T. Lawson,,30,24
129,2,8:04.0,Turnover by C. Joseph (bad pass; steal by M. Turner),,30,24
130,2,7:58.0,,T. Lawson makes 2-pt layup from 1 ft,30,26
131,2,7:42.0,K. Lowry misses 3-pt jump shot from 26 ft,,30,26
132,2,7:41.0,,Defensive rebound by C. Miles,30,26
133,2,7:20.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by R. Stuckey),30,28
134,2,7:12.0,Toronto full timeout,,30,28
135,2,7:12.0,D. DeRozan enters the game for N. Powell,,30,28
136,2,7:12.0,,G. Hill enters the game for R. Stuckey,30,28
137,2,7:00.0,T. Ross misses 3-pt jump shot from 26 ft,,30,28
138,2,7:00.0,,Defensive rebound by G. Hill,30,28
139,2,6:47.0,,C. Miles misses 3-pt jump shot from 26 ft,30,28
140,2,6:46.0,,Offensive rebound by M. Turner,30,28
141,2,6:46.0,,M. Turner makes 2-pt layup from 1 ft,30,30
142,2,6:30.0,K. Lowry misses 2-pt jump shot from 17 ft,,30,30
143,2,6:29.0,,Defensive rebound by T. Lawson,30,30
144,2,6:21.0,,C. Miles misses 2-pt layup from 4 ft,30,30
145,2,6:20.0,,Offensive rebound by C. Miles,30,30
146,2,6:20.0,,C. Miles misses 2-pt layup from 4 ft,30,30
147,2,6:19.0,Defensive rebound by K. Lowry,,30,30
148,2,6:05.0,Shooting foul by T. Lawson (drawn by C. Joseph),,30,30
149,2,6:05.0,C. Joseph misses free throw 1 of 2,,30,30
150,2,6:05.0,Offensive rebound by Team,,30,30
151,2,6:05.0,J. Valančiūnas enters the game for B. Biyombo,,30,30
152,2,6:05.0,,M. Ellis enters the game for T. Lawson,30,30
153,2,6:05.0,C. Joseph makes free throw 2 of 2,,31,30
154,2,5:49.0,,M. Turner misses 2-pt jump shot from 21 ft,31,30
155,2,5:48.0,Defensive rebound by Team,,31,30
156,2,5:38.0,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by K. Lowry),,33,30
157,2,5:25.0,,G. Hill misses 2-pt layup from 2 ft,33,30
158,2,5:24.0,Defensive rebound by K. Lowry,,33,30
159,2,5:15.0,J. Valančiūnas makes 2-pt layup from 3 ft,,35,30
160,2,4:59.0,,Shooting foul by J. Valančiūnas (drawn by M. Turner),35,30
161,2,4:59.0,,M. Turner makes free throw 1 of 2,35,31
162,2,4:59.0,,P. George enters the game for C. Miles,35,31
163,2,4:59.0,D. Carroll enters the game for C. Joseph,,35,31
164,2,4:59.0,P. Patterson enters the game for T. Ross,,35,31
165,2,4:59.0,,M. Turner makes free throw 2 of 2,35,32
166,2,4:47.0,K. Lowry misses 3-pt jump shot from 24 ft,,35,32
167,2,4:45.0,Offensive rebound by D. Carroll,,35,32
168,2,4:45.0,Personal foul by S. Hill,,35,32
169,2,4:30.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,37,32
170,2,4:07.0,,Personal foul by P. Patterson,37,32
171,2,3:59.0,,Offensive foul by M. Turner (drawn by K. Lowry),37,32
172,2,3:59.0,,Turnover by M. Turner (offensive foul),37,32
173,2,3:59.0,,I. Mahinmi enters the game for M. Turner,37,32
174,2,3:40.0,P. Patterson misses 3-pt jump shot from 24 ft,,37,32
175,2,3:40.0,,Defensive rebound by P. George,37,32
176,2,3:35.0,,Turnover by P. George (bad pass; steal by J. Valančiūnas),37,32
177,2,3:19.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Lowry),,40,32
178,2,3:05.0,,Shooting foul by D. Carroll (drawn by P. George),40,32
179,2,3:05.0,,P. George makes free throw 1 of 2,40,33
180,2,3:05.0,,P. George makes free throw 2 of 2,40,34
181,2,2:53.0,Turnover by J. Valančiūnas (bad pass),,40,34
182,2,2:53.0,Official timeout,,40,34
183,2,2:31.0,,G. Hill misses 2-pt jump shot from 6 ft,40,34
184,2,2:30.0,,Offensive rebound by G. Hill,40,34
185,2,2:28.0,,Turnover by G. Hill (lost ball; steal by K. Lowry),40,34
186,2,2:17.0,Shooting foul by S. Hill (drawn by J. Valančiūnas),,40,34
187,2,2:17.0,J. Valančiūnas makes free throw 1 of 2,,41,34
188,2,2:17.0,,M. Turner enters the game for S. Hill,41,34
189,2,2:17.0,J. Valančiūnas makes free throw 2 of 2,,42,34
190,2,2:02.0,,M. Ellis misses 2-pt layup from 2 ft,42,34
191,2,2:02.0,Defensive rebound by P. Patterson,,42,34
192,2,1:46.0,D. Carroll misses 3-pt jump shot from 25 ft,,42,34
193,2,1:45.0,,Defensive rebound by I. Mahinmi,42,34
194,2,1:41.0,,M. Ellis makes 2-pt layup from 2 ft,42,36
195,2,1:41.0,,Shooting block foul by D. DeRozan (drawn by M. Ellis),42,36
196,2,1:41.0,,M. Ellis makes free throw 1 of 1,42,37
197,2,1:22.0,D. DeRozan misses 2-pt jump shot from 20 ft,,42,37
198,2,1:21.0,,Defensive rebound by M. Turner,42,37
199,2,1:05.0,,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),42,40
200,2,0:53.0,Shooting foul by I. Mahinmi (drawn by D. DeRozan),,42,40
201,2,0:53.0,D. DeRozan makes free throw 1 of 2,,43,40
202,2,0:53.0,N. Powell enters the game for D. Carroll,,43,40
203,2,0:53.0,B. Biyombo enters the game for J. Valančiūnas,,43,40
204,2,0:53.0,D. DeRozan makes free throw 2 of 2,,44,40
205,2,0:38.0,,P. George misses 3-pt jump shot from 26 ft,44,40
206,2,0:37.0,Defensive rebound by B. Biyombo,,44,40
207,2,0:29.0,K. Lowry misses 3-pt jump shot from 25 ft,,44,40
208,2,0:28.0,Offensive rebound by B. Biyombo,,44,40
209,2,0:23.0,Toronto full timeout,,44,40
210,2,0:23.0,J. Valančiūnas enters the game for B. Biyombo,,44,40
211,2,0:06.0,Turnover by D. DeRozan (bad pass; steal by P. George),,44,40
212,2,0:00.0,,M. Ellis misses 3-pt jump shot from 24 ft,44,40
213,2,0:00.0,,Offensive rebound by Team,44,40
214,3,11:44.0,D. Carroll misses 3-pt jump shot from 28 ft,,44,40
215,3,11:43.0,Offensive rebound by J. Valančiūnas,,44,40
216,3,11:43.0,J. Valančiūnas makes 2-pt layup from 2 ft,,46,40
217,3,11:31.0,,Personal foul by J. Valančiūnas,46,40
218,3,11:15.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by P. George),46,43
219,3,10:57.0,Turnover by D. DeRozan (lost ball; steal by I. Mahinmi),,46,43
220,3,10:53.0,,G. Hill makes 2-pt layup from 1 ft,46,45
221,3,10:35.0,P. Patterson misses 2-pt jump shot from 8 ft (block by M. Turner),,46,45
222,3,10:34.0,,Defensive rebound by M. Turner,46,45
223,3,10:27.0,,Personal block foul by D. DeRozan,46,45
224,3,10:18.0,,M. Turner makes 2-pt jump shot from 21 ft (assist by I. Mahinmi),46,47
225,3,9:55.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by K. Lowry),,48,47
226,3,9:35.0,,G. Hill misses 2-pt jump shot from 8 ft,48,47
227,3,9:34.0,,Offensive rebound by M. Turner,48,47
228,3,9:33.0,,M. Turner misses 2-pt layup at rim,48,47
229,3,9:32.0,,Offensive rebound by I. Mahinmi,48,47
230,3,9:32.0,,I. Mahinmi makes 2-pt layup from 2 ft,48,49
231,3,9:21.0,Personal foul by I. Mahinmi,,48,49
232,3,9:11.0,D. DeRozan misses 2-pt jump shot from 18 ft,,48,49
233,3,9:09.0,,Defensive rebound by P. George,48,49
234,3,8:53.0,,Shooting foul by K. Lowry (drawn by I. Mahinmi),48,49
235,3,8:53.0,,I. Mahinmi misses free throw 1 of 2,48,49
236,3,8:53.0,,Offensive rebound by Team,48,49
237,3,8:53.0,,I. Mahinmi makes free throw 2 of 2,48,50
238,3,8:46.0,Personal foul by M. Turner,,48,50
239,3,8:35.0,K. Lowry makes 2-pt jump shot from 14 ft,,50,50
240,3,8:16.0,,Shooting foul by D. Carroll (drawn by I. Mahinmi),50,50
241,3,8:16.0,,I. Mahinmi makes free throw 1 of 2,50,51
242,3,8:16.0,,I. Mahinmi misses free throw 2 of 2,50,51
243,3,8:15.0,,Offensive rebound by M. Turner,50,51
244,3,8:14.0,,Turnover by M. Turner (lost ball; steal by J. Valančiūnas),50,51
245,3,7:57.0,P. Patterson misses 3-pt jump shot from 27 ft,,50,51
246,3,7:56.0,,Defensive rebound by M. Turner,50,51
247,3,7:40.0,,G. Hill makes 3-pt jump shot from 26 ft,50,54
248,3,7:23.0,Turnover by K. Lowry (bad pass; steal by I. Mahinmi),,50,54
249,3,7:19.0,,Shooting foul by K. Lowry (drawn by G. Hill),50,54
250,3,7:19.0,,G. Hill misses free throw 1 of 2,50,54
251,3,7:19.0,,Offensive rebound by Team,50,54
252,3,7:19.0,,G. Hill makes free throw 2 of 2,50,55
253,3,7:19.0,Toronto full timeout,,50,55
254,3,7:10.0,K. Lowry misses 2-pt jump shot from 6 ft,,50,55
255,3,7:09.0,Offensive rebound by J. Valančiūnas,,50,55
256,3,7:07.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by M. Turner),,50,55
257,3,7:05.0,Offensive rebound by D. Carroll,,50,55
258,3,7:03.0,D. Carroll makes 2-pt jump shot from 11 ft,,52,55
259,3,6:51.0,,Personal foul by D. DeRozan,52,55
260,3,6:51.0,,G. Hill makes free throw 1 of 2,52,56
261,3,6:51.0,,G. Hill makes free throw 2 of 2,52,57
262,3,6:28.0,Shooting foul by M. Ellis (drawn by D. Carroll),,52,57
263,3,6:28.0,D. Carroll misses free throw 1 of 2,,52,57
264,3,6:28.0,Offensive rebound by Team,,52,57
265,3,6:28.0,D. Carroll makes free throw 2 of 2,,53,57
266,3,6:18.0,,M. Ellis misses 3-pt jump shot from 26 ft,53,57
267,3,6:17.0,Defensive rebound by J. Valančiūnas,,53,57
268,3,6:04.0,Turnover by J. Valančiūnas (lost ball; steal by M. Ellis),,53,57
269,3,5:55.0,,M. Ellis makes 2-pt jump shot from 17 ft,53,59
270,3,5:35.0,Shooting foul by M. Ellis (drawn by J. Valančiūnas),,53,59
271,3,5:35.0,J. Valančiūnas misses free throw 1 of 2,,53,59
272,3,5:35.0,Offensive rebound by Team,,53,59
273,3,5:35.0,C. Joseph enters the game for P. Patterson,,53,59
274,3,5:35.0,J. Valančiūnas misses free throw 2 of 2,,53,59
275,3,5:35.0,,Defensive rebound by M. Turner,53,59
276,3,5:19.0,,P. George makes 2-pt jump shot from 17 ft (assist by M. Ellis),53,61
277,3,5:01.0,Turnover by K. Lowry (bad pass; steal by G. Hill),,53,61
278,3,4:55.0,,Turnover by M. Ellis (bad pass),53,61
279,3,4:40.0,D. Carroll misses 3-pt jump shot from 26 ft,,53,61
280,3,4:40.0,Offensive rebound by Team,,53,61
281,3,4:40.0,,Loose ball foul by I. Mahinmi,53,61
282,3,4:40.0,J. Valančiūnas makes free throw 1 of 2,,54,61
283,3,4:40.0,J. Valančiūnas makes free throw 2 of 2,,55,61
284,3,4:24.0,,M. Ellis makes 2-pt layup from 2 ft,55,63
285,3,4:09.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by K. Lowry),,58,63
286,3,3:44.0,,Turnover by M. Ellis (lost ball; steal by K. Lowry),58,63
287,3,3:42.0,Shooting foul by P. George (drawn by K. Lowry),,58,63
288,3,3:42.0,K. Lowry misses free throw 1 of 2,,58,63
289,3,3:42.0,Offensive rebound by Team,,58,63
290,3,3:42.0,K. Lowry makes free throw 2 of 2,,59,63
291,3,3:26.0,,Turnover by P. George (bad pass; steal by D. DeRozan),59,63
292,3,3:18.0,D. DeRozan misses 2-pt jump shot from 17 ft,,59,63
293,3,3:16.0,,Defensive rebound by G. Hill,59,63
294,3,3:11.0,,M. Ellis makes 2-pt layup at rim (assist by G. Hill),59,65
295,3,2:49.0,Shooting foul by M. Ellis (drawn by C. Joseph),,59,65
296,3,2:49.0,,Indiana full timeout,59,65
297,3,2:49.0,B. Biyombo enters the game for J. Valančiūnas,,59,65
298,3,2:49.0,N. Powell enters the game for K. Lowry,,59,65
299,3,2:49.0,,R. Stuckey enters the game for M. Turner,59,65
300,3,2:49.0,,S. Hill enters the game for M. Ellis,59,65
301,3,2:49.0,C. Joseph makes free throw 1 of 2,,60,65
302,3,2:49.0,C. Joseph misses free throw 2 of 2,,60,65
303,3,2:49.0,,Defensive rebound by G. Hill,60,65
304,3,2:25.0,,P. George misses 3-pt jump shot from 23 ft,60,65
305,3,2:24.0,Defensive rebound by B. Biyombo,,60,65
306,3,2:10.0,Shooting foul by R. Stuckey (drawn by C. Joseph),,60,65
307,3,2:10.0,C. Joseph makes free throw 1 of 2,,61,65
308,3,2:10.0,C. Joseph makes free throw 2 of 2,,62,65
309,3,1:52.0,,Turnover by G. Hill (bad pass; steal by C. Joseph),62,65
310,3,1:49.0,N. Powell makes 2-pt dunk at rim (assist by C. Joseph),,64,65
311,3,1:35.0,,Shooting foul by B. Biyombo (drawn by P. George),64,65
312,3,1:35.0,,P. George makes free throw 1 of 2,64,66
313,3,1:35.0,,P. George makes free throw 2 of 2,64,67
314,3,1:23.0,C. Joseph misses 2-pt layup from 2 ft (block by I. Mahinmi),,64,67
315,3,1:23.0,Offensive rebound by Team,,64,67
316,3,1:16.0,D. Carroll misses 3-pt jump shot from 27 ft,,64,67
317,3,1:15.0,,Defensive rebound by S. Hill,64,67
318,3,1:05.0,,R. Stuckey makes 2-pt jump shot from 17 ft,64,69
319,3,0:43.0,D. DeRozan misses 2-pt jump shot from 21 ft,,64,69
320,3,0:42.0,,Defensive rebound by R. Stuckey,64,69
321,3,0:31.0,,Personal foul by C. Joseph,64,69
322,3,0:31.0,,G. Hill makes free throw 1 of 2,64,70
323,3,0:31.0,,G. Hill makes free throw 2 of 2,64,71
324,3,0:07.0,N. Powell misses 3-pt jump shot from 23 ft,,64,71
325,3,0:06.0,,Defensive rebound by P. George,64,71
326,3,0:00.0,,P. George misses 2-pt jump shot from 11 ft,64,71
327,3,0:00.0,,Offensive rebound by Team,64,71
328,4,11:40.0,,P. George makes 2-pt layup from 1 ft (assist by R. Stuckey),64,73
329,4,11:38.0,,Violation by Team (jump ball),64,73
330,4,11:19.0,Turnover by K. Lowry (bad pass),,64,73
331,4,11:02.0,,M. Turner makes 2-pt jump shot from 9 ft (assist by P. George),64,75
332,4,10:42.0,Turnover by N. Powell (lost ball; steal by R. Stuckey),,64,75
333,4,10:38.0,,P. George makes 2-pt dunk at rim (assist by M. Ellis),64,77
334,4,10:38.0,Toronto full timeout,,64,77
335,4,10:38.0,J. Valančiūnas enters the game for B. Biyombo,,64,77
336,4,10:27.0,T. Ross misses 2-pt jump shot from 9 ft,,64,77
337,4,10:26.0,,Defensive rebound by R. Stuckey,64,77
338,4,10:14.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by M. Ellis),64,80
339,4,9:59.0,K. Lowry misses 3-pt jump shot from 27 ft,,64,80
340,4,9:58.0,,Defensive rebound by P. George,64,80
341,4,9:49.0,,Shooting foul by J. Valančiūnas (drawn by M. Turner),64,80
342,4,9:49.0,,M. Turner makes 2-pt layup at rim (assist by R. Stuckey),64,82
343,4,9:49.0,,M. Turner makes free throw 1 of 1,64,83
344,4,9:36.0,,Offensive charge foul by C. Joseph (drawn by R. Stuckey),64,83
345,4,9:36.0,Turnover by C. Joseph (offensive foul),,64,83
346,4,9:36.0,D. Carroll enters the game for C. Joseph,,64,83
347,4,9:36.0,D. DeRozan enters the game for N. Powell,,64,83
348,4,9:36.0,P. Patterson enters the game for T. Ross,,64,83
349,4,9:24.0,,P. George misses 3-pt jump shot from 25 ft,64,83
350,4,9:23.0,Defensive rebound by D. DeRozan,,64,83
351,4,9:08.0,D. Carroll misses 2-pt layup from 1 ft (block by M. Turner),,64,83
352,4,9:07.0,Offensive rebound by D. Carroll,,64,83
353,4,9:05.0,Turnover by D. Carroll (bad pass; steal by S. Hill),,64,83
354,4,8:51.0,,Personal block foul by J. Valančiūnas,64,83
355,4,8:39.0,,Turnover by M. Ellis (lost ball; steal by D. Carroll),64,83
356,4,8:35.0,Turnover by D. Carroll (lost ball; steal by M. Ellis),,64,83
357,4,8:31.0,,P. George misses 2-pt layup from 1 ft,64,83
358,4,8:29.0,,Offensive rebound by P. George,64,83
359,4,8:29.0,,Personal foul by J. Valančiūnas,64,83
360,4,8:20.0,,Offensive foul by M. Turner (drawn by D. Carroll),64,83
361,4,8:20.0,,Turnover by M. Turner (offensive foul),64,83
362,4,8:20.0,B. Biyombo enters the game for J. Valančiūnas,,64,83
363,4,8:01.0,D. DeRozan misses 2-pt layup from 1 ft (block by M. Turner),,64,83
364,4,7:59.0,,Defensive rebound by P. George,64,83
365,4,7:52.0,,Turnover by M. Ellis (bad pass; steal by B. Biyombo),64,83
366,4,7:47.0,D. DeRozan misses 2-pt layup from 3 ft,,64,83
367,4,7:45.0,,Defensive rebound by P. George,64,83
368,4,7:33.0,,S. Hill misses 3-pt jump shot from 24 ft,64,83
369,4,7:32.0,,Offensive rebound by P. George,64,83
370,4,7:32.0,,Personal foul by D. DeRozan,64,83
371,4,7:23.0,,M. Turner misses 2-pt jump shot from 20 ft,64,83
372,4,7:22.0,Defensive rebound by D. Carroll,,64,83
373,4,7:13.0,K. Lowry makes 3-pt jump shot from 26 ft,,67,83
374,4,7:12.0,,Indiana full timeout,67,83
375,4,7:12.0,,G. Hill enters the game for M. Ellis,67,83
376,4,7:01.0,Loose ball foul by D. Carroll,,67,83
377,4,7:01.0,,P. George makes free throw 1 of 2,67,84
378,4,7:01.0,,P. George makes free throw 2 of 2,67,85
379,4,6:52.0,K. Lowry misses 3-pt jump shot from 27 ft,,67,85
380,4,6:51.0,,Defensive rebound by M. Turner,67,85
381,4,6:35.0,,M. Turner makes 2-pt jump shot from 16 ft (assist by S. Hill),67,87
382,4,6:17.0,D. DeRozan misses 2-pt jump shot from 21 ft,,67,87
383,4,6:16.0,Offensive rebound by Team,,67,87
384,4,6:16.0,C. Joseph enters the game for P. Patterson,,67,87
385,4,6:06.0,D. DeRozan makes 2-pt jump shot from 17 ft,,69,87
386,4,5:46.0,,Turnover by G. Hill (bad pass),69,87
387,4,5:37.0,Personal foul by S. Hill,,69,87
388,4,5:26.0,D. Carroll misses 3-pt jump shot from 23 ft,,69,87
389,4,5:22.0,,Defensive rebound by S. Hill,69,87
390,4,5:16.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by P. George),69,90
391,4,4:59.0,Personal foul by M. Turner,,69,90
392,4,4:59.0,,I. Mahinmi enters the game for M. Turner,69,90
