,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
58,1,4:51.0,,N. Stauskas misses 3-pt jump shot from 23 ft,4,10
59,1,4:49.0,Defensive rebound by Team,,4,10
60,1,4:36.0,S. Larkin makes 2-pt jump shot from 21 ft,,6,10
61,1,4:21.0,,K. Marshall makes 2-pt layup from 2 ft,6,12
62,1,4:08.0,Shooting block foul by J. Grant (drawn by T. Young),,6,12
63,1,4:08.0,T. Young misses free throw 1 of 2,,6,12
64,1,4:08.0,Offensive rebound by Team,,6,12
65,1,4:08.0,,I. Canaan enters the game for N. Stauskas,6,12
66,1,4:08.0,,J. Okafor enters the game for N. Noel,6,12
67,1,4:08.0,T. Young misses free throw 2 of 2,,6,12
68,1,4:07.0,,Defensive rebound by J. Grant,6,12
69,1,3:53.0,,Turnover by K. Marshall (bad pass),6,12
70,1,3:42.0,Turnover by B. Bogdanović (bad pass),,6,12
71,1,3:24.0,,J. Grant misses 2-pt jump shot from 3 ft,6,12
72,1,3:22.0,Defensive rebound by B. Bogdanović,,6,12
73,1,3:14.0,Turnover by J. Johnson (bad pass; steal by J. Grant),,6,12
74,1,3:04.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by K. Marshall),6,15
75,1,3:00.0,Brooklyn full timeout,,6,15
76,1,3:00.0,M. Brown enters the game for J. Johnson,,6,15
77,1,2:49.0,Turnover by T. Young (traveling),,6,15
78,1,2:25.0,,J. Grant makes 2-pt layup from 1 ft,6,17
79,1,2:09.0,T. Robinson misses 2-pt jump shot from 5 ft (block by J. Okafor),,6,17
80,1,2:07.0,Offensive rebound by T. Robinson,,6,17
81,1,2:05.0,T. Robinson makes 2-pt layup from 1 ft,,8,17
82,1,1:53.0,,J. Okafor misses 2-pt jump shot from 3 ft (block by T. Robinson),8,17
83,1,1:51.0,Defensive rebound by T. Young,,8,17
84,1,1:46.0,T. Robinson misses 2-pt jump shot from 4 ft,,8,17
85,1,1:43.0,Offensive rebound by T. Robinson,,8,17
86,1,1:40.0,M. Brown makes 2-pt jump shot from 20 ft (assist by T. Robinson),,10,17
87,1,1:27.0,,H. Thompson misses 3-pt jump shot from 25 ft,10,17
88,1,1:26.0,Defensive rebound by T. Young,,10,17
89,1,1:16.0,T. Young misses 2-pt jump shot from 4 ft (block by J. Grant),,10,17
90,1,1:14.0,,Defensive rebound by I. Canaan,10,17
91,1,1:10.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Canaan),10,20
92,1,0:55.0,T. Robinson misses 2-pt jump shot from 3 ft (block by J. Okafor),,10,20
93,1,0:55.0,Offensive rebound by Team,,10,20
94,1,0:55.0,A. Bargnani enters the game for T. Young,,10,20
95,1,0:55.0,Turnover by T. Robinson (lost ball; steal by J. Okafor),,10,20
96,1,0:39.0,,J. Okafor makes 2-pt jump shot from 6 ft,10,22
97,1,0:28.0,Shooting block foul by K. Marshall (drawn by M. Brown),,10,22
98,1,0:28.0,M. Brown makes free throw 1 of 2,,11,22
99,1,0:28.0,,R. Covington enters the game for J. Grant,11,22
100,1,0:28.0,M. Brown makes free throw 2 of 2,,12,22
101,1,0:04.0,,K. Marshall makes 2-pt jump shot from 6 ft,12,24
102,1,0:01.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,12,24
103,1,0:00.0,Offensive rebound by Team,,12,24
104,2,11:43.0,T. Robinson misses 2-pt jump shot from 17 ft,,12,24
105,2,11:42.0,,Defensive rebound by H. Thompson,12,24
106,2,11:25.0,,J. Grant misses 3-pt jump shot from 23 ft,12,24
107,2,11:23.0,Defensive rebound by T. Robinson,,12,24
108,2,11:16.0,Personal foul by I. Canaan (drawn by B. Bogdanović),,12,24
109,2,11:16.0,B. Lopez enters the game for T. Robinson,,12,24
110,2,11:05.0,A. Bargnani makes 2-pt jump shot from 17 ft (assist by S. Larkin),,14,24
111,2,10:41.0,,H. Thompson misses 2-pt jump shot from 17 ft,14,24
112,2,10:40.0,Defensive rebound by S. Larkin,,14,24
113,2,10:29.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,14,24
114,2,10:26.0,,Defensive rebound by J. Grant,14,24
115,2,10:13.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by I. Canaan),14,26
116,2,9:50.0,A. Bargnani misses 2-pt jump shot from 11 ft,,14,26
117,2,9:48.0,,Defensive rebound by J. Okafor,14,26
118,2,9:31.0,,I. Canaan makes 3-pt jump shot from 25 ft,14,29
119,2,9:18.0,Shooting foul by H. Thompson (drawn by B. Lopez),,14,29
120,2,9:18.0,B. Lopez makes free throw 1 of 2,,15,29
121,2,9:18.0,,R. Covington enters the game for J. Grant,15,29
122,2,9:18.0,,N. Noel enters the game for J. Okafor,15,29
123,2,9:18.0,,T. McConnell enters the game for K. Marshall,15,29
124,2,9:18.0,B. Lopez makes free throw 2 of 2,,16,29
125,2,9:18.0,,Philadelphia full timeout,16,29
126,2,8:59.0,,N. Noel misses 2-pt jump shot from 18 ft,16,29
127,2,8:57.0,Defensive rebound by S. Larkin,,16,29
128,2,8:40.0,A. Bargnani misses 2-pt jump shot from 16 ft,,16,29
129,2,8:38.0,Offensive rebound by A. Bargnani,,16,29
130,2,8:34.0,M. Brown makes 3-pt jump shot from 23 ft (assist by A. Bargnani),,19,29
131,2,8:16.0,,Turnover by N. Noel (bad pass; steal by M. Brown),19,29
132,2,8:11.0,B. Bogdanović makes 2-pt layup at rim (assist by M. Brown),,21,29
133,2,8:00.0,,T. McConnell makes 3-pt jump shot from 25 ft,21,32
134,2,7:50.0,,N. Stauskas enters the game for I. Canaan,21,32
135,2,7:50.0,,J. Sampson enters the game for H. Thompson,21,32
136,2,7:41.0,B. Lopez misses 2-pt layup from 1 ft,,21,32
137,2,7:38.0,,Defensive rebound by R. Covington,21,32
138,2,7:28.0,,Turnover by T. McConnell (bad pass; steal by S. Larkin),21,32
139,2,7:22.0,B. Bogdanović misses 2-pt layup from 2 ft,,21,32
140,2,7:21.0,,Defensive rebound by R. Covington,21,32
141,2,7:17.0,,Turnover by N. Stauskas (lost ball),21,32
142,2,7:10.0,Personal foul by R. Covington (drawn by A. Bargnani),,21,32
143,2,7:10.0,D. Sloan enters the game for S. Larkin,,21,32
144,2,7:10.0,W. Ellington enters the game for M. Brown,,21,32
145,2,6:54.0,A. Bargnani misses 2-pt jump shot from 12 ft,,21,32
146,2,6:53.0,,Defensive rebound by R. Covington,21,32
147,2,6:37.0,,N. Noel misses 2-pt layup from 2 ft,21,32
148,2,6:36.0,,Offensive rebound by N. Noel,21,32
149,2,6:36.0,,Shooting foul by A. Bargnani (drawn by N. Noel),21,32
150,2,6:36.0,,N. Noel makes free throw 1 of 2,21,33
151,2,6:36.0,T. Young enters the game for A. Bargnani,,21,33
152,2,6:36.0,J. Johnson enters the game for B. Bogdanović,,21,33
153,2,6:36.0,,N. Noel makes free throw 2 of 2,21,34
154,2,6:17.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Johnson),,23,34
155,2,5:57.0,,Turnover by J. Sampson (kicked ball),23,34
156,2,5:57.0,Official timeout,,23,34
157,2,5:40.0,J. Johnson makes 2-pt jump shot from 18 ft,,25,34
158,2,5:25.0,,J. Sampson misses 3-pt jump shot from 25 ft,25,34
159,2,5:24.0,Defensive rebound by T. Young,,25,34
160,2,5:10.0,W. Ellington makes 2-pt jump shot from 17 ft,,27,34
161,2,4:51.0,,J. Sampson misses 3-pt jump shot from 24 ft,27,34
162,2,4:51.0,,Offensive rebound by N. Noel,27,34
163,2,4:51.0,Loose ball foul by W. Ellington (drawn by N. Noel),,27,34
164,2,4:36.0,,N. Noel misses 2-pt jump shot from 4 ft (block by B. Lopez),27,34
165,2,4:34.0,Defensive rebound by D. Sloan,,27,34
166,2,4:26.0,Personal foul by N. Noel (drawn by B. Lopez),,27,34
167,2,4:26.0,,J. Grant enters the game for J. Sampson,27,34
168,2,4:18.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by T. Young),,30,34
169,2,3:57.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),30,36
170,2,3:42.0,Brooklyn full timeout,,30,36
171,2,3:42.0,,K. Marshall enters the game for T. McConnell,30,36
172,2,3:42.0,,H. Thompson enters the game for R. Covington,30,36
173,2,3:32.0,W. Ellington misses 3-pt jump shot from 25 ft,,30,36
174,2,3:31.0,,Defensive rebound by J. Grant,30,36
175,2,3:20.0,,H. Thompson makes 2-pt layup from 2 ft (assist by N. Noel),30,38
176,2,3:01.0,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),,32,38
177,2,2:46.0,,N. Stauskas misses 3-pt jump shot from 25 ft,32,38
178,2,2:45.0,Defensive rebound by D. Sloan,,32,38
179,2,2:33.0,Offensive foul by T. Young (drawn by N. Stauskas),,32,38
180,2,2:33.0,Turnover by T. Young (offensive foul),,32,38
181,2,2:14.0,,Shooting foul by B. Lopez (drawn by J. Grant),32,38
182,2,2:14.0,,J. Grant makes free throw 1 of 2,32,39
183,2,2:14.0,,J. Grant makes free throw 2 of 2,32,40
184,2,2:09.0,Technical foul by T. Young,,32,40
185,2,2:09.0,,N. Stauskas makes technical free throw,32,41
186,2,1:56.0,Shooting foul by K. Marshall (drawn by D. Sloan),,32,41
187,2,1:56.0,D. Sloan makes free throw 1 of 2,,33,41
188,2,1:56.0,D. Sloan makes free throw 2 of 2,,34,41
189,2,1:42.0,,H. Thompson misses 3-pt jump shot from 26 ft,34,41
190,2,1:41.0,Defensive rebound by Team,,34,41
191,2,1:26.0,D. Sloan makes 2-pt jump shot from 17 ft,,36,41
192,2,1:13.0,,K. Marshall misses 2-pt jump shot from 7 ft,36,41
193,2,1:11.0,Defensive rebound by D. Sloan,,36,41
194,2,1:03.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Sloan),,39,41
195,2,0:53.0,,Personal foul by J. Johnson (drawn by J. Grant),39,41
196,2,0:40.0,,H. Thompson misses 3-pt jump shot from 24 ft,39,41
197,2,0:39.0,Defensive rebound by Team,,39,41
198,2,0:31.0,J. Johnson misses 3-pt jump shot from 25 ft,,39,41
199,2,0:29.0,,Defensive rebound by J. Grant,39,41
200,2,0:22.0,,Philadelphia full timeout,39,41
201,2,0:22.0,,J. Okafor enters the game for N. Noel,39,41
202,2,0:22.0,,R. Covington enters the game for J. Grant,39,41
203,2,0:22.0,,Violation by Team (jump ball),39,41
204,2,0:07.0,,Turnover by K. Marshall (3 sec),39,41
205,2,0:07.0,Brooklyn full timeout,,39,41
206,2,0:07.0,,J. Grant enters the game for R. Covington,39,41
207,2,0:07.0,,T. McConnell enters the game for K. Marshall,39,41
208,2,0:07.0,,N. Noel enters the game for J. Okafor,39,41
209,3,11:40.0,B. Lopez makes 2-pt jump shot from 8 ft (assist by J. Johnson),,41,41
210,3,11:25.0,,R. Covington misses 3-pt jump shot from 26 ft,41,41
211,3,11:24.0,Defensive rebound by W. Ellington,,41,41
212,3,11:07.0,Turnover by B. Lopez (lost ball; steal by N. Noel),,41,41
213,3,10:59.0,,J. Okafor makes 2-pt dunk at rim (assist by N. Noel),41,43
214,3,10:37.0,T. Young makes 2-pt layup from 1 ft,,43,43
215,3,10:18.0,,J. Okafor makes 2-pt hook shot from 4 ft,43,45
216,3,9:58.0,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),,45,45
217,3,9:58.0,Shooting foul by N. Noel (drawn by B. Lopez),,45,45
218,3,9:58.0,B. Lopez makes free throw 1 of 1,,46,45
219,3,9:47.0,,T. McConnell makes 2-pt layup from 1 ft,46,47
220,3,9:31.0,T. Young makes 2-pt hook shot from 2 ft (assist by D. Sloan),,48,47
221,3,9:16.0,,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),48,49
222,3,9:01.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by D. Sloan),,50,49
223,3,8:48.0,,J. Okafor misses 2-pt layup from 1 ft,50,49
224,3,8:46.0,Defensive rebound by D. Sloan,,50,49
225,3,8:39.0,W. Ellington misses 3-pt jump shot from 23 ft,,50,49
226,3,8:37.0,,Defensive rebound by J. Okafor,50,49
227,3,8:25.0,,T. McConnell makes 3-pt jump shot from 24 ft,50,52
228,3,8:10.0,T. Young makes 2-pt jump shot from 8 ft (assist by D. Sloan),,52,52
229,3,7:54.0,,N. Stauskas misses 3-pt jump shot from 25 ft,52,52
230,3,7:52.0,Defensive rebound by T. Young,,52,52
231,3,7:46.0,Turnover by D. Sloan (bad pass; steal by R. Covington),,52,52
232,3,7:40.0,,N. Stauskas misses 2-pt layup from 1 ft,52,52
233,3,7:38.0,Defensive rebound by B. Lopez,,52,52
234,3,7:28.0,T. Young makes 2-pt hook shot from 6 ft,,54,52
235,3,7:22.0,,Philadelphia full timeout,54,52
236,3,7:22.0,,J. Grant enters the game for J. Okafor,54,52
237,3,7:22.0,,I. Canaan enters the game for N. Stauskas,54,52
238,3,7:10.0,,I. Canaan misses 3-pt jump shot from 24 ft,54,52
239,3,7:08.0,Defensive rebound by T. Young,,54,52
240,3,6:56.0,B. Lopez misses 2-pt jump shot from 3 ft,,54,52
241,3,6:55.0,,Defensive rebound by R. Covington,54,52
242,3,6:39.0,,N. Noel makes 2-pt hook shot from 7 ft,54,54
243,3,6:30.0,Turnover by D. Sloan (bad pass; steal by N. Noel),,54,54
244,3,6:26.0,,N. Noel makes 2-pt dunk at rim,54,56
245,3,6:08.0,D. Sloan misses 2-pt jump shot from 3 ft (block by N. Noel),,54,56
246,3,6:07.0,Offensive rebound by Team,,54,56
247,3,6:06.0,S. Larkin enters the game for D. Sloan,,54,56
248,3,6:00.0,B. Lopez misses 2-pt jump shot from 6 ft,,54,56
249,3,5:58.0,Offensive rebound by Team,,54,56
250,3,5:58.0,,J. Okafor enters the game for N. Noel,54,56
251,3,5:46.0,W. Ellington misses 3-pt jump shot from 23 ft,,54,56
252,3,5:44.0,,Defensive rebound by J. Grant,54,56
253,3,5:38.0,,J. Okafor makes 2-pt layup from 1 ft (assist by T. McConnell),54,58
254,3,5:23.0,J. Johnson misses 2-pt jump shot from 8 ft,,54,58
255,3,5:22.0,,Defensive rebound by J. Okafor,54,58
256,3,5:12.0,,J. Okafor misses 2-pt jump shot from 13 ft,54,58
257,3,5:10.0,,Offensive rebound by R. Covington,54,58
258,3,5:10.0,,R. Covington misses 2-pt layup from 2 ft,54,58
259,3,5:08.0,,Offensive rebound by R. Covington,54,58
260,3,4:47.0,,Turnover by J. Okafor (traveling),54,58
261,3,4:47.0,B. Bogdanović enters the game for J. Johnson,,54,58
262,3,4:34.0,T. Young misses 2-pt jump shot from 5 ft,,54,58
263,3,4:32.0,,Defensive rebound by T. McConnell,54,58
264,3,4:27.0,,T. McConnell makes 2-pt layup at rim,54,60
265,3,4:14.0,W. Ellington misses 2-pt jump shot from 22 ft,,54,60
266,3,4:11.0,,Defensive rebound by I. Canaan,54,60
267,3,3:54.0,,J. Okafor makes 2-pt jump shot from 13 ft,54,62
268,3,3:52.0,Brooklyn full timeout,,54,62
269,3,3:52.0,M. Brown enters the game for B. Lopez,,54,62
270,3,3:52.0,T. Robinson enters the game for W. Ellington,,54,62
271,3,3:52.0,,H. Thompson enters the game for R. Covington,54,62
272,3,3:31.0,T. Young makes 2-pt hook shot from 4 ft,,56,62
273,3,3:09.0,,J. Okafor misses 2-pt jump shot from 3 ft (block by T. Robinson),56,62
274,3,3:07.0,,Offensive rebound by J. Okafor,56,62
275,3,3:03.0,,Turnover by Team (shot clock),56,62
276,3,2:45.0,M. Brown makes 2-pt jump shot from 17 ft,,58,62
277,3,2:37.0,,J. Okafor makes 2-pt layup from 2 ft (assist by T. McConnell),58,64
278,3,2:20.0,Personal foul by J. Grant (drawn by M. Brown),,58,64
279,3,2:20.0,,K. Marshall enters the game for T. McConnell,58,64
280,3,2:13.0,Turnover by T. Young (bad pass; steal by I. Canaan),,58,64
281,3,2:07.0,,I. Canaan misses 3-pt jump shot from 26 ft,58,64
282,3,2:05.0,Defensive rebound by M. Brown,,58,64
283,3,2:00.0,S. Larkin misses 2-pt jump shot from 11 ft,,58,64
284,3,1:58.0,Offensive rebound by T. Young,,58,64
285,3,1:57.0,T. Young makes 2-pt layup at rim,,60,64
286,3,1:29.0,,Turnover by Team (shot clock),60,64
287,3,1:10.0,T. Young makes 2-pt jump shot from 9 ft,,62,64
288,3,0:59.0,,J. Okafor misses 2-pt layup from 3 ft (block by T. Young),62,64
289,3,0:57.0,,Offensive rebound by J. Okafor,62,64
290,3,0:57.0,,J. Okafor makes 2-pt dunk at rim,62,66
291,3,0:48.0,S. Larkin makes 2-pt jump shot from 20 ft,,64,66
292,3,0:38.0,,K. Marshall misses 2-pt layup from 1 ft,64,66
293,3,0:36.0,Defensive rebound by T. Robinson,,64,66
294,3,0:30.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,64,66
295,3,0:28.0,,Defensive rebound by J. Okafor,64,66
296,3,0:07.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by K. Marshall),64,69
297,3,0:01.0,S. Larkin misses 2-pt layup from 2 ft,,64,69
298,3,0:00.0,,Defensive rebound by J. Grant,64,69
299,4,11:43.0,,Turnover by K. Marshall (3 sec),64,69
300,4,11:27.0,,Violation by J. Grant (def goaltending),64,69
301,4,11:27.0,B. Bogdanović makes 2-pt layup from 1 ft,,66,69
302,4,11:27.0,Shooting foul by H. Thompson (drawn by B. Bogdanović),,66,69
303,4,11:27.0,B. Bogdanović makes free throw 1 of 1,,67,69
304,4,11:10.0,,I. Canaan misses 2-pt jump shot from 6 ft,67,69
305,4,11:07.0,,Offensive rebound by J. Okafor,67,69
306,4,11:07.0,,J. Okafor makes 2-pt layup at rim,67,71
307,4,10:53.0,B. Bogdanović makes 2-pt layup at rim (assist by M. Brown),,69,71
308,4,10:40.0,,H. Thompson misses 3-pt jump shot from 26 ft,69,71
309,4,10:38.0,,Offensive rebound by J. Grant,69,71
310,4,10:38.0,,J. Grant makes 2-pt dunk at rim,69,73
311,4,10:25.0,A. Bargnani misses 2-pt jump shot from 17 ft,,69,73
312,4,10:25.0,Offensive rebound by T. Robinson,,69,73
313,4,10:25.0,Shooting foul by J. Okafor (drawn by T. Robinson),,69,73
314,4,10:25.0,T. Robinson makes free throw 1 of 2,,70,73
315,4,10:25.0,T. Robinson misses free throw 2 of 2,,70,73
316,4,10:24.0,,Defensive rebound by J. Okafor,70,73
317,4,10:23.0,,Personal foul by T. Robinson (drawn by J. Okafor),70,73
318,4,10:08.0,,K. Marshall misses 2-pt jump shot from 18 ft,70,73
319,4,10:06.0,Defensive rebound by S. Larkin,,70,73
320,4,9:55.0,M. Brown makes 3-pt jump shot from 25 ft (assist by A. Bargnani),,73,73
321,4,9:43.0,,I. Canaan misses 3-pt jump shot from 25 ft,73,73
322,4,9:41.0,Defensive rebound by A. Bargnani,,73,73
323,4,9:27.0,B. Bogdanović misses 2-pt jump shot from 10 ft (block by H. Thompson),,73,73
324,4,9:24.0,,Defensive rebound by J. Okafor,73,73
325,4,9:21.0,,Personal foul by A. Bargnani (drawn by J. Grant),73,73
326,4,9:21.0,,R. Covington enters the game for J. Grant,73,73
327,4,9:21.0,T. Young enters the game for A. Bargnani,,73,73
328,4,9:14.0,,Shooting foul by T. Robinson (drawn by H. Thompson),73,73
329,4,9:14.0,,H. Thompson makes free throw 1 of 2,73,74
330,4,9:14.0,B. Lopez enters the game for T. Robinson,,73,74
331,4,9:14.0,,N. Noel enters the game for J. Okafor,73,74
332,4,9:14.0,,H. Thompson makes free throw 2 of 2,73,75
333,4,9:01.0,Personal foul by K. Marshall (drawn by B. Lopez),,73,75
334,4,8:52.0,S. Larkin misses 2-pt layup from 2 ft,,73,75
335,4,8:50.0,Offensive rebound by S. Larkin,,73,75
336,4,8:44.0,T. Young makes 2-pt dunk at rim (assist by B. Bogdanović),,75,75
337,4,8:34.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by K. Marshall),75,78
338,4,8:20.0,T. Young makes 2-pt dunk at rim (assist by M. Brown),,77,78
339,4,8:08.0,,Turnover by K. Marshall (bad pass; steal by T. Young),77,78
340,4,8:05.0,Shooting foul by R. Covington (drawn by B. Bogdanović),,77,78
341,4,8:05.0,Official timeout,,77,78
342,4,8:05.0,B. Bogdanović makes free throw 1 of 2,,78,78
343,4,8:05.0,B. Bogdanović makes free throw 2 of 2,,79,78
344,4,7:51.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Canaan),79,81
345,4,7:32.0,Shooting foul by N. Noel (drawn by T. Young),,79,81
346,4,7:32.0,T. Young makes free throw 1 of 2,,80,81
347,4,7:32.0,,T. McConnell enters the game for K. Marshall,80,81
348,4,7:32.0,T. Young makes free throw 2 of 2,,81,81
349,4,7:21.0,,T. McConnell misses 2-pt jump shot from 11 ft,81,81
350,4,7:20.0,Defensive rebound by Team,,81,81
351,4,7:20.0,,Loose ball foul by N. Noel (drawn by B. Lopez),81,81
352,4,7:20.0,B. Lopez makes free throw 1 of 2,,82,81
353,4,7:20.0,,J. Okafor enters the game for R. Covington,82,81
354,4,7:20.0,B. Lopez makes free throw 2 of 2,,83,81
355,4,7:07.0,,I. Canaan misses 2-pt jump shot from 6 ft (block by S. Larkin),83,81
356,4,7:05.0,Defensive rebound by B. Lopez,,83,81
357,4,6:59.0,M. Brown makes 3-pt jump shot from 26 ft (assist by S. Larkin),,86,81
358,4,6:38.0,,Personal foul by M. Brown (drawn by N. Noel),86,81
359,4,6:28.0,,Shooting foul by B. Bogdanović (drawn by H. Thompson),86,81
360,4,6:28.0,,H. Thompson makes free throw 1 of 3,86,82
361,4,6:28.0,,H. Thompson misses free throw 2 of 3,86,82
362,4,6:28.0,,Offensive rebound by Team,86,82
363,4,6:28.0,,H. Thompson misses free throw 3 of 3,86,82
364,4,6:27.0,Defensive rebound by B. Bogdanović,,86,82
365,4,6:11.0,T. Young misses 2-pt hook shot from 6 ft,,86,82
366,4,6:09.0,Offensive rebound by B. Lopez,,86,82
367,4,6:08.0,B. Lopez misses 2-pt jump shot from 3 ft,,86,82
368,4,6:06.0,,Defensive rebound by J. Okafor,86,82
369,4,5:59.0,,Personal foul by B. Lopez (drawn by J. Okafor),86,82
370,4,5:59.0,,Philadelphia full timeout,86,82
371,4,5:59.0,J. Johnson enters the game for B. Bogdanović,,86,82
372,4,5:59.0,,J. Okafor makes free throw 1 of 2,86,83
373,4,5:59.0,,J. Okafor makes free throw 2 of 2,86,84
374,4,5:40.0,Turnover by T. Young (bad pass),,86,84
375,4,5:25.0,,T. McConnell makes 2-pt jump shot from 12 ft,86,86
376,4,5:06.0,T. Young makes 2-pt layup from 1 ft,,88,86
377,4,4:44.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),88,89
378,4,4:24.0,S. Larkin makes 2-pt jump shot from 14 ft,,90,89
379,4,4:09.0,,I. Canaan misses 3-pt jump shot from 25 ft,90,89
380,4,4:06.0,,Offensive rebound by J. Okafor,90,89
381,4,3:47.0,,J. Okafor misses 2-pt jump shot from 14 ft,90,89
382,4,3:45.0,,Offensive rebound by I. Canaan,90,89
383,4,3:44.0,,I. Canaan misses 2-pt layup from 2 ft,90,89
384,4,3:42.0,Defensive rebound by T. Young,,90,89
385,4,3:35.0,Brooklyn full timeout,,90,89
386,4,3:35.0,D. Sloan enters the game for S. Larkin,,90,89
387,4,3:35.0,W. Ellington enters the game for M. Brown,,90,89
388,4,3:35.0,,R. Covington enters the game for I. Canaan,90,89
